,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,SI%,FA%,SL%,CH%,wFA/C,wSI/C,wSL/C,wCH/C,vFA,vSI,vSL,SI_ba,SL_ba,FF_ba,CH_ba,Stf+ CU,Loc+ CU,Pit+ CU,CU%,wCU/C,vCU,CU_ba,ST_ba,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba
40,2023-06-11,717807,Double,double,False,669221,592866,Sean Murphy,Trevor Williams,0,0,0,856c9a70-64ac-4371-845d-79825163b02a,592866.0,trevorwilliams,Williams,Right,Trevor Williams,5.55,5.66,144.1,104.0,81.0,96.0,0.831,6.92,3.3,11.1,2.12,0.96,0.253,0.4,0.163,0.32899999999999996,0.387,83.3,68.0,105.0,96.0,80.0,107.0,96.0,91.0,100.0,95.0,94.0,114.0,103.0,0.146,0.433,0.182,0.171,-0.77,-0.45,-1.7,-2.25,89.7,88.2,80.9,0.325,0.314,0.283,0.315,97.0,95.0,95.0,0.069,-1.93,76.7,0.314,0.313,,,,,,,
41,2023-06-11,717807,Pop Out,field_out,True,542303,592866,Marcell Ozuna,Trevor Williams,0,0,0,b5c7d95e-05fb-47e6-b1fd-7febbc050f99,592866.0,trevorwilliams,Williams,Right,Trevor Williams,5.55,5.66,144.1,104.0,81.0,96.0,0.831,6.92,3.3,11.1,2.12,0.96,0.253,0.4,0.163,0.32899999999999996,0.387,83.3,68.0,105.0,96.0,80.0,107.0,96.0,91.0,100.0,95.0,94.0,114.0,103.0,0.146,0.433,0.182,0.171,-0.77,-0.45,-1.7,-2.25,89.7,88.2,80.9,0.325,0.314,0.283,0.315,97.0,95.0,95.0,0.069,-1.93,76.7,0.314,0.313,,,,,,,
42,2023-06-11,717807,Double,double,False,671277,693821,Luis García Jr.,Bryce Elder,0,0,0,ef709f40-562c-4c11-bdaf-1858b0b98a7b,693821.0,bryceelder,Elder,Right,Bryce Elder,3.81,4.61,174.2,99.0,80.0,95.0,0.785,6.6,3.25,8.24,0.98,1.68,0.218,0.462,0.113,0.35700000000000004,0.382,85.0,64.0,95.0,91.0,62.0,100.0,86.0,82.0,96.0,90.0,92.0,103.0,107.0,0.376,0.134,0.353,0.13699999999999998,-1.13,0.01,0.97,1.3,90.7,89.5,82.7,0.28,0.21,0.286,0.188,,,,,,,,,,,,,,,
43,2023-06-11,717807,Single,single,False,608841,693821,Joey Meneses,Bryce Elder,1,0,1,3da70e80-d718-4337-8f89-4d07a67c5bec,693821.0,bryceelder,Elder,Right,Bryce Elder,3.81,4.61,174.2,99.0,80.0,95.0,0.785,6.6,3.25,8.24,0.98,1.68,0.218,0.462,0.113,0.35700000000000004,0.382,85.0,64.0,95.0,91.0,62.0,100.0,86.0,82.0,96.0,90.0,92.0,103.0,107.0,0.376,0.134,0.353,0.13699999999999998,-1.13,0.01,0.97,1.3,90.7,89.5,82.7,0.28,0.21,0.286,0.188,,,,,,,,,,,,,,,
44,2023-06-11,717807,Home Run,home_run,False,600869,693821,Jeimer Candelario,Bryce Elder,0,0,1,72c092c0-4525-42f4-ae9d-c87597a6aa7d,693821.0,bryceelder,Elder,Right,Bryce Elder,3.81,4.61,174.2,99.0,80.0,95.0,0.785,6.6,3.25,8.24,0.98,1.68,0.218,0.462,0.113,0.35700000000000004,0.382,85.0,64.0,95.0,91.0,62.0,100.0,86.0,82.0,96.0,90.0,92.0,103.0,107.0,0.376,0.134,0.353,0.13699999999999998,-1.13,0.01,0.97,1.3,90.7,89.5,82.7,0.28,0.21,0.286,0.188,,,,,,,,,,,,,,,
45,2023-06-11,717807,Groundout,field_out,True,572816,693821,Corey Dickerson,Bryce Elder,0,0,0,9ea8f00c-9b02-49d3-aab6-c9420396ef37,693821.0,bryceelder,Elder,Right,Bryce Elder,3.81,4.61,174.2,99.0,80.0,95.0,0.785,6.6,3.25,8.24,0.98,1.68,0.218,0.462,0.113,0.35700000000000004,0.382,85.0,64.0,95.0,91.0,62.0,100.0,86.0,82.0,96.0,90.0,92.0,103.0,107.0,0.376,0.134,0.353,0.13699999999999998,-1.13,0.01,0.97,1.3,90.7,89.5,82.7,0.28,0.21,0.286,0.188,,,,,,,,,,,,,,,
46,2023-06-11,717807,Single,single,False,660688,693821,Keibert Ruiz,Bryce Elder,0,0,0,e6971d50-1ad1-434a-b030-8ecaeed780cd,693821.0,bryceelder,Elder,Right,Bryce Elder,3.81,4.61,174.2,99.0,80.0,95.0,0.785,6.6,3.25,8.24,0.98,1.68,0.218,0.462,0.113,0.35700000000000004,0.382,85.0,64.0,95.0,91.0,62.0,100.0,86.0,82.0,96.0,90.0,92.0,103.0,107.0,0.376,0.134,0.353,0.13699999999999998,-1.13,0.01,0.97,1.3,90.7,89.5,82.7,0.28,0.21,0.286,0.188,,,,,,,,,,,,,,,
47,2023-06-11,717807,Home Run,home_run,False,642086,489446,Dominic Smith,Kirby Yates,0,0,1,12492c0e-b729-491c-ba12-0f52058476a6,489446.0,kirbyyates,Yates,Right,Kirby Yates,3.28,4.51,60.1,94.0,104.0,91.0,0.706,11.93,5.52,5.22,1.34,0.78,0.242,0.379,0.136,0.303,0.374,,,,,84.0,99.0,94.0,,,,94.0,40.0,50.0,,0.539,0.015,,0.61,,-6.77,,93.6,,77.4,,,0.167,,,,,,,,,,130.0,91.0,89.0,0.446,1.08,86.1,0.16
48,2023-06-11,717807,Pop Out,field_out,True,682928,489446,CJ Abrams,Kirby Yates,1,0,0,4aaded7f-b42f-4ab2-a226-44da48dca6b4,489446.0,kirbyyates,Yates,Right,Kirby Yates,3.28,4.51,60.1,94.0,104.0,91.0,0.706,11.93,5.52,5.22,1.34,0.78,0.242,0.379,0.136,0.303,0.374,,,,,84.0,99.0,94.0,,,,94.0,40.0,50.0,,0.539,0.015,,0.61,,-6.77,,93.6,,77.4,,,0.167,,,,,,,,,,130.0,91.0,89.0,0.446,1.08,86.1,0.16
49,2023-06-11,717807,Pop Out,field_out,True,669743,489446,Alex Call,Kirby Yates,1,0,0,4ff9dbde-2868-452e-8bc6-2093f9acda1c,489446.0,kirbyyates,Yates,Right,Kirby Yates,3.28,4.51,60.1,94.0,104.0,91.0,0.706,11.93,5.52,5.22,1.34,0.78,0.242,0.379,0.136,0.303,0.374,,,,,84.0,99.0,94.0,,,,94.0,40.0,50.0,,0.539,0.015,,0.61,,-6.77,,93.6,,77.4,,,0.167,,,,,,,,,,130.0,91.0,89.0,0.446,1.08,86.1,0.16
50,2023-06-11,717807,Lineout,field_out,True,592696,605218,Eddie Rosario,Carl Edwards Jr.,0,0,0,da2bcc7f-7234-4bf3-8c10-6b8c2209257b,605218.0,carledwardsjr,Edwards Jr.,Right,Carl Edwards Jr.,3.69,4.21,31.2,98.0,84.0,96.0,0.794,6.82,4.83,8.81,0.28,1.53,0.17,0.35,0.16,0.31,0.402,89.9,49.0,102.0,93.0,95.0,96.0,98.0,110.0,117.0,113.0,,,,0.006999999999999999,0.634,,0.235,-1.04,5.68,,1.41,93.6,95.1,,,,0.312,0.188,91.0,94.0,93.0,0.124,3.34,79.5,0.067,,,,,,,,
51,2023-06-11,717807,Groundout,field_out,True,645277,605218,Ozzie Albies,Carl Edwards Jr.,1,0,0,bf589be7-c957-4172-b1b9-a5c12236f1bd,605218.0,carledwardsjr,Edwards Jr.,Right,Carl Edwards Jr.,3.69,4.21,31.2,98.0,84.0,96.0,0.794,6.82,4.83,8.81,0.28,1.53,0.17,0.35,0.16,0.31,0.402,89.9,49.0,102.0,93.0,95.0,96.0,98.0,110.0,117.0,113.0,,,,0.006999999999999999,0.634,,0.235,-1.04,5.68,,1.41,93.6,95.1,,,,0.312,0.188,91.0,94.0,93.0,0.124,3.34,79.5,0.067,,,,,,,,
52,2023-06-11,717807,Single,single,False,606115,605218,Orlando Arcia,Carl Edwards Jr.,1,0,0,c0c77b0c-1477-4556-8c6a-58eca4e4e3e9,605218.0,carledwardsjr,Edwards Jr.,Right,Carl Edwards Jr.,3.69,4.21,31.2,98.0,84.0,96.0,0.794,6.82,4.83,8.81,0.28,1.53,0.17,0.35,0.16,0.31,0.402,89.9,49.0,102.0,93.0,95.0,96.0,98.0,110.0,117.0,113.0,,,,0.006999999999999999,0.634,,0.235,-1.04,5.68,,1.41,93.6,95.1,,,,0.312,0.188,91.0,94.0,93.0,0.124,3.34,79.5,0.067,,,,,,,,
53,2023-06-11,717807,Lineout,field_out,True,671739,605218,Michael Harris II,Carl Edwards Jr.,1,1,0,4eeab3a6-3558-4dfc-a018-40e4c354e8a4,605218.0,carledwardsjr,Edwards Jr.,Right,Carl Edwards Jr.,3.69,4.21,31.2,98.0,84.0,96.0,0.794,6.82,4.83,8.81,0.28,1.53,0.17,0.35,0.16,0.31,0.402,89.9,49.0,102.0,93.0,95.0,96.0,98.0,110.0,117.0,113.0,,,,0.006999999999999999,0.634,,0.235,-1.04,5.68,,1.41,93.6,95.1,,,,0.312,0.188,91.0,94.0,93.0,0.124,3.34,79.5,0.067,,,,,,,,
54,2023-06-11,717807,Strikeout,strikeout,True,657041,489446,Lane Thomas,Kirby Yates,0,0,0,ca88a575-c24f-4f7c-8cc1-979f442edf56,489446.0,kirbyyates,Yates,Right,Kirby Yates,3.28,4.51,60.1,94.0,104.0,91.0,0.706,11.93,5.52,5.22,1.34,0.78,0.242,0.379,0.136,0.303,0.374,,,,,84.0,99.0,94.0,,,,94.0,40.0,50.0,,0.539,0.015,,0.61,,-6.77,,93.6,,77.4,,,0.167,,,,,,,,,,130.0,91.0,89.0,0.446,1.08,86.1,0.16
55,2023-06-11,717807,Groundout,field_out,True,671277,489446,Luis García Jr.,Kirby Yates,1,1,0,3b61c08f-8208-449c-b021-7add2a1c49fb,489446.0,kirbyyates,Yates,Right,Kirby Yates,3.28,4.51,60.1,94.0,104.0,91.0,0.706,11.93,5.52,5.22,1.34,0.78,0.242,0.379,0.136,0.303,0.374,,,,,84.0,99.0,94.0,,,,94.0,40.0,50.0,,0.539,0.015,,0.61,,-6.77,,93.6,,77.4,,,0.167,,,,,,,,,,130.0,91.0,89.0,0.446,1.08,86.1,0.16
56,2023-06-11,717807,Groundout,field_out,True,608841,489446,Joey Meneses,Kirby Yates,0,0,0,f8f97a4f-e878-4c5b-b660-6970d772ab90,489446.0,kirbyyates,Yates,Right,Kirby Yates,3.28,4.51,60.1,94.0,104.0,91.0,0.706,11.93,5.52,5.22,1.34,0.78,0.242,0.379,0.136,0.303,0.374,,,,,84.0,99.0,94.0,,,,94.0,40.0,50.0,,0.539,0.015,,0.61,,-6.77,,93.6,,77.4,,,0.167,,,,,,,,,,130.0,91.0,89.0,0.446,1.08,86.1,0.16
57,2023-06-11,717807,Lineout,field_out,True,660670,605218,Ronald Acuña Jr.,Carl Edwards Jr.,1,0,0,8fef4a1f-c17d-4604-8f7c-6f831b9a5600,605218.0,carledwardsjr,Edwards Jr.,Right,Carl Edwards Jr.,3.69,4.21,31.2,98.0,84.0,96.0,0.794,6.82,4.83,8.81,0.28,1.53,0.17,0.35,0.16,0.31,0.402,89.9,49.0,102.0,93.0,95.0,96.0,98.0,110.0,117.0,113.0,,,,0.006999999999999999,0.634,,0.235,-1.04,5.68,,1.41,93.6,95.1,,,,0.312,0.188,91.0,94.0,93.0,0.124,3.34,79.5,0.067,,,,,,,,
58,2023-06-11,717807,Groundout,field_out,True,621566,605218,Matt Olson,Carl Edwards Jr.,1,0,0,c25a4448-569a-45de-bfc2-603434934d24,605218.0,carledwardsjr,Edwards Jr.,Right,Carl Edwards Jr.,3.69,4.21,31.2,98.0,84.0,96.0,0.794,6.82,4.83,8.81,0.28,1.53,0.17,0.35,0.16,0.31,0.402,89.9,49.0,102.0,93.0,95.0,96.0,98.0,110.0,117.0,113.0,,,,0.006999999999999999,0.634,,0.235,-1.04,5.68,,1.41,93.6,95.1,,,,0.312,0.188,91.0,94.0,93.0,0.124,3.34,79.5,0.067,,,,,,,,
59,2023-06-11,717807,Lineout,field_out,True,663586,605218,Austin Riley,Carl Edwards Jr.,1,0,0,ec2f4f83-d1a4-44c6-9fd7-9e9633f0eb40,605218.0,carledwardsjr,Edwards Jr.,Right,Carl Edwards Jr.,3.69,4.21,31.2,98.0,84.0,96.0,0.794,6.82,4.83,8.81,0.28,1.53,0.17,0.35,0.16,0.31,0.402,89.9,49.0,102.0,93.0,95.0,96.0,98.0,110.0,117.0,113.0,,,,0.006999999999999999,0.634,,0.235,-1.04,5.68,,1.41,93.6,95.1,,,,0.312,0.188,91.0,94.0,93.0,0.124,3.34,79.5,0.067,,,,,,,,
60,2023-06-11,717807,Groundout,field_out,True,600869,543859,Jeimer Candelario,Michael Tonkin,0,0,0,749ce1ca-4708-40d5-893b-45ec2a6facc7,543859.0,michaeltonkin,Tonkin,Right,Michael Tonkin,4.28,3.9,80.0,103.0,109.0,103.0,0.773,8.44,2.59,7.2,1.46,0.89,0.289,0.44,0.147,0.35600000000000004,0.457,,,,,,,,108.0,107.0,102.0,110.0,97.0,100.0,0.611,0.001,0.38799999999999996,,-3.64,1.13,0.29,,95.0,93.5,83.0,0.226,0.196,,,,,,,,,,0.333,,,,,,,
61,2023-06-11,717807,Strikeout,strikeout,True,572816,543859,Corey Dickerson,Michael Tonkin,0,0,0,95a449d8-f952-400f-8ae6-11b97c0b62c0,543859.0,michaeltonkin,Tonkin,Right,Michael Tonkin,4.28,3.9,80.0,103.0,109.0,103.0,0.773,8.44,2.59,7.2,1.46,0.89,0.289,0.44,0.147,0.35600000000000004,0.457,,,,,,,,108.0,107.0,102.0,110.0,97.0,100.0,0.611,0.001,0.38799999999999996,,-3.64,1.13,0.29,,95.0,93.5,83.0,0.226,0.196,,,,,,,,,,0.333,,,,,,,
62,2023-06-11,717807,Pop Out,field_out,True,660688,543859,Keibert Ruiz,Michael Tonkin,1,0,0,73208d0d-f1b0-475e-a3c0-2301fd61dc73,543859.0,michaeltonkin,Tonkin,Right,Michael Tonkin,4.28,3.9,80.0,103.0,109.0,103.0,0.773,8.44,2.59,7.2,1.46,0.89,0.289,0.44,0.147,0.35600000000000004,0.457,,,,,,,,108.0,107.0,102.0,110.0,97.0,100.0,0.611,0.001,0.38799999999999996,,-3.64,1.13,0.29,,95.0,93.5,83.0,0.226,0.196,,,,,,,,,,0.333,,,,,,,
63,2023-06-11,717807,Strikeout,strikeout,True,669221,640448,Sean Murphy,Kyle Finnegan,0,0,0,db8522f5-15e2-403b-a3af-c29312df226d,640448.0,kylefinnegan,Finnegan,Right,Kyle Finnegan,3.76,4.73,69.1,101.0,107.0,102.0,0.775,8.18,3.12,8.57,1.43,1.48,0.28,0.35,0.15,0.395,0.489,,,,,100.0,101.0,97.0,,,,95.0,106.0,105.0,,0.7,0.052000000000000005,,0.22,,-4.22,,97.3,,89.5,,0.417,0.271,,,,,,,,,,132.0,100.0,116.0,0.248,2.66,89.6,0.167
64,2023-06-11,717807,Single,single,False,542303,640448,Marcell Ozuna,Kyle Finnegan,0,0,0,b718f648-6c14-4db5-9172-23da1a429460,640448.0,kylefinnegan,Finnegan,Right,Kyle Finnegan,3.76,4.73,69.1,101.0,107.0,102.0,0.775,8.18,3.12,8.57,1.43,1.48,0.28,0.35,0.15,0.395,0.489,,,,,100.0,101.0,97.0,,,,95.0,106.0,105.0,,0.7,0.052000000000000005,,0.22,,-4.22,,97.3,,89.5,,0.417,0.271,,,,,,,,,,132.0,100.0,116.0,0.248,2.66,89.6,0.167
65,2023-06-11,717807,Lineout,field_out,True,592696,640448,Eddie Rosario,Kyle Finnegan,0,0,0,ac74f090-474b-494d-b9a9-f222e2af6554,640448.0,kylefinnegan,Finnegan,Right,Kyle Finnegan,3.76,4.73,69.1,101.0,107.0,102.0,0.775,8.18,3.12,8.57,1.43,1.48,0.28,0.35,0.15,0.395,0.489,,,,,100.0,101.0,97.0,,,,95.0,106.0,105.0,,0.7,0.052000000000000005,,0.22,,-4.22,,97.3,,89.5,,0.417,0.271,,,,,,,,,,132.0,100.0,116.0,0.248,2.66,89.6,0.167
66,2023-06-11,717807,Flyout,field_out,True,645277,640448,Ozzie Albies,Kyle Finnegan,1,1,0,8174eb54-a3ce-4df6-beef-c3ebcb06026a,640448.0,kylefinnegan,Finnegan,Right,Kyle Finnegan,3.76,4.73,69.1,101.0,107.0,102.0,0.775,8.18,3.12,8.57,1.43,1.48,0.28,0.35,0.15,0.395,0.489,,,,,100.0,101.0,97.0,,,,95.0,106.0,105.0,,0.7,0.052000000000000005,,0.22,,-4.22,,97.3,,89.5,,0.417,0.271,,,,,,,,,,132.0,100.0,116.0,0.248,2.66,89.6,0.167
67,2023-06-11,717807,Strikeout,strikeout,True,642086,543859,Dominic Smith,Michael Tonkin,0,0,0,156c7e62-409f-494d-b169-493e19b982ae,543859.0,michaeltonkin,Tonkin,Right,Michael Tonkin,4.28,3.9,80.0,103.0,109.0,103.0,0.773,8.44,2.59,7.2,1.46,0.89,0.289,0.44,0.147,0.35600000000000004,0.457,,,,,,,,108.0,107.0,102.0,110.0,97.0,100.0,0.611,0.001,0.38799999999999996,,-3.64,1.13,0.29,,95.0,93.5,83.0,0.226,0.196,,,,,,,,,,0.333,,,,,,,
68,2023-06-11,717807,Groundout,field_out,True,682928,543859,CJ Abrams,Michael Tonkin,0,0,0,ae8cde4e-b48b-45cb-b502-ef0a0ac5bc7f,543859.0,michaeltonkin,Tonkin,Right,Michael Tonkin,4.28,3.9,80.0,103.0,109.0,103.0,0.773,8.44,2.59,7.2,1.46,0.89,0.289,0.44,0.147,0.35600000000000004,0.457,,,,,,,,108.0,107.0,102.0,110.0,97.0,100.0,0.611,0.001,0.38799999999999996,,-3.64,1.13,0.29,,95.0,93.5,83.0,0.226,0.196,,,,,,,,,,0.333,,,,,,,
69,2023-06-11,717807,Pop Out,field_out,True,669743,543859,Alex Call,Michael Tonkin,0,0,0,5c9b0d4b-2c34-4051-812c-263ba8c2012f,543859.0,michaeltonkin,Tonkin,Right,Michael Tonkin,4.28,3.9,80.0,103.0,109.0,103.0,0.773,8.44,2.59,7.2,1.46,0.89,0.289,0.44,0.147,0.35600000000000004,0.457,,,,,,,,108.0,107.0,102.0,110.0,97.0,100.0,0.611,0.001,0.38799999999999996,,-3.64,1.13,0.29,,95.0,93.5,83.0,0.226,0.196,,,,,,,,,,0.333,,,,,,,
70,2023-06-11,717807,Groundout,field_out,True,606115,640451,Orlando Arcia,Hunter Harvey,0,0,0,f88eb55c-f1ae-4144-a51d-d34359d83f58,640451.0,hunterharvey,"Harvey, H",Right,Hunter Harvey,2.82,3.33,60.2,103.0,116.0,108.0,0.777,9.94,1.93,6.53,1.04,1.16,0.301,0.373,0.13699999999999998,0.34,0.45399999999999996,,,,,119.0,101.0,105.0,,,,130.0,104.0,110.0,,0.6,0.139,,0.95,,2.11,,98.3,,86.6,,0.087,0.216,,97.0,104.0,103.0,0.07400000000000001,3.13,83.1,0.1,,107.0,104.0,117.0,0.187,1.6,89.5,0.244
71,2023-06-11,717807,Lineout,field_out,True,671739,640451,Michael Harris II,Hunter Harvey,0,0,0,c47bccf4-9fea-40a3-970b-53b119e61318,640451.0,hunterharvey,"Harvey, H",Right,Hunter Harvey,2.82,3.33,60.2,103.0,116.0,108.0,0.777,9.94,1.93,6.53,1.04,1.16,0.301,0.373,0.13699999999999998,0.34,0.45399999999999996,,,,,119.0,101.0,105.0,,,,130.0,104.0,110.0,,0.6,0.139,,0.95,,2.11,,98.3,,86.6,,0.087,0.216,,97.0,104.0,103.0,0.07400000000000001,3.13,83.1,0.1,,107.0,104.0,117.0,0.187,1.6,89.5,0.244
72,2023-06-11,717807,Lineout,field_out,True,660670,640451,Ronald Acuña Jr.,Hunter Harvey,0,0,0,9c5e718c-bf97-4ffe-9cf5-a5dea473690a,640451.0,hunterharvey,"Harvey, H",Right,Hunter Harvey,2.82,3.33,60.2,103.0,116.0,108.0,0.777,9.94,1.93,6.53,1.04,1.16,0.301,0.373,0.13699999999999998,0.34,0.45399999999999996,,,,,119.0,101.0,105.0,,,,130.0,104.0,110.0,,0.6,0.139,,0.95,,2.11,,98.3,,86.6,,0.087,0.216,,97.0,104.0,103.0,0.07400000000000001,3.13,83.1,0.1,,107.0,104.0,117.0,0.187,1.6,89.5,0.244
