,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FA%,FC%,FS%,SL%,CU%,CH%,wFA/C,wFC/C,wFS/C,wSI/C,wSL/C,wCU/C,wCH/C,vFA,vFC,vFS,vSI,vSL,vCU,FF_ba,CH_ba,FC_ba,SI_ba,SL_ba,KC%,wKC/C,vKC,CU_ba
64,2023-05-05,718294,Flyout,field_out,True,666969,642545,Adolis García,Jaime Barria,0,0,0,90703650-1791-4e34-a413-16cb0b9b6de9,642545.0,jaimebarria,Barria,Right,Jaime Barria,5.68,5.41,82.1,100.0,96.0,99.0,0.787,6.78,3.28,9.95,2.19,0.81,0.213,0.46299999999999997,0.175,0.302,0.424,84.6,87.0,100.0,98.0,,,,84.0,101.0,97.0,85.0,72.0,71.0,107.0,101.0,103.0,,,,0.047,0.306,,,0.507,,0.141,-2.05,,,-6.47,0.32,,0.67,93.0,,,92.2,85.9,,0.362,0.227,,0.389,0.242,,,,
65,2023-05-05,718294,Single,single,False,570482,642546,Gio Urshela,Jonathan Hernández,1,1,0,f6f916f6-26ca-4e89-98fc-c77935946644,642546.0,jonathanhernandez,"Hernández, J",Right,Jonathan Hernández,5.4,4.96,31.2,94.0,111.0,96.0,0.7070000000000001,9.66,4.26,9.95,1.14,1.42,0.23399999999999999,0.447,0.149,0.309,0.374,90.0,100.0,101.0,96.0,,,,,,,99.0,92.0,89.0,127.0,95.0,105.0,,,,0.465,,,,0.43799999999999994,,0.098,,,,-2.49,0.74,,0.85,,,,97.5,87.3,,,0.2,,0.35,0.218,,,,
66,2023-05-05,718294,Groundout,field_out,True,650859,642546,Luis Rengifo,Jonathan Hernández,0,0,1,d3cf39c6-0948-44b3-82cb-68d4ece4a454,642546.0,jonathanhernandez,"Hernández, J",Right,Jonathan Hernández,5.4,4.96,31.2,94.0,111.0,96.0,0.7070000000000001,9.66,4.26,9.95,1.14,1.42,0.23399999999999999,0.447,0.149,0.309,0.374,90.0,100.0,101.0,96.0,,,,,,,99.0,92.0,89.0,127.0,95.0,105.0,,,,0.465,,,,0.43799999999999994,,0.098,,,,-2.49,0.74,,0.85,,,,97.5,87.3,,,0.2,,0.35,0.218,,,,
67,2023-05-05,718294,Flyout,field_out,True,687263,642546,Zach Neto,Jonathan Hernández,0,0,0,eaeda0b1-8445-44f2-a522-5319b486d0cf,642546.0,jonathanhernandez,"Hernández, J",Right,Jonathan Hernández,5.4,4.96,31.2,94.0,111.0,96.0,0.7070000000000001,9.66,4.26,9.95,1.14,1.42,0.23399999999999999,0.447,0.149,0.309,0.374,90.0,100.0,101.0,96.0,,,,,,,99.0,92.0,89.0,127.0,95.0,105.0,,,,0.465,,,,0.43799999999999994,,0.098,,,,-2.49,0.74,,0.85,,,,97.5,87.3,,,0.2,,0.35,0.218,,,,
68,2023-05-05,718294,Single,single,False,545361,642546,Mike Trout,Jonathan Hernández,0,0,1,61a28be0-87f7-4403-9cbc-70655b105c13,642546.0,jonathanhernandez,"Hernández, J",Right,Jonathan Hernández,5.4,4.96,31.2,94.0,111.0,96.0,0.7070000000000001,9.66,4.26,9.95,1.14,1.42,0.23399999999999999,0.447,0.149,0.309,0.374,90.0,100.0,101.0,96.0,,,,,,,99.0,92.0,89.0,127.0,95.0,105.0,,,,0.465,,,,0.43799999999999994,,0.098,,,,-2.49,0.74,,0.85,,,,97.5,87.3,,,0.2,,0.35,0.218,,,,
69,2023-05-05,718294,Groundout,field_out,True,660271,642546,Shohei Ohtani,Jonathan Hernández,1,0,0,cdb97f69-3870-4988-8174-341fea9becbf,642546.0,jonathanhernandez,"Hernández, J",Right,Jonathan Hernández,5.4,4.96,31.2,94.0,111.0,96.0,0.7070000000000001,9.66,4.26,9.95,1.14,1.42,0.23399999999999999,0.447,0.149,0.309,0.374,90.0,100.0,101.0,96.0,,,,,,,99.0,92.0,89.0,127.0,95.0,105.0,,,,0.465,,,,0.43799999999999994,,0.098,,,,-2.49,0.74,,0.85,,,,97.5,87.3,,,0.2,,0.35,0.218,,,,
70,2023-05-05,718294,Lineout,field_out,True,673962,642545,Josh Jung,Jaime Barria,1,1,0,0411af74-1e0f-4f24-af81-4d367b04f4f8,642545.0,jaimebarria,Barria,Right,Jaime Barria,5.68,5.41,82.1,100.0,96.0,99.0,0.787,6.78,3.28,9.95,2.19,0.81,0.213,0.46299999999999997,0.175,0.302,0.424,84.6,87.0,100.0,98.0,,,,84.0,101.0,97.0,85.0,72.0,71.0,107.0,101.0,103.0,,,,0.047,0.306,,,0.507,,0.141,-2.05,,,-6.47,0.32,,0.67,93.0,,,92.2,85.9,,0.362,0.227,,0.389,0.242,,,,
71,2023-05-05,718294,Groundout,field_out,True,641680,642545,Jonah Heim,Jaime Barria,0,0,0,895585b4-7094-4fd3-8f5a-f1de868c024a,642545.0,jaimebarria,Barria,Right,Jaime Barria,5.68,5.41,82.1,100.0,96.0,99.0,0.787,6.78,3.28,9.95,2.19,0.81,0.213,0.46299999999999997,0.175,0.302,0.424,84.6,87.0,100.0,98.0,,,,84.0,101.0,97.0,85.0,72.0,71.0,107.0,101.0,103.0,,,,0.047,0.306,,,0.507,,0.141,-2.05,,,-6.47,0.32,,0.67,93.0,,,92.2,85.9,,0.362,0.227,,0.389,0.242,,,,
72,2023-05-05,718294,Flyout,field_out,True,677649,642545,Ezequiel Duran,Jaime Barria,0,0,0,00e3f0f1-e590-422b-b3f5-4bdbb6c18de8,642545.0,jaimebarria,Barria,Right,Jaime Barria,5.68,5.41,82.1,100.0,96.0,99.0,0.787,6.78,3.28,9.95,2.19,0.81,0.213,0.46299999999999997,0.175,0.302,0.424,84.6,87.0,100.0,98.0,,,,84.0,101.0,97.0,85.0,72.0,71.0,107.0,101.0,103.0,,,,0.047,0.306,,,0.507,,0.141,-2.05,,,-6.47,0.32,,0.67,93.0,,,92.2,85.9,,0.362,0.227,,0.389,0.242,,,,
73,2023-05-05,718294,Single,single,False,543685,519293,Anthony Rendon,Will Smith,1,0,0,6bca1541-ff78-4002-a71d-df063d4abf33,519293.0,willsmith,"Smith, W",Left,Will Smith,4.4,3.35,57.1,104.0,86.0,99.0,0.726,8.63,2.67,6.91,0.78,0.63,0.23399999999999999,0.442,0.184,0.336,0.401,86.6,97.0,94.0,82.0,67.0,101.0,98.0,67.0,102.0,91.0,,,,103.0,106.0,105.0,,,,,0.389,,,0.501,0.081,0.028999999999999998,-0.39,,,,3.26,-0.28,-2.03,92.4,,,,81.1,77.0,0.303,0.25,,,0.12,,,,0.375
74,2023-05-05,718294,Lineout,field_out,True,592669,519293,Hunter Renfroe,Will Smith,0,0,0,de1c91e2-a601-447a-b4c3-437bc8b25976,519293.0,willsmith,"Smith, W",Left,Will Smith,4.4,3.35,57.1,104.0,86.0,99.0,0.726,8.63,2.67,6.91,0.78,0.63,0.23399999999999999,0.442,0.184,0.336,0.401,86.6,97.0,94.0,82.0,67.0,101.0,98.0,67.0,102.0,91.0,,,,103.0,106.0,105.0,,,,,0.389,,,0.501,0.081,0.028999999999999998,-0.39,,,,3.26,-0.28,-2.03,92.4,,,,81.1,77.0,0.303,0.25,,,0.12,,,,0.375
75,2023-05-05,718294,Forceout,force_out,True,621493,519293,Taylor Ward,Will Smith,1,0,1,9850657b-41b7-4bf1-99ed-14750272bc8c,519293.0,willsmith,"Smith, W",Left,Will Smith,4.4,3.35,57.1,104.0,86.0,99.0,0.726,8.63,2.67,6.91,0.78,0.63,0.23399999999999999,0.442,0.184,0.336,0.401,86.6,97.0,94.0,82.0,67.0,101.0,98.0,67.0,102.0,91.0,,,,103.0,106.0,105.0,,,,,0.389,,,0.501,0.081,0.028999999999999998,-0.39,,,,3.26,-0.28,-2.03,92.4,,,,81.1,77.0,0.303,0.25,,,0.12,,,,0.375
76,2023-05-05,718294,Single,single,False,592273,519293,Brandon Drury,Will Smith,0,0,1,8568bf61-c80c-4148-b2e0-91772b4efe49,519293.0,willsmith,"Smith, W",Left,Will Smith,4.4,3.35,57.1,104.0,86.0,99.0,0.726,8.63,2.67,6.91,0.78,0.63,0.23399999999999999,0.442,0.184,0.336,0.401,86.6,97.0,94.0,82.0,67.0,101.0,98.0,67.0,102.0,91.0,,,,103.0,106.0,105.0,,,,,0.389,,,0.501,0.081,0.028999999999999998,-0.39,,,,3.26,-0.28,-2.03,92.4,,,,81.1,77.0,0.303,0.25,,,0.12,,,,0.375
77,2023-05-05,718294,Double,double,False,595453,519293,Chad Wallach,Will Smith,0,0,1,026c66be-a9e8-4f9a-a2ed-1b79ad5d2080,519293.0,willsmith,"Smith, W",Left,Will Smith,4.4,3.35,57.1,104.0,86.0,99.0,0.726,8.63,2.67,6.91,0.78,0.63,0.23399999999999999,0.442,0.184,0.336,0.401,86.6,97.0,94.0,82.0,67.0,101.0,98.0,67.0,102.0,91.0,,,,103.0,106.0,105.0,,,,,0.389,,,0.501,0.081,0.028999999999999998,-0.39,,,,3.26,-0.28,-2.03,92.4,,,,81.1,77.0,0.303,0.25,,,0.12,,,,0.375
78,2023-05-05,718294,Single,single,False,650859,519293,Luis Rengifo,Will Smith,1,0,1,61a344b6-65c7-44ca-8a5f-3ed21feb3215,519293.0,willsmith,"Smith, W",Left,Will Smith,4.4,3.35,57.1,104.0,86.0,99.0,0.726,8.63,2.67,6.91,0.78,0.63,0.23399999999999999,0.442,0.184,0.336,0.401,86.6,97.0,94.0,82.0,67.0,101.0,98.0,67.0,102.0,91.0,,,,103.0,106.0,105.0,,,,,0.389,,,0.501,0.081,0.028999999999999998,-0.39,,,,3.26,-0.28,-2.03,92.4,,,,81.1,77.0,0.303,0.25,,,0.12,,,,0.375
79,2023-05-05,718294,Flyout,field_out,True,687263,519293,Zach Neto,Will Smith,0,0,0,a7d493fc-ca47-4d29-9f6f-69fa5dc558c3,519293.0,willsmith,"Smith, W",Left,Will Smith,4.4,3.35,57.1,104.0,86.0,99.0,0.726,8.63,2.67,6.91,0.78,0.63,0.23399999999999999,0.442,0.184,0.336,0.401,86.6,97.0,94.0,82.0,67.0,101.0,98.0,67.0,102.0,91.0,,,,103.0,106.0,105.0,,,,,0.389,,,0.501,0.081,0.028999999999999998,-0.39,,,,3.26,-0.28,-2.03,92.4,,,,81.1,77.0,0.303,0.25,,,0.12,,,,0.375
80,2023-05-05,718294,Strikeout,strikeout,True,665750,608032,Leody Taveras,Carlos Estévez,0,0,0,55f6d41e-7341-46ca-9ca2-3c5695a691f8,608032.0,carlosestevez,Estévez,Right,Carlos Estévez,3.9,4.07,62.1,102.0,117.0,104.0,0.759,11.26,4.48,8.95,1.01,0.65,0.32299999999999995,0.335,0.21,0.32899999999999996,0.469,89.5,67.0,96.0,94.0,142.0,79.0,88.0,116.0,103.0,103.0,,,,131.0,101.0,107.0,,,,,0.6679999999999999,,,0.266,0.004,0.062,0.44,,,,-0.18,11.36,-2.81,97.1,,,,88.5,83.1,0.24,0.286,,,0.3,,,,
81,2023-05-05,718294,Strikeout,strikeout,True,608671,608032,Travis Jankowski,Carlos Estévez,0,0,0,ecdb0427-e840-4486-b887-87fadbb27ed0,608032.0,carlosestevez,Estévez,Right,Carlos Estévez,3.9,4.07,62.1,102.0,117.0,104.0,0.759,11.26,4.48,8.95,1.01,0.65,0.32299999999999995,0.335,0.21,0.32899999999999996,0.469,89.5,67.0,96.0,94.0,142.0,79.0,88.0,116.0,103.0,103.0,,,,131.0,101.0,107.0,,,,,0.6679999999999999,,,0.266,0.004,0.062,0.44,,,,-0.18,11.36,-2.81,97.1,,,,88.5,83.1,0.24,0.286,,,0.3,,,,
82,2023-05-05,718294,Walk,walk,False,543760,608032,Marcus Semien,Carlos Estévez,0,0,0,75579328-075c-4bb5-86dd-7da9325469bd,608032.0,carlosestevez,Estévez,Right,Carlos Estévez,3.9,4.07,62.1,102.0,117.0,104.0,0.759,11.26,4.48,8.95,1.01,0.65,0.32299999999999995,0.335,0.21,0.32899999999999996,0.469,89.5,67.0,96.0,94.0,142.0,79.0,88.0,116.0,103.0,103.0,,,,131.0,101.0,107.0,,,,,0.6679999999999999,,,0.266,0.004,0.062,0.44,,,,-0.18,11.36,-2.81,97.1,,,,88.5,83.1,0.24,0.286,,,0.3,,,,
83,2023-05-05,718294,Groundout,field_out,True,543257,608032,Robbie Grossman,Carlos Estévez,1,0,0,56c298be-2ab9-4147-84a2-19437a6b69b0,608032.0,carlosestevez,Estévez,Right,Carlos Estévez,3.9,4.07,62.1,102.0,117.0,104.0,0.759,11.26,4.48,8.95,1.01,0.65,0.32299999999999995,0.335,0.21,0.32899999999999996,0.469,89.5,67.0,96.0,94.0,142.0,79.0,88.0,116.0,103.0,103.0,,,,131.0,101.0,107.0,,,,,0.6679999999999999,,,0.266,0.004,0.062,0.44,,,,-0.18,11.36,-2.81,97.1,,,,88.5,83.1,0.24,0.286,,,0.3,,,,
84,2023-05-05,718294,Intent Walk,intent_walk,False,545361,519293,Mike Trout,Will Smith,0,0,0,07182946-0856-1033-000c-f08cd117d70a,519293.0,willsmith,"Smith, W",Left,Will Smith,4.4,3.35,57.1,104.0,86.0,99.0,0.726,8.63,2.67,6.91,0.78,0.63,0.23399999999999999,0.442,0.184,0.336,0.401,86.6,97.0,94.0,82.0,67.0,101.0,98.0,67.0,102.0,91.0,,,,103.0,106.0,105.0,,,,,0.389,,,0.501,0.081,0.028999999999999998,-0.39,,,,3.26,-0.28,-2.03,92.4,,,,81.1,77.0,0.303,0.25,,,0.12,,,,0.375
85,2023-05-05,718294,Forceout,force_out,True,660271,519293,Shohei Ohtani,Will Smith,0,0,1,5cc8bfcf-8bf4-4024-a95e-5cc98ffc34ca,519293.0,willsmith,"Smith, W",Left,Will Smith,4.4,3.35,57.1,104.0,86.0,99.0,0.726,8.63,2.67,6.91,0.78,0.63,0.23399999999999999,0.442,0.184,0.336,0.401,86.6,97.0,94.0,82.0,67.0,101.0,98.0,67.0,102.0,91.0,,,,103.0,106.0,105.0,,,,,0.389,,,0.501,0.081,0.028999999999999998,-0.39,,,,3.26,-0.28,-2.03,92.4,,,,81.1,77.0,0.303,0.25,,,0.12,,,,0.375
86,2023-05-05,718294,Wild Pitch,wild_pitch,False,543685,622250,Anthony Rendon,Josh Sborz,0,0,0,e48b40a2-c14d-431f-a910-89aecbccc00d,622250.0,joshsborz,Sborz,Right,Josh Sborz,5.5,3.35,52.1,96.0,116.0,102.0,0.6659999999999999,11.35,2.92,7.39,1.38,1.36,0.215,0.45399999999999996,0.185,0.308,0.414,,,,,84.0,102.0,108.0,123.0,90.0,99.0,,,,130.0,98.0,101.0,,,,,0.36200000000000004,,,0.38,0.258,,-0.83,,,,1.21,1.68,,96.9,,,,88.6,85.2,0.265,,,,0.203,,,,0.184
