,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FA%,FC%,SL%,CU%,CH%,wFA/C,wFC/C,wSI/C,wSL/C,wCU/C,wCH/C,vFA,vFC,vSI,vSL,vCU,FF_ba,SI_ba,FC_ba,CU_ba,ST_ba,CH_ba,SL_ba,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC
78,2023-09-12,716618,Home Run,home_run,False,607208,628452,Trea Turner,Raisel Iglesias,1,1,0,e07a5ee3-40ff-4ad3-8317-99a6e7f8dd90,628452.0,raiseliglesias,"Iglesias, R",Right,Raisel Iglesias,2.75,3.16,55.2,105.0,96.0,101.0,0.688,10.99,2.43,8.25,1.13,1.11,0.17600000000000002,0.45899999999999996,0.162,0.324,0.41700000000000004,89.4,78.0,111.0,102.0,,,,95.0,103.0,99.0,108.0,96.0,90.0,127.0,107.0,118.0,,,,0.174,0.32,,0.154,,0.353,-0.13,,-3.95,5.73,,2.07,95.0,,95.0,84.6,,0.327,0.519,,,,0.182,0.056,,,,,,
79,2023-09-12,716618,Single,single,False,664761,628452,Alec Bohm,Raisel Iglesias,1,0,0,bc05760a-c65b-404f-8a0e-45c91b8bdd35,628452.0,raiseliglesias,"Iglesias, R",Right,Raisel Iglesias,2.75,3.16,55.2,105.0,96.0,101.0,0.688,10.99,2.43,8.25,1.13,1.11,0.17600000000000002,0.45899999999999996,0.162,0.324,0.41700000000000004,89.4,78.0,111.0,102.0,,,,95.0,103.0,99.0,108.0,96.0,90.0,127.0,107.0,118.0,,,,0.174,0.32,,0.154,,0.353,-0.13,,-3.95,5.73,,2.07,95.0,,95.0,84.6,,0.327,0.519,,,,0.182,0.056,,,,,,
80,2023-09-12,716618,Single,single,False,547180,628452,Bryce Harper,Raisel Iglesias,1,1,1,8c4e7672-55a9-4a6c-a79d-cea8ce845779,628452.0,raiseliglesias,"Iglesias, R",Right,Raisel Iglesias,2.75,3.16,55.2,105.0,96.0,101.0,0.688,10.99,2.43,8.25,1.13,1.11,0.17600000000000002,0.45899999999999996,0.162,0.324,0.41700000000000004,89.4,78.0,111.0,102.0,,,,95.0,103.0,99.0,108.0,96.0,90.0,127.0,107.0,118.0,,,,0.174,0.32,,0.154,,0.353,-0.13,,-3.95,5.73,,2.07,95.0,,95.0,84.6,,0.327,0.519,,,,0.182,0.056,,,,,,
81,2023-09-12,716618,Strikeout,strikeout,True,592663,628452,J.T. Realmuto,Raisel Iglesias,0,0,0,f7207014-397f-4680-8f14-57f7812ea2ce,628452.0,raiseliglesias,"Iglesias, R",Right,Raisel Iglesias,2.75,3.16,55.2,105.0,96.0,101.0,0.688,10.99,2.43,8.25,1.13,1.11,0.17600000000000002,0.45899999999999996,0.162,0.324,0.41700000000000004,89.4,78.0,111.0,102.0,,,,95.0,103.0,99.0,108.0,96.0,90.0,127.0,107.0,118.0,,,,0.174,0.32,,0.154,,0.353,-0.13,,-3.95,5.73,,2.07,95.0,,95.0,84.6,,0.327,0.519,,,,0.182,0.056,,,,,,
82,2023-09-12,716618,Grounded Into DP,grounded_into_double_play,True,592206,628452,Nick Castellanos,Raisel Iglesias,0,0,1,6a7795f8-fea6-4192-851b-419b2276d42f,628452.0,raiseliglesias,"Iglesias, R",Right,Raisel Iglesias,2.75,3.16,55.2,105.0,96.0,101.0,0.688,10.99,2.43,8.25,1.13,1.11,0.17600000000000002,0.45899999999999996,0.162,0.324,0.41700000000000004,89.4,78.0,111.0,102.0,,,,95.0,103.0,99.0,108.0,96.0,90.0,127.0,107.0,118.0,,,,0.174,0.32,,0.154,,0.353,-0.13,,-3.95,5.73,,2.07,95.0,,95.0,84.6,,0.327,0.519,,,,0.182,0.056,,,,,,
83,2023-09-12,716618,Groundout,field_out,True,518595,518886,Travis d'Arnaud,Craig Kimbrel,1,0,1,d844f462-411a-4597-88d9-fc881f67b4ad,518886.0,craigkimbrel,Kimbrel,Right,Craig Kimbrel,3.26,3.28,69.0,102.0,125.0,114.0,0.7040000000000001,12.26,3.65,5.74,1.3,0.74,0.368,0.342,0.105,0.303,0.466,,,,,,,,125.0,103.0,114.0,,,,,,,,,,,0.672,,,,,1.24,,,,,,95.8,,,,,0.185,,,0.175,,,,126.0,99.0,113.0,0.32799999999999996,0.82,86.1
84,2023-09-12,716618,Single,single,False,592696,518886,Eddie Rosario,Craig Kimbrel,1,0,1,64278b96-e6de-4e2b-ad52-161b93bd0eef,518886.0,craigkimbrel,Kimbrel,Right,Craig Kimbrel,3.26,3.28,69.0,102.0,125.0,114.0,0.7040000000000001,12.26,3.65,5.74,1.3,0.74,0.368,0.342,0.105,0.303,0.466,,,,,,,,125.0,103.0,114.0,,,,,,,,,,,0.672,,,,,1.24,,,,,,95.8,,,,,0.185,,,0.175,,,,126.0,99.0,113.0,0.32799999999999996,0.82,86.1
85,2023-09-12,716618,Flyout,field_out,True,606115,518886,Orlando Arcia,Craig Kimbrel,1,0,1,ec7af782-0da1-4f73-830d-a523681591e3,518886.0,craigkimbrel,Kimbrel,Right,Craig Kimbrel,3.26,3.28,69.0,102.0,125.0,114.0,0.7040000000000001,12.26,3.65,5.74,1.3,0.74,0.368,0.342,0.105,0.303,0.466,,,,,,,,125.0,103.0,114.0,,,,,,,,,,,0.672,,,,,1.24,,,,,,95.8,,,,,0.185,,,0.175,,,,126.0,99.0,113.0,0.32799999999999996,0.82,86.1
86,2023-09-12,716618,Flyout,field_out,True,671739,518886,Michael Harris II,Craig Kimbrel,0,0,0,2c32d341-03d6-4b7c-a067-09e0f6ffa7b0,518886.0,craigkimbrel,Kimbrel,Right,Craig Kimbrel,3.26,3.28,69.0,102.0,125.0,114.0,0.7040000000000001,12.26,3.65,5.74,1.3,0.74,0.368,0.342,0.105,0.303,0.466,,,,,,,,125.0,103.0,114.0,,,,,,,,,,,0.672,,,,,1.24,,,,,,95.8,,,,,0.185,,,0.175,,,,126.0,99.0,113.0,0.32799999999999996,0.82,86.1
87,2023-09-12,716618,Groundout,field_out,True,681082,543272,Bryson Stott,Brad Hand,1,0,1,de5629e1-caf0-44b8-815d-6fa764d3edfb,543272.0,bradhand,Hand,Left,Brad Hand,5.53,4.61,53.2,95.0,93.0,95.0,0.794,9.89,3.69,9.06,1.01,1.13,0.253,0.473,0.153,0.36,0.43700000000000006,,,,,,,,64.0,96.0,89.0,81.0,98.0,86.0,106.0,96.0,100.0,,,,0.16899999999999998,0.33299999999999996,,0.498,,,-0.23,,-0.9,-0.33,,,92.6,,92.7,81.0,,0.298,0.324,,,0.236,,,,,,,,
88,2023-09-12,716618,Strikeout,strikeout,True,669016,543272,Brandon Marsh,Brad Hand,0,0,0,71d638a9-1bba-4745-844c-339f0142d527,543272.0,bradhand,Hand,Left,Brad Hand,5.53,4.61,53.2,95.0,93.0,95.0,0.794,9.89,3.69,9.06,1.01,1.13,0.253,0.473,0.153,0.36,0.43700000000000006,,,,,,,,64.0,96.0,89.0,81.0,98.0,86.0,106.0,96.0,100.0,,,,0.16899999999999998,0.33299999999999996,,0.498,,,-0.23,,-0.9,-0.33,,,92.6,,92.7,81.0,,0.298,0.324,,,0.236,,,,,,,,
89,2023-09-12,716618,Pop Out,field_out,True,679032,543272,Johan Rojas,Brad Hand,0,0,0,d6cd0b87-e111-43cd-b03b-2396137cce48,543272.0,bradhand,Hand,Left,Brad Hand,5.53,4.61,53.2,95.0,93.0,95.0,0.794,9.89,3.69,9.06,1.01,1.13,0.253,0.473,0.153,0.36,0.43700000000000006,,,,,,,,64.0,96.0,89.0,81.0,98.0,86.0,106.0,96.0,100.0,,,,0.16899999999999998,0.33299999999999996,,0.498,,,-0.23,,-0.9,-0.33,,,92.6,,92.7,81.0,,0.298,0.324,,,0.236,,,,,,,,
