date,time,series,result,opponent,team,location,weather,temp,opposingPitcherId,oppRuns,runs,doubles,triples,homeRuns,strikeOuts,baseOnBalls,hits,atBats,stolenBases,rbi,leftOnBase,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,SI%,FA%,SL%,CU%,CH%,wFA/C,wSI/C,wSL/C,wCU/C,wCH/C,vFA,vCH,vSI,vSL,vCU,FF_ba,FF_slg,FF_whiff,SL_ba,SL_slg,SL_whiff,SI_ba,SI_slg,SI_whiff,CH_ba,CH_slg,CH_whiff,CU_ba,CU_slg,CU_whiff,oppStarterIP,oppStarterH,oppStarterR,oppStarterER,oppStarterBB,oppStarterK,oppStarterHR,oppStarterP,oppStarterS,oppStarterERA,teamPitcherId,teamPitcherName,teamStarterIP,teamStarterER,teamStarterK,Stf+ FC,Loc+ FC,Pit+ FC,FC%,wFC/C,vFC,FC_ba,FC_slg,FC_whiff,ST_ba,ST_slg,ST_whiff,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,FS_slg,FS_whiff,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC,vKN (sc),KN%,wKN/C,SV_ba,SV_slg,SV_whiff
2024/06/29,7:16 PM.,27,L,BAL,TEX,away,Partly Cloudy.,90,700249,6,5,3,0,4,5,3,9,36,1,5,12,700249,cadepovich,Povich,Left,Cade Povich,BAL,5.2,4.11,79.2,99.0,87.0,97.0,0.788,7.79,3.84,9.04,1.36,0.75,0.22,0.447,0.179,0.289,0.454,63.0,101.0,95.0,93.0,101.0,104.0,81.0,97.0,93.0,80.0,98.0,90.0,113.0,107.0,108.0,0.084,0.407,0.13,0.196,0.109,0.56,0.86,-0.43,-2.26,-2.05,92.4,86.1,91.5,82.6,76.3,0.223,0.379,0.185,,,,0.2,0.24,0.103,0.25,0.542,0.235,0.333,0.517,0.269,5.0,5,2,2,0,3,2,86,59,4.05,547179,Michael Lorenzen,5.0,5,3,97.0,94.0,94.0,0.075,-3.12,88.3,0.333,0.81,0.288,0.232,0.411,0.276,,,,,,,,,,,,,,,,,,,,,
2024/06/30,7:10 PM.,27,W,BAL,TEX,away,Partly Cloudy.,93,608344,2,11,3,1,3,8,4,13,40,0,11,21,608344,coleirvin,"Irvin, C",Left,Cole Irvin,- - -,5.11,5.78,111.0,101.0,79.0,94.0,0.849,6.32,2.35,10.7,1.46,0.96,0.251,0.414,0.121,0.34,0.478,65.0,108.0,100.0,102.0,98.0,102.0,62.0,99.0,85.0,75.0,101.0,89.0,85.0,121.0,119.0,0.2,0.264,0.041,0.252,0.134,-1.16,-0.49,-3.18,-0.38,-1.52,91.9,84.9,91.5,78.1,77.3,0.296,0.592,0.163,0.25,0.438,0.196,0.307,0.485,0.088,0.282,0.474,0.243,0.283,0.424,0.189,3.2,5,5,5,2,2,1,80,48,4.13,571760,Andrew Heaney,7.0,2,10,86.0,102.0,91.0,0.109,-0.64,85.9,0.327,0.551,0.181,,,,,,,,,,,,,,,,,,,,,,,,
2024/07/02,7:08 PM.,28,W,SD,TEX,home,Roof Closed.,74,656302,0,7,6,0,2,8,4,10,32,0,7,14,656302,dylancease,Cease,Right,Dylan Cease,SDP,3.47,3.31,189.1,100.0,121.0,107.0,0.693,10.65,3.09,6.51,0.86,0.94,0.203,0.433,0.147,0.307,0.389,54.0,72.0,68.0,,,,123.0,95.0,102.0,,,,112.0,100.0,105.0,,0.435,0.471,,0.009,0.22,,1.98,,-4.13,96.9,69.7,,87.2,,0.235,0.39,0.203,0.159,0.257,0.447,,,,0.25,1.0,0.2,0.28,0.44,0.286,3.2,8,6,6,2,5,2,84,49,4.24,543135,Nathan Eovaldi,7.0,0,6,113.0,89.0,90.0,0.006,-5.11,91.8,0.25,1.0,0.0,0.2,0.267,0.385,,,,,,,,,,105.0,95.0,102.0,0.079,-0.95,82.3,,,,,,
2024/07/03,7:07 PM.,28,L,SD,TEX,home,Roof Closed.,74,800049,6,4,4,0,0,13,1,9,34,0,4,8,800049,adammazur,Mazur,Right,Adam Mazur,SDP,7.49,5.64,33.2,95.0,98.0,96.0,0.839,5.88,5.61,10.69,1.6,0.75,0.23,0.398,0.133,0.345,0.416,79.0,84.0,84.0,112.0,103.0,109.0,78.0,95.0,88.0,90.0,83.0,77.0,123.0,98.0,108.0,0.041,0.392,0.337,0.127,0.103,-3.03,-4.79,1.16,-2.5,-2.61,94.6,89.9,93.9,86.8,80.7,0.333,0.667,0.134,0.216,0.333,0.25,0.429,0.429,0.083,0.429,0.571,0.35,0.364,0.818,0.083,4.0,7,4,4,0,4,0,74,46,7.52,592351,Jon Gray,4.0,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024/07/04,1:37 PM.,28,L,SD,TEX,home,Roof Closed.,74,650633,3,1,1,0,0,7,3,6,32,1,1,14,650633,michaelking,"King, M",Right,Michael King,SDP,2.95,3.59,173.2,102.0,95.0,100.0,0.735,10.42,3.26,7.46,0.88,1.1,0.233,0.426,0.202,0.264,0.415,88.0,103.0,97.0,,,,86.0,103.0,101.0,88.0,105.0,98.0,115.0,97.0,102.0,0.279,0.241,0.234,,0.246,-0.15,0.68,-0.19,,1.61,93.7,86.7,92.9,82.9,,0.265,0.402,0.261,0.281,0.5,0.284,0.2,0.376,0.189,0.207,0.286,0.362,,,,5.1,4,1,1,2,5,0,92,60,3.51,453286,Max Scherzer,6.1,3,3,,,,,,,,,,0.206,0.304,0.345,,,,,,,,,,,,,,,,,,,,,
2024/07/05,7:07 PM.,29,W,TB,TEX,home,Roof Closed.,74,669358,0,3,2,0,0,7,2,10,32,0,3,10,669358,shanebaz,Baz,Right,Shane Baz,TBR,3.06,3.62,79.1,100.0,115.0,103.0,0.779,7.83,3.06,6.47,1.02,0.91,0.269,0.402,0.142,0.342,0.456,85.0,97.0,94.0,119.0,104.0,109.0,121.0,101.0,104.0,,,,111.0,96.0,100.0,,0.479,0.213,0.205,0.103,0.81,,-0.08,1.71,2.88,95.6,88.1,,87.3,83.6,0.252,0.37,0.221,0.164,0.4,0.222,,,,0.115,0.115,0.276,0.169,0.247,0.311,6.0,7,3,3,1,6,0,92,59,4.50,547179,Michael Lorenzen,5.0,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024/07/06,3:07 PM.,29,W,TB,TEX,home,Roof Closed.,74,671737,3,4,0,0,1,9,3,8,30,0,4,11,671737,tajbradley,"Bradley, T",Right,Taj Bradley,TBR,4.11,4.17,138.0,98.0,116.0,103.0,0.748,10.04,3.07,7.96,1.43,1.06,0.247,0.394,0.102,0.394,0.426,,,,100.0,91.0,93.0,129.0,97.0,102.0,,,,,,,,0.417,,0.089,,-0.04,,,-1.5,,96.4,,,,79.1,0.269,0.5,0.21,,,,,,,,,,0.241,0.483,0.346,6.0,5,2,1,2,5,0,79,46,3.23,571760,Andrew Heaney,5.1,0,7,91.0,100.0,98.0,0.225,1.02,90.9,0.205,0.357,0.324,,,,123.0,102.0,114.0,0.269,0.47,90.9,0.213,0.32,0.33,,,,,,,,,,,,
2024/07/07,1:37 PM.,29,W,TB,TEX,home,Roof Closed.,74,641793,2,13,3,0,3,10,3,19,42,0,13,24,641793,zacklittell,Littell,Right,Zack Littell,TBR,3.63,4.34,156.1,104.0,81.0,99.0,0.785,8.12,1.78,9.44,1.27,0.8,0.218,0.414,0.14,0.293,0.453,,,,,,,54.0,110.0,91.0,67.0,103.0,91.0,102.0,99.0,98.0,0.148,0.221,0.399,,,0.58,-0.6,0.45,,,92.4,,91.6,85.7,,0.245,0.358,0.191,0.257,0.427,0.227,0.265,0.439,0.141,,,,,,,4.0,9,7,7,1,5,1,83,51,4.44,543135,Nathan Eovaldi,7.0,2,5,,,,,,,,,,0.406,0.594,0.115,104.0,106.0,112.0,0.232,-0.84,83.0,0.258,0.423,0.344,,,,,,,,,,,,
2024/07/08,6:38 PM.,30,W,LAA,TEX,away,Clear.,78,669721,4,9,2,0,2,9,2,12,38,2,8,12,669721,davisdaniel,Daniel,Right,Davis Daniel,LAA,6.23,4.34,30.1,105.0,81.0,101.0,0.808,8.31,1.78,11.57,1.48,0.84,0.293,0.424,0.162,0.313,0.435,74.0,112.0,104.0,94.0,89.0,85.0,61.0,107.0,98.0,,,,125.0,101.0,108.0,,0.48,0.238,0.077,0.205,-1.06,,-0.4,2.13,-2.86,91.5,84.6,,81.8,74.3,0.328,0.586,0.147,0.226,0.419,0.239,,,,0.4,0.533,0.226,0.125,0.25,0.333,3.2,8,7,7,0,3,1,61,43,5.82,592351,Jon Gray,5.0,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024/07/09,6:38 PM.,30,W,LAA,TEX,away,Clear.,81,672710,4,5,1,0,2,5,4,8,33,0,5,10,672710,roansycontreras,Contreras,Right,Roansy Contreras,- - -,4.35,4.94,68.1,98.0,100.0,98.0,0.807,7.38,4.08,8.3,1.45,1.1,0.232,0.42,0.164,0.353,0.452,78.0,92.0,93.0,88.0,97.0,101.0,93.0,100.0,96.0,95.0,93.0,81.0,118.0,102.0,107.0,0.101,0.376,0.324,0.094,0.105,1.22,-1.42,-1.41,1.14,-1.83,94.7,89.0,94.5,84.5,77.9,0.231,0.346,0.16,0.274,0.645,0.258,0.37,0.407,0.08,0.235,0.441,0.231,0.167,0.25,0.393,2.0,5,4,4,1,1,1,37,26,4.78,453286,Max Scherzer,6.2,3,6,,,,,,,,,,0.1,0.25,0.302,,,,,,,,,,,,,,,,,,,,,
2024/07/10,6:38 PM.,30,L,LAA,TEX,away,Clear.,81,656288,7,2,0,0,1,7,4,8,33,0,2,20,656288,griffincanning,Canning,Right,Griffin Canning,LAA,5.19,4.74,171.2,98.0,88.0,97.0,0.772,6.82,3.46,9.12,1.63,1.04,0.225,0.434,0.128,0.367,0.401,96.0,102.0,102.0,75.0,96.0,96.0,73.0,94.0,86.0,76.0,89.0,78.0,107.0,100.0,110.0,0.01,0.376,0.24,0.107,0.267,-0.85,-6.83,-0.91,-0.86,0.48,93.4,88.6,93.0,87.7,80.6,0.251,0.529,0.147,0.284,0.444,0.331,0.429,0.857,0.0,0.259,0.387,0.288,0.271,0.438,0.241,4.1,7,2,2,2,3,1,78,47,4.84,547179,Michael Lorenzen,5.0,5,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024/07/12,7:10 PM.,31,L,HOU,TEX,away,Roof Closed.,73,686613,6,3,0,0,1,10,3,7,32,1,3,11,686613,hunterbrown,"Brown, H",Right,Hunter Brown,HOU,3.49,3.31,170.0,101.0,103.0,101.0,0.778,9.48,3.18,8.26,0.95,1.61,0.271,0.35,0.192,0.218,0.421,84.0,101.0,102.0,,,,110.0,101.0,102.0,93.0,102.0,98.0,110.0,103.0,107.0,0.182,0.347,0.051,,0.126,0.16,0.92,1.7,,0.95,96.0,88.4,95.6,89.1,,0.244,0.413,0.288,0.2,0.2,0.236,0.275,0.321,0.161,0.221,0.26,0.296,0.237,0.421,0.305,6.0,5,2,2,2,5,1,93,52,4.39,571760,Andrew Heaney,5.0,2,5,90.0,103.0,101.0,0.17,0.14,92.4,0.23,0.363,0.216,,,,,,,,,,,,,127.0,100.0,106.0,0.125,-0.79,82.9,,,,,,
2024/07/13,3:10 PM.,31,W,HOU,TEX,away,Roof Closed.,73,681293,1,2,0,0,1,12,9,4,33,2,2,26,681293,spencerarrighetti,Arrighetti,Right,Spencer Arrighetti,HOU,4.53,4.05,145.0,99.0,95.0,99.0,0.739,10.61,4.03,8.63,1.3,0.85,0.247,0.437,0.147,0.314,0.444,89.0,97.0,90.0,118.0,98.0,104.0,91.0,100.0,99.0,,,,117.0,93.0,101.0,,0.41,0.108,0.2,0.086,-1.33,,0.99,0.8,-2.52,94.1,85.5,,80.8,78.4,0.303,0.528,0.198,,,,,,,0.395,0.512,0.378,0.171,0.282,0.424,6.0,2,1,1,3,7,1,85,53,5.63,543135,Nathan Eovaldi,7.0,1,7,66.0,98.0,96.0,0.196,0.57,88.2,0.248,0.444,0.228,0.113,0.226,0.386,,,,,,,,,,,,,,,,,,,,,
2024/07/14,1:10 PM.,31,W,HOU,TEX,away,Roof Closed.,73,669854,2,4,0,0,2,7,4,3,30,0,4,9,669854,ronelblanco,Blanco,Right,Ronel Blanco,HOU,2.8,4.0,167.1,100.0,94.0,98.0,0.733,8.93,3.66,6.13,1.18,0.95,0.21,0.453,0.178,0.317,0.405,119.0,104.0,108.0,75.0,96.0,100.0,85.0,95.0,90.0,,,,89.0,103.0,101.0,,0.383,0.302,0.094,0.221,-0.42,,2.24,2.55,-0.16,93.4,85.2,,86.4,80.1,0.232,0.497,0.192,0.18,0.284,0.333,,,,0.188,0.356,0.343,0.071,0.071,0.376,6.0,2,2,2,2,5,1,90,52,2.56,453286,Max Scherzer,4.0,1,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024/07/19,7:09 PM.,32,L,BAL,TEX,home,Roof Closed.,74,669203,9,1,1,0,1,10,4,2,29,0,1,9,669203,corbinburnes,Burnes,Right,Corbin Burnes,BAL,2.92,3.34,194.1,103.0,120.0,107.0,0.735,8.38,2.22,7.64,1.02,1.4,0.21,0.425,0.19,0.289,0.399,110.0,98.0,103.0,109.0,101.0,106.0,,,,104.0,95.0,89.0,133.0,105.0,120.0,0.078,,0.146,0.215,0.11,,-0.5,0.7,0.44,0.2,,89.2,97.0,87.2,80.3,,,,0.196,0.268,0.463,0.235,0.412,0.157,0.194,0.339,0.377,0.2,0.326,0.378,6.0,2,1,1,4,6,1,101,60,2.38,543135,Nathan Eovaldi,5.0,6,2,125.0,105.0,108.0,0.45,1.37,95.3,0.251,0.362,0.19,0.125,0.5,0.457,,,,,,,,,,,,,,,,,,,,,
2024/07/20,6:07 PM.,32,L,BAL,TEX,home,Roof Closed.,74,680570,8,4,2,0,0,13,5,6,33,1,4,16,680570,graysonrodriguez,"Rodriguez, G",Right,Grayson Rodriguez,BAL,3.86,3.72,116.2,102.0,119.0,107.0,0.728,10.03,2.78,8.41,1.16,1.07,0.219,0.419,0.147,0.325,0.452,140.0,101.0,108.0,114.0,103.0,107.0,113.0,102.0,106.0,133.0,102.0,111.0,118.0,101.0,108.0,0.012,0.465,0.158,0.155,0.21,-0.38,5.3,-0.96,0.29,1.63,96.1,83.1,96.1,86.5,81.3,0.291,0.413,0.269,0.25,0.563,0.361,0.167,0.333,0.294,0.161,0.306,0.348,0.26,0.38,0.241,6.0,3,2,2,2,8,0,103,70,3.83,453286,Max Scherzer,2.0,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024/07/21,1:39 PM.,32,W,BAL,TEX,home,Roof Closed.,74,665152,2,3,0,0,1,3,3,6,29,0,3,8,665152,deankremer,Kremer,Right,Dean Kremer,BAL,4.1,4.49,129.2,100.0,88.0,98.0,0.798,8.54,3.54,7.63,1.25,0.99,0.25,0.394,0.231,0.285,0.423,,,,92.0,98.0,96.0,91.0,100.0,99.0,79.0,105.0,97.0,,,,0.151,0.32,,0.114,,-0.18,0.67,,0.29,,93.4,,92.3,,77.0,0.245,0.503,0.232,,,,0.247,0.353,0.072,,,,0.225,0.3,0.198,5.1,5,3,3,3,2,1,89,50,4.43,571760,Andrew Heaney,5.0,0,4,99.0,102.0,98.0,0.23,0.33,86.9,0.25,0.355,0.237,,,,72.0,99.0,99.0,0.184,0.73,84.1,0.139,0.248,0.36,,,,,,,,,,,,
2024/07/22,7:08 PM.,33,W,CWS,TEX,home,Roof Closed.,74,607200,3,4,1,0,2,8,5,6,34,1,4,9,607200,erickfedde,Fedde,Right,Erick Fedde,- - -,3.3,3.91,177.1,104.0,90.0,99.0,0.807,7.82,2.64,7.82,1.02,1.07,0.264,0.367,0.181,0.309,0.399,86.0,108.0,106.0,,,,17.0,112.0,76.0,76.0,105.0,93.0,126.0,101.0,106.0,0.308,0.003,0.202,,0.164,-6.18,0.59,1.28,,-0.54,92.9,87.7,93.0,83.5,,0.5,0.5,0.0,,,,0.25,0.358,0.202,0.228,0.351,0.165,,,,6.1,3,2,2,2,5,2,98,60,2.98,547179,Michael Lorenzen,5.0,2,8,78.0,104.0,97.0,0.323,0.43,89.9,0.262,0.47,0.232,0.165,0.309,0.251,,,,,,,,,,,,,,,,,,,,,
2024/07/23,7:07 PM.,33,W,CWS,TEX,home,Roof Closed.,74,676979,2,3,1,0,0,10,4,6,28,2,2,14,676979,garrettcrochet,Crochet,Left,Garrett Crochet,CHW,3.58,2.85,146.0,103.0,102.0,103.0,0.694,12.88,2.03,7.58,1.11,1.25,0.259,0.394,0.175,0.33,0.458,66.0,101.0,102.0,,,,104.0,103.0,103.0,123.0,98.0,97.0,138.0,102.0,107.0,0.021,0.537,0.098,,0.059,1.66,4.04,-2.29,,-0.36,97.2,91.0,97.9,84.3,,0.198,0.295,0.314,,,,0.154,0.154,0.321,0.184,0.289,0.339,,,,4.0,4,2,2,2,7,0,74,49,3.07,592351,Jon Gray,7.2,1,5,94.0,105.0,103.0,0.284,-0.14,91.6,0.268,0.458,0.334,0.228,0.561,0.422,,,,,,,,,,,,,,,,,,,,,
2024/07/24,7:09 PM.,33,W,CWS,TEX,home,Roof Closed.,74,623167,2,10,2,1,3,4,4,15,38,1,10,14,623167,chrisflexen,Flexen,Right,Chris Flexen,CHW,4.95,4.71,160.0,97.0,56.0,92.0,0.789,6.92,3.54,10.13,1.35,0.79,0.249,0.41,0.154,0.308,0.373,126.0,99.0,104.0,83.0,98.0,101.0,2.0,93.0,82.0,74.0,108.0,87.0,148.0,102.0,103.0,0.002,0.37,0.087,0.122,0.157,-0.64,2.01,-2.65,0.43,-1.32,91.3,81.3,91.4,80.0,72.0,0.261,0.473,0.132,0.361,0.475,0.271,,,,0.257,0.436,0.379,0.246,0.393,0.308,4.2,7,3,3,2,3,1,105,58,5.25,543135,Nathan Eovaldi,7.0,2,10,47.0,101.0,90.0,0.261,-0.75,87.4,0.319,0.536,0.218,,,,,,,,,,,,,,,,,,,,,,,,
2024/07/25,1:37 PM.,33,W,CWS,TEX,home,Roof Closed.,74,686563,1,2,1,0,1,4,3,10,30,0,2,19,686563,jonathancannon,Cannon,Right,Jonathan Cannon,CHW,4.49,4.37,124.1,101.0,92.0,99.0,0.806,6.59,2.9,9.05,1.3,0.96,0.223,0.389,0.171,0.29,0.394,95.0,105.0,106.0,,,,73.0,104.0,97.0,86.0,100.0,93.0,117.0,100.0,107.0,0.28,0.123,0.218,,0.187,-1.13,0.44,-1.39,,-0.22,94.3,85.7,93.3,81.9,,0.25,0.411,0.252,,,,0.287,0.449,0.132,0.248,0.394,0.269,,,,6.0,8,2,2,2,1,1,95,59,4.43,453286,Max Scherzer,6.0,1,9,79.0,101.0,93.0,0.192,0.39,90.2,0.263,0.45,0.191,0.255,0.489,0.282,,,,,,,,,,,,,,,,,,,,,
2024/07/26,7:07 PM.,34,L,TOR,TEX,away,Clear.,75,579328,6,5,0,0,1,9,3,10,37,0,5,15,579328,yuseikikuchi,Kikuchi,Left,Yusei Kikuchi,- - -,4.05,3.7,175.2,101.0,109.0,105.0,0.734,10.55,2.25,8.56,1.28,1.1,0.273,0.405,0.136,0.36,0.443,99.0,93.0,91.0,99.0,105.0,105.0,114.0,103.0,107.0,,,,111.0,100.0,106.0,,0.471,0.235,0.183,0.111,-0.08,,1.31,0.02,-0.15,95.5,86.7,,88.3,82.4,0.274,0.505,0.28,0.21,0.28,0.297,,,,0.194,0.25,0.358,0.264,0.395,0.274,4.2,8,5,5,2,5,1,96,62,4.75,571760,Andrew Heaney,5.0,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024/07/27,3:09 PM.,34,L,TOR,TEX,away,Sunny.,76,592332,7,3,1,1,0,8,3,4,31,0,2,8,592332,kevingausman,Gausman,Right,Kevin Gausman,TOR,3.83,4.71,181.0,105.0,94.0,104.0,0.791,8.06,2.78,8.2,0.99,0.91,0.262,0.417,0.136,0.363,0.417,,,,,,,99.0,105.0,105.0,90.0,102.0,94.0,88.0,90.0,95.0,0.054,0.528,0.084,,,0.43,-3.21,-1.21,,,93.9,,93.3,82.7,,0.277,0.466,0.175,0.268,0.439,0.266,0.316,0.579,0.117,,,,,,,9.0,4,3,3,3,8,0,118,81,4.44,547179,Michael Lorenzen,0.2,4,1,,,,,,,,,,,,,88.0,108.0,106.0,0.334,0.51,86.0,0.169,0.262,0.335,,,,,,,,,,,,
2024/07/28,1:39 PM.,34,L,TOR,TEX,away,Sunny.,81,621244,7,3,2,0,1,5,0,10,38,1,3,17,621244,joseberrios,Berríos,Right,José Berríos,TOR,3.6,4.74,192.1,103.0,92.0,99.0,0.808,7.16,2.53,7.86,1.45,1.17,0.257,0.421,0.15,0.352,0.414,86.0,104.0,101.0,111.0,102.0,106.0,82.0,99.0,92.0,85.0,103.0,95.0,,,,0.337,0.183,,0.286,0.16,-1.26,1.02,,0.28,0.88,94.1,84.8,93.4,,83.2,0.305,0.558,0.189,,,,0.268,0.366,0.125,0.171,0.364,0.269,,,,7.0,6,1,1,0,5,0,100,73,3.93,592351,Jon Gray,0.0,0,0,84.0,108.0,99.0,0.035,-1.83,91.4,0.36,0.48,0.123,,,,,,,,,,,,,,,,,,,,,,0.188,0.404,0.31
2024/07/29,6:46 PM.,35,W,STL,TEX,away,Partly Cloudy.,91,669467,3,6,3,0,1,6,2,13,39,0,6,19,669467,andrepallante,Pallante,Right,Andre Pallante,STL,3.78,3.46,121.1,96.0,91.0,97.0,0.82,6.97,3.56,8.16,0.59,2.71,0.23,0.416,0.184,0.266,0.434,,,,,,,87.0,91.0,92.0,85.0,98.0,89.0,111.0,105.0,110.0,0.19,0.512,0.172,,,1.34,-0.25,-0.64,,,94.5,,94.8,87.5,,0.23,0.297,0.162,0.294,0.435,0.282,0.265,0.373,0.132,,,,0.157,0.257,0.345,5.0,7,3,3,2,5,0,92,58,4.04,543135,Nathan Eovaldi,6.0,3,2,,,,,,,,,,,,,,,,,,,,,,88.0,102.0,109.0,0.126,0.42,79.5,,,,,,
2024/07/30,7:15 PM.,35,L,STL,TEX,away,Cloudy.,82,458681,8,1,0,0,1,6,1,4,32,0,1,9,458681,lancelynn,Lynn,Right,Lance Lynn,STL,3.84,4.94,117.1,100.0,83.0,94.0,0.795,8.36,3.38,8.67,1.23,0.88,0.243,0.384,0.161,0.308,0.401,61.0,88.0,82.0,112.0,96.0,99.0,85.0,102.0,97.0,66.0,93.0,84.0,102.0,101.0,109.0,0.167,0.472,0.013,0.062,0.063,0.87,-0.46,-1.62,-1.98,-2.47,92.3,84.8,91.2,82.0,80.4,0.199,0.393,0.287,,,,0.284,0.469,0.11,0.292,0.292,0.225,0.211,0.342,0.203,5.0,3,1,1,1,3,1,87,49,4.06,453286,Max Scherzer,4.0,3,5,91.0,101.0,94.0,0.223,-1.03,88.1,0.317,0.426,0.262,0.25,0.25,0.0,,,,,,,,,,,,,,,,,,,,,
2024/07/31,1:16 PM.,35,L,STL,TEX,away,Sunny.,94,700241,10,1,1,0,0,3,1,5,32,0,1,8,700241,michaelmcgreevy,McGreevy,Right,Michael McGreevy,STL,1.96,3.59,23.0,107.0,82.0,101.0,0.783,7.04,0.78,6.26,0.39,3.64,0.138,0.523,0.2,0.262,0.447,46.0,110.0,100.0,88.0,96.0,98.0,67.0,117.0,105.0,87.0,105.0,99.0,117.0,107.0,113.0,0.35,0.196,0.19,0.061,0.093,2.76,3.74,0.41,-0.51,-0.49,93.0,87.3,91.9,84.3,79.8,0.083,0.25,0.31,0.222,0.444,0.345,0.184,0.211,0.06,0.333,0.333,0.182,0.25,0.25,0.5,7.0,5,1,1,1,3,0,99,60,1.29,571760,Andrew Heaney,4.1,6,2,63.0,97.0,84.0,0.109,2.29,88.9,0.2,0.4,0.294,,,,,,,,,,,,,,,,,,,,,,,,
2024/08/02,7:07 PM.,36,L,BOS,TEX,home,Roof Closed.,74,676710,11,6,1,0,4,8,1,8,34,0,6,6,676710,kuttercrawford,"Crawford, K",Right,Kutter Crawford,BOS,4.36,3.86,183.2,105.0,108.0,107.0,0.766,8.58,2.5,7.6,1.67,0.67,0.244,0.424,0.164,0.288,0.446,,,,,,,109.0,109.0,112.0,,,,100.0,99.0,102.0,,0.337,0.185,,,-0.43,,-0.56,,,92.6,,,80.8,,0.255,0.5,0.198,,,,,,,,,,0.143,0.171,0.219,5.1,6,5,5,1,5,4,95,63,3.81,570632,José Ureña,4.0,7,2,114.0,104.0,104.0,0.32,0.55,87.5,0.216,0.418,0.265,0.222,0.437,0.263,87.0,102.0,106.0,0.086,0.47,82.4,0.192,0.26,0.404,98.0,97.0,99.0,0.072,1.14,77.3,,,,,,
2024/08/03,6:07 PM.,36,W,BOS,TEX,home,Roof Closed.,74,656557,4,7,1,0,2,7,4,13,35,0,7,14,656557,tannerhouck,Houck,Right,Tanner Houck,BOS,3.12,4.11,178.2,100.0,108.0,104.0,0.789,7.76,2.42,7.86,0.55,2.34,0.193,0.45,0.126,0.305,0.425,,,,,,,,,,93.0,102.0,97.0,116.0,98.0,108.0,0.324,,0.414,,,,0.67,0.54,,,,,93.5,83.2,,,,,,,,0.27,0.325,0.142,,,,,,,5.0,8,6,6,2,7,2,89,64,3.09,674003,Cody Bradford,3.2,3,5,95.0,93.0,93.0,0.015,-0.95,87.1,0.2,0.4,0.235,0.23,0.357,0.302,116.0,103.0,109.0,0.248,1.74,88.4,0.195,0.265,0.208,,,,,,,,,,,,
2024/08/04,1:37 PM.,36,L,BOS,TEX,home,Roof Closed.,74,601713,7,2,1,0,2,10,1,3,31,0,2,5,601713,nickpivetta,Pivetta,Right,Nick Pivetta,BOS,4.14,3.51,145.2,104.0,133.0,108.0,0.775,10.63,2.22,7.91,1.73,0.69,0.238,0.42,0.142,0.378,0.449,,,,118.0,104.0,104.0,122.0,105.0,108.0,,,,155.0,103.0,111.0,,0.486,0.291,0.163,,0.73,,-0.1,0.61,,93.9,,,82.6,80.0,0.239,0.399,0.218,0.143,0.393,0.326,,,,,,,0.167,0.4,0.206,4.2,2,2,2,1,5,2,70,44,4.44,543135,Nathan Eovaldi,5.0,5,7,104.0,96.0,82.0,0.059,-4.63,88.3,0.394,0.879,0.211,0.224,0.436,0.35,,,,,,,,,,,,,,,,,,,,,
2024/08/05,7:07 PM.,37,W,HOU,TEX,home,Roof Closed.,74,686613,3,4,1,0,2,11,3,5,33,0,4,9,686613,hunterbrown,"Brown, H",Right,Hunter Brown,HOU,3.49,3.31,170.0,101.0,103.0,101.0,0.778,9.48,3.18,8.26,0.95,1.61,0.271,0.35,0.192,0.218,0.421,84.0,101.0,102.0,,,,110.0,101.0,102.0,93.0,102.0,98.0,110.0,103.0,107.0,0.182,0.347,0.051,,0.126,0.16,0.92,1.7,,0.95,96.0,88.4,95.6,89.1,,0.244,0.413,0.288,0.2,0.2,0.236,0.275,0.321,0.161,0.221,0.26,0.296,0.237,0.421,0.305,6.0,3,1,1,2,4,0,97,59,3.98,571760,Andrew Heaney,6.0,1,4,90.0,103.0,101.0,0.17,0.14,92.4,0.23,0.363,0.216,,,,,,,,,,,,,127.0,100.0,106.0,0.125,-0.79,82.9,,,,,,
