date,time,series,result,opponent,team,location,weather,temp,opposingPitcherId,oppRuns,runs,doubles,triples,homeRuns,strikeOuts,baseOnBalls,hits,atBats,stolenBases,rbi,leftOnBase,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FC%,SL%,CU%,CH%,wFC/C,wSI/C,wSL/C,wCU/C,wCH/C,vFC,vCH,vSI,vSL,vCU,FC_ba,FC_slg,FC_whiff,CU_ba,CU_slg,CU_whiff,SL_ba,SL_slg,SL_whiff,CH_ba,CH_slg,CH_whiff,SI_ba,SI_slg,SI_whiff,ST_ba,ST_slg,ST_whiff,oppStarterIP,oppStarterH,oppStarterR,oppStarterER,oppStarterBB,oppStarterK,oppStarterHR,oppStarterP,oppStarterS,oppStarterERA,teamPitcherId,teamPitcherName,teamStarterIP,teamStarterER,teamStarterK,Stf+ FA,Loc+ FA,Pit+ FA,FA%,wFA/C,vFA,FF_ba,FF_slg,FF_whiff,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,FS_slg,FS_whiff,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC,SV_ba,SV_slg,SV_whiff,vKN (sc),KN%,wKN/C,KC_ba,KC_slg,KC_whiff
2024/09/18,1:08 PM.,49,W,CWS,LAA,home,Partly Cloudy.,75,694363,3,4,0,0,0,14,7,7,43,1,4,26,694363,jaredshuster,Shuster,Left,Jared Shuster,CHW,4.3,4.71,73.1,100.0,75.0,93.0,0.779,6.87,4.05,9.08,1.1,0.77,0.284,0.401,0.147,0.263,0.408,71.0,99.0,94.0,,,,68.0,101.0,88.0,85.0,104.0,102.0,,,,0.047,,0.284,,0.294,,-0.83,0.49,,-0.49,,84.1,91.8,86.0,,,,,,,,0.25,0.316,0.288,0.244,0.372,0.312,0.313,0.5,0.086,,,,3.0,1,0,0,0,1,0,39,29,4.35,686799,Jack Kochanowicz,7.0,1,5,71.0,97.0,86.0,0.375,-0.54,92.5,0.274,0.487,0.162,,,,,,,,,,,,,,,,,,,,,,,,
2024/09/19,7:10 PM.,50,L,HOU,LAA,away,Roof Closed.,73,579328,3,1,1,0,1,11,1,6,33,3,1,11,579328,yuseikikuchi,Kikuchi,Left,Yusei Kikuchi,- - -,4.05,3.7,175.2,101.0,109.0,105.0,0.734,10.55,2.25,8.56,1.28,1.1,0.273,0.405,0.136,0.36,0.443,99.0,93.0,91.0,99.0,105.0,105.0,,,,111.0,100.0,106.0,,,,,,0.235,0.183,0.111,,,1.31,0.02,-0.15,,86.7,,88.3,82.4,,,,0.264,0.395,0.274,0.21,0.28,0.297,0.194,0.25,0.358,,,,,,,6.0,5,1,1,1,9,1,101,61,4.19,660761,José Suarez,5.0,0,5,114.0,103.0,107.0,0.471,-0.08,95.5,0.274,0.505,0.28,,,,,,,,,,,,,,,,,,,,,,,,
2024/09/20,7:10 PM.,50,L,HOU,LAA,away,Roof Closed.,73,434378,9,7,1,1,1,12,1,13,40,1,7,19,434378,justinverlander,Verlander,Right,Justin Verlander,HOU,5.48,3.78,90.1,101.0,117.0,103.0,0.81,7.37,2.69,9.76,1.49,0.54,0.28,0.37,0.19,0.266,0.435,115.0,101.0,104.0,110.0,101.0,97.0,,,,127.0,108.0,112.0,,,,,,0.193,0.219,0.101,,,0.66,-1.46,-0.58,,84.0,,86.7,77.6,,,,0.34,0.56,0.22,0.195,0.322,0.215,0.235,0.353,0.253,,,,,,,4.2,8,6,6,1,4,0,86,60,5.55,542881,Tyler Anderson,2.2,3,4,116.0,98.0,102.0,0.487,-0.59,93.5,0.299,0.497,0.202,,,,,,,,,,,,,,,,,,,,,,,,
2024/09/21,6:10 PM.,50,L,HOU,LAA,away,Roof Closed.,73,669854,10,4,4,0,1,16,2,10,37,0,3,21,669854,ronelblanco,Blanco,Right,Ronel Blanco,HOU,2.8,4.0,167.1,100.0,94.0,98.0,0.733,8.93,3.66,6.13,1.18,0.95,0.21,0.453,0.178,0.317,0.405,119.0,104.0,108.0,75.0,96.0,100.0,,,,89.0,103.0,101.0,,,,,,0.302,0.094,0.221,,,2.24,2.55,-0.16,,85.2,,86.4,80.1,,,,0.071,0.071,0.376,0.18,0.284,0.333,0.188,0.356,0.343,,,,,,,6.0,7,2,2,2,9,1,104,69,2.88,672282,Reid Detmers,2.0,7,3,85.0,95.0,90.0,0.383,-0.42,93.4,0.232,0.497,0.192,,,,,,,,,,,,,,,,,,,,,,,,
2024/09/22,1:10 PM.,50,W,HOU,LAA,away,Roof Closed.,73,681293,8,9,3,0,2,8,2,12,37,1,8,14,681293,spencerarrighetti,Arrighetti,Right,Spencer Arrighetti,HOU,4.53,4.05,145.0,99.0,95.0,99.0,0.739,10.61,4.03,8.63,1.3,0.85,0.247,0.437,0.147,0.314,0.444,89.0,97.0,90.0,118.0,98.0,104.0,,,,117.0,93.0,101.0,66.0,98.0,96.0,,0.196,0.108,0.2,0.086,0.57,,0.99,0.8,-2.52,88.2,85.5,,80.8,78.4,0.248,0.444,0.228,0.171,0.282,0.424,,,,0.395,0.512,0.378,,,,0.113,0.226,0.386,6.0,5,2,2,0,6,1,78,58,4.61,656288,Griffin Canning,4.1,4,3,91.0,100.0,99.0,0.41,-1.33,94.1,0.303,0.528,0.198,,,,,,,,,,,,,,,,,,,,,,,,
2024/09/24,7:45 PM.,51,L,CWS,LAA,away,Cloudy.,64,686563,3,2,1,0,1,11,4,5,30,3,2,13,686563,jonathancannon,Cannon,Right,Jonathan Cannon,CHW,4.49,4.37,124.1,101.0,92.0,99.0,0.806,6.59,2.9,9.05,1.3,0.96,0.223,0.389,0.171,0.29,0.394,95.0,105.0,106.0,,,,86.0,100.0,93.0,117.0,100.0,107.0,79.0,101.0,93.0,0.28,0.192,0.218,,0.187,0.39,0.44,-1.39,,-0.22,90.2,85.7,93.3,81.9,,0.263,0.45,0.191,,,,,,,0.248,0.394,0.269,0.287,0.449,0.132,0.255,0.489,0.282,6.0,3,0,0,1,7,0,78,49,4.37,686799,Jack Kochanowicz,7.0,0,4,73.0,104.0,97.0,0.123,-1.13,94.3,0.25,0.411,0.252,,,,,,,,,,,,,,,,,,,,,,,,
2024/09/25,6:40 PM.,51,L,CWS,LAA,away,Clear.,70,663436,4,3,1,0,0,10,9,8,33,0,3,19,663436,davismartin,Martin,Right,Davis Martin,CHW,4.32,4.02,50.0,99.0,104.0,98.0,0.748,8.46,4.14,9.0,0.9,1.25,0.207,0.455,0.221,0.29,0.406,143.0,103.0,107.0,95.0,91.0,93.0,,,,114.0,108.0,111.0,76.0,93.0,84.0,,0.175,0.268,0.076,0.196,1.59,,1.22,-2.54,-0.16,89.0,89.3,,83.6,78.4,0.206,0.294,0.231,0.357,0.429,0.348,0.121,0.293,0.378,0.34,0.4,0.204,,,,,,,3.2,3,2,2,5,4,0,85,50,4.32,660761,José Suarez,5.0,3,5,92.0,95.0,91.0,0.285,-2.03,93.6,0.389,0.472,0.202,,,,,,,,,,,,,,,,,,,,,,,,
2024/09/26,1:11 PM.,51,L,CWS,LAA,away,Sunny.,73,623167,7,0,0,0,0,10,2,6,31,0,0,14,623167,chrisflexen,Flexen,Right,Chris Flexen,CHW,4.95,4.71,160.0,97.0,56.0,92.0,0.789,6.92,3.54,10.13,1.35,0.79,0.249,0.41,0.154,0.308,0.373,126.0,99.0,104.0,83.0,98.0,101.0,74.0,108.0,87.0,148.0,102.0,103.0,47.0,101.0,90.0,0.002,0.261,0.087,0.122,0.157,-0.75,2.01,-2.65,0.43,-1.32,87.4,81.3,91.4,80.0,72.0,0.319,0.536,0.218,0.246,0.393,0.308,0.361,0.475,0.271,0.257,0.436,0.379,,,,,,,6.1,5,0,0,1,7,0,96,58,4.95,542881,Tyler Anderson,4.1,4,2,2.0,93.0,82.0,0.37,-0.64,91.3,0.261,0.473,0.132,,,,,,,,,,,,,,,,,,,,,,,,
2024/09/27,6:40 PM.,52,L,TEX,LAA,home,Partly Cloudy.,69,594798,5,2,3,0,0,11,3,7,33,1,2,14,594798,jacobdegrom,deGrom,Right,Jacob deGrom,TEX,1.69,2.51,10.2,110.0,143.0,122.0,0.711,11.81,0.84,9.28,0.84,0.83,0.25,0.321,0.321,0.393,0.459,111.0,109.0,106.0,125.0,117.0,108.0,,,,154.0,105.0,119.0,,,,,,0.453,0.029,0.058,,,0.51,0.17,8.34,,90.5,,90.0,81.1,,,,,,,0.3,0.35,0.342,0.0,0.0,0.667,,,,,,,4.0,4,1,1,0,5,0,53,39,1.69,672282,Reid Detmers,5.0,4,12,138.0,116.0,127.0,0.459,-0.57,97.3,0.278,0.556,0.256,,,,,,,,,,,,,,,,,,,,,,,,
2024/09/28,6:41 PM.,52,L,TEX,LAA,home,Clear.,71,571760,9,8,2,0,2,8,2,13,40,0,8,21,571760,andrewheaney,Heaney,Left,Andrew Heaney,TEX,4.28,4.46,160.0,102.0,80.0,99.0,0.76,8.94,2.31,8.94,1.29,0.75,0.247,0.407,0.148,0.306,0.428,83.0,102.0,94.0,126.0,105.0,103.0,34.0,82.0,74.0,79.0,100.0,103.0,20.0,51.0,51.0,0.014,0.001,0.278,0.036,0.17,-19.13,-4.52,-0.26,-3.31,0.46,86.6,83.7,92.2,82.5,75.6,,,,0.5,1.1,0.188,0.26,0.385,0.365,0.239,0.384,0.243,0.455,0.455,0.125,,,,4.0,10,7,7,0,3,2,88,62,4.28,656288,Griffin Canning,5.0,2,4,77.0,102.0,98.0,0.501,0.15,91.5,0.23,0.412,0.213,,,,,,,,,,,,,,,,,,,,,,,,
2024/09/29,12:09 PM.,52,L,TEX,LAA,home,Sunny.,75,543135,8,0,1,0,0,8,2,4,32,0,0,15,543135,nathaneovaldi,Eovaldi,Right,Nathan Eovaldi,TEX,3.8,3.91,170.2,104.0,98.0,103.0,0.751,8.75,2.21,7.75,1.21,1.47,0.227,0.399,0.119,0.341,0.458,,,,99.0,104.0,104.0,,,,114.0,102.0,102.0,91.0,108.0,99.0,,0.148,0.033,0.137,,-1.41,,-0.69,-0.79,,91.4,,,86.3,76.7,0.327,0.624,0.2,0.214,0.471,0.355,0.269,0.462,0.25,,,,,,,,,,7.0,4,0,0,1,5,0,92,66,3.80,686799,Jack Kochanowicz,7.0,3,1,75.0,105.0,98.0,0.374,0.83,95.4,0.212,0.335,0.178,127.0,101.0,110.0,0.308,1.55,88.4,0.2,0.286,0.368,,,,,,,,,,,,,,,
