date,time,series,result,opponent,team,location,weather,temp,opposingPitcherId,oppRuns,runs,doubles,triples,homeRuns,strikeOuts,baseOnBalls,hits,atBats,stolenBases,rbi,leftOnBase,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FA%,FC%,CU%,CH%,wFA/C,wFC/C,wSI/C,wCU/C,wCH/C,vFA,vFC,vCH,vSI,vCU,SI_ba,SI_slg,SI_whiff,SV_ba,SV_slg,SV_whiff,CH_ba,CH_slg,CH_whiff,FF_ba,FF_slg,FF_whiff,FC_ba,FC_slg,FC_whiff,oppStarterIP,oppStarterH,oppStarterR,oppStarterER,oppStarterBB,oppStarterK,oppStarterHR,oppStarterP,oppStarterS,oppStarterERA,teamPitcherId,teamPitcherName,teamStarterIP,teamStarterER,teamStarterK,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FS,Loc+ FS,Pit+ FS,FS%,SL%,wFS/C,wSL/C,vFS,vSL,CU_ba,CU_slg,CU_whiff,ST_ba,ST_slg,ST_whiff,FS_ba,FS_slg,FS_whiff,SL_ba,SL_slg,SL_whiff,Stf+ KC,Loc+ KC,Pit+ KC,FO%,KC%,wFO/C,wKC/C,vFO,vKC,vKN (sc),KN%,wKN/C
2024/08/17,4:10 PM.,40,W,AZ,TB,home,Dome.,72,668678,1,6,3,1,1,6,2,13,35,4,5,20,668678,zacgallen,Gallen,Right,Zac Gallen,ARI,3.65,3.97,148.0,101.0,101.0,101.0,0.761,9.49,3.28,8.09,0.79,1.38,0.231,0.396,0.133,0.351,0.348,88.0,107.0,98.0,,,,101.0,95.0,96.0,132.0,80.0,80.0,89.0,87.0,79.0,0.001,0.463,0.031,,0.14,-0.55,-0.78,-1.02,,0.43,93.7,90.3,86.6,94.7,,,,,,,,0.27,0.382,0.265,0.28,0.46,0.133,0.25,0.625,0.36,5.0,9,4,4,2,3,0,98,63,3.85,605488,Jeffrey Springs,5.0,1,7,107.0,102.0,102.0,,,,,0.087,,-0.56,,87.0,0.148,0.23,0.392,,,,,,,0.31,0.476,0.337,107.0,108.0,112.0,,0.277,,2.29,,81.0,,,
2024/08/18,1:40 PM.,40,W,AZ,TB,home,Dome.,72,518876,7,8,3,0,1,10,7,11,43,7,7,30,518876,merrillkelly,"Kelly, M",Right,Merrill Kelly,ARI,4.03,4.94,73.2,105.0,98.0,101.0,0.806,7.7,2.32,8.19,1.34,1.17,0.209,0.456,0.13,0.335,0.381,122.0,108.0,106.0,116.0,108.0,107.0,73.0,106.0,97.0,84.0,98.0,90.0,95.0,103.0,98.0,0.147,0.197,0.252,0.077,0.21,-0.76,0.01,-3.28,-1.78,4.47,91.9,90.3,88.4,92.3,82.2,0.378,0.644,0.086,,,,0.099,0.099,0.315,0.26,0.54,0.204,0.276,0.5,0.109,5.0,8,6,6,2,4,1,96,62,3.63,656876,Drew Rasmussen,2.0,0,2,114.0,111.0,111.0,,,,,0.118,,-0.18,,85.6,0.25,0.55,0.205,,,,,,,0.273,0.455,0.394,,,,,,,,,,,,
2024/08/19,6:40 PM.,41,L,OAK,TB,away,Clear.,70,671212,3,0,0,0,0,11,5,2,30,1,0,15,671212,joeboyle,Boyle,Right,Joe Boyle,OAK,6.42,4.34,47.2,89.0,122.0,93.0,0.727,10.57,7.55,7.93,0.76,0.96,0.27,0.278,0.167,0.254,0.395,,,,110.0,75.0,87.0,108.0,85.0,86.0,,,,,,,,0.59,,0.037,,-0.77,,,0.56,,97.7,,,,80.4,,,,,,,,,,0.27,0.39,0.253,,,,6.0,2,0,0,3,6,0,104,66,6.21,671737,Taj Bradley,6.0,3,2,140.0,103.0,117.0,,,,,0.373,,0.1,,87.7,,,,0.4,0.8,0.25,,,,0.164,0.224,0.379,,,,,,,,,,,,
2024/08/20,6:40 PM.,41,W,OAK,TB,away,Clear.,75,683155,0,1,1,0,1,6,1,3,30,0,1,4,683155,joeyestes,Estes,Right,Joey Estes,OAK,5.01,4.43,127.2,106.0,91.0,104.0,0.833,6.49,1.9,9.16,1.62,0.44,0.258,0.413,0.171,0.302,0.479,78.0,93.0,94.0,,,,80.0,106.0,99.0,61.0,93.0,83.0,111.0,89.0,91.0,0.034,0.517,0.007,,0.111,0.08,-13.81,-1.55,,-2.46,92.4,86.4,84.8,90.8,,0.263,0.579,0.147,,,,0.357,0.738,0.204,0.257,0.469,0.175,,,,7.2,3,1,1,1,5,1,94,67,4.44,669358,Shane Baz,7.2,0,4,114.0,113.0,117.0,,,,,0.332,,-0.2,,79.6,,,,0.217,0.367,0.216,,,,0.261,0.435,0.223,,,,,,,,,,,,
2024/08/21,6:40 PM.,41,W,OAK,TB,away,Clear.,68,687765,2,4,2,0,1,13,2,7,34,2,4,12,687765,mitchspence,Spence,Right,Mitch Spence,OAK,4.58,4.14,151.1,103.0,100.0,101.0,0.792,7.49,2.62,9.81,1.19,1.4,0.179,0.472,0.137,0.309,0.406,74.0,86.0,83.0,118.0,117.0,117.0,,,,40.0,97.0,84.0,99.0,100.0,96.0,0.146,,0.396,0.121,0.011,,-0.41,-1.41,-0.82,-7.88,,90.7,88.4,91.9,80.4,0.338,0.403,0.16,,,,0.571,0.857,0.0,,,,0.278,0.472,0.176,7.0,7,4,4,1,10,1,105,70,4.67,686752,Ryan Pepiot,6.0,2,5,121.0,105.0,109.0,,,,,0.326,,0.01,,84.3,0.196,0.351,0.31,,,,,,,0.278,0.493,0.276,,,,,,,,,,,,
2024/08/22,12:37 PM.,41,L,OAK,TB,away,Partly Cloudy.,68,674370,3,1,1,0,0,11,4,6,33,0,1,17,674370,osvaldobido,Bido,Right,Osvaldo Bido,OAK,3.41,2.72,63.1,97.0,103.0,97.0,0.761,8.95,3.69,6.11,0.43,0.61,0.245,0.405,0.252,0.258,0.425,78.0,103.0,102.0,,,,102.0,95.0,92.0,102.0,89.0,87.0,93.0,99.0,96.0,0.099,0.394,0.143,,0.152,0.18,2.25,-0.7,,1.82,94.8,86.9,88.9,94.9,,0.304,0.478,0.146,,,,0.121,0.152,0.343,0.203,0.297,0.287,0.152,0.212,0.197,5.0,2,1,1,3,6,0,92,60,3.24,605488,Jeffrey Springs,3.1,3,3,131.0,103.0,111.0,,,,,0.211,,1.83,,85.8,,,,,,,,,,0.197,0.311,0.27,,,,,,,,,,,,
2024/08/23,7:10 PM.,42,L,LAD,TB,away,Clear.,73,676272,7,3,2,0,2,13,0,8,34,0,3,7,676272,bobbymiller,"Miller, Bo",Right,Bobby Miller,LAD,8.52,7.0,56.0,93.0,113.0,97.0,0.784,8.36,4.82,11.09,2.73,1.24,0.23,0.391,0.126,0.391,0.409,104.0,91.0,96.0,120.0,99.0,104.0,119.0,89.0,92.0,101.0,93.0,89.0,,,,0.136,0.379,,0.19,0.199,-1.44,,-4.54,-1.0,0.29,97.6,,86.4,97.3,79.8,0.433,0.9,0.174,,,,0.13,0.217,0.41,0.327,0.634,0.167,,,,6.0,7,3,3,0,9,2,96,68,7.49,641302,Tyler Alexander,4.1,3,1,115.0,99.0,108.0,,,,,0.096,,-3.17,,88.6,0.357,0.536,0.286,,,,,,,0.333,0.619,0.275,,,,,,,,,,,,
2024/08/24,6:10 PM.,42,W,LAD,TB,away,Clear.,76,477132,8,9,6,0,2,8,4,15,41,0,8,16,477132,claytonkershaw,Kershaw,Left,Clayton Kershaw,LAD,4.5,4.59,30.0,100.0,101.0,100.0,0.79,7.2,2.7,10.8,0.6,1.12,0.134,0.485,0.144,0.289,0.461,58.0,86.0,75.0,114.0,99.0,107.0,90.0,99.0,94.0,,,,,,,0.006,0.351,,0.163,0.022,-2.61,,-2.44,0.67,3.89,89.9,,84.2,90.2,72.1,,,,,,,,,,0.429,0.514,0.078,,,,5.0,9,5,5,2,5,0,88,62,3.72,671737,Taj Bradley,6.0,5,5,108.0,103.0,104.0,61.0,72.0,74.0,0.022,0.437,-4.62,-0.11,82.9,86.0,0.174,0.348,0.317,,,,0.333,0.333,0.375,0.281,0.421,0.264,,,,,,,,,,,,
2024/08/25,1:10 PM.,42,L,LAD,TB,away,Sunny.,83,694813,3,1,1,0,1,9,2,5,32,0,1,11,694813,gavinstone,Stone,Right,Gavin Stone,LAD,3.53,3.94,140.1,103.0,99.0,101.0,0.768,7.44,2.37,8.53,1.15,1.21,0.247,0.409,0.169,0.292,0.409,81.0,102.0,98.0,93.0,102.0,102.0,101.0,100.0,97.0,97.0,103.0,98.0,80.0,101.0,94.0,0.226,0.247,0.053,0.042,0.266,0.1,0.49,-0.69,1.45,0.82,94.9,92.3,87.5,95.3,83.3,0.314,0.504,0.136,,,,0.178,0.356,0.372,0.246,0.41,0.162,0.32,0.48,0.183,7.0,3,1,1,2,7,1,80,53,3.33,682052,Jacob Lopez,5.0,1,6,136.0,111.0,117.0,,,,,0.165,,0.96,,88.7,0.267,0.333,0.167,0.182,0.182,0.133,,,,0.239,0.326,0.355,,,,,,,,,,,,
2024/08/26,6:43 PM.,43,L,SEA,TB,away,Partly Cloudy.,71,682243,5,1,0,0,1,13,0,2,29,2,1,3,682243,brycemiller,"Miller, B",Right,Bryce Miller,SEA,2.94,3.72,180.1,101.0,112.0,105.0,0.774,8.53,2.25,6.54,1.05,0.86,0.249,0.404,0.14,0.318,0.442,,,,,,,124.0,102.0,106.0,100.0,102.0,99.0,93.0,80.0,85.0,0.171,0.423,0.023,,,1.53,0.14,1.55,,,95.2,92.1,,94.7,,0.248,0.358,0.092,,,,,,,0.184,0.348,0.266,0.25,0.333,0.207,7.0,2,1,1,0,10,1,91,60,3.23,686752,Ryan Pepiot,6.0,2,6,122.0,96.0,101.0,95.0,107.0,111.0,0.171,0.168,1.51,-0.21,84.4,84.5,0.231,0.308,0.378,0.24,0.4,0.188,0.148,0.225,0.29,0.243,0.568,0.261,92.0,104.0,111.0,,0.044,,-0.4,,85.0,,,
2024/08/27,6:40 PM.,43,W,SEA,TB,away,Partly Cloudy.,65,669302,2,3,1,0,2,14,0,8,35,0,3,8,669302,logangilbert,"Gilbert, L",Right,Logan Gilbert,SEA,3.23,3.14,208.2,101.0,121.0,106.0,0.705,9.49,1.6,6.38,1.12,1.2,0.236,0.45,0.135,0.325,0.429,,,,124.0,99.0,107.0,106.0,101.0,97.0,91.0,102.0,97.0,116.0,104.0,103.0,0.015,0.308,0.106,0.118,,1.41,0.14,0.32,0.81,,96.6,92.3,,95.5,83.2,0.286,0.286,0.05,,,,,,,0.204,0.383,0.193,0.247,0.483,0.272,6.0,4,0,0,0,10,0,97,68,3.09,605488,Jeffrey Springs,5.0,0,9,146.0,102.0,115.0,99.0,96.0,104.0,0.134,0.32,1.18,1.72,84.5,88.4,0.181,0.301,0.354,,,,0.101,0.162,0.506,0.21,0.375,0.368,,,,,,,,,,,,
2024/08/28,1:11 PM.,43,L,SEA,TB,away,Sunny.,61,622491,6,2,0,1,1,10,2,6,32,0,2,10,622491,luiscastillo,"Castillo, L",Right,Luis Castillo,SEA,3.64,3.91,175.1,105.0,101.0,102.0,0.768,8.98,2.41,8.11,1.28,0.94,0.26,0.409,0.159,0.319,0.406,89.0,104.0,97.0,,,,120.0,105.0,103.0,100.0,102.0,98.0,,,,0.179,0.454,,,0.143,0.97,,-0.41,,-1.63,95.6,,88.1,95.6,,0.298,0.457,0.105,,,,0.287,0.545,0.265,0.203,0.365,0.273,,,,5.2,6,2,2,2,4,1,97,60,3.65,656876,Drew Rasmussen,2.0,0,2,72.0,106.0,108.0,,,,,0.224,,0.65,,85.7,,,,,,,,,,0.207,0.357,0.358,,,,,,,,,,,,
2024/08/30,6:50 PM.,44,L,SD,TB,home,Dome.,72,527048,13,5,1,0,1,13,6,10,36,0,5,21,527048,martinperez,"Pérez, M",Left,Martín Pérez,- - -,4.53,5.38,135.0,102.0,73.0,95.0,0.81,7.13,3.27,10.07,1.47,1.24,0.182,0.462,0.145,0.31,0.408,71.0,109.0,99.0,74.0,102.0,98.0,56.0,92.0,86.0,78.0,101.0,93.0,70.0,101.0,93.0,0.358,0.053,0.221,0.141,0.227,-8.23,-0.61,0.57,0.62,-1.27,91.3,87.9,83.4,90.7,77.9,0.275,0.383,0.097,,,,0.28,0.448,0.341,0.458,0.917,0.043,0.28,0.57,0.212,5.0,7,4,4,3,4,1,101,63,4.71,671737,Taj Bradley,2.1,8,2,70.0,111.0,119.0,,,,,0.0,,-51.06,,82.8,0.246,0.354,0.29,,,,,,,,,,,,,,,,,,,,,
2024/08/31,4:12 PM.,44,W,SD,TB,home,Dome.,72,681190,4,11,3,1,1,4,4,13,37,0,11,14,681190,randyvasquez,"Vásquez, R",Right,Randy Vásquez,SDP,4.87,5.94,98.0,101.0,106.0,100.0,0.837,5.69,2.66,10.93,1.19,1.02,0.21,0.378,0.177,0.333,0.434,96.0,99.0,96.0,124.0,101.0,106.0,92.0,103.0,100.0,103.0,103.0,98.0,107.0,99.0,97.0,0.157,0.285,0.137,0.197,0.124,-0.56,2.22,-1.91,-0.45,-3.49,94.3,90.2,88.6,94.2,82.2,0.429,0.571,0.106,,,,0.365,0.615,0.122,0.301,0.462,0.222,0.228,0.351,0.169,4.1,11,9,9,4,3,1,93,62,5.18,669358,Shane Baz,5.0,2,5,132.0,101.0,109.0,,,,,0.1,,-0.16,,82.4,0.234,0.422,0.239,0.229,0.396,0.247,,,,,,,,,,,,,,,,,,
2024/09/01,2:08 PM.,44,L,SD,TB,home,Dome.,72,656302,4,3,0,0,0,8,6,4,30,2,1,19,656302,dylancease,Cease,Right,Dylan Cease,SDP,3.47,3.31,189.1,100.0,121.0,107.0,0.693,10.65,3.09,6.51,0.86,0.94,0.203,0.433,0.147,0.307,0.389,54.0,72.0,68.0,,,,123.0,95.0,102.0,,,,113.0,89.0,90.0,,0.435,0.006,,0.009,0.22,-5.11,,,-4.13,96.9,91.8,69.7,,,,,,,,,0.25,1.0,0.2,0.235,0.39,0.203,0.25,1.0,0.0,5.0,2,3,3,3,4,0,84,50,3.62,686752,Ryan Pepiot,3.0,3,4,112.0,100.0,105.0,,,,,0.471,,1.98,,87.2,0.28,0.44,0.286,0.2,0.267,0.385,,,,0.159,0.257,0.447,105.0,95.0,102.0,,0.079,,-0.95,,82.3,,,
2024/09/02,6:50 PM.,45,L,MIN,TB,home,Dome.,72,680573,5,4,2,0,1,10,2,10,37,2,4,17,680573,simeonwoodsrichardson,Woods Richardson,Right,Simeon Woods Richardson,MIN,4.17,4.05,133.2,104.0,87.0,100.0,0.807,7.88,3.23,8.42,1.08,0.8,0.289,0.421,0.155,0.282,0.436,103.0,106.0,113.0,106.0,103.0,102.0,71.0,100.0,88.0,,,,,,,,0.403,,0.093,0.193,0.82,,,1.68,-3.33,93.1,,82.8,,76.1,,,,,,,0.311,0.622,0.205,0.258,0.356,0.219,,,,3.2,6,3,3,2,2,0,71,47,3.95,641793,Zack Littell,4.0,4,2,92.0,108.0,106.0,,,,,0.312,,0.76,,86.4,0.186,0.326,0.221,,,,,,,0.214,0.313,0.239,,,,,,,,,,,,
2024/09/03,6:50 PM.,45,W,MIN,TB,home,Dome.,72,701581,1,2,0,0,0,12,1,6,30,4,2,17,701581,davidfesta,"Festa, D",Right,David Festa,MIN,4.9,4.14,64.1,101.0,100.0,103.0,0.735,10.77,3.22,8.67,1.26,0.9,0.229,0.451,0.166,0.331,0.405,72.0,105.0,105.0,,,,107.0,96.0,99.0,,,,,,,,0.402,,,0.28,-0.79,,,,-1.14,94.7,,88.4,,,,,,,,,0.237,0.463,0.394,0.304,0.544,0.194,,,,5.0,5,2,2,1,7,0,90,57,4.75,605488,Jeffrey Springs,6.0,1,4,118.0,103.0,105.0,,,,,0.318,,1.48,,86.1,,,,,,,,,,0.207,0.315,0.291,,,,,,,,,,,,
2024/09/04,6:51 PM.,45,W,MIN,TB,home,Dome.,72,678692,4,9,2,0,1,5,3,9,33,0,8,14,678692,ronnyhenriquez,Henriquez,Right,Ronny Henriquez,MIN,3.26,5.11,19.1,98.0,110.0,99.0,0.77,6.98,2.33,9.31,0.93,2.0,0.167,0.35,0.133,0.35,0.439,86.0,97.0,91.0,,,,133.0,100.0,107.0,102.0,107.0,102.0,,,,0.033,0.294,,,0.34,-1.05,,6.45,,0.27,95.7,,90.7,95.1,,0.0,0.0,0.0,,,,0.29,0.29,0.269,0.273,0.5,0.125,,,,1.0,1,0,0,0,0,0,12,7,2.25,642121,Cole Sulser,2.0,0,1,114.0,97.0,100.0,,,,,0.333,,-0.36,,88.5,,,,,,,,,,0.263,0.474,0.354,,,,,,,,,,,,
2024/09/05,1:10 PM.,45,L,MIN,TB,home,Dome.,72,641154,4,3,2,1,0,13,1,8,35,0,3,13,641154,pablolopez,"López, P",Right,Pablo López,MIN,4.08,3.67,185.1,104.0,98.0,105.0,0.749,9.62,1.99,8.74,1.26,1.19,0.245,0.438,0.134,0.298,0.432,95.0,104.0,105.0,92.0,103.0,108.0,97.0,105.0,101.0,97.0,107.0,107.0,,,,0.073,0.407,,0.1,0.201,1.65,,-2.77,-1.28,-0.14,95.0,,88.5,94.5,82.4,0.426,0.639,0.142,,,,0.281,0.359,0.249,0.208,0.352,0.259,,,,6.2,7,3,3,1,9,0,91,62,4.05,671737,Taj Bradley,7.0,4,10,106.0,103.0,110.0,,,,,0.219,,-0.84,,84.5,0.23,0.446,0.341,0.239,0.436,0.331,,,,,,,,,,,,,,,,,,
2024/09/06,7:07 PM.,46,L,BAL,TB,away,Partly Cloudy.,76,665152,2,0,0,0,0,12,3,3,31,2,0,22,665152,deankremer,Kremer,Right,Dean Kremer,BAL,4.1,4.49,129.2,100.0,88.0,98.0,0.798,8.54,3.54,7.63,1.25,0.99,0.25,0.394,0.231,0.285,0.423,,,,92.0,98.0,96.0,91.0,100.0,99.0,79.0,105.0,97.0,99.0,102.0,98.0,0.151,0.32,0.23,0.114,,-0.18,0.33,0.67,0.29,,93.4,86.9,,92.3,77.0,0.247,0.353,0.072,,,,,,,0.245,0.503,0.232,0.25,0.355,0.237,6.0,2,0,0,3,7,0,88,58,4.27,669358,Shane Baz,6.0,1,5,,,,72.0,99.0,99.0,0.184,,0.73,,84.1,,0.225,0.3,0.198,,,,0.139,0.248,0.36,,,,,,,,,,,,,,,
2024/09/07,4:32 PM.,46,W,BAL,TB,away,Overcast.,68,621107,1,7,2,1,2,8,5,12,38,1,5,24,621107,zacheflin,Eflin,Right,Zach Eflin,- - -,3.59,3.67,165.1,107.0,92.0,103.0,0.808,7.29,1.31,9.04,1.2,1.14,0.235,0.446,0.174,0.323,0.45,87.0,101.0,103.0,108.0,112.0,108.0,61.0,105.0,94.0,91.0,109.0,105.0,85.0,105.0,98.0,0.282,0.09,0.282,0.188,0.061,-0.64,1.54,0.0,-1.27,0.21,92.4,88.2,85.6,91.7,78.8,0.293,0.404,0.133,,,,0.188,0.354,0.105,0.236,0.418,0.248,0.214,0.345,0.223,5.2,8,3,3,1,4,2,91,60,3.65,686752,Ryan Pepiot,5.1,1,4,122.0,107.0,113.0,,,,,0.097,,0.46,,79.7,0.291,0.472,0.333,0.236,0.473,0.203,,,,,,,,,,,,,,,,,,
2024/09/08,12:06 PM.,46,W,BAL,TB,away,Sunny.,66,669203,0,2,0,0,1,8,2,8,34,3,2,11,669203,corbinburnes,Burnes,Right,Corbin Burnes,BAL,2.92,3.34,194.1,103.0,120.0,107.0,0.735,8.38,2.22,7.64,1.02,1.4,0.21,0.425,0.19,0.289,0.399,110.0,98.0,103.0,109.0,101.0,106.0,,,,104.0,95.0,89.0,125.0,105.0,108.0,0.078,,0.45,0.215,0.11,,1.37,-0.5,0.44,0.2,,95.3,89.2,97.0,80.3,0.235,0.412,0.157,,,,0.194,0.339,0.377,,,,0.251,0.362,0.19,6.0,7,2,2,2,3,1,93,62,3.18,641793,Zack Littell,5.0,0,4,133.0,105.0,120.0,,,,,0.146,,0.7,,87.2,0.2,0.326,0.378,0.125,0.5,0.457,,,,0.196,0.268,0.463,,,,,,,,,,,,
2024/09/09,6:42 PM.,47,L,PHI,TB,away,Partly Cloudy.,76,650911,2,1,0,0,1,7,1,8,35,1,1,15,650911,cristophersanchez,"Sánchez, C",Left,Cristopher Sánchez,PHI,3.32,3.56,181.2,103.0,97.0,106.0,0.78,7.58,2.18,9.02,0.54,2.67,0.214,0.418,0.178,0.285,0.426,97.0,105.0,116.0,,,,,,,95.0,101.0,98.0,86.0,52.0,74.0,0.473,,0.001,,0.357,,2.59,-0.55,,1.56,,86.5,85.1,94.5,,0.345,0.481,0.131,,,,0.177,0.22,0.348,,,,,,,6.0,4,0,0,1,4,0,94,68,3.33,642121,Cole Sulser,1.0,0,0,102.0,102.0,103.0,,,,,0.169,,0.65,,84.4,,,,,,,,,,0.219,0.368,0.308,,,,,,,,,,,,
2024/09/10,6:42 PM.,47,L,PHI,TB,away,Clear.,80,624133,9,4,2,1,0,5,4,13,39,0,4,24,624133,rangersuarez,"Suárez, R",Left,Ranger Suárez,PHI,3.46,3.67,150.2,103.0,82.0,100.0,0.799,8.66,2.45,8.36,0.84,2.01,0.194,0.461,0.154,0.283,0.395,73.0,100.0,98.0,84.0,107.0,108.0,68.0,101.0,91.0,87.0,106.0,104.0,101.0,98.0,93.0,0.315,0.195,0.121,0.205,0.163,0.67,-1.68,0.84,1.02,-0.63,91.8,86.5,80.0,90.8,74.4,0.27,0.381,0.101,,,,0.229,0.323,0.35,0.224,0.327,0.18,0.302,0.642,0.162,5.1,12,4,4,2,2,0,88,62,3.05,671737,Taj Bradley,6.0,3,6,22.0,85.0,77.0,,,,,0.001,,-4.62,,81.3,0.189,0.342,0.339,,,,,,,,,,,,,,,,,,,,,
2024/09/11,6:40 PM.,47,L,PHI,TB,away,Clear.,79,554430,3,2,1,1,1,10,3,5,32,0,2,15,554430,zackwheeler,Wheeler,Right,Zack Wheeler,PHI,2.57,2.8,200.0,104.0,106.0,108.0,0.747,10.08,2.34,6.26,0.9,1.09,0.245,0.35,0.209,0.29,0.42,,,,110.0,101.0,107.0,101.0,106.0,109.0,111.0,103.0,107.0,92.0,97.0,94.0,0.192,0.416,0.093,0.1,,0.88,-0.23,2.68,-0.98,,95.3,91.1,,94.6,81.8,0.189,0.259,0.142,,,,,,,0.209,0.395,0.296,0.226,0.371,0.183,6.0,4,2,2,3,9,1,103,69,2.60,669358,Shane Baz,5.1,2,4,128.0,106.0,115.0,94.0,110.0,110.0,0.074,0.125,1.47,1.04,86.1,84.9,0.205,0.397,0.387,0.152,0.273,0.335,0.137,0.196,0.402,,,,,,,,,,,,,,,
2024/09/12,7:15 PM.,48,W,CLE,TB,away,Clear.,76,668909,2,5,3,0,1,7,4,10,33,2,5,17,668909,gavinwilliams,"Williams, G",Right,Gavin Williams,CLE,4.86,4.22,76.0,101.0,99.0,102.0,0.788,9.36,3.79,8.53,0.83,1.06,0.317,0.349,0.142,0.317,0.42,66.0,96.0,101.0,121.0,101.0,105.0,97.0,102.0,102.0,,,,98.0,99.0,94.0,,0.515,0.12,0.198,0.054,0.08,0.56,,-0.01,-3.82,96.6,91.6,89.2,,79.5,,,,,,,0.417,0.833,0.148,0.286,0.421,0.22,0.205,0.333,0.341,5.1,7,3,3,2,5,1,90,60,5.23,686752,Ryan Pepiot,2.0,2,1,95.0,80.0,96.0,,,,,0.113,,-0.16,,88.6,0.155,0.31,0.304,,,,,,,0.258,0.387,0.242,,,,,,,,,,,,
2024/09/13,7:11 PM.,48,W,CLE,TB,away,Clear.,76,676440,1,3,1,1,2,11,0,8,34,0,3,9,676440,tannerbibee,Bibee,Right,Tanner Bibee,CLE,3.47,3.78,173.2,103.0,99.0,104.0,0.76,9.69,2.28,7.77,1.14,0.78,0.285,0.408,0.153,0.297,0.445,82.0,100.0,108.0,119.0,109.0,112.0,92.0,103.0,98.0,89.0,64.0,93.0,,,,0.003,0.434,,0.105,0.18,-0.69,,-1.41,-0.9,0.13,94.6,,82.5,93.9,81.3,,,,,,,0.238,0.431,0.291,0.282,0.476,0.213,0.141,0.225,0.368,6.0,8,3,3,0,9,2,91,65,3.60,641793,Zack Littell,6.0,0,5,113.0,102.0,109.0,,,,,0.278,,1.74,,86.2,0.208,0.458,0.184,,,,,,,0.196,0.411,0.299,,,,,,,,,,,,
2024/09/14,6:10 PM.,48,L,CLE,TB,away,Clear.,80,676282,6,1,3,0,0,12,2,6,33,1,1,15,676282,joeycantillo,Cantillo,Left,Joey Cantillo,CLE,4.89,3.83,38.2,95.0,97.0,93.0,0.721,10.24,3.49,8.15,1.4,1.39,0.212,0.462,0.154,0.346,0.436,94.0,90.0,96.0,95.0,109.0,105.0,96.0,91.0,87.0,,,,,,,,0.488,,0.152,0.276,-1.29,,,1.01,0.26,92.2,,77.8,,76.2,,,,,,,0.216,0.324,0.437,0.292,0.585,0.22,,,,5.0,3,0,0,1,6,0,78,45,4.99,656876,Drew Rasmussen,2.0,0,2,112.0,104.0,103.0,,,,,0.084,,2.07,,82.6,0.172,0.276,0.271,,,,,,,0.188,0.375,0.424,,,,,,,,,,,,
2024/09/15,1:40 PM.,48,L,CLE,TB,away,Sunny.,82,594902,2,0,0,0,0,9,1,4,31,1,0,11,594902,benlively,Lively,Right,Ben Lively,CLE,3.81,4.0,151.0,102.0,67.0,92.0,0.83,7.03,2.92,8.28,1.37,1.02,0.228,0.407,0.128,0.309,0.433,75.0,108.0,95.0,43.0,106.0,93.0,57.0,94.0,83.0,57.0,108.0,94.0,,,,0.29,0.314,,0.088,0.091,-0.21,,0.56,-0.11,-0.79,89.9,,83.9,90.4,76.9,0.227,0.392,0.133,,,,0.279,0.382,0.185,0.268,0.504,0.166,,,,5.0,4,0,0,1,2,0,59,42,3.87,671737,Taj Bradley,4.1,2,6,105.0,102.0,101.0,,,,,0.218,,-0.01,,79.4,0.206,0.365,0.18,0.231,0.413,0.241,,,,0.238,0.476,0.419,,,,,,,,,,,,
2024/09/17,6:51 PM.,49,W,BOS,TB,home,Dome.,72,601713,3,8,3,0,4,10,2,12,36,0,8,14,601713,nickpivetta,Pivetta,Right,Nick Pivetta,BOS,4.14,3.51,145.2,104.0,133.0,108.0,0.775,10.63,2.22,7.91,1.73,0.69,0.238,0.42,0.142,0.378,0.449,,,,118.0,104.0,104.0,122.0,105.0,108.0,,,,104.0,96.0,82.0,,0.486,0.059,0.163,,0.73,-4.63,,0.61,,93.9,88.3,,,80.0,,,,,,,,,,0.239,0.399,0.218,0.394,0.879,0.211,4.2,5,4,4,0,6,3,83,57,4.37,669358,Shane Baz,7.0,2,6,155.0,103.0,111.0,,,,,0.291,,-0.1,,82.6,0.167,0.4,0.206,0.224,0.436,0.35,,,,0.143,0.393,0.326,,,,,,,,,,,,
2024/09/18,6:50 PM.,49,L,BOS,TB,home,Dome.,72,656557,2,1,1,0,0,11,2,8,33,3,1,19,656557,tannerhouck,Houck,Right,Tanner Houck,BOS,3.12,4.11,178.2,100.0,108.0,104.0,0.789,7.76,2.42,7.86,0.55,2.34,0.193,0.45,0.126,0.305,0.425,,,,,,,,,,93.0,102.0,97.0,95.0,93.0,93.0,0.324,,0.015,,,,-0.95,0.67,,,,87.1,,93.5,,0.27,0.325,0.142,,,,,,,,,,0.2,0.4,0.235,4.0,4,1,1,0,4,0,60,42,3.21,686752,Ryan Pepiot,6.0,1,12,116.0,98.0,108.0,116.0,103.0,109.0,0.248,0.414,1.74,0.54,88.4,83.2,,,,0.23,0.357,0.302,0.195,0.265,0.208,,,,,,,,,,,,,,,
