date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FA%,FC%,SL%,CH%,wFA/C,wFC/C,wSI/C,wSL/C,wCH/C,vFA,vFC,vCH,vSI,vSL,FF_ba,FF_slg,FF_whiff,SL_ba,SL_slg,SL_whiff,CH_ba,CH_slg,CH_whiff,SI_ba,SI_slg,SI_whiff,Stf+ CU,Loc+ CU,Pit+ CU,CU%,wCU/C,vCU,CU_ba,CU_slg,CU_whiff,FC_ba,FC_slg,FC_whiff,FS%,wFS/C,vFS,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC,Stf+ FS,Loc+ FS,Pit+ FS,FS_ba,FS_slg,FS_whiff,SV_ba,SV_slg,SV_whiff,ST_ba,ST_slg,ST_whiff,FO%,wFO/C,vFO,vKN (sc),KN%,wKN/C
2024-08-30,744969,Strikeout,strikeout,True,663662,681982,Daz Cameron,Grant Anderson,0,ce94da8e-c235-410d-ae12-2adcf8295a63,681982.0,grantanderson,"Anderson, G",Right,Grant Anderson,TEX,8.1,5.1,26.2,102.0,102.0,104.0,0.769,9.79,3.38,11.14,3.71,0.86,0.275,0.375,0.163,0.313,0.46,62.0,90.0,90.0,90.0,99.0,96.0,104.0,107.0,106.0,116.0,102.0,110.0,,,,0.24,0.275,,0.41,0.075,-5.51,,2.26,-1.05,-3.0,92.2,,85.6,92.2,82.2,0.344,1.094,0.343,0.314,0.514,0.313,0.286,0.714,0.133,0.257,0.257,0.094,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-08-30,744969,Single,single,False,663662,641540,Daz Cameron,Dane Dunning,0,fa5968b7-3484-4934-a629-12472ceb0e95,641540.0,danedunning,Dunning,Right,Dane Dunning,TEX,5.38,5.45,90.1,98.0,82.0,94.0,0.783,8.47,3.89,8.97,1.69,1.15,0.16,0.506,0.13,0.349,0.424,84.0,94.0,86.0,40.0,103.0,90.0,79.0,101.0,97.0,103.0,100.0,96.0,75.0,99.0,93.0,0.376,0.029,0.186,0.236,0.129,-2.82,-0.76,0.23,-1.53,-1.27,89.2,88.2,85.1,89.7,80.7,0.273,0.636,0.25,0.278,0.532,0.307,0.238,0.5,0.32,0.265,0.419,0.14,,,,,,,0.0,0.0,0.368,0.241,0.466,0.248,,,,60.0,89.0,99.0,0.044,-0.25,75.7,,,,,,,,,,,,,0.001,-6.35,76.4,,,
2024-08-30,744969,Groundout,field_out,True,663662,641540,Daz Cameron,Dane Dunning,0,2069bb2e-bbbe-4a0a-ae0f-570f507d470c,641540.0,danedunning,Dunning,Right,Dane Dunning,TEX,5.38,5.45,90.1,98.0,82.0,94.0,0.783,8.47,3.89,8.97,1.69,1.15,0.16,0.506,0.13,0.349,0.424,84.0,94.0,86.0,40.0,103.0,90.0,79.0,101.0,97.0,103.0,100.0,96.0,75.0,99.0,93.0,0.376,0.029,0.186,0.236,0.129,-2.82,-0.76,0.23,-1.53,-1.27,89.2,88.2,85.1,89.7,80.7,0.273,0.636,0.25,0.278,0.532,0.307,0.238,0.5,0.32,0.265,0.419,0.14,,,,,,,0.0,0.0,0.368,0.241,0.466,0.248,,,,60.0,89.0,99.0,0.044,-0.25,75.7,,,,,,,,,,,,,0.001,-6.35,76.4,,,
2024-08-31,744971,Strikeout,strikeout,True,663662,674003,Daz Cameron,Cody Bradford,0,153447a2-3a6c-4c8d-82bb-777722522d19,674003.0,codybradford,Bradford,Left,Cody Bradford,TEX,3.05,3.27,62.0,106.0,91.0,101.0,0.782,8.13,1.45,6.39,1.02,0.67,0.259,0.322,0.149,0.299,0.41,103.0,104.0,109.0,91.0,106.0,94.0,,,,47.0,116.0,110.0,53.0,110.0,97.0,,0.524,0.006,0.063,0.267,2.29,-1.33,,3.61,1.06,89.8,85.8,80.9,,82.8,0.164,0.311,0.22,0.167,0.222,0.242,0.224,0.293,0.355,,,,96.0,107.0,107.0,0.14,-1.45,75.0,0.258,0.516,0.148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-08-31,744971,Groundout,field_out,True,663662,674003,Daz Cameron,Cody Bradford,0,3b28c5e7-541a-4891-a419-2f46a9f5dd10,674003.0,codybradford,Bradford,Left,Cody Bradford,TEX,3.05,3.27,62.0,106.0,91.0,101.0,0.782,8.13,1.45,6.39,1.02,0.67,0.259,0.322,0.149,0.299,0.41,103.0,104.0,109.0,91.0,106.0,94.0,,,,47.0,116.0,110.0,53.0,110.0,97.0,,0.524,0.006,0.063,0.267,2.29,-1.33,,3.61,1.06,89.8,85.8,80.9,,82.8,0.164,0.311,0.22,0.167,0.222,0.242,0.224,0.293,0.355,,,,96.0,107.0,107.0,0.14,-1.45,75.0,0.258,0.516,0.148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-08-31,744971,Strikeout,strikeout,True,663662,674003,Daz Cameron,Cody Bradford,0,72d7575a-dc4c-41f2-a185-6c07cc127fcd,674003.0,codybradford,Bradford,Left,Cody Bradford,TEX,3.05,3.27,62.0,106.0,91.0,101.0,0.782,8.13,1.45,6.39,1.02,0.67,0.259,0.322,0.149,0.299,0.41,103.0,104.0,109.0,91.0,106.0,94.0,,,,47.0,116.0,110.0,53.0,110.0,97.0,,0.524,0.006,0.063,0.267,2.29,-1.33,,3.61,1.06,89.8,85.8,80.9,,82.8,0.164,0.311,0.22,0.167,0.222,0.242,0.224,0.293,0.355,,,,96.0,107.0,107.0,0.14,-1.45,75.0,0.258,0.516,0.148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-08-31,744971,Flyout,field_out,True,663662,489446,Daz Cameron,Kirby Yates,0,b2b0b782-bb9a-472b-bbdb-99b97c5adb3d,489446.0,kirbyyates,Yates,Right,Kirby Yates,TEX,1.29,1.82,55.2,102.0,97.0,103.0,0.682,12.77,4.04,3.56,0.49,1.09,0.213,0.435,0.157,0.269,0.395,,,,89.0,104.0,102.0,,,,93.0,96.0,103.0,,,,,0.605,,0.007,,2.21,,,0.41,,93.1,,,,85.8,0.124,0.23,0.365,,,,,,,,,,,,,,,,,,,,,,0.388,1.84,86.3,,,,,,,108.0,99.0,104.0,0.113,0.141,0.32,,,,,,,,,,,,
2024-09-01,744970,Strikeout,strikeout,True,663662,679156,Daz Cameron,Walter Pennington,0,faad660e-a526-4def-83ed-3d00664da00d,679156.0,walterpennington,Pennington,Left,Walter Pennington,- - -,2.25,4.19,12.0,91.0,78.0,86.0,0.75,9.0,6.75,9.75,0.75,1.55,0.25,0.472,0.083,0.139,0.376,,,,61.0,94.0,72.0,64.0,91.0,79.0,83.0,94.0,94.0,90.0,86.0,86.0,0.33,0.041,0.252,0.376,,1.5,-0.66,1.24,-2.11,,90.8,89.7,,91.6,83.7,,,,0.273,0.409,0.513,,,,0.231,0.308,0.107,,,,,,,,,,0.333,0.417,0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-01,744970,Single,single,False,663662,570632,Daz Cameron,José Ureña,0,98134b7f-75e8-48e8-8c00-51b9fe2d0d82,570632.0,joseurena,Ureña,Right,José Ureña,TEX,3.69,4.28,107.1,98.0,83.0,95.0,0.799,5.7,3.19,8.64,1.09,1.6,0.238,0.414,0.148,0.296,0.398,76.0,95.0,88.0,89.0,98.0,93.0,92.0,99.0,97.0,77.0,99.0,98.0,,,,0.408,0.063,,0.342,0.187,-1.71,,0.78,-0.26,-0.55,96.4,,88.7,96.0,87.0,0.333,0.667,0.17,0.246,0.369,0.326,0.2,0.471,0.321,0.27,0.373,0.121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-01,744970,Forceout,force_out,True,663662,570632,Daz Cameron,José Ureña,1,11ca6e11-cc2b-4588-81c1-b02006ab1a90,570632.0,joseurena,Ureña,Right,José Ureña,TEX,3.69,4.28,107.1,98.0,83.0,95.0,0.799,5.7,3.19,8.64,1.09,1.6,0.238,0.414,0.148,0.296,0.398,76.0,95.0,88.0,89.0,98.0,93.0,92.0,99.0,97.0,77.0,99.0,98.0,,,,0.408,0.063,,0.342,0.187,-1.71,,0.78,-0.26,-0.55,96.4,,88.7,96.0,87.0,0.333,0.667,0.17,0.246,0.369,0.326,0.2,0.471,0.321,0.27,0.373,0.121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-01,744970,Strikeout,strikeout,True,663662,502085,Daz Cameron,David Robertson,0,30a8e763-d05f-4828-901f-b5e9a4c32fe6,502085.0,davidrobertson,Robertson,Right,David Robertson,TEX,2.86,3.1,63.0,99.0,119.0,105.0,0.725,13.0,3.14,7.0,0.57,1.63,0.207,0.321,0.186,0.343,0.434,108.0,90.0,69.0,,,,107.0,112.0,111.0,105.0,92.0,99.0,121.0,101.0,108.0,0.016,0.002,0.631,0.062,0.019,-2.4,2.08,1.85,-3.17,6.33,94.1,93.4,88.2,94.7,83.9,,,,0.333,0.6,0.212,0.0,0.0,0.182,0.0,0.0,0.25,,,,0.002,-4.2,80.9,0.257,0.351,0.302,0.188,0.241,0.311,,,,119.0,94.0,101.0,0.268,-0.96,84.3,,,,,,,,,,,,,,,,,,
2024-09-01,744970,Strikeout,strikeout,True,663662,670036,Daz Cameron,Matt Festa,0,91c515b3-277b-42f0-9950-f64048d0b05b,670036.0,mattfesta,"Festa, M",Right,Matt Festa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.143,0.381,0.226,,,,,,,,,,,,,,,,,,,0.25,0.333,0.25,,,,,,,,,,,,,,,,,,,0.273,0.364,0.294,,,,,,
2024-09-04,745614,Groundout,field_out,True,663662,660825,Daz Cameron,Eduard Bazardo,0,03c7eae7-6ebf-431b-96ee-16147f1dbc6e,660825.0,eduardbazardo,Bazardo,Right,Eduard Bazardo,SEA,6.64,2.99,20.1,101.0,109.0,103.0,0.717,11.51,3.98,5.75,0.89,1.79,0.133,0.511,0.067,0.333,0.362,,,,87.0,93.0,90.0,94.0,97.0,93.0,127.0,106.0,113.0,,,,0.197,0.259,,0.471,,-0.03,,0.66,1.29,,94.4,,,94.1,83.0,0.231,0.462,0.275,0.2,0.314,0.347,,,,0.154,0.308,0.095,,,,,,,,,,,,,0.074,2.93,90.9,,,,,,,112.0,107.0,104.0,0.111,0.111,0.583,,,,,,,,,,,,
2024-09-06,745611,Strikeout,strikeout,True,663662,669373,Daz Cameron,Tarik Skubal,0,2ff94c2e-e414-4f84-8584-c0088d3ff07a,669373.0,tarikskubal,Skubal,Left,Tarik Skubal,DET,2.53,2.76,174.0,103.0,103.0,106.0,0.72,10.76,1.71,6.88,0.72,1.25,0.258,0.386,0.174,0.258,0.478,97.0,104.0,114.0,112.0,103.0,103.0,95.0,105.0,104.0,109.0,98.0,102.0,,,,0.216,0.321,,0.152,0.267,1.48,,1.28,0.54,1.14,96.9,,86.2,96.6,88.7,0.211,0.311,0.251,0.181,0.389,0.352,0.222,0.34,0.479,0.208,0.312,0.162,,,,,,,0.118,0.118,0.184,,,,,,,95.0,90.0,100.0,0.045,2.49,78.5,,,,,,,,,,,,,,,,,,
2024-09-06,745611,Strikeout,strikeout,True,663662,669373,Daz Cameron,Tarik Skubal,0,867d3d2d-bc22-438e-9105-2c4400320374,669373.0,tarikskubal,Skubal,Left,Tarik Skubal,DET,2.53,2.76,174.0,103.0,103.0,106.0,0.72,10.76,1.71,6.88,0.72,1.25,0.258,0.386,0.174,0.258,0.478,97.0,104.0,114.0,112.0,103.0,103.0,95.0,105.0,104.0,109.0,98.0,102.0,,,,0.216,0.321,,0.152,0.267,1.48,,1.28,0.54,1.14,96.9,,86.2,96.6,88.7,0.211,0.311,0.251,0.181,0.389,0.352,0.222,0.34,0.479,0.208,0.312,0.162,,,,,,,0.118,0.118,0.184,,,,,,,95.0,90.0,100.0,0.045,2.49,78.5,,,,,,,,,,,,,,,,,,
2024-09-06,745611,Single,single,False,663662,669373,Daz Cameron,Tarik Skubal,1,98b6fefe-877b-4fc6-be33-11c2c370db3b,669373.0,tarikskubal,Skubal,Left,Tarik Skubal,DET,2.53,2.76,174.0,103.0,103.0,106.0,0.72,10.76,1.71,6.88,0.72,1.25,0.258,0.386,0.174,0.258,0.478,97.0,104.0,114.0,112.0,103.0,103.0,95.0,105.0,104.0,109.0,98.0,102.0,,,,0.216,0.321,,0.152,0.267,1.48,,1.28,0.54,1.14,96.9,,86.2,96.6,88.7,0.211,0.311,0.251,0.181,0.389,0.352,0.222,0.34,0.479,0.208,0.312,0.162,,,,,,,0.118,0.118,0.184,,,,,,,95.0,90.0,100.0,0.045,2.49,78.5,,,,,,,,,,,,,,,,,,
2024-09-06,745611,Flyout,field_out,True,663662,674944,Daz Cameron,Sean Guenther,0,e27894d3-f313-4b8c-8d10-e23b768468d7,674944.0,seanguenther,Guenther,Left,Sean Guenther,DET,0.93,2.72,9.2,101.0,77.0,101.0,0.863,3.72,0.93,2.79,0.0,2.0,0.138,0.552,0.103,0.379,0.439,,,,65.0,97.0,94.0,70.0,103.0,96.0,116.0,110.0,112.0,,,,0.404,0.061,,0.272,,4.17,,3.81,3.76,,90.3,,,90.2,79.5,,,,0.083,0.083,0.2,,,,0.1,0.1,0.105,,,,,,,,,,,,,0.263,2.2,81.8,,,,,,,49.0,91.0,98.0,0.111,0.222,0.143,,,,,,,,,,,,
2024-09-07,745613,Strikeout,strikeout,True,663662,676428,Daz Cameron,Brant Hurter,0,24187abc-764f-4e46-9254-db0a85a6f567,676428.0,branthurter,Hurter,Left,Brant Hurter,DET,3.0,2.47,33.0,101.0,90.0,94.0,0.811,7.91,1.09,7.36,0.82,1.59,0.196,0.392,0.186,0.247,0.492,61.0,93.0,80.0,50.0,102.0,86.0,90.0,106.0,94.0,111.0,96.0,101.0,,,,0.489,0.076,,0.308,0.127,3.07,,1.75,0.12,0.75,92.2,,85.8,92.5,83.4,0.0,0.0,0.368,,,,0.154,0.308,0.259,0.269,0.388,0.091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.189,0.378,0.361,,,,,,
2024-09-07,745613,Flyout,field_out,True,663662,676428,Daz Cameron,Brant Hurter,0,c963b015-20bc-4d3d-bd76-87fb734b67b2,676428.0,branthurter,Hurter,Left,Brant Hurter,DET,3.0,2.47,33.0,101.0,90.0,94.0,0.811,7.91,1.09,7.36,0.82,1.59,0.196,0.392,0.186,0.247,0.492,61.0,93.0,80.0,50.0,102.0,86.0,90.0,106.0,94.0,111.0,96.0,101.0,,,,0.489,0.076,,0.308,0.127,3.07,,1.75,0.12,0.75,92.2,,85.8,92.5,83.4,0.0,0.0,0.368,,,,0.154,0.308,0.259,0.269,0.388,0.091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.189,0.378,0.361,,,,,,
2024-09-07,745613,Groundout,field_out,True,663662,676568,Daz Cameron,Ricky Vanasco,0,c8b3da77-1adf-4c0e-b5a2-2c66e46651db,676568.0,rickyvanasco,Vanasco,Right,Ricky Vanasco,- - -,6.75,3.77,4.0,98.0,114.0,102.0,0.818,2.25,0.0,6.75,0.0,4.5,0.214,0.5,0.143,0.286,0.556,,,,111.0,97.0,100.0,,,,134.0,71.0,84.0,116.0,112.0,118.0,,0.644,0.044,0.111,,1.78,8.06,,-2.06,,94.7,94.2,,,87.2,0.25,0.375,0.188,,,,,,,,,,111.0,112.0,113.0,0.2,5.7,84.0,0.167,0.167,0.167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-07,745613,Forceout,force_out,True,663662,671345,Daz Cameron,Jason Foley,1,4da0d0a9-2198-4653-bb7d-c91fa0a8dc75,671345.0,jasonfoley,Foley,Right,Jason Foley,DET,2.92,4.31,52.1,101.0,101.0,105.0,0.804,6.54,3.1,7.91,0.86,1.6,0.235,0.333,0.13,0.364,0.485,56.0,77.0,82.0,96.0,100.0,95.0,95.0,100.0,101.0,121.0,105.0,114.0,,,,0.552,0.083,,0.312,0.053,0.28,,-0.44,3.03,-0.25,97.2,,92.0,96.9,88.4,0.111,0.444,0.389,0.111,0.13,0.323,0.273,0.273,0.182,0.307,0.447,0.112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-10,746346,Walk,walk,False,663662,623352,Daz Cameron,Josh Hader,0,219e438d-481e-444f-8621-584055e58b54,623352.0,joshhader,Hader,Left,Josh Hader,HOU,3.32,2.63,65.0,98.0,130.0,111.0,0.622,13.29,3.05,5.26,1.66,0.58,0.233,0.346,0.135,0.316,0.407,111.0,70.0,51.0,,,,137.0,98.0,113.0,115.0,97.0,109.0,,,,0.72,,,0.269,0.01,,,0.88,2.38,-10.84,,,89.3,96.1,85.7,,,,0.116,0.246,0.586,,,,0.185,0.369,0.331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-10,746346,Single,single,False,663662,593576,Daz Cameron,Héctor Neris,1,0f881291-027d-4f5f-a07d-5c9869284878,593576.0,hectorneris,Neris,Right,Héctor Neris,- - -,3.69,4.45,53.2,98.0,85.0,99.0,0.776,9.06,4.53,7.71,1.01,0.9,0.196,0.466,0.176,0.304,0.405,,,,83.0,101.0,94.0,90.0,91.0,86.0,86.0,90.0,91.0,,,,0.092,0.468,,0.037,,0.44,,2.04,-3.64,,92.9,,,92.8,85.5,0.222,0.433,0.159,0.667,1.333,0.364,,,,0.313,0.375,0.1,,,,,,,,,,,,,0.402,-0.51,82.7,,,,,,,85.0,98.0,108.0,0.213,0.315,0.36,,,,,,,,,,,,
2024-09-12,746337,Lineout,field_out,True,663662,664285,Daz Cameron,Framber Valdez,0,6e8ecc66-d129-40d4-97ec-6c8b712dd39b,664285.0,frambervaldez,"Valdez, F",Left,Framber Valdez,HOU,2.91,3.28,163.2,97.0,113.0,102.0,0.74,8.74,2.8,6.98,0.6,3.05,0.212,0.406,0.134,0.319,0.422,125.0,94.0,102.0,59.0,102.0,93.0,99.0,99.0,97.0,106.0,102.0,110.0,,,,0.459,0.012,,0.044,0.17,-5.01,,1.64,-0.71,0.58,94.4,,89.8,94.1,85.2,0.4,1.0,0.273,0.25,0.5,0.382,0.224,0.286,0.353,0.276,0.384,0.116,129.0,96.0,109.0,0.315,1.81,79.7,0.109,0.172,0.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-12,746337,Strikeout,strikeout,True,663662,664285,Daz Cameron,Framber Valdez,0,4bcb4697-67e2-4f5e-8460-3226e380087c,664285.0,frambervaldez,"Valdez, F",Left,Framber Valdez,HOU,2.91,3.28,163.2,97.0,113.0,102.0,0.74,8.74,2.8,6.98,0.6,3.05,0.212,0.406,0.134,0.319,0.422,125.0,94.0,102.0,59.0,102.0,93.0,99.0,99.0,97.0,106.0,102.0,110.0,,,,0.459,0.012,,0.044,0.17,-5.01,,1.64,-0.71,0.58,94.4,,89.8,94.1,85.2,0.4,1.0,0.273,0.25,0.5,0.382,0.224,0.286,0.353,0.276,0.384,0.116,129.0,96.0,109.0,0.315,1.81,79.7,0.109,0.172,0.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-12,746337,Single,single,False,663662,664285,Daz Cameron,Framber Valdez,1,b07c6cba-c44b-400f-9161-d0fd8447f10d,664285.0,frambervaldez,"Valdez, F",Left,Framber Valdez,HOU,2.91,3.28,163.2,97.0,113.0,102.0,0.74,8.74,2.8,6.98,0.6,3.05,0.212,0.406,0.134,0.319,0.422,125.0,94.0,102.0,59.0,102.0,93.0,99.0,99.0,97.0,106.0,102.0,110.0,,,,0.459,0.012,,0.044,0.17,-5.01,,1.64,-0.71,0.58,94.4,,89.8,94.1,85.2,0.4,1.0,0.273,0.25,0.5,0.382,0.224,0.286,0.353,0.276,0.384,0.116,129.0,96.0,109.0,0.315,1.81,79.7,0.109,0.172,0.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-12,746337,Groundout,field_out,True,663662,623352,Daz Cameron,Josh Hader,0,bb6fd830-204c-46a5-b6a2-2523874d2370,623352.0,joshhader,Hader,Left,Josh Hader,HOU,3.32,2.63,65.0,98.0,130.0,111.0,0.622,13.29,3.05,5.26,1.66,0.58,0.233,0.346,0.135,0.316,0.407,111.0,70.0,51.0,,,,137.0,98.0,113.0,115.0,97.0,109.0,,,,0.72,,,0.269,0.01,,,0.88,2.38,-10.84,,,89.3,96.1,85.7,,,,0.116,0.246,0.586,,,,0.185,0.369,0.331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-13,746744,Groundout,field_out,True,663662,676979,Daz Cameron,Garrett Crochet,0,10384e23-9a58-4fec-bd35-163be1afa90f,676979.0,garrettcrochet,Crochet,Left,Garrett Crochet,CHW,3.78,2.95,138.0,103.0,102.0,103.0,0.697,12.72,2.09,7.7,1.17,1.24,0.26,0.395,0.174,0.341,0.459,66.0,101.0,101.0,104.0,104.0,103.0,126.0,82.0,84.0,138.0,101.0,106.0,94.0,104.0,103.0,0.009,0.545,0.289,0.099,0.059,1.67,-0.26,0.76,-2.58,-0.09,97.1,91.5,90.9,97.0,84.2,0.198,0.298,0.316,,,,0.171,0.286,0.321,0.2,0.2,0.2,,,,,,,,,,0.273,0.465,0.32,,,,,,,,,,,,,,,,,,,0.226,0.585,0.42,,,,,,
2024-09-13,746744,Single,single,False,663662,676979,Daz Cameron,Garrett Crochet,0,e1ec6bc4-87c0-44e6-ac17-27c6a2d1b050,676979.0,garrettcrochet,Crochet,Left,Garrett Crochet,CHW,3.78,2.95,138.0,103.0,102.0,103.0,0.697,12.72,2.09,7.7,1.17,1.24,0.26,0.395,0.174,0.341,0.459,66.0,101.0,101.0,104.0,104.0,103.0,126.0,82.0,84.0,138.0,101.0,106.0,94.0,104.0,103.0,0.009,0.545,0.289,0.099,0.059,1.67,-0.26,0.76,-2.58,-0.09,97.1,91.5,90.9,97.0,84.2,0.198,0.298,0.316,,,,0.171,0.286,0.321,0.2,0.2,0.2,,,,,,,,,,0.273,0.465,0.32,,,,,,,,,,,,,,,,,,,0.226,0.585,0.42,,,,,,
2024-09-16,746828,Strikeout,strikeout,True,663662,684007,Daz Cameron,Shota Imanaga,0,381947ca-7548-4961-90a6-0ee7bccea7e0,684007.0,shotaimanaga,Imanaga,Left,Shota Imanaga,CHC,3.03,3.5,166.1,105.0,90.0,103.0,0.734,9.2,1.52,7.74,1.46,0.78,0.218,0.454,0.163,0.313,0.437,84.0,102.0,100.0,96.0,104.0,105.0,76.0,102.0,92.0,103.0,105.0,104.0,51.0,107.0,96.0,0.02,0.519,0.005,0.079,0.043,0.34,-6.32,2.03,0.56,0.43,91.7,89.8,81.6,88.8,81.7,0.225,0.475,0.176,,,,0.2,0.233,0.382,0.2,0.2,0.417,70.0,96.0,97.0,0.034,-0.58,72.7,0.444,0.556,0.0,0.333,1.333,0.143,0.3,1.09,82.9,,,,0.0,-76.31,53.9,80.0,106.0,101.0,0.214,0.295,0.434,,,,0.25,0.273,0.351,,,,,,
2024-09-16,746828,Strikeout,strikeout,True,663662,684007,Daz Cameron,Shota Imanaga,0,6b31970b-5163-43bd-9d57-ab197d87ecf4,684007.0,shotaimanaga,Imanaga,Left,Shota Imanaga,CHC,3.03,3.5,166.1,105.0,90.0,103.0,0.734,9.2,1.52,7.74,1.46,0.78,0.218,0.454,0.163,0.313,0.437,84.0,102.0,100.0,96.0,104.0,105.0,76.0,102.0,92.0,103.0,105.0,104.0,51.0,107.0,96.0,0.02,0.519,0.005,0.079,0.043,0.34,-6.32,2.03,0.56,0.43,91.7,89.8,81.6,88.8,81.7,0.225,0.475,0.176,,,,0.2,0.233,0.382,0.2,0.2,0.417,70.0,96.0,97.0,0.034,-0.58,72.7,0.444,0.556,0.0,0.333,1.333,0.143,0.3,1.09,82.9,,,,0.0,-76.31,53.9,80.0,106.0,101.0,0.214,0.295,0.434,,,,0.25,0.273,0.351,,,,,,
2024-09-16,746828,Single,single,False,663662,684007,Daz Cameron,Shota Imanaga,0,ae9d0f0a-7ea8-4398-a7e8-90fcb946f2af,684007.0,shotaimanaga,Imanaga,Left,Shota Imanaga,CHC,3.03,3.5,166.1,105.0,90.0,103.0,0.734,9.2,1.52,7.74,1.46,0.78,0.218,0.454,0.163,0.313,0.437,84.0,102.0,100.0,96.0,104.0,105.0,76.0,102.0,92.0,103.0,105.0,104.0,51.0,107.0,96.0,0.02,0.519,0.005,0.079,0.043,0.34,-6.32,2.03,0.56,0.43,91.7,89.8,81.6,88.8,81.7,0.225,0.475,0.176,,,,0.2,0.233,0.382,0.2,0.2,0.417,70.0,96.0,97.0,0.034,-0.58,72.7,0.444,0.556,0.0,0.333,1.333,0.143,0.3,1.09,82.9,,,,0.0,-76.31,53.9,80.0,106.0,101.0,0.214,0.295,0.434,,,,0.25,0.273,0.351,,,,,,
2024-09-16,746828,Strikeout,strikeout,True,663662,622259,Daz Cameron,Trey Wingenter,0,ab9fb111-f230-4e7c-82e0-40e2043023fd,622259.0,treywingenter,Wingenter,Right,Trey Wingenter,- - -,12.79,6.5,6.1,98.0,108.0,97.0,0.742,5.68,4.26,15.63,2.84,2.0,0.077,0.462,0.077,0.423,0.437,,,,86.0,95.0,88.0,,,,139.0,100.0,107.0,,,,,0.535,,0.415,,-1.99,,,-2.66,,97.1,,,,86.2,0.375,0.625,0.114,0.333,0.583,0.5,,,,,,,,,,,,,,,,,,,0.049,-4.6,88.7,,,,,,,89.0,121.0,120.0,,,,,,,,,,,,,,,
2024-09-17,746830,Single,single,False,663662,696136,Daz Cameron,Jordan Wicks,1,7e6f8f51-f5d7-49c6-8249-84e0b315db3f,696136.0,jordanwicks,Wicks,Left,Jordan Wicks,CHC,5.48,5.21,46.0,102.0,92.0,100.0,0.779,8.22,3.91,10.76,1.76,1.0,0.223,0.426,0.115,0.284,0.378,100.0,100.0,102.0,90.0,105.0,104.0,71.0,101.0,90.0,117.0,96.0,98.0,78.0,103.0,88.0,0.131,0.448,0.014,0.087,0.258,-0.12,-9.24,-3.85,-4.43,1.19,92.6,87.5,82.2,91.7,84.2,0.264,0.425,0.163,0.444,0.889,0.217,0.17,0.358,0.419,0.419,0.677,0.161,93.0,92.0,90.0,0.061,-4.98,78.4,0.667,1.167,0.154,0.667,0.667,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-17,746830,Flyout,field_out,True,663662,696136,Daz Cameron,Jordan Wicks,1,676d1d1d-2b33-486e-9e20-a47c15292e5f,696136.0,jordanwicks,Wicks,Left,Jordan Wicks,CHC,5.48,5.21,46.0,102.0,92.0,100.0,0.779,8.22,3.91,10.76,1.76,1.0,0.223,0.426,0.115,0.284,0.378,100.0,100.0,102.0,90.0,105.0,104.0,71.0,101.0,90.0,117.0,96.0,98.0,78.0,103.0,88.0,0.131,0.448,0.014,0.087,0.258,-0.12,-9.24,-3.85,-4.43,1.19,92.6,87.5,82.2,91.7,84.2,0.264,0.425,0.163,0.444,0.889,0.217,0.17,0.358,0.419,0.419,0.677,0.161,93.0,92.0,90.0,0.061,-4.98,78.4,0.667,1.167,0.154,0.667,0.667,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
