date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ KC,Loc+ KC,Pit+ KC,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FA%,FC%,SL%,KC%,CH%,wFA/C,wFC/C,wSI/C,wSL/C,wKC/C,wCH/C,vFA,vFC,vCH,vSI,vSL,vKC,FF_ba,FF_slg,FF_whiff,FC_ba,FC_slg,FC_whiff,SI_ba,SI_slg,SI_whiff,CH_ba,CH_slg,CH_whiff,CU_ba,CU_slg,CU_whiff,SL_ba,SL_slg,SL_whiff,Stf+ CU,Loc+ CU,Pit+ CU,CU%,wCU/C,vCU,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,FS_slg,FS_whiff,SV_ba,SV_slg,SV_whiff,EP%,wEP/C,vEP,vSC (sc),SC%,wSC/C,SC_ba,SC_slg,SC_whiff,ST_ba,ST_slg,ST_whiff,vKN (sc),KN%,wKN/C,KC_ba,KC_slg,KC_whiff
2024-07-02,744913,Flyout,field_out,True,694388,621244,Joey Loperfido,José Berríos,1,c48e1535-54b5-4724-a281-8e6347c1666c,621244.0,joseberrios,Berríos,Right,José Berríos,TOR,4.01,4.96,119.0,102.0,91.0,99.0,0.828,6.58,2.5,8.17,1.59,1.12,0.261,0.416,0.16,0.34,0.411,89.0,103.0,101.0,82.0,100.0,92.0,85.0,102.0,95.0,,,,,,,80.0,100.0,94.0,0.329,0.175,0.031,,,0.163,-1.98,-2.81,0.53,,,1.45,94.0,91.7,84.5,93.5,,,0.333,0.648,0.183,0.375,0.438,0.03,0.288,0.378,0.124,0.153,0.376,0.241,,,,,,,107.0,101.0,105.0,0.301,0.16,83.0,,,,,,,,,,0.202,0.403,0.286,,,,,,,,,,,,,,,,,,
2024-07-02,744913,Strikeout,strikeout,True,694388,663878,Joey Loperfido,Nate Pearson,0,6acdc400-7098-4a2f-8e32-af1fb3d8c25d,663878.0,natepearson,Pearson,Right,Nate Pearson,TOR,5.54,4.22,37.1,95.0,128.0,103.0,0.734,12.05,3.62,9.88,1.93,0.86,0.196,0.441,0.137,0.353,0.443,,,,125.0,91.0,94.0,107.0,107.0,112.0,130.0,101.0,112.0,,,,,,,0.012,0.448,,0.412,,,-2.31,,-30.79,0.95,,,97.6,,,97.4,87.7,,0.342,0.548,0.182,,,,0.667,2.667,0.167,,,,0.158,0.316,0.381,0.212,0.385,0.42,132.0,92.0,102.0,0.127,-0.74,80.8,76.0,153.0,162.0,0.002,16.57,88.3,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-02,744913,Strikeout,strikeout,True,694388,643338,Joey Loperfido,Chad Green,0,8100c4c4-9ae1-499b-823a-860cf2f35b5f,643338.0,chadgreen,Green,Right,Chad Green,TOR,2.0,4.39,27.0,102.0,114.0,104.0,0.77,8.0,3.0,6.33,1.67,0.69,0.296,0.394,0.085,0.423,0.431,,,,117.0,106.0,107.0,,,,112.0,98.0,101.0,,,,74.0,54.0,61.0,,0.644,0.014,0.342,,,2.18,-0.86,,-1.52,,,95.2,91.5,,,87.2,,0.161,0.323,0.201,,,,,,,,,,,,,0.281,0.531,0.327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-04,744912,Pop Out,field_out,True,694388,605135,Joey Loperfido,Chris Bassitt,0,69689649-4af2-413d-ae69-e1000adc849a,605135.0,chrisbassitt,Bassitt,Right,Chris Bassitt,TOR,3.71,4.24,114.0,99.0,95.0,98.0,0.822,8.37,3.63,9.16,0.79,1.21,0.282,0.341,0.193,0.309,0.45,77.0,89.0,86.0,65.0,106.0,96.0,95.0,104.0,99.0,123.0,97.0,108.0,,,,78.0,103.0,94.0,0.413,0.03,0.202,0.108,,0.053,-2.99,0.96,0.24,-0.29,,-0.92,92.7,89.7,84.5,92.6,77.5,,0.25,0.5,0.286,0.152,0.253,0.271,0.337,0.412,0.111,0.25,0.45,0.098,0.193,0.281,0.282,0.333,0.556,0.138,106.0,88.0,100.0,0.145,0.47,70.8,97.0,90.0,88.0,0.049,-2.41,83.9,0.28,0.32,0.171,,,,,,,,,,,,,,,,,,,,,
2024-07-04,744912,Strikeout,strikeout,True,694388,605135,Joey Loperfido,Chris Bassitt,0,94eaa7c3-91c5-4019-9396-008c940cfe24,605135.0,chrisbassitt,Bassitt,Right,Chris Bassitt,TOR,3.71,4.24,114.0,99.0,95.0,98.0,0.822,8.37,3.63,9.16,0.79,1.21,0.282,0.341,0.193,0.309,0.45,77.0,89.0,86.0,65.0,106.0,96.0,95.0,104.0,99.0,123.0,97.0,108.0,,,,78.0,103.0,94.0,0.413,0.03,0.202,0.108,,0.053,-2.99,0.96,0.24,-0.29,,-0.92,92.7,89.7,84.5,92.6,77.5,,0.25,0.5,0.286,0.152,0.253,0.271,0.337,0.412,0.111,0.25,0.45,0.098,0.193,0.281,0.282,0.333,0.556,0.138,106.0,88.0,100.0,0.145,0.47,70.8,97.0,90.0,88.0,0.049,-2.41,83.9,0.28,0.32,0.171,,,,,,,,,,,,,,,,,,,,,
2024-07-04,744912,Groundout,field_out,True,694388,605135,Joey Loperfido,Chris Bassitt,1,406491f3-0f11-4277-b1d5-4c9632a48c3b,605135.0,chrisbassitt,Bassitt,Right,Chris Bassitt,TOR,3.71,4.24,114.0,99.0,95.0,98.0,0.822,8.37,3.63,9.16,0.79,1.21,0.282,0.341,0.193,0.309,0.45,77.0,89.0,86.0,65.0,106.0,96.0,95.0,104.0,99.0,123.0,97.0,108.0,,,,78.0,103.0,94.0,0.413,0.03,0.202,0.108,,0.053,-2.99,0.96,0.24,-0.29,,-0.92,92.7,89.7,84.5,92.6,77.5,,0.25,0.5,0.286,0.152,0.253,0.271,0.337,0.412,0.111,0.25,0.45,0.098,0.193,0.281,0.282,0.333,0.556,0.138,106.0,88.0,100.0,0.145,0.47,70.8,97.0,90.0,88.0,0.049,-2.41,83.9,0.28,0.32,0.171,,,,,,,,,,,,,,,,,,,,,
2024-07-04,744912,Strikeout,strikeout,True,694388,670950,Joey Loperfido,Trevor Richards,0,b322bc24-8fc7-48d3-80f7-11cf69a1dc68,670950.0,trevorrichards,"Richards, T",Right,Trevor Richards,TOR,3.62,2.92,49.2,96.0,92.0,100.0,0.78,8.7,3.44,5.07,1.09,0.73,0.277,0.385,0.192,0.354,0.411,98.0,95.0,105.0,83.0,96.0,92.0,,,,,,,,,,,,,0.001,0.412,,,,0.587,1.05,,-3.42,,,0.94,92.1,,79.0,91.4,,,0.197,0.303,0.139,,,,,,,0.131,0.293,0.317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-05,745884,Strikeout,strikeout,True,694388,641154,Joey Loperfido,Pablo López,0,c32e36b2-a22b-4bb3-89c3-f5ad2cf2eb21,641154.0,pablolopez,"López, P",Right,Pablo López,MIN,5.11,3.44,104.0,103.0,97.0,104.0,0.734,10.47,1.99,8.65,1.56,0.99,0.227,0.441,0.136,0.287,0.431,92.0,101.0,101.0,97.0,104.0,101.0,97.0,108.0,106.0,107.0,104.0,110.0,,,,,,,0.076,0.394,,0.227,,0.194,1.98,,-3.1,-0.94,,-0.41,94.6,,88.4,94.2,84.1,,0.183,0.34,0.303,,,,0.452,0.677,0.095,0.293,0.387,0.25,0.255,0.574,0.338,0.247,0.464,0.318,83.0,102.0,107.0,0.11,-2.56,81.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-05,745884,Groundout,field_out,True,694388,641154,Joey Loperfido,Pablo López,0,abcf74bb-6bff-412b-b8e2-e6481246e6df,641154.0,pablolopez,"López, P",Right,Pablo López,MIN,5.11,3.44,104.0,103.0,97.0,104.0,0.734,10.47,1.99,8.65,1.56,0.99,0.227,0.441,0.136,0.287,0.431,92.0,101.0,101.0,97.0,104.0,101.0,97.0,108.0,106.0,107.0,104.0,110.0,,,,,,,0.076,0.394,,0.227,,0.194,1.98,,-3.1,-0.94,,-0.41,94.6,,88.4,94.2,84.1,,0.183,0.34,0.303,,,,0.452,0.677,0.095,0.293,0.387,0.25,0.255,0.574,0.338,0.247,0.464,0.318,83.0,102.0,107.0,0.11,-2.56,81.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-05,745884,Double,double,False,694388,660896,Joey Loperfido,Jorge Alcala,1,89b3a852-5636-46fe-8c1b-c2cc7b35745e,660896.0,jorgealcala,Alcala,Right,Jorge Alcala,MIN,1.56,2.62,34.2,96.0,119.0,101.0,0.718,8.57,3.89,4.67,0.0,0.64,0.244,0.43,0.244,0.302,0.413,107.0,77.0,75.0,108.0,89.0,93.0,117.0,108.0,109.0,136.0,104.0,111.0,,,,,,,0.059,0.438,,0.431,,0.072,1.75,,2.92,0.67,,4.49,97.7,,90.1,96.7,89.6,,0.098,0.171,0.339,,,,0.143,0.143,0.222,0.083,0.083,0.125,,,,0.207,0.259,0.324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-05,745884,Hit By Pitch,hit_by_pitch,False,694388,680739,Joey Loperfido,Josh Winder,0,eb3651b7-46f1-4824-8a89-5c01e367fd67,680739.0,joshwinder,Winder,Right,Josh Winder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.667,0.833,0.0,,,,,,,,,,,,,0.5,0.5,0.364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-05,745884,Pop Out,field_out,True,694388,680739,Joey Loperfido,Josh Winder,0,706d640a-174c-4cbd-ae99-d4a9bcea5af8,680739.0,joshwinder,Winder,Right,Josh Winder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.667,0.833,0.0,,,,,,,,,,,,,0.5,0.5,0.364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-06,745885,Strikeout,strikeout,True,694388,657746,Joey Loperfido,Joe Ryan,0,366f101d-233a-47f6-b776-cbc2e563f06d,657746.0,joeryan,Ryan,Right,Joe Ryan,MIN,3.53,3.08,114.2,107.0,100.0,105.0,0.757,9.73,1.49,7.53,1.26,0.74,0.244,0.431,0.203,0.283,0.481,,,,96.0,110.0,106.0,114.0,106.0,104.0,105.0,104.0,113.0,,,,,,,0.051,0.485,,0.235,,,1.28,,-1.2,0.03,,,94.1,,,93.2,83.6,,0.198,0.381,0.275,,,,0.348,0.478,0.096,,,,,,,0.333,0.606,0.222,,,,,,,103.0,104.0,95.0,0.229,0.01,88.6,0.211,0.413,0.26,,,,,,,,,,,,,,,,,,,,,
2024-07-06,745885,Lineout,field_out,True,694388,657746,Joey Loperfido,Joe Ryan,0,cc516be4-7569-4884-b6b9-9301f7dcd26c,657746.0,joeryan,Ryan,Right,Joe Ryan,MIN,3.53,3.08,114.2,107.0,100.0,105.0,0.757,9.73,1.49,7.53,1.26,0.74,0.244,0.431,0.203,0.283,0.481,,,,96.0,110.0,106.0,114.0,106.0,104.0,105.0,104.0,113.0,,,,,,,0.051,0.485,,0.235,,,1.28,,-1.2,0.03,,,94.1,,,93.2,83.6,,0.198,0.381,0.275,,,,0.348,0.478,0.096,,,,,,,0.333,0.606,0.222,,,,,,,103.0,104.0,95.0,0.229,0.01,88.6,0.211,0.413,0.26,,,,,,,,,,,,,,,,,,,,,
2024-07-06,745885,Single,single,False,694388,663485,Joey Loperfido,Cole Sands,0,c2805efd-a007-4712-be1f-f26470aa48c4,663485.0,colesands,Sands,Right,Cole Sands,MIN,3.56,3.69,43.0,104.0,91.0,100.0,0.765,10.67,1.47,7.33,0.84,0.89,0.23,0.345,0.212,0.327,0.428,,,,77.0,102.0,96.0,74.0,95.0,93.0,,,,,,,93.0,103.0,96.0,0.127,0.247,0.27,,,,3.29,1.52,1.32,,,,95.5,90.8,,94.6,,,0.125,0.2,0.315,0.212,0.394,0.3,0.273,0.409,0.049,,,,0.313,0.438,0.293,,,,101.0,104.0,108.0,0.19,-2.43,82.6,108.0,110.0,106.0,0.166,0.18,87.7,0.212,0.242,0.218,,,,,,,,,,,,,,,,,,,,,
2024-07-06,745885,Lineout,field_out,True,694388,573204,Joey Loperfido,Caleb Thielbar,0,5382fdde-708a-47ce-85e4-481a9df5ff0f,573204.0,calebthielbar,Thielbar,Left,Caleb Thielbar,MIN,5.64,5.19,22.1,103.0,102.0,101.0,0.765,9.67,4.84,10.88,1.21,0.73,0.167,0.444,0.167,0.278,0.432,,,,81.0,102.0,95.0,,,,126.0,104.0,107.0,,,,,,,,0.446,,0.315,,,-1.71,,,-0.89,,,93.3,,,,80.9,,0.333,0.471,0.171,,,,,,,,,,0.167,0.333,0.412,0.28,0.48,0.302,109.0,106.0,109.0,0.239,-0.82,74.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-07,745883,Double,double,False,694388,643377,Joey Loperfido,Griffin Jax,0,99d7d64a-6f76-4ed7-8ab8-b4ec928e1a68,643377.0,griffinjax,Jax,Right,Griffin Jax,MIN,1.91,2.48,42.1,104.0,136.0,116.0,0.649,12.33,2.55,5.95,0.43,1.48,0.268,0.433,0.227,0.299,0.424,107.0,103.0,113.0,121.0,106.0,110.0,93.0,108.0,106.0,168.0,99.0,123.0,,,,,,,0.095,0.286,,0.384,,0.16,3.82,,2.06,0.27,,-0.19,97.0,,92.3,96.6,89.2,,0.114,0.182,0.293,,,,0.2,0.267,0.219,0.185,0.333,0.483,0.167,0.333,0.32,0.236,0.327,0.422,152.0,119.0,124.0,0.075,0.64,86.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-10,746366,Home Run,home_run,False,694388,663773,Joey Loperfido,Bryan Hoeing,1,8d5c5674-9565-4cb8-bedc-06d2021c8435,663773.0,bryanhoeing,Hoeing,Right,Bryan Hoeing,MIA,3.16,5.99,25.2,102.0,100.0,102.0,0.825,7.36,2.45,9.12,0.7,1.89,0.241,0.43,0.152,0.278,0.45,,,,64.0,98.0,78.0,99.0,107.0,104.0,109.0,103.0,103.0,,,,,,,0.523,0.068,,0.291,,,3.27,,-1.04,0.09,,,94.3,,,93.8,83.0,,0.1,0.2,0.2,,,,0.339,0.475,0.107,,,,,,,0.19,0.238,0.333,,,,,,,114.0,98.0,108.0,0.117,2.04,87.0,0.1,0.2,0.333,,,,,,,,,,,,,,,,,,,,,
2024-07-10,746366,Triple,triple,False,694388,686539,Joey Loperfido,Declan Cronin,0,361c1def-6f63-4bf1-8eef-a552565089ca,686539.0,declancronin,Cronin,Right,Declan Cronin,MIA,3.72,3.67,46.0,98.0,72.0,97.0,0.753,9.59,3.33,9.78,0.0,2.06,0.273,0.364,0.121,0.326,0.442,,,,120.0,107.0,112.0,66.0,99.0,88.0,74.0,91.0,98.0,,,,,,,0.41,0.046,,0.544,,,2.05,,0.02,0.85,,,93.5,,,93.3,86.8,,0.111,0.111,0.313,,,,0.328,0.418,0.157,,,,,,,0.262,0.291,0.341,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-10,746366,Strikeout,strikeout,True,694388,686539,Joey Loperfido,Declan Cronin,0,71e9c6fe-7b91-40bd-b757-4253f5f3b492,686539.0,declancronin,Cronin,Right,Declan Cronin,MIA,3.72,3.67,46.0,98.0,72.0,97.0,0.753,9.59,3.33,9.78,0.0,2.06,0.273,0.364,0.121,0.326,0.442,,,,120.0,107.0,112.0,66.0,99.0,88.0,74.0,91.0,98.0,,,,,,,0.41,0.046,,0.544,,,2.05,,0.02,0.85,,,93.5,,,93.3,86.8,,0.111,0.111,0.313,,,,0.328,0.418,0.157,,,,,,,0.262,0.291,0.341,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-10,746366,Pop Out,field_out,True,694388,608638,Joey Loperfido,JT Chargois,0,81e8fc23-75df-4fa2-b623-45b55b9c4e98,608638.0,jtchargois,Chargois,Right,JT Chargois,MIA,1.32,4.42,13.2,95.0,95.0,94.0,0.815,7.9,3.29,5.93,1.32,0.71,0.289,0.368,0.211,0.395,0.455,,,,84.0,124.0,110.0,90.0,96.0,94.0,104.0,90.0,93.0,,,,,,,0.582,0.021,,0.397,,,7.77,,0.36,2.65,,,94.1,,,94.2,85.7,,,,,,,,0.25,0.5,0.063,,,,,,,0.095,0.095,0.349,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-11,746367,Flyout,field_out,True,694388,682610,Joey Loperfido,Roddery Muñoz,0,e0c84347-2a00-4916-a65a-d9c18c0356c3,682610.0,rodderymunoz,"Muñoz, Rod",Right,Roddery Muñoz,MIA,5.47,5.87,51.0,97.0,92.0,94.0,0.788,7.41,4.59,8.12,2.65,0.59,0.277,0.355,0.135,0.348,0.405,52.0,96.0,89.0,96.0,99.0,92.0,91.0,95.0,93.0,108.0,99.0,104.0,,,,91.0,96.0,90.0,0.229,0.257,0.247,0.173,,0.094,-2.9,1.93,-1.48,-0.77,,-4.22,95.7,89.8,89.5,95.1,85.8,,0.286,0.738,0.173,0.14,0.28,0.262,0.273,0.614,0.141,0.318,0.727,0.356,,,,0.222,0.361,0.328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-11,746367,Walk,walk,False,694388,682610,Joey Loperfido,Roddery Muñoz,0,e0eee30a-62c2-4f5f-ae1a-225f462d4d34,682610.0,rodderymunoz,"Muñoz, Rod",Right,Roddery Muñoz,MIA,5.47,5.87,51.0,97.0,92.0,94.0,0.788,7.41,4.59,8.12,2.65,0.59,0.277,0.355,0.135,0.348,0.405,52.0,96.0,89.0,96.0,99.0,92.0,91.0,95.0,93.0,108.0,99.0,104.0,,,,91.0,96.0,90.0,0.229,0.257,0.247,0.173,,0.094,-2.9,1.93,-1.48,-0.77,,-4.22,95.7,89.8,89.5,95.1,85.8,,0.286,0.738,0.173,0.14,0.28,0.262,0.273,0.614,0.141,0.318,0.727,0.356,,,,0.222,0.361,0.328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-11,746367,Sac Fly,sac_fly,True,694388,682610,Joey Loperfido,Roddery Muñoz,1,c2a6268b-675f-484f-8ffe-885801118f54,682610.0,rodderymunoz,"Muñoz, Rod",Right,Roddery Muñoz,MIA,5.47,5.87,51.0,97.0,92.0,94.0,0.788,7.41,4.59,8.12,2.65,0.59,0.277,0.355,0.135,0.348,0.405,52.0,96.0,89.0,96.0,99.0,92.0,91.0,95.0,93.0,108.0,99.0,104.0,,,,91.0,96.0,90.0,0.229,0.257,0.247,0.173,,0.094,-2.9,1.93,-1.48,-0.77,,-4.22,95.7,89.8,89.5,95.1,85.8,,0.286,0.738,0.173,0.14,0.28,0.262,0.273,0.614,0.141,0.318,0.727,0.356,,,,0.222,0.361,0.328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-13,746369,Flyout,field_out,True,694388,543135,Joey Loperfido,Nathan Eovaldi,0,99257afa-dc75-46ff-94a8-9ca7cd4e68ea,543135.0,nathaneovaldi,Eovaldi,Right,Nathan Eovaldi,TEX,3.36,3.99,99.0,105.0,98.0,104.0,0.749,8.55,2.36,7.27,1.18,1.58,0.234,0.385,0.11,0.355,0.445,,,,73.0,108.0,102.0,,,,112.0,96.0,101.0,,,,92.0,104.0,97.0,,0.362,0.148,0.037,,,1.48,0.94,,-4.54,,,95.5,91.7,,,86.3,,0.183,0.314,0.206,0.264,0.396,0.161,,,,,,,0.27,0.541,0.357,0.412,0.706,0.185,102.0,101.0,102.0,0.151,-1.43,76.9,126.0,104.0,112.0,0.302,1.4,88.7,0.202,0.327,0.361,,,,,,,,,,,,,,,,,,,,,
2024-07-13,746369,Strikeout,strikeout,True,694388,543135,Joey Loperfido,Nathan Eovaldi,0,b2a31f6f-cab7-41bf-bb67-23d35669a558,543135.0,nathaneovaldi,Eovaldi,Right,Nathan Eovaldi,TEX,3.36,3.99,99.0,105.0,98.0,104.0,0.749,8.55,2.36,7.27,1.18,1.58,0.234,0.385,0.11,0.355,0.445,,,,73.0,108.0,102.0,,,,112.0,96.0,101.0,,,,92.0,104.0,97.0,,0.362,0.148,0.037,,,1.48,0.94,,-4.54,,,95.5,91.7,,,86.3,,0.183,0.314,0.206,0.264,0.396,0.161,,,,,,,0.27,0.541,0.357,0.412,0.706,0.185,102.0,101.0,102.0,0.151,-1.43,76.9,126.0,104.0,112.0,0.302,1.4,88.7,0.202,0.327,0.361,,,,,,,,,,,,,,,,,,,,,
2024-07-13,746369,Groundout,field_out,True,694388,543135,Joey Loperfido,Nathan Eovaldi,0,35d7561f-d13c-472c-bf2c-f2653f81340f,543135.0,nathaneovaldi,Eovaldi,Right,Nathan Eovaldi,TEX,3.36,3.99,99.0,105.0,98.0,104.0,0.749,8.55,2.36,7.27,1.18,1.58,0.234,0.385,0.11,0.355,0.445,,,,73.0,108.0,102.0,,,,112.0,96.0,101.0,,,,92.0,104.0,97.0,,0.362,0.148,0.037,,,1.48,0.94,,-4.54,,,95.5,91.7,,,86.3,,0.183,0.314,0.206,0.264,0.396,0.161,,,,,,,0.27,0.541,0.357,0.412,0.706,0.185,102.0,101.0,102.0,0.151,-1.43,76.9,126.0,104.0,112.0,0.302,1.4,88.7,0.202,0.327,0.361,,,,,,,,,,,,,,,,,,,,,
2024-07-13,746369,Single,single,False,694388,502085,Joey Loperfido,David Robertson,0,08ccdfc6-6c5a-467e-a080-bba6b6f0aee0,502085.0,davidrobertson,Robertson,Right,David Robertson,TEX,2.88,2.83,40.2,99.0,120.0,104.0,0.715,13.5,2.66,5.75,0.66,1.57,0.221,0.267,0.186,0.349,0.438,105.0,89.0,65.0,,,,107.0,112.0,111.0,110.0,92.0,97.0,121.0,95.0,103.0,121.0,100.0,106.0,0.026,0.003,0.595,0.053,0.295,0.026,-2.5,2.57,1.88,-4.14,0.22,6.62,94.1,93.6,88.2,94.7,83.6,84.7,,,,0.137,0.205,0.346,0.0,0.0,0.25,0.0,0.0,0.2,0.233,0.283,0.267,0.333,0.833,0.071,,,,0.003,-4.1,80.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-14,746370,Strikeout,strikeout,True,694388,453286,Joey Loperfido,Max Scherzer,0,8aaaa560-2d5e-4455-8e16-8b89ecf81ec9,453286.0,maxscherzer,Scherzer,Right,Max Scherzer,TEX,2.96,2.99,27.1,108.0,86.0,104.0,0.779,7.57,1.32,7.57,1.65,0.59,0.291,0.443,0.228,0.253,0.438,64.0,120.0,109.0,79.0,106.0,102.0,,,,108.0,108.0,106.0,,,,116.0,120.0,103.0,,0.451,0.082,0.213,,0.11,1.51,2.74,,0.43,,-1.54,92.7,86.7,83.1,,85.2,,0.194,0.389,0.161,0.267,0.333,0.16,,,,0.167,0.5,0.227,0.333,0.75,0.318,0.222,0.37,0.447,75.0,99.0,100.0,0.144,-3.57,74.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-14,746370,Walk,walk,False,694388,453286,Joey Loperfido,Max Scherzer,1,d79e6e47-c367-4d87-ade3-9d1c981475f7,453286.0,maxscherzer,Scherzer,Right,Max Scherzer,TEX,2.96,2.99,27.1,108.0,86.0,104.0,0.779,7.57,1.32,7.57,1.65,0.59,0.291,0.443,0.228,0.253,0.438,64.0,120.0,109.0,79.0,106.0,102.0,,,,108.0,108.0,106.0,,,,116.0,120.0,103.0,,0.451,0.082,0.213,,0.11,1.51,2.74,,0.43,,-1.54,92.7,86.7,83.1,,85.2,,0.194,0.389,0.161,0.267,0.333,0.16,,,,0.167,0.5,0.227,0.333,0.75,0.318,0.222,0.37,0.447,75.0,99.0,100.0,0.144,-3.57,74.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-14,746370,Lineout,field_out,True,694388,600917,Joey Loperfido,José Leclerc,0,ee06473f-b052-4631-be3c-d936ce7d5a1a,600917.0,joseleclerc,Leclerc,Right,José Leclerc,TEX,3.95,3.8,41.0,95.0,110.0,98.0,0.628,11.85,5.27,5.49,0.88,0.85,0.217,0.457,0.152,0.348,0.368,66.0,99.0,89.0,107.0,89.0,97.0,78.0,88.0,81.0,119.0,103.0,104.0,,,,134.0,94.0,99.0,0.046,0.352,0.167,0.33,,0.105,0.85,-0.6,2.9,1.16,,-0.04,95.1,90.0,88.1,94.8,81.9,,0.128,0.277,0.311,0.227,0.364,0.259,0.2,0.2,0.143,0.111,0.111,0.556,,,,0.193,0.298,0.504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-14,746370,Groundout,field_out,True,694388,489446,Joey Loperfido,Kirby Yates,1,7f161a51-3681-495c-93e5-89eeffe72072,489446.0,kirbyyates,Yates,Right,Kirby Yates,TEX,1.05,1.8,34.1,101.0,95.0,102.0,0.695,12.06,4.19,3.93,0.0,1.32,0.243,0.4,0.157,0.243,0.406,,,,86.0,103.0,101.0,,,,93.0,96.0,103.0,,,,,,,,0.597,,0.011,,,2.73,,,0.4,,,93.1,,,,85.8,,0.137,0.178,0.341,,,,,,,,,,,,,,,,,,,,,,108.0,100.0,104.0,0.393,1.29,86.4,0.122,0.171,0.34,,,,,,,,,,,,,,,,,,,,,
2024-07-19,745228,Groundout,field_out,True,694388,622491,Joey Loperfido,Luis Castillo,0,0e23f4f0-abf4-4aad-8a8b-a2386eb4e333,622491.0,luiscastillo,"Castillo, L",Right,Luis Castillo,SEA,3.55,3.82,124.1,104.0,102.0,102.0,0.77,8.61,2.53,7.89,1.09,0.96,0.251,0.437,0.174,0.309,0.394,90.0,104.0,97.0,119.0,105.0,102.0,102.0,101.0,98.0,77.0,105.0,108.0,,,,,,,0.168,0.442,,0.236,,0.154,0.96,,-0.32,1.27,,-1.2,95.4,,88.1,95.5,85.8,,0.2,0.357,0.278,,,,0.306,0.449,0.092,0.289,0.526,0.244,,,,0.189,0.311,0.351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-19,745228,Groundout,field_out,True,694388,622491,Joey Loperfido,Luis Castillo,0,c245786f-5da2-42b9-9b82-b65fe9af2ceb,622491.0,luiscastillo,"Castillo, L",Right,Luis Castillo,SEA,3.55,3.82,124.1,104.0,102.0,102.0,0.77,8.61,2.53,7.89,1.09,0.96,0.251,0.437,0.174,0.309,0.394,90.0,104.0,97.0,119.0,105.0,102.0,102.0,101.0,98.0,77.0,105.0,108.0,,,,,,,0.168,0.442,,0.236,,0.154,0.96,,-0.32,1.27,,-1.2,95.4,,88.1,95.5,85.8,,0.2,0.357,0.278,,,,0.306,0.449,0.092,0.289,0.526,0.244,,,,0.189,0.311,0.351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
