date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,Stf+ FS,Loc+ FS,Pit+ FS,SI%,FA%,FC%,FS%,SL%,CU%,wFA/C,wFC/C,wFS/C,wSI/C,wSL/C,wCU/C,vFA,vFC,vFS,vSI,vSL,vCU,FC_ba,FC_slg,FC_whiff,SI_ba,SI_slg,SI_whiff,SL_ba,SL_slg,SL_whiff,CU_ba,CU_slg,CU_whiff,FF_ba,FF_slg,FF_whiff,FS_ba,FS_slg,FS_whiff,Stf+ CH,Loc+ CH,Pit+ CH,CH%,wCH/C,vCH,CH_ba,CH_slg,CH_whiff,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC,SV_ba,SV_slg,SV_whiff
2024-06-04,744931,Groundout,field_out,True,596129,669203,Daniel Vogelbach,Corbin Burnes,0,accdd6b5-b280-41e2-ad38-541469f56b03,669203.0,corbinburnes,Burnes,Right,Corbin Burnes,BAL,2.38,3.1,124.2,104.0,116.0,108.0,0.733,8.37,2.09,7.29,1.01,1.48,0.217,0.425,0.191,0.288,0.402,107.0,103.0,108.0,,,,96.0,97.0,90.0,130.0,105.0,120.0,121.0,105.0,107.0,,,,0.075,,0.442,,0.161,0.217,,0.96,,-0.82,1.15,1.1,,95.4,,96.7,87.3,80.4,0.243,0.391,0.193,0.294,0.441,0.132,0.195,0.247,0.455,0.176,0.282,0.398,,,,,,,109.0,101.0,106.0,0.104,1.34,89.0,0.125,0.275,0.352,,,,,,,,,
2024-06-04,744931,Strikeout,strikeout,True,596129,669203,Daniel Vogelbach,Corbin Burnes,0,98c95a56-2d6d-4cb2-8a6f-54c01a2c33c5,669203.0,corbinburnes,Burnes,Right,Corbin Burnes,BAL,2.38,3.1,124.2,104.0,116.0,108.0,0.733,8.37,2.09,7.29,1.01,1.48,0.217,0.425,0.191,0.288,0.402,107.0,103.0,108.0,,,,96.0,97.0,90.0,130.0,105.0,120.0,121.0,105.0,107.0,,,,0.075,,0.442,,0.161,0.217,,0.96,,-0.82,1.15,1.1,,95.4,,96.7,87.3,80.4,0.243,0.391,0.193,0.294,0.441,0.132,0.195,0.247,0.455,0.176,0.282,0.398,,,,,,,109.0,101.0,106.0,0.104,1.34,89.0,0.125,0.275,0.352,,,,,,,,,
2024-06-08,745652,Flyout,field_out,True,596129,665622,Daniel Vogelbach,Luis Medina,0,920a4ab8-0c9d-4ce4-a197-95773c495129,665622.0,luismedina,Medina,Right,Luis Medina,OAK,5.18,4.48,40.0,95.0,105.0,96.0,0.81,7.2,4.5,9.68,0.9,0.94,0.291,0.457,0.173,0.307,0.438,107.0,102.0,104.0,100.0,98.0,96.0,108.0,97.0,97.0,111.0,90.0,95.0,,,,,,,0.143,0.425,,,0.251,0.101,0.46,,,-2.94,-0.29,-0.18,95.9,,,95.9,85.8,81.2,,,,0.429,0.667,0.118,0.262,0.357,0.308,0.154,0.308,0.433,0.238,0.365,0.122,,,,103.0,88.0,87.0,0.079,-2.65,89.6,0.353,0.529,0.067,,,,,,,,,
2024-06-08,745652,Groundout,field_out,True,596129,665622,Daniel Vogelbach,Luis Medina,0,db9ae79b-3992-4c41-a32f-bfef6d1c49e5,665622.0,luismedina,Medina,Right,Luis Medina,OAK,5.18,4.48,40.0,95.0,105.0,96.0,0.81,7.2,4.5,9.68,0.9,0.94,0.291,0.457,0.173,0.307,0.438,107.0,102.0,104.0,100.0,98.0,96.0,108.0,97.0,97.0,111.0,90.0,95.0,,,,,,,0.143,0.425,,,0.251,0.101,0.46,,,-2.94,-0.29,-0.18,95.9,,,95.9,85.8,81.2,,,,0.429,0.667,0.118,0.262,0.357,0.308,0.154,0.308,0.433,0.238,0.365,0.122,,,,103.0,88.0,87.0,0.079,-2.65,89.6,0.353,0.529,0.067,,,,,,,,,
2024-06-08,745652,Walk,walk,False,596129,665622,Daniel Vogelbach,Luis Medina,0,4f946a44-4808-4557-ad0b-0d4907f0a464,665622.0,luismedina,Medina,Right,Luis Medina,OAK,5.18,4.48,40.0,95.0,105.0,96.0,0.81,7.2,4.5,9.68,0.9,0.94,0.291,0.457,0.173,0.307,0.438,107.0,102.0,104.0,100.0,98.0,96.0,108.0,97.0,97.0,111.0,90.0,95.0,,,,,,,0.143,0.425,,,0.251,0.101,0.46,,,-2.94,-0.29,-0.18,95.9,,,95.9,85.8,81.2,,,,0.429,0.667,0.118,0.262,0.357,0.308,0.154,0.308,0.433,0.238,0.365,0.122,,,,103.0,88.0,87.0,0.079,-2.65,89.6,0.353,0.529,0.067,,,,,,,,,
2024-06-10,745982,Groundout,field_out,True,596129,607067,Daniel Vogelbach,Colin Rea,0,9fd356a3-845c-4fd7-bc49-177ca8898104,607067.0,colinrea,Rea,Right,Colin Rea,MIL,3.77,5.09,105.0,102.0,85.0,96.0,0.84,6.51,2.66,8.23,1.2,1.13,0.252,0.45,0.137,0.316,0.445,107.0,106.0,103.0,69.0,109.0,95.0,85.0,101.0,95.0,108.0,105.0,108.0,76.0,95.0,89.0,78.0,98.0,100.0,0.306,0.172,0.226,0.082,0.171,0.043,-0.12,-0.36,-0.32,-0.27,3.37,-5.02,92.7,87.8,86.4,92.3,82.1,78.3,0.277,0.553,0.159,0.276,0.44,0.109,0.062,0.077,0.227,0.444,0.833,0.111,0.23,0.365,0.239,0.243,0.297,0.26,,,,,,,,,,,,,,,,,,
2024-06-10,745982,Groundout,field_out,True,596129,607067,Daniel Vogelbach,Colin Rea,0,9e4228d1-d271-4907-b8d8-4ad426115cfa,607067.0,colinrea,Rea,Right,Colin Rea,MIL,3.77,5.09,105.0,102.0,85.0,96.0,0.84,6.51,2.66,8.23,1.2,1.13,0.252,0.45,0.137,0.316,0.445,107.0,106.0,103.0,69.0,109.0,95.0,85.0,101.0,95.0,108.0,105.0,108.0,76.0,95.0,89.0,78.0,98.0,100.0,0.306,0.172,0.226,0.082,0.171,0.043,-0.12,-0.36,-0.32,-0.27,3.37,-5.02,92.7,87.8,86.4,92.3,82.1,78.3,0.277,0.553,0.159,0.276,0.44,0.109,0.062,0.077,0.227,0.444,0.833,0.111,0.23,0.365,0.239,0.243,0.297,0.26,,,,,,,,,,,,,,,,,,
2024-06-10,745982,Lineout,field_out,True,596129,607067,Daniel Vogelbach,Colin Rea,0,1fb02fae-dd08-4175-ba47-83ea5d6f7cea,607067.0,colinrea,Rea,Right,Colin Rea,MIL,3.77,5.09,105.0,102.0,85.0,96.0,0.84,6.51,2.66,8.23,1.2,1.13,0.252,0.45,0.137,0.316,0.445,107.0,106.0,103.0,69.0,109.0,95.0,85.0,101.0,95.0,108.0,105.0,108.0,76.0,95.0,89.0,78.0,98.0,100.0,0.306,0.172,0.226,0.082,0.171,0.043,-0.12,-0.36,-0.32,-0.27,3.37,-5.02,92.7,87.8,86.4,92.3,82.1,78.3,0.277,0.553,0.159,0.276,0.44,0.109,0.062,0.077,0.227,0.444,0.833,0.111,0.23,0.365,0.239,0.243,0.297,0.26,,,,,,,,,,,,,,,,,,
2024-06-12,745978,Groundout,field_out,True,596129,668964,Daniel Vogelbach,Tobias Myers,0,1d852dbb-2a3c-4056-8f32-1d5c6e905633,668964.0,tobiasmyers,Myers,Right,Tobias Myers,MIL,3.13,3.99,72.0,101.0,91.0,98.0,0.8,7.75,2.5,7.63,1.25,0.95,0.288,0.39,0.127,0.273,0.428,72.0,100.0,102.0,85.0,106.0,102.0,75.0,91.0,71.0,93.0,106.0,104.0,96.0,101.0,91.0,,,,0.007,0.4,0.229,,0.192,0.051,1.01,-1.06,,13.69,2.07,-3.98,92.7,89.4,,91.2,85.4,77.7,0.333,0.509,0.152,0.0,0.0,0.0,0.18,0.2,0.324,0.5,0.7,0.1,0.207,0.413,0.174,,,,108.0,81.0,87.0,0.12,0.93,81.2,0.091,0.091,0.431,,,,,,,,,
2024-06-12,745978,Walk,walk,False,596129,668964,Daniel Vogelbach,Tobias Myers,0,953d948c-0da0-459a-83a2-45369148001c,668964.0,tobiasmyers,Myers,Right,Tobias Myers,MIL,3.13,3.99,72.0,101.0,91.0,98.0,0.8,7.75,2.5,7.63,1.25,0.95,0.288,0.39,0.127,0.273,0.428,72.0,100.0,102.0,85.0,106.0,102.0,75.0,91.0,71.0,93.0,106.0,104.0,96.0,101.0,91.0,,,,0.007,0.4,0.229,,0.192,0.051,1.01,-1.06,,13.69,2.07,-3.98,92.7,89.4,,91.2,85.4,77.7,0.333,0.509,0.152,0.0,0.0,0.0,0.18,0.2,0.324,0.5,0.7,0.1,0.207,0.413,0.174,,,,108.0,81.0,87.0,0.12,0.93,81.2,0.091,0.091,0.431,,,,,,,,,
