date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FA%,FC%,SL%,CH%,wFA/C,wFC/C,wSI/C,wSL/C,wCH/C,vFA,vFC,vCH,vSI,vSL,CH_ba,CH_slg,CH_whiff,SI_ba,SI_slg,SI_whiff,SL_ba,SL_slg,SL_whiff,FF_ba,FF_slg,FF_whiff,FC_ba,FC_slg,FC_whiff,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC,CU_ba,CU_slg,CU_whiff,CU%,wCU/C,vCU,Stf+ CU,Loc+ CU,Pit+ CU,SV_ba,SV_slg,SV_whiff,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,FS_slg,FS_whiff,ST_ba,ST_slg,ST_whiff,vKN (sc),KN%,wKN/C
2024-08-04,746680,Strikeout,strikeout,True,592200,686730,Curt Casali,Carson Spiers,1,e9fd804f-6a0b-4ec9-9315-755eb3e7a55a,686730.0,carsonspiers,Spiers,Right,Carson Spiers,CIN,5.13,4.2,73.2,104.0,87.0,100.0,0.803,7.94,2.08,10.38,1.71,0.86,0.236,0.422,0.186,0.346,0.459,70.0,102.0,90.0,74.0,103.0,95.0,76.0,109.0,101.0,121.0,108.0,114.0,82.0,103.0,98.0,0.174,0.281,0.183,0.226,0.136,-0.69,-0.26,1.2,-1.29,-5.15,92.2,87.8,86.5,92.0,81.3,0.388,0.735,0.185,0.286,0.518,0.14,0.0,0.0,0.167,0.209,0.384,0.219,0.292,0.458,0.198,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3,0.567,0.322,,,
2024-08-04,746680,Forceout,force_out,True,592200,594580,Curt Casali,Sam Moll,1,dc3d98a0-c092-4a0d-b1de-edef56b4ac7d,594580.0,sammoll,Moll,Left,Sam Moll,CIN,2.8,2.54,35.1,100.0,106.0,100.0,0.755,9.42,2.8,6.62,0.51,1.27,0.198,0.473,0.132,0.22,0.433,67.0,94.0,101.0,149.0,105.0,107.0,72.0,98.0,84.0,94.0,98.0,109.0,,,,0.284,0.386,,0.241,0.089,-0.36,,3.34,2.94,-0.58,93.3,,85.2,92.0,81.2,0.3,0.3,0.375,0.2,0.3,0.097,,,,0.25,0.404,0.261,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.118,0.147,0.4,,,
2024-08-04,746680,Walk,walk,False,592200,691172,Curt Casali,Yosver Zulueta,0,7d1a20c0-495a-4170-bc82-e5bcc073a86a,691172.0,yosverzulueta,Zulueta,Right,Yosver Zulueta,CIN,3.09,3.57,11.2,94.0,91.0,95.0,0.861,8.49,3.86,6.94,0.0,2.38,0.226,0.323,0.129,0.323,0.411,94.0,91.0,92.0,95.0,96.0,70.0,81.0,88.0,85.0,117.0,108.0,125.0,,,,0.665,0.016,,0.308,0.011,-2.75,,1.52,0.52,8.21,95.8,,90.4,96.6,87.6,,,,0.227,0.318,0.111,0.231,0.308,0.294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.167,0.167,0.333,,,
2024-08-09,745308,Strikeout,strikeout,True,592200,689225,Curt Casali,Beau Brieske,0,4ea9a93c-f63a-4f1d-8be7-795598fc1b27,689225.0,beaubrieske,Brieske,Right,Beau Brieske,DET,4.44,3.57,50.2,103.0,108.0,103.0,0.779,9.59,3.38,8.7,0.53,0.98,0.191,0.348,0.156,0.333,0.409,101.0,108.0,112.0,115.0,101.0,100.0,86.0,106.0,98.0,124.0,96.0,102.0,,,,0.17,0.369,,0.197,0.264,0.67,,1.62,-1.81,0.06,95.9,,88.4,95.5,86.1,0.242,0.403,0.324,0.262,0.333,0.149,0.269,0.615,0.258,0.254,0.317,0.204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-08-09,745308,Groundout,field_out,True,592200,628317,Curt Casali,Kenta Maeda,0,50fae252-8ceb-4477-b51f-0b29807c5a92,628317.0,kentamaeda,Maeda,Right,Kenta Maeda,DET,6.14,4.53,99.2,100.0,91.0,99.0,0.783,7.31,2.62,10.29,1.81,0.82,0.188,0.466,0.169,0.275,0.39,,,,67.0,98.0,90.0,61.0,105.0,94.0,97.0,95.0,96.0,,,,0.072,0.236,,0.367,,-3.07,,0.65,-0.43,,90.7,,,90.4,81.7,,,,0.258,0.29,0.127,0.299,0.535,0.264,0.394,0.732,0.127,,,,,,,,,,0.667,1.0,0.0,0.017,-5.18,76.5,80.0,77.0,79.0,,,,109.0,105.0,110.0,0.309,-0.21,83.9,0.213,0.409,0.289,0.289,0.421,0.221,,,
2024-08-15,745298,Strikeout,strikeout,True,592200,608331,Curt Casali,Max Fried,0,ce042c4a-f457-46ae-abd0-4b817785a145,608331.0,maxfried,Fried,Left,Max Fried,ATL,3.5,3.6,133.2,98.0,95.0,99.0,0.776,8.48,3.1,7.74,0.67,2.35,0.258,0.412,0.16,0.247,0.415,93.0,100.0,103.0,81.0,92.0,93.0,95.0,99.0,97.0,97.0,97.0,95.0,88.0,95.0,93.0,0.158,0.325,0.056,0.109,0.14,0.72,-0.46,1.37,0.34,1.87,93.8,89.1,85.8,93.6,82.7,0.162,0.235,0.258,0.266,0.287,0.143,0.213,0.298,0.286,0.278,0.354,0.187,0.313,0.313,0.341,,,,,,,0.165,0.32,0.344,0.212,1.06,74.4,113.0,103.0,107.0,,,,,,,,,,,,,0.25,0.25,0.31,,,
2024-08-15,745298,Groundout,field_out,True,592200,608331,Curt Casali,Max Fried,0,8e25314c-3f6e-4db3-b6e9-5da07254956c,608331.0,maxfried,Fried,Left,Max Fried,ATL,3.5,3.6,133.2,98.0,95.0,99.0,0.776,8.48,3.1,7.74,0.67,2.35,0.258,0.412,0.16,0.247,0.415,93.0,100.0,103.0,81.0,92.0,93.0,95.0,99.0,97.0,97.0,97.0,95.0,88.0,95.0,93.0,0.158,0.325,0.056,0.109,0.14,0.72,-0.46,1.37,0.34,1.87,93.8,89.1,85.8,93.6,82.7,0.162,0.235,0.258,0.266,0.287,0.143,0.213,0.298,0.286,0.278,0.354,0.187,0.313,0.313,0.341,,,,,,,0.165,0.32,0.344,0.212,1.06,74.4,113.0,103.0,107.0,,,,,,,,,,,,,0.25,0.25,0.31,,,
2024-08-15,745298,Flyout,field_out,True,592200,445926,Curt Casali,Jesse Chavez,0,c1b6b3bf-0e0f-45b7-8ce4-8e335754b600,445926.0,jessechavez,Chavez,Right,Jesse Chavez,ATL,3.4,4.44,55.2,102.0,84.0,96.0,0.845,7.92,3.07,8.73,1.62,1.39,0.293,0.329,0.192,0.299,0.43,62.0,106.0,94.0,,,,87.0,103.0,97.0,101.0,120.0,125.0,86.0,101.0,96.0,0.268,,0.515,0.017,0.127,,0.72,-1.12,-9.71,-0.43,,88.8,85.2,90.7,81.4,0.273,0.424,0.158,0.305,0.576,0.093,0.333,1.0,0.429,,,,0.218,0.356,0.19,,,,,,,0.214,0.286,0.242,0.073,0.14,75.7,86.0,95.0,93.0,,,,,,,,,,,,,,,,,,
2024-08-15,745298,Groundout,field_out,True,592200,607481,Curt Casali,Aaron Bummer,1,b1938330-a6bb-489f-8f01-aa4777e0b850,607481.0,aaronbummer,Bummer,Left,Aaron Bummer,ATL,3.61,2.69,47.1,103.0,101.0,100.0,0.763,11.22,2.66,10.46,0.19,3.39,0.263,0.376,0.188,0.218,0.423,86.0,94.0,92.0,88.0,108.0,97.0,89.0,104.0,96.0,119.0,102.0,106.0,75.0,96.0,87.0,0.407,0.092,0.058,0.395,0.012,1.55,-4.43,0.23,0.21,-1.34,93.8,87.4,84.3,93.2,82.3,0.333,0.333,0.143,0.361,0.458,0.109,,,,0.2,0.25,0.256,0.385,0.692,0.235,,,,,,,0.25,0.25,0.4,0.036,-2.17,82.4,114.0,109.0,107.0,,,,,,,,,,,,,0.234,0.286,0.429,,,
2024-08-19,745294,Groundout,field_out,True,592200,686563,Curt Casali,Jonathan Cannon,0,4965e81d-1721-4ad5-af3e-3be52b89b8f6,686563.0,jonathancannon,Cannon,Right,Jonathan Cannon,CHW,4.57,4.72,90.2,101.0,92.0,99.0,0.808,6.25,2.78,9.73,1.29,1.03,0.224,0.38,0.153,0.292,0.394,93.0,106.0,107.0,74.0,102.0,95.0,86.0,100.0,93.0,117.0,100.0,107.0,79.0,103.0,95.0,0.3,0.099,0.204,0.22,0.177,-3.29,0.52,-0.33,-0.8,-0.28,94.5,90.1,85.7,93.3,81.9,0.247,0.435,0.279,0.315,0.5,0.117,,,,0.357,0.571,0.254,0.246,0.431,0.196,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.243,0.414,0.288,,,
2024-08-19,745294,Single,single,False,592200,686563,Curt Casali,Jonathan Cannon,1,f3e02185-3d16-4ea2-9ed7-cf74e6e81344,686563.0,jonathancannon,Cannon,Right,Jonathan Cannon,CHW,4.57,4.72,90.2,101.0,92.0,99.0,0.808,6.25,2.78,9.73,1.29,1.03,0.224,0.38,0.153,0.292,0.394,93.0,106.0,107.0,74.0,102.0,95.0,86.0,100.0,93.0,117.0,100.0,107.0,79.0,103.0,95.0,0.3,0.099,0.204,0.22,0.177,-3.29,0.52,-0.33,-0.8,-0.28,94.5,90.1,85.7,93.3,81.9,0.247,0.435,0.279,0.315,0.5,0.117,,,,0.357,0.571,0.254,0.246,0.431,0.196,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.243,0.414,0.288,,,
2024-08-19,745294,Single,single,False,592200,681402,Curt Casali,Gus Varland,0,380ba892-3ca5-4116-a072-954a4449bc71,681402.0,gusvarland,Varland,Right,Gus Varland,- - -,1.38,3.94,13.0,104.0,110.0,110.0,0.76,8.31,3.46,8.31,0.69,1.0,0.237,0.447,0.053,0.263,0.448,59.0,81.0,74.0,115.0,104.0,110.0,,,,105.0,106.0,115.0,,,,0.04,0.538,,0.386,0.036,2.03,,6.29,-2.99,2.56,94.8,,88.8,94.8,88.6,,,,,,,0.292,0.458,0.256,0.227,0.273,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-08-20,745295,Field Error,field_error,False,592200,663436,Curt Casali,Davis Martin,0,b06c853c-613a-4b35-9573-ef0a40361abf,663436.0,davismartin,Martin,Right,Davis Martin,CHW,2.96,3.78,27.1,99.0,102.0,97.0,0.788,8.56,4.28,8.56,0.66,1.39,0.238,0.413,0.15,0.313,0.417,146.0,104.0,107.0,93.0,90.0,87.0,,,,111.0,108.0,109.0,83.0,100.0,91.0,,0.278,0.182,0.271,0.18,-2.9,2.84,,0.34,1.94,93.7,89.2,88.6,,83.7,0.28,0.28,0.224,,,,0.143,0.357,0.333,0.435,0.565,0.157,0.15,0.15,0.195,,,,,,,0.2,0.2,0.308,0.089,0.47,78.5,94.0,87.0,93.0,,,,,,,,,,,,,,,,,,
2024-08-20,745295,Single,single,False,592200,663436,Curt Casali,Davis Martin,0,9194828f-d6d5-4744-9087-a00271eebe7f,663436.0,davismartin,Martin,Right,Davis Martin,CHW,2.96,3.78,27.1,99.0,102.0,97.0,0.788,8.56,4.28,8.56,0.66,1.39,0.238,0.413,0.15,0.313,0.417,146.0,104.0,107.0,93.0,90.0,87.0,,,,111.0,108.0,109.0,83.0,100.0,91.0,,0.278,0.182,0.271,0.18,-2.9,2.84,,0.34,1.94,93.7,89.2,88.6,,83.7,0.28,0.28,0.224,,,,0.143,0.357,0.333,0.435,0.565,0.157,0.15,0.15,0.195,,,,,,,0.2,0.2,0.308,0.089,0.47,78.5,94.0,87.0,93.0,,,,,,,,,,,,,,,,,,
2024-08-20,745295,Walk,walk,False,592200,657053,Curt Casali,Touki Toussaint,1,b34d3cac-e5af-448d-849d-b8f950f994eb,657053.0,toukitoussaint,Toussaint,Right,Touki Toussaint,CHW,7.71,5.35,16.1,90.0,82.0,91.0,0.741,11.02,8.27,12.67,1.1,2.4,0.128,0.511,0.106,0.298,0.344,,,,53.0,87.0,80.0,88.0,79.0,75.0,36.0,128.0,103.0,,,,0.264,0.103,,0.003,,-5.35,,0.83,3.94,,91.5,,,91.1,85.9,,,,0.286,0.357,0.125,,,,0.571,0.714,0.125,,,,,,,,,,0.25,0.5,0.444,0.244,-0.49,75.6,102.0,105.0,110.0,,,,74.0,90.0,95.0,0.386,-4.23,85.8,0.367,0.567,0.274,,,,,,
2024-08-20,745295,Groundout,field_out,True,592200,681402,Curt Casali,Gus Varland,0,a388d80c-17ab-43b2-91e5-d7be269011ea,681402.0,gusvarland,Varland,Right,Gus Varland,- - -,1.38,3.94,13.0,104.0,110.0,110.0,0.76,8.31,3.46,8.31,0.69,1.0,0.237,0.447,0.053,0.263,0.448,59.0,81.0,74.0,115.0,104.0,110.0,,,,105.0,106.0,115.0,,,,0.04,0.538,,0.386,0.036,2.03,,6.29,-2.99,2.56,94.8,,88.8,94.8,88.6,,,,,,,0.292,0.458,0.256,0.227,0.273,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-08-21,745297,Lineout,field_out,True,592200,676979,Curt Casali,Garrett Crochet,0,9c1b9c4f-0e0a-4f93-98b1-a8cdea9ac539,676979.0,garrettcrochet,Crochet,Left,Garrett Crochet,CHW,3.64,2.81,128.2,103.0,102.0,103.0,0.696,12.59,2.17,7.48,1.12,1.25,0.252,0.397,0.174,0.335,0.462,67.0,103.0,103.0,104.0,103.0,104.0,163.0,31.0,22.0,138.0,99.0,104.0,93.0,105.0,103.0,0.004,0.553,0.287,0.097,0.059,1.66,0.26,-5.89,-2.54,-0.41,97.1,91.5,90.9,96.8,84.1,0.182,0.303,0.286,,,,,,,0.196,0.298,0.326,0.259,0.42,0.328,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.217,0.587,0.384,,,
2024-08-21,745297,Groundout,field_out,True,592200,641771,Curt Casali,Chad Kuhl,0,1c7db41c-dafd-4f9d-9c18-f0bfbe1e40f1,641771.0,chadkuhl,Kuhl,Right,Chad Kuhl,CHW,4.37,3.97,45.1,92.0,104.0,93.0,0.771,8.74,3.77,8.54,0.99,1.27,0.25,0.383,0.188,0.281,0.389,74.0,87.0,87.0,75.0,95.0,91.0,85.0,88.0,83.0,139.0,97.0,104.0,80.0,96.0,89.0,0.266,0.077,0.1,0.445,0.112,-0.87,-2.23,-1.45,2.08,-3.15,94.8,91.5,87.1,94.0,85.1,0.417,0.5,0.195,0.37,0.696,0.133,0.164,0.224,0.341,0.182,0.364,0.391,0.429,0.857,0.217,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.333,,,
2024-08-21,745297,Groundout,field_out,True,592200,605121,Curt Casali,Justin Anderson,0,4db6d7a8-59b8-4c54-90b2-05fd1abef20f,605121.0,justinanderson,"Anderson, J",Right,Justin Anderson,CHW,4.43,4.78,42.2,100.0,110.0,101.0,0.734,8.86,4.64,7.8,1.05,0.87,0.213,0.41,0.189,0.336,0.395,,,,105.0,100.0,98.0,97.0,94.0,88.0,125.0,101.0,107.0,70.0,110.0,104.0,0.149,0.311,0.08,0.459,,1.29,-2.29,-0.77,-0.17,,96.1,92.6,,94.8,85.6,,,,0.25,0.292,0.205,0.221,0.397,0.409,0.164,0.255,0.23,0.467,0.667,0.061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-08-24,745218,Strikeout,strikeout,True,592200,669923,Curt Casali,George Kirby,0,77178ea2-4695-4a33-8e39-53ac2cd58097,669923.0,georgekirby,Kirby,Right,George Kirby,SEA,3.48,3.57,155.1,106.0,106.0,107.0,0.785,8.75,1.16,8.86,0.98,1.01,0.286,0.353,0.187,0.277,0.442,,,,103.0,106.0,101.0,105.0,109.0,108.0,111.0,104.0,110.0,97.0,99.0,93.0,0.235,0.336,0.005,0.232,,0.42,0.79,1.58,0.92,,95.9,92.3,,95.9,87.3,,,,0.265,0.346,0.109,0.248,0.352,0.267,0.232,0.449,0.296,,,,115.0,112.0,116.0,0.08,-2.33,83.4,0.326,0.457,0.305,,,,,,,,,,108.0,100.0,108.0,0.111,-1.5,85.9,0.235,0.382,0.277,,,,73.9,0.0,-3.49
2024-08-24,745218,Pop Out,field_out,True,592200,669923,Curt Casali,George Kirby,0,e8f3749d-91b6-47a1-9214-5e8778df231c,669923.0,georgekirby,Kirby,Right,George Kirby,SEA,3.48,3.57,155.1,106.0,106.0,107.0,0.785,8.75,1.16,8.86,0.98,1.01,0.286,0.353,0.187,0.277,0.442,,,,103.0,106.0,101.0,105.0,109.0,108.0,111.0,104.0,110.0,97.0,99.0,93.0,0.235,0.336,0.005,0.232,,0.42,0.79,1.58,0.92,,95.9,92.3,,95.9,87.3,,,,0.265,0.346,0.109,0.248,0.352,0.267,0.232,0.449,0.296,,,,115.0,112.0,116.0,0.08,-2.33,83.4,0.326,0.457,0.305,,,,,,,,,,108.0,100.0,108.0,0.111,-1.5,85.9,0.235,0.382,0.277,,,,73.9,0.0,-3.49
2024-08-24,745218,Lineout,field_out,True,592200,608638,Curt Casali,JT Chargois,0,4ed546fc-14b0-47f9-b152-9b2cf55bde44,608638.0,jtchargois,Chargois,Right,JT Chargois,- - -,2.39,4.81,26.1,96.0,98.0,97.0,0.786,7.52,3.08,6.84,1.71,0.77,0.263,0.368,0.197,0.382,0.447,,,,84.0,124.0,110.0,89.0,96.0,93.0,109.0,96.0,103.0,,,,0.541,0.01,,0.444,0.005,7.79,,2.25,-0.74,-70.75,94.1,,84.9,94.8,85.8,,,,0.22,0.32,0.128,0.174,0.37,0.313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-08-24,745218,Sac Bunt,sac_bunt,True,592200,663423,Curt Casali,Trent Thornton,1,e6c40b89-7454-421d-b032-58915ba845dc,663423.0,trentthornton,Thornton,Right,Trent Thornton,SEA,4.22,3.81,59.2,101.0,115.0,111.0,0.76,9.35,2.41,8.75,1.21,0.89,0.242,0.418,0.158,0.297,0.444,104.0,133.0,130.0,118.0,105.0,111.0,87.0,94.0,87.0,120.0,100.0,113.0,,,,0.101,0.174,,0.577,0.029,-0.68,,-0.11,0.43,-4.37,95.5,,87.9,94.7,85.6,0.385,0.385,0.063,0.278,0.611,0.18,0.231,0.404,0.262,0.344,0.625,0.28,,,,,,,,,,0.257,0.543,0.344,0.119,-2.18,82.3,115.0,106.0,116.0,,,,,,,,,,,,,0.222,0.333,0.281,,,
2024-08-25,745212,Flyout,field_out,True,592200,693433,Curt Casali,Bryan Woo,0,338704f7-a0bf-45e1-98a7-ea28c5c1e523,693433.0,bryanwoo,Woo,Right,Bryan Woo,SEA,2.05,2.29,87.2,108.0,103.0,108.0,0.812,6.98,0.92,6.37,0.62,1.06,0.287,0.346,0.154,0.213,0.512,82.0,101.0,95.0,97.0,110.0,108.0,118.0,111.0,111.0,113.0,103.0,110.0,,,,0.237,0.509,,0.16,0.094,1.75,,2.42,1.59,2.87,94.7,,89.5,94.5,84.2,0.122,0.195,0.148,0.211,0.289,0.101,0.261,0.348,0.208,0.208,0.319,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.087,0.087,0.333,,,
2024-08-25,745212,Flyout,field_out,True,592200,693433,Curt Casali,Bryan Woo,0,2469300b-bcb4-4670-a976-954995142aa6,693433.0,bryanwoo,Woo,Right,Bryan Woo,SEA,2.05,2.29,87.2,108.0,103.0,108.0,0.812,6.98,0.92,6.37,0.62,1.06,0.287,0.346,0.154,0.213,0.512,82.0,101.0,95.0,97.0,110.0,108.0,118.0,111.0,111.0,113.0,103.0,110.0,,,,0.237,0.509,,0.16,0.094,1.75,,2.42,1.59,2.87,94.7,,89.5,94.5,84.2,0.122,0.195,0.148,0.211,0.289,0.101,0.261,0.348,0.208,0.208,0.319,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.087,0.087,0.333,,,
2024-08-27,745946,Strikeout,strikeout,True,592200,668964,Curt Casali,Tobias Myers,1,ba084e2b-d88b-4d77-bfce-fe0d5fd82e14,668964.0,tobiasmyers,Myers,Right,Tobias Myers,MIL,2.99,4.23,108.1,101.0,91.0,97.0,0.817,7.81,2.33,7.81,1.25,0.92,0.262,0.409,0.131,0.313,0.432,106.0,83.0,89.0,86.0,104.0,100.0,71.0,92.0,74.0,92.0,108.0,105.0,95.0,99.0,90.0,0.006,0.401,0.238,0.206,0.11,0.78,-1.02,11.34,2.25,1.0,92.9,89.3,81.1,91.5,85.5,0.094,0.094,0.431,0.0,0.0,0.0,0.173,0.198,0.276,0.212,0.424,0.164,0.348,0.517,0.138,,,,,,,0.462,0.615,0.16,0.038,-3.62,77.7,71.0,101.0,103.0,,,,,,,,,,,,,,,,,,
2024-08-27,745946,Pop Out,field_out,True,592200,668964,Curt Casali,Tobias Myers,0,df7e7323-1b06-4604-8e0a-f8dcb2d29598,668964.0,tobiasmyers,Myers,Right,Tobias Myers,MIL,2.99,4.23,108.1,101.0,91.0,97.0,0.817,7.81,2.33,7.81,1.25,0.92,0.262,0.409,0.131,0.313,0.432,106.0,83.0,89.0,86.0,104.0,100.0,71.0,92.0,74.0,92.0,108.0,105.0,95.0,99.0,90.0,0.006,0.401,0.238,0.206,0.11,0.78,-1.02,11.34,2.25,1.0,92.9,89.3,81.1,91.5,85.5,0.094,0.094,0.431,0.0,0.0,0.0,0.173,0.198,0.276,0.212,0.424,0.164,0.348,0.517,0.138,,,,,,,0.462,0.615,0.16,0.038,-3.62,77.7,71.0,101.0,103.0,,,,,,,,,,,,,,,,,,
2024-08-27,745946,Groundout,field_out,True,592200,606303,Curt Casali,Joel Payamps,0,d524ae9c-aa33-448d-8492-609a12fa4c2e,606303.0,joelpayamps,Payamps,Right,Joel Payamps,MIL,3.62,4.5,49.2,102.0,104.0,102.0,0.772,8.34,2.72,6.52,1.27,0.89,0.196,0.478,0.167,0.319,0.447,103.0,92.0,92.0,98.0,101.0,96.0,95.0,100.0,98.0,113.0,106.0,111.0,,,,0.195,0.325,,0.395,0.086,0.0,,2.44,0.29,-0.35,94.7,,89.5,94.7,83.7,0.294,0.353,0.212,0.162,0.324,0.117,0.197,0.342,0.273,0.192,0.462,0.344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-01,745292,Hit By Pitch,hit_by_pitch,False,592200,670766,Curt Casali,Darren McCaughan,1,6a40c984-d909-4e89-b6c7-447f182e0533,670766.0,darrenmccaughan,McCaughan,Right,Darren McCaughan,- - -,7.4,6.24,24.1,94.0,85.0,91.0,0.89,5.18,3.7,12.95,2.22,0.64,0.222,0.456,0.122,0.289,0.441,65.0,91.0,76.0,46.0,89.0,76.0,78.0,93.0,84.0,114.0,97.0,106.0,,,,0.306,0.189,,0.405,0.101,-2.62,,-2.83,-3.36,-0.31,89.4,,81.3,88.9,81.8,0.333,0.333,0.217,0.407,0.556,0.053,,,,0.333,0.542,0.195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.316,0.711,0.127,,,
2024-09-01,745292,Pop Out,field_out,True,592200,670766,Curt Casali,Darren McCaughan,0,809477cc-7b38-4c7f-bfa7-ee7d8fe784ad,670766.0,darrenmccaughan,McCaughan,Right,Darren McCaughan,- - -,7.4,6.24,24.1,94.0,85.0,91.0,0.89,5.18,3.7,12.95,2.22,0.64,0.222,0.456,0.122,0.289,0.441,65.0,91.0,76.0,46.0,89.0,76.0,78.0,93.0,84.0,114.0,97.0,106.0,,,,0.306,0.189,,0.405,0.101,-2.62,,-2.83,-3.36,-0.31,89.4,,81.3,88.9,81.8,0.333,0.333,0.217,0.407,0.556,0.053,,,,0.333,0.542,0.195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.316,0.711,0.127,,,
2024-09-04,745290,Strikeout,strikeout,True,592200,668678,Curt Casali,Zac Gallen,0,aa2e5ed2-4d12-4303-ad65-81610e8086e3,668678.0,zacgallen,Gallen,Right,Zac Gallen,ARI,3.69,4.08,127.0,100.0,99.0,100.0,0.768,8.93,3.33,8.22,0.64,1.43,0.227,0.406,0.134,0.347,0.349,86.0,108.0,98.0,99.0,94.0,95.0,132.0,80.0,80.0,105.0,101.0,101.0,89.0,86.0,79.0,0.001,0.461,0.034,0.084,0.142,-0.97,-1.26,-1.0,0.42,0.8,93.5,90.3,86.6,94.7,86.9,0.265,0.373,0.271,,,,0.242,0.364,0.306,0.305,0.487,0.129,0.286,0.714,0.333,107.0,109.0,111.0,0.277,2.6,80.8,0.149,0.224,0.372,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-04,745290,Strikeout,strikeout,True,592200,668678,Curt Casali,Zac Gallen,0,e7758ed8-e5a5-4eb3-b0cb-53c0d6ddab6c,668678.0,zacgallen,Gallen,Right,Zac Gallen,ARI,3.69,4.08,127.0,100.0,99.0,100.0,0.768,8.93,3.33,8.22,0.64,1.43,0.227,0.406,0.134,0.347,0.349,86.0,108.0,98.0,99.0,94.0,95.0,132.0,80.0,80.0,105.0,101.0,101.0,89.0,86.0,79.0,0.001,0.461,0.034,0.084,0.142,-0.97,-1.26,-1.0,0.42,0.8,93.5,90.3,86.6,94.7,86.9,0.265,0.373,0.271,,,,0.242,0.364,0.306,0.305,0.487,0.129,0.286,0.714,0.333,107.0,109.0,111.0,0.277,2.6,80.8,0.149,0.224,0.372,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-08,745368,Strikeout,strikeout,True,592200,605397,Curt Casali,Joe Musgrove,0,e7656b95-4829-44f5-8f6e-f5ddf3fa76bd,605397.0,joemusgrove,Musgrove,Right,Joe Musgrove,SDP,4.54,5.0,81.1,101.0,120.0,102.0,0.735,8.63,2.43,9.07,1.44,1.04,0.208,0.437,0.1,0.351,0.45,118.0,100.0,106.0,89.0,99.0,94.0,68.0,111.0,95.0,147.0,95.0,104.0,105.0,108.0,103.0,0.05,0.247,0.21,0.195,0.08,-1.38,1.12,0.36,0.09,-2.17,92.8,89.9,87.1,92.6,82.0,0.321,0.571,0.426,0.35,0.45,0.154,,,,0.274,0.521,0.235,0.319,0.444,0.243,,,,,,,0.204,0.333,0.345,0.218,-0.17,81.5,160.0,98.0,103.0,,,,,,,,,,,,,0.2,0.417,0.302,,,
2024-09-08,745368,Pop Out,field_out,True,592200,605397,Curt Casali,Joe Musgrove,0,64fa809b-8fd4-4160-a1f3-65617a489baf,605397.0,joemusgrove,Musgrove,Right,Joe Musgrove,SDP,4.54,5.0,81.1,101.0,120.0,102.0,0.735,8.63,2.43,9.07,1.44,1.04,0.208,0.437,0.1,0.351,0.45,118.0,100.0,106.0,89.0,99.0,94.0,68.0,111.0,95.0,147.0,95.0,104.0,105.0,108.0,103.0,0.05,0.247,0.21,0.195,0.08,-1.38,1.12,0.36,0.09,-2.17,92.8,89.9,87.1,92.6,82.0,0.321,0.571,0.426,0.35,0.45,0.154,,,,0.274,0.521,0.235,0.319,0.444,0.243,,,,,,,0.204,0.333,0.345,0.218,-0.17,81.5,160.0,98.0,103.0,,,,,,,,,,,,,0.2,0.417,0.302,,,
