date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,SI%,FA%,SL%,CH%,wFA/C,wSI/C,wSL/C,wCH/C,vFA,vCH,vSI,vSL,FF_ba,FF_slg,FF_whiff,SL_ba,SL_slg,SL_whiff,CH_ba,CH_slg,CH_whiff,SI_ba,SI_slg,SI_whiff,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FC,Loc+ FC,Pit+ FC,FC%,CU%,wFC/C,wCU/C,vFC,vCU,FC_ba,FC_slg,FC_whiff,CU_ba,CU_slg,CU_whiff,EP%,wEP/C,vEP,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC,FS_ba,FS_slg,FS_whiff,ST_ba,ST_slg,ST_whiff
2024-07-06,745642,Single,single,False,695391,622253,Brett Harris,Dillon Tate,1,2e6c0dd7-abb7-434d-b38a-2cbdf99e245e,622253.0,dillontate,Tate,Right,Dillon Tate,BAL,4.59,3.91,33.1,97.0,101.0,98.0,0.826,6.21,2.43,10.26,0.54,1.84,0.205,0.473,0.179,0.125,0.453,87.0,95.0,99.0,,,,88.0,99.0,95.0,129.0,94.0,102.0,0.56,0.002,0.319,0.119,-3.42,0.02,0.18,-2.74,94.0,83.9,92.6,79.4,,,,0.194,0.226,0.387,0.278,0.389,0.278,0.318,0.435,0.062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-06,745642,Double,double,False,695391,608344,Brett Harris,Cole Irvin,0,3e5b80c4-79eb-4569-b7be-05c728ec33a7,608344.0,coleirvin,"Irvin, C",Left,Cole Irvin,BAL,4.67,5.72,88.2,102.0,79.0,95.0,0.847,6.19,2.03,10.45,1.22,0.94,0.252,0.424,0.116,0.358,0.484,68.0,109.0,102.0,62.0,101.0,86.0,81.0,103.0,92.0,85.0,120.0,120.0,0.145,0.326,0.046,0.135,-1.6,0.1,-5.55,1.08,91.9,85.0,91.8,77.9,0.31,0.66,0.151,0.308,0.538,0.15,0.217,0.283,0.25,0.304,0.446,0.084,99.0,98.0,102.0,83.0,102.0,91.0,0.101,0.247,-0.22,0.21,86.0,77.3,0.326,0.512,0.187,0.27,0.365,0.203,,,,,,,,,,,,,,,,,,,,,
2024-07-06,745642,Walk,walk,False,695391,608344,Brett Harris,Cole Irvin,0,44de2053-6e86-45f7-85fd-440ffac8e459,608344.0,coleirvin,"Irvin, C",Left,Cole Irvin,BAL,4.67,5.72,88.2,102.0,79.0,95.0,0.847,6.19,2.03,10.45,1.22,0.94,0.252,0.424,0.116,0.358,0.484,68.0,109.0,102.0,62.0,101.0,86.0,81.0,103.0,92.0,85.0,120.0,120.0,0.145,0.326,0.046,0.135,-1.6,0.1,-5.55,1.08,91.9,85.0,91.8,77.9,0.31,0.66,0.151,0.308,0.538,0.15,0.217,0.283,0.25,0.304,0.446,0.084,99.0,98.0,102.0,83.0,102.0,91.0,0.101,0.247,-0.22,0.21,86.0,77.3,0.326,0.512,0.187,0.27,0.365,0.203,,,,,,,,,,,,,,,,,,,,,
2024-07-06,745642,Pop Out,field_out,True,695391,608344,Brett Harris,Cole Irvin,0,d143e706-45d8-4076-a1b3-9456cc4ad378,608344.0,coleirvin,"Irvin, C",Left,Cole Irvin,BAL,4.67,5.72,88.2,102.0,79.0,95.0,0.847,6.19,2.03,10.45,1.22,0.94,0.252,0.424,0.116,0.358,0.484,68.0,109.0,102.0,62.0,101.0,86.0,81.0,103.0,92.0,85.0,120.0,120.0,0.145,0.326,0.046,0.135,-1.6,0.1,-5.55,1.08,91.9,85.0,91.8,77.9,0.31,0.66,0.151,0.308,0.538,0.15,0.217,0.283,0.25,0.304,0.446,0.084,99.0,98.0,102.0,83.0,102.0,91.0,0.101,0.247,-0.22,0.21,86.0,77.3,0.326,0.512,0.187,0.27,0.365,0.203,,,,,,,,,,,,,,,,,,,,,
2024-07-07,745637,Lineout,field_out,True,695391,680570,Brett Harris,Grayson Rodriguez,0,78c5cca2-7166-4870-a0a5-03e09554a293,680570.0,graysonrodriguez,"Rodriguez, G",Right,Grayson Rodriguez,BAL,3.88,3.91,99.2,102.0,119.0,106.0,0.725,10.11,2.8,8.4,1.17,0.97,0.232,0.404,0.169,0.301,0.446,143.0,99.0,106.0,112.0,101.0,105.0,127.0,101.0,105.0,117.0,103.0,109.0,0.015,0.456,0.159,0.211,-0.19,3.9,-1.35,1.25,96.1,83.1,96.4,86.6,0.278,0.373,0.258,0.275,0.623,0.346,0.163,0.327,0.379,0.25,0.375,0.278,112.0,103.0,107.0,,,,,0.158,,0.36,,81.2,,,,0.25,0.386,0.272,,,,,,,,,,,,,,,,,,,,,
2024-07-07,745637,Pop Out,field_out,True,695391,680570,Brett Harris,Grayson Rodriguez,0,46457119-1cbe-49ec-bdb4-e8ff57c0c43b,680570.0,graysonrodriguez,"Rodriguez, G",Right,Grayson Rodriguez,BAL,3.88,3.91,99.2,102.0,119.0,106.0,0.725,10.11,2.8,8.4,1.17,0.97,0.232,0.404,0.169,0.301,0.446,143.0,99.0,106.0,112.0,101.0,105.0,127.0,101.0,105.0,117.0,103.0,109.0,0.015,0.456,0.159,0.211,-0.19,3.9,-1.35,1.25,96.1,83.1,96.4,86.6,0.278,0.373,0.258,0.275,0.623,0.346,0.163,0.327,0.379,0.25,0.375,0.278,112.0,103.0,107.0,,,,,0.158,,0.36,,81.2,,,,0.25,0.386,0.272,,,,,,,,,,,,,,,,,,,,,
2024-07-07,745637,Single,single,False,695391,680570,Brett Harris,Grayson Rodriguez,1,2a77780f-78ba-4d75-8bbc-25a2b7b32e0f,680570.0,graysonrodriguez,"Rodriguez, G",Right,Grayson Rodriguez,BAL,3.88,3.91,99.2,102.0,119.0,106.0,0.725,10.11,2.8,8.4,1.17,0.97,0.232,0.404,0.169,0.301,0.446,143.0,99.0,106.0,112.0,101.0,105.0,127.0,101.0,105.0,117.0,103.0,109.0,0.015,0.456,0.159,0.211,-0.19,3.9,-1.35,1.25,96.1,83.1,96.4,86.6,0.278,0.373,0.258,0.275,0.623,0.346,0.163,0.327,0.379,0.25,0.375,0.278,112.0,103.0,107.0,,,,,0.158,,0.36,,81.2,,,,0.25,0.386,0.272,,,,,,,,,,,,,,,,,,,,,
2024-07-09,746937,Strikeout,strikeout,True,695391,678394,Brett Harris,Brayan Bello,1,6bd670a7-fbdd-40fe-ad23-6b78976a32a3,678394.0,brayanbello,Bello,Right,Brayan Bello,BOS,5.32,4.64,89.2,100.0,103.0,104.0,0.754,8.53,3.31,9.94,1.41,2.03,0.216,0.363,0.165,0.275,0.404,90.0,101.0,100.0,73.0,108.0,97.0,104.0,102.0,104.0,117.0,98.0,111.0,0.402,0.023,0.285,0.29,6.0,-1.35,-1.46,0.33,96.3,87.3,95.8,86.9,0.0,0.0,0.15,0.291,0.465,0.352,0.168,0.345,0.363,0.364,0.536,0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-09,746937,Walk,walk,False,695391,678394,Brett Harris,Brayan Bello,1,11628fb5-0f05-4dc9-bc69-4778d899b3b2,678394.0,brayanbello,Bello,Right,Brayan Bello,BOS,5.32,4.64,89.2,100.0,103.0,104.0,0.754,8.53,3.31,9.94,1.41,2.03,0.216,0.363,0.165,0.275,0.404,90.0,101.0,100.0,73.0,108.0,97.0,104.0,102.0,104.0,117.0,98.0,111.0,0.402,0.023,0.285,0.29,6.0,-1.35,-1.46,0.33,96.3,87.3,95.8,86.9,0.0,0.0,0.15,0.291,0.465,0.352,0.168,0.345,0.363,0.364,0.536,0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-09,746937,Lineout,field_out,True,695391,678394,Brett Harris,Brayan Bello,0,403c68c8-9528-4993-ab9c-86065923fc54,678394.0,brayanbello,Bello,Right,Brayan Bello,BOS,5.32,4.64,89.2,100.0,103.0,104.0,0.754,8.53,3.31,9.94,1.41,2.03,0.216,0.363,0.165,0.275,0.404,90.0,101.0,100.0,73.0,108.0,97.0,104.0,102.0,104.0,117.0,98.0,111.0,0.402,0.023,0.285,0.29,6.0,-1.35,-1.46,0.33,96.3,87.3,95.8,86.9,0.0,0.0,0.15,0.291,0.465,0.352,0.168,0.345,0.363,0.364,0.536,0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-09,746937,Pop Out,field_out,True,695391,677161,Brett Harris,Zack Kelly,0,bcd8f9d4-3585-44aa-898e-d94a06836ce1,677161.0,zackkelly,"Kelly, Z",Right,Zack Kelly,BOS,1.96,3.12,36.2,102.0,109.0,106.0,0.738,10.06,3.93,4.91,0.98,1.62,0.225,0.393,0.191,0.225,0.44,107.0,105.0,112.0,107.0,97.0,93.0,,,,129.0,104.0,115.0,,0.317,0.255,0.239,-0.36,,2.66,1.3,96.2,83.4,,82.3,0.195,0.268,0.19,0.111,0.222,0.385,0.111,0.259,0.29,,,,,,,89.0,105.0,107.0,0.189,,2.03,,90.2,,0.192,0.308,0.271,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-10,746934,Flyout,field_out,True,695391,601713,Brett Harris,Nick Pivetta,0,a78a4afb-c1c6-49ec-b506-486433d253a8,601713.0,nickpivetta,Pivetta,Right,Nick Pivetta,BOS,3.87,3.56,81.1,106.0,135.0,109.0,0.773,10.62,2.32,7.52,1.44,0.67,0.248,0.386,0.124,0.376,0.465,,,,129.0,107.0,111.0,,,,152.0,102.0,107.0,,0.485,0.281,,1.51,,0.51,,94.3,,,83.0,0.204,0.354,0.213,0.333,0.583,0.345,,,,,,,111.0,106.0,107.0,111.0,100.0,87.0,0.078,0.155,-6.7,0.97,88.4,80.1,0.414,0.966,0.19,0.172,0.31,0.229,,,,,,,,,,,,,,,,,,,,,
2024-07-10,746934,Strikeout,strikeout,True,695391,601713,Brett Harris,Nick Pivetta,0,6acbec01-c761-498b-b8ad-4b516fcd450a,601713.0,nickpivetta,Pivetta,Right,Nick Pivetta,BOS,3.87,3.56,81.1,106.0,135.0,109.0,0.773,10.62,2.32,7.52,1.44,0.67,0.248,0.386,0.124,0.376,0.465,,,,129.0,107.0,111.0,,,,152.0,102.0,107.0,,0.485,0.281,,1.51,,0.51,,94.3,,,83.0,0.204,0.354,0.213,0.333,0.583,0.345,,,,,,,111.0,106.0,107.0,111.0,100.0,87.0,0.078,0.155,-6.7,0.97,88.4,80.1,0.414,0.966,0.19,0.172,0.31,0.229,,,,,,,,,,,,,,,,,,,,,
2024-07-10,746934,Flyout,field_out,True,695391,601713,Brett Harris,Nick Pivetta,0,466f8bd6-61de-4840-8611-2224c763b9c2,601713.0,nickpivetta,Pivetta,Right,Nick Pivetta,BOS,3.87,3.56,81.1,106.0,135.0,109.0,0.773,10.62,2.32,7.52,1.44,0.67,0.248,0.386,0.124,0.376,0.465,,,,129.0,107.0,111.0,,,,152.0,102.0,107.0,,0.485,0.281,,1.51,,0.51,,94.3,,,83.0,0.204,0.354,0.213,0.333,0.583,0.345,,,,,,,111.0,106.0,107.0,111.0,100.0,87.0,0.078,0.155,-6.7,0.97,88.4,80.1,0.414,0.966,0.19,0.172,0.31,0.229,,,,,,,,,,,,,,,,,,,,,
2024-07-10,746934,Groundout,field_out,True,695391,670174,Brett Harris,Josh Winckowski,0,1795199f-c9dd-4f05-964d-80c265f62612,670174.0,joshwinckowski,Winckowski,Right,Josh Winckowski,BOS,3.27,4.48,41.1,101.0,100.0,97.0,0.811,7.19,3.27,9.58,0.87,1.83,0.239,0.381,0.179,0.299,0.422,99.0,95.0,93.0,58.0,106.0,93.0,99.0,101.0,97.0,120.0,109.0,110.0,0.331,0.033,0.145,0.138,-1.24,0.04,1.11,-0.72,94.6,91.5,94.9,84.8,0.2,0.2,0.143,0.143,0.19,0.348,0.3,0.333,0.102,0.305,0.475,0.177,,,,98.0,100.0,92.0,0.353,,-0.93,,89.8,,0.289,0.467,0.243,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-11,746935,Groundout,field_out,True,695391,656557,Brett Harris,Tanner Houck,0,42cdc9f2-0a7d-467c-b81f-6f86016f6309,656557.0,tannerhouck,Houck,Right,Tanner Houck,BOS,2.54,3.72,117.0,103.0,109.0,107.0,0.786,8.62,2.0,7.31,0.38,2.29,0.185,0.445,0.106,0.312,0.442,,,,,,,96.0,103.0,97.0,115.0,102.0,113.0,0.299,,0.423,,,0.49,1.85,,,,93.4,83.1,,,,0.191,0.275,0.294,,,,0.275,0.344,0.129,,,,95.0,93.0,93.0,0.022,,-0.99,,87.1,,0.2,0.4,0.235,,,,,,,116.0,105.0,111.0,0.255,1.83,88.4,,,,,,,0.188,0.234,0.233,,,
2024-07-11,746935,Grounded Into DP,grounded_into_double_play,True,695391,656557,Brett Harris,Tanner Houck,1,ab5f6d75-bca4-46ca-a2a0-175b7220b81e,656557.0,tannerhouck,Houck,Right,Tanner Houck,BOS,2.54,3.72,117.0,103.0,109.0,107.0,0.786,8.62,2.0,7.31,0.38,2.29,0.185,0.445,0.106,0.312,0.442,,,,,,,96.0,103.0,97.0,115.0,102.0,113.0,0.299,,0.423,,,0.49,1.85,,,,93.4,83.1,,,,0.191,0.275,0.294,,,,0.275,0.344,0.129,,,,95.0,93.0,93.0,0.022,,-0.99,,87.1,,0.2,0.4,0.235,,,,,,,116.0,105.0,111.0,0.255,1.83,88.4,,,,,,,0.188,0.234,0.233,,,
2024-07-11,746935,Single,single,False,695391,502624,Brett Harris,Chase Anderson,1,9c05a0e4-79cc-4077-a03e-20a286fddb4f,502624.0,chaseanderson,Anderson,Right,Chase Anderson,BOS,4.59,4.27,49.0,100.0,107.0,100.0,0.761,5.88,2.94,7.16,1.65,0.66,0.261,0.386,0.19,0.275,0.419,122.0,107.0,111.0,77.0,95.0,85.0,83.0,91.0,82.0,123.0,98.0,101.0,0.019,0.139,0.164,0.3,-1.5,4.28,2.12,1.79,93.5,83.9,92.9,80.5,0.3,0.35,0.25,0.132,0.237,0.273,0.148,0.279,0.327,0.0,0.0,0.125,94.0,94.0,88.0,101.0,100.0,98.0,0.333,0.045,-1.81,1.44,88.7,78.8,0.333,0.667,0.178,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-12,745552,Strikeout,strikeout,True,695391,624133,Brett Harris,Ranger Suárez,0,0b0ca30b-256f-49cb-9b7c-6a7d63a85b72,624133.0,rangersuarez,"Suárez, R",Left,Ranger Suárez,PHI,2.76,3.19,114.0,104.0,83.0,101.0,0.797,8.84,2.05,7.34,0.71,2.09,0.185,0.47,0.147,0.3,0.404,75.0,104.0,103.0,69.0,101.0,92.0,87.0,106.0,103.0,22.0,85.0,77.0,0.319,0.19,0.001,0.166,1.37,1.26,-4.76,0.71,92.0,80.3,90.9,81.3,0.208,0.299,0.184,,,,0.181,0.25,0.393,0.241,0.354,0.109,86.0,106.0,108.0,102.0,98.0,94.0,0.125,0.199,-1.66,1.5,86.6,74.5,0.308,0.615,0.125,0.171,0.289,0.335,,,,,,,,,,,,,,,,,,,,,
2024-07-12,745552,Groundout,field_out,True,695391,624133,Brett Harris,Ranger Suárez,0,6dc9f779-a091-419b-9fc0-47779eac0591,624133.0,rangersuarez,"Suárez, R",Left,Ranger Suárez,PHI,2.76,3.19,114.0,104.0,83.0,101.0,0.797,8.84,2.05,7.34,0.71,2.09,0.185,0.47,0.147,0.3,0.404,75.0,104.0,103.0,69.0,101.0,92.0,87.0,106.0,103.0,22.0,85.0,77.0,0.319,0.19,0.001,0.166,1.37,1.26,-4.76,0.71,92.0,80.3,90.9,81.3,0.208,0.299,0.184,,,,0.181,0.25,0.393,0.241,0.354,0.109,86.0,106.0,108.0,102.0,98.0,94.0,0.125,0.199,-1.66,1.5,86.6,74.5,0.308,0.615,0.125,0.171,0.289,0.335,,,,,,,,,,,,,,,,,,,,,
2024-07-12,745552,Lineout,field_out,True,695391,624133,Brett Harris,Ranger Suárez,0,781dbca6-4663-4581-8e6a-2b5faeaaa33b,624133.0,rangersuarez,"Suárez, R",Left,Ranger Suárez,PHI,2.76,3.19,114.0,104.0,83.0,101.0,0.797,8.84,2.05,7.34,0.71,2.09,0.185,0.47,0.147,0.3,0.404,75.0,104.0,103.0,69.0,101.0,92.0,87.0,106.0,103.0,22.0,85.0,77.0,0.319,0.19,0.001,0.166,1.37,1.26,-4.76,0.71,92.0,80.3,90.9,81.3,0.208,0.299,0.184,,,,0.181,0.25,0.393,0.241,0.354,0.109,86.0,106.0,108.0,102.0,98.0,94.0,0.125,0.199,-1.66,1.5,86.6,74.5,0.308,0.615,0.125,0.171,0.289,0.335,,,,,,,,,,,,,,,,,,,,,
2024-07-12,745552,Pop Out,field_out,True,695391,614179,Brett Harris,José Ruiz,0,49b30833-bd7e-49ff-878c-83279a27fb43,614179.0,joseruiz,"Ruiz, J",Right,José Ruiz,PHI,5.08,4.3,28.1,101.0,104.0,101.0,0.742,7.94,2.22,10.8,1.91,1.77,0.233,0.467,0.078,0.367,0.424,94.0,86.0,93.0,104.0,98.0,101.0,75.0,100.0,96.0,131.0,79.0,84.0,0.242,0.248,0.047,0.038,-0.88,1.67,-1.48,-2.94,96.3,90.4,95.8,91.9,0.273,0.545,0.323,0.333,0.333,0.375,0.25,0.5,0.167,0.25,0.357,0.143,119.0,105.0,104.0,,,,,0.426,,-2.08,,86.3,,,,0.339,0.536,0.343,,,,,,,,,,,,,,,,,,,,,
2024-07-13,745549,Strikeout,strikeout,True,695391,663969,Brett Harris,Tyler Phillips,0,ac3c62bd-b219-4ab5-9fb1-2d6dc152b809,663969.0,tylerphillips,Phillips,Right,Tyler Phillips,PHI,4.5,3.74,10.0,105.0,104.0,106.0,0.736,10.8,0.0,8.1,2.7,0.91,0.115,0.615,0.038,0.5,0.439,70.0,102.0,89.0,73.0,96.0,97.0,81.0,109.0,103.0,128.0,105.0,114.0,0.341,0.121,0.394,0.038,7.49,-5.05,-0.02,-6.65,93.2,87.0,94.5,82.6,0.0,0.0,0.2,0.176,0.471,0.423,0.333,0.667,0.25,0.5,1.3,0.2,133.0,101.0,108.0,,,,,0.106,,4.67,,81.8,,,,0.0,0.0,0.143,,,,,,,,,,,,,,,,,,,,,
2024-07-13,745549,Flyout,field_out,True,695391,663969,Brett Harris,Tyler Phillips,0,3000a692-54b9-414b-8879-2c387caaa825,663969.0,tylerphillips,Phillips,Right,Tyler Phillips,PHI,4.5,3.74,10.0,105.0,104.0,106.0,0.736,10.8,0.0,8.1,2.7,0.91,0.115,0.615,0.038,0.5,0.439,70.0,102.0,89.0,73.0,96.0,97.0,81.0,109.0,103.0,128.0,105.0,114.0,0.341,0.121,0.394,0.038,7.49,-5.05,-0.02,-6.65,93.2,87.0,94.5,82.6,0.0,0.0,0.2,0.176,0.471,0.423,0.333,0.667,0.25,0.5,1.3,0.2,133.0,101.0,108.0,,,,,0.106,,4.67,,81.8,,,,0.0,0.0,0.143,,,,,,,,,,,,,,,,,,,,,
2024-07-13,745549,Single,single,False,695391,689147,Brett Harris,Orion Kerkering,1,904b0d7c-70f3-4289-9f3e-83d76463f580,689147.0,orionkerkering,Kerkering,Right,Orion Kerkering,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.216,0.27,0.275,0.264,0.319,0.275,,,,0.13,0.13,0.175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-13,745549,Single,single,False,695391,621237,Brett Harris,José Alvarado,0,a9b79cc1-be95-4642-afae-454e6bd83abb,621237.0,josealvarado,Alvarado,Left,José Alvarado,PHI,4.35,3.64,39.1,95.0,88.0,95.0,0.755,9.38,3.89,7.32,0.69,1.35,0.292,0.406,0.189,0.311,0.413,,,,,,,100.0,94.0,95.0,,,,0.597,,,,,0.58,,,,,97.8,,,,,,,,,,,0.27,0.416,0.132,,,,69.0,97.0,94.0,0.403,,1.06,,92.6,,0.14,0.158,0.432,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-14,745551,Lineout,field_out,True,695391,675650,Brett Harris,Michael Mercado,0,2245aa73-c878-4090-a0a6-bd164b203912,675650.0,michaelmercado,Mercado,Right,Michael Mercado,PHI,9.26,7.1,11.2,96.0,97.0,94.0,0.794,6.17,6.17,9.26,4.63,0.57,0.132,0.5,0.026,0.421,0.427,125.0,108.0,124.0,101.0,92.0,91.0,,,,,,,,0.467,,0.04,-5.99,,,-0.32,95.3,89.5,,,0.471,1.235,0.149,,,,,,,,,,100.0,96.0,97.0,84.0,100.0,91.0,0.273,0.22,-2.43,4.11,88.0,83.1,0.25,0.688,0.321,0.0,0.0,0.208,,,,,,,,,,,,,,,,,,,,,
2024-07-14,745551,Walk,walk,False,695391,675650,Brett Harris,Michael Mercado,0,04260939-b0e3-452f-b2d4-a6d8365155f7,675650.0,michaelmercado,Mercado,Right,Michael Mercado,PHI,9.26,7.1,11.2,96.0,97.0,94.0,0.794,6.17,6.17,9.26,4.63,0.57,0.132,0.5,0.026,0.421,0.427,125.0,108.0,124.0,101.0,92.0,91.0,,,,,,,,0.467,,0.04,-5.99,,,-0.32,95.3,89.5,,,0.471,1.235,0.149,,,,,,,,,,100.0,96.0,97.0,84.0,100.0,91.0,0.273,0.22,-2.43,4.11,88.0,83.1,0.25,0.688,0.321,0.0,0.0,0.208,,,,,,,,,,,,,,,,,,,,,
2024-07-14,745551,Strikeout,strikeout,True,695391,622554,Brett Harris,Seranthony Domínguez,0,aee401e0-b09c-44c6-a2d1-f4bdb6d5a038,622554.0,seranthonydominguez,Domínguez,Right,Seranthony Domínguez,PHI,4.76,3.19,34.0,97.0,123.0,101.0,0.763,10.32,3.18,7.94,1.59,0.8,0.302,0.375,0.198,0.24,0.434,22.0,105.0,95.0,123.0,94.0,95.0,102.0,98.0,103.0,134.0,100.0,107.0,0.196,0.402,0.394,0.008,0.27,-1.98,0.55,-14.14,97.5,91.5,97.9,88.5,0.233,0.372,0.22,0.133,0.383,0.379,,,,0.355,0.452,0.065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-14,745551,Groundout,field_out,True,695391,614179,Brett Harris,José Ruiz,0,751c52c5-f83b-452a-a2e2-9ba2d0a50f8d,614179.0,joseruiz,"Ruiz, J",Right,José Ruiz,PHI,5.08,4.3,28.1,101.0,104.0,101.0,0.742,7.94,2.22,10.8,1.91,1.77,0.233,0.467,0.078,0.367,0.424,94.0,86.0,93.0,104.0,98.0,101.0,75.0,100.0,96.0,131.0,79.0,84.0,0.242,0.248,0.047,0.038,-0.88,1.67,-1.48,-2.94,96.3,90.4,95.8,91.9,0.273,0.545,0.323,0.333,0.333,0.375,0.25,0.5,0.167,0.25,0.357,0.143,119.0,105.0,104.0,,,,,0.426,,-2.08,,86.3,,,,0.339,0.536,0.343,,,,,,,,,,,,,,,,,,,,,
2024-07-14,745551,Lineout,field_out,True,695391,596117,Brett Harris,Garrett Stubbs,0,1deff8b3-fb6b-4e3f-bc8d-42c72bf6be07,596117.0,garrettstubbs,Stubbs,Right,Garrett Stubbs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-19,745640,Single,single,False,695391,656288,Brett Harris,Griffin Canning,1,d0bfd835-26c5-4088-a45b-669123a75ecd,656288.0,griffincanning,Canning,Right,Griffin Canning,LAA,5.2,4.92,105.2,98.0,86.0,97.0,0.795,6.22,3.24,9.54,1.62,1.06,0.236,0.421,0.127,0.349,0.401,98.0,102.0,103.0,72.0,93.0,86.0,77.0,92.0,80.0,103.0,101.0,111.0,0.024,0.354,0.228,0.271,-0.83,-8.35,-1.29,0.71,93.6,88.7,93.0,88.0,0.243,0.521,0.158,0.303,0.449,0.292,0.254,0.377,0.253,0.5,1.1,0.0,73.0,96.0,95.0,,,,,0.123,,-1.15,,80.7,,,,0.297,0.432,0.21,,,,,,,,,,,,,,,,,,,,,
2024-07-19,745640,Groundout,field_out,True,695391,672710,Brett Harris,Roansy Contreras,1,80a6423d-2e52-4ffb-b8e6-589ec9147824,672710.0,roansycontreras,Contreras,Right,Roansy Contreras,- - -,4.87,4.99,40.2,97.0,99.0,98.0,0.8,7.75,4.43,9.07,1.33,0.94,0.25,0.355,0.153,0.347,0.45,80.0,88.0,88.0,92.0,99.0,94.0,75.0,94.0,74.0,118.0,98.0,106.0,0.049,0.432,0.325,0.106,0.12,-2.07,-1.01,-2.57,94.8,89.2,94.5,83.5,0.274,0.384,0.189,0.1,0.25,0.302,0.263,0.474,0.182,0.571,0.571,0.056,86.0,92.0,98.0,,,,,0.088,,1.03,,78.0,,,,0.125,0.25,0.154,,,,,,,,,,,,,,,,,,,,,
2024-07-19,745640,Groundout,field_out,True,695391,668968,Brett Harris,Hans Crouse,0,0a7a38dd-f9ab-462b-8e63-cd3d5696b2c2,668968.0,hanscrouse,Crouse,Right,Hans Crouse,LAA,0.66,1.95,13.2,98.0,79.0,92.0,0.709,10.54,4.61,3.29,0.0,0.47,0.357,0.357,0.25,0.214,0.409,92.0,92.0,86.0,,,,94.0,102.0,91.0,52.0,97.0,95.0,0.498,,0.372,0.13,,4.64,-0.37,4.34,,87.2,92.5,83.8,,,,0.167,0.278,0.353,0.0,0.0,0.429,0.1,0.1,0.268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-20,745638,Walk,walk,False,695391,686799,Brett Harris,Jack Kochanowicz,0,57077334-3353-4010-b911-ed6e907e8fb5,686799.0,jackkochanowicz,Kochanowicz,Right,Jack Kochanowicz,LAA,12.0,13.27,3.0,98.0,93.0,94.0,0.871,3.0,0.0,21.0,3.0,1.75,0.154,0.538,0.0,0.462,0.433,62.0,133.0,123.0,,,,80.0,97.0,89.0,,,,0.567,,,0.067,,-7.48,,-15.45,,89.9,95.8,,,,,,,,,,,0.6,1.1,0.111,119.0,92.0,97.0,,,,,0.367,,-0.05,,86.3,,,,0.0,0.0,0.273,,,,,,,,,,,,,,,,,,,,,
2024-07-20,745638,Walk,walk,False,695391,686799,Brett Harris,Jack Kochanowicz,1,0cc917d6-87fe-46a6-ac90-f218808ac581,686799.0,jackkochanowicz,Kochanowicz,Right,Jack Kochanowicz,LAA,12.0,13.27,3.0,98.0,93.0,94.0,0.871,3.0,0.0,21.0,3.0,1.75,0.154,0.538,0.0,0.462,0.433,62.0,133.0,123.0,,,,80.0,97.0,89.0,,,,0.567,,,0.067,,-7.48,,-15.45,,89.9,95.8,,,,,,,,,,,0.6,1.1,0.111,119.0,92.0,97.0,,,,,0.367,,-0.05,,86.3,,,,0.0,0.0,0.273,,,,,,,,,,,,,,,,,,,,,
