date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,Stf+ FS,Loc+ FS,Pit+ FS,FA%,FC%,FS%,SL%,CU%,wFA/C,wFC/C,wFS/C,wSL/C,wCU/C,vFA,vFC,vFS,vSL,vCU,FF_ba,FF_slg,FF_whiff,FS_ba,FS_slg,FS_whiff,FC_ba,FC_slg,FC_whiff,CU_ba,CU_slg,CU_whiff,SL_ba,SL_slg,SL_whiff,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ SI,Loc+ SI,Pit+ SI,SI%,CH%,wSI/C,wCH/C,vCH,vSI,SI_ba,SI_slg,SI_whiff,CH_ba,CH_slg,CH_whiff,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC,FO%,wFO/C,vFO,EP%,wEP/C,vEP,SV_ba,SV_slg,SV_whiff,ST_ba,ST_slg,ST_whiff,vSC (sc),SC%,wSC/C
2024-06-04,745010,Groundout,field_out,True,608369,571946,Corey Seager,Shelby Miller,0,8bd5ee31-b15a-4236-a754-30a6480cf13a,571946.0,shelbymiller,"Miller, S",Right,Shelby Miller,DET,5.23,4.13,32.2,96.0,105.0,98.0,0.766,8.27,1.93,6.34,1.65,0.82,0.261,0.435,0.109,0.348,0.459,,,,109.0,97.0,97.0,87.0,102.0,96.0,,,,100.0,99.0,107.0,0.607,,0.216,0.177,,1.32,,-0.28,-1.7,,93.2,,86.6,88.3,,0.156,0.344,0.257,0.233,0.4,0.236,,,,,,,0.25,0.583,0.238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-05,745007,Groundout,field_out,True,608369,666214,Corey Seager,Joey Wentz,0,18528fc1-7656-4772-bc4a-6ac1e8608984,666214.0,joeywentz,Wentz,Left,Joey Wentz,DET,5.22,4.57,39.2,99.0,91.0,97.0,0.741,9.98,4.99,10.21,1.13,1.5,0.218,0.496,0.101,0.345,0.383,94.0,110.0,105.0,84.0,96.0,92.0,,,,88.0,99.0,95.0,,,,0.373,0.299,,0.001,0.131,-1.7,-0.74,,-2.43,1.03,94.0,86.1,,80.4,79.4,0.345,0.5,0.186,,,,0.231,0.423,0.336,0.211,0.211,0.289,,,,101.0,95.0,99.0,,,,,0.196,,-1.05,85.8,,,,,0.29,0.387,0.409,,,,,,,,,,,,,,,,,,,,,
2024-06-05,745007,Single,single,False,608369,666214,Corey Seager,Joey Wentz,1,3bc506ec-cd3e-4df3-94d0-45d319058bc3,666214.0,joeywentz,Wentz,Left,Joey Wentz,DET,5.22,4.57,39.2,99.0,91.0,97.0,0.741,9.98,4.99,10.21,1.13,1.5,0.218,0.496,0.101,0.345,0.383,94.0,110.0,105.0,84.0,96.0,92.0,,,,88.0,99.0,95.0,,,,0.373,0.299,,0.001,0.131,-1.7,-0.74,,-2.43,1.03,94.0,86.1,,80.4,79.4,0.345,0.5,0.186,,,,0.231,0.423,0.336,0.211,0.211,0.289,,,,101.0,95.0,99.0,,,,,0.196,,-1.05,85.8,,,,,0.29,0.387,0.409,,,,,,,,,,,,,,,,,,,,,
2024-06-12,746137,Walk,walk,False,608369,621111,Corey Seager,Walker Buehler,1,d2e81101-e5a8-4022-aedf-37395e2b534b,621111.0,walkerbuehler,Buehler,Right,Walker Buehler,LAD,5.84,4.86,37.0,103.0,98.0,102.0,0.841,7.54,2.43,11.19,2.43,1.26,0.228,0.447,0.13,0.366,0.438,,,,96.0,99.0,98.0,126.0,107.0,115.0,102.0,102.0,100.0,,,,0.286,0.201,,0.103,,-3.09,1.78,,-3.39,,95.5,91.5,,83.8,,0.378,0.784,0.173,,,,0.233,0.433,0.153,0.368,0.579,0.282,0.176,0.529,0.167,74.0,104.0,98.0,85.0,107.0,101.0,0.198,0.068,0.15,-3.76,90.0,95.0,0.243,0.27,0.113,0.455,0.636,0.095,100.0,101.0,112.0,0.144,-3.89,79.0,,,,,,,,,,,,,,,
2024-06-12,746137,Flyout,field_out,True,608369,621111,Corey Seager,Walker Buehler,0,d064649d-c402-47ea-af99-701fd082a3b6,621111.0,walkerbuehler,Buehler,Right,Walker Buehler,LAD,5.84,4.86,37.0,103.0,98.0,102.0,0.841,7.54,2.43,11.19,2.43,1.26,0.228,0.447,0.13,0.366,0.438,,,,96.0,99.0,98.0,126.0,107.0,115.0,102.0,102.0,100.0,,,,0.286,0.201,,0.103,,-3.09,1.78,,-3.39,,95.5,91.5,,83.8,,0.378,0.784,0.173,,,,0.233,0.433,0.153,0.368,0.579,0.282,0.176,0.529,0.167,74.0,104.0,98.0,85.0,107.0,101.0,0.198,0.068,0.15,-3.76,90.0,95.0,0.243,0.27,0.113,0.455,0.636,0.095,100.0,101.0,112.0,0.144,-3.89,79.0,,,,,,,,,,,,,,,
2024-06-12,746137,Home Run,home_run,False,608369,621111,Corey Seager,Walker Buehler,1,e1410e7d-22d9-4af8-abd4-93fe55fe2db3,621111.0,walkerbuehler,Buehler,Right,Walker Buehler,LAD,5.84,4.86,37.0,103.0,98.0,102.0,0.841,7.54,2.43,11.19,2.43,1.26,0.228,0.447,0.13,0.366,0.438,,,,96.0,99.0,98.0,126.0,107.0,115.0,102.0,102.0,100.0,,,,0.286,0.201,,0.103,,-3.09,1.78,,-3.39,,95.5,91.5,,83.8,,0.378,0.784,0.173,,,,0.233,0.433,0.153,0.368,0.579,0.282,0.176,0.529,0.167,74.0,104.0,98.0,85.0,107.0,101.0,0.198,0.068,0.15,-3.76,90.0,95.0,0.243,0.27,0.113,0.455,0.636,0.095,100.0,101.0,112.0,0.144,-3.89,79.0,,,,,,,,,,,,,,,
2024-06-12,746137,Strikeout,strikeout,True,608369,595014,Corey Seager,Blake Treinen,0,75f1a03e-33d1-4381-ac8d-fe8eab470266,595014.0,blaketreinen,Treinen,Right,Blake Treinen,LAD,2.28,2.52,23.2,101.0,90.0,103.0,0.746,11.03,2.66,6.85,0.76,1.0,0.241,0.397,0.121,0.293,0.42,,,,66.0,108.0,99.0,137.0,100.0,107.0,43.0,100.0,99.0,,,,0.088,0.21,,0.351,,2.11,-0.93,,1.1,,94.3,90.8,,84.0,,0.143,0.143,0.143,,,,0.385,0.769,0.048,,,,0.158,0.263,0.541,,,,76.0,101.0,105.0,0.351,,0.43,,,94.6,0.207,0.241,0.19,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-14,745247,Flyout,field_out,True,608369,622491,Corey Seager,Luis Castillo,0,b572beed-389e-45f4-a61a-67745dfd3cb3,622491.0,luiscastillo,"Castillo, L",Right,Luis Castillo,SEA,3.55,3.82,124.1,104.0,102.0,102.0,0.77,8.61,2.53,7.89,1.09,0.96,0.251,0.437,0.174,0.309,0.394,,,,119.0,105.0,102.0,77.0,105.0,108.0,,,,,,,0.442,,,0.236,,0.96,,,1.27,,95.4,,,85.8,,0.2,0.357,0.278,,,,,,,,,,0.189,0.311,0.351,90.0,104.0,97.0,102.0,101.0,98.0,0.168,0.154,-0.32,-1.2,88.1,95.5,0.306,0.449,0.092,0.289,0.526,0.244,,,,,,,,,,,,,,,,,,,,,
2024-06-14,745247,Flyout,field_out,True,608369,622491,Corey Seager,Luis Castillo,0,3e1eab27-8782-403c-9295-f7e268bb91d4,622491.0,luiscastillo,"Castillo, L",Right,Luis Castillo,SEA,3.55,3.82,124.1,104.0,102.0,102.0,0.77,8.61,2.53,7.89,1.09,0.96,0.251,0.437,0.174,0.309,0.394,,,,119.0,105.0,102.0,77.0,105.0,108.0,,,,,,,0.442,,,0.236,,0.96,,,1.27,,95.4,,,85.8,,0.2,0.357,0.278,,,,,,,,,,0.189,0.311,0.351,90.0,104.0,97.0,102.0,101.0,98.0,0.168,0.154,-0.32,-1.2,88.1,95.5,0.306,0.449,0.092,0.289,0.526,0.244,,,,,,,,,,,,,,,,,,,,,
2024-06-14,745247,Flyout,field_out,True,608369,622491,Corey Seager,Luis Castillo,0,df25d743-1ec3-4d1e-b345-6df3c48f0661,622491.0,luiscastillo,"Castillo, L",Right,Luis Castillo,SEA,3.55,3.82,124.1,104.0,102.0,102.0,0.77,8.61,2.53,7.89,1.09,0.96,0.251,0.437,0.174,0.309,0.394,,,,119.0,105.0,102.0,77.0,105.0,108.0,,,,,,,0.442,,,0.236,,0.96,,,1.27,,95.4,,,85.8,,0.2,0.357,0.278,,,,,,,,,,0.189,0.311,0.351,90.0,104.0,97.0,102.0,101.0,98.0,0.168,0.154,-0.32,-1.2,88.1,95.5,0.306,0.449,0.092,0.289,0.526,0.244,,,,,,,,,,,,,,,,,,,,,
2024-06-14,745247,Walk,walk,False,608369,662253,Corey Seager,Andrés Muñoz,0,1df7e473-162c-42d6-8dd3-b4aee66b6e55,662253.0,andresmunoz,"Muñoz, A",Right,Andrés Muñoz,SEA,1.41,2.68,38.1,96.0,118.0,100.0,0.646,10.8,4.23,5.17,0.47,1.96,0.326,0.314,0.198,0.267,0.323,,,,95.0,96.0,94.0,136.0,98.0,107.0,,,,,,,0.276,,,0.485,,1.8,,,1.77,,98.4,,,87.6,,0.167,0.278,0.203,,,,,,,,,,0.159,0.217,0.437,,,,107.0,90.0,93.0,0.239,,1.38,,,97.5,0.185,0.185,0.438,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-15,745241,Flyout,field_out,True,608369,669923,Corey Seager,George Kirby,0,02ffb36b-3490-4069-98de-741fce78d0ab,669923.0,georgekirby,Kirby,Right,George Kirby,SEA,3.29,3.29,117.2,106.0,107.0,106.0,0.781,8.87,0.99,7.95,0.84,1.0,0.282,0.35,0.208,0.258,0.434,,,,103.0,107.0,102.0,112.0,102.0,109.0,97.0,99.0,93.0,112.0,99.0,109.0,0.36,0.006,0.106,0.228,,1.58,0.82,-0.43,0.55,,95.8,92.3,85.7,87.1,,0.196,0.35,0.304,0.2,0.32,0.288,,,,0.333,0.5,0.323,0.253,0.391,0.28,,,,105.0,110.0,108.0,0.225,,1.79,,,95.8,0.256,0.35,0.097,,,,121.0,111.0,115.0,0.075,-2.88,83.1,,,,,,,,,,,,,,,
2024-06-15,745241,Flyout,field_out,True,608369,669923,Corey Seager,George Kirby,0,2c39bbbd-c754-4b74-bafd-e707342bc1f0,669923.0,georgekirby,Kirby,Right,George Kirby,SEA,3.29,3.29,117.2,106.0,107.0,106.0,0.781,8.87,0.99,7.95,0.84,1.0,0.282,0.35,0.208,0.258,0.434,,,,103.0,107.0,102.0,112.0,102.0,109.0,97.0,99.0,93.0,112.0,99.0,109.0,0.36,0.006,0.106,0.228,,1.58,0.82,-0.43,0.55,,95.8,92.3,85.7,87.1,,0.196,0.35,0.304,0.2,0.32,0.288,,,,0.333,0.5,0.323,0.253,0.391,0.28,,,,105.0,110.0,108.0,0.225,,1.79,,,95.8,0.256,0.35,0.097,,,,121.0,111.0,115.0,0.075,-2.88,83.1,,,,,,,,,,,,,,,
2024-06-15,745241,Flyout,field_out,True,608369,669923,Corey Seager,George Kirby,0,197265a4-5c00-4c84-8e5c-b78799f091af,669923.0,georgekirby,Kirby,Right,George Kirby,SEA,3.29,3.29,117.2,106.0,107.0,106.0,0.781,8.87,0.99,7.95,0.84,1.0,0.282,0.35,0.208,0.258,0.434,,,,103.0,107.0,102.0,112.0,102.0,109.0,97.0,99.0,93.0,112.0,99.0,109.0,0.36,0.006,0.106,0.228,,1.58,0.82,-0.43,0.55,,95.8,92.3,85.7,87.1,,0.196,0.35,0.304,0.2,0.32,0.288,,,,0.333,0.5,0.323,0.253,0.391,0.28,,,,105.0,110.0,108.0,0.225,,1.79,,,95.8,0.256,0.35,0.097,,,,121.0,111.0,115.0,0.075,-2.88,83.1,,,,,,,,,,,,,,,
2024-06-15,745241,Grounded Into DP,grounded_into_double_play,True,608369,642048,Corey Seager,Tayler Saucedo,1,f57b0648-5f95-4375-b9a1-92c83d5269da,642048.0,taylersaucedo,Saucedo,Left,Tayler Saucedo,SEA,2.13,2.5,25.1,95.0,93.0,95.0,0.73,9.59,3.91,7.11,0.36,2.33,0.197,0.5,0.152,0.136,0.346,117.0,71.0,72.0,52.0,45.0,24.0,103.0,93.0,103.0,,,,,,,0.029,,,0.239,0.039,-3.21,,,-1.03,-1.32,91.9,,,82.6,76.1,0.0,0.0,0.25,,,,,,,,,,0.0,0.0,0.75,88.0,97.0,96.0,88.0,100.0,96.0,0.458,0.236,3.61,0.11,85.3,91.4,0.17,0.17,0.21,0.308,0.308,0.358,,,,,,,,,,,,,,,,,,,,,
2024-06-15,745241,Groundout,field_out,True,608369,592773,Corey Seager,Ryne Stanek,0,39de7051-5df1-4535-9098-186888e3c899,592773.0,rynestanek,Stanek,Right,Ryne Stanek,SEA,3.79,3.19,38.0,98.0,127.0,106.0,0.729,9.95,3.32,7.82,0.95,0.75,0.255,0.387,0.142,0.292,0.43,,,,134.0,100.0,106.0,153.0,96.0,110.0,,,,102.0,100.0,111.0,0.544,,0.208,0.165,,0.75,,-1.31,-0.58,,98.2,,89.3,88.2,,0.228,0.342,0.228,0.2,0.325,0.449,,,,,,,0.278,0.5,0.451,,,,85.0,93.0,87.0,0.083,,3.28,,,96.3,0.2,0.3,0.214,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-16,745242,Strikeout,strikeout,True,608369,669302,Corey Seager,Logan Gilbert,0,1f312f8e-9782-460f-bdd9-2cdd672e6407,669302.0,logangilbert,"Gilbert, L",Right,Logan Gilbert,SEA,2.79,3.12,132.1,102.0,118.0,104.0,0.722,8.43,1.7,6.12,1.02,1.09,0.252,0.41,0.138,0.327,0.433,111.0,101.0,105.0,95.0,103.0,96.0,147.0,103.0,116.0,119.0,102.0,101.0,109.0,96.0,100.0,0.313,0.149,0.136,0.308,0.085,1.7,0.97,1.26,1.89,1.7,96.2,92.2,84.1,88.2,83.0,0.208,0.369,0.19,0.082,0.164,0.468,0.232,0.435,0.255,0.154,0.282,0.324,0.205,0.358,0.35,,,,67.0,103.0,86.0,0.009,,-0.93,,,94.9,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-16,745242,Lineout,field_out,True,608369,669302,Corey Seager,Logan Gilbert,0,7e94f92e-5b90-4626-a2a2-96e971d52140,669302.0,logangilbert,"Gilbert, L",Right,Logan Gilbert,SEA,2.79,3.12,132.1,102.0,118.0,104.0,0.722,8.43,1.7,6.12,1.02,1.09,0.252,0.41,0.138,0.327,0.433,111.0,101.0,105.0,95.0,103.0,96.0,147.0,103.0,116.0,119.0,102.0,101.0,109.0,96.0,100.0,0.313,0.149,0.136,0.308,0.085,1.7,0.97,1.26,1.89,1.7,96.2,92.2,84.1,88.2,83.0,0.208,0.369,0.19,0.082,0.164,0.468,0.232,0.435,0.255,0.154,0.282,0.324,0.205,0.358,0.35,,,,67.0,103.0,86.0,0.009,,-0.93,,,94.9,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-16,745242,Groundout,field_out,True,608369,669302,Corey Seager,Logan Gilbert,0,016832ac-9328-4cbf-89b4-d79c6155909c,669302.0,logangilbert,"Gilbert, L",Right,Logan Gilbert,SEA,2.79,3.12,132.1,102.0,118.0,104.0,0.722,8.43,1.7,6.12,1.02,1.09,0.252,0.41,0.138,0.327,0.433,111.0,101.0,105.0,95.0,103.0,96.0,147.0,103.0,116.0,119.0,102.0,101.0,109.0,96.0,100.0,0.313,0.149,0.136,0.308,0.085,1.7,0.97,1.26,1.89,1.7,96.2,92.2,84.1,88.2,83.0,0.208,0.369,0.19,0.082,0.164,0.468,0.232,0.435,0.255,0.154,0.282,0.324,0.205,0.358,0.35,,,,67.0,103.0,86.0,0.009,,-0.93,,,94.9,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-16,745242,Groundout,field_out,True,608369,608723,Corey Seager,Austin Voth,0,824b659a-3e56-4e14-990d-fa4a9dd5de97,608723.0,austinvoth,Voth,Right,Austin Voth,SEA,3.69,3.19,39.0,100.0,101.0,99.0,0.736,8.31,2.31,6.0,1.62,0.84,0.2,0.495,0.162,0.257,0.394,95.0,98.0,99.0,89.0,102.0,99.0,113.0,97.0,102.0,101.0,102.0,95.0,,,,0.243,0.324,,0.28,0.153,2.04,0.62,,-0.04,2.5,93.6,89.1,,81.2,75.4,0.156,0.25,0.227,,,,0.256,0.465,0.307,0.125,0.125,0.405,0.171,0.488,0.256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-17,745005,Single,single,False,608369,656849,Corey Seager,David Peterson,0,f64e69f7-dc8c-4e17-b299-6eb1a4a472a9,656849.0,davidpeterson,"Peterson, D",Left,David Peterson,NYM,3.09,5.36,43.2,98.0,93.0,97.0,0.799,6.6,3.92,8.86,0.82,2.14,0.267,0.296,0.096,0.289,0.429,88.0,102.0,102.0,68.0,102.0,91.0,111.0,98.0,103.0,,,,,,,0.236,,,0.207,0.074,-0.1,,,-3.49,-0.18,93.5,,,85.5,79.1,0.2,0.257,0.189,,,,,,,0.2,0.3,0.333,0.333,0.564,0.318,88.0,90.0,93.0,102.0,99.0,98.0,0.318,0.165,1.06,0.9,84.8,92.2,0.327,0.418,0.125,0.107,0.214,0.213,,,,,,,,,,,,,,,,,,,,,
2024-06-17,745005,Strikeout,strikeout,True,608369,656849,Corey Seager,David Peterson,0,e458087e-6443-41b3-8e1b-ab88a7d82006,656849.0,davidpeterson,"Peterson, D",Left,David Peterson,NYM,3.09,5.36,43.2,98.0,93.0,97.0,0.799,6.6,3.92,8.86,0.82,2.14,0.267,0.296,0.096,0.289,0.429,88.0,102.0,102.0,68.0,102.0,91.0,111.0,98.0,103.0,,,,,,,0.236,,,0.207,0.074,-0.1,,,-3.49,-0.18,93.5,,,85.5,79.1,0.2,0.257,0.189,,,,,,,0.2,0.3,0.333,0.333,0.564,0.318,88.0,90.0,93.0,102.0,99.0,98.0,0.318,0.165,1.06,0.9,84.8,92.2,0.327,0.418,0.125,0.107,0.214,0.213,,,,,,,,,,,,,,,,,,,,,
2024-06-18,745004,Pop Out,field_out,True,608369,622663,Corey Seager,Luis Severino,0,0809b436-1d9d-482f-a289-a2dc5914077e,622663.0,luisseverino,"Severino, L",Right,Luis Severino,NYM,3.78,3.91,109.2,100.0,103.0,100.0,0.833,6.65,3.04,7.71,0.98,1.38,0.268,0.372,0.213,0.287,0.443,,,,98.0,102.0,99.0,142.0,102.0,113.0,93.0,94.0,89.0,,,,0.338,0.075,,0.22,,-0.23,-0.79,,0.72,,96.0,93.0,,85.8,,0.244,0.409,0.201,,,,0.241,0.345,0.207,,,,0.216,0.27,0.283,85.0,93.0,94.0,88.0,97.0,94.0,0.281,0.085,1.98,-1.35,85.9,95.5,0.246,0.361,0.137,0.29,0.484,0.143,,,,,,,,,,,,,,,,,,,,,
2024-06-18,745004,Groundout,field_out,True,608369,622663,Corey Seager,Luis Severino,1,96259097-2439-4e5c-8213-506f30ea9c44,622663.0,luisseverino,"Severino, L",Right,Luis Severino,NYM,3.78,3.91,109.2,100.0,103.0,100.0,0.833,6.65,3.04,7.71,0.98,1.38,0.268,0.372,0.213,0.287,0.443,,,,98.0,102.0,99.0,142.0,102.0,113.0,93.0,94.0,89.0,,,,0.338,0.075,,0.22,,-0.23,-0.79,,0.72,,96.0,93.0,,85.8,,0.244,0.409,0.201,,,,0.241,0.345,0.207,,,,0.216,0.27,0.283,85.0,93.0,94.0,88.0,97.0,94.0,0.281,0.085,1.98,-1.35,85.9,95.5,0.246,0.361,0.137,0.29,0.484,0.143,,,,,,,,,,,,,,,,,,,,,
2024-06-18,745004,Single,single,False,608369,622663,Corey Seager,Luis Severino,1,1e66c70c-88d6-474a-a1e0-0628a95b58f8,622663.0,luisseverino,"Severino, L",Right,Luis Severino,NYM,3.78,3.91,109.2,100.0,103.0,100.0,0.833,6.65,3.04,7.71,0.98,1.38,0.268,0.372,0.213,0.287,0.443,,,,98.0,102.0,99.0,142.0,102.0,113.0,93.0,94.0,89.0,,,,0.338,0.075,,0.22,,-0.23,-0.79,,0.72,,96.0,93.0,,85.8,,0.244,0.409,0.201,,,,0.241,0.345,0.207,,,,0.216,0.27,0.283,85.0,93.0,94.0,88.0,97.0,94.0,0.281,0.085,1.98,-1.35,85.9,95.5,0.246,0.361,0.137,0.29,0.484,0.143,,,,,,,,,,,,,,,,,,,,,
2024-06-18,745004,Groundout,field_out,True,608369,518617,Corey Seager,Jake Diekman,0,8aee1ad8-0e19-4446-9983-08b5a4f77bef,518617.0,jakediekman,Diekman,Left,Jake Diekman,NYM,5.53,4.33,27.2,90.0,132.0,95.0,0.752,10.73,7.16,6.18,1.63,1.83,0.294,0.309,0.191,0.265,0.417,,,,144.0,93.0,94.0,120.0,88.0,101.0,,,,,,,0.601,,,0.304,,-0.22,,,0.18,,94.5,,,82.8,,0.197,0.426,0.265,,,,,,,,,,0.115,0.269,0.354,84.0,88.0,83.0,86.0,-132.0,-134.0,0.002,0.093,-19.0,-5.1,87.1,93.6,,,,0.364,0.727,0.286,,,,,,,,,,,,,,,,,,,,,
2024-06-19,745002,Strikeout,strikeout,True,608369,640455,Corey Seager,Sean Manaea,0,ea9ffb59-2abf-4a41-a61f-62bd5d1b79c7,640455.0,seanmanaea,Manaea,Left,Sean Manaea,NYM,3.73,4.36,101.1,96.0,86.0,96.0,0.779,8.62,3.64,7.55,0.89,0.86,0.262,0.383,0.138,0.348,0.435,,,,78.0,102.0,99.0,89.0,87.0,92.0,83.0,88.0,85.0,,,,0.1,0.119,,0.255,,0.32,0.62,,0.11,,92.5,88.4,,80.2,,0.227,0.295,0.213,,,,0.242,0.273,0.178,,,,0.143,0.429,0.328,92.0,99.0,96.0,82.0,100.0,97.0,0.397,0.128,1.2,-1.41,85.6,92.5,0.229,0.344,0.19,0.316,0.456,0.258,,,,,,,,,,,,,,,,,,,,,
2024-06-19,745002,Lineout,field_out,True,608369,640455,Corey Seager,Sean Manaea,0,ec529a2c-86fa-461c-96a6-b276ffd7cd9d,640455.0,seanmanaea,Manaea,Left,Sean Manaea,NYM,3.73,4.36,101.1,96.0,86.0,96.0,0.779,8.62,3.64,7.55,0.89,0.86,0.262,0.383,0.138,0.348,0.435,,,,78.0,102.0,99.0,89.0,87.0,92.0,83.0,88.0,85.0,,,,0.1,0.119,,0.255,,0.32,0.62,,0.11,,92.5,88.4,,80.2,,0.227,0.295,0.213,,,,0.242,0.273,0.178,,,,0.143,0.429,0.328,92.0,99.0,96.0,82.0,100.0,97.0,0.397,0.128,1.2,-1.41,85.6,92.5,0.229,0.344,0.19,0.316,0.456,0.258,,,,,,,,,,,,,,,,,,,,,
2024-06-19,745002,Strikeout,strikeout,True,608369,640455,Corey Seager,Sean Manaea,0,ea2b1344-1900-40f3-9be1-25b873415112,640455.0,seanmanaea,Manaea,Left,Sean Manaea,NYM,3.73,4.36,101.1,96.0,86.0,96.0,0.779,8.62,3.64,7.55,0.89,0.86,0.262,0.383,0.138,0.348,0.435,,,,78.0,102.0,99.0,89.0,87.0,92.0,83.0,88.0,85.0,,,,0.1,0.119,,0.255,,0.32,0.62,,0.11,,92.5,88.4,,80.2,,0.227,0.295,0.213,,,,0.242,0.273,0.178,,,,0.143,0.429,0.328,92.0,99.0,96.0,82.0,100.0,97.0,0.397,0.128,1.2,-1.41,85.6,92.5,0.229,0.344,0.19,0.316,0.456,0.258,,,,,,,,,,,,,,,,,,,,,
2024-06-19,745002,Walk,walk,False,608369,622098,Corey Seager,Drew Smith,0,d9c1d0b2-2dee-4bbd-8b65-58a72efc7381,622098.0,drewsmith,"Smith, Dr",Right,Drew Smith,NYM,3.06,4.36,17.2,102.0,117.0,103.0,0.728,11.72,4.58,9.17,1.02,0.48,0.319,0.34,0.191,0.34,0.445,81.0,86.0,88.0,119.0,102.0,105.0,101.0,119.0,113.0,150.0,99.0,108.0,,,,0.436,0.268,,0.14,0.076,-0.3,-2.33,,1.34,2.65,94.7,89.1,,84.6,76.7,0.226,0.452,0.26,,,,0.389,0.611,0.358,,,,0.231,0.308,0.321,66.0,86.0,80.0,,,,0.027,0.052,4.01,-3.56,85.3,94.6,,,,0.333,0.333,0.2,,,,,,,,,,,,,,,,,,,,,
2024-06-21,745006,Flyout,field_out,True,608369,663903,Corey Seager,Brady Singer,0,881c8660-40a5-40c2-a2f4-c077193a6a3b,663903.0,bradysinger,Singer,Right,Brady Singer,KCR,3.2,4.89,104.0,101.0,86.0,94.0,0.768,8.57,2.77,8.31,1.13,1.71,0.173,0.392,0.146,0.349,0.413,,,,58.0,97.0,86.0,104.0,101.0,100.0,,,,,,,0.137,,,0.453,,-1.75,,,0.21,,91.6,,,82.8,,0.297,0.541,0.184,,,,,,,,,,0.333,1.0,0.267,80.0,78.0,69.0,79.0,102.0,92.0,0.382,0.028,0.62,-3.58,88.0,92.1,0.278,0.418,0.103,0.3,0.4,0.143,,,,,,,,,,,,,,,,,,,,,
2024-06-21,745006,Flyout,field_out,True,608369,663903,Corey Seager,Brady Singer,0,85c29c44-55b3-4263-b5c6-9f1b83553632,663903.0,bradysinger,Singer,Right,Brady Singer,KCR,3.2,4.89,104.0,101.0,86.0,94.0,0.768,8.57,2.77,8.31,1.13,1.71,0.173,0.392,0.146,0.349,0.413,,,,58.0,97.0,86.0,104.0,101.0,100.0,,,,,,,0.137,,,0.453,,-1.75,,,0.21,,91.6,,,82.8,,0.297,0.541,0.184,,,,,,,,,,0.333,1.0,0.267,80.0,78.0,69.0,79.0,102.0,92.0,0.382,0.028,0.62,-3.58,88.0,92.1,0.278,0.418,0.103,0.3,0.4,0.143,,,,,,,,,,,,,,,,,,,,,
2024-06-21,745006,Lineout,field_out,True,608369,663903,Corey Seager,Brady Singer,0,9afe2b33-21ea-4c8a-98b3-8e656ea055bf,663903.0,bradysinger,Singer,Right,Brady Singer,KCR,3.2,4.89,104.0,101.0,86.0,94.0,0.768,8.57,2.77,8.31,1.13,1.71,0.173,0.392,0.146,0.349,0.413,,,,58.0,97.0,86.0,104.0,101.0,100.0,,,,,,,0.137,,,0.453,,-1.75,,,0.21,,91.6,,,82.8,,0.297,0.541,0.184,,,,,,,,,,0.333,1.0,0.267,80.0,78.0,69.0,79.0,102.0,92.0,0.382,0.028,0.62,-3.58,88.0,92.1,0.278,0.418,0.103,0.3,0.4,0.143,,,,,,,,,,,,,,,,,,,,,
2024-06-21,745006,Strikeout,strikeout,True,608369,669674,Corey Seager,Sam Long,0,2d4ce3e9-b121-487b-a127-0424b527ede0,669674.0,samlong,Long,Left,Sam Long,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.242,0.394,0.239,0.2,0.2,0.3,,,,0.143,0.143,0.25,0.259,0.333,0.418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
