date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ KC,Loc+ KC,Pit+ KC,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FA%,FC%,SL%,KC%,CH%,wFA/C,wFC/C,wSI/C,wSL/C,wKC/C,wCH/C,vFA,vFC,vCH,vSI,vSL,vKC,FF_ba,FF_slg,FF_whiff,CU_ba,CU_slg,CU_whiff,CH_ba,CH_slg,CH_whiff,SL_ba,SL_slg,SL_whiff,FC_ba,FC_slg,FC_whiff,SI_ba,SI_slg,SI_whiff,Stf+ CU,Loc+ CU,Pit+ CU,CU%,wCU/C,vCU,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,FS_slg,FS_whiff,SV_ba,SV_slg,SV_whiff,EP%,wEP/C,vEP,vKN (sc),KN%,wKN/C,KC_ba,KC_slg,KC_whiff,ST_ba,ST_slg,ST_whiff
2024-04-29,747211,Flyout,field_out,True,677942,543339,Blaze Alexander,Daniel Hudson,0,3f19c3b7-8be4-4bca-9c44-0ae2ce150c10,543339.0,danielhudson,"Hudson, Dan",Right,Daniel Hudson,LAD,1.59,2.68,39.2,105.0,101.0,105.0,0.692,9.76,1.59,5.67,1.13,0.8,0.26,0.42,0.13,0.28,0.416,73.0,98.0,105.0,112.0,105.0,105.0,88.0,109.0,117.0,91.0,104.0,104.0,,,,,,,0.052,0.514,,0.395,,0.039,2.0,,-1.15,1.08,,0.92,95.3,,89.0,95.3,88.1,,0.191,0.353,0.287,,,,,,,0.119,0.254,0.44,,,,0.385,0.385,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-04-30,747210,Groundout,field_out,True,677942,543339,Blaze Alexander,Daniel Hudson,0,861c6c35-7581-491b-915c-e13f8fe10517,543339.0,danielhudson,"Hudson, Dan",Right,Daniel Hudson,LAD,1.59,2.68,39.2,105.0,101.0,105.0,0.692,9.76,1.59,5.67,1.13,0.8,0.26,0.42,0.13,0.28,0.416,73.0,98.0,105.0,112.0,105.0,105.0,88.0,109.0,117.0,91.0,104.0,104.0,,,,,,,0.052,0.514,,0.395,,0.039,2.0,,-1.15,1.08,,0.92,95.3,,89.0,95.3,88.1,,0.191,0.353,0.287,,,,,,,0.119,0.254,0.44,,,,0.385,0.385,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-01,747207,Flyout,field_out,True,677942,808967,Blaze Alexander,Yoshinobu Yamamoto,0,300f89dd-cf47-4587-9cfd-99dcb17b9d56,808967.0,yoshinobuyamamoto,Yamamoto,Right,Yoshinobu Yamamoto,LAD,2.92,3.17,74.0,105.0,99.0,106.0,0.758,10.22,2.07,7.54,0.73,1.5,0.251,0.402,0.156,0.332,0.441,,,,83.0,103.0,95.0,102.0,110.0,103.0,120.0,113.0,120.0,,,,86.0,95.0,89.0,0.033,0.407,0.053,0.033,,,1.22,2.17,-0.61,0.93,,,95.5,91.3,,94.9,86.5,,0.248,0.396,0.194,0.23,0.41,0.319,,,,0.133,0.133,0.333,0.231,0.308,0.242,0.3,0.5,0.143,106.0,105.0,113.0,0.226,0.52,77.9,122.0,111.0,119.0,0.248,-0.01,90.1,0.188,0.3,0.348,,,,,,,,,,,,,,,
2024-05-01,747207,Single,single,False,677942,808967,Blaze Alexander,Yoshinobu Yamamoto,0,8090dd08-1faf-48e7-ad10-048a9d9836a2,808967.0,yoshinobuyamamoto,Yamamoto,Right,Yoshinobu Yamamoto,LAD,2.92,3.17,74.0,105.0,99.0,106.0,0.758,10.22,2.07,7.54,0.73,1.5,0.251,0.402,0.156,0.332,0.441,,,,83.0,103.0,95.0,102.0,110.0,103.0,120.0,113.0,120.0,,,,86.0,95.0,89.0,0.033,0.407,0.053,0.033,,,1.22,2.17,-0.61,0.93,,,95.5,91.3,,94.9,86.5,,0.248,0.396,0.194,0.23,0.41,0.319,,,,0.133,0.133,0.333,0.231,0.308,0.242,0.3,0.5,0.143,106.0,105.0,113.0,0.226,0.52,77.9,122.0,111.0,119.0,0.248,-0.01,90.1,0.188,0.3,0.348,,,,,,,,,,,,,,,
2024-05-01,747207,Grounded Into DP,grounded_into_double_play,True,677942,656420,Blaze Alexander,J.P. Feyereisen,1,878918f0-066f-4008-a523-017b61946688,656420.0,jpfeyereisen,Feyereisen,Right,J.P. Feyereisen,LAD,8.18,7.89,11.0,99.0,93.0,96.0,0.809,7.36,4.09,9.0,2.45,0.69,0.152,0.455,0.091,0.485,0.397,108.0,102.0,98.0,76.0,97.0,95.0,,,,108.0,98.0,98.0,,,,,,,,0.475,,0.24,,0.285,-2.12,,,0.9,,-1.17,91.7,,87.5,,84.3,,0.316,0.579,0.17,,,,0.214,0.643,0.174,0.25,0.375,0.368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-01,747207,Walk,walk,False,677942,681402,Blaze Alexander,Gus Varland,1,338df1dd-9ac2-48fb-9625-32254ca28f60,681402.0,gusvarland,Varland,Right,Gus Varland,LAD,3.0,9.08,6.0,104.0,109.0,108.0,0.804,4.5,6.0,10.5,1.5,0.78,0.273,0.364,0.0,0.227,0.419,65.0,47.0,53.0,119.0,100.0,104.0,,,,94.0,110.0,115.0,,,,,,,,0.573,,0.419,,0.008,0.81,,,-6.04,,-3.7,94.8,,87.3,,88.5,,0.182,0.273,0.231,,,,,,,0.357,0.643,0.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-03,747208,Groundout,field_out,True,677942,656302,Blaze Alexander,Dylan Cease,0,558616a7-c437-426a-a10f-b3d9b619ea70,656302.0,dylancease,Cease,Right,Dylan Cease,SDP,3.99,3.51,115.0,101.0,124.0,108.0,0.691,11.66,2.82,6.89,1.17,0.74,0.205,0.428,0.155,0.32,0.399,55.0,72.0,68.0,124.0,97.0,104.0,,,,113.0,101.0,105.0,108.0,99.0,104.0,113.0,89.0,90.0,,0.435,0.01,0.462,0.081,0.013,-0.1,-5.15,,1.62,-0.64,-4.3,96.8,91.8,69.5,,87.1,82.7,0.244,0.445,0.225,0.242,0.455,0.333,0.25,1.0,0.2,0.182,0.273,0.379,0.25,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-03,747208,Strikeout,strikeout,True,677942,656302,Blaze Alexander,Dylan Cease,0,27a21a17-ca1a-48cd-9ecd-c249b5dfc3da,656302.0,dylancease,Cease,Right,Dylan Cease,SDP,3.99,3.51,115.0,101.0,124.0,108.0,0.691,11.66,2.82,6.89,1.17,0.74,0.205,0.428,0.155,0.32,0.399,55.0,72.0,68.0,124.0,97.0,104.0,,,,113.0,101.0,105.0,108.0,99.0,104.0,113.0,89.0,90.0,,0.435,0.01,0.462,0.081,0.013,-0.1,-5.15,,1.62,-0.64,-4.3,96.8,91.8,69.5,,87.1,82.7,0.244,0.445,0.225,0.242,0.455,0.333,0.25,1.0,0.2,0.182,0.273,0.379,0.25,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-03,747208,Groundout,field_out,True,677942,666745,Blaze Alexander,Jhony Brito,0,75722499-95df-4106-aa59-b0d0e2bd7814,666745.0,jhonybrito,Brito,Right,Jhony Brito,SDP,4.35,4.02,41.1,99.0,89.0,98.0,0.841,5.66,1.96,10.45,0.87,1.31,0.275,0.303,0.183,0.303,0.446,89.0,104.0,105.0,76.0,99.0,90.0,98.0,99.0,99.0,94.0,89.0,97.0,123.0,82.0,110.0,,,,0.242,0.265,,0.119,0.023,0.351,0.62,,-1.03,-2.91,-0.28,1.47,96.3,,89.8,96.2,86.0,81.4,0.216,0.405,0.164,0.333,0.333,0.0,0.234,0.328,0.271,0.6,0.6,0.143,,,,0.375,0.458,0.088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-04,747209,Groundout,field_out,True,677942,650633,Blaze Alexander,Michael King,0,9cabc7f3-f90f-4301-9447-60ca93df31db,650633.0,michaelking,"King, M",Right,Michael King,SDP,3.41,3.69,111.0,102.0,94.0,101.0,0.749,10.46,3.41,7.7,1.14,0.97,0.235,0.405,0.214,0.269,0.419,89.0,103.0,98.0,83.0,105.0,102.0,87.0,105.0,98.0,114.0,98.0,102.0,,,,,,,0.257,0.254,,0.243,,0.245,-1.2,,1.03,-0.06,,1.28,93.5,,86.6,92.8,82.8,,0.269,0.452,0.201,,,,0.198,0.267,0.355,0.381,0.714,0.237,,,,0.2,0.42,0.188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-04,747209,Strikeout,strikeout,True,677942,650633,Blaze Alexander,Michael King,0,a7bf19f8-608e-407b-9f4e-0fc207f268aa,650633.0,michaelking,"King, M",Right,Michael King,SDP,3.41,3.69,111.0,102.0,94.0,101.0,0.749,10.46,3.41,7.7,1.14,0.97,0.235,0.405,0.214,0.269,0.419,89.0,103.0,98.0,83.0,105.0,102.0,87.0,105.0,98.0,114.0,98.0,102.0,,,,,,,0.257,0.254,,0.243,,0.245,-1.2,,1.03,-0.06,,1.28,93.5,,86.6,92.8,82.8,,0.269,0.452,0.201,,,,0.198,0.267,0.355,0.381,0.714,0.237,,,,0.2,0.42,0.188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-04,747209,Strikeout,strikeout,True,677942,670970,Blaze Alexander,Adrian Morejon,0,4031432f-2663-40e9-99b7-e74eb5405174,670970.0,adrianmorejon,Morejon,Left,Adrian Morejon,SDP,2.23,2.72,40.1,107.0,122.0,113.0,0.736,9.6,2.68,8.03,0.22,1.54,0.306,0.369,0.243,0.306,0.468,,,,126.0,102.0,108.0,124.0,103.0,110.0,122.0,112.0,119.0,,,,,,,0.294,0.288,,0.377,,,-0.51,,2.34,0.27,,,96.9,,,97.5,85.6,,0.3,0.45,0.26,,,,,,,0.375,0.75,0.167,,,,0.261,0.304,0.159,,,,,,,77.0,102.0,106.0,0.041,3.79,86.5,0.0,0.0,0.75,,,,,,,,,,,,,,,
2024-05-09,746715,Walk,walk,False,677942,668881,Blaze Alexander,Hunter Greene,0,e341e738-bfd4-4f0a-b55a-492653abe64a,668881.0,huntergreene,"Greene, H",Right,Hunter Greene,CIN,3.34,3.1,110.1,98.0,124.0,103.0,0.742,10.28,3.67,6.36,0.82,0.72,0.272,0.412,0.184,0.272,0.421,,,,124.0,100.0,103.0,,,,127.0,95.0,103.0,,,,,,,,0.556,,0.34,,,1.2,,,0.09,,,97.7,,,,86.6,,0.196,0.293,0.256,0.25,1.0,0.125,,,,0.191,0.359,0.389,,,,,,,117.0,97.0,101.0,0.021,-1.96,80.6,118.0,91.0,104.0,0.083,-0.91,86.8,0.267,0.433,0.309,,,,,,,,,,,,,,,
2024-05-09,746715,Strikeout,strikeout,True,677942,668881,Blaze Alexander,Hunter Greene,0,196713fc-25c9-49d5-b64e-91d62d4a98d2,668881.0,huntergreene,"Greene, H",Right,Hunter Greene,CIN,3.34,3.1,110.1,98.0,124.0,103.0,0.742,10.28,3.67,6.36,0.82,0.72,0.272,0.412,0.184,0.272,0.421,,,,124.0,100.0,103.0,,,,127.0,95.0,103.0,,,,,,,,0.556,,0.34,,,1.2,,,0.09,,,97.7,,,,86.6,,0.196,0.293,0.256,0.25,1.0,0.125,,,,0.191,0.359,0.389,,,,,,,117.0,97.0,101.0,0.021,-1.96,80.6,118.0,91.0,104.0,0.083,-0.91,86.8,0.267,0.433,0.309,,,,,,,,,,,,,,,
2024-05-09,746715,Pop Out,field_out,True,677942,607259,Blaze Alexander,Nick Martinez,0,3d0f45f5-6232-4e33-b09c-489b1f002fab,607259.0,nickmartinez,"Martinez, N",Right,Nick Martinez,CIN,3.88,3.17,72.0,109.0,101.0,107.0,0.785,7.0,1.13,9.0,0.75,0.9,0.289,0.399,0.228,0.215,0.426,118.0,115.0,119.0,90.0,109.0,107.0,84.0,106.0,97.0,101.0,109.0,111.0,,,,101.0,108.0,104.0,0.152,0.219,0.199,0.083,,0.217,0.96,0.21,1.08,0.29,,0.75,92.6,88.5,80.0,91.9,84.7,,0.206,0.317,0.188,0.381,0.714,0.37,0.211,0.38,0.384,0.235,0.294,0.432,0.345,0.5,0.145,0.24,0.34,0.053,109.0,102.0,103.0,0.131,-2.24,81.1,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-10,747043,Strikeout,strikeout,True,677942,608344,Blaze Alexander,Cole Irvin,0,7e5d6d4a-40b3-4cf2-a312-707968ef626d,608344.0,coleirvin,"Irvin, C",Left,Cole Irvin,BAL,4.67,5.72,88.2,102.0,79.0,95.0,0.847,6.19,2.03,10.45,1.22,0.94,0.252,0.424,0.116,0.358,0.484,68.0,109.0,102.0,62.0,101.0,86.0,81.0,103.0,92.0,85.0,120.0,120.0,,,,83.0,102.0,91.0,0.145,0.326,0.101,0.046,,0.135,-1.6,-0.22,0.1,-5.55,,1.08,91.9,86.0,85.0,91.8,77.9,,0.31,0.66,0.151,0.27,0.365,0.203,0.217,0.283,0.25,0.308,0.538,0.15,0.326,0.512,0.187,0.304,0.446,0.084,99.0,98.0,102.0,0.247,0.21,77.3,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-10,747043,Flyout,field_out,True,677942,608344,Blaze Alexander,Cole Irvin,0,02c750a6-a889-4294-97b1-df908408369d,608344.0,coleirvin,"Irvin, C",Left,Cole Irvin,BAL,4.67,5.72,88.2,102.0,79.0,95.0,0.847,6.19,2.03,10.45,1.22,0.94,0.252,0.424,0.116,0.358,0.484,68.0,109.0,102.0,62.0,101.0,86.0,81.0,103.0,92.0,85.0,120.0,120.0,,,,83.0,102.0,91.0,0.145,0.326,0.101,0.046,,0.135,-1.6,-0.22,0.1,-5.55,,1.08,91.9,86.0,85.0,91.8,77.9,,0.31,0.66,0.151,0.27,0.365,0.203,0.217,0.283,0.25,0.308,0.538,0.15,0.326,0.512,0.187,0.304,0.446,0.084,99.0,98.0,102.0,0.247,0.21,77.3,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-10,747043,Lineout,field_out,True,677942,518886,Blaze Alexander,Craig Kimbrel,0,544961ce-1b95-4593-9054-a224d1fd8359,518886.0,craigkimbrel,Kimbrel,Right,Craig Kimbrel,BAL,2.8,3.15,35.1,98.0,116.0,103.0,0.724,13.5,4.08,4.58,0.76,0.58,0.353,0.353,0.206,0.279,0.45,,,,114.0,99.0,101.0,,,,77.0,102.0,110.0,122.0,96.0,106.0,,,,,0.682,,0.067,0.251,,1.16,,,0.86,1.69,,94.2,,,,85.8,84.5,0.163,0.302,0.312,0.13,0.13,0.302,,,,0.091,0.091,0.533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-10,747043,Strikeout,strikeout,True,677942,666974,Blaze Alexander,Yennier Cano,0,b23fdfcb-8720-414d-8606-1dff63fe6c9d,666974.0,yenniercano,Cano,Right,Yennier Cano,BAL,2.79,3.91,38.2,106.0,116.0,106.0,0.723,8.84,4.42,7.45,1.16,3.45,0.137,0.48,0.167,0.363,0.393,137.0,115.0,108.0,59.0,107.0,97.0,112.0,103.0,106.0,145.0,96.0,111.0,,,,,,,0.498,0.115,,0.107,,0.279,2.39,,0.62,-3.54,,0.32,96.5,,90.7,95.8,87.0,,0.077,0.077,0.406,,,,0.176,0.294,0.317,0.3,0.9,0.526,,,,0.288,0.409,0.244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-11,747041,Strikeout,strikeout,True,677942,607644,Blaze Alexander,John Means,0,f4bc8b7a-52c7-484e-b861-d079165d0511,607644.0,johnmeans,Means,Left,John Means,BAL,2.61,4.7,20.2,102.0,87.0,102.0,0.76,6.97,0.87,6.97,0.87,0.32,0.23,0.541,0.164,0.377,0.419,89.0,113.0,112.0,88.0,96.0,96.0,,,,83.0,102.0,100.0,88.0,92.0,100.0,,,,,0.375,,0.231,0.109,0.284,0.74,,,1.7,1.36,0.88,90.5,,82.0,,84.5,75.7,0.231,0.5,0.182,0.2,0.2,0.111,0.222,0.333,0.353,0.167,0.278,0.333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-11,747041,Single,single,False,677942,607644,Blaze Alexander,John Means,0,9e9d7881-39ab-46be-b8c8-382c630c3880,607644.0,johnmeans,Means,Left,John Means,BAL,2.61,4.7,20.2,102.0,87.0,102.0,0.76,6.97,0.87,6.97,0.87,0.32,0.23,0.541,0.164,0.377,0.419,89.0,113.0,112.0,88.0,96.0,96.0,,,,83.0,102.0,100.0,88.0,92.0,100.0,,,,,0.375,,0.231,0.109,0.284,0.74,,,1.7,1.36,0.88,90.5,,82.0,,84.5,75.7,0.231,0.5,0.182,0.2,0.2,0.111,0.222,0.333,0.353,0.167,0.278,0.333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-11,747041,Flyout,field_out,True,677942,657508,Blaze Alexander,Mike Baumann,0,f78d0096-f67c-4861-97ce-7d2d6a4fe350,657508.0,mikebaumann,Baumann,Right,Mike Baumann,- - -,4.41,4.48,34.2,94.0,120.0,99.0,0.772,8.31,4.41,8.05,1.56,0.98,0.291,0.32,0.126,0.301,0.442,90.0,110.0,107.0,123.0,96.0,99.0,,,,110.0,82.0,88.0,125.0,97.0,105.0,,,,0.002,0.396,,0.215,0.353,0.034,-3.29,,-3.42,1.8,0.44,0.22,96.3,,89.1,95.8,92.2,87.6,0.327,0.75,0.174,0.16,0.16,0.327,0.2,0.2,0.25,0.192,0.346,0.291,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-11,747041,Groundout,field_out,True,677942,666974,Blaze Alexander,Yennier Cano,0,a050956d-63ed-4c51-ae6f-cf9fd507aeb0,666974.0,yenniercano,Cano,Right,Yennier Cano,BAL,2.79,3.91,38.2,106.0,116.0,106.0,0.723,8.84,4.42,7.45,1.16,3.45,0.137,0.48,0.167,0.363,0.393,137.0,115.0,108.0,59.0,107.0,97.0,112.0,103.0,106.0,145.0,96.0,111.0,,,,,,,0.498,0.115,,0.107,,0.279,2.39,,0.62,-3.54,,0.32,96.5,,90.7,95.8,87.0,,0.077,0.077,0.406,,,,0.176,0.294,0.317,0.3,0.9,0.526,,,,0.288,0.409,0.244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-14,747205,Groundout,field_out,True,677942,668881,Blaze Alexander,Hunter Greene,0,f7d6d87f-10ed-496c-8bbe-1c98eabae170,668881.0,huntergreene,"Greene, H",Right,Hunter Greene,CIN,3.34,3.1,110.1,98.0,124.0,103.0,0.742,10.28,3.67,6.36,0.82,0.72,0.272,0.412,0.184,0.272,0.421,,,,124.0,100.0,103.0,,,,127.0,95.0,103.0,,,,,,,,0.556,,0.34,,,1.2,,,0.09,,,97.7,,,,86.6,,0.196,0.293,0.256,0.25,1.0,0.125,,,,0.191,0.359,0.389,,,,,,,117.0,97.0,101.0,0.021,-1.96,80.6,118.0,91.0,104.0,0.083,-0.91,86.8,0.267,0.433,0.309,,,,,,,,,,,,,,,
2024-05-14,747205,Single,single,False,677942,668881,Blaze Alexander,Hunter Greene,1,d1becd55-c0e2-49d4-a844-8bd57553c0e7,668881.0,huntergreene,"Greene, H",Right,Hunter Greene,CIN,3.34,3.1,110.1,98.0,124.0,103.0,0.742,10.28,3.67,6.36,0.82,0.72,0.272,0.412,0.184,0.272,0.421,,,,124.0,100.0,103.0,,,,127.0,95.0,103.0,,,,,,,,0.556,,0.34,,,1.2,,,0.09,,,97.7,,,,86.6,,0.196,0.293,0.256,0.25,1.0,0.125,,,,0.191,0.359,0.389,,,,,,,117.0,97.0,101.0,0.021,-1.96,80.6,118.0,91.0,104.0,0.083,-0.91,86.8,0.267,0.433,0.309,,,,,,,,,,,,,,,
2024-05-14,747205,Lineout,field_out,True,677942,668881,Blaze Alexander,Hunter Greene,0,7ca17ab9-5e4c-406b-91f2-22a990c00569,668881.0,huntergreene,"Greene, H",Right,Hunter Greene,CIN,3.34,3.1,110.1,98.0,124.0,103.0,0.742,10.28,3.67,6.36,0.82,0.72,0.272,0.412,0.184,0.272,0.421,,,,124.0,100.0,103.0,,,,127.0,95.0,103.0,,,,,,,,0.556,,0.34,,,1.2,,,0.09,,,97.7,,,,86.6,,0.196,0.293,0.256,0.25,1.0,0.125,,,,0.191,0.359,0.389,,,,,,,117.0,97.0,101.0,0.021,-1.96,80.6,118.0,91.0,104.0,0.083,-0.91,86.8,0.267,0.433,0.309,,,,,,,,,,,,,,,
2024-05-14,747205,Strikeout,strikeout,True,677942,608718,Blaze Alexander,Brent Suter,0,80ceef7f-01c2-4e5a-bd78-61da6c128a6f,608718.0,brentsuter,Suter,Left,Brent Suter,CIN,3.68,4.04,51.1,99.0,102.0,103.0,0.799,7.19,1.75,8.94,1.4,1.15,0.28,0.373,0.193,0.248,0.406,109.0,101.0,114.0,116.0,99.0,108.0,82.0,90.0,79.0,89.0,106.0,109.0,,,,,,,0.215,0.418,,0.171,,0.196,0.28,,0.2,-0.29,,-0.48,85.9,,75.8,87.4,78.7,,0.277,0.446,0.198,,,,0.227,0.364,0.28,0.243,0.459,0.225,,,,0.25,0.472,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-15,747203,Strikeout,strikeout,True,677942,671096,Blaze Alexander,Andrew Abbott,0,1a7bff6a-8a40-409e-a51b-c84bc3c92e4f,671096.0,andrewabbott,"Abbott, A",Left,Andrew Abbott,CIN,3.39,3.51,106.1,98.0,91.0,96.0,0.81,7.28,3.39,7.53,1.52,0.68,0.256,0.358,0.177,0.256,0.427,99.0,92.0,97.0,77.0,96.0,89.0,,,,124.0,104.0,111.0,,,,,,,,0.546,,0.165,,0.167,0.21,,,0.44,,0.81,92.9,,84.7,,82.8,,0.233,0.406,0.193,0.324,0.676,0.147,0.167,0.379,0.285,0.188,0.302,0.253,,,,,,,99.0,98.0,100.0,0.121,-1.54,80.7,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-15,747203,Groundout,field_out,True,677942,671096,Blaze Alexander,Andrew Abbott,0,b8173347-cf66-4ffc-86c1-0c0c56a8e31d,671096.0,andrewabbott,"Abbott, A",Left,Andrew Abbott,CIN,3.39,3.51,106.1,98.0,91.0,96.0,0.81,7.28,3.39,7.53,1.52,0.68,0.256,0.358,0.177,0.256,0.427,99.0,92.0,97.0,77.0,96.0,89.0,,,,124.0,104.0,111.0,,,,,,,,0.546,,0.165,,0.167,0.21,,,0.44,,0.81,92.9,,84.7,,82.8,,0.233,0.406,0.193,0.324,0.676,0.147,0.167,0.379,0.285,0.188,0.302,0.253,,,,,,,99.0,98.0,100.0,0.121,-1.54,80.7,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-15,747203,Pop Out,field_out,True,677942,671096,Blaze Alexander,Andrew Abbott,0,da2134d5-a823-487b-a422-14317b37b531,671096.0,andrewabbott,"Abbott, A",Left,Andrew Abbott,CIN,3.39,3.51,106.1,98.0,91.0,96.0,0.81,7.28,3.39,7.53,1.52,0.68,0.256,0.358,0.177,0.256,0.427,99.0,92.0,97.0,77.0,96.0,89.0,,,,124.0,104.0,111.0,,,,,,,,0.546,,0.165,,0.167,0.21,,,0.44,,0.81,92.9,,84.7,,82.8,,0.233,0.406,0.193,0.324,0.676,0.147,0.167,0.379,0.285,0.188,0.302,0.253,,,,,,,99.0,98.0,100.0,0.121,-1.54,80.7,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-19,747198,Forceout,force_out,True,677942,666159,Blaze Alexander,Matt Manning,1,8c780e39-94f4-4ddf-a70d-d1000d0d0569,666159.0,mattmanning,Manning,Right,Matt Manning,DET,4.88,4.64,27.2,98.0,99.0,98.0,0.791,7.48,3.9,10.08,0.98,0.61,0.239,0.341,0.159,0.318,0.482,,,,95.0,100.0,100.0,,,,100.0,96.0,97.0,,,,,,,,0.482,,0.379,,,-1.36,,,1.26,,,93.8,,,,84.4,,0.327,0.519,0.213,0.385,0.538,0.273,,,,0.375,0.375,0.0,,,,,,,108.0,96.0,99.0,0.098,-3.39,81.6,82.0,98.0,88.0,0.041,-0.33,87.8,0.25,0.25,0.2,,,,,,,,,,,,,,,
2024-05-19,747198,Forceout,force_out,True,677942,666159,Blaze Alexander,Matt Manning,1,6de8bef6-d918-4015-8063-0b9a727c31ac,666159.0,mattmanning,Manning,Right,Matt Manning,DET,4.88,4.64,27.2,98.0,99.0,98.0,0.791,7.48,3.9,10.08,0.98,0.61,0.239,0.341,0.159,0.318,0.482,,,,95.0,100.0,100.0,,,,100.0,96.0,97.0,,,,,,,,0.482,,0.379,,,-1.36,,,1.26,,,93.8,,,,84.4,,0.327,0.519,0.213,0.385,0.538,0.273,,,,0.375,0.375,0.0,,,,,,,108.0,96.0,99.0,0.098,-3.39,81.6,82.0,98.0,88.0,0.041,-0.33,87.8,0.25,0.25,0.2,,,,,,,,,,,,,,,
2024-05-19,747198,Single,single,False,677942,666159,Blaze Alexander,Matt Manning,0,a2962214-c196-410e-a7a0-5f7dd3ca028b,666159.0,mattmanning,Manning,Right,Matt Manning,DET,4.88,4.64,27.2,98.0,99.0,98.0,0.791,7.48,3.9,10.08,0.98,0.61,0.239,0.341,0.159,0.318,0.482,,,,95.0,100.0,100.0,,,,100.0,96.0,97.0,,,,,,,,0.482,,0.379,,,-1.36,,,1.26,,,93.8,,,,84.4,,0.327,0.519,0.213,0.385,0.538,0.273,,,,0.375,0.375,0.0,,,,,,,108.0,96.0,99.0,0.098,-3.39,81.6,82.0,98.0,88.0,0.041,-0.33,87.8,0.25,0.25,0.2,,,,,,,,,,,,,,,
2024-05-19,747198,Groundout,field_out,True,677942,656412,Blaze Alexander,Alex Faedo,1,0086de57-582e-4515-8db5-0358df954c18,656412.0,alexfaedo,Faedo,Right,Alex Faedo,DET,3.5,4.24,43.2,101.0,104.0,103.0,0.704,7.83,3.92,7.42,1.24,1.36,0.248,0.456,0.128,0.336,0.359,108.0,103.0,110.0,92.0,94.0,89.0,81.0,89.0,88.0,111.0,107.0,112.0,,,,,,,0.051,0.318,,0.424,,0.207,1.28,,-7.0,0.64,,-1.0,94.0,,89.0,93.5,83.1,,0.167,0.317,0.25,,,,0.294,0.412,0.274,0.193,0.368,0.407,,,,0.625,0.875,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-22,746143,Groundout,field_out,True,677942,642232,Blaze Alexander,Ryan Yarbrough,0,b1001106-e09f-4ca1-b2be-5ad684ace7d9,642232.0,ryanyarbrough,Yarbrough,Left,Ryan Yarbrough,LAD,3.73,4.67,62.2,98.0,80.0,93.0,0.813,4.45,3.59,7.04,1.15,0.95,0.259,0.403,0.169,0.259,0.444,63.0,102.0,82.0,86.0,96.0,90.0,63.0,100.0,91.0,,,,,,,95.0,83.0,77.0,0.251,0.173,0.142,,,0.149,0.52,-4.83,2.48,,,1.05,86.5,83.8,77.5,85.9,,,0.258,0.387,0.149,0.141,0.282,0.282,0.229,0.229,0.231,,,,0.421,0.789,0.204,0.211,0.324,0.099,96.0,102.0,111.0,0.286,0.81,71.5,,,,,,,,,,,,,,,,,,,,,,,,
