date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,SI%,FA%,SL%,CH%,wFA/C,wSI/C,wSL/C,wCH/C,vFA,vCH,vSI,vSL,FF_ba,FF_slg,FF_whiff,CH_ba,CH_slg,CH_whiff,SI_ba,SI_slg,SI_whiff,SL_ba,SL_slg,SL_whiff,Stf+ KC,Loc+ KC,Pit+ KC,Stf+ FC,Loc+ FC,Pit+ FC,FC%,KC%,wFC/C,wKC/C,vFC,vKC,CU_ba,CU_slg,CU_whiff,FC_ba,FC_slg,FC_whiff,ST_ba,ST_slg,ST_whiff,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FS,Loc+ FS,Pit+ FS,FS%,CU%,wFS/C,wCU/C,vFS,vCU,FS_ba,FS_slg,FS_whiff,SV_ba,SV_slg,SV_whiff
2024-09-13,746423,Walk,walk,False,700242,621107,Trey Sweeney,Zach Eflin,0,fa254ea5-9752-4471-ab98-c25ed295c0b9,621107.0,zacheflin,Eflin,Right,Zach Eflin,- - -,3.55,3.4,154.2,107.0,92.0,103.0,0.806,7.45,1.05,9.08,1.16,1.14,0.229,0.446,0.172,0.319,0.454,84.0,99.0,101.0,61.0,105.0,94.0,91.0,109.0,105.0,120.0,106.0,111.0,0.289,0.095,0.092,0.05,-0.79,0.34,0.84,-1.8,92.4,85.3,91.7,79.8,0.255,0.436,0.248,0.225,0.425,0.123,0.28,0.382,0.131,,,,,,,86.0,105.0,98.0,0.279,,1.63,,88.1,,0.296,0.48,0.329,0.217,0.338,0.221,0.208,0.479,0.213,108.0,113.0,109.0,,,,,0.195,,-1.36,,78.8,,,,,,
2024-09-13,746423,Groundout,field_out,True,700242,621107,Trey Sweeney,Zach Eflin,0,b58e4eb3-bf87-4b9e-b3d2-f7cc16f692d4,621107.0,zacheflin,Eflin,Right,Zach Eflin,- - -,3.55,3.4,154.2,107.0,92.0,103.0,0.806,7.45,1.05,9.08,1.16,1.14,0.229,0.446,0.172,0.319,0.454,84.0,99.0,101.0,61.0,105.0,94.0,91.0,109.0,105.0,120.0,106.0,111.0,0.289,0.095,0.092,0.05,-0.79,0.34,0.84,-1.8,92.4,85.3,91.7,79.8,0.255,0.436,0.248,0.225,0.425,0.123,0.28,0.382,0.131,,,,,,,86.0,105.0,98.0,0.279,,1.63,,88.1,,0.296,0.48,0.329,0.217,0.338,0.221,0.208,0.479,0.213,108.0,113.0,109.0,,,,,0.195,,-1.36,,78.8,,,,,,
2024-09-13,746423,Caught Stealing 2B,caught_stealing_2b,True,700242,642397,Trey Sweeney,Gregory Soto,0,d92f139e-5abf-4730-9e82-a0f570a5a484,642397.0,gregorysoto,"Soto, G",Left,Gregory Soto,- - -,4.78,4.45,49.0,95.0,112.0,98.0,0.719,11.2,4.78,9.92,0.73,1.76,0.319,0.311,0.163,0.333,0.43,,,,95.0,87.0,81.0,113.0,96.0,100.0,119.0,94.0,102.0,0.453,0.121,0.418,,-3.34,0.22,-1.01,,98.0,,97.4,85.8,0.35,0.4,0.333,,,,0.305,0.415,0.14,0.224,0.368,0.488,,,,,,,0.008,,0.37,,91.8,,,,,,,,0.333,0.667,0.333,,,,,,,,,,,,,,,,,,
2024-09-13,746423,Strikeout,strikeout,True,700242,642397,Trey Sweeney,Gregory Soto,0,0ccb001f-3b2f-4df8-a957-f8d07dd739cd,642397.0,gregorysoto,"Soto, G",Left,Gregory Soto,- - -,4.78,4.45,49.0,95.0,112.0,98.0,0.719,11.2,4.78,9.92,0.73,1.76,0.319,0.311,0.163,0.333,0.43,,,,95.0,87.0,81.0,113.0,96.0,100.0,119.0,94.0,102.0,0.453,0.121,0.418,,-3.34,0.22,-1.01,,98.0,,97.4,85.8,0.35,0.4,0.333,,,,0.305,0.415,0.14,0.224,0.368,0.488,,,,,,,0.008,,0.37,,91.8,,,,,,,,0.333,0.667,0.333,,,,,,,,,,,,,,,,,,
2024-09-14,746422,Strikeout,strikeout,True,700242,669203,Trey Sweeney,Corbin Burnes,0,2ff6799d-a4e2-4ce6-b957-dc7e3047031a,669203.0,corbinburnes,Burnes,Right,Corbin Burnes,BAL,3.06,3.38,182.1,103.0,118.0,107.0,0.739,8.1,2.17,7.9,1.04,1.41,0.209,0.422,0.192,0.282,0.4,110.0,99.0,103.0,,,,105.0,95.0,88.0,133.0,105.0,121.0,0.081,,0.146,0.11,,-0.46,0.67,0.38,,89.2,97.0,87.3,,,,0.194,0.339,0.369,0.235,0.412,0.157,0.2,0.295,0.458,,,,122.0,105.0,107.0,0.446,,1.07,,95.4,,0.192,0.323,0.387,0.262,0.379,0.181,,,,109.0,101.0,106.0,,,,,0.217,,0.53,,80.3,,,,,,
2024-09-14,746422,Strikeout,strikeout,True,700242,669203,Trey Sweeney,Corbin Burnes,0,8c8f26aa-3b1e-4848-b6c1-d9996abb733c,669203.0,corbinburnes,Burnes,Right,Corbin Burnes,BAL,3.06,3.38,182.1,103.0,118.0,107.0,0.739,8.1,2.17,7.9,1.04,1.41,0.209,0.422,0.192,0.282,0.4,110.0,99.0,103.0,,,,105.0,95.0,88.0,133.0,105.0,121.0,0.081,,0.146,0.11,,-0.46,0.67,0.38,,89.2,97.0,87.3,,,,0.194,0.339,0.369,0.235,0.412,0.157,0.2,0.295,0.458,,,,122.0,105.0,107.0,0.446,,1.07,,95.4,,0.192,0.323,0.387,0.262,0.379,0.181,,,,109.0,101.0,106.0,,,,,0.217,,0.53,,80.3,,,,,,
2024-09-15,746419,Pop Out,field_out,True,700242,700249,Trey Sweeney,Cade Povich,0,f3f29d47-c55f-4490-b2ff-c6958ad541dd,700249.0,cadepovich,Povich,Left,Cade Povich,BAL,5.74,4.27,69.0,98.0,86.0,96.0,0.784,7.83,3.91,9.91,1.57,0.83,0.219,0.457,0.196,0.274,0.447,62.0,100.0,93.0,79.0,97.0,92.0,79.0,98.0,89.0,113.0,102.0,104.0,0.085,0.396,0.128,0.107,0.06,0.48,-0.62,-1.1,92.2,86.0,91.4,82.6,0.25,0.424,0.171,0.225,0.475,0.257,0.227,0.273,0.088,,,,,,,97.0,94.0,94.0,0.085,,-3.12,,88.3,,0.385,0.596,0.292,0.333,0.81,0.288,0.24,0.42,0.265,93.0,99.0,103.0,,,,,0.199,,-3.21,,76.1,,,,,,
2024-09-15,746419,Strikeout,strikeout,True,700242,700249,Trey Sweeney,Cade Povich,0,c00d397b-5ea2-40f9-805e-86232c3bc76e,700249.0,cadepovich,Povich,Left,Cade Povich,BAL,5.74,4.27,69.0,98.0,86.0,96.0,0.784,7.83,3.91,9.91,1.57,0.83,0.219,0.457,0.196,0.274,0.447,62.0,100.0,93.0,79.0,97.0,92.0,79.0,98.0,89.0,113.0,102.0,104.0,0.085,0.396,0.128,0.107,0.06,0.48,-0.62,-1.1,92.2,86.0,91.4,82.6,0.25,0.424,0.171,0.225,0.475,0.257,0.227,0.273,0.088,,,,,,,97.0,94.0,94.0,0.085,,-3.12,,88.3,,0.385,0.596,0.292,0.333,0.81,0.288,0.24,0.42,0.265,93.0,99.0,103.0,,,,,0.199,,-3.21,,76.1,,,,,,
2024-09-15,746419,Single,single,False,700242,669211,Trey Sweeney,Keegan Akin,0,b627b47d-c477-4db1-9aca-eb85b21ffe10,669211.0,keeganakin,Akin,Left,Keegan Akin,BAL,3.39,2.63,71.2,103.0,112.0,106.0,0.715,11.3,2.13,6.4,1.0,0.77,0.275,0.404,0.169,0.309,0.459,99.0,102.0,101.0,111.0,103.0,106.0,,,,117.0,104.0,108.0,,0.566,0.327,0.106,0.77,,1.13,1.15,93.9,85.5,,85.4,0.223,0.412,0.287,0.158,0.184,0.263,,,,0.16,0.32,0.355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-16,746260,Strikeout,strikeout,True,700242,607625,Trey Sweeney,Seth Lugo,0,2d058928-dc04-4ffe-9bb1-bed76e5e66b3,607625.0,sethlugo,"Lugo, S",Right,Seth Lugo,KCR,3.05,3.76,197.2,101.0,97.0,100.0,0.796,7.88,2.14,7.88,0.73,1.23,0.209,0.389,0.157,0.301,0.43,95.0,100.0,98.0,75.0,103.0,95.0,69.0,101.0,91.0,125.0,98.0,105.0,0.187,0.24,0.137,0.067,0.79,0.53,-0.73,0.18,92.3,87.4,92.2,85.2,0.232,0.384,0.167,0.227,0.364,0.299,0.284,0.395,0.133,0.216,0.392,0.196,,,,99.0,103.0,103.0,0.079,,2.6,,90.2,,0.179,0.277,0.34,0.235,0.235,0.241,0.36,0.72,0.109,127.0,100.0,110.0,88.0,99.0,99.0,0.029,0.26,-0.43,1.34,85.8,79.4,0.095,0.381,0.333,0.227,0.295,0.279
2024-09-16,746260,Sac Fly,sac_fly,True,700242,607625,Trey Sweeney,Seth Lugo,1,92b2fbef-48a8-4628-88aa-492c00616f80,607625.0,sethlugo,"Lugo, S",Right,Seth Lugo,KCR,3.05,3.76,197.2,101.0,97.0,100.0,0.796,7.88,2.14,7.88,0.73,1.23,0.209,0.389,0.157,0.301,0.43,95.0,100.0,98.0,75.0,103.0,95.0,69.0,101.0,91.0,125.0,98.0,105.0,0.187,0.24,0.137,0.067,0.79,0.53,-0.73,0.18,92.3,87.4,92.2,85.2,0.232,0.384,0.167,0.227,0.364,0.299,0.284,0.395,0.133,0.216,0.392,0.196,,,,99.0,103.0,103.0,0.079,,2.6,,90.2,,0.179,0.277,0.34,0.235,0.235,0.241,0.36,0.72,0.109,127.0,100.0,110.0,88.0,99.0,99.0,0.029,0.26,-0.43,1.34,85.8,79.4,0.095,0.381,0.333,0.227,0.295,0.279
2024-09-17,746261,Single,single,False,700242,666142,Trey Sweeney,Cole Ragans,0,70e95dc1-8f6d-4fd1-a28d-02a7f4900cf2,666142.0,coleragans,Ragans,Left,Cole Ragans,KCR,3.24,3.3,180.1,99.0,108.0,104.0,0.703,10.83,3.19,7.14,0.75,0.98,0.277,0.396,0.177,0.299,0.408,112.0,98.0,103.0,106.0,101.0,106.0,,,,132.0,106.0,114.0,,0.416,0.127,0.237,0.8,,-0.35,1.38,95.5,84.8,,86.1,0.213,0.367,0.233,0.181,0.281,0.482,,,,0.216,0.314,0.337,102.0,96.0,101.0,88.0,95.0,91.0,0.115,0.104,0.28,0.81,90.8,80.8,0.15,0.275,0.329,0.348,0.455,0.228,,,,,,,,,,,,,,,,,,,,,
2024-09-17,746261,Strikeout,strikeout,True,700242,666142,Trey Sweeney,Cole Ragans,0,78617dbc-f0f6-4319-8c13-a95fef6d44e0,666142.0,coleragans,Ragans,Left,Cole Ragans,KCR,3.24,3.3,180.1,99.0,108.0,104.0,0.703,10.83,3.19,7.14,0.75,0.98,0.277,0.396,0.177,0.299,0.408,112.0,98.0,103.0,106.0,101.0,106.0,,,,132.0,106.0,114.0,,0.416,0.127,0.237,0.8,,-0.35,1.38,95.5,84.8,,86.1,0.213,0.367,0.233,0.181,0.281,0.482,,,,0.216,0.314,0.337,102.0,96.0,101.0,88.0,95.0,91.0,0.115,0.104,0.28,0.81,90.8,80.8,0.15,0.275,0.329,0.348,0.455,0.228,,,,,,,,,,,,,,,,,,,,,
2024-09-17,746261,Walk,walk,False,700242,666142,Trey Sweeney,Cole Ragans,0,e39de792-e353-42cc-9801-33ccb1323fab,666142.0,coleragans,Ragans,Left,Cole Ragans,KCR,3.24,3.3,180.1,99.0,108.0,104.0,0.703,10.83,3.19,7.14,0.75,0.98,0.277,0.396,0.177,0.299,0.408,112.0,98.0,103.0,106.0,101.0,106.0,,,,132.0,106.0,114.0,,0.416,0.127,0.237,0.8,,-0.35,1.38,95.5,84.8,,86.1,0.213,0.367,0.233,0.181,0.281,0.482,,,,0.216,0.314,0.337,102.0,96.0,101.0,88.0,95.0,91.0,0.115,0.104,0.28,0.81,90.8,80.8,0.15,0.275,0.329,0.348,0.455,0.228,,,,,,,,,,,,,,,,,,,,,
2024-09-17,746261,Strikeout,strikeout,True,700242,668674,Trey Sweeney,Lucas Erceg,0,0050b62f-b855-4497-9f63-4c76fab168f1,668674.0,lucaserceg,Erceg,Right,Lucas Erceg,- - -,3.53,3.25,58.2,101.0,109.0,104.0,0.711,10.43,2.45,7.52,0.46,1.43,0.344,0.312,0.227,0.24,0.412,92.0,97.0,105.0,112.0,98.0,98.0,109.0,103.0,104.0,118.0,104.0,108.0,0.218,0.302,0.282,0.198,-0.37,2.6,2.35,-0.7,98.6,91.1,98.5,85.7,0.246,0.42,0.276,0.3,0.475,0.366,0.22,0.237,0.206,0.13,0.148,0.379,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-18,746254,Strikeout,strikeout,True,700242,679525,Trey Sweeney,Alec Marsh,1,d0bbd805-79df-4473-9ef3-2cb05d7ac6d5,679525.0,alecmarsh,Marsh,Right,Alec Marsh,KCR,4.65,5.08,124.0,99.0,100.0,99.0,0.789,8.78,2.83,8.56,1.31,0.92,0.241,0.417,0.179,0.339,0.429,88.0,95.0,94.0,93.0,99.0,95.0,99.0,98.0,96.0,118.0,98.0,106.0,0.134,0.375,0.226,0.103,0.36,-1.44,-0.35,0.8,94.1,86.4,93.6,86.5,0.208,0.389,0.222,0.204,0.296,0.171,0.325,0.545,0.1,0.297,0.473,0.301,,,,,,,,,,,,,0.26,0.506,0.281,,,,0.154,0.308,0.469,102.0,104.0,102.0,,,,,0.162,,-1.28,,82.8,,,,,,
2024-09-18,746254,Double,double,False,700242,679525,Trey Sweeney,Alec Marsh,1,032fb0cc-b60f-4f1c-bee8-b789380bcc49,679525.0,alecmarsh,Marsh,Right,Alec Marsh,KCR,4.65,5.08,124.0,99.0,100.0,99.0,0.789,8.78,2.83,8.56,1.31,0.92,0.241,0.417,0.179,0.339,0.429,88.0,95.0,94.0,93.0,99.0,95.0,99.0,98.0,96.0,118.0,98.0,106.0,0.134,0.375,0.226,0.103,0.36,-1.44,-0.35,0.8,94.1,86.4,93.6,86.5,0.208,0.389,0.222,0.204,0.296,0.171,0.325,0.545,0.1,0.297,0.473,0.301,,,,,,,,,,,,,0.26,0.506,0.281,,,,0.154,0.308,0.469,102.0,104.0,102.0,,,,,0.162,,-1.28,,82.8,,,,,,
2024-09-18,746254,Flyout,field_out,True,700242,663738,Trey Sweeney,Daniel Lynch IV,0,6828012c-0d5d-49b0-ba6a-f45f3b39612d,663738.0,daniellynchiv,Lynch IV,Left,Daniel Lynch IV,KCR,3.72,3.89,38.2,97.0,78.0,92.0,0.732,7.91,2.56,5.82,1.4,1.07,0.143,0.448,0.133,0.314,0.433,87.0,96.0,96.0,59.0,96.0,83.0,88.0,113.0,102.0,90.0,95.0,96.0,0.105,0.371,0.254,0.207,0.45,6.74,-0.03,-0.13,92.9,84.6,92.7,85.8,0.214,0.482,0.128,0.258,0.355,0.322,0.053,0.053,0.148,0.115,0.269,0.5,90.0,89.0,89.0,126.0,129.0,122.0,0.002,0.062,-3.48,1.23,90.3,80.2,0.2,0.4,0.333,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-18,746254,Strikeout,strikeout,True,700242,669674,Trey Sweeney,Sam Long,0,3806daaf-9b22-40ef-89d2-229bc8fe1c53,669674.0,samlong,Long,Left,Sam Long,KCR,3.2,3.95,39.1,94.0,98.0,97.0,0.754,9.15,3.66,7.32,0.92,1.05,0.179,0.491,0.236,0.368,0.417,,,,93.0,96.0,95.0,,,,114.0,98.0,106.0,,0.373,0.318,,0.98,,0.26,,94.3,,,85.5,0.217,0.35,0.217,,,,,,,0.245,0.367,0.384,,,,,,,,,,,,,0.217,0.391,0.17,,,,,,,86.0,90.0,97.0,86.0,78.0,79.0,0.085,0.224,1.39,-0.54,87.7,77.7,0.154,0.154,0.2,,,
2024-09-20,746984,Single,single,False,700242,669203,Trey Sweeney,Corbin Burnes,0,81696c00-f7aa-418a-aa3e-1ccc35755f6b,669203.0,corbinburnes,Burnes,Right,Corbin Burnes,BAL,2.95,3.35,189.1,103.0,119.0,107.0,0.739,8.18,2.23,7.75,1.0,1.39,0.209,0.423,0.19,0.286,0.4,111.0,98.0,102.0,,,,105.0,95.0,88.0,133.0,105.0,121.0,0.079,,0.146,0.111,,-0.46,1.0,0.24,,89.2,97.0,87.2,,,,0.194,0.339,0.375,0.235,0.412,0.157,0.188,0.277,0.459,,,,123.0,105.0,107.0,0.448,,1.14,,95.3,,0.195,0.323,0.376,0.258,0.374,0.183,,,,109.0,101.0,106.0,,,,,0.216,,0.5,,80.3,,,,,,
2024-09-20,746984,Groundout,field_out,True,700242,669203,Trey Sweeney,Corbin Burnes,0,f5e47d7b-905e-46de-846a-454371ae18a8,669203.0,corbinburnes,Burnes,Right,Corbin Burnes,BAL,2.95,3.35,189.1,103.0,119.0,107.0,0.739,8.18,2.23,7.75,1.0,1.39,0.209,0.423,0.19,0.286,0.4,111.0,98.0,102.0,,,,105.0,95.0,88.0,133.0,105.0,121.0,0.079,,0.146,0.111,,-0.46,1.0,0.24,,89.2,97.0,87.2,,,,0.194,0.339,0.375,0.235,0.412,0.157,0.188,0.277,0.459,,,,123.0,105.0,107.0,0.448,,1.14,,95.3,,0.195,0.323,0.376,0.258,0.374,0.183,,,,109.0,101.0,106.0,,,,,0.216,,0.5,,80.3,,,,,,
2024-09-20,746984,Pop Out,field_out,True,700242,669203,Trey Sweeney,Corbin Burnes,0,b143fb8d-d835-47d4-a368-87af7f144990,669203.0,corbinburnes,Burnes,Right,Corbin Burnes,BAL,2.95,3.35,189.1,103.0,119.0,107.0,0.739,8.18,2.23,7.75,1.0,1.39,0.209,0.423,0.19,0.286,0.4,111.0,98.0,102.0,,,,105.0,95.0,88.0,133.0,105.0,121.0,0.079,,0.146,0.111,,-0.46,1.0,0.24,,89.2,97.0,87.2,,,,0.194,0.339,0.375,0.235,0.412,0.157,0.188,0.277,0.459,,,,123.0,105.0,107.0,0.448,,1.14,,95.3,,0.195,0.323,0.376,0.258,0.374,0.183,,,,109.0,101.0,106.0,,,,,0.216,,0.5,,80.3,,,,,,
2024-09-20,746984,Single,single,False,700242,657097,Trey Sweeney,Jacob Webb,1,8435e43a-7aeb-4238-aed4-780536977819,657097.0,jacobwebb,"Webb, J",Right,Jacob Webb,BAL,3.25,3.68,52.2,99.0,108.0,102.0,0.757,9.06,4.61,6.32,0.68,0.8,0.291,0.383,0.22,0.305,0.433,111.0,100.0,103.0,106.0,98.0,99.0,,,,110.0,99.0,106.0,,0.451,0.275,0.274,-0.35,,0.85,1.78,93.4,84.3,,82.7,0.212,0.388,0.268,0.129,0.226,0.36,,,,,,,,,,,,,,,,,,,,,,,,,0.235,0.294,0.208,,,,,,,,,,,,,,,,,,
2024-09-21,746983,Double,double,False,700242,700249,Trey Sweeney,Cade Povich,1,2b85defc-d276-4b14-a112-35edda09234d,700249.0,cadepovich,Povich,Left,Cade Povich,BAL,5.59,4.17,74.0,99.0,86.0,97.0,0.782,8.15,4.01,9.49,1.46,0.78,0.227,0.45,0.188,0.288,0.454,62.0,100.0,95.0,80.0,97.0,93.0,80.0,98.0,90.0,113.0,105.0,107.0,0.089,0.398,0.131,0.108,0.2,0.67,-0.48,-1.38,92.3,86.0,91.5,82.6,0.242,0.411,0.18,0.233,0.512,0.25,0.208,0.25,0.105,,,,,,,97.0,94.0,94.0,0.079,,-3.11,,88.3,,0.364,0.564,0.283,0.333,0.81,0.288,0.232,0.411,0.293,93.0,100.0,104.0,,,,,0.195,,-2.86,,76.2,,,,,,
2024-09-21,746983,Flyout,field_out,True,700242,700249,Trey Sweeney,Cade Povich,0,0462ebe7-7a9c-420e-9ad0-645bd2b1083c,700249.0,cadepovich,Povich,Left,Cade Povich,BAL,5.59,4.17,74.0,99.0,86.0,97.0,0.782,8.15,4.01,9.49,1.46,0.78,0.227,0.45,0.188,0.288,0.454,62.0,100.0,95.0,80.0,97.0,93.0,80.0,98.0,90.0,113.0,105.0,107.0,0.089,0.398,0.131,0.108,0.2,0.67,-0.48,-1.38,92.3,86.0,91.5,82.6,0.242,0.411,0.18,0.233,0.512,0.25,0.208,0.25,0.105,,,,,,,97.0,94.0,94.0,0.079,,-3.11,,88.3,,0.364,0.564,0.283,0.333,0.81,0.288,0.232,0.411,0.293,93.0,100.0,104.0,,,,,0.195,,-2.86,,76.2,,,,,,
2024-09-21,746983,Single,single,False,700242,669211,Trey Sweeney,Keegan Akin,0,994a439e-ea53-4c9d-939a-7681e64bc036,669211.0,keeganakin,Akin,Left,Keegan Akin,BAL,3.18,2.56,76.1,104.0,112.0,106.0,0.714,11.32,2.12,6.25,0.94,0.79,0.267,0.406,0.171,0.299,0.461,99.0,102.0,102.0,111.0,103.0,106.0,,,,116.0,105.0,109.0,,0.563,0.33,0.107,0.8,,1.57,1.4,93.9,85.6,,85.5,0.222,0.405,0.284,0.15,0.175,0.267,,,,0.157,0.301,0.358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-21,746983,Groundout,field_out,True,700242,622554,Trey Sweeney,Seranthony Domínguez,1,575de0aa-58b7-4bf1-bc82-a4f6208ff77c,622554.0,seranthonydominguez,Domínguez,Right,Seranthony Domínguez,- - -,4.31,3.65,56.1,97.0,130.0,103.0,0.752,10.54,3.04,7.83,1.92,0.71,0.256,0.391,0.205,0.295,0.435,17.0,99.0,101.0,130.0,96.0,98.0,107.0,98.0,103.0,143.0,99.0,107.0,0.181,0.403,0.404,0.012,-0.22,-0.51,0.39,-4.95,97.7,91.4,98.1,88.5,0.231,0.474,0.222,,,,0.31,0.381,0.097,0.172,0.404,0.387,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-21,746983,Strikeout,strikeout,True,700242,666974,Trey Sweeney,Yennier Cano,0,7274c20d-3611-4c5e-b708-fdd38b20bb84,666974.0,yenniercano,Cano,Right,Yennier Cano,BAL,2.79,3.42,58.0,106.0,118.0,107.0,0.746,9.78,3.41,7.91,0.93,3.06,0.144,0.464,0.176,0.314,0.388,137.0,117.0,110.0,62.0,105.0,93.0,114.0,103.0,107.0,142.0,98.0,112.0,0.52,0.107,0.124,0.249,1.35,1.02,-1.67,-0.02,96.6,91.0,96.0,87.1,0.125,0.125,0.298,0.219,0.342,0.324,0.272,0.398,0.215,0.217,0.478,0.486,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-22,746982,Double,double,False,700242,544150,Trey Sweeney,Albert Suárez,1,91b23b98-24a5-4c42-bdcc-38f7ae17dfe7,544150.0,albertsuarez,"Suárez, A",Right,Albert Suárez,BAL,3.74,4.17,127.2,100.0,89.0,97.0,0.788,7.33,2.96,8.88,1.06,0.84,0.244,0.429,0.135,0.307,0.39,99.0,100.0,105.0,90.0,101.0,96.0,,,,,,,,0.5,,0.174,-0.29,,,-0.59,94.8,86.1,,,0.274,0.457,0.232,0.279,0.442,0.219,,,,,,,,,,75.0,99.0,91.0,0.196,,0.59,,86.3,,0.177,0.323,0.238,0.247,0.376,0.309,,,,95.0,99.0,98.0,,,,,0.131,,0.51,,79.0,,,,,,
2024-09-22,746982,Strikeout,strikeout,True,700242,544150,Trey Sweeney,Albert Suárez,0,b6526c82-1d9e-4f2b-a479-303eefa85f01,544150.0,albertsuarez,"Suárez, A",Right,Albert Suárez,BAL,3.74,4.17,127.2,100.0,89.0,97.0,0.788,7.33,2.96,8.88,1.06,0.84,0.244,0.429,0.135,0.307,0.39,99.0,100.0,105.0,90.0,101.0,96.0,,,,,,,,0.5,,0.174,-0.29,,,-0.59,94.8,86.1,,,0.274,0.457,0.232,0.279,0.442,0.219,,,,,,,,,,75.0,99.0,91.0,0.196,,0.59,,86.3,,0.177,0.323,0.238,0.247,0.376,0.309,,,,95.0,99.0,98.0,,,,,0.131,,0.51,,79.0,,,,,,
2024-09-22,746982,Strikeout,strikeout,True,700242,543056,Trey Sweeney,Danny Coulombe,0,3e918c0e-b144-40a9-8eb4-a4089e5765b9,543056.0,dannycoulombe,Coulombe,Left,Danny Coulombe,BAL,2.28,2.5,27.2,102.0,82.0,100.0,0.764,10.41,1.3,4.88,0.98,1.07,0.156,0.484,0.188,0.375,0.436,,,,76.0,96.0,89.0,13.0,107.0,89.0,105.0,99.0,102.0,0.127,0.143,0.286,,2.38,2.84,2.73,,91.1,,90.6,81.7,0.091,0.091,0.136,,,,0.154,0.154,0.08,,,,114.0,119.0,150.0,80.0,98.0,89.0,0.319,0.125,1.78,0.83,85.8,79.4,0.118,0.294,0.226,0.226,0.484,0.266,0.125,0.167,0.396,,,,,,,,,,,,,,,,,,
2024-09-22,746982,Groundout,field_out,True,700242,666974,Trey Sweeney,Yennier Cano,1,c54589ff-14b5-4e93-811b-6bc8a8bf321c,666974.0,yenniercano,Cano,Right,Yennier Cano,BAL,2.79,3.42,58.0,106.0,118.0,107.0,0.746,9.78,3.41,7.91,0.93,3.06,0.144,0.464,0.176,0.314,0.388,137.0,117.0,110.0,62.0,105.0,93.0,114.0,103.0,107.0,142.0,98.0,112.0,0.52,0.107,0.124,0.249,1.35,1.02,-1.67,-0.02,96.6,91.0,96.0,87.1,0.125,0.125,0.298,0.219,0.342,0.324,0.272,0.398,0.215,0.217,0.478,0.486,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-24,746421,Lineout,field_out,True,700242,686752,Trey Sweeney,Ryan Pepiot,0,00079268-b8b1-4316-aeac-e5b5d84623ee,686752.0,ryanpepiot,Pepiot,Right,Ryan Pepiot,TBR,3.6,3.64,130.0,99.0,116.0,106.0,0.73,9.83,3.32,7.06,1.18,0.77,0.276,0.405,0.17,0.308,0.422,118.0,105.0,117.0,115.0,98.0,102.0,,,,119.0,95.0,106.0,,0.506,0.173,0.235,1.07,,0.51,-0.47,94.9,85.8,,89.0,0.181,0.33,0.316,0.216,0.353,0.286,,,,0.267,0.407,0.317,,,,100.0,103.0,100.0,0.06,,-0.88,,91.6,,0.167,0.167,0.5,0.276,0.586,0.141,,,,140.0,75.0,84.0,,,,,0.027,,-1.47,,80.6,,,,,,
2024-09-24,746421,Walk,walk,False,700242,686752,Trey Sweeney,Ryan Pepiot,0,4b653462-dd02-47ee-b3ad-396ddf9b1eb1,686752.0,ryanpepiot,Pepiot,Right,Ryan Pepiot,TBR,3.6,3.64,130.0,99.0,116.0,106.0,0.73,9.83,3.32,7.06,1.18,0.77,0.276,0.405,0.17,0.308,0.422,118.0,105.0,117.0,115.0,98.0,102.0,,,,119.0,95.0,106.0,,0.506,0.173,0.235,1.07,,0.51,-0.47,94.9,85.8,,89.0,0.181,0.33,0.316,0.216,0.353,0.286,,,,0.267,0.407,0.317,,,,100.0,103.0,100.0,0.06,,-0.88,,91.6,,0.167,0.167,0.5,0.276,0.586,0.141,,,,140.0,75.0,84.0,,,,,0.027,,-1.47,,80.6,,,,,,
2024-09-24,746421,Strikeout,strikeout,True,700242,682254,Trey Sweeney,Mason Montgomery,0,94ad3629-3f98-42ca-88a5-ee0695caf6b0,682254.0,masonmontgomery,"Montgomery, M",Left,Mason Montgomery,TBR,1.86,3.59,9.2,103.0,139.0,113.0,0.53,15.83,4.66,5.59,0.0,2.25,0.133,0.4,0.067,0.4,0.424,,,,150.0,100.0,112.0,,,,110.0,110.0,115.0,,0.728,0.272,,2.86,,-0.36,,97.3,,,88.6,0.176,0.294,0.431,,,,,,,0.2,0.267,0.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
