date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FS,Loc+ FS,Pit+ FS,FA%,FS%,SL%,CU%,wFA/C,wFS/C,wSL/C,wCU/C,vFA,vFS,vSL,vCU,FF_ba,FF_slg,FF_whiff,SL_ba,SL_slg,SL_whiff,FS_ba,FS_slg,FS_whiff,CU_ba,CU_slg,CU_whiff,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FC%,CH%,wFC/C,wSI/C,wCH/C,vFC,vCH,vSI,SI_ba,SI_slg,SI_whiff,FC_ba,FC_slg,FC_whiff,CH_ba,CH_slg,CH_whiff,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC,SV_ba,SV_slg,SV_whiff,vKN (sc),KN%,wKN/C,KC_ba,KC_slg,KC_whiff,ST_ba,ST_slg,ST_whiff
2024-04-28,746077,Single,single,False,702358,677960,Trey Lipscomb,Ryan Weathers,0,63464829-faae-4ad5-9035-25aff6c11de1,677960.0,ryanweathers,Weathers,Left,Ryan Weathers,MIA,3.55,3.99,71.0,96.0,94.0,98.0,0.755,8.49,2.54,7.73,1.01,1.63,0.261,0.429,0.172,0.32,0.416,,,,97.0,99.0,99.0,125.0,88.0,100.0,,,,0.402,,0.219,,0.13,,0.13,,95.9,,82.7,,0.289,0.389,0.142,0.25,0.5,0.5,,,,,,,81.0,103.0,103.0,83.0,97.0,92.0,,,,0.122,,0.258,,0.21,0.93,,86.2,94.5,0.279,0.442,0.066,,,,0.193,0.398,0.394,,,,,,,,,,,,,,,,,,
2024-04-28,746077,Hit By Pitch,hit_by_pitch,False,702358,677960,Trey Lipscomb,Ryan Weathers,0,9dbc26ca-3c35-40f3-8391-cc808a248890,677960.0,ryanweathers,Weathers,Left,Ryan Weathers,MIA,3.55,3.99,71.0,96.0,94.0,98.0,0.755,8.49,2.54,7.73,1.01,1.63,0.261,0.429,0.172,0.32,0.416,,,,97.0,99.0,99.0,125.0,88.0,100.0,,,,0.402,,0.219,,0.13,,0.13,,95.9,,82.7,,0.289,0.389,0.142,0.25,0.5,0.5,,,,,,,81.0,103.0,103.0,83.0,97.0,92.0,,,,0.122,,0.258,,0.21,0.93,,86.2,94.5,0.279,0.442,0.066,,,,0.193,0.398,0.394,,,,,,,,,,,,,,,,,,
2024-04-28,746077,Single,single,False,702358,572143,Trey Lipscomb,Burch Smith,1,8190d9f8-90b6-42ce-a316-6596be5601fb,572143.0,burchsmith,"Smith, B",Right,Burch Smith,- - -,3.94,4.48,32.0,99.0,102.0,99.0,0.828,7.31,2.53,10.97,0.28,1.43,0.245,0.425,0.132,0.368,0.479,99.0,92.0,100.0,104.0,101.0,100.0,,,,,,,0.519,,0.017,0.239,1.25,,-8.01,0.52,94.4,,81.1,79.8,0.239,0.328,0.242,0.5,0.5,0.0,,,,0.25,0.286,0.111,124.0,69.0,80.0,97.0,54.0,53.0,98.0,99.0,93.0,0.004,0.208,0.013,-3.25,14.67,1.34,87.4,85.3,92.8,,,,0.519,0.593,0.211,,,,,,,,,,,,,,,,,,,,,
2024-04-28,746077,Single,single,False,702358,663773,Trey Lipscomb,Bryan Hoeing,0,8dc2ad42-8df2-4655-ae57-1fd10e162816,663773.0,bryanhoeing,Hoeing,Right,Bryan Hoeing,MIA,3.16,5.99,25.2,102.0,100.0,102.0,0.825,7.36,2.45,9.12,0.7,1.89,0.241,0.43,0.152,0.278,0.45,,,,64.0,98.0,78.0,109.0,103.0,103.0,114.0,98.0,108.0,0.068,0.117,0.291,,3.27,2.04,0.09,,94.3,87.0,83.0,,0.1,0.2,0.2,0.19,0.238,0.333,0.1,0.2,0.333,,,,,,,99.0,107.0,104.0,,,,0.523,,,,-1.04,,,,93.8,0.339,0.475,0.107,,,,,,,,,,,,,,,,,,,,,,,,
2024-04-29,746074,Groundout,field_out,True,702358,669432,Trey Lipscomb,Trevor Rogers,0,3ee69141-25b1-4886-9b57-8916eda43abd,669432.0,trevorrogers,"Rogers, Tr",Left,Trevor Rogers,MIA,4.72,4.89,95.1,99.0,85.0,97.0,0.797,7.46,4.15,9.82,1.04,1.43,0.22,0.414,0.132,0.336,0.39,,,,69.0,100.0,93.0,73.0,89.0,89.0,,,,0.325,,0.21,,-0.74,,-1.71,,92.1,,82.5,,0.261,0.486,0.23,0.262,0.475,0.288,,,,,,,115.0,108.0,117.0,87.0,96.0,91.0,,,,0.231,,0.233,,0.22,-0.95,,85.8,91.6,0.27,0.45,0.119,,,,0.299,0.393,0.251,,,,,,,,,,,,,,,,,,
2024-04-29,746074,Flyout,field_out,True,702358,669432,Trey Lipscomb,Trevor Rogers,0,6c3d4532-2094-4692-bf3d-e713ee5d5145,669432.0,trevorrogers,"Rogers, Tr",Left,Trevor Rogers,MIA,4.72,4.89,95.1,99.0,85.0,97.0,0.797,7.46,4.15,9.82,1.04,1.43,0.22,0.414,0.132,0.336,0.39,,,,69.0,100.0,93.0,73.0,89.0,89.0,,,,0.325,,0.21,,-0.74,,-1.71,,92.1,,82.5,,0.261,0.486,0.23,0.262,0.475,0.288,,,,,,,115.0,108.0,117.0,87.0,96.0,91.0,,,,0.231,,0.233,,0.22,-0.95,,85.8,91.6,0.27,0.45,0.119,,,,0.299,0.393,0.251,,,,,,,,,,,,,,,,,,
2024-04-29,746074,Pop Out,field_out,True,702358,687424,Trey Lipscomb,Anthony Maldonado,0,b36125b8-db51-4f1c-8de6-03106e035fb3,687424.0,anthonymaldonado,"Maldonado, A",Right,Anthony Maldonado,MIA,6.23,3.85,13.0,98.0,99.0,99.0,0.703,5.54,3.46,10.38,0.69,0.68,0.091,0.5,0.25,0.364,0.389,,,,,,,104.0,101.0,105.0,,,,,,0.635,,,,-0.97,,,,84.7,,,,,0.314,0.514,0.377,,,,,,,,,,94.0,95.0,91.0,69.0,85.0,81.0,0.313,0.053,,0.89,0.27,,91.1,,93.0,0.235,0.353,0.107,,,,,,,,,,,,,,,,,,,,,,,,
2024-04-29,746074,Flyout,field_out,True,702358,642629,Trey Lipscomb,Emmanuel Ramirez,0,c6ec2d91-5b0b-4568-9ef5-71477c4c10bc,642629.0,emmanuelramirez,"Ramirez, E",Right,Emmanuel Ramirez,MIA,0.96,2.03,9.1,97.0,112.0,100.0,0.714,8.68,0.96,4.82,0.0,1.0,0.167,0.5,0.167,0.25,0.457,,,,100.0,101.0,102.0,107.0,89.0,90.0,131.0,93.0,100.0,0.558,0.349,0.093,,4.03,0.69,0.05,,93.6,84.3,77.5,,0.15,0.2,0.147,,,,0.167,0.333,0.519,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-04-30,745018,Groundout,field_out,True,702358,592351,Trey Lipscomb,Jon Gray,0,cc8bd27d-6e79-4749-bb16-4fde50aa9d0b,592351.0,jongray,"Gray, Jn",Right,Jon Gray,TEX,3.96,4.83,86.1,103.0,83.0,97.0,0.769,7.61,2.4,9.49,0.83,1.0,0.239,0.386,0.136,0.382,0.447,98.0,96.0,103.0,72.0,103.0,91.0,94.0,105.0,104.0,,,,0.447,,0.438,0.045,-0.49,,0.93,-1.3,94.8,,88.7,78.9,0.303,0.419,0.146,0.218,0.327,0.338,,,,0.5,0.5,0.273,74.0,97.0,92.0,,,,,,,,,0.069,,,-2.38,,88.6,,,,,,,,0.308,0.654,0.235,,,,,,,,,,,,,,,,,,
2024-04-30,745018,Single,single,False,702358,592351,Trey Lipscomb,Jon Gray,0,0ac480ac-acb2-44b1-aca7-4a125b61ee8b,592351.0,jongray,"Gray, Jn",Right,Jon Gray,TEX,3.96,4.83,86.1,103.0,83.0,97.0,0.769,7.61,2.4,9.49,0.83,1.0,0.239,0.386,0.136,0.382,0.447,98.0,96.0,103.0,72.0,103.0,91.0,94.0,105.0,104.0,,,,0.447,,0.438,0.045,-0.49,,0.93,-1.3,94.8,,88.7,78.9,0.303,0.419,0.146,0.218,0.327,0.338,,,,0.5,0.5,0.273,74.0,97.0,92.0,,,,,,,,,0.069,,,-2.38,,88.6,,,,,,,,0.308,0.654,0.235,,,,,,,,,,,,,,,,,,
2024-04-30,745018,Groundout,field_out,True,702358,592351,Trey Lipscomb,Jon Gray,0,8c9b53a9-f413-47ad-9e25-33c32f38919b,592351.0,jongray,"Gray, Jn",Right,Jon Gray,TEX,3.96,4.83,86.1,103.0,83.0,97.0,0.769,7.61,2.4,9.49,0.83,1.0,0.239,0.386,0.136,0.382,0.447,98.0,96.0,103.0,72.0,103.0,91.0,94.0,105.0,104.0,,,,0.447,,0.438,0.045,-0.49,,0.93,-1.3,94.8,,88.7,78.9,0.303,0.419,0.146,0.218,0.327,0.338,,,,0.5,0.5,0.273,74.0,97.0,92.0,,,,,,,,,0.069,,,-2.38,,88.6,,,,,,,,0.308,0.654,0.235,,,,,,,,,,,,,,,,,,
2024-05-01,745023,Grounded Into DP,grounded_into_double_play,True,702358,571760,Trey Lipscomb,Andrew Heaney,1,0f92b7dd-3912-4794-86e2-fc338dca9eba,571760.0,andrewheaney,Heaney,Left,Andrew Heaney,TEX,3.79,3.93,95.0,101.0,82.0,99.0,0.751,9.19,2.46,8.81,1.33,0.77,0.26,0.409,0.149,0.285,0.415,126.0,105.0,102.0,76.0,101.0,98.0,89.0,98.0,100.0,,,,0.522,,0.29,0.032,-0.05,,-0.02,-7.71,91.5,,82.0,75.5,0.22,0.422,0.224,0.252,0.383,0.382,,,,0.8,2.0,0.125,85.0,105.0,99.0,,,,20.0,51.0,51.0,,0.002,0.154,-19.18,,1.0,86.6,83.8,,,,,,,,0.256,0.329,0.229,,,,,,,,,,,,,,,,,,
2024-05-01,745023,Groundout,field_out,True,702358,571760,Trey Lipscomb,Andrew Heaney,0,8eee6052-0e91-46b4-ab7c-0bdefe9e1a42,571760.0,andrewheaney,Heaney,Left,Andrew Heaney,TEX,3.79,3.93,95.0,101.0,82.0,99.0,0.751,9.19,2.46,8.81,1.33,0.77,0.26,0.409,0.149,0.285,0.415,126.0,105.0,102.0,76.0,101.0,98.0,89.0,98.0,100.0,,,,0.522,,0.29,0.032,-0.05,,-0.02,-7.71,91.5,,82.0,75.5,0.22,0.422,0.224,0.252,0.383,0.382,,,,0.8,2.0,0.125,85.0,105.0,99.0,,,,20.0,51.0,51.0,,0.002,0.154,-19.18,,1.0,86.6,83.8,,,,,,,,0.256,0.329,0.229,,,,,,,,,,,,,,,,,,
2024-05-01,745023,Groundout,field_out,True,702358,600917,Trey Lipscomb,José Leclerc,0,541c840b-061c-4268-accb-8f049f50e17b,600917.0,joseleclerc,Leclerc,Right,José Leclerc,TEX,3.95,3.8,41.0,95.0,110.0,98.0,0.628,11.85,5.27,5.49,0.88,0.85,0.217,0.457,0.152,0.348,0.368,,,,107.0,89.0,97.0,119.0,103.0,104.0,,,,0.352,,0.33,,0.85,,1.16,,95.1,,81.9,,0.128,0.277,0.311,0.193,0.298,0.504,,,,,,,66.0,99.0,89.0,78.0,88.0,81.0,134.0,94.0,99.0,0.046,0.167,0.105,-0.6,2.9,-0.04,90.0,88.1,94.8,0.2,0.2,0.143,0.227,0.364,0.259,0.111,0.111,0.556,,,,,,,,,,,,,,,,,,
2024-05-03,744868,Groundout,field_out,True,702358,579328,Trey Lipscomb,Yusei Kikuchi,0,f148bb10-dee0-4ffb-a5c7-78e53c6a848f,579328.0,yuseikikuchi,Kikuchi,Left,Yusei Kikuchi,TOR,4.42,4.07,106.0,102.0,110.0,105.0,0.743,9.93,2.21,9.51,1.36,1.05,0.271,0.405,0.114,0.343,0.452,98.0,105.0,105.0,118.0,102.0,107.0,110.0,100.0,107.0,,,,0.491,,0.158,0.244,-0.31,,-0.05,-0.17,95.6,,89.2,82.9,0.302,0.55,0.269,0.241,0.31,0.297,,,,0.278,0.435,0.271,102.0,99.0,95.0,,,,,,,,,0.107,,,0.45,,87.2,,,,,,,,0.189,0.264,0.329,,,,,,,,,,,,,,,,,,
2024-05-03,744868,Strikeout,strikeout,True,702358,579328,Trey Lipscomb,Yusei Kikuchi,0,64880035-348a-4d8d-8c85-ed07e624e8b8,579328.0,yuseikikuchi,Kikuchi,Left,Yusei Kikuchi,TOR,4.42,4.07,106.0,102.0,110.0,105.0,0.743,9.93,2.21,9.51,1.36,1.05,0.271,0.405,0.114,0.343,0.452,98.0,105.0,105.0,118.0,102.0,107.0,110.0,100.0,107.0,,,,0.491,,0.158,0.244,-0.31,,-0.05,-0.17,95.6,,89.2,82.9,0.302,0.55,0.269,0.241,0.31,0.297,,,,0.278,0.435,0.271,102.0,99.0,95.0,,,,,,,,,0.107,,,0.45,,87.2,,,,,,,,0.189,0.264,0.329,,,,,,,,,,,,,,,,,,
2024-05-04,744862,Groundout,field_out,True,702358,592332,Trey Lipscomb,Kevin Gausman,0,c89e8ab1-15a3-4ceb-8a6f-43b45a6c6eda,592332.0,kevingausman,Gausman,Right,Kevin Gausman,TOR,4.5,5.19,104.0,105.0,97.0,106.0,0.783,9.0,2.34,9.43,1.3,1.01,0.226,0.462,0.124,0.379,0.42,,,,101.0,106.0,107.0,93.0,88.0,94.0,93.0,109.0,110.0,0.543,0.327,0.082,,-0.1,-0.61,-2.39,,93.9,85.7,83.1,,0.298,0.521,0.198,0.32,0.56,0.298,0.207,0.343,0.33,,,,,,,93.0,99.0,90.0,,,,0.048,,,,-1.31,,,,93.5,0.278,0.444,0.087,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-04,744862,Strikeout,strikeout,True,702358,592332,Trey Lipscomb,Kevin Gausman,0,d03446d0-4007-4e4d-8852-07febe9e13f7,592332.0,kevingausman,Gausman,Right,Kevin Gausman,TOR,4.5,5.19,104.0,105.0,97.0,106.0,0.783,9.0,2.34,9.43,1.3,1.01,0.226,0.462,0.124,0.379,0.42,,,,101.0,106.0,107.0,93.0,88.0,94.0,93.0,109.0,110.0,0.543,0.327,0.082,,-0.1,-0.61,-2.39,,93.9,85.7,83.1,,0.298,0.521,0.198,0.32,0.56,0.298,0.207,0.343,0.33,,,,,,,93.0,99.0,90.0,,,,0.048,,,,-1.31,,,,93.5,0.278,0.444,0.087,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-04,744862,Walk,walk,False,702358,663878,Trey Lipscomb,Nate Pearson,1,a11e8ab1-af60-4121-9c31-5bd1a2a31435,663878.0,natepearson,Pearson,Right,Nate Pearson,TOR,5.54,4.22,37.1,95.0,128.0,103.0,0.734,12.05,3.62,9.88,1.93,0.86,0.196,0.441,0.137,0.353,0.443,132.0,92.0,102.0,125.0,91.0,94.0,130.0,101.0,112.0,76.0,153.0,162.0,0.448,0.002,0.412,0.127,-2.31,16.57,0.95,-0.74,97.6,88.3,87.7,80.8,0.342,0.548,0.182,0.212,0.385,0.42,,,,0.158,0.316,0.381,,,,107.0,107.0,112.0,,,,0.012,,,,-30.79,,,,97.4,0.667,2.667,0.167,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-04,744862,Walk,walk,False,702358,605447,Trey Lipscomb,Jordan Romano,0,6a7828d1-22fc-4ba4-a2a1-0067235caae8,605447.0,jordanromano,Romano,Right,Jordan Romano,TOR,6.59,7.46,13.2,98.0,133.0,103.0,0.765,8.56,2.63,10.54,2.63,0.67,0.227,0.432,0.159,0.341,0.456,,,,125.0,92.0,93.0,142.0,102.0,113.0,,,,0.479,,0.521,,-1.15,,-1.73,,96.4,,86.4,,0.28,0.52,0.065,0.29,0.581,0.386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-05,744861,Strikeout,strikeout,True,702358,666201,Trey Lipscomb,Alek Manoah,0,2b7ecf79-16bb-41ae-9976-51e5202963ea,666201.0,alekmanoah,Manoah,Right,Alek Manoah,TOR,3.7,4.04,24.1,95.0,86.0,92.0,0.737,9.62,2.96,6.29,1.85,0.85,0.215,0.508,0.123,0.292,0.416,,,,89.0,92.0,87.0,94.0,100.0,99.0,,,,0.275,,0.305,,-0.2,,-0.39,,93.4,,81.0,,0.143,0.19,0.341,0.219,0.438,0.3,,,,,,,81.0,98.0,102.0,77.0,92.0,83.0,,,,0.272,,0.148,,1.91,-1.22,,87.5,93.5,0.136,0.136,0.191,,,,0.267,0.867,0.297,,,,,,,,,,,,,,,,,,
2024-05-05,744861,Pop Out,field_out,True,702358,666201,Trey Lipscomb,Alek Manoah,0,3fa765ef-8a6e-44e5-bb12-a63cdc331bac,666201.0,alekmanoah,Manoah,Right,Alek Manoah,TOR,3.7,4.04,24.1,95.0,86.0,92.0,0.737,9.62,2.96,6.29,1.85,0.85,0.215,0.508,0.123,0.292,0.416,,,,89.0,92.0,87.0,94.0,100.0,99.0,,,,0.275,,0.305,,-0.2,,-0.39,,93.4,,81.0,,0.143,0.19,0.341,0.219,0.438,0.3,,,,,,,81.0,98.0,102.0,77.0,92.0,83.0,,,,0.272,,0.148,,1.91,-1.22,,87.5,93.5,0.136,0.136,0.191,,,,0.267,0.867,0.297,,,,,,,,,,,,,,,,,,
2024-05-05,744861,Groundout,field_out,True,702358,663878,Trey Lipscomb,Nate Pearson,0,18ad666d-a58f-4e5f-8242-8af60c179869,663878.0,natepearson,Pearson,Right,Nate Pearson,TOR,5.54,4.22,37.1,95.0,128.0,103.0,0.734,12.05,3.62,9.88,1.93,0.86,0.196,0.441,0.137,0.353,0.443,132.0,92.0,102.0,125.0,91.0,94.0,130.0,101.0,112.0,76.0,153.0,162.0,0.448,0.002,0.412,0.127,-2.31,16.57,0.95,-0.74,97.6,88.3,87.7,80.8,0.342,0.548,0.182,0.212,0.385,0.42,,,,0.158,0.316,0.381,,,,107.0,107.0,112.0,,,,0.012,,,,-30.79,,,,97.4,0.667,2.667,0.167,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-05,744861,Field Error,field_error,False,702358,657024,Trey Lipscomb,Erik Swanson,0,7d87fe70-6f02-4830-a0d6-dade956b9161,657024.0,erikswanson,"Swanson, E",Right,Erik Swanson,TOR,9.22,9.08,13.2,92.0,98.0,96.0,0.822,6.59,2.63,13.17,3.29,1.0,0.135,0.481,0.096,0.442,0.422,,,,75.0,91.0,85.0,98.0,93.0,101.0,130.0,95.0,110.0,0.488,0.357,0.156,,1.89,-9.05,-3.46,,93.6,85.0,85.7,,0.233,0.267,0.109,0.5,0.75,0.222,0.393,1.071,0.259,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-07,744859,Groundout,field_out,True,702358,669203,Trey Lipscomb,Corbin Burnes,0,52d6484f-78d8-4b24-b2e9-1acc298385dd,669203.0,corbinburnes,Burnes,Right,Corbin Burnes,BAL,2.38,3.1,124.2,104.0,116.0,108.0,0.733,8.37,2.09,7.29,1.01,1.48,0.217,0.425,0.191,0.288,0.402,107.0,103.0,108.0,,,,130.0,105.0,120.0,,,,,,0.161,0.217,,,1.15,1.1,,,87.3,80.4,,,,0.195,0.247,0.455,,,,0.176,0.282,0.398,109.0,101.0,106.0,96.0,97.0,90.0,121.0,105.0,107.0,0.075,0.442,0.104,0.96,-0.82,1.34,95.4,89.0,96.7,0.294,0.441,0.132,0.243,0.391,0.193,0.125,0.275,0.352,,,,,,,,,,,,,,,,,,
2024-05-07,744859,Groundout,field_out,True,702358,669203,Trey Lipscomb,Corbin Burnes,0,479260a0-517a-4c07-a1d9-8ae01282e4fb,669203.0,corbinburnes,Burnes,Right,Corbin Burnes,BAL,2.38,3.1,124.2,104.0,116.0,108.0,0.733,8.37,2.09,7.29,1.01,1.48,0.217,0.425,0.191,0.288,0.402,107.0,103.0,108.0,,,,130.0,105.0,120.0,,,,,,0.161,0.217,,,1.15,1.1,,,87.3,80.4,,,,0.195,0.247,0.455,,,,0.176,0.282,0.398,109.0,101.0,106.0,96.0,97.0,90.0,121.0,105.0,107.0,0.075,0.442,0.104,0.96,-0.82,1.34,95.4,89.0,96.7,0.294,0.441,0.132,0.243,0.391,0.193,0.125,0.275,0.352,,,,,,,,,,,,,,,,,,
2024-05-07,744859,Single,single,False,702358,669203,Trey Lipscomb,Corbin Burnes,1,2d75d8de-8760-461e-a387-4210bbcda760,669203.0,corbinburnes,Burnes,Right,Corbin Burnes,BAL,2.38,3.1,124.2,104.0,116.0,108.0,0.733,8.37,2.09,7.29,1.01,1.48,0.217,0.425,0.191,0.288,0.402,107.0,103.0,108.0,,,,130.0,105.0,120.0,,,,,,0.161,0.217,,,1.15,1.1,,,87.3,80.4,,,,0.195,0.247,0.455,,,,0.176,0.282,0.398,109.0,101.0,106.0,96.0,97.0,90.0,121.0,105.0,107.0,0.075,0.442,0.104,0.96,-0.82,1.34,95.4,89.0,96.7,0.294,0.441,0.132,0.243,0.391,0.193,0.125,0.275,0.352,,,,,,,,,,,,,,,,,,
2024-05-07,744859,Groundout,field_out,True,702358,669211,Trey Lipscomb,Keegan Akin,0,8f14e718-2c12-4009-baab-88532f94ddce,669211.0,keeganakin,Akin,Left,Keegan Akin,BAL,3.55,2.72,50.2,102.0,111.0,105.0,0.703,10.84,2.84,6.39,1.07,0.75,0.278,0.397,0.183,0.294,0.461,,,,110.0,101.0,104.0,115.0,105.0,110.0,,,,0.572,,0.331,,0.72,,0.67,,93.8,,85.2,,0.216,0.414,0.308,0.163,0.306,0.324,,,,,,,106.0,98.0,99.0,,,,,,,,,0.097,,,1.7,,85.1,,,,,,,,0.174,0.174,0.314,,,,,,,,,,,,,,,,,,
2024-05-08,744858,Single,single,False,702358,680694,Trey Lipscomb,Kyle Bradish,1,d08c4015-3ec4-43fe-af96-1170af1b8b1d,680694.0,kylebradish,Bradish,Right,Kyle Bradish,BAL,2.75,2.66,39.1,101.0,113.0,105.0,0.745,12.13,3.43,6.18,0.46,1.79,0.297,0.396,0.297,0.209,0.432,124.0,104.0,110.0,99.0,96.0,94.0,157.0,100.0,115.0,,,,0.132,,0.298,0.171,-1.14,,1.3,-0.49,94.4,,88.2,84.0,0.364,0.545,0.261,0.171,0.244,0.34,,,,0.227,0.5,0.283,25.0,111.0,62.0,83.0,103.0,100.0,,,,0.395,,0.004,,1.52,13.9,,92.0,95.3,0.159,0.232,0.2,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-08,744858,Lineout,field_out,True,702358,680694,Trey Lipscomb,Kyle Bradish,1,144267fc-4d73-436f-b268-d5edee70b098,680694.0,kylebradish,Bradish,Right,Kyle Bradish,BAL,2.75,2.66,39.1,101.0,113.0,105.0,0.745,12.13,3.43,6.18,0.46,1.79,0.297,0.396,0.297,0.209,0.432,124.0,104.0,110.0,99.0,96.0,94.0,157.0,100.0,115.0,,,,0.132,,0.298,0.171,-1.14,,1.3,-0.49,94.4,,88.2,84.0,0.364,0.545,0.261,0.171,0.244,0.34,,,,0.227,0.5,0.283,25.0,111.0,62.0,83.0,103.0,100.0,,,,0.395,,0.004,,1.52,13.9,,92.0,95.3,0.159,0.232,0.2,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-08,744858,Grounded Into DP,grounded_into_double_play,True,702358,666974,Trey Lipscomb,Yennier Cano,1,3e92699f-c5d8-472a-a27b-5213b2059a04,666974.0,yenniercano,Cano,Right,Yennier Cano,BAL,2.79,3.91,38.2,106.0,116.0,106.0,0.723,8.84,4.42,7.45,1.16,3.45,0.137,0.48,0.167,0.363,0.393,,,,59.0,107.0,97.0,145.0,96.0,111.0,,,,0.115,,0.107,,2.39,,-3.54,,96.5,,87.0,,0.077,0.077,0.406,0.3,0.9,0.526,,,,,,,137.0,115.0,108.0,112.0,103.0,106.0,,,,0.498,,0.279,,0.62,0.32,,90.7,95.8,0.288,0.409,0.244,,,,0.176,0.294,0.317,,,,,,,,,,,,,,,,,,
2024-05-08,744858,Walk,walk,False,702358,518886,Trey Lipscomb,Craig Kimbrel,0,d81e0855-5f89-4eeb-befa-bc13a9e7a7fe,518886.0,craigkimbrel,Kimbrel,Right,Craig Kimbrel,BAL,2.8,3.15,35.1,98.0,116.0,103.0,0.724,13.5,4.08,4.58,0.76,0.58,0.353,0.353,0.206,0.279,0.45,,,,114.0,99.0,101.0,77.0,102.0,110.0,,,,0.682,,0.067,,1.16,,0.86,,94.2,,85.8,,0.163,0.302,0.312,0.091,0.091,0.533,,,,0.13,0.13,0.302,,,,,,,,,,,,,,,,,,,,,,,,,,,,122.0,96.0,106.0,0.251,1.69,84.5,,,,,,,,,,,,
2024-05-10,746964,Single,single,False,702358,656557,Trey Lipscomb,Tanner Houck,1,9bd1dc96-ee50-4ba3-8d11-28d4e6878a46,656557.0,tannerhouck,Houck,Right,Tanner Houck,BOS,2.54,3.72,117.0,103.0,109.0,107.0,0.786,8.62,2.0,7.31,0.38,2.29,0.185,0.445,0.106,0.312,0.442,,,,,,,115.0,102.0,113.0,116.0,105.0,111.0,,0.255,0.423,,,1.83,1.85,,,88.4,83.1,,,,,0.191,0.275,0.294,0.188,0.234,0.233,,,,,,,96.0,103.0,97.0,95.0,93.0,93.0,0.299,0.022,,-0.99,0.49,,87.1,,93.4,0.275,0.344,0.129,0.2,0.4,0.235,,,,,,,,,,,,,,,,,,,,,
2024-05-10,746964,Walk,walk,False,702358,656557,Trey Lipscomb,Tanner Houck,0,e19aec54-090c-4b61-834c-837ce31a6221,656557.0,tannerhouck,Houck,Right,Tanner Houck,BOS,2.54,3.72,117.0,103.0,109.0,107.0,0.786,8.62,2.0,7.31,0.38,2.29,0.185,0.445,0.106,0.312,0.442,,,,,,,115.0,102.0,113.0,116.0,105.0,111.0,,0.255,0.423,,,1.83,1.85,,,88.4,83.1,,,,,0.191,0.275,0.294,0.188,0.234,0.233,,,,,,,96.0,103.0,97.0,95.0,93.0,93.0,0.299,0.022,,-0.99,0.49,,87.1,,93.4,0.275,0.344,0.129,0.2,0.4,0.235,,,,,,,,,,,,,,,,,,,,,
2024-05-10,746964,Groundout,field_out,True,702358,656557,Trey Lipscomb,Tanner Houck,0,d213efcb-94b4-48f6-a4df-c7de6d876976,656557.0,tannerhouck,Houck,Right,Tanner Houck,BOS,2.54,3.72,117.0,103.0,109.0,107.0,0.786,8.62,2.0,7.31,0.38,2.29,0.185,0.445,0.106,0.312,0.442,,,,,,,115.0,102.0,113.0,116.0,105.0,111.0,,0.255,0.423,,,1.83,1.85,,,88.4,83.1,,,,,0.191,0.275,0.294,0.188,0.234,0.233,,,,,,,96.0,103.0,97.0,95.0,93.0,93.0,0.299,0.022,,-0.99,0.49,,87.1,,93.4,0.275,0.344,0.129,0.2,0.4,0.235,,,,,,,,,,,,,,,,,,,,,
2024-05-10,746964,Walk,walk,False,702358,445276,Trey Lipscomb,Kenley Jansen,1,eeff5b02-d915-4e54-84c6-5c6ae57b5157,445276.0,kenleyjansen,Jansen,Right,Kenley Jansen,BOS,2.16,3.19,33.1,108.0,122.0,114.0,0.763,10.26,3.51,6.21,0.0,0.61,0.284,0.37,0.16,0.247,0.51,,,,,,,100.0,112.0,116.0,,,,,,0.047,,,,3.0,,,,83.1,,,,,0.0,0.0,0.0,,,,,,,,,,106.0,112.0,127.0,125.0,108.0,113.0,0.057,0.895,,1.25,1.61,,92.1,,94.0,0.2,0.2,0.35,0.21,0.26,0.258,,,,,,,,,,,,,,,,,,,,,
