date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,FA%,SL%,CU%,CH%,wFA/C,wSL/C,wCU/C,wCH/C,vFA,vCH,vSL,vCU,FF_ba,FF_slg,FF_whiff,SL_ba,SL_slg,SL_whiff,CH_ba,CH_slg,CH_whiff,CU_ba,CU_slg,CU_whiff,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FC%,wFC/C,wSI/C,vFC,vSI,SI_ba,SI_slg,SI_whiff,FC_ba,FC_slg,FC_whiff,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,FS_slg,FS_whiff,SV_ba,SV_slg,SV_whiff,vSC (sc),SC%,wSC/C,EP%,wEP/C,vEP,ST_ba,ST_slg,ST_whiff
2024-07-06,745476,Double,double,False,693304,656849,Nick Gonzales,David Peterson,0,95cae575-900e-44a1-a043-d29e544a1e55,656849.0,davidpeterson,"Peterson, D",Left,David Peterson,NYM,3.09,5.36,43.2,98.0,93.0,97.0,0.799,6.6,3.92,8.86,0.82,2.14,0.267,0.296,0.096,0.289,0.429,88.0,90.0,93.0,88.0,102.0,102.0,68.0,102.0,91.0,111.0,98.0,103.0,0.236,0.207,0.074,0.165,-0.1,-3.49,-0.18,0.9,93.5,84.8,85.5,79.1,0.2,0.257,0.189,0.333,0.564,0.318,0.107,0.214,0.213,0.2,0.3,0.333,102.0,99.0,98.0,,,,0.318,,,1.06,,92.2,0.327,0.418,0.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-06,745476,Groundout,field_out,True,693304,676130,Nick Gonzales,José Buttó,0,ed9fc79e-40a0-4eac-8cf1-c29f0bbc97eb,676130.0,josebutto,Buttó,Right,José Buttó,NYM,2.56,3.93,45.2,91.0,89.0,89.0,0.729,9.07,4.73,4.73,0.59,1.02,0.262,0.393,0.14,0.28,0.318,77.0,96.0,86.0,,,,97.0,94.0,93.0,98.0,89.0,94.0,0.318,0.263,,0.191,1.91,1.27,,-0.09,93.7,86.6,84.2,,0.174,0.217,0.281,0.25,0.375,0.25,0.146,0.341,0.411,,,,77.0,78.0,74.0,,,,0.228,,,2.43,,92.9,0.111,0.222,0.151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-06,745476,Groundout,field_out,True,693304,673380,Nick Gonzales,Dedniel Núñez,0,06bc4c5b-fa11-4308-812a-183c2038b440,673380.0,dednielnunez,Núñez,Right,Dedniel Núñez,NYM,2.59,2.32,31.1,104.0,119.0,110.0,0.718,11.78,2.01,6.03,0.86,1.3,0.254,0.38,0.183,0.324,0.479,36.0,108.0,101.0,30.0,176.0,193.0,132.0,107.0,113.0,109.0,100.0,105.0,0.492,0.471,0.002,0.009,2.45,1.16,21.74,5.9,96.3,91.4,87.3,84.1,0.217,0.37,0.25,0.153,0.254,0.414,,,,,,,80.0,131.0,115.0,,,,0.026,,,-13.02,,93.7,0.4,0.6,0.222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-07,745477,Flyout,field_out,True,693304,640455,Nick Gonzales,Sean Manaea,0,4cf9596b-f7b4-4720-acdb-24957764ad3d,640455.0,seanmanaea,Manaea,Left,Sean Manaea,NYM,3.73,4.36,101.1,96.0,86.0,96.0,0.779,8.62,3.64,7.55,0.89,0.86,0.262,0.383,0.138,0.348,0.435,92.0,99.0,96.0,,,,78.0,102.0,99.0,89.0,87.0,92.0,0.1,0.255,,0.128,0.32,0.11,,-1.41,92.5,85.6,80.2,,0.227,0.295,0.213,0.143,0.429,0.328,0.316,0.456,0.258,,,,82.0,100.0,97.0,83.0,88.0,85.0,0.397,0.119,0.62,1.2,88.4,92.5,0.229,0.344,0.19,0.242,0.273,0.178,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-07,745477,Strikeout,strikeout,True,693304,640455,Nick Gonzales,Sean Manaea,0,de7d42f4-72f5-491a-9d95-efade12877b9,640455.0,seanmanaea,Manaea,Left,Sean Manaea,NYM,3.73,4.36,101.1,96.0,86.0,96.0,0.779,8.62,3.64,7.55,0.89,0.86,0.262,0.383,0.138,0.348,0.435,92.0,99.0,96.0,,,,78.0,102.0,99.0,89.0,87.0,92.0,0.1,0.255,,0.128,0.32,0.11,,-1.41,92.5,85.6,80.2,,0.227,0.295,0.213,0.143,0.429,0.328,0.316,0.456,0.258,,,,82.0,100.0,97.0,83.0,88.0,85.0,0.397,0.119,0.62,1.2,88.4,92.5,0.229,0.344,0.19,0.242,0.273,0.178,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-07,745477,Strikeout,strikeout,True,693304,640455,Nick Gonzales,Sean Manaea,0,3510b96a-4ec2-42f5-a1ad-6b2107bbe80b,640455.0,seanmanaea,Manaea,Left,Sean Manaea,NYM,3.73,4.36,101.1,96.0,86.0,96.0,0.779,8.62,3.64,7.55,0.89,0.86,0.262,0.383,0.138,0.348,0.435,92.0,99.0,96.0,,,,78.0,102.0,99.0,89.0,87.0,92.0,0.1,0.255,,0.128,0.32,0.11,,-1.41,92.5,85.6,80.2,,0.227,0.295,0.213,0.143,0.429,0.328,0.316,0.456,0.258,,,,82.0,100.0,97.0,83.0,88.0,85.0,0.397,0.119,0.62,1.2,88.4,92.5,0.229,0.344,0.19,0.242,0.273,0.178,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-07,745477,Single,single,False,693304,621242,Nick Gonzales,Edwin Díaz,1,d9313562-4273-4398-8c23-bdec48853021,621242.0,edwindiaz,Díaz,Right,Edwin Díaz,NYM,4.05,2.9,26.2,96.0,119.0,106.0,0.67,12.49,3.38,7.09,1.69,1.32,0.18,0.508,0.213,0.279,0.439,,,,,,,115.0,92.0,97.0,123.0,99.0,113.0,0.443,0.557,,,0.32,-0.32,,,97.2,,89.4,,0.2,0.371,0.373,0.226,0.403,0.366,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-08,745480,Groundout,field_out,True,693304,681035,Nick Gonzales,Christian Scott,0,6b53a592-fb7a-4e6a-8459-d99f59644108,681035.0,christianscott,Scott,Right,Christian Scott,NYM,4.36,4.07,43.1,97.0,97.0,100.0,0.799,7.27,2.08,7.89,1.45,0.7,0.25,0.375,0.188,0.32,0.462,,,,,,,84.0,103.0,101.0,113.0,91.0,98.0,0.534,0.361,,,0.31,0.32,,,94.2,,85.1,,0.258,0.393,0.208,0.25,0.393,0.213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,94.0,101.0,0.105,-1.3,84.9,0.2,0.467,0.158,,,,,,,,,,,,
2024-07-08,745480,Flyout,field_out,True,693304,681035,Nick Gonzales,Christian Scott,0,635bfacb-c3d8-42ed-985f-7d7aad843b72,681035.0,christianscott,Scott,Right,Christian Scott,NYM,4.36,4.07,43.1,97.0,97.0,100.0,0.799,7.27,2.08,7.89,1.45,0.7,0.25,0.375,0.188,0.32,0.462,,,,,,,84.0,103.0,101.0,113.0,91.0,98.0,0.534,0.361,,,0.31,0.32,,,94.2,,85.1,,0.258,0.393,0.208,0.25,0.393,0.213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,94.0,101.0,0.105,-1.3,84.9,0.2,0.467,0.158,,,,,,,,,,,,
2024-07-08,745480,Double,double,False,693304,605288,Nick Gonzales,Adrian Houser,1,16697b3e-e822-447f-b836-0adccf9b7c0f,605288.0,adrianhouser,Houser,Right,Adrian Houser,NYM,5.89,4.96,65.2,100.0,91.0,97.0,0.83,5.76,4.25,9.59,0.96,1.37,0.258,0.415,0.143,0.29,0.435,99.0,95.0,96.0,82.0,96.0,92.0,71.0,104.0,95.0,91.0,103.0,101.0,0.162,0.176,0.085,0.128,-0.32,-1.06,-3.8,-2.42,93.5,84.0,83.2,79.5,0.2,0.371,0.167,0.268,0.488,0.226,0.316,0.474,0.338,0.471,0.765,0.176,96.0,100.0,96.0,,,,0.45,,,0.38,,92.5,0.252,0.378,0.124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-08,745480,Single,single,False,693304,605288,Nick Gonzales,Adrian Houser,1,ca29a996-5d65-4ef9-85bd-70391620b440,605288.0,adrianhouser,Houser,Right,Adrian Houser,NYM,5.89,4.96,65.2,100.0,91.0,97.0,0.83,5.76,4.25,9.59,0.96,1.37,0.258,0.415,0.143,0.29,0.435,99.0,95.0,96.0,82.0,96.0,92.0,71.0,104.0,95.0,91.0,103.0,101.0,0.162,0.176,0.085,0.128,-0.32,-1.06,-3.8,-2.42,93.5,84.0,83.2,79.5,0.2,0.371,0.167,0.268,0.488,0.226,0.316,0.474,0.338,0.471,0.765,0.176,96.0,100.0,96.0,,,,0.45,,,0.38,,92.5,0.252,0.378,0.124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-09,745968,Flyout,field_out,True,693304,607067,Nick Gonzales,Colin Rea,0,0e032616-9efc-4f43-989b-85f0050737ed,607067.0,colinrea,Rea,Right,Colin Rea,MIL,3.77,5.09,105.0,102.0,85.0,96.0,0.84,6.51,2.66,8.23,1.2,1.13,0.252,0.45,0.137,0.316,0.445,,,,107.0,106.0,103.0,69.0,109.0,95.0,108.0,105.0,108.0,0.172,0.171,0.043,,-0.12,3.37,-5.02,,92.7,,82.1,78.3,0.23,0.365,0.239,0.062,0.077,0.227,,,,0.444,0.833,0.111,85.0,101.0,95.0,76.0,95.0,89.0,0.306,0.226,-0.36,-0.27,87.8,92.3,0.276,0.44,0.109,0.277,0.553,0.159,,,,,,,78.0,98.0,100.0,0.082,-0.32,86.4,0.243,0.297,0.26,,,,,,,,,,,,
2024-07-09,745968,Walk,walk,False,693304,607067,Nick Gonzales,Colin Rea,0,09f1422d-a053-4104-a12b-161af645c3d8,607067.0,colinrea,Rea,Right,Colin Rea,MIL,3.77,5.09,105.0,102.0,85.0,96.0,0.84,6.51,2.66,8.23,1.2,1.13,0.252,0.45,0.137,0.316,0.445,,,,107.0,106.0,103.0,69.0,109.0,95.0,108.0,105.0,108.0,0.172,0.171,0.043,,-0.12,3.37,-5.02,,92.7,,82.1,78.3,0.23,0.365,0.239,0.062,0.077,0.227,,,,0.444,0.833,0.111,85.0,101.0,95.0,76.0,95.0,89.0,0.306,0.226,-0.36,-0.27,87.8,92.3,0.276,0.44,0.109,0.277,0.553,0.159,,,,,,,78.0,98.0,100.0,0.082,-0.32,86.4,0.243,0.297,0.26,,,,,,,,,,,,
2024-07-09,745968,Single,single,False,693304,607067,Nick Gonzales,Colin Rea,1,9e4f23fe-1663-49d9-9ea1-5251cab37f85,607067.0,colinrea,Rea,Right,Colin Rea,MIL,3.77,5.09,105.0,102.0,85.0,96.0,0.84,6.51,2.66,8.23,1.2,1.13,0.252,0.45,0.137,0.316,0.445,,,,107.0,106.0,103.0,69.0,109.0,95.0,108.0,105.0,108.0,0.172,0.171,0.043,,-0.12,3.37,-5.02,,92.7,,82.1,78.3,0.23,0.365,0.239,0.062,0.077,0.227,,,,0.444,0.833,0.111,85.0,101.0,95.0,76.0,95.0,89.0,0.306,0.226,-0.36,-0.27,87.8,92.3,0.276,0.44,0.109,0.277,0.553,0.159,,,,,,,78.0,98.0,100.0,0.082,-0.32,86.4,0.243,0.297,0.26,,,,,,,,,,,,
2024-07-09,745968,Pop Out,field_out,True,693304,571948,Nick Gonzales,Hoby Milner,0,cc8bc92d-4e26-448c-807b-ab77ab1a6b6b,571948.0,hobymilner,Milner,Left,Hoby Milner,MIL,4.91,3.17,44.0,107.0,102.0,104.0,0.842,8.59,2.05,9.2,1.02,1.78,0.26,0.412,0.214,0.252,0.437,86.0,106.0,95.0,,,,100.0,119.0,111.0,122.0,103.0,109.0,0.178,0.346,,0.131,1.4,1.03,,1.39,88.7,81.2,79.4,,0.1,0.233,0.242,0.22,0.36,0.271,0.158,0.368,0.3,,,,86.0,105.0,99.0,,,,0.346,,,-2.37,,88.4,0.418,0.597,0.044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-09,745968,Single,single,False,693304,641343,Nick Gonzales,Jake Bauers,1,8ca79b67-e30a-460f-87e0-4424866345c1,641343.0,jakebauers,Bauers,Left,Jake Bauers,MIL,0.0,6.34,3.0,49.0,-107.0,13.0,0.952,0.0,12.0,6.0,0.0,0.33,0.4,0.1,0.2,0.1,0.232,,,,,,,,,,,,,0.946,,,,0.34,,,,64.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.054,4.09,48.6,,,
2024-07-10,745969,Flyout,field_out,True,693304,668964,Nick Gonzales,Tobias Myers,0,928650ca-4dc5-4e1b-aa05-438d50c9a562,668964.0,tobiasmyers,Myers,Right,Tobias Myers,MIL,3.13,3.99,72.0,101.0,91.0,98.0,0.8,7.75,2.5,7.63,1.25,0.95,0.288,0.39,0.127,0.273,0.428,108.0,81.0,87.0,72.0,100.0,102.0,85.0,106.0,102.0,93.0,106.0,104.0,0.4,0.192,0.051,0.12,1.01,2.07,-3.98,0.93,92.7,81.2,85.4,77.7,0.207,0.413,0.174,0.18,0.2,0.324,0.091,0.091,0.431,0.5,0.7,0.1,75.0,91.0,71.0,96.0,101.0,91.0,0.007,0.229,-1.06,13.69,89.4,91.2,0.0,0.0,0.0,0.333,0.509,0.152,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-10,745969,Strikeout,strikeout,True,693304,668964,Nick Gonzales,Tobias Myers,0,37e5917e-86d3-4aa2-a837-645b09c5aa97,668964.0,tobiasmyers,Myers,Right,Tobias Myers,MIL,3.13,3.99,72.0,101.0,91.0,98.0,0.8,7.75,2.5,7.63,1.25,0.95,0.288,0.39,0.127,0.273,0.428,108.0,81.0,87.0,72.0,100.0,102.0,85.0,106.0,102.0,93.0,106.0,104.0,0.4,0.192,0.051,0.12,1.01,2.07,-3.98,0.93,92.7,81.2,85.4,77.7,0.207,0.413,0.174,0.18,0.2,0.324,0.091,0.091,0.431,0.5,0.7,0.1,75.0,91.0,71.0,96.0,101.0,91.0,0.007,0.229,-1.06,13.69,89.4,91.2,0.0,0.0,0.0,0.333,0.509,0.152,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-10,745969,Flyout,field_out,True,693304,668964,Nick Gonzales,Tobias Myers,0,bbd18a9b-7fbb-4b1a-ba18-a33e7ad53244,668964.0,tobiasmyers,Myers,Right,Tobias Myers,MIL,3.13,3.99,72.0,101.0,91.0,98.0,0.8,7.75,2.5,7.63,1.25,0.95,0.288,0.39,0.127,0.273,0.428,108.0,81.0,87.0,72.0,100.0,102.0,85.0,106.0,102.0,93.0,106.0,104.0,0.4,0.192,0.051,0.12,1.01,2.07,-3.98,0.93,92.7,81.2,85.4,77.7,0.207,0.413,0.174,0.18,0.2,0.324,0.091,0.091,0.431,0.5,0.7,0.1,75.0,91.0,71.0,96.0,101.0,91.0,0.007,0.229,-1.06,13.69,89.4,91.2,0.0,0.0,0.0,0.333,0.509,0.152,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-10,745969,Flyout,field_out,True,693304,642239,Nick Gonzales,Rob Zastryzny,0,93f0604f-ee66-425c-ae36-7995c330fc6d,642239.0,robzastryzny,Zastryzny,Left,Rob Zastryzny,MIL,0.0,1.42,5.2,95.0,91.0,91.0,0.711,6.35,1.59,0.0,0.0,0.57,0.417,0.333,0.333,0.25,0.439,,,,,,,77.0,100.0,91.0,98.0,86.0,106.0,0.47,0.061,,,5.38,7.06,,,91.4,,80.9,,0.0,0.0,0.381,,,,,,,,,,,,,101.0,90.0,88.0,,0.47,3.31,,86.7,,,,,0.0,0.0,0.333,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-11,745967,Groundout,field_out,True,693304,650644,Nick Gonzales,Aaron Civale,0,695be364-13a6-4986-8530-e4eef9fcb8c5,650644.0,aaroncivale,Civale,Right,Aaron Civale,- - -,4.94,4.16,98.1,100.0,99.0,101.0,0.79,8.97,2.93,9.52,1.74,0.8,0.247,0.414,0.142,0.319,0.395,,,,103.0,102.0,108.0,70.0,97.0,92.0,158.0,105.0,117.0,0.091,0.18,0.169,,-3.64,0.36,-0.89,,91.9,,80.3,77.2,0.391,0.739,0.125,0.239,0.398,0.288,,,,0.226,0.419,0.3,65.0,93.0,83.0,94.0,98.0,100.0,0.224,0.315,-0.11,0.25,88.1,92.7,0.23,0.46,0.169,0.294,0.454,0.231,,,,,,,72.0,93.0,99.0,0.021,-3.76,85.9,0.417,0.5,0.313,,,,,,,,,,,,
2024-07-11,745967,Groundout,field_out,True,693304,650644,Nick Gonzales,Aaron Civale,0,9f86009b-7c47-44ce-81b9-f40262745392,650644.0,aaroncivale,Civale,Right,Aaron Civale,- - -,4.94,4.16,98.1,100.0,99.0,101.0,0.79,8.97,2.93,9.52,1.74,0.8,0.247,0.414,0.142,0.319,0.395,,,,103.0,102.0,108.0,70.0,97.0,92.0,158.0,105.0,117.0,0.091,0.18,0.169,,-3.64,0.36,-0.89,,91.9,,80.3,77.2,0.391,0.739,0.125,0.239,0.398,0.288,,,,0.226,0.419,0.3,65.0,93.0,83.0,94.0,98.0,100.0,0.224,0.315,-0.11,0.25,88.1,92.7,0.23,0.46,0.169,0.294,0.454,0.231,,,,,,,72.0,93.0,99.0,0.021,-3.76,85.9,0.417,0.5,0.313,,,,,,,,,,,,
2024-07-11,745967,Single,single,False,693304,650644,Nick Gonzales,Aaron Civale,1,23de7ffd-87ec-4fd7-88f0-a3817752ea75,650644.0,aaroncivale,Civale,Right,Aaron Civale,- - -,4.94,4.16,98.1,100.0,99.0,101.0,0.79,8.97,2.93,9.52,1.74,0.8,0.247,0.414,0.142,0.319,0.395,,,,103.0,102.0,108.0,70.0,97.0,92.0,158.0,105.0,117.0,0.091,0.18,0.169,,-3.64,0.36,-0.89,,91.9,,80.3,77.2,0.391,0.739,0.125,0.239,0.398,0.288,,,,0.226,0.419,0.3,65.0,93.0,83.0,94.0,98.0,100.0,0.224,0.315,-0.11,0.25,88.1,92.7,0.23,0.46,0.169,0.294,0.454,0.231,,,,,,,72.0,93.0,99.0,0.021,-3.76,85.9,0.417,0.5,0.313,,,,,,,,,,,,
2024-07-11,745967,Forceout,force_out,True,693304,663542,Nick Gonzales,Bryan Hudson,1,8c6cf05f-b71c-432c-a836-ceade03d212a,663542.0,bryanhudson,"Hudson, B",Left,Bryan Hudson,MIL,1.49,2.94,48.1,104.0,84.0,103.0,0.781,9.87,2.23,4.47,1.12,1.14,0.286,0.321,0.205,0.241,0.481,,,,,,,84.0,106.0,103.0,113.0,105.0,107.0,0.526,0.253,,,1.88,2.78,,,91.7,,81.9,,0.185,0.346,0.197,0.039,0.078,0.359,,,,,,,,,,50.0,97.0,98.0,,0.221,-0.05,,86.7,,,,,0.219,0.531,0.187,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-12,746774,Groundout,field_out,True,693304,676979,Nick Gonzales,Garrett Crochet,0,4eb5f704-1bc9-43cd-824b-08b3308264aa,676979.0,garrettcrochet,Crochet,Left,Garrett Crochet,CHW,3.02,2.44,107.1,103.0,103.0,103.0,0.698,12.58,1.93,6.62,0.84,1.24,0.262,0.371,0.181,0.319,0.471,69.0,103.0,103.0,,,,105.0,103.0,103.0,138.0,99.0,103.0,0.552,0.114,,0.061,1.77,-2.87,,-0.38,97.0,90.8,84.1,,0.188,0.274,0.31,0.227,0.614,0.372,0.179,0.321,0.279,,,,,,,92.0,107.0,104.0,,0.273,2.05,,91.4,,,,,0.213,0.283,0.351,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-12,746774,Groundout,field_out,True,693304,686563,Nick Gonzales,Jonathan Cannon,0,6e32da28-ad0b-42ec-9fa9-c7bb3ad3afa9,686563.0,jonathancannon,Cannon,Right,Jonathan Cannon,CHW,4.41,3.88,51.0,102.0,96.0,99.0,0.803,6.88,2.29,9.53,1.24,1.26,0.218,0.412,0.133,0.297,0.389,101.0,114.0,116.0,,,,79.0,99.0,91.0,121.0,98.0,106.0,0.084,0.237,,0.142,-3.2,0.89,,-4.35,94.7,85.8,82.0,,0.444,0.778,0.281,0.2,0.225,0.274,0.325,0.625,0.284,,,,86.0,102.0,94.0,83.0,104.0,96.0,0.345,0.192,-0.13,0.63,89.9,93.2,0.26,0.425,0.143,0.244,0.463,0.221,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-12,746774,Double,double,False,693304,686563,Nick Gonzales,Jonathan Cannon,1,f0e28beb-278f-4dde-bed7-57d2027d35be,686563.0,jonathancannon,Cannon,Right,Jonathan Cannon,CHW,4.41,3.88,51.0,102.0,96.0,99.0,0.803,6.88,2.29,9.53,1.24,1.26,0.218,0.412,0.133,0.297,0.389,101.0,114.0,116.0,,,,79.0,99.0,91.0,121.0,98.0,106.0,0.084,0.237,,0.142,-3.2,0.89,,-4.35,94.7,85.8,82.0,,0.444,0.778,0.281,0.2,0.225,0.274,0.325,0.625,0.284,,,,86.0,102.0,94.0,83.0,104.0,96.0,0.345,0.192,-0.13,0.63,89.9,93.2,0.26,0.425,0.143,0.244,0.463,0.221,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-12,746774,Strikeout,strikeout,True,693304,686563,Nick Gonzales,Jonathan Cannon,0,02e67c23-2250-4afa-8704-92b8ac7de225,686563.0,jonathancannon,Cannon,Right,Jonathan Cannon,CHW,4.41,3.88,51.0,102.0,96.0,99.0,0.803,6.88,2.29,9.53,1.24,1.26,0.218,0.412,0.133,0.297,0.389,101.0,114.0,116.0,,,,79.0,99.0,91.0,121.0,98.0,106.0,0.084,0.237,,0.142,-3.2,0.89,,-4.35,94.7,85.8,82.0,,0.444,0.778,0.281,0.2,0.225,0.274,0.325,0.625,0.284,,,,86.0,102.0,94.0,83.0,104.0,96.0,0.345,0.192,-0.13,0.63,89.9,93.2,0.26,0.425,0.143,0.244,0.463,0.221,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-13,746766,Lineout,field_out,True,693304,623167,Nick Gonzales,Chris Flexen,0,bea1ecbd-52b1-49f4-b2d7-2f0789d7609e,623167.0,chrisflexen,Flexen,Right,Chris Flexen,CHW,5.22,4.79,101.2,99.0,53.0,93.0,0.798,6.64,3.63,8.94,1.5,0.77,0.255,0.402,0.171,0.343,0.385,127.0,99.0,106.0,86.0,103.0,104.0,-1.0,93.0,82.0,148.0,100.0,103.0,0.383,0.076,0.117,0.146,-1.19,-1.07,0.1,-1.45,91.3,81.3,79.8,72.1,0.269,0.506,0.131,0.258,0.387,0.286,0.25,0.433,0.322,0.282,0.462,0.289,87.0,119.0,94.0,47.0,103.0,93.0,0.003,0.275,0.91,2.95,87.3,91.3,,,,0.243,0.417,0.237,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-13,746766,Flyout,field_out,True,693304,623167,Nick Gonzales,Chris Flexen,0,3eda5c5e-d7f3-47bb-b3d7-86d82faa4529,623167.0,chrisflexen,Flexen,Right,Chris Flexen,CHW,5.22,4.79,101.2,99.0,53.0,93.0,0.798,6.64,3.63,8.94,1.5,0.77,0.255,0.402,0.171,0.343,0.385,127.0,99.0,106.0,86.0,103.0,104.0,-1.0,93.0,82.0,148.0,100.0,103.0,0.383,0.076,0.117,0.146,-1.19,-1.07,0.1,-1.45,91.3,81.3,79.8,72.1,0.269,0.506,0.131,0.258,0.387,0.286,0.25,0.433,0.322,0.282,0.462,0.289,87.0,119.0,94.0,47.0,103.0,93.0,0.003,0.275,0.91,2.95,87.3,91.3,,,,0.243,0.417,0.237,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-13,746766,Groundout,field_out,True,693304,623167,Nick Gonzales,Chris Flexen,0,62a12dd7-40d0-4b7b-9c54-03bc7bcdc8ed,623167.0,chrisflexen,Flexen,Right,Chris Flexen,CHW,5.22,4.79,101.2,99.0,53.0,93.0,0.798,6.64,3.63,8.94,1.5,0.77,0.255,0.402,0.171,0.343,0.385,127.0,99.0,106.0,86.0,103.0,104.0,-1.0,93.0,82.0,148.0,100.0,103.0,0.383,0.076,0.117,0.146,-1.19,-1.07,0.1,-1.45,91.3,81.3,79.8,72.1,0.269,0.506,0.131,0.258,0.387,0.286,0.25,0.433,0.322,0.282,0.462,0.289,87.0,119.0,94.0,47.0,103.0,93.0,0.003,0.275,0.91,2.95,87.3,91.3,,,,0.243,0.417,0.237,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-13,746766,Pop Out,field_out,True,693304,605121,Nick Gonzales,Justin Anderson,0,88783098-5315-482a-8e7f-29cd8f7aca63,605121.0,justinanderson,"Anderson, J",Right,Justin Anderson,CHW,4.97,4.19,25.1,101.0,110.0,101.0,0.724,9.24,5.33,8.17,0.71,0.85,0.23,0.378,0.162,0.297,0.4,,,,,,,104.0,97.0,96.0,126.0,102.0,107.0,0.311,0.46,,,1.78,-1.04,,,96.1,,85.6,,0.103,0.138,0.208,0.233,0.442,0.439,,,,,,,95.0,100.0,93.0,71.0,114.0,107.0,0.148,0.081,-1.77,-0.95,93.0,94.8,0.267,0.333,0.192,0.5,0.5,0.095,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-13,746766,Groundout,field_out,True,693304,605121,Nick Gonzales,Justin Anderson,0,5a94076a-78c8-43b0-a9b4-96431a987830,605121.0,justinanderson,"Anderson, J",Right,Justin Anderson,CHW,4.97,4.19,25.1,101.0,110.0,101.0,0.724,9.24,5.33,8.17,0.71,0.85,0.23,0.378,0.162,0.297,0.4,,,,,,,104.0,97.0,96.0,126.0,102.0,107.0,0.311,0.46,,,1.78,-1.04,,,96.1,,85.6,,0.103,0.138,0.208,0.233,0.442,0.439,,,,,,,95.0,100.0,93.0,71.0,114.0,107.0,0.148,0.081,-1.77,-0.95,93.0,94.8,0.267,0.333,0.192,0.5,0.5,0.095,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-14,746769,Flyout,field_out,True,693304,694363,Nick Gonzales,Jared Shuster,0,cbac811f-012e-4dc5-aeea-093bb505b14d,694363.0,jaredshuster,Shuster,Left,Jared Shuster,CHW,3.38,4.92,40.0,98.0,76.0,90.0,0.788,5.63,4.05,8.55,0.9,0.8,0.279,0.419,0.14,0.248,0.401,75.0,97.0,93.0,,,,69.0,96.0,82.0,90.0,102.0,100.0,0.407,0.257,,0.29,1.28,-0.59,,0.46,92.1,83.4,85.5,,0.227,0.318,0.174,0.27,0.405,0.268,0.205,0.359,0.292,,,,67.0,100.0,88.0,,,,0.046,,,-8.79,,91.6,0.556,0.889,0.176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
