date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,SI%,FA%,SL%,CU%,CH%,wFA/C,wSI/C,wSL/C,wCU/C,wCH/C,vFA,vCH,vSI,vSL,vCU,FF_ba,FF_slg,FF_whiff,CH_ba,CH_slg,CH_whiff,SL_ba,SL_slg,SL_whiff,CU_ba,CU_slg,CU_whiff,SI_ba,SI_slg,SI_whiff,Stf+ FC,Loc+ FC,Pit+ FC,Stf+ FS,Loc+ FS,Pit+ FS,FC%,FS%,wFC/C,wFS/C,vFC,vFS,FS_ba,FS_slg,FS_whiff,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC,FC_ba,FC_slg,FC_whiff,ST_ba,ST_slg,ST_whiff,SV_ba,SV_slg,SV_whiff
2024-05-22,745173,Fielders Choice,fielders_choice,False,543510,502043,James McCann,Kyle Gibson,1,e2dc5a4c-8cd4-4045-8b5d-a7e2a88f8e5d,502043.0,kylegibson,Gibson,Right,Kyle Gibson,STL,4.16,4.92,101.2,97.0,93.0,95.0,0.736,8.5,3.63,8.59,1.15,1.5,0.213,0.419,0.162,0.344,0.344,94.0,93.0,85.0,105.0,105.0,106.0,80.0,85.0,80.0,84.0,101.0,96.0,104.0,102.0,105.0,0.279,0.127,0.221,0.082,0.086,-2.35,0.83,0.35,-1.85,1.85,91.5,84.8,90.7,80.6,78.5,0.293,0.683,0.076,0.167,0.194,0.342,0.222,0.306,0.454,0.304,0.739,0.493,0.252,0.409,0.108,94.0,94.0,89.0,,,,0.205,,0.34,,88.9,,,,,,,,,,,0.322,0.441,0.211,,,,,,
2024-05-22,745173,Strikeout,strikeout,True,543510,502043,James McCann,Kyle Gibson,0,d24eac96-f3b5-44a7-9c2a-646f2f2f184e,502043.0,kylegibson,Gibson,Right,Kyle Gibson,STL,4.16,4.92,101.2,97.0,93.0,95.0,0.736,8.5,3.63,8.59,1.15,1.5,0.213,0.419,0.162,0.344,0.344,94.0,93.0,85.0,105.0,105.0,106.0,80.0,85.0,80.0,84.0,101.0,96.0,104.0,102.0,105.0,0.279,0.127,0.221,0.082,0.086,-2.35,0.83,0.35,-1.85,1.85,91.5,84.8,90.7,80.6,78.5,0.293,0.683,0.076,0.167,0.194,0.342,0.222,0.306,0.454,0.304,0.739,0.493,0.252,0.409,0.108,94.0,94.0,89.0,,,,0.205,,0.34,,88.9,,,,,,,,,,,0.322,0.441,0.211,,,,,,
2024-05-22,745173,Groundout,field_out,True,543510,681517,James McCann,Kyle Leahy,0,62b79b9d-1512-4de1-b07f-81f6b6aef31f,681517.0,kyleleahy,Leahy,Right,Kyle Leahy,STL,4.15,4.64,30.1,103.0,108.0,104.0,0.769,5.93,2.08,7.71,0.59,0.95,0.232,0.326,0.116,0.421,0.434,92.0,101.0,104.0,120.0,101.0,101.0,101.0,100.0,96.0,,,,124.0,107.0,115.0,,0.441,0.399,0.065,0.095,0.81,,1.27,2.96,0.99,95.4,89.8,,88.2,81.1,0.279,0.419,0.196,0.222,0.222,0.261,0.167,0.25,0.333,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-24,746793,Flyout,field_out,True,543510,623167,James McCann,Chris Flexen,0,e42f13a8-e7c5-4e52-a60e-de91291f6106,623167.0,chrisflexen,Flexen,Right,Chris Flexen,CHW,5.22,4.79,101.2,99.0,53.0,93.0,0.798,6.64,3.63,8.94,1.5,0.77,0.255,0.402,0.171,0.343,0.385,127.0,99.0,106.0,86.0,103.0,104.0,-1.0,93.0,82.0,87.0,119.0,94.0,148.0,100.0,103.0,0.003,0.383,0.076,0.117,0.146,-1.19,2.95,-1.07,0.1,-1.45,91.3,81.3,91.3,79.8,72.1,0.269,0.506,0.131,0.25,0.433,0.322,0.258,0.387,0.286,0.282,0.462,0.289,,,,47.0,103.0,93.0,,,,0.275,,0.91,,87.3,,,,,,,,,,,0.243,0.417,0.237,,,,,,
2024-05-24,746793,Single,single,False,543510,623167,James McCann,Chris Flexen,0,08e10f6e-258e-4cca-9f71-ada3a8ee8468,623167.0,chrisflexen,Flexen,Right,Chris Flexen,CHW,5.22,4.79,101.2,99.0,53.0,93.0,0.798,6.64,3.63,8.94,1.5,0.77,0.255,0.402,0.171,0.343,0.385,127.0,99.0,106.0,86.0,103.0,104.0,-1.0,93.0,82.0,87.0,119.0,94.0,148.0,100.0,103.0,0.003,0.383,0.076,0.117,0.146,-1.19,2.95,-1.07,0.1,-1.45,91.3,81.3,91.3,79.8,72.1,0.269,0.506,0.131,0.25,0.433,0.322,0.258,0.387,0.286,0.282,0.462,0.289,,,,47.0,103.0,93.0,,,,0.275,,0.91,,87.3,,,,,,,,,,,0.243,0.417,0.237,,,,,,
2024-05-24,746793,Strikeout,strikeout,True,543510,673929,James McCann,Jordan Leasure,0,085df78d-7691-418b-ad61-6427c94d58e1,673929.0,jordanleasure,Leasure,Right,Jordan Leasure,CHW,6.32,4.86,31.1,96.0,113.0,98.0,0.76,7.47,5.17,9.19,1.72,0.77,0.309,0.402,0.216,0.33,0.441,,,,96.0,98.0,100.0,120.0,93.0,94.0,,,,109.0,100.0,104.0,,0.598,0.288,0.114,,0.95,,-5.4,-1.88,,96.1,,,88.2,78.6,0.169,0.308,0.257,,,,0.419,0.744,0.28,0.25,0.583,0.273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-24,746793,Groundout,field_out,True,543510,621383,James McCann,Tanner Banks,0,53ce9ae5-3b72-4e16-828e-4f870a451181,621383.0,tannerbanks,Banks,Left,Tanner Banks,CHW,4.33,3.29,43.2,103.0,97.0,101.0,0.746,9.89,2.27,8.86,1.03,1.31,0.293,0.325,0.171,0.293,0.419,85.0,96.0,96.0,119.0,108.0,107.0,86.0,112.0,110.0,80.0,108.0,97.0,107.0,93.0,92.0,0.067,0.298,0.325,0.149,0.16,0.64,0.94,-0.8,1.52,-2.05,93.5,86.1,92.0,88.0,82.2,0.226,0.358,0.279,0.29,0.516,0.185,0.326,0.5,0.213,0.154,0.192,0.347,0.273,0.273,0.444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-26,746789,Groundout,field_out,True,543510,676979,James McCann,Garrett Crochet,0,74638be6-1e80-4cce-b003-9cb3f951f582,676979.0,garrettcrochet,Crochet,Left,Garrett Crochet,CHW,3.02,2.44,107.1,103.0,103.0,103.0,0.698,12.58,1.93,6.62,0.84,1.24,0.262,0.371,0.181,0.319,0.471,69.0,103.0,103.0,,,,105.0,103.0,103.0,,,,138.0,99.0,103.0,,0.552,0.114,,0.061,1.77,,-2.87,,-0.38,97.0,90.8,,84.1,,0.188,0.274,0.31,0.179,0.321,0.279,0.227,0.614,0.372,,,,,,,92.0,107.0,104.0,,,,0.273,,2.05,,91.4,,,,,,,,,,,0.213,0.283,0.351,,,,,,
2024-05-26,746789,Lineout,field_out,True,543510,676979,James McCann,Garrett Crochet,0,d3beb735-eb7f-4a0d-b1e5-613d33911039,676979.0,garrettcrochet,Crochet,Left,Garrett Crochet,CHW,3.02,2.44,107.1,103.0,103.0,103.0,0.698,12.58,1.93,6.62,0.84,1.24,0.262,0.371,0.181,0.319,0.471,69.0,103.0,103.0,,,,105.0,103.0,103.0,,,,138.0,99.0,103.0,,0.552,0.114,,0.061,1.77,,-2.87,,-0.38,97.0,90.8,,84.1,,0.188,0.274,0.31,0.179,0.321,0.279,0.227,0.614,0.372,,,,,,,92.0,107.0,104.0,,,,0.273,,2.05,,91.4,,,,,,,,,,,0.213,0.283,0.351,,,,,,
2024-05-26,746789,Groundout,field_out,True,543510,647336,James McCann,Michael Soroka,0,142f4edc-c6af-4981-be46-bfa2f0396040,647336.0,michaelsoroka,Soroka,Right,Michael Soroka,CHW,5.23,4.92,72.1,95.0,95.0,94.0,0.792,8.83,5.23,7.96,1.62,0.99,0.268,0.478,0.176,0.298,0.402,112.0,84.0,92.0,,,,93.0,97.0,94.0,77.0,93.0,89.0,102.0,99.0,97.0,0.229,0.306,0.36,,0.105,-0.14,-1.48,0.1,,-3.67,93.3,82.1,92.3,81.9,,0.206,0.382,0.177,0.333,0.667,0.132,0.185,0.348,0.408,,,,0.289,0.518,0.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-26,746789,Sac Fly,sac_fly,True,543510,647336,James McCann,Michael Soroka,1,326b6e8e-9366-4bc9-b278-93f18f16b2ff,647336.0,michaelsoroka,Soroka,Right,Michael Soroka,CHW,5.23,4.92,72.1,95.0,95.0,94.0,0.792,8.83,5.23,7.96,1.62,0.99,0.268,0.478,0.176,0.298,0.402,112.0,84.0,92.0,,,,93.0,97.0,94.0,77.0,93.0,89.0,102.0,99.0,97.0,0.229,0.306,0.36,,0.105,-0.14,-1.48,0.1,,-3.67,93.3,82.1,92.3,81.9,,0.206,0.382,0.177,0.333,0.667,0.132,0.185,0.348,0.408,,,,0.289,0.518,0.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-29,747031,Walk,walk,False,543510,676710,James McCann,Kutter Crawford,1,0c2316e5-6156-4b28-add9-2e7079e26871,676710.0,kuttercrawford,"Crawford, K",Right,Kutter Crawford,BOS,3.0,3.69,114.0,106.0,107.0,107.0,0.762,8.84,2.45,6.95,1.11,0.74,0.253,0.407,0.173,0.288,0.452,,,,,,,108.0,111.0,113.0,,,,99.0,98.0,99.0,,0.344,0.205,,,0.82,,-0.56,,,92.6,,,80.9,,0.222,0.373,0.208,,,,0.233,0.433,0.289,0.286,0.357,0.185,,,,114.0,106.0,104.0,89.0,101.0,107.0,0.31,0.083,1.24,1.54,87.5,82.4,0.149,0.255,0.451,89.0,94.0,99.0,0.058,-0.91,77.1,0.201,0.338,0.243,,,,,,
2024-05-29,747031,Strikeout Double Play,strikeout_double_play,True,543510,676710,James McCann,Kutter Crawford,1,0d14a8b3-97e8-4bbd-9ff5-2a8395d686ce,676710.0,kuttercrawford,"Crawford, K",Right,Kutter Crawford,BOS,3.0,3.69,114.0,106.0,107.0,107.0,0.762,8.84,2.45,6.95,1.11,0.74,0.253,0.407,0.173,0.288,0.452,,,,,,,108.0,111.0,113.0,,,,99.0,98.0,99.0,,0.344,0.205,,,0.82,,-0.56,,,92.6,,,80.9,,0.222,0.373,0.208,,,,0.233,0.433,0.289,0.286,0.357,0.185,,,,114.0,106.0,104.0,89.0,101.0,107.0,0.31,0.083,1.24,1.54,87.5,82.4,0.149,0.255,0.451,89.0,94.0,99.0,0.058,-0.91,77.1,0.201,0.338,0.243,,,,,,
2024-05-29,747031,Flyout,field_out,True,543510,502624,James McCann,Chase Anderson,0,03ebd9c3-0972-459e-b3e9-0d39965f7da3,502624.0,chaseanderson,Anderson,Right,Chase Anderson,BOS,4.59,4.27,49.0,100.0,107.0,100.0,0.761,5.88,2.94,7.16,1.65,0.66,0.261,0.386,0.19,0.275,0.419,122.0,107.0,111.0,94.0,94.0,88.0,77.0,95.0,85.0,83.0,91.0,82.0,123.0,98.0,101.0,0.019,0.139,0.164,0.045,0.3,-1.5,4.28,2.12,1.44,1.79,93.5,83.9,92.9,80.5,78.8,0.3,0.35,0.25,0.148,0.279,0.327,0.132,0.237,0.273,,,,0.0,0.0,0.125,101.0,100.0,98.0,,,,0.333,,-1.81,,88.7,,,,,,,,,,,0.333,0.667,0.178,,,,,,
2024-06-02,747030,Groundout,field_out,True,543510,641793,James McCann,Zack Littell,0,c5470265-5fc3-4508-bf7e-e78f108979cd,641793.0,zacklittell,Littell,Right,Zack Littell,TBR,4.26,4.24,101.1,104.0,82.0,99.0,0.792,8.35,1.69,10.66,1.24,0.79,0.237,0.374,0.146,0.29,0.462,,,,,,,56.0,111.0,91.0,73.0,103.0,91.0,101.0,104.0,102.0,0.154,0.207,0.413,,,-0.92,-1.56,1.08,,,92.6,,91.9,85.7,,0.313,0.484,0.209,,,,0.375,0.5,0.085,,,,0.309,0.485,0.147,,,,99.0,106.0,112.0,,0.226,,-1.86,,83.0,0.283,0.485,0.346,,,,,,,,,,,,,,,
2024-06-02,747030,Single,single,False,543510,641793,James McCann,Zack Littell,0,1f4b579e-8667-4787-9068-da97f32038a0,641793.0,zacklittell,Littell,Right,Zack Littell,TBR,4.26,4.24,101.1,104.0,82.0,99.0,0.792,8.35,1.69,10.66,1.24,0.79,0.237,0.374,0.146,0.29,0.462,,,,,,,56.0,111.0,91.0,73.0,103.0,91.0,101.0,104.0,102.0,0.154,0.207,0.413,,,-0.92,-1.56,1.08,,,92.6,,91.9,85.7,,0.313,0.484,0.209,,,,0.375,0.5,0.085,,,,0.309,0.485,0.147,,,,99.0,106.0,112.0,,0.226,,-1.86,,83.0,0.283,0.485,0.346,,,,,,,,,,,,,,,
2024-06-02,747030,Flyout,field_out,True,543510,641793,James McCann,Zack Littell,0,aab983b8-40dd-4031-bf15-998aa53f99a3,641793.0,zacklittell,Littell,Right,Zack Littell,TBR,4.26,4.24,101.1,104.0,82.0,99.0,0.792,8.35,1.69,10.66,1.24,0.79,0.237,0.374,0.146,0.29,0.462,,,,,,,56.0,111.0,91.0,73.0,103.0,91.0,101.0,104.0,102.0,0.154,0.207,0.413,,,-0.92,-1.56,1.08,,,92.6,,91.9,85.7,,0.313,0.484,0.209,,,,0.375,0.5,0.085,,,,0.309,0.485,0.147,,,,99.0,106.0,112.0,,0.226,,-1.86,,83.0,0.283,0.485,0.346,,,,,,,,,,,,,,,
2024-06-02,747030,Flyout,field_out,True,543510,664076,James McCann,Garrett Cleavinger,0,5e6ddc90-f5a0-45bd-939e-2bd84f49eaf0,664076.0,garrettcleavinger,Cleavinger,Left,Garrett Cleavinger,TBR,3.43,4.3,39.1,95.0,114.0,100.0,0.726,11.44,4.81,7.32,0.69,1.28,0.229,0.427,0.177,0.313,0.408,,,,,,,105.0,95.0,96.0,98.0,95.0,93.0,127.0,98.0,108.0,0.087,0.213,0.389,,,1.12,-2.87,0.08,,,96.1,,95.5,83.8,,0.115,0.231,0.235,,,,0.265,0.294,0.328,,,,0.364,0.636,0.148,114.0,95.0,97.0,,,,0.31,,1.15,,90.8,,,,,,,,,,,0.231,0.333,0.321,,,,,,
2024-06-04,744931,Field Out,field_out,True,543510,650893,James McCann,Génesis Cabrera,0,79ab73ec-0a18-4602-9a86-06caff47d836,650893.0,genesiscabrera,"Cabrera, G",Left,Génesis Cabrera,TOR,3.62,3.8,37.1,95.0,87.0,91.0,0.777,6.27,3.86,8.68,1.21,1.19,0.222,0.453,0.137,0.325,0.415,43.0,86.0,73.0,91.0,91.0,93.0,108.0,101.0,105.0,89.0,85.0,81.0,,,,0.199,0.204,,0.142,0.08,-6.56,-3.97,,1.75,3.0,95.6,88.1,95.4,,78.9,0.429,0.829,0.13,0.091,0.091,0.5,,,,0.111,0.111,0.24,0.429,0.643,0.094,82.0,100.0,92.0,,,,0.375,,3.47,,88.4,,,,,,,,,,,0.123,0.175,0.351,,,,,,
2024-06-04,744931,Flyout,field_out,True,543510,670102,James McCann,Bowden Francis,0,96df58f9-ac70-48c9-a72f-6a17a4186442,670102.0,bowdenfrancis,Francis,Right,Bowden Francis,TOR,5.82,4.76,38.2,100.0,101.0,103.0,0.813,7.91,3.26,10.01,1.86,0.82,0.211,0.496,0.179,0.325,0.455,,,,103.0,95.0,100.0,98.0,102.0,103.0,,,,89.0,97.0,97.0,,0.536,0.059,0.284,,0.67,,-7.31,-1.52,,93.3,,,83.8,73.5,0.233,0.442,0.182,,,,0.4,1.1,0.294,0.297,0.486,0.225,,,,,,,118.0,106.0,110.0,,0.121,,-2.38,,84.5,0.348,0.348,0.205,,,,,,,,,,,,,,,
2024-06-04,744931,Lineout,field_out,True,543510,670102,James McCann,Bowden Francis,0,f9e458e4-22e7-4f5e-ae35-76392db2aabc,670102.0,bowdenfrancis,Francis,Right,Bowden Francis,TOR,5.82,4.76,38.2,100.0,101.0,103.0,0.813,7.91,3.26,10.01,1.86,0.82,0.211,0.496,0.179,0.325,0.455,,,,103.0,95.0,100.0,98.0,102.0,103.0,,,,89.0,97.0,97.0,,0.536,0.059,0.284,,0.67,,-7.31,-1.52,,93.3,,,83.8,73.5,0.233,0.442,0.182,,,,0.4,1.1,0.294,0.297,0.486,0.225,,,,,,,118.0,106.0,110.0,,0.121,,-2.38,,84.5,0.348,0.348,0.205,,,,,,,,,,,,,,,
2024-06-04,744931,Single,single,False,543510,663878,James McCann,Nate Pearson,0,f09510be-4bba-47eb-8c64-6c5ee4ce59a7,663878.0,natepearson,Pearson,Right,Nate Pearson,TOR,5.54,4.22,37.1,95.0,128.0,103.0,0.734,12.05,3.62,9.88,1.93,0.86,0.196,0.441,0.137,0.353,0.443,,,,132.0,92.0,102.0,125.0,91.0,94.0,107.0,107.0,112.0,130.0,101.0,112.0,0.012,0.448,0.412,0.127,,-2.31,-30.79,0.95,-0.74,,97.6,,97.4,87.7,80.8,0.342,0.548,0.182,,,,0.212,0.385,0.42,0.158,0.316,0.381,0.667,2.667,0.167,,,,76.0,153.0,162.0,,0.002,,16.57,,88.3,,,,,,,,,,,,,,,,,,
2024-06-06,744923,Grounded Into DP,grounded_into_double_play,True,543510,579328,James McCann,Yusei Kikuchi,1,8af8f2b3-f029-4517-a8d4-cf3b66ea63a5,579328.0,yuseikikuchi,Kikuchi,Left,Yusei Kikuchi,TOR,4.42,4.07,106.0,102.0,110.0,105.0,0.743,9.93,2.21,9.51,1.36,1.05,0.271,0.405,0.114,0.343,0.452,102.0,99.0,95.0,98.0,105.0,105.0,118.0,102.0,107.0,,,,110.0,100.0,107.0,,0.491,0.158,0.244,0.107,-0.31,,-0.05,-0.17,0.45,95.6,87.2,,89.2,82.9,0.302,0.55,0.269,0.189,0.264,0.329,0.241,0.31,0.297,0.278,0.435,0.271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-06,744923,Groundout,field_out,True,543510,579328,James McCann,Yusei Kikuchi,0,755cc84d-2a6a-42d8-9bd5-5158ff4ee603,579328.0,yuseikikuchi,Kikuchi,Left,Yusei Kikuchi,TOR,4.42,4.07,106.0,102.0,110.0,105.0,0.743,9.93,2.21,9.51,1.36,1.05,0.271,0.405,0.114,0.343,0.452,102.0,99.0,95.0,98.0,105.0,105.0,118.0,102.0,107.0,,,,110.0,100.0,107.0,,0.491,0.158,0.244,0.107,-0.31,,-0.05,-0.17,0.45,95.6,87.2,,89.2,82.9,0.302,0.55,0.269,0.189,0.264,0.329,0.241,0.31,0.297,0.278,0.435,0.271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-06,744923,Pop Out,field_out,True,543510,647315,James McCann,Zach Pop,0,48956422-4e22-48ad-8434-5944bd7a1e5c,647315.0,zachpop,Pop,Right,Zach Pop,TOR,5.9,4.57,29.0,98.0,101.0,100.0,0.811,5.9,3.72,9.0,2.17,1.69,0.221,0.484,0.2,0.347,0.37,,,,,,,,,,95.0,100.0,101.0,140.0,93.0,103.0,0.731,,0.145,0.002,0.002,,-0.94,0.31,3.88,-3.7,,87.4,96.3,86.3,82.8,,,,,,,0.143,0.214,0.24,,,,0.279,0.5,0.207,95.0,92.0,94.0,,,,0.119,,-3.48,,93.7,,,,,,,,,,,0.273,0.818,0.25,,,,,,
2024-06-10,745080,Home Run,home_run,False,543510,686752,James McCann,Ryan Pepiot,0,fa52975c-a174-40fd-b5b3-9d3b888a1b63,686752.0,ryanpepiot,Pepiot,Right,Ryan Pepiot,TBR,3.92,3.82,87.1,98.0,117.0,104.0,0.737,9.69,3.19,6.49,1.13,0.82,0.26,0.417,0.175,0.323,0.415,122.0,105.0,116.0,137.0,79.0,87.0,114.0,97.0,101.0,,,,120.0,95.0,106.0,,0.512,0.214,0.03,0.219,1.55,,1.01,-0.01,-1.34,94.9,86.1,,89.0,80.4,0.149,0.264,0.313,0.253,0.471,0.287,0.239,0.394,0.286,0.167,0.167,0.5,,,,99.0,97.0,93.0,,,,0.024,,-0.22,,91.9,,,,,,,,,,,0.333,0.333,0.063,,,,,,
2024-06-10,745080,Single,single,False,543510,686752,James McCann,Ryan Pepiot,0,aed3416d-9dc1-4f13-b344-e732e0a09ea3,686752.0,ryanpepiot,Pepiot,Right,Ryan Pepiot,TBR,3.92,3.82,87.1,98.0,117.0,104.0,0.737,9.69,3.19,6.49,1.13,0.82,0.26,0.417,0.175,0.323,0.415,122.0,105.0,116.0,137.0,79.0,87.0,114.0,97.0,101.0,,,,120.0,95.0,106.0,,0.512,0.214,0.03,0.219,1.55,,1.01,-0.01,-1.34,94.9,86.1,,89.0,80.4,0.149,0.264,0.313,0.253,0.471,0.287,0.239,0.394,0.286,0.167,0.167,0.5,,,,99.0,97.0,93.0,,,,0.024,,-0.22,,91.9,,,,,,,,,,,0.333,0.333,0.063,,,,,,
2024-06-10,745080,Strikeout,strikeout,True,543510,687330,James McCann,Kevin Kelly,0,396bdcf8-f632-4192-b166-716d3765f157,687330.0,kevinkelly,Kelly,Right,Kevin Kelly,TBR,3.83,3.31,40.0,103.0,116.0,102.0,0.81,8.78,1.13,8.55,1.35,1.94,0.241,0.371,0.207,0.276,0.473,,,,,,,103.0,117.0,121.0,117.0,107.0,103.0,121.0,95.0,100.0,0.621,0.003,0.278,,,-70.48,0.02,0.41,,,90.7,,90.7,77.3,,,,,,,,0.158,0.316,0.347,,,,0.293,0.455,0.123,91.0,102.0,102.0,,,,0.098,,1.24,,87.7,,,,,,,,,,,0.154,0.154,0.185,,,,,,
2024-06-10,745080,Walk,walk,False,543510,606965,James McCann,Chris Devenski,0,715d0e2d-f4ca-493b-8dee-0a7d1f163192,606965.0,chrisdevenski,Devenski,Right,Chris Devenski,TBR,6.75,6.02,26.2,99.0,109.0,103.0,0.75,8.1,4.73,9.45,3.04,0.43,0.298,0.381,0.202,0.369,0.388,144.0,99.0,115.0,,,,78.0,104.0,99.0,,,,129.0,88.0,90.0,,0.31,0.077,,0.475,-4.53,,-1.31,,1.05,93.0,82.8,,77.7,,0.289,0.974,0.151,0.163,0.245,0.364,0.25,0.25,0.467,,,,,,,38.0,94.0,74.0,,,,0.139,,-5.56,,85.2,,,,,,,,,,,0.538,0.923,0.242,,,,,,
2024-06-11,747027,Lineout,field_out,True,543510,608331,James McCann,Max Fried,0,ae45718c-24d1-4469-909d-4df15a313b9b,608331.0,maxfried,Fried,Left,Max Fried,ATL,3.08,3.72,108.0,98.0,96.0,99.0,0.781,7.92,2.83,7.58,0.75,2.57,0.267,0.397,0.176,0.241,0.414,95.0,102.0,103.0,110.0,102.0,106.0,83.0,94.0,94.0,97.0,98.0,97.0,97.0,96.0,95.0,0.162,0.311,0.119,0.208,0.145,0.76,1.8,0.7,0.93,1.72,93.8,86.1,93.7,82.7,74.4,0.287,0.369,0.2,0.186,0.271,0.24,0.25,0.25,0.296,0.158,0.329,0.313,0.231,0.256,0.165,88.0,93.0,92.0,,,,0.055,,-0.23,,89.3,,,,,,,,,,,0.308,0.308,0.313,,,,,,
2024-06-11,747027,Strikeout,strikeout,True,543510,608331,James McCann,Max Fried,0,5472b19a-48a9-4937-83a9-10563826c722,608331.0,maxfried,Fried,Left,Max Fried,ATL,3.08,3.72,108.0,98.0,96.0,99.0,0.781,7.92,2.83,7.58,0.75,2.57,0.267,0.397,0.176,0.241,0.414,95.0,102.0,103.0,110.0,102.0,106.0,83.0,94.0,94.0,97.0,98.0,97.0,97.0,96.0,95.0,0.162,0.311,0.119,0.208,0.145,0.76,1.8,0.7,0.93,1.72,93.8,86.1,93.7,82.7,74.4,0.287,0.369,0.2,0.186,0.271,0.24,0.25,0.25,0.296,0.158,0.329,0.313,0.231,0.256,0.165,88.0,93.0,92.0,,,,0.055,,-0.23,,89.3,,,,,,,,,,,0.308,0.308,0.313,,,,,,
2024-06-11,747027,Strikeout,strikeout,True,543510,572955,James McCann,Pierce Johnson,0,ff55a662-ec72-4abe-b896-01775b40c32b,572955.0,piercejohnson,Johnson,Right,Pierce Johnson,ATL,3.13,3.12,31.2,102.0,140.0,105.0,0.709,11.65,3.69,7.39,0.57,1.32,0.182,0.325,0.156,0.325,0.439,,,,152.0,106.0,111.0,96.0,93.0,88.0,,,,,,,,0.191,,0.787,,-0.29,,,0.86,,95.5,,,,85.6,0.2,0.2,0.188,,,,,,,0.228,0.347,0.328,,,,104.0,33.0,39.0,,,,0.022,,-0.7,,92.2,,,,,,,,,,,,,,,,,,,
2024-06-14,747025,Forceout,force_out,True,543510,624133,James McCann,Ranger Suárez,1,3a57b5e3-80c1-4b19-8eda-34224f0dcde7,624133.0,rangersuarez,"Suárez, R",Left,Ranger Suárez,PHI,2.76,3.19,114.0,104.0,83.0,101.0,0.797,8.84,2.05,7.34,0.71,2.09,0.185,0.47,0.147,0.3,0.404,75.0,104.0,103.0,86.0,106.0,108.0,69.0,101.0,92.0,87.0,106.0,103.0,22.0,85.0,77.0,0.319,0.19,0.001,0.199,0.166,1.37,1.26,-4.76,1.5,0.71,92.0,80.3,90.9,81.3,74.5,0.208,0.299,0.184,0.181,0.25,0.393,,,,0.171,0.289,0.335,0.241,0.354,0.109,102.0,98.0,94.0,,,,0.125,,-1.66,,86.6,,,,,,,,,,,0.308,0.615,0.125,,,,,,
2024-06-14,747025,Grounded Into DP,grounded_into_double_play,True,543510,624133,James McCann,Ranger Suárez,1,ab9f4098-22cd-406d-a5f2-fcf6bf1d3c88,624133.0,rangersuarez,"Suárez, R",Left,Ranger Suárez,PHI,2.76,3.19,114.0,104.0,83.0,101.0,0.797,8.84,2.05,7.34,0.71,2.09,0.185,0.47,0.147,0.3,0.404,75.0,104.0,103.0,86.0,106.0,108.0,69.0,101.0,92.0,87.0,106.0,103.0,22.0,85.0,77.0,0.319,0.19,0.001,0.199,0.166,1.37,1.26,-4.76,1.5,0.71,92.0,80.3,90.9,81.3,74.5,0.208,0.299,0.184,0.181,0.25,0.393,,,,0.171,0.289,0.335,0.241,0.354,0.109,102.0,98.0,94.0,,,,0.125,,-1.66,,86.6,,,,,,,,,,,0.308,0.615,0.125,,,,,,
2024-06-14,747025,Single,single,False,543510,624133,James McCann,Ranger Suárez,0,c7d763f0-98d6-4595-9356-8aa6d9548bce,624133.0,rangersuarez,"Suárez, R",Left,Ranger Suárez,PHI,2.76,3.19,114.0,104.0,83.0,101.0,0.797,8.84,2.05,7.34,0.71,2.09,0.185,0.47,0.147,0.3,0.404,75.0,104.0,103.0,86.0,106.0,108.0,69.0,101.0,92.0,87.0,106.0,103.0,22.0,85.0,77.0,0.319,0.19,0.001,0.199,0.166,1.37,1.26,-4.76,1.5,0.71,92.0,80.3,90.9,81.3,74.5,0.208,0.299,0.184,0.181,0.25,0.393,,,,0.171,0.289,0.335,0.241,0.354,0.109,102.0,98.0,94.0,,,,0.125,,-1.66,,86.6,,,,,,,,,,,0.308,0.615,0.125,,,,,,
