date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,Stf+ FS,Loc+ FS,Pit+ FS,FA%,FC%,FS%,SL%,CU%,wFA/C,wFC/C,wFS/C,wSL/C,wCU/C,vFA,vFC,vFS,vSL,vCU,FF_ba,FF_slg,FF_whiff,FS_ba,FS_slg,FS_whiff,FC_ba,FC_slg,FC_whiff,CU_ba,CU_slg,CU_whiff,SL_ba,SL_slg,SL_whiff,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ SI,Loc+ SI,Pit+ SI,SI%,CH%,wSI/C,wCH/C,vCH,vSI,SI_ba,SI_slg,SI_whiff,CH_ba,CH_slg,CH_whiff,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC,FO%,wFO/C,vFO
2024-04-17,746487,Field Error,field_error,False,694497,571946,Evan Carter,Shelby Miller,1,a0c4b0ae-1aa8-4ab1-92b4-f5d9ea00cbb7,571946.0,shelbymiller,"Miller, S",Right,Shelby Miller,DET,5.23,4.13,32.2,96.0,105.0,98.0,0.766,8.27,1.93,6.34,1.65,0.82,0.261,0.435,0.109,0.348,0.459,,,,109.0,97.0,97.0,87.0,102.0,96.0,,,,100.0,99.0,107.0,0.607,,0.216,0.177,,1.32,,-0.28,-1.7,,93.2,,86.6,88.3,,0.156,0.344,0.257,0.233,0.4,0.236,,,,,,,0.25,0.583,0.238,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-04-18,746485,Grounded Into DP,grounded_into_double_play,True,694497,628317,Evan Carter,Kenta Maeda,1,558f700d-0c8e-4e44-b2f9-177ad66d16e8,628317.0,kentamaeda,Maeda,Right,Kenta Maeda,DET,6.88,4.7,69.1,99.0,90.0,97.0,0.792,7.14,2.99,10.64,1.95,0.84,0.211,0.444,0.166,0.291,0.389,80.0,77.0,79.0,65.0,95.0,88.0,99.0,95.0,97.0,,,,109.0,104.0,107.0,0.251,,0.301,0.355,0.023,-2.92,,0.11,-0.92,-5.16,90.5,,83.7,81.6,76.5,0.362,0.707,0.125,0.2,0.388,0.273,,,,0.667,1.0,0.0,0.24,0.32,0.267,,,,62.0,100.0,90.0,0.069,,-0.54,,,90.4,0.3,0.35,0.143,,,,,,,,,,,,
2024-04-18,746485,Strikeout,strikeout,True,694497,628317,Evan Carter,Kenta Maeda,0,954c3fdd-23e4-42f8-9f11-9514033abaaa,628317.0,kentamaeda,Maeda,Right,Kenta Maeda,DET,6.88,4.7,69.1,99.0,90.0,97.0,0.792,7.14,2.99,10.64,1.95,0.84,0.211,0.444,0.166,0.291,0.389,80.0,77.0,79.0,65.0,95.0,88.0,99.0,95.0,97.0,,,,109.0,104.0,107.0,0.251,,0.301,0.355,0.023,-2.92,,0.11,-0.92,-5.16,90.5,,83.7,81.6,76.5,0.362,0.707,0.125,0.2,0.388,0.273,,,,0.667,1.0,0.0,0.24,0.32,0.267,,,,62.0,100.0,90.0,0.069,,-0.54,,,90.4,0.3,0.35,0.143,,,,,,,,,,,,
2024-04-18,746485,Sac Fly,sac_fly,True,694497,656412,Evan Carter,Alex Faedo,1,fe0a45db-3cd4-436e-9a0c-16fa164b8ae5,656412.0,alexfaedo,Faedo,Right,Alex Faedo,DET,3.5,4.24,43.2,101.0,104.0,103.0,0.704,7.83,3.92,7.42,1.24,1.36,0.248,0.456,0.128,0.336,0.359,,,,92.0,94.0,89.0,111.0,107.0,112.0,,,,,,,0.318,,,0.424,,1.28,,,0.64,,94.0,,,83.1,,0.167,0.317,0.25,,,,,,,,,,0.193,0.368,0.407,108.0,103.0,110.0,81.0,89.0,88.0,0.051,0.207,-7.0,-1.0,89.0,93.5,0.625,0.875,0.0,0.294,0.412,0.274,,,,,,,,,
2024-04-18,746485,Groundout,field_out,True,694497,663947,Evan Carter,Tyler Holton,1,314fa1cc-feee-415c-ad54-c200ba98a84a,663947.0,tylerholton,Holton,Left,Tyler Holton,DET,3.29,3.64,52.0,102.0,84.0,99.0,0.775,6.75,1.9,6.06,0.87,1.16,0.201,0.383,0.154,0.275,0.422,109.0,84.0,91.0,80.0,96.0,87.0,114.0,95.0,103.0,84.0,106.0,102.0,,,,0.133,0.253,,0.172,0.014,3.56,2.42,,2.57,2.27,92.2,88.2,,81.3,79.3,0.091,0.091,0.244,,,,0.182,0.212,0.19,,,,0.103,0.103,0.404,65.0,103.0,101.0,77.0,104.0,96.0,0.214,0.214,1.58,-0.76,83.4,91.8,0.184,0.388,0.111,0.288,0.462,0.269,,,,,,,,,
2024-04-18,746485,Strikeout,strikeout,True,694497,571946,Evan Carter,Shelby Miller,0,c8d85a5e-7857-46be-b3fe-b6b5739914b8,571946.0,shelbymiller,"Miller, S",Right,Shelby Miller,DET,5.23,4.13,32.2,96.0,105.0,98.0,0.766,8.27,1.93,6.34,1.65,0.82,0.261,0.435,0.109,0.348,0.459,,,,109.0,97.0,97.0,87.0,102.0,96.0,,,,100.0,99.0,107.0,0.607,,0.216,0.177,,1.32,,-0.28,-1.7,,93.2,,86.6,88.3,,0.156,0.344,0.257,0.233,0.4,0.236,,,,,,,0.25,0.583,0.238,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-04-20,747135,Strikeout,strikeout,True,694497,450203,Evan Carter,Charlie Morton,0,9f2808bf-0af9-414a-9cad-097f6f7764be,450203.0,charliemorton,"Morton, C",Right,Charlie Morton,ATL,4.07,4.39,97.1,98.0,94.0,97.0,0.753,8.97,3.51,7.49,1.02,1.37,0.23,0.436,0.167,0.319,0.409,119.0,99.0,107.0,70.0,100.0,88.0,,,,75.0,92.0,87.0,,,,0.277,0.095,,,0.412,-2.02,-1.28,,,1.39,93.8,88.6,,,81.4,0.292,0.563,0.182,,,,0.304,0.739,0.159,0.179,0.256,0.336,,,,89.0,95.0,93.0,82.0,101.0,93.0,0.094,0.123,0.73,0.94,85.0,93.4,0.303,0.455,0.094,0.186,0.302,0.347,,,,,,,,,
2024-04-20,747135,Single,single,False,694497,450203,Evan Carter,Charlie Morton,0,8304f445-b761-4619-96f2-bc34c04f0345,450203.0,charliemorton,"Morton, C",Right,Charlie Morton,ATL,4.07,4.39,97.1,98.0,94.0,97.0,0.753,8.97,3.51,7.49,1.02,1.37,0.23,0.436,0.167,0.319,0.409,119.0,99.0,107.0,70.0,100.0,88.0,,,,75.0,92.0,87.0,,,,0.277,0.095,,,0.412,-2.02,-1.28,,,1.39,93.8,88.6,,,81.4,0.292,0.563,0.182,,,,0.304,0.739,0.159,0.179,0.256,0.336,,,,89.0,95.0,93.0,82.0,101.0,93.0,0.094,0.123,0.73,0.94,85.0,93.4,0.303,0.455,0.094,0.186,0.302,0.347,,,,,,,,,
2024-04-20,747135,Groundout,field_out,True,694497,450203,Evan Carter,Charlie Morton,0,b9d688b8-7498-44bc-99ff-31a343a4e4b7,450203.0,charliemorton,"Morton, C",Right,Charlie Morton,ATL,4.07,4.39,97.1,98.0,94.0,97.0,0.753,8.97,3.51,7.49,1.02,1.37,0.23,0.436,0.167,0.319,0.409,119.0,99.0,107.0,70.0,100.0,88.0,,,,75.0,92.0,87.0,,,,0.277,0.095,,,0.412,-2.02,-1.28,,,1.39,93.8,88.6,,,81.4,0.292,0.563,0.182,,,,0.304,0.739,0.159,0.179,0.256,0.336,,,,89.0,95.0,93.0,82.0,101.0,93.0,0.094,0.123,0.73,0.94,85.0,93.4,0.303,0.455,0.094,0.186,0.302,0.347,,,,,,,,,
2024-04-21,747133,Strikeout,strikeout,True,694497,670241,Evan Carter,Darius Vines,0,9c66ab0e-9f6f-4dbd-976f-708ba1afc69a,670241.0,dariusvines,Vines,Right,Darius Vines,ATL,7.82,6.38,12.2,103.0,79.0,98.0,0.769,5.68,2.84,12.08,2.13,1.0,0.326,0.391,0.196,0.348,0.444,56.0,94.0,91.0,67.0,105.0,95.0,104.0,106.0,114.0,88.0,87.0,81.0,,,,0.375,0.125,,0.116,0.06,-3.84,-3.97,,2.06,2.08,90.9,83.6,,82.8,78.4,0.4,0.7,0.024,,,,0.5,0.5,0.571,0.333,0.333,0.2,0.25,0.25,0.647,88.0,107.0,102.0,,,,,0.323,,-1.47,81.5,,,,,0.2,0.55,0.175,,,,,,,,,
2024-04-21,747133,Home Run,home_run,False,694497,670241,Evan Carter,Darius Vines,0,030c7bb9-28a4-4ec3-8758-45b733e2528f,670241.0,dariusvines,Vines,Right,Darius Vines,ATL,7.82,6.38,12.2,103.0,79.0,98.0,0.769,5.68,2.84,12.08,2.13,1.0,0.326,0.391,0.196,0.348,0.444,56.0,94.0,91.0,67.0,105.0,95.0,104.0,106.0,114.0,88.0,87.0,81.0,,,,0.375,0.125,,0.116,0.06,-3.84,-3.97,,2.06,2.08,90.9,83.6,,82.8,78.4,0.4,0.7,0.024,,,,0.5,0.5,0.571,0.333,0.333,0.2,0.25,0.25,0.647,88.0,107.0,102.0,,,,,0.323,,-1.47,81.5,,,,,0.2,0.55,0.175,,,,,,,,,
2024-04-21,747133,Pop Out,field_out,True,694497,670241,Evan Carter,Darius Vines,0,4e03b639-d177-468a-b361-26e352ac20b3,670241.0,dariusvines,Vines,Right,Darius Vines,ATL,7.82,6.38,12.2,103.0,79.0,98.0,0.769,5.68,2.84,12.08,2.13,1.0,0.326,0.391,0.196,0.348,0.444,56.0,94.0,91.0,67.0,105.0,95.0,104.0,106.0,114.0,88.0,87.0,81.0,,,,0.375,0.125,,0.116,0.06,-3.84,-3.97,,2.06,2.08,90.9,83.6,,82.8,78.4,0.4,0.7,0.024,,,,0.5,0.5,0.571,0.333,0.333,0.2,0.25,0.25,0.647,88.0,107.0,102.0,,,,,0.323,,-1.47,81.5,,,,,0.2,0.55,0.175,,,,,,,,,
2024-04-21,747133,Single,single,False,694497,554431,Evan Carter,Tyler Matzek,0,50a3182f-6cff-461a-8a06-93e0f42b5f57,554431.0,tylermatzek,Matzek,Left,Tyler Matzek,ATL,9.9,7.65,10.0,97.0,100.0,98.0,0.868,9.0,2.7,14.4,2.7,0.85,0.143,0.457,0.114,0.486,0.469,,,,101.0,96.0,95.0,101.0,102.0,105.0,63.0,-57.0,-60.0,,,,0.67,0.006,,0.324,,-3.94,-3.42,,-0.07,,93.6,89.8,,83.3,,0.414,0.793,0.129,,,,,,,,,,0.25,0.313,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-04-23,745026,Pop Out,field_out,True,694497,669302,Evan Carter,Logan Gilbert,0,bb6b64d3-c197-477f-95a3-fa4b33902765,669302.0,logangilbert,"Gilbert, L",Right,Logan Gilbert,SEA,2.79,3.12,132.1,102.0,118.0,104.0,0.722,8.43,1.7,6.12,1.02,1.09,0.252,0.41,0.138,0.327,0.433,111.0,101.0,105.0,95.0,103.0,96.0,147.0,103.0,116.0,119.0,102.0,101.0,109.0,96.0,100.0,0.313,0.149,0.136,0.308,0.085,1.7,0.97,1.26,1.89,1.7,96.2,92.2,84.1,88.2,83.0,0.208,0.369,0.19,0.082,0.164,0.468,0.232,0.435,0.255,0.154,0.282,0.324,0.205,0.358,0.35,,,,67.0,103.0,86.0,0.009,,-0.93,,,94.9,,,,,,,,,,,,,,,
2024-04-23,745026,Strikeout,strikeout,True,694497,669302,Evan Carter,Logan Gilbert,0,65b07557-b80e-4a96-b40e-8840279f231e,669302.0,logangilbert,"Gilbert, L",Right,Logan Gilbert,SEA,2.79,3.12,132.1,102.0,118.0,104.0,0.722,8.43,1.7,6.12,1.02,1.09,0.252,0.41,0.138,0.327,0.433,111.0,101.0,105.0,95.0,103.0,96.0,147.0,103.0,116.0,119.0,102.0,101.0,109.0,96.0,100.0,0.313,0.149,0.136,0.308,0.085,1.7,0.97,1.26,1.89,1.7,96.2,92.2,84.1,88.2,83.0,0.208,0.369,0.19,0.082,0.164,0.468,0.232,0.435,0.255,0.154,0.282,0.324,0.205,0.358,0.35,,,,67.0,103.0,86.0,0.009,,-0.93,,,94.9,,,,,,,,,,,,,,,
2024-04-23,745026,Strikeout,strikeout,True,694497,669302,Evan Carter,Logan Gilbert,0,8c7ea27d-67fb-414c-a239-49fca7d2eeca,669302.0,logangilbert,"Gilbert, L",Right,Logan Gilbert,SEA,2.79,3.12,132.1,102.0,118.0,104.0,0.722,8.43,1.7,6.12,1.02,1.09,0.252,0.41,0.138,0.327,0.433,111.0,101.0,105.0,95.0,103.0,96.0,147.0,103.0,116.0,119.0,102.0,101.0,109.0,96.0,100.0,0.313,0.149,0.136,0.308,0.085,1.7,0.97,1.26,1.89,1.7,96.2,92.2,84.1,88.2,83.0,0.208,0.369,0.19,0.082,0.164,0.468,0.232,0.435,0.255,0.154,0.282,0.324,0.205,0.358,0.35,,,,67.0,103.0,86.0,0.009,,-0.93,,,94.9,,,,,,,,,,,,,,,
2024-04-23,745026,Strikeout,strikeout,True,694497,642100,Evan Carter,Gabe Speier,0,5d83c728-62c2-4239-828c-e848e110ca8b,642100.0,gabespeier,Speier,Left,Gabe Speier,SEA,6.06,3.31,16.1,99.0,92.0,94.0,0.714,12.12,5.51,7.71,0.55,0.82,0.195,0.512,0.244,0.244,0.443,,,,91.0,105.0,102.0,100.0,96.0,90.0,,,,,,,0.338,,,0.297,,2.5,,,0.26,,93.5,,,82.0,,0.111,0.167,0.286,,,,,,,,,,0.174,0.217,0.462,92.0,71.0,73.0,88.0,96.0,91.0,0.351,0.014,-2.55,3.54,88.1,93.2,0.471,0.647,0.178,,,,,,,,,,,,
2024-04-24,745028,Strikeout,strikeout,True,694497,682243,Evan Carter,Bryce Miller,0,e68f48a8-6f19-4bd4-b12f-2833c9a240ad,682243.0,brycemiller,"Miller, B",Right,Bryce Miller,SEA,3.63,4.16,109.0,102.0,110.0,104.0,0.787,8.09,2.39,7.18,1.24,0.89,0.259,0.41,0.148,0.305,0.455,,,,122.0,103.0,106.0,120.0,95.0,99.0,92.0,78.0,84.0,88.0,107.0,108.0,0.439,0.015,0.174,0.169,,1.42,-3.96,0.84,-1.33,,95.1,92.3,83.8,83.8,,0.197,0.349,0.276,0.181,0.266,0.256,0.5,0.75,0.1,0.0,0.0,0.25,0.333,0.593,0.118,,,,99.0,100.0,98.0,0.189,,1.27,,,94.6,0.245,0.362,0.094,,,,66.0,82.0,91.0,0.014,4.17,85.5,,,
2024-04-24,745028,Home Run,home_run,False,694497,682243,Evan Carter,Bryce Miller,0,312a5d99-f388-412b-883e-cf4f43e9b720,682243.0,brycemiller,"Miller, B",Right,Bryce Miller,SEA,3.63,4.16,109.0,102.0,110.0,104.0,0.787,8.09,2.39,7.18,1.24,0.89,0.259,0.41,0.148,0.305,0.455,,,,122.0,103.0,106.0,120.0,95.0,99.0,92.0,78.0,84.0,88.0,107.0,108.0,0.439,0.015,0.174,0.169,,1.42,-3.96,0.84,-1.33,,95.1,92.3,83.8,83.8,,0.197,0.349,0.276,0.181,0.266,0.256,0.5,0.75,0.1,0.0,0.0,0.25,0.333,0.593,0.118,,,,99.0,100.0,98.0,0.189,,1.27,,,94.6,0.245,0.362,0.094,,,,66.0,82.0,91.0,0.014,4.17,85.5,,,
2024-04-24,745028,Strikeout,strikeout,True,694497,642048,Evan Carter,Tayler Saucedo,0,b1818647-6e35-48a5-9631-8ae6ef9234b4,642048.0,taylersaucedo,Saucedo,Left,Tayler Saucedo,SEA,2.13,2.5,25.1,95.0,93.0,95.0,0.73,9.59,3.91,7.11,0.36,2.33,0.197,0.5,0.152,0.136,0.346,117.0,71.0,72.0,52.0,45.0,24.0,103.0,93.0,103.0,,,,,,,0.029,,,0.239,0.039,-3.21,,,-1.03,-1.32,91.9,,,82.6,76.1,0.0,0.0,0.25,,,,,,,,,,0.0,0.0,0.75,88.0,97.0,96.0,88.0,100.0,96.0,0.458,0.236,3.61,0.11,85.3,91.4,0.17,0.17,0.21,0.308,0.308,0.358,,,,,,,,,
2024-04-24,745028,Triple,triple,False,694497,608723,Evan Carter,Austin Voth,1,f61ba193-ee5f-431c-8bb4-ef7c76679047,608723.0,austinvoth,Voth,Right,Austin Voth,SEA,3.69,3.19,39.0,100.0,101.0,99.0,0.736,8.31,2.31,6.0,1.62,0.84,0.2,0.495,0.162,0.257,0.394,95.0,98.0,99.0,89.0,102.0,99.0,113.0,97.0,102.0,101.0,102.0,95.0,,,,0.243,0.324,,0.28,0.153,2.04,0.62,,-0.04,2.5,93.6,89.1,,81.2,75.4,0.156,0.25,0.227,,,,0.256,0.465,0.307,0.125,0.125,0.405,0.171,0.488,0.256,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-04-25,745027,Flyout,field_out,True,694497,622491,Evan Carter,Luis Castillo,0,f69bbecb-fcf3-4b7a-85ba-b33302f6bfa9,622491.0,luiscastillo,"Castillo, L",Right,Luis Castillo,SEA,3.55,3.82,124.1,104.0,102.0,102.0,0.77,8.61,2.53,7.89,1.09,0.96,0.251,0.437,0.174,0.309,0.394,,,,119.0,105.0,102.0,77.0,105.0,108.0,,,,,,,0.442,,,0.236,,0.96,,,1.27,,95.4,,,85.8,,0.2,0.357,0.278,,,,,,,,,,0.189,0.311,0.351,90.0,104.0,97.0,102.0,101.0,98.0,0.168,0.154,-0.32,-1.2,88.1,95.5,0.306,0.449,0.092,0.289,0.526,0.244,,,,,,,,,
2024-04-25,745027,Pop Out,field_out,True,694497,622491,Evan Carter,Luis Castillo,0,91c00b2d-e684-4f12-ab7e-cc6beca58bf9,622491.0,luiscastillo,"Castillo, L",Right,Luis Castillo,SEA,3.55,3.82,124.1,104.0,102.0,102.0,0.77,8.61,2.53,7.89,1.09,0.96,0.251,0.437,0.174,0.309,0.394,,,,119.0,105.0,102.0,77.0,105.0,108.0,,,,,,,0.442,,,0.236,,0.96,,,1.27,,95.4,,,85.8,,0.2,0.357,0.278,,,,,,,,,,0.189,0.311,0.351,90.0,104.0,97.0,102.0,101.0,98.0,0.168,0.154,-0.32,-1.2,88.1,95.5,0.306,0.449,0.092,0.289,0.526,0.244,,,,,,,,,
2024-04-25,745027,Strikeout,strikeout,True,694497,622491,Evan Carter,Luis Castillo,0,c1ccd4a5-36b2-45fe-ba40-58d4ad1368dc,622491.0,luiscastillo,"Castillo, L",Right,Luis Castillo,SEA,3.55,3.82,124.1,104.0,102.0,102.0,0.77,8.61,2.53,7.89,1.09,0.96,0.251,0.437,0.174,0.309,0.394,,,,119.0,105.0,102.0,77.0,105.0,108.0,,,,,,,0.442,,,0.236,,0.96,,,1.27,,95.4,,,85.8,,0.2,0.357,0.278,,,,,,,,,,0.189,0.311,0.351,90.0,104.0,97.0,102.0,101.0,98.0,0.168,0.154,-0.32,-1.2,88.1,95.5,0.306,0.449,0.092,0.289,0.526,0.244,,,,,,,,,
2024-04-26,745025,Home Run,home_run,False,694497,668933,Evan Carter,Graham Ashcraft,0,760f54dd-f4be-4a39-bb17-be58a7fcf6b2,668933.0,grahamashcraft,Ashcraft,Right,Graham Ashcraft,CIN,5.24,5.02,77.1,98.0,113.0,96.0,0.795,6.63,3.14,10.36,1.28,1.54,0.273,0.369,0.154,0.277,0.43,,,,,,,119.0,98.0,109.0,125.0,99.0,92.0,,,,,0.479,,0.319,,,-1.58,,1.37,,,95.6,,88.4,,,,,,,,0.329,0.52,0.161,,,,0.145,0.217,0.367,87.0,78.0,79.0,71.0,100.0,84.0,0.172,0.03,-2.75,-3.79,90.5,94.8,0.333,0.5,0.119,0.333,0.333,0.2,,,,,,,,,
2024-04-26,745025,Single,single,False,694497,668933,Evan Carter,Graham Ashcraft,0,eeba11d5-d59d-4b1f-8d1c-2f5cac45d387,668933.0,grahamashcraft,Ashcraft,Right,Graham Ashcraft,CIN,5.24,5.02,77.1,98.0,113.0,96.0,0.795,6.63,3.14,10.36,1.28,1.54,0.273,0.369,0.154,0.277,0.43,,,,,,,119.0,98.0,109.0,125.0,99.0,92.0,,,,,0.479,,0.319,,,-1.58,,1.37,,,95.6,,88.4,,,,,,,,0.329,0.52,0.161,,,,0.145,0.217,0.367,87.0,78.0,79.0,71.0,100.0,84.0,0.172,0.03,-2.75,-3.79,90.5,94.8,0.333,0.5,0.119,0.333,0.333,0.2,,,,,,,,,
2024-04-26,745025,Groundout,field_out,True,694497,668933,Evan Carter,Graham Ashcraft,0,1f6e78f0-86cd-40f7-a0a4-2d5f88113d10,668933.0,grahamashcraft,Ashcraft,Right,Graham Ashcraft,CIN,5.24,5.02,77.1,98.0,113.0,96.0,0.795,6.63,3.14,10.36,1.28,1.54,0.273,0.369,0.154,0.277,0.43,,,,,,,119.0,98.0,109.0,125.0,99.0,92.0,,,,,0.479,,0.319,,,-1.58,,1.37,,,95.6,,88.4,,,,,,,,0.329,0.52,0.161,,,,0.145,0.217,0.367,87.0,78.0,79.0,71.0,100.0,84.0,0.172,0.03,-2.75,-3.79,90.5,94.8,0.333,0.5,0.119,0.333,0.333,0.2,,,,,,,,,
2024-04-27,745020,Groundout,field_out,True,694497,668881,Evan Carter,Hunter Greene,0,f41063a3-98f5-45c9-8844-0af9d117e71e,668881.0,huntergreene,"Greene, H",Right,Hunter Greene,CIN,3.34,3.1,110.1,98.0,124.0,103.0,0.742,10.28,3.67,6.36,0.82,0.72,0.272,0.412,0.184,0.272,0.421,117.0,97.0,101.0,124.0,100.0,103.0,127.0,95.0,103.0,,,,118.0,91.0,104.0,0.556,,0.083,0.34,0.021,1.2,,-0.91,0.09,-1.96,97.7,,86.8,86.6,80.6,0.196,0.293,0.256,0.267,0.433,0.309,,,,0.25,1.0,0.125,0.191,0.359,0.389,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-04-27,745020,Flyout,field_out,True,694497,668881,Evan Carter,Hunter Greene,0,89705377-5a8d-4c67-b896-61c8d50fbf5d,668881.0,huntergreene,"Greene, H",Right,Hunter Greene,CIN,3.34,3.1,110.1,98.0,124.0,103.0,0.742,10.28,3.67,6.36,0.82,0.72,0.272,0.412,0.184,0.272,0.421,117.0,97.0,101.0,124.0,100.0,103.0,127.0,95.0,103.0,,,,118.0,91.0,104.0,0.556,,0.083,0.34,0.021,1.2,,-0.91,0.09,-1.96,97.7,,86.8,86.6,80.6,0.196,0.293,0.256,0.267,0.433,0.309,,,,0.25,1.0,0.125,0.191,0.359,0.389,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-04-27,745020,Lineout,field_out,True,694497,668881,Evan Carter,Hunter Greene,0,fdd22c95-cec0-4811-b823-7ef7f8eb1adc,668881.0,huntergreene,"Greene, H",Right,Hunter Greene,CIN,3.34,3.1,110.1,98.0,124.0,103.0,0.742,10.28,3.67,6.36,0.82,0.72,0.272,0.412,0.184,0.272,0.421,117.0,97.0,101.0,124.0,100.0,103.0,127.0,95.0,103.0,,,,118.0,91.0,104.0,0.556,,0.083,0.34,0.021,1.2,,-0.91,0.09,-1.96,97.7,,86.8,86.6,80.6,0.196,0.293,0.256,0.267,0.433,0.309,,,,0.25,1.0,0.125,0.191,0.359,0.389,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-04-27,745020,Strikeout,strikeout,True,694497,608718,Evan Carter,Brent Suter,1,15df4e1d-8662-4079-8b8a-907294c26ae4,608718.0,brentsuter,Suter,Left,Brent Suter,CIN,3.68,4.04,51.1,99.0,102.0,103.0,0.799,7.19,1.75,8.94,1.4,1.15,0.28,0.373,0.193,0.248,0.406,,,,116.0,99.0,108.0,89.0,106.0,109.0,,,,,,,0.418,,,0.171,,0.28,,,-0.29,,85.9,,,78.7,,0.277,0.446,0.198,,,,,,,,,,0.243,0.459,0.225,109.0,101.0,114.0,82.0,90.0,79.0,0.215,0.196,0.2,-0.48,75.8,87.4,0.25,0.472,0.2,0.227,0.364,0.28,,,,,,,,,
2024-04-28,745022,Walk,walk,False,694497,641941,Evan Carter,Emilio Pagán,1,d39d0b85-6542-4c4c-a104-73762b18ae8b,641941.0,emiliopagan,Pagán,Right,Emilio Pagán,CIN,4.43,3.72,20.1,105.0,108.0,105.0,0.723,11.51,3.1,9.3,1.77,0.68,0.296,0.444,0.185,0.463,0.403,,,,116.0,101.0,105.0,,,,90.0,114.0,110.0,107.0,109.0,99.0,0.566,0.281,0.153,,,0.51,-3.2,0.86,,,94.3,86.2,84.1,,,0.224,0.388,0.275,0.111,0.222,0.5,0.429,0.762,0.326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-04-30,745018,Flyout,field_out,True,694497,607179,Evan Carter,Jordan Weems,0,a8c55fda-43bf-4185-b08c-27d4da761eda,607179.0,jordanweems,Weems,Right,Jordan Weems,WSN,5.54,4.36,39.0,96.0,108.0,95.0,0.814,7.62,4.38,9.46,1.15,0.98,0.281,0.306,0.207,0.355,0.432,144.0,94.0,115.0,100.0,94.0,90.0,122.0,99.0,103.0,,,,,,,0.605,,,0.358,0.009,0.22,,,-0.74,-8.86,96.1,,,87.7,79.7,0.247,0.371,0.173,,,,,,,,,,0.241,0.466,0.289,104.0,82.0,96.0,,,,,0.028,,-14.18,87.4,,,,,0.8,1.0,0.333,,,,,,,,,
2024-04-30,745018,Single,single,False,694497,663432,Evan Carter,Tanner Rainey,1,ed508243-c3f8-4f6c-849c-510a16b36be6,663432.0,tannerrainey,Rainey,Right,Tanner Rainey,WSN,6.58,6.42,26.0,93.0,107.0,96.0,0.732,7.62,6.23,9.69,1.73,0.61,0.181,0.361,0.12,0.313,0.38,,,,109.0,97.0,100.0,102.0,85.0,89.0,,,,,,,0.68,,,0.295,,-0.62,,,-2.34,,93.7,,,86.4,,0.253,0.518,0.22,,,,,,,,,,0.286,0.286,0.5,87.0,76.0,73.0,,,,,0.025,,-6.91,85.6,,,,,,,,,,,,,,,,
2024-05-01,745023,Single,single,False,694497,592866,Evan Carter,Trevor Williams,1,1d6cd03f-dca6-4d1f-b2b7-2c7e9ea174be,592866.0,trevorwilliams,Williams,Right,Trevor Williams,WSN,2.22,3.29,56.2,103.0,82.0,93.0,0.804,7.46,2.54,7.15,0.32,1.23,0.298,0.41,0.161,0.329,0.377,,,,63.0,110.0,96.0,100.0,99.0,93.0,,,,,,,0.349,,,0.346,,2.04,,,0.66,,89.1,,,78.9,,0.211,0.3,0.187,,,,,,,,,,0.304,0.435,0.065,72.0,104.0,91.0,91.0,100.0,94.0,0.125,0.18,1.03,0.28,82.8,87.9,0.25,0.4,0.184,0.244,0.268,0.197,,,,,,,,,
2024-05-01,745023,Flyout,field_out,True,694497,592866,Evan Carter,Trevor Williams,0,88956e57-3c10-4b79-af9b-35ab5e40c933,592866.0,trevorwilliams,Williams,Right,Trevor Williams,WSN,2.22,3.29,56.2,103.0,82.0,93.0,0.804,7.46,2.54,7.15,0.32,1.23,0.298,0.41,0.161,0.329,0.377,,,,63.0,110.0,96.0,100.0,99.0,93.0,,,,,,,0.349,,,0.346,,2.04,,,0.66,,89.1,,,78.9,,0.211,0.3,0.187,,,,,,,,,,0.304,0.435,0.065,72.0,104.0,91.0,91.0,100.0,94.0,0.125,0.18,1.03,0.28,82.8,87.9,0.25,0.4,0.184,0.244,0.268,0.197,,,,,,,,,
