date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,SI%,SL%,CH%,wSI/C,wSL/C,wCH/C,vCH,vSI,vSL,SI_ba,SI_slg,SI_whiff,SL_ba,SL_slg,SL_whiff,CH_ba,CH_slg,CH_whiff,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ KC,Loc+ KC,Pit+ KC,Stf+ FC,Loc+ FC,Pit+ FC,FA%,FC%,KC%,wFA/C,wFC/C,wKC/C,vFA,vFC,vKC,FF_ba,FF_slg,FF_whiff,FC_ba,FC_slg,FC_whiff,CU_ba,CU_slg,CU_whiff,Stf+ CU,Loc+ CU,Pit+ CU,CU%,wCU/C,vCU,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,FS_slg,FS_whiff,SV_ba,SV_slg,SV_whiff,FO%,wFO/C,vFO,EP%,wEP/C,vEP,vKN (sc),KN%,wKN/C,KC_ba,KC_slg,KC_whiff,ST_ba,ST_slg,ST_whiff,vSC (sc),SC%,wSC/C,SC_ba,SC_slg,SC_whiff
2024-08-13,746601,Strikeout,strikeout,True,681807,665871,David Fry,Javier Assad,0,293d69b1-d1f4-41e0-bcfc-6ef0b994084a,665871.0,javierassad,Assad,Right,Javier Assad,CHC,3.15,4.53,120.0,100.0,86.0,95.0,0.851,7.65,3.83,8.25,1.13,1.09,0.277,0.36,0.165,0.285,0.424,74.0,94.0,91.0,77.0,101.0,93.0,114.0,95.0,102.0,0.361,0.105,0.042,1.07,-1.53,-0.22,83.8,91.5,80.2,0.22,0.328,0.1,0.4,0.8,0.222,0.227,0.227,0.122,70.0,102.0,93.0,,,,96.0,98.0,94.0,0.175,0.208,,-0.92,-1.14,,91.5,87.8,,0.317,0.5,0.206,0.329,0.624,0.152,0.161,0.274,0.305,99.0,103.0,99.0,0.11,0.2,76.8,,,,,,,,,,,,,,,,,,,,,,,,,0.152,0.364,0.359,,,,,,
2024-08-13,746601,Strikeout,strikeout,True,681807,592767,David Fry,Drew Smyly,0,a1c0a009-cc05-497f-8d89-63f1da238646,592767.0,drewsmyly,Smyly,Left,Drew Smyly,CHC,2.91,3.44,52.2,102.0,94.0,102.0,0.761,8.2,3.08,7.69,1.37,0.76,0.238,0.457,0.172,0.298,0.433,,,,77.0,98.0,90.0,,,,0.487,0.001,,0.5,3.94,,,92.6,82.1,0.262,0.44,0.164,,,,,,,,,,111.0,106.0,116.0,85.0,98.0,87.0,,0.031,0.481,,-3.48,0.36,,88.8,80.1,,,,0.333,0.333,0.3,0.196,0.346,0.336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-08-16,745949,Lineout,field_out,True,681807,650644,David Fry,Aaron Civale,0,c0471a1f-a843-48dc-a1d1-779eff036eee,650644.0,aaroncivale,Civale,Right,Aaron Civale,- - -,4.59,4.09,135.1,99.0,96.0,100.0,0.799,8.45,3.06,9.04,1.6,0.84,0.253,0.405,0.143,0.31,0.394,,,,69.0,94.0,84.0,151.0,102.0,114.0,0.248,0.172,,0.61,-0.87,,,92.6,80.5,0.224,0.405,0.169,0.25,0.375,0.455,,,,66.0,99.0,93.0,,,,93.0,98.0,100.0,0.093,0.311,,-2.99,0.79,,91.9,88.0,,0.361,0.611,0.092,0.249,0.408,0.225,0.247,0.444,0.288,105.0,102.0,109.0,0.155,-1.21,77.1,63.0,94.0,102.0,0.021,-2.53,85.6,0.357,0.429,0.25,,,,,,,,,,,,,,,,0.262,0.467,0.276,,,,,,
2024-08-16,745949,Pop Out,field_out,True,681807,650644,David Fry,Aaron Civale,0,819e9f74-915c-4818-b8ed-91b6c82a6aea,650644.0,aaroncivale,Civale,Right,Aaron Civale,- - -,4.59,4.09,135.1,99.0,96.0,100.0,0.799,8.45,3.06,9.04,1.6,0.84,0.253,0.405,0.143,0.31,0.394,,,,69.0,94.0,84.0,151.0,102.0,114.0,0.248,0.172,,0.61,-0.87,,,92.6,80.5,0.224,0.405,0.169,0.25,0.375,0.455,,,,66.0,99.0,93.0,,,,93.0,98.0,100.0,0.093,0.311,,-2.99,0.79,,91.9,88.0,,0.361,0.611,0.092,0.249,0.408,0.225,0.247,0.444,0.288,105.0,102.0,109.0,0.155,-1.21,77.1,63.0,94.0,102.0,0.021,-2.53,85.6,0.357,0.429,0.25,,,,,,,,,,,,,,,,0.262,0.467,0.276,,,,,,
2024-08-16,745949,Flyout,field_out,True,681807,650644,David Fry,Aaron Civale,0,9a43a819-2d18-4bc6-adbc-e1de09104d1a,650644.0,aaroncivale,Civale,Right,Aaron Civale,- - -,4.59,4.09,135.1,99.0,96.0,100.0,0.799,8.45,3.06,9.04,1.6,0.84,0.253,0.405,0.143,0.31,0.394,,,,69.0,94.0,84.0,151.0,102.0,114.0,0.248,0.172,,0.61,-0.87,,,92.6,80.5,0.224,0.405,0.169,0.25,0.375,0.455,,,,66.0,99.0,93.0,,,,93.0,98.0,100.0,0.093,0.311,,-2.99,0.79,,91.9,88.0,,0.361,0.611,0.092,0.249,0.408,0.225,0.247,0.444,0.288,105.0,102.0,109.0,0.155,-1.21,77.1,63.0,94.0,102.0,0.021,-2.53,85.6,0.357,0.429,0.25,,,,,,,,,,,,,,,,0.262,0.467,0.276,,,,,,
2024-08-16,745949,Home Run,home_run,False,681807,669060,David Fry,Bryse Wilson,0,ca81a098-3324-42bb-a1da-9f522e5f4431,669060.0,brysewilson,"Wilson, B",Right,Bryse Wilson,MIL,4.19,5.31,101.0,105.0,93.0,98.0,0.817,7.13,2.76,8.91,1.78,0.86,0.255,0.369,0.159,0.376,0.453,53.0,96.0,85.0,92.0,106.0,96.0,,,,0.32,,0.043,1.21,,-0.82,88.0,93.1,,0.239,0.377,0.138,,,,0.182,0.273,0.174,85.0,113.0,105.0,,,,98.0,100.0,95.0,0.15,0.345,,-3.19,1.08,,93.5,88.8,,0.292,0.5,0.228,0.233,0.371,0.261,0.309,0.709,0.229,107.0,107.0,106.0,0.143,-3.27,80.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-08-17,745952,Strikeout,strikeout,True,681807,657649,David Fry,Jared Koenig,0,d37e84aa-0d9a-477c-924a-e2d8967b2a36,657649.0,jaredkoenig,Koenig,Left,Jared Koenig,MIL,2.34,3.27,50.0,103.0,90.0,100.0,0.778,9.72,3.06,7.92,0.54,1.24,0.223,0.403,0.223,0.266,0.486,67.0,105.0,102.0,90.0,99.0,96.0,,,,0.587,,0.024,1.14,,0.82,85.1,94.8,,0.23,0.31,0.189,,,,0.25,0.25,0.5,81.0,117.0,116.0,,,,86.0,105.0,101.0,0.004,0.252,,4.6,0.3,,96.5,90.2,,,,,0.245,0.388,0.207,0.2,0.2,0.487,98.0,110.0,106.0,0.134,0.33,80.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-08-18,745948,Lineout,field_out,True,681807,663542,David Fry,Bryan Hudson,0,04d037ec-936e-4b82-8b07-3757f86ce8ec,663542.0,bryanhudson,"Hudson, B",Left,Bryan Hudson,MIL,1.84,2.97,58.2,104.0,82.0,103.0,0.798,9.2,2.15,4.3,1.07,1.02,0.295,0.309,0.209,0.245,0.479,,,,,,,108.0,105.0,107.0,,0.238,,,2.36,,,,81.6,,,,,,,,,,84.0,106.0,103.0,,,,50.0,97.0,99.0,0.522,0.24,,2.59,-0.28,,91.5,86.2,,0.157,0.294,0.189,0.231,0.564,0.172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.053,0.105,0.352,,,,,,
2024-08-26,746628,Walk,walk,False,681807,666142,David Fry,Cole Ragans,1,74bdd40f-f060-46ea-a952-82ceeb43fd20,666142.0,coleragans,Ragans,Left,Cole Ragans,KCR,3.28,3.39,156.1,100.0,109.0,104.0,0.702,10.77,3.11,7.37,0.81,1.02,0.283,0.393,0.173,0.305,0.407,111.0,99.0,103.0,,,,132.0,104.0,113.0,,0.125,0.245,,-0.41,1.14,84.9,,86.3,,,,0.213,0.326,0.338,0.196,0.301,0.477,107.0,101.0,107.0,101.0,94.0,99.0,89.0,95.0,91.0,0.414,0.119,0.097,0.74,0.4,1.19,95.5,90.9,80.8,0.213,0.382,0.237,0.344,0.443,0.217,0.154,0.154,0.328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-08-26,746628,Flyout,field_out,True,681807,666142,David Fry,Cole Ragans,0,6f98353c-cc6a-463c-b88c-f3e3b0e08468,666142.0,coleragans,Ragans,Left,Cole Ragans,KCR,3.28,3.39,156.1,100.0,109.0,104.0,0.702,10.77,3.11,7.37,0.81,1.02,0.283,0.393,0.173,0.305,0.407,111.0,99.0,103.0,,,,132.0,104.0,113.0,,0.125,0.245,,-0.41,1.14,84.9,,86.3,,,,0.213,0.326,0.338,0.196,0.301,0.477,107.0,101.0,107.0,101.0,94.0,99.0,89.0,95.0,91.0,0.414,0.119,0.097,0.74,0.4,1.19,95.5,90.9,80.8,0.213,0.382,0.237,0.344,0.443,0.217,0.154,0.154,0.328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-08-26,746628,Strikeout,strikeout,True,681807,663704,David Fry,James McArthur,0,8ee0bc60-9394-4ab9-a9c4-4e124207a8ac,663704.0,jamesmcarthur,McArthur,Right,James McArthur,KCR,4.36,4.14,53.2,100.0,111.0,105.0,0.74,7.55,1.68,10.06,1.17,1.96,0.168,0.437,0.144,0.335,0.436,,,,98.0,99.0,100.0,100.0,93.0,100.0,0.371,0.212,,0.56,-0.69,,,95.1,87.7,0.312,0.452,0.137,0.306,0.528,0.407,,,,82.0,99.0,93.0,,,,,,,0.085,,,2.98,,,94.7,,,0.133,0.133,0.158,,,,0.273,0.439,0.365,141.0,105.0,116.0,0.333,-1.01,83.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-08-26,746628,Lineout,field_out,True,681807,663460,David Fry,Kris Bubic,1,bf6ca9b0-3f66-43b1-a1db-372a4f9ab9f5,663460.0,krisbubic,Bubic,Left,Kris Bubic,KCR,3.44,2.0,18.1,110.0,102.0,111.0,0.688,11.29,1.47,9.33,0.49,2.8,0.28,0.38,0.18,0.22,0.453,86.0,109.0,105.0,59.0,132.0,129.0,113.0,110.0,110.0,0.021,0.362,0.15,-2.99,-0.23,3.29,85.2,92.5,84.0,,,,0.321,0.357,0.262,0.176,0.294,0.36,101.0,110.0,114.0,,,,87.0,91.0,78.0,0.456,0.01,,0.26,-0.27,,93.3,86.3,,0.25,0.5,0.403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-08-26,746628,Lineout,field_out,True,681807,668674,David Fry,Lucas Erceg,0,8cc8d93f-c31f-4a71-b581-b200f8fc2f09,668674.0,lucaserceg,Erceg,Right,Lucas Erceg,- - -,3.4,3.44,50.1,102.0,110.0,105.0,0.718,10.19,2.68,7.33,0.54,1.58,0.326,0.295,0.227,0.242,0.414,95.0,95.0,103.0,108.0,106.0,106.0,121.0,110.0,113.0,0.222,0.258,0.213,2.17,2.43,-0.88,91.0,98.5,85.6,0.25,0.269,0.212,0.122,0.146,0.365,0.294,0.5,0.346,113.0,99.0,98.0,,,,,,,0.307,,,0.3,,,98.5,,,0.21,0.371,0.299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-08-20,745707,Groundout,field_out,True,681807,657612,David Fry,Tim Hill,0,b44b1734-e1af-42d0-a117-de9057d1ca39,657612.0,timhill,"Hill, T",Left,Tim Hill,- - -,3.79,3.49,54.2,104.0,108.0,99.0,0.893,3.62,2.63,11.69,0.33,4.34,0.279,0.365,0.192,0.288,0.499,,,,105.0,105.0,100.0,157.0,89.0,89.0,0.661,0.059,0.002,0.59,-4.82,0.75,89.3,88.7,82.2,0.307,0.325,0.071,0.571,1.0,0.391,,,,105.0,106.0,101.0,,,,,,,0.277,,,-1.46,,,90.7,,,0.288,0.407,0.183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-08-20,745707,Walk,walk,False,681807,643410,David Fry,Mark Leiter Jr.,0,552b0027-0c0e-4a0d-b163-17e1fc7e5ee9,643410.0,markleiterjr,Leiter Jr.,Right,Mark Leiter Jr.,- - -,4.72,3.49,47.2,97.0,94.0,97.0,0.659,13.03,3.59,8.5,1.13,1.44,0.221,0.492,0.172,0.295,0.377,9.0,142.0,144.0,75.0,98.0,87.0,100.0,100.0,102.0,0.336,0.098,0.002,-1.08,-0.99,-24.24,83.8,91.5,79.6,0.364,0.53,0.096,,,,,,,,,,,,,77.0,96.0,92.0,0.004,0.081,,2.46,-1.58,,95.8,88.6,,,,,0.3,0.5,0.156,0.273,0.455,0.465,80.0,94.0,97.0,0.143,0.46,73.5,121.0,98.0,108.0,0.337,2.01,84.3,0.089,0.139,0.583,,,,,,,,,,,,,,,,0.286,0.5,0.379,,,,,,
2024-08-20,745707,Groundout,field_out,True,681807,592454,David Fry,Tommy Kahnle,0,de82f541-b7fe-479b-9f5a-52a61e45ffe1,592454.0,tommykahnle,Kahnle,Right,Tommy Kahnle,NYY,1.57,3.01,34.1,96.0,112.0,97.0,0.639,9.7,4.19,5.77,1.05,2.41,0.136,0.5,0.136,0.216,0.364,120.0,96.0,99.0,76.0,92.0,88.0,116.0,93.0,95.0,0.013,0.064,0.719,-24.88,1.51,2.22,87.6,93.0,86.4,,,,0.143,0.286,0.143,0.147,0.232,0.404,83.0,98.0,91.0,,,,,,,0.204,,,-2.22,,,94.3,,,0.238,0.524,0.286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-08-20,745707,Groundout,field_out,True,681807,664776,David Fry,Jake Cousins,0,f2723070-1ac1-4ef1-8e69-4404c14766f2,664776.0,jakecousins,Cousins,Right,Jake Cousins,NYY,1.72,3.42,31.1,96.0,115.0,104.0,0.656,12.06,3.45,4.6,1.15,0.96,0.212,0.379,0.242,0.273,0.379,,,,94.0,98.0,97.0,125.0,95.0,108.0,0.316,0.673,,1.57,2.29,,,95.1,82.1,0.167,0.3,0.095,0.13,0.247,0.46,,,,89.0,103.0,99.0,,,,,,,0.01,,,-23.02,,,94.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-08-20,745707,Triple,triple,False,681807,543859,David Fry,Michael Tonkin,1,3c4abd98-c5ea-4985-a0a4-54d21b695a47,543859.0,michaeltonkin,Tonkin,Right,Michael Tonkin,- - -,3.68,4.29,66.0,98.0,104.0,99.0,0.781,9.68,3.41,7.64,0.82,1.14,0.178,0.422,0.15,0.283,0.41,,,,87.0,98.0,97.0,108.0,96.0,99.0,0.177,0.448,,0.79,-0.14,,,92.5,83.0,0.314,0.429,0.173,0.18,0.28,0.296,,,,111.0,102.0,100.0,,,,,,,0.375,,,0.28,,,93.2,,,0.223,0.388,0.224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.444,0.556,0.25,,,,,,
2024-08-21,745704,Single,single,False,681807,641482,David Fry,Nestor Cortes,0,94045e56-7b48-4d6b-8d4f-87e9143627c1,641482.0,nestorcortes,Cortes,Left,Nestor Cortes,NYY,3.89,3.7,155.0,102.0,99.0,101.0,0.792,8.25,1.8,8.48,1.28,0.6,0.258,0.374,0.165,0.315,0.434,85.0,103.0,95.0,85.0,117.0,115.0,98.0,99.0,101.0,0.015,0.17,0.085,1.62,-0.92,-1.24,83.4,90.2,78.2,0.143,0.143,0.316,0.3,0.4,0.182,0.239,0.418,0.333,96.0,103.0,100.0,,,,109.0,101.0,104.0,0.444,0.286,,0.15,1.19,,92.0,87.4,,0.243,0.46,0.206,0.246,0.382,0.257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.28,0.488,0.235,,,,,,
2024-08-21,745704,Pop Out,field_out,True,681807,641482,David Fry,Nestor Cortes,0,e93b925a-1f2c-4886-b470-a3e9b952a3f9,641482.0,nestorcortes,Cortes,Left,Nestor Cortes,NYY,3.89,3.7,155.0,102.0,99.0,101.0,0.792,8.25,1.8,8.48,1.28,0.6,0.258,0.374,0.165,0.315,0.434,85.0,103.0,95.0,85.0,117.0,115.0,98.0,99.0,101.0,0.015,0.17,0.085,1.62,-0.92,-1.24,83.4,90.2,78.2,0.143,0.143,0.316,0.3,0.4,0.182,0.239,0.418,0.333,96.0,103.0,100.0,,,,109.0,101.0,104.0,0.444,0.286,,0.15,1.19,,92.0,87.4,,0.243,0.46,0.206,0.246,0.382,0.257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.28,0.488,0.235,,,,,,
2024-08-21,745704,Flyout,field_out,True,681807,641482,David Fry,Nestor Cortes,0,bc3daaa7-e4ba-407f-93fd-d57ad739c0af,641482.0,nestorcortes,Cortes,Left,Nestor Cortes,NYY,3.89,3.7,155.0,102.0,99.0,101.0,0.792,8.25,1.8,8.48,1.28,0.6,0.258,0.374,0.165,0.315,0.434,85.0,103.0,95.0,85.0,117.0,115.0,98.0,99.0,101.0,0.015,0.17,0.085,1.62,-0.92,-1.24,83.4,90.2,78.2,0.143,0.143,0.316,0.3,0.4,0.182,0.239,0.418,0.333,96.0,103.0,100.0,,,,109.0,101.0,104.0,0.444,0.286,,0.15,1.19,,92.0,87.4,,0.243,0.46,0.206,0.246,0.382,0.257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.28,0.488,0.235,,,,,,
2024-08-21,745704,Groundout,field_out,True,681807,641835,David Fry,Tim Mayza,0,0a6f87b0-ed3b-47af-8d89-df71adaf5423,641835.0,timmayza,Mayza,Left,Tim Mayza,- - -,7.34,6.01,30.2,99.0,101.0,96.0,0.849,5.58,3.52,12.62,1.17,1.39,0.259,0.362,0.155,0.267,0.438,,,,87.0,99.0,94.0,139.0,97.0,100.0,0.703,0.292,,-1.53,-2.13,,,92.2,86.6,0.34,0.546,0.14,0.286,0.457,0.203,,,,29.0,90.0,120.0,,,,,,,0.005,,,2.11,,,91.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-08-22,745705,Flyout,field_out,True,681807,657612,David Fry,Tim Hill,0,8c067439-8644-42c2-a9e8-c5c9adc2a995,657612.0,timhill,"Hill, T",Left,Tim Hill,- - -,3.79,3.49,54.2,104.0,108.0,99.0,0.893,3.62,2.63,11.69,0.33,4.34,0.279,0.365,0.192,0.288,0.499,,,,105.0,105.0,100.0,157.0,89.0,89.0,0.661,0.059,0.002,0.59,-4.82,0.75,89.3,88.7,82.2,0.307,0.325,0.071,0.571,1.0,0.391,,,,105.0,106.0,101.0,,,,,,,0.277,,,-1.46,,,90.7,,,0.288,0.407,0.183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-08-24,746599,Groundout,field_out,True,681807,641540,David Fry,Dane Dunning,0,77385d40-496d-4f64-bfeb-e5ed8c39d3ca,641540.0,danedunning,Dunning,Right,Dane Dunning,TEX,5.05,5.18,87.1,98.0,83.0,93.0,0.776,8.76,4.02,8.66,1.55,1.17,0.161,0.504,0.13,0.343,0.418,84.0,93.0,85.0,78.0,101.0,97.0,104.0,100.0,96.0,0.369,0.238,0.129,0.61,-1.2,-1.5,85.1,89.8,80.7,0.253,0.39,0.148,0.273,0.494,0.312,0.25,0.525,0.333,40.0,103.0,90.0,62.0,90.0,99.0,76.0,99.0,93.0,0.03,0.189,0.044,-2.8,-0.57,-0.14,89.2,88.2,75.7,0.273,0.636,0.25,0.232,0.446,0.253,0.0,0.0,0.368,,,,,,,,,,,,,,,,,,,0.001,-6.36,76.4,,,,,,,,,,,,,,,,,,
2024-08-25,746595,Strikeout,strikeout,True,681807,674003,David Fry,Cody Bradford,0,6e057dcf-93af-4cb2-b86d-feb9ced2b2e8,674003.0,codybradford,Bradford,Left,Cody Bradford,TEX,3.31,3.55,49.0,107.0,92.0,101.0,0.781,8.08,1.47,6.98,1.1,0.66,0.27,0.312,0.149,0.298,0.407,101.0,106.0,110.0,,,,51.0,112.0,109.0,,0.051,0.276,,4.85,0.96,81.0,,83.4,,,,0.154,0.154,0.217,0.229,0.313,0.353,92.0,107.0,94.0,,,,52.0,116.0,98.0,0.523,0.007,,2.13,-0.66,,90.1,85.9,,0.173,0.316,0.231,,,,0.32,0.64,0.133,91.0,108.0,108.0,0.143,-2.71,75.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-08-25,746595,Walk,walk,False,681807,674003,David Fry,Cody Bradford,1,ad481d3b-c35b-46ec-b883-148f0ec9f03f,674003.0,codybradford,Bradford,Left,Cody Bradford,TEX,3.31,3.55,49.0,107.0,92.0,101.0,0.781,8.08,1.47,6.98,1.1,0.66,0.27,0.312,0.149,0.298,0.407,101.0,106.0,110.0,,,,51.0,112.0,109.0,,0.051,0.276,,4.85,0.96,81.0,,83.4,,,,0.154,0.154,0.217,0.229,0.313,0.353,92.0,107.0,94.0,,,,52.0,116.0,98.0,0.523,0.007,,2.13,-0.66,,90.1,85.9,,0.173,0.316,0.231,,,,0.32,0.64,0.133,91.0,108.0,108.0,0.143,-2.71,75.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-08-25,746595,Flyout,field_out,True,681807,674003,David Fry,Cody Bradford,1,6ca00cfb-7283-4259-8f76-f0407c199468,674003.0,codybradford,Bradford,Left,Cody Bradford,TEX,3.31,3.55,49.0,107.0,92.0,101.0,0.781,8.08,1.47,6.98,1.1,0.66,0.27,0.312,0.149,0.298,0.407,101.0,106.0,110.0,,,,51.0,112.0,109.0,,0.051,0.276,,4.85,0.96,81.0,,83.4,,,,0.154,0.154,0.217,0.229,0.313,0.353,92.0,107.0,94.0,,,,52.0,116.0,98.0,0.523,0.007,,2.13,-0.66,,90.1,85.9,,0.173,0.316,0.231,,,,0.32,0.64,0.133,91.0,108.0,108.0,0.143,-2.71,75.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-08-25,746595,Home Run,home_run,False,681807,670036,David Fry,Matt Festa,0,4910bed4-667d-4650-a9b7-4afe6d1d4e8a,670036.0,mattfesta,"Festa, M",Right,Matt Festa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.125,0.313,0.189,0.3,0.4,0.227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.286,0.286,0.182,,,,,,
2024-08-26,746596,Flyout,field_out,True,681807,669674,David Fry,Sam Long,0,40476032-e0e8-4b82-8853-af9d757c65e7,669674.0,samlong,Long,Left,Sam Long,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,0.257,0.397,,,,,,,,,,,,,,,,,,,,,,0.212,0.365,0.231,,,,0.25,0.313,0.194,,,,,,,,,,,,,0.182,0.182,0.227,,,,,,,,,,,,,,,,,,,,,,,,
2024-08-27,746594,Single,single,False,681807,547179,David Fry,Michael Lorenzen,1,c11c8f38-197c-4063-bb18-bcff5e6844ae,547179.0,michaellorenzen,Lorenzen,Right,Michael Lorenzen,- - -,3.43,4.62,126.0,97.0,94.0,95.0,0.798,6.57,4.14,7.14,1.21,1.02,0.248,0.38,0.187,0.314,0.412,94.0,101.0,98.0,81.0,102.0,94.0,125.0,97.0,107.0,0.211,0.148,0.193,-0.37,-1.31,1.96,84.6,93.6,83.9,0.303,0.459,0.064,0.368,0.632,0.24,0.122,0.173,0.369,85.0,95.0,89.0,,,,94.0,93.0,91.0,0.271,0.101,,0.86,0.14,,93.8,90.1,,0.162,0.324,0.179,0.235,0.51,0.236,0.263,0.421,0.327,102.0,92.0,96.0,0.077,-0.51,81.6,,,,,,,,,,,,,,,,,,,,,,,,,0.15,0.35,0.26,,,,,,
2024-08-27,746594,Walk,walk,False,681807,672578,David Fry,Carlos Hernández,0,2cbe747d-51b1-4e99-a856-04375fc1f918,672578.0,carloshernandez,"Hernández, C",Right,Carlos Hernández,KCR,3.5,3.92,18.0,101.0,122.0,108.0,0.827,8.0,5.0,7.5,0.0,0.59,0.189,0.434,0.17,0.34,0.423,,,,,,,110.0,99.0,106.0,,0.199,,,-1.0,,,,86.8,,,,0.294,0.353,0.333,,,,134.0,103.0,109.0,101.0,95.0,102.0,,,,0.555,0.003,0.13,2.01,-3.49,0.49,98.0,90.6,83.9,0.182,0.242,0.114,,,,0.111,0.222,0.4,,,,,,,107.0,100.0,112.0,0.113,-2.97,90.2,0.375,0.375,0.3,,,,,,,,,,,,,,,,,,,,,,,,
2024-08-27,746594,Strikeout,strikeout,True,681807,663704,David Fry,James McArthur,0,401ffc01-7c6e-4579-b91a-61e4172a15ab,663704.0,jamesmcarthur,McArthur,Right,James McArthur,KCR,4.36,4.14,53.2,100.0,111.0,105.0,0.74,7.55,1.68,10.06,1.17,1.96,0.168,0.437,0.144,0.335,0.436,,,,98.0,99.0,100.0,100.0,93.0,100.0,0.371,0.212,,0.56,-0.69,,,95.1,87.7,0.312,0.452,0.137,0.306,0.528,0.407,,,,82.0,99.0,93.0,,,,,,,0.085,,,2.98,,,94.7,,,0.133,0.133,0.158,,,,0.273,0.439,0.365,141.0,105.0,116.0,0.333,-1.01,83.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-08-27,746594,Pop Out,field_out,True,681807,608717,David Fry,Chris Stratton,0,2a26240d-ba7b-419f-80bf-4705281a5cee,608717.0,chrisstratton,"Stratton, C",Right,Chris Stratton,KCR,5.2,4.84,53.2,96.0,95.0,96.0,0.81,7.04,5.2,7.55,0.84,1.31,0.272,0.392,0.215,0.278,0.407,88.0,100.0,99.0,76.0,99.0,98.0,109.0,98.0,101.0,0.096,0.216,0.091,-1.15,0.91,0.42,85.1,91.7,86.0,0.3,0.55,0.163,0.224,0.367,0.148,0.24,0.44,0.283,76.0,93.0,87.0,,,,,,,0.386,,,-0.52,,,91.8,,,0.271,0.407,0.208,,,,0.15,0.275,0.273,131.0,98.0,107.0,0.211,0.36,79.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-08-28,746589,Double,double,False,681807,608379,David Fry,Michael Wacha,1,b55424d2-cd22-45fe-ba62-9e78f4753548,608379.0,michaelwacha,Wacha,Right,Michael Wacha,KCR,3.5,4.32,139.0,101.0,91.0,99.0,0.794,7.77,2.46,8.42,0.97,1.02,0.248,0.453,0.204,0.277,0.427,112.0,109.0,113.0,78.0,101.0,87.0,98.0,90.0,90.0,0.15,0.102,0.318,0.38,-1.98,1.86,81.3,93.6,84.2,0.243,0.301,0.087,0.355,0.548,0.403,0.184,0.337,0.334,83.0,101.0,97.0,,,,79.0,99.0,94.0,0.235,0.11,,0.37,-0.94,,93.6,88.8,,0.284,0.468,0.16,0.328,0.443,0.114,0.304,0.652,0.175,73.0,89.0,92.0,0.084,-1.39,75.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
