date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,SI%,SL%,CH%,wSI/C,wSL/C,wCH/C,vCH,vSI,vSL,SI_ba,SI_slg,SI_whiff,SL_ba,SL_slg,SL_whiff,CH_ba,CH_slg,CH_whiff,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ KC,Loc+ KC,Pit+ KC,Stf+ FC,Loc+ FC,Pit+ FC,FA%,FC%,KC%,wFA/C,wFC/C,wKC/C,vFA,vFC,vKC,FF_ba,FF_slg,FF_whiff,FC_ba,FC_slg,FC_whiff,CU_ba,CU_slg,CU_whiff,Stf+ CU,Loc+ CU,Pit+ CU,CU%,wCU/C,vCU,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,FS_slg,FS_whiff,EP%,wEP/C,vEP,SV_ba,SV_slg,SV_whiff
2024-05-23,745660,Strikeout,strikeout,True,605204,663567,J.D. Davis,Peter Lambert,1,a3d70021-4733-46e6-96ea-15c434d2c82a,663567.0,peterlambert,"Lambert, P",Right,Peter Lambert,COL,5.44,4.1,43.0,94.0,95.0,94.0,0.797,7.12,4.6,9.0,0.84,1.09,0.29,0.435,0.137,0.313,0.411,89.0,95.0,95.0,87.0,95.0,89.0,120.0,94.0,101.0,0.032,0.306,0.228,-1.55,0.45,0.42,86.9,93.8,85.8,0.333,0.333,0.0,0.182,0.182,0.316,0.237,0.263,0.42,87.0,91.0,88.0,,,,,,,0.382,,,-0.75,,,94.5,,,0.276,0.534,0.11,,,,0.25,0.875,0.2,80.0,96.0,95.0,0.052,-5.77,78.0,,,,,,,,,,,,,,,
2024-05-24,745663,Single,single,False,605204,434378,J.D. Davis,Justin Verlander,0,1c55630f-0e14-41a0-8727-c7520910dafb,434378.0,justinverlander,Verlander,Right,Justin Verlander,HOU,3.95,3.85,57.0,102.0,120.0,104.0,0.806,8.05,2.68,8.21,1.74,0.44,0.299,0.335,0.222,0.275,0.455,112.0,93.0,96.0,,,,130.0,108.0,114.0,,0.19,0.09,,-0.8,1.19,84.2,,86.5,,,,0.239,0.457,0.214,0.15,0.15,0.302,122.0,100.0,104.0,,,,,,,0.495,,,0.16,,,93.5,,,0.243,0.47,0.211,,,,0.294,0.412,0.206,112.0,104.0,100.0,0.225,-0.77,77.7,,,,,,,,,,,,,,,
2024-05-24,745663,Single,single,False,605204,434378,J.D. Davis,Justin Verlander,0,99faa805-0218-4cf5-aa05-4dbc71b478ba,434378.0,justinverlander,Verlander,Right,Justin Verlander,HOU,3.95,3.85,57.0,102.0,120.0,104.0,0.806,8.05,2.68,8.21,1.74,0.44,0.299,0.335,0.222,0.275,0.455,112.0,93.0,96.0,,,,130.0,108.0,114.0,,0.19,0.09,,-0.8,1.19,84.2,,86.5,,,,0.239,0.457,0.214,0.15,0.15,0.302,122.0,100.0,104.0,,,,,,,0.495,,,0.16,,,93.5,,,0.243,0.47,0.211,,,,0.294,0.412,0.206,112.0,104.0,100.0,0.225,-0.77,77.7,,,,,,,,,,,,,,,
2024-05-24,745663,Single,single,False,605204,434378,J.D. Davis,Justin Verlander,0,b6df4b7a-a974-47de-881a-87f0a0ae8eb7,434378.0,justinverlander,Verlander,Right,Justin Verlander,HOU,3.95,3.85,57.0,102.0,120.0,104.0,0.806,8.05,2.68,8.21,1.74,0.44,0.299,0.335,0.222,0.275,0.455,112.0,93.0,96.0,,,,130.0,108.0,114.0,,0.19,0.09,,-0.8,1.19,84.2,,86.5,,,,0.239,0.457,0.214,0.15,0.15,0.302,122.0,100.0,104.0,,,,,,,0.495,,,0.16,,,93.5,,,0.243,0.47,0.211,,,,0.294,0.412,0.206,112.0,104.0,100.0,0.225,-0.77,77.7,,,,,,,,,,,,,,,
2024-05-24,745663,Groundout,field_out,True,605204,519151,J.D. Davis,Ryan Pressly,0,1ef8adc6-9569-480a-a769-15fc7a75e001,519151.0,ryanpressly,Pressly,Right,Ryan Pressly,HOU,3.58,3.41,37.2,102.0,124.0,110.0,0.744,10.04,2.63,8.84,0.48,1.45,0.229,0.4,0.133,0.314,0.454,110.0,101.0,101.0,75.0,95.0,91.0,152.0,100.0,113.0,0.027,0.292,0.091,-2.9,-0.01,-2.11,89.4,93.4,89.7,,,,0.255,0.353,0.32,0.364,0.636,0.25,99.0,103.0,104.0,,,,,,,0.331,,,0.65,,,93.9,,,0.25,0.425,0.198,,,,0.22,0.293,0.29,129.0,103.0,118.0,0.259,0.99,82.4,,,,,,,,,,,,,,,
2024-05-26,745653,Strikeout,strikeout,True,605204,669854,J.D. Davis,Ronel Blanco,0,d1c01944-a76d-4cdd-b145-b8463cd73e3e,669854.0,ronelblanco,Blanco,Right,Ronel Blanco,HOU,2.56,3.56,109.0,99.0,95.0,97.0,0.732,8.26,3.47,5.28,1.32,0.89,0.215,0.461,0.18,0.313,0.405,124.0,103.0,106.0,,,,84.0,103.0,100.0,,0.323,0.255,,2.64,0.1,85.1,,86.3,,,,0.164,0.224,0.31,0.179,0.366,0.353,81.0,94.0,87.0,,,,,,,0.368,,,0.03,,,93.4,,,0.179,0.439,0.188,,,,0.0,0.0,0.476,73.0,98.0,101.0,0.054,2.82,79.1,,,,,,,,,,,,,,,
2024-05-26,745653,Flyout,field_out,True,605204,669854,J.D. Davis,Ronel Blanco,0,0f206c19-651f-4810-95a5-f2921dddfd03,669854.0,ronelblanco,Blanco,Right,Ronel Blanco,HOU,2.56,3.56,109.0,99.0,95.0,97.0,0.732,8.26,3.47,5.28,1.32,0.89,0.215,0.461,0.18,0.313,0.405,124.0,103.0,106.0,,,,84.0,103.0,100.0,,0.323,0.255,,2.64,0.1,85.1,,86.3,,,,0.164,0.224,0.31,0.179,0.366,0.353,81.0,94.0,87.0,,,,,,,0.368,,,0.03,,,93.4,,,0.179,0.439,0.188,,,,0.0,0.0,0.476,73.0,98.0,101.0,0.054,2.82,79.1,,,,,,,,,,,,,,,
2024-05-26,745653,Forceout,force_out,True,605204,669854,J.D. Davis,Ronel Blanco,1,b28c6694-99f8-43c0-9ee8-f740583c84fa,669854.0,ronelblanco,Blanco,Right,Ronel Blanco,HOU,2.56,3.56,109.0,99.0,95.0,97.0,0.732,8.26,3.47,5.28,1.32,0.89,0.215,0.461,0.18,0.313,0.405,124.0,103.0,106.0,,,,84.0,103.0,100.0,,0.323,0.255,,2.64,0.1,85.1,,86.3,,,,0.164,0.224,0.31,0.179,0.366,0.353,81.0,94.0,87.0,,,,,,,0.368,,,0.03,,,93.4,,,0.179,0.439,0.188,,,,0.0,0.0,0.476,73.0,98.0,101.0,0.054,2.82,79.1,,,,,,,,,,,,,,,
2024-05-26,745653,Flyout,field_out,True,605204,623352,J.D. Davis,Josh Hader,0,8ff38625-98a3-43bf-bb10-b942951248d3,623352.0,joshhader,Hader,Left,Josh Hader,HOU,3.77,2.68,43.0,98.0,126.0,111.0,0.641,14.23,2.51,6.28,1.67,0.67,0.191,0.371,0.135,0.326,0.404,110.0,70.0,51.0,133.0,99.0,115.0,112.0,97.0,107.0,0.721,0.264,0.015,0.94,1.55,-10.92,89.3,96.0,86.2,0.206,0.383,0.328,0.149,0.277,0.549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-28,745091,Single,single,False,605204,641793,J.D. Davis,Zack Littell,0,39fe3014-6542-4aed-9cbc-c8b956dac5df,641793.0,zacklittell,Littell,Right,Zack Littell,TBR,4.26,4.24,101.1,104.0,82.0,99.0,0.792,8.35,1.69,10.66,1.24,0.79,0.237,0.374,0.146,0.29,0.462,,,,73.0,103.0,91.0,101.0,104.0,102.0,0.154,0.413,,-1.56,1.08,,,91.9,85.7,0.309,0.485,0.147,0.375,0.5,0.085,,,,56.0,111.0,91.0,,,,,,,0.207,,,-0.92,,,92.6,,,0.313,0.484,0.209,,,,,,,,,,,,,99.0,106.0,112.0,0.226,-1.86,83.0,0.283,0.485,0.346,,,,,,
2024-05-28,745091,Groundout,field_out,True,605204,641793,J.D. Davis,Zack Littell,0,64201508-59c2-4aa6-8ba4-f149f71fc1c9,641793.0,zacklittell,Littell,Right,Zack Littell,TBR,4.26,4.24,101.1,104.0,82.0,99.0,0.792,8.35,1.69,10.66,1.24,0.79,0.237,0.374,0.146,0.29,0.462,,,,73.0,103.0,91.0,101.0,104.0,102.0,0.154,0.413,,-1.56,1.08,,,91.9,85.7,0.309,0.485,0.147,0.375,0.5,0.085,,,,56.0,111.0,91.0,,,,,,,0.207,,,-0.92,,,92.6,,,0.313,0.484,0.209,,,,,,,,,,,,,99.0,106.0,112.0,0.226,-1.86,83.0,0.283,0.485,0.346,,,,,,
2024-05-28,745091,Hit By Pitch,hit_by_pitch,False,605204,641793,J.D. Davis,Zack Littell,1,c2a9a04e-dbad-40d2-aad0-936f6bf0047f,641793.0,zacklittell,Littell,Right,Zack Littell,TBR,4.26,4.24,101.1,104.0,82.0,99.0,0.792,8.35,1.69,10.66,1.24,0.79,0.237,0.374,0.146,0.29,0.462,,,,73.0,103.0,91.0,101.0,104.0,102.0,0.154,0.413,,-1.56,1.08,,,91.9,85.7,0.309,0.485,0.147,0.375,0.5,0.085,,,,56.0,111.0,91.0,,,,,,,0.207,,,-0.92,,,92.6,,,0.313,0.484,0.209,,,,,,,,,,,,,99.0,106.0,112.0,0.226,-1.86,83.0,0.283,0.485,0.346,,,,,,
2024-06-02,747110,Walk,walk,False,605204,669276,J.D. Davis,Dylan Lee,0,7ed46ec1-791f-4fcb-8047-21ab6a742dfd,669276.0,dylanlee,"Lee, D",Left,Dylan Lee,ATL,1.95,2.88,37.0,103.0,99.0,105.0,0.669,9.49,2.68,7.54,0.73,0.86,0.152,0.495,0.081,0.283,0.45,111.0,104.0,100.0,,,,102.0,104.0,109.0,,0.509,0.135,,1.92,1.55,85.6,,84.0,,,,0.164,0.239,0.488,0.227,0.227,0.39,89.0,103.0,101.0,,,,,,,0.357,,,-0.52,,,92.1,,,0.319,0.574,0.124,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-04,745656,Strikeout,strikeout,True,605204,669923,J.D. Davis,George Kirby,0,533e4fda-d9d4-49e8-98fd-95c091760ad2,669923.0,georgekirby,Kirby,Right,George Kirby,SEA,3.29,3.29,117.2,106.0,107.0,106.0,0.781,8.87,0.99,7.95,0.84,1.0,0.282,0.35,0.208,0.258,0.434,,,,105.0,110.0,108.0,112.0,102.0,109.0,0.225,0.228,,1.79,0.55,,,95.8,87.1,0.256,0.35,0.097,0.253,0.391,0.28,,,,103.0,107.0,102.0,121.0,111.0,115.0,97.0,99.0,93.0,0.36,0.006,0.075,1.58,0.82,-2.88,95.8,92.3,83.1,0.196,0.35,0.304,,,,0.333,0.5,0.323,,,,,,,112.0,99.0,109.0,0.106,-0.43,85.7,0.2,0.32,0.288,,,,,,
2024-06-04,745656,Single,single,False,605204,669923,J.D. Davis,George Kirby,1,9cf58be2-0744-4ace-abe4-aeae6c7dee8b,669923.0,georgekirby,Kirby,Right,George Kirby,SEA,3.29,3.29,117.2,106.0,107.0,106.0,0.781,8.87,0.99,7.95,0.84,1.0,0.282,0.35,0.208,0.258,0.434,,,,105.0,110.0,108.0,112.0,102.0,109.0,0.225,0.228,,1.79,0.55,,,95.8,87.1,0.256,0.35,0.097,0.253,0.391,0.28,,,,103.0,107.0,102.0,121.0,111.0,115.0,97.0,99.0,93.0,0.36,0.006,0.075,1.58,0.82,-2.88,95.8,92.3,83.1,0.196,0.35,0.304,,,,0.333,0.5,0.323,,,,,,,112.0,99.0,109.0,0.106,-0.43,85.7,0.2,0.32,0.288,,,,,,
2024-06-04,745656,Groundout,field_out,True,605204,608723,J.D. Davis,Austin Voth,1,9f86cd83-a972-4aff-9745-b3f52f7fe86e,608723.0,austinvoth,Voth,Right,Austin Voth,SEA,3.69,3.19,39.0,100.0,101.0,99.0,0.736,8.31,2.31,6.0,1.62,0.84,0.2,0.495,0.162,0.257,0.394,,,,,,,113.0,97.0,102.0,,0.28,,,-0.04,,,,81.2,,,,0.171,0.488,0.256,,,,89.0,102.0,99.0,,,,101.0,102.0,95.0,0.243,0.324,,2.04,0.62,,93.6,89.1,,0.156,0.25,0.227,0.256,0.465,0.307,0.125,0.125,0.405,95.0,98.0,99.0,0.153,2.5,75.4,,,,,,,,,,,,,,,
2024-06-04,745656,Pop Out,field_out,True,605204,663423,J.D. Davis,Trent Thornton,0,26da637b-f897-4a61-8bc7-d01302d93c8b,663423.0,trentthornton,Thornton,Right,Trent Thornton,SEA,3.77,3.54,43.0,100.0,113.0,109.0,0.755,9.42,2.3,6.49,0.84,1.03,0.2,0.427,0.191,0.309,0.434,108.0,143.0,138.0,87.0,91.0,85.0,116.0,100.0,111.0,0.128,0.595,0.027,2.1,1.33,-4.87,88.0,94.7,85.7,0.176,0.353,0.178,0.194,0.306,0.267,0.375,0.375,0.091,117.0,108.0,114.0,,,,,,,0.16,,,-0.04,,,95.6,,,0.273,0.545,0.302,,,,0.111,0.167,0.382,116.0,101.0,118.0,0.09,2.67,82.0,,,,,,,,,,,,,,,
2024-06-05,745654,Groundout,field_out,True,605204,669302,J.D. Davis,Logan Gilbert,0,5047052e-c9e2-4cd8-ac1f-3a178c49813a,669302.0,logangilbert,"Gilbert, L",Right,Logan Gilbert,SEA,2.79,3.12,132.1,102.0,118.0,104.0,0.722,8.43,1.7,6.12,1.02,1.09,0.252,0.41,0.138,0.327,0.433,,,,67.0,103.0,86.0,147.0,103.0,116.0,0.009,0.308,,-0.93,1.89,,,94.9,88.2,,,,0.205,0.358,0.35,,,,95.0,103.0,96.0,,,,119.0,102.0,101.0,0.313,0.149,,1.7,0.97,,96.2,92.2,,0.208,0.369,0.19,0.232,0.435,0.255,0.154,0.282,0.324,111.0,101.0,105.0,0.085,1.7,83.0,109.0,96.0,100.0,0.136,1.26,84.1,0.082,0.164,0.468,,,,,,
2024-06-05,745654,Groundout,field_out,True,605204,669302,J.D. Davis,Logan Gilbert,0,9a6b6b6c-3025-4a54-a8b5-3f41433e795c,669302.0,logangilbert,"Gilbert, L",Right,Logan Gilbert,SEA,2.79,3.12,132.1,102.0,118.0,104.0,0.722,8.43,1.7,6.12,1.02,1.09,0.252,0.41,0.138,0.327,0.433,,,,67.0,103.0,86.0,147.0,103.0,116.0,0.009,0.308,,-0.93,1.89,,,94.9,88.2,,,,0.205,0.358,0.35,,,,95.0,103.0,96.0,,,,119.0,102.0,101.0,0.313,0.149,,1.7,0.97,,96.2,92.2,,0.208,0.369,0.19,0.232,0.435,0.255,0.154,0.282,0.324,111.0,101.0,105.0,0.085,1.7,83.0,109.0,96.0,100.0,0.136,1.26,84.1,0.082,0.164,0.468,,,,,,
2024-06-05,745654,Single,single,False,605204,669302,J.D. Davis,Logan Gilbert,0,af36482a-d7c0-4e96-b539-c608d11a9d65,669302.0,logangilbert,"Gilbert, L",Right,Logan Gilbert,SEA,2.79,3.12,132.1,102.0,118.0,104.0,0.722,8.43,1.7,6.12,1.02,1.09,0.252,0.41,0.138,0.327,0.433,,,,67.0,103.0,86.0,147.0,103.0,116.0,0.009,0.308,,-0.93,1.89,,,94.9,88.2,,,,0.205,0.358,0.35,,,,95.0,103.0,96.0,,,,119.0,102.0,101.0,0.313,0.149,,1.7,0.97,,96.2,92.2,,0.208,0.369,0.19,0.232,0.435,0.255,0.154,0.282,0.324,111.0,101.0,105.0,0.085,1.7,83.0,109.0,96.0,100.0,0.136,1.26,84.1,0.082,0.164,0.468,,,,,,
2024-06-10,745409,Strikeout,strikeout,True,605204,669093,J.D. Davis,Jeremiah Estrada,0,ab7b982a-9605-4e7d-814d-9bcdbcf13834,669093.0,jeremiahestrada,Estrada,Right,Jeremiah Estrada,SDP,2.83,2.66,35.0,99.0,143.0,107.0,0.649,14.4,2.57,6.43,1.03,0.54,0.24,0.373,0.2,0.347,0.435,,,,,,,113.0,100.0,103.0,,0.231,,,2.2,,,,89.6,,,,0.231,0.231,0.349,,,,160.0,100.0,108.0,,,,,,,0.547,,,1.41,,,97.1,,,0.179,0.358,0.32,,,,,,,,,,,,,131.0,98.0,106.0,0.222,-0.75,84.1,0.2,0.343,0.509,,,,,,
2024-06-14,745892,Walk,walk,False,605204,680573,J.D. Davis,Simeon Woods Richardson,0,7bbeed9a-1b99-4fdf-96b1-b6159ea976ac,680573.0,simeonwoodsrichardson,Woods Richardson,Right,Simeon Woods Richardson,MIN,3.51,3.82,82.0,106.0,87.0,101.0,0.81,7.79,2.63,7.68,0.88,0.88,0.31,0.401,0.145,0.293,0.439,101.0,107.0,112.0,,,,95.0,112.0,109.0,,0.309,0.213,,1.55,-2.69,82.9,,86.7,,,,0.181,0.284,0.257,0.268,0.571,0.18,72.0,101.0,89.0,,,,,,,0.4,,,1.41,,,93.1,,,0.248,0.291,0.201,,,,0.278,0.556,0.225,96.0,102.0,101.0,0.078,0.19,75.4,,,,,,,,,,,,,,,
2024-06-14,745892,Lineout,field_out,True,605204,680573,J.D. Davis,Simeon Woods Richardson,0,03e32830-664b-451c-bab8-316530ac4706,680573.0,simeonwoodsrichardson,Woods Richardson,Right,Simeon Woods Richardson,MIN,3.51,3.82,82.0,106.0,87.0,101.0,0.81,7.79,2.63,7.68,0.88,0.88,0.31,0.401,0.145,0.293,0.439,101.0,107.0,112.0,,,,95.0,112.0,109.0,,0.309,0.213,,1.55,-2.69,82.9,,86.7,,,,0.181,0.284,0.257,0.268,0.571,0.18,72.0,101.0,89.0,,,,,,,0.4,,,1.41,,,93.1,,,0.248,0.291,0.201,,,,0.278,0.556,0.225,96.0,102.0,101.0,0.078,0.19,75.4,,,,,,,,,,,,,,,
2024-06-14,745892,Hit By Pitch,hit_by_pitch,False,605204,663485,J.D. Davis,Cole Sands,0,c6bf6894-50bf-401b-9dec-fdcdd6d3fc1b,663485.0,colesands,Sands,Right,Cole Sands,MIN,3.56,3.69,43.0,104.0,91.0,100.0,0.765,10.67,1.47,7.33,0.84,0.89,0.23,0.345,0.212,0.327,0.428,,,,74.0,95.0,93.0,,,,0.127,,,1.32,,,,94.6,,0.273,0.409,0.049,,,,,,,77.0,102.0,96.0,,,,93.0,103.0,96.0,0.247,0.27,,3.29,1.52,,95.5,90.8,,0.125,0.2,0.315,0.212,0.394,0.3,0.313,0.438,0.293,101.0,104.0,108.0,0.19,-2.43,82.6,108.0,110.0,106.0,0.166,0.18,87.7,0.212,0.242,0.218,,,,,,
2024-06-14,745892,Walk,walk,False,605204,622251,J.D. Davis,Josh Staumont,0,13db4053-267d-4aff-849a-6ab84ca984de,622251.0,joshstaumont,Staumont,Right,Josh Staumont,MIN,0.86,3.39,21.0,95.0,116.0,101.0,0.728,7.29,3.86,4.29,0.0,1.15,0.278,0.333,0.148,0.204,0.419,,,,95.0,94.0,91.0,129.0,95.0,105.0,0.26,0.615,,1.5,3.22,,,95.2,86.4,0.188,0.25,0.242,0.122,0.122,0.283,,,,93.0,99.0,98.0,,,,,,,0.11,,,1.94,,,94.2,,,0.0,0.0,0.5,,,,,,,76.0,95.0,102.0,0.015,-8.97,79.1,,,,,,,,,,,,,,,
2024-06-16,745895,Walk,walk,False,605204,641927,J.D. Davis,Bailey Ober,0,11529b96-a08e-470e-ae05-23607195c8e5,641927.0,baileyober,Ober,Right,Bailey Ober,MIN,4.14,3.64,100.0,107.0,91.0,103.0,0.736,9.54,2.16,7.56,1.44,0.67,0.191,0.476,0.202,0.337,0.415,117.0,113.0,113.0,,,,74.0,103.0,101.0,,0.128,0.251,,1.95,1.52,83.4,,80.5,,,,0.098,0.196,0.319,0.173,0.337,0.37,82.0,105.0,97.0,,,,85.0,107.0,103.0,0.389,0.22,,-1.08,0.2,,91.9,86.5,,0.307,0.606,0.247,0.256,0.43,0.224,,,,102.0,97.0,101.0,0.012,4.25,76.0,,,,,,,,,,,,,,,
2024-06-16,745895,Single,single,False,605204,641927,J.D. Davis,Bailey Ober,0,7fc19a8f-f888-49be-b822-6a1a197001af,641927.0,baileyober,Ober,Right,Bailey Ober,MIN,4.14,3.64,100.0,107.0,91.0,103.0,0.736,9.54,2.16,7.56,1.44,0.67,0.191,0.476,0.202,0.337,0.415,117.0,113.0,113.0,,,,74.0,103.0,101.0,,0.128,0.251,,1.95,1.52,83.4,,80.5,,,,0.098,0.196,0.319,0.173,0.337,0.37,82.0,105.0,97.0,,,,85.0,107.0,103.0,0.389,0.22,,-1.08,0.2,,91.9,86.5,,0.307,0.606,0.247,0.256,0.43,0.224,,,,102.0,97.0,101.0,0.012,4.25,76.0,,,,,,,,,,,,,,,
2024-06-16,745895,Flyout,field_out,True,605204,641927,J.D. Davis,Bailey Ober,0,ba59523e-ba63-4034-8bd6-813ce985946f,641927.0,baileyober,Ober,Right,Bailey Ober,MIN,4.14,3.64,100.0,107.0,91.0,103.0,0.736,9.54,2.16,7.56,1.44,0.67,0.191,0.476,0.202,0.337,0.415,117.0,113.0,113.0,,,,74.0,103.0,101.0,,0.128,0.251,,1.95,1.52,83.4,,80.5,,,,0.098,0.196,0.319,0.173,0.337,0.37,82.0,105.0,97.0,,,,85.0,107.0,103.0,0.389,0.22,,-1.08,0.2,,91.9,86.5,,0.307,0.606,0.247,0.256,0.43,0.224,,,,102.0,97.0,101.0,0.012,4.25,76.0,,,,,,,,,,,,,,,
2024-06-16,745895,Single,single,False,605204,663485,J.D. Davis,Cole Sands,0,b0373762-acc4-4ff9-9f1e-41cad3423057,663485.0,colesands,Sands,Right,Cole Sands,MIN,3.56,3.69,43.0,104.0,91.0,100.0,0.765,10.67,1.47,7.33,0.84,0.89,0.23,0.345,0.212,0.327,0.428,,,,74.0,95.0,93.0,,,,0.127,,,1.32,,,,94.6,,0.273,0.409,0.049,,,,,,,77.0,102.0,96.0,,,,93.0,103.0,96.0,0.247,0.27,,3.29,1.52,,95.5,90.8,,0.125,0.2,0.315,0.212,0.394,0.3,0.313,0.438,0.293,101.0,104.0,108.0,0.19,-2.43,82.6,108.0,110.0,106.0,0.166,0.18,87.7,0.212,0.242,0.218,,,,,,
2024-06-25,745806,Strikeout,strikeout,True,605204,656849,J.D. Davis,David Peterson,0,4a20d902-619c-4947-b767-2898349f8d07,656849.0,davidpeterson,"Peterson, D",Left,David Peterson,NYM,3.09,5.36,43.2,98.0,93.0,97.0,0.799,6.6,3.92,8.86,0.82,2.14,0.267,0.296,0.096,0.289,0.429,88.0,90.0,93.0,102.0,99.0,98.0,111.0,98.0,103.0,0.318,0.207,0.165,1.06,-3.49,0.9,84.8,92.2,85.5,0.327,0.418,0.125,0.333,0.564,0.318,0.107,0.214,0.213,68.0,102.0,91.0,,,,,,,0.236,,,-0.1,,,93.5,,,0.2,0.257,0.189,,,,0.2,0.3,0.333,88.0,102.0,102.0,0.074,-0.18,79.1,,,,,,,,,,,,,,,
2024-06-25,745806,Strikeout,strikeout,True,605204,656849,J.D. Davis,David Peterson,0,3c34f600-5103-4126-9429-8d436a875e50,656849.0,davidpeterson,"Peterson, D",Left,David Peterson,NYM,3.09,5.36,43.2,98.0,93.0,97.0,0.799,6.6,3.92,8.86,0.82,2.14,0.267,0.296,0.096,0.289,0.429,88.0,90.0,93.0,102.0,99.0,98.0,111.0,98.0,103.0,0.318,0.207,0.165,1.06,-3.49,0.9,84.8,92.2,85.5,0.327,0.418,0.125,0.333,0.564,0.318,0.107,0.214,0.213,68.0,102.0,91.0,,,,,,,0.236,,,-0.1,,,93.5,,,0.2,0.257,0.189,,,,0.2,0.3,0.333,88.0,102.0,102.0,0.074,-0.18,79.1,,,,,,,,,,,,,,,
2024-06-25,745806,Grounded Into DP,grounded_into_double_play,True,605204,673380,J.D. Davis,Dedniel Núñez,1,a9a96320-2fb0-4d01-aa3c-b94b128693d0,673380.0,dednielnunez,Núñez,Right,Dedniel Núñez,NYM,2.59,2.32,31.1,104.0,119.0,110.0,0.718,11.78,2.01,6.03,0.86,1.3,0.254,0.38,0.183,0.324,0.479,36.0,108.0,101.0,80.0,131.0,115.0,109.0,100.0,105.0,0.026,0.471,0.009,-13.02,1.16,5.9,91.4,93.7,87.3,0.4,0.6,0.222,0.153,0.254,0.414,,,,132.0,107.0,113.0,,,,,,,0.492,,,2.45,,,96.3,,,0.217,0.37,0.25,,,,,,,30.0,176.0,193.0,0.002,21.74,84.1,,,,,,,,,,,,,,,
2024-06-26,745808,Walk,walk,False,605204,640455,J.D. Davis,Sean Manaea,1,41aee2f8-451a-413d-be43-2f5a1c5481bf,640455.0,seanmanaea,Manaea,Left,Sean Manaea,NYM,3.73,4.36,101.1,96.0,86.0,96.0,0.779,8.62,3.64,7.55,0.89,0.86,0.262,0.383,0.138,0.348,0.435,92.0,99.0,96.0,82.0,100.0,97.0,89.0,87.0,92.0,0.397,0.255,0.128,1.2,0.11,-1.41,85.6,92.5,80.2,0.229,0.344,0.19,0.143,0.429,0.328,0.316,0.456,0.258,78.0,102.0,99.0,,,,83.0,88.0,85.0,0.1,0.119,,0.32,0.62,,92.5,88.4,,0.227,0.295,0.213,0.242,0.273,0.178,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-26,745808,Walk,walk,False,605204,640455,J.D. Davis,Sean Manaea,1,ca13a98a-98b9-4101-a501-4ed1ce315aae,640455.0,seanmanaea,Manaea,Left,Sean Manaea,NYM,3.73,4.36,101.1,96.0,86.0,96.0,0.779,8.62,3.64,7.55,0.89,0.86,0.262,0.383,0.138,0.348,0.435,92.0,99.0,96.0,82.0,100.0,97.0,89.0,87.0,92.0,0.397,0.255,0.128,1.2,0.11,-1.41,85.6,92.5,80.2,0.229,0.344,0.19,0.143,0.429,0.328,0.316,0.456,0.258,78.0,102.0,99.0,,,,83.0,88.0,85.0,0.1,0.119,,0.32,0.62,,92.5,88.4,,0.227,0.295,0.213,0.242,0.273,0.178,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-26,745808,Strikeout,strikeout,True,605204,664849,J.D. Davis,Danny Young,0,403d404b-5989-43c7-9747-7ac925a7be6f,664849.0,dannyyoung,"Young, D",Left,Danny Young,NYM,4.2,5.43,15.0,89.0,108.0,89.0,0.655,11.4,4.2,8.4,1.2,2.33,0.282,0.359,0.205,0.256,0.346,,,,67.0,100.0,91.0,139.0,81.0,88.0,0.422,0.563,,0.3,0.18,,,91.0,80.0,0.333,0.444,0.192,0.138,0.276,0.492,,,,,,,,,,96.0,74.0,84.0,,0.015,,,-39.31,,,87.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-26,745808,Strikeout,strikeout,True,605204,605288,J.D. Davis,Adrian Houser,0,de53629f-4f5f-4b98-b456-697c476a0828,605288.0,adrianhouser,Houser,Right,Adrian Houser,NYM,5.89,4.96,65.2,100.0,91.0,97.0,0.83,5.76,4.25,9.59,0.96,1.37,0.258,0.415,0.143,0.29,0.435,99.0,95.0,96.0,96.0,100.0,96.0,91.0,103.0,101.0,0.45,0.176,0.128,0.38,-1.06,-2.42,84.0,92.5,83.2,0.252,0.378,0.124,0.268,0.488,0.226,0.316,0.474,0.338,71.0,104.0,95.0,,,,,,,0.162,,,-0.32,,,93.5,,,0.2,0.371,0.167,,,,0.471,0.765,0.176,82.0,96.0,92.0,0.085,-3.8,79.5,,,,,,,,,,,,,,,
