date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,FA%,SL%,CU%,CH%,wFA/C,wSL/C,wCU/C,wCH/C,vFA,vCH,vSL,vCU,FF_ba,FF_slg,FF_whiff,ST_ba,ST_slg,ST_whiff,CH_ba,CH_slg,CH_whiff,CU_ba,CU_slg,CU_whiff,SL_ba,SL_slg,SL_whiff,Stf+ SI,Loc+ SI,Pit+ SI,SI%,wSI/C,vSI,SI_ba,SI_slg,SI_whiff,Stf+ FC,Loc+ FC,Pit+ FC,FC%,wFC/C,vFC,FC_ba,FC_slg,FC_whiff,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,FS_slg,FS_whiff,SV_ba,SV_slg,SV_whiff,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC,EP%,wEP/C,vEP
2024-09-03,745293,Strikeout,strikeout,True,666464,669194,Jerar Encarnacion,Ryne Nelson,0,61e41479-2d87-4221-8d2f-0bbe23f43673,669194.0,rynenelson,"Nelson, R",Right,Ryne Nelson,ARI,4.33,4.16,147.2,106.0,100.0,104.0,0.839,7.62,2.07,9.39,1.04,1.11,0.274,0.386,0.145,0.331,0.465,109.0,99.0,107.0,91.0,94.0,94.0,105.0,107.0,106.0,111.0,112.0,110.0,0.555,0.104,0.058,0.1,0.6,-0.62,1.82,-2.34,95.2,83.0,83.8,77.8,0.25,0.421,0.195,0.4,0.733,0.167,0.302,0.587,0.203,0.138,0.207,0.148,0.226,0.34,0.156,,,,,,,,,,78.0,106.0,96.0,0.183,-1.13,91.3,0.328,0.525,0.151,,,,,,,,,,,,,,,,,,,,,
2024-09-03,745293,Single,single,False,666464,657044,Jerar Encarnacion,Ryan Thompson,1,8dae7b45-5d5f-42f0-af39-98d5f8c6c9f6,657044.0,ryanthompson,"Thompson, R",Right,Ryan Thompson,ARI,3.26,3.91,58.0,103.0,113.0,107.0,0.798,7.45,2.02,9.0,0.78,2.72,0.162,0.48,0.184,0.335,0.439,,,,,,,127.0,122.0,117.0,132.0,100.0,113.0,0.102,0.254,,,-0.26,-0.15,,,92.6,,79.1,,0.182,0.273,0.244,,,,,,,,,,0.255,0.373,0.333,103.0,101.0,103.0,0.645,0.6,91.0,0.273,0.413,0.184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-03,745293,Strikeout,strikeout,True,666464,679885,Jerar Encarnacion,Justin Martinez,0,b7c02b1e-ced0-4ef1-9982-f3fb16cce9e9,679885.0,justinmartinez,"Martinez, Ju",Right,Justin Martinez,ARI,2.43,3.19,63.0,99.0,110.0,103.0,0.69,11.29,4.57,7.14,0.29,3.26,0.286,0.351,0.208,0.247,0.419,,,,,,,80.0,95.0,96.0,122.0,100.0,109.0,0.099,0.222,,,-0.98,2.11,,,100.3,,89.6,,0.25,0.4,0.278,,,,,,,,,,0.189,0.297,0.464,113.0,97.0,99.0,0.45,0.19,100.1,0.32,0.38,0.204,,,,,,,,,,106.0,104.0,106.0,0.23,2.75,89.7,0.082,0.096,0.537,,,,,,,,,,,,
2024-09-08,745368,Flyout,field_out,True,666464,605397,Jerar Encarnacion,Joe Musgrove,0,0f53a9d9-f9e5-4a69-a581-8719e32d53bb,605397.0,joemusgrove,Musgrove,Right,Joe Musgrove,SDP,4.54,5.0,81.1,101.0,120.0,102.0,0.735,8.63,2.43,9.07,1.44,1.04,0.208,0.437,0.1,0.351,0.45,118.0,100.0,106.0,160.0,98.0,103.0,89.0,99.0,94.0,147.0,95.0,104.0,0.247,0.195,0.218,0.08,-1.38,0.09,-0.17,-2.17,92.8,87.1,82.0,81.5,0.274,0.521,0.235,0.2,0.417,0.302,0.321,0.571,0.426,0.204,0.333,0.345,,,,68.0,111.0,95.0,0.05,0.36,92.6,0.35,0.45,0.154,105.0,108.0,103.0,0.21,1.12,89.9,0.319,0.444,0.243,,,,,,,,,,,,,,,,,,,,,
2024-09-08,745368,Home Run,home_run,False,666464,605397,Jerar Encarnacion,Joe Musgrove,1,12d7fec1-a129-4847-af84-af614a0c5331,605397.0,joemusgrove,Musgrove,Right,Joe Musgrove,SDP,4.54,5.0,81.1,101.0,120.0,102.0,0.735,8.63,2.43,9.07,1.44,1.04,0.208,0.437,0.1,0.351,0.45,118.0,100.0,106.0,160.0,98.0,103.0,89.0,99.0,94.0,147.0,95.0,104.0,0.247,0.195,0.218,0.08,-1.38,0.09,-0.17,-2.17,92.8,87.1,82.0,81.5,0.274,0.521,0.235,0.2,0.417,0.302,0.321,0.571,0.426,0.204,0.333,0.345,,,,68.0,111.0,95.0,0.05,0.36,92.6,0.35,0.45,0.154,105.0,108.0,103.0,0.21,1.12,89.9,0.319,0.444,0.243,,,,,,,,,,,,,,,,,,,,,
2024-09-08,745368,Strikeout,strikeout,True,666464,689690,Jerar Encarnacion,Alek Jacob,0,f1eb94df-c06d-405e-957c-fad560f713af,689690.0,alekjacob,Jacob,Right,Alek Jacob,SDP,2.84,1.94,12.2,101.0,85.0,102.0,0.679,12.79,1.42,4.97,0.71,0.64,0.185,0.444,0.222,0.148,0.42,84.0,102.0,102.0,,,,97.0,96.0,89.0,104.0,103.0,109.0,0.215,0.155,,0.31,0.1,4.83,,1.03,87.2,74.5,72.6,,0.143,0.357,0.5,0.125,0.125,0.286,0.176,0.294,0.406,,,,,,,69.0,103.0,106.0,0.32,1.91,86.5,0.2,0.2,0.118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-08,745368,Flyout,field_out,True,666464,592094,Jerar Encarnacion,Jason Adam,0,22e109f4-dbcd-4223-b937-3d80e7f96fa1,592094.0,jasonadam,Adam,Right,Jason Adam,- - -,1.95,3.01,64.2,98.0,129.0,105.0,0.63,10.44,2.37,4.87,0.7,1.08,0.218,0.374,0.177,0.34,0.391,141.0,102.0,114.0,,,,121.0,100.0,102.0,128.0,93.0,99.0,0.38,0.362,,0.259,1.24,1.54,,2.95,95.5,89.6,82.2,,0.173,0.307,0.258,0.233,0.467,0.421,0.154,0.192,0.418,,,,0.081,0.162,0.571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-11,745285,Home Run,home_run,False,666464,607067,Jerar Encarnacion,Colin Rea,1,820e7e75-6524-4df6-b74b-76f5cf8c5838,607067.0,colinrea,Rea,Right,Colin Rea,MIL,4.14,4.92,156.2,103.0,85.0,97.0,0.829,7.12,2.24,8.73,1.55,0.95,0.254,0.441,0.143,0.336,0.445,,,,100.0,109.0,105.0,70.0,109.0,96.0,110.0,106.0,109.0,0.185,0.176,0.04,,0.86,1.77,-4.68,,92.9,,82.0,78.7,0.192,0.3,0.246,0.139,0.218,0.229,,,,0.414,0.69,0.186,,,,83.0,103.0,96.0,0.309,-0.43,92.3,0.301,0.5,0.109,77.0,94.0,88.0,0.203,-1.09,87.6,0.282,0.641,0.17,79.0,97.0,97.0,0.087,-1.44,86.5,0.263,0.439,0.271,,,,,,,,,,,,
2024-09-11,745285,Groundout,field_out,True,666464,607067,Jerar Encarnacion,Colin Rea,0,c945488a-9fa0-4ce8-8c5b-ff213fb29d85,607067.0,colinrea,Rea,Right,Colin Rea,MIL,4.14,4.92,156.2,103.0,85.0,97.0,0.829,7.12,2.24,8.73,1.55,0.95,0.254,0.441,0.143,0.336,0.445,,,,100.0,109.0,105.0,70.0,109.0,96.0,110.0,106.0,109.0,0.185,0.176,0.04,,0.86,1.77,-4.68,,92.9,,82.0,78.7,0.192,0.3,0.246,0.139,0.218,0.229,,,,0.414,0.69,0.186,,,,83.0,103.0,96.0,0.309,-0.43,92.3,0.301,0.5,0.109,77.0,94.0,88.0,0.203,-1.09,87.6,0.282,0.641,0.17,79.0,97.0,97.0,0.087,-1.44,86.5,0.263,0.439,0.271,,,,,,,,,,,,
2024-09-11,745285,Groundout,field_out,True,666464,665625,Jerar Encarnacion,Elvis Peguero,0,863333fc-0900-4c5f-9ed7-845a267fee20,665625.0,elvispeguero,"Peguero, E",Right,Elvis Peguero,MIL,2.98,4.18,51.1,97.0,121.0,102.0,0.737,8.24,4.73,9.12,0.7,2.32,0.265,0.344,0.139,0.311,0.393,,,,53.0,40.0,52.0,,,,147.0,98.0,109.0,,0.505,0.001,,,0.56,-3.5,,,,90.1,69.1,,,,,,,,,,,,,0.212,0.325,0.407,94.0,96.0,96.0,0.493,-0.25,96.8,0.299,0.385,0.132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-11,745285,Single,single,False,666464,665625,Jerar Encarnacion,Elvis Peguero,1,e5131079-823b-42be-a77c-cb83982f10f2,665625.0,elvispeguero,"Peguero, E",Right,Elvis Peguero,MIL,2.98,4.18,51.1,97.0,121.0,102.0,0.737,8.24,4.73,9.12,0.7,2.32,0.265,0.344,0.139,0.311,0.393,,,,53.0,40.0,52.0,,,,147.0,98.0,109.0,,0.505,0.001,,,0.56,-3.5,,,,90.1,69.1,,,,,,,,,,,,,0.212,0.325,0.407,94.0,96.0,96.0,0.493,-0.25,96.8,0.299,0.385,0.132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-11,745285,Strikeout,strikeout,True,666464,641343,Jerar Encarnacion,Jake Bauers,0,456fbade-0acd-4df5-8938-1f01b5752d5e,641343.0,jakebauers,Bauers,Left,Jake Bauers,MIL,4.5,8.34,4.0,49.0,-108.0,12.0,0.871,2.25,9.0,11.25,0.0,0.18,0.467,0.133,0.2,0.267,0.28,,,,,,,,,,,,,0.907,,,,-1.82,,,,65.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.093,0.35,54.6
2024-09-12,745288,Strikeout,strikeout,True,666464,593423,Jerar Encarnacion,Frankie Montas,0,a09928f7-4028-4ed9-ab21-2c183e7f8c63,593423.0,frankiemontas,Montas,Right,Frankie Montas,- - -,4.49,4.48,138.1,101.0,98.0,100.0,0.78,8.33,3.84,8.2,1.17,1.11,0.235,0.378,0.153,0.299,0.421,,,,,,,83.0,105.0,99.0,118.0,102.0,105.0,0.342,0.106,,,0.26,-1.41,,,95.6,,85.2,,0.202,0.341,0.225,,,,,,,,,,0.273,0.545,0.327,83.0,100.0,98.0,0.186,1.41,94.7,0.245,0.368,0.111,108.0,96.0,94.0,0.183,-1.21,90.4,0.325,0.575,0.222,120.0,98.0,106.0,0.183,-0.28,85.9,0.225,0.315,0.418,,,,,,,,,,,,
2024-09-12,745288,Lineout,field_out,True,666464,593423,Jerar Encarnacion,Frankie Montas,0,473a92d0-5cd5-48b6-8f12-405ca5d5651e,593423.0,frankiemontas,Montas,Right,Frankie Montas,- - -,4.49,4.48,138.1,101.0,98.0,100.0,0.78,8.33,3.84,8.2,1.17,1.11,0.235,0.378,0.153,0.299,0.421,,,,,,,83.0,105.0,99.0,118.0,102.0,105.0,0.342,0.106,,,0.26,-1.41,,,95.6,,85.2,,0.202,0.341,0.225,,,,,,,,,,0.273,0.545,0.327,83.0,100.0,98.0,0.186,1.41,94.7,0.245,0.368,0.111,108.0,96.0,94.0,0.183,-1.21,90.4,0.325,0.575,0.222,120.0,98.0,106.0,0.183,-0.28,85.9,0.225,0.315,0.418,,,,,,,,,,,,
2024-09-12,745288,Single,single,False,666464,676879,Jerar Encarnacion,Aaron Ashby,0,b988b1b6-80ba-4237-952d-facc4f2fd580,676879.0,aaronashby,Ashby,Left,Aaron Ashby,MIL,3.27,3.58,22.0,99.0,88.0,101.0,0.76,8.59,3.68,6.55,0.82,2.44,0.246,0.462,0.031,0.338,0.421,85.0,95.0,102.0,161.0,99.0,104.0,-63.0,142.0,138.0,123.0,94.0,100.0,0.005,0.126,0.168,0.239,8.96,3.41,3.14,-1.55,95.7,88.7,82.7,81.9,,,,,,,0.238,0.524,0.34,0.0,0.0,0.333,0.077,0.154,0.5,54.0,102.0,99.0,0.462,-0.34,95.9,0.238,0.333,0.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-12,745288,Double,double,False,666464,642207,Jerar Encarnacion,Devin Williams,1,66d8d6a3-fca6-4dcf-8e17-51b9b623d952,642207.0,devinwilliams,"Williams, D",Right,Devin Williams,MIL,1.53,2.13,17.2,93.0,137.0,104.0,0.62,16.3,4.58,4.58,0.51,1.18,0.3,0.367,0.167,0.2,0.373,176.0,95.0,117.0,,,,104.0,92.0,94.0,,,,0.547,,,0.453,1.66,,,0.86,94.8,84.3,,,0.121,0.273,0.325,,,,0.172,0.207,0.523,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-13,745286,Groundout,field_out,True,666464,656302,Jerar Encarnacion,Dylan Cease,0,7f7a7abd-2d68-40ec-ab29-fcfc8f1afd57,656302.0,dylancease,Cease,Right,Dylan Cease,SDP,3.58,3.35,176.0,100.0,122.0,107.0,0.692,10.99,3.17,6.65,0.92,0.94,0.195,0.437,0.151,0.307,0.391,54.0,73.0,69.0,,,,123.0,95.0,102.0,112.0,102.0,106.0,0.438,0.47,,0.009,0.13,1.88,,-4.16,96.9,69.7,87.2,,0.239,0.404,0.204,0.2,0.267,0.385,0.25,1.0,0.2,0.292,0.458,0.305,0.161,0.261,0.449,,,,,,,,,,113.0,89.0,90.0,0.006,-5.12,91.8,0.25,1.0,0.0,,,,,,,,,,,,,107.0,96.0,103.0,0.077,-1.24,82.4,,,
2024-09-13,745286,Walk,walk,False,666464,656302,Jerar Encarnacion,Dylan Cease,1,22e3c019-1f0b-47fc-9183-eb0aa4a3f604,656302.0,dylancease,Cease,Right,Dylan Cease,SDP,3.58,3.35,176.0,100.0,122.0,107.0,0.692,10.99,3.17,6.65,0.92,0.94,0.195,0.437,0.151,0.307,0.391,54.0,73.0,69.0,,,,123.0,95.0,102.0,112.0,102.0,106.0,0.438,0.47,,0.009,0.13,1.88,,-4.16,96.9,69.7,87.2,,0.239,0.404,0.204,0.2,0.267,0.385,0.25,1.0,0.2,0.292,0.458,0.305,0.161,0.261,0.449,,,,,,,,,,113.0,89.0,90.0,0.006,-5.12,91.8,0.25,1.0,0.0,,,,,,,,,,,,,107.0,96.0,103.0,0.077,-1.24,82.4,,,
2024-09-13,745286,Groundout,field_out,True,666464,656945,Jerar Encarnacion,Tanner Scott,0,aac27a4e-2f75-41c8-a896-c05a07f05eaa,656945.0,tannerscott,"Scott, Tan",Left,Tanner Scott,- - -,1.61,2.86,67.0,99.0,145.0,109.0,0.69,10.48,4.57,5.24,0.4,1.63,0.323,0.354,0.228,0.241,0.452,,,,,,,151.0,99.0,108.0,136.0,100.0,110.0,0.59,0.409,,0.001,1.85,0.98,,-2.06,97.1,92.0,88.5,,0.121,0.161,0.286,,,,,,,,,,0.222,0.315,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-14,745284,Strikeout,strikeout,True,666464,605397,Jerar Encarnacion,Joe Musgrove,0,8438ad04-c4ca-45f6-a1d1-70d69a2b4ccd,605397.0,joemusgrove,Musgrove,Right,Joe Musgrove,SDP,4.23,4.79,87.1,101.0,121.0,102.0,0.735,8.86,2.27,8.76,1.34,1.08,0.205,0.443,0.107,0.348,0.451,114.0,98.0,105.0,162.0,98.0,103.0,92.0,100.0,95.0,146.0,96.0,104.0,0.245,0.199,0.222,0.08,-1.05,0.57,0.12,-2.57,92.9,87.1,82.1,81.5,0.267,0.507,0.23,0.182,0.379,0.333,0.345,0.586,0.404,0.2,0.317,0.344,,,,68.0,111.0,95.0,0.048,0.78,92.6,0.333,0.429,0.15,107.0,108.0,104.0,0.207,1.06,89.9,0.312,0.429,0.236,,,,,,,,,,,,,,,,,,,,,
2024-09-14,745284,Groundout,field_out,True,666464,605397,Jerar Encarnacion,Joe Musgrove,0,469c9fd2-dd82-44ea-8a77-72213acf582d,605397.0,joemusgrove,Musgrove,Right,Joe Musgrove,SDP,4.23,4.79,87.1,101.0,121.0,102.0,0.735,8.86,2.27,8.76,1.34,1.08,0.205,0.443,0.107,0.348,0.451,114.0,98.0,105.0,162.0,98.0,103.0,92.0,100.0,95.0,146.0,96.0,104.0,0.245,0.199,0.222,0.08,-1.05,0.57,0.12,-2.57,92.9,87.1,82.1,81.5,0.267,0.507,0.23,0.182,0.379,0.333,0.345,0.586,0.404,0.2,0.317,0.344,,,,68.0,111.0,95.0,0.048,0.78,92.6,0.333,0.429,0.15,107.0,108.0,104.0,0.207,1.06,89.9,0.312,0.429,0.236,,,,,,,,,,,,,,,,,,,,,
2024-09-14,745284,Groundout,field_out,True,666464,670970,Jerar Encarnacion,Adrian Morejon,0,7b3b100f-3f5f-4f20-8402-120df30d896c,670970.0,adrianmorejon,Morejon,Left,Adrian Morejon,SDP,3.0,3.04,60.0,105.0,119.0,110.0,0.743,10.05,3.0,8.4,0.6,1.63,0.303,0.394,0.212,0.309,0.472,,,,,,,124.0,103.0,108.0,120.0,110.0,116.0,0.25,0.335,,,-1.76,0.55,,,96.9,,85.6,,0.333,0.537,0.255,0.286,0.571,0.1,,,,,,,0.162,0.297,0.4,124.0,103.0,108.0,0.339,0.82,97.5,0.303,0.408,0.148,,,,,,,,,,84.0,94.0,96.0,0.075,2.85,86.3,0.059,0.059,0.531,,,,,,,,,,,,
2024-09-15,745287,Groundout,field_out,True,666464,527048,Jerar Encarnacion,Martín Pérez,0,efd0d22f-9e25-4452-8c81-dc6819386e1b,527048.0,martinperez,"Pérez, M",Left,Martín Pérez,- - -,4.36,5.36,126.0,103.0,73.0,95.0,0.812,7.0,3.14,10.07,1.5,1.25,0.187,0.46,0.152,0.308,0.407,71.0,109.0,98.0,71.0,101.0,98.0,56.0,93.0,88.0,70.0,111.0,119.0,0.051,0.0,0.145,0.225,-6.79,-51.03,0.58,-1.24,91.4,83.4,82.8,77.9,0.429,0.762,0.024,,,,0.273,0.447,0.352,0.238,0.349,0.289,,,,78.0,101.0,94.0,0.356,0.48,90.8,0.282,0.398,0.093,69.0,102.0,93.0,0.223,-0.81,88.0,0.29,0.6,0.197,,,,,,,,,,,,,,,,,,,,,
2024-09-15,745287,Groundout,field_out,True,666464,527048,Jerar Encarnacion,Martín Pérez,0,c411331c-55cf-40a6-8d88-b939593c2b81,527048.0,martinperez,"Pérez, M",Left,Martín Pérez,- - -,4.36,5.36,126.0,103.0,73.0,95.0,0.812,7.0,3.14,10.07,1.5,1.25,0.187,0.46,0.152,0.308,0.407,71.0,109.0,98.0,71.0,101.0,98.0,56.0,93.0,88.0,70.0,111.0,119.0,0.051,0.0,0.145,0.225,-6.79,-51.03,0.58,-1.24,91.4,83.4,82.8,77.9,0.429,0.762,0.024,,,,0.273,0.447,0.352,0.238,0.349,0.289,,,,78.0,101.0,94.0,0.356,0.48,90.8,0.282,0.398,0.093,69.0,102.0,93.0,0.223,-0.81,88.0,0.29,0.6,0.197,,,,,,,,,,,,,,,,,,,,,
2024-09-15,745287,Flyout,field_out,True,666464,669093,Jerar Encarnacion,Jeremiah Estrada,0,d48e20df-2c30-4bf0-8cd2-b2afc0098360,669093.0,jeremiahestrada,Estrada,Right,Jeremiah Estrada,SDP,3.02,2.63,56.2,100.0,143.0,108.0,0.649,13.82,3.34,6.51,0.64,0.81,0.238,0.373,0.183,0.302,0.447,,,,,,,162.0,101.0,111.0,115.0,99.0,104.0,0.57,0.231,,,1.41,0.57,,,97.2,,89.8,,0.193,0.312,0.337,,,,,,,,,,0.261,0.304,0.339,,,,,,,,,,,,,,,,,,,122.0,98.0,105.0,0.2,0.83,83.6,0.148,0.241,0.511,,,,,,,,,,,,
2024-09-15,745287,Groundout,field_out,True,666464,663158,Jerar Encarnacion,Robert Suarez,0,60d251e6-911e-48a1-8399-5199834eee02,663158.0,robertsuarez,"Suarez, R",Right,Robert Suarez,SDP,2.55,2.93,60.0,102.0,138.0,108.0,0.774,8.1,2.1,6.9,0.9,0.94,0.349,0.337,0.172,0.308,0.453,110.0,93.0,98.0,,,,143.0,104.0,112.0,,,,0.743,,,0.118,1.81,,,-2.39,99.1,91.1,,,0.213,0.314,0.249,,,,0.235,0.588,0.462,,,,,,,133.0,100.0,97.0,0.136,2.79,98.7,0.171,0.2,0.077,125.0,111.0,103.0,0.003,-0.66,92.3,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-19,746985,Strikeout,strikeout,True,666464,621107,Jerar Encarnacion,Zach Eflin,0,131f8e48-137b-45d6-afe3-bc748772827d,621107.0,zacheflin,Eflin,Right,Zach Eflin,- - -,3.53,3.47,160.2,108.0,92.0,104.0,0.804,7.45,1.06,9.07,1.18,1.14,0.229,0.452,0.176,0.316,0.452,84.0,100.0,104.0,108.0,113.0,109.0,61.0,105.0,95.0,122.0,107.0,113.0,0.092,0.097,0.19,0.057,-0.58,0.31,-1.29,-0.18,92.4,85.5,79.7,78.8,0.246,0.421,0.246,0.25,0.5,0.203,0.2,0.378,0.113,0.294,0.476,0.333,,,,90.0,109.0,105.0,0.283,0.29,91.7,0.28,0.381,0.139,86.0,106.0,98.0,0.28,1.54,88.1,0.218,0.352,0.229,,,,,,,,,,,,,,,,,,,,,
2024-09-19,746985,Single,single,False,666464,621107,Jerar Encarnacion,Zach Eflin,0,e12a20e4-1a23-41e5-8076-6353afc8cc97,621107.0,zacheflin,Eflin,Right,Zach Eflin,- - -,3.53,3.47,160.2,108.0,92.0,104.0,0.804,7.45,1.06,9.07,1.18,1.14,0.229,0.452,0.176,0.316,0.452,84.0,100.0,104.0,108.0,113.0,109.0,61.0,105.0,95.0,122.0,107.0,113.0,0.092,0.097,0.19,0.057,-0.58,0.31,-1.29,-0.18,92.4,85.5,79.7,78.8,0.246,0.421,0.246,0.25,0.5,0.203,0.2,0.378,0.113,0.294,0.476,0.333,,,,90.0,109.0,105.0,0.283,0.29,91.7,0.28,0.381,0.139,86.0,106.0,98.0,0.28,1.54,88.1,0.218,0.352,0.229,,,,,,,,,,,,,,,,,,,,,
2024-09-19,746985,Single,single,False,666464,621107,Jerar Encarnacion,Zach Eflin,0,8da7a428-dcfa-4d89-96dd-f51114af215a,621107.0,zacheflin,Eflin,Right,Zach Eflin,- - -,3.53,3.47,160.2,108.0,92.0,104.0,0.804,7.45,1.06,9.07,1.18,1.14,0.229,0.452,0.176,0.316,0.452,84.0,100.0,104.0,108.0,113.0,109.0,61.0,105.0,95.0,122.0,107.0,113.0,0.092,0.097,0.19,0.057,-0.58,0.31,-1.29,-0.18,92.4,85.5,79.7,78.8,0.246,0.421,0.246,0.25,0.5,0.203,0.2,0.378,0.113,0.294,0.476,0.333,,,,90.0,109.0,105.0,0.283,0.29,91.7,0.28,0.381,0.139,86.0,106.0,98.0,0.28,1.54,88.1,0.218,0.352,0.229,,,,,,,,,,,,,,,,,,,,,
2024-09-19,746985,Strikeout,strikeout,True,666464,666974,Jerar Encarnacion,Yennier Cano,0,a043bc73-8c69-49fd-8832-c056bc643773,666974.0,yenniercano,Cano,Right,Yennier Cano,BAL,2.79,3.42,58.0,106.0,118.0,107.0,0.746,9.78,3.41,7.91,0.93,3.06,0.144,0.464,0.176,0.314,0.388,137.0,117.0,110.0,,,,62.0,105.0,93.0,142.0,98.0,112.0,0.107,0.124,,0.249,1.35,-1.67,,-0.02,96.6,91.0,87.1,,0.125,0.125,0.298,,,,0.219,0.342,0.324,,,,0.217,0.478,0.486,114.0,103.0,107.0,0.52,1.02,96.0,0.272,0.398,0.215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-21,746255,Groundout,field_out,True,666464,674444,Jerar Encarnacion,Steven Cruz,0,36f0faae-391c-479a-a3bb-fa4793c16582,674444.0,stevencruz,Cruz,Right,Steven Cruz,KCR,0.0,1.11,5.2,104.0,102.0,106.0,0.773,6.35,0.0,1.59,0.0,1.0,0.286,0.357,0.286,0.143,0.427,,,,,,,124.0,109.0,113.0,90.0,94.0,99.0,0.415,0.22,,,4.83,4.03,,,97.9,,90.9,,0.0,0.0,0.111,,,,,,,,,,0.167,0.167,0.333,71.0,110.0,119.0,0.024,2.51,97.2,,,,88.0,102.0,100.0,0.341,4.56,92.9,0.0,0.0,0.267,,,,,,,,,,,,,,,,,,,,,
2024-09-22,746253,Single,single,False,666464,607625,Jerar Encarnacion,Seth Lugo,0,771ab4d9-764a-448d-937d-f5a02b59bcfc,607625.0,sethlugo,"Lugo, S",Right,Seth Lugo,KCR,3.03,3.73,204.2,101.0,97.0,100.0,0.798,7.83,2.07,7.74,0.7,1.18,0.214,0.386,0.157,0.3,0.43,93.0,100.0,98.0,126.0,101.0,110.0,75.0,103.0,95.0,125.0,97.0,105.0,0.241,0.135,0.262,0.07,0.78,-0.74,1.42,0.1,92.2,87.4,85.2,79.4,0.231,0.391,0.171,0.36,0.72,0.106,0.208,0.333,0.291,0.179,0.274,0.34,0.216,0.392,0.197,68.0,101.0,92.0,0.185,0.67,92.1,0.274,0.381,0.129,97.0,103.0,103.0,0.081,2.76,90.1,0.232,0.232,0.231,93.0,106.0,105.0,0.026,-0.13,85.7,0.111,0.444,0.333,0.22,0.286,0.27,,,,,,,,,
2024-09-22,746253,Groundout,field_out,True,666464,607625,Jerar Encarnacion,Seth Lugo,0,e2a417ba-da4e-4005-b112-4963d34c87a1,607625.0,sethlugo,"Lugo, S",Right,Seth Lugo,KCR,3.03,3.73,204.2,101.0,97.0,100.0,0.798,7.83,2.07,7.74,0.7,1.18,0.214,0.386,0.157,0.3,0.43,93.0,100.0,98.0,126.0,101.0,110.0,75.0,103.0,95.0,125.0,97.0,105.0,0.241,0.135,0.262,0.07,0.78,-0.74,1.42,0.1,92.2,87.4,85.2,79.4,0.231,0.391,0.171,0.36,0.72,0.106,0.208,0.333,0.291,0.179,0.274,0.34,0.216,0.392,0.197,68.0,101.0,92.0,0.185,0.67,92.1,0.274,0.381,0.129,97.0,103.0,103.0,0.081,2.76,90.1,0.232,0.232,0.231,93.0,106.0,105.0,0.026,-0.13,85.7,0.111,0.444,0.333,0.22,0.286,0.27,,,,,,,,,
2024-09-22,746253,Strikeout,strikeout,True,666464,607625,Jerar Encarnacion,Seth Lugo,0,39bbf44d-1c18-4fe2-8288-8aea4808c72b,607625.0,sethlugo,"Lugo, S",Right,Seth Lugo,KCR,3.03,3.73,204.2,101.0,97.0,100.0,0.798,7.83,2.07,7.74,0.7,1.18,0.214,0.386,0.157,0.3,0.43,93.0,100.0,98.0,126.0,101.0,110.0,75.0,103.0,95.0,125.0,97.0,105.0,0.241,0.135,0.262,0.07,0.78,-0.74,1.42,0.1,92.2,87.4,85.2,79.4,0.231,0.391,0.171,0.36,0.72,0.106,0.208,0.333,0.291,0.179,0.274,0.34,0.216,0.392,0.197,68.0,101.0,92.0,0.185,0.67,92.1,0.274,0.381,0.129,97.0,103.0,103.0,0.081,2.76,90.1,0.232,0.232,0.231,93.0,106.0,105.0,0.026,-0.13,85.7,0.111,0.444,0.333,0.22,0.286,0.27,,,,,,,,,
