date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,SI%,FA%,SL%,CU%,CH%,wFA/C,wSI/C,wSL/C,wCU/C,wCH/C,vFA,vCH,vSI,vSL,vCU,CH_ba,CH_slg,CH_whiff,SL_ba,SL_slg,SL_whiff,FF_ba,FF_slg,FF_whiff,SI_ba,SI_slg,SI_whiff,CU_ba,CU_slg,CU_whiff,ST_ba,ST_slg,ST_whiff,Stf+ FC,Loc+ FC,Pit+ FC,FC%,wFC/C,vFC,FC_ba,FC_slg,FC_whiff,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,FS_slg,FS_whiff,KC%,wKC/C,vKC,Stf+ KC,Loc+ KC,Pit+ KC,vSC (sc),SC%,wSC/C,SC_ba,SC_slg,SC_whiff,SV_ba,SV_slg,SV_whiff
2024-09-03,745293,Strikeout,strikeout,True,680728,663546,Adrian Del Castillo,Sean Hjelle,0,4c0f7427-3e44-4a63-b653-a0fd33ef3c6a,663546.0,seanhjelle,Hjelle,Right,Sean Hjelle,SFG,3.84,3.46,70.1,104.0,101.0,105.0,0.816,8.45,1.28,8.96,1.28,2.73,0.288,0.365,0.159,0.288,0.426,,,,,,,,,,99.0,108.0,105.0,,,,0.543,0.002,,,,4.68,0.46,,,,92.9,,94.7,,,,,,,,,,,,0.318,0.439,0.098,0.175,0.32,0.367,,,,73.0,92.0,81.0,0.097,-0.98,92.6,0.263,0.579,0.091,,,,,,,,,,0.357,0.88,85.8,112.0,101.0,111.0,,,,,,,,,
2024-09-05,745289,Strikeout,strikeout,True,680728,694738,Adrian Del Castillo,Landen Roupp,0,39306e26-e765-4f81-9e18-e48c7376e380,694738.0,landenroupp,Roupp,Right,Landen Roupp,SFG,3.41,4.61,31.2,94.0,124.0,102.0,0.72,9.38,5.4,6.82,0.28,1.52,0.214,0.369,0.226,0.25,0.364,88.0,84.0,73.0,150.0,100.0,118.0,68.0,62.0,61.0,106.0,91.0,92.0,114.0,79.0,90.0,0.392,0.022,0.053,0.448,0.084,-3.07,0.71,0.55,0.49,2.11,93.4,88.2,94.4,83.9,77.2,0.1,0.1,0.52,0.25,0.25,0.455,,,,0.2,0.275,0.104,0.222,0.333,0.331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-05,745289,Groundout,field_out,True,680728,694738,Adrian Del Castillo,Landen Roupp,0,5775bd11-5a8c-4ca6-b145-0451cf1b5b0d,694738.0,landenroupp,Roupp,Right,Landen Roupp,SFG,3.41,4.61,31.2,94.0,124.0,102.0,0.72,9.38,5.4,6.82,0.28,1.52,0.214,0.369,0.226,0.25,0.364,88.0,84.0,73.0,150.0,100.0,118.0,68.0,62.0,61.0,106.0,91.0,92.0,114.0,79.0,90.0,0.392,0.022,0.053,0.448,0.084,-3.07,0.71,0.55,0.49,2.11,93.4,88.2,94.4,83.9,77.2,0.1,0.1,0.52,0.25,0.25,0.455,,,,0.2,0.275,0.104,0.222,0.333,0.331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-05,745289,Strikeout,strikeout,True,680728,643511,Adrian Del Castillo,Tyler Rogers,0,c96c2555-7197-4fb9-8fad-7efbfe185128,643511.0,tylerrogers,"Rogers, Ty",Right,Tyler Rogers,SFG,2.94,2.9,64.1,106.0,125.0,105.0,0.841,6.58,0.56,8.67,0.84,1.93,0.311,0.364,0.248,0.238,0.528,,,,,,,120.0,89.0,76.0,115.0,111.0,106.0,141.0,96.0,102.0,0.631,0.009,0.36,,,-4.76,1.71,-1.35,,,82.7,,82.4,73.7,,,,,0.256,0.477,0.26,,,,0.241,0.315,0.153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-05,745289,Bunt Pop Out,field_out,True,680728,676254,Adrian Del Castillo,Ryan Walker,0,bcfcc323-d3cd-4b4e-be7d-6e64ede43322,676254.0,ryanwalker,"Walker, R",Right,Ryan Walker,SFG,1.82,2.62,74.1,101.0,106.0,104.0,0.717,11.5,1.94,5.69,0.48,1.54,0.277,0.373,0.175,0.271,0.459,,,,,,,65.0,122.0,100.0,88.0,102.0,97.0,125.0,100.0,113.0,0.537,0.005,0.458,,,-6.38,1.72,2.14,,,94.2,,95.5,83.9,,,,,0.157,0.252,0.385,,,,0.206,0.275,0.203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-06,746343,Flyout,field_out,True,680728,593576,Adrian Del Castillo,Héctor Neris,0,e32234be-081f-40dd-93da-b9b347d9dd66,593576.0,hectorneris,Neris,Right,Héctor Neris,- - -,3.91,4.65,50.2,98.0,85.0,99.0,0.778,9.24,4.8,7.99,1.07,0.92,0.193,0.464,0.179,0.307,0.405,,,,,,,83.0,101.0,94.0,90.0,89.0,85.0,85.0,89.0,91.0,0.088,0.474,0.037,,,0.35,0.39,-3.68,,,92.9,,92.8,85.5,,,,,0.667,1.333,0.364,0.227,0.443,0.161,0.357,0.429,0.083,,,,,,,,,,,,,,,,86.0,98.0,109.0,0.402,-0.67,82.8,0.214,0.321,0.36,,,,,,,,,,,,,,,
2024-09-08,746345,Flyout,field_out,True,680728,434378,Adrian Del Castillo,Justin Verlander,0,2dd1cf33-64cd-4157-be85-c467b0f80d2d,434378.0,justinverlander,Verlander,Right,Justin Verlander,HOU,5.3,4.11,74.2,100.0,118.0,102.0,0.806,7.59,2.89,9.52,1.69,0.49,0.291,0.346,0.179,0.278,0.436,117.0,96.0,101.0,113.0,100.0,97.0,118.0,99.0,102.0,,,,127.0,107.0,112.0,,0.495,0.183,0.225,0.096,-0.73,,0.22,-1.23,0.73,93.5,84.1,,86.8,77.7,0.154,0.154,0.276,0.212,0.379,0.22,0.298,0.522,0.213,,,,0.325,0.5,0.204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-08,746345,Double,double,False,680728,434378,Adrian Del Castillo,Justin Verlander,0,bca836fc-adc4-467a-a4a8-dc5d32ccbc6c,434378.0,justinverlander,Verlander,Right,Justin Verlander,HOU,5.3,4.11,74.2,100.0,118.0,102.0,0.806,7.59,2.89,9.52,1.69,0.49,0.291,0.346,0.179,0.278,0.436,117.0,96.0,101.0,113.0,100.0,97.0,118.0,99.0,102.0,,,,127.0,107.0,112.0,,0.495,0.183,0.225,0.096,-0.73,,0.22,-1.23,0.73,93.5,84.1,,86.8,77.7,0.154,0.154,0.276,0.212,0.379,0.22,0.298,0.522,0.213,,,,0.325,0.5,0.204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-08,746345,Strikeout,strikeout,True,680728,672391,Adrian Del Castillo,Kaleb Ort,0,db3f327b-9962-4a3c-a7f8-85881a52fb17,672391.0,kalebort,Ort,Right,Kaleb Ort,HOU,1.42,2.34,19.0,104.0,133.0,111.0,0.763,9.47,1.42,4.26,1.42,0.67,0.217,0.391,0.217,0.348,0.479,51.0,105.0,98.0,,,,164.0,105.0,120.0,,,,102.0,110.0,111.0,,0.589,0.11,,0.091,2.28,,1.31,,-4.86,97.6,90.5,,83.9,,0.5,0.75,0.125,,,,0.125,0.375,0.287,,,,,,,0.167,0.167,0.231,96.0,97.0,92.0,0.209,5.82,91.1,0.063,0.063,0.233,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-08,746345,Single,single,False,680728,593576,Adrian Del Castillo,Héctor Neris,1,f2859eb2-21d1-472b-a52b-4b5509832aa9,593576.0,hectorneris,Neris,Right,Héctor Neris,- - -,3.91,4.65,50.2,98.0,85.0,99.0,0.778,9.24,4.8,7.99,1.07,0.92,0.193,0.464,0.179,0.307,0.405,,,,,,,83.0,101.0,94.0,90.0,89.0,85.0,85.0,89.0,91.0,0.088,0.474,0.037,,,0.35,0.39,-3.68,,,92.9,,92.8,85.5,,,,,0.667,1.333,0.364,0.227,0.443,0.161,0.357,0.429,0.083,,,,,,,,,,,,,,,,86.0,98.0,109.0,0.402,-0.67,82.8,0.214,0.321,0.36,,,,,,,,,,,,,,,
2024-09-08,746345,Flyout,field_out,True,680728,623352,Adrian Del Castillo,Josh Hader,0,642e19ae-2287-41db-915a-425db11a8913,623352.0,joshhader,Hader,Left,Josh Hader,HOU,3.38,2.74,61.1,98.0,130.0,111.0,0.62,13.21,3.08,5.28,1.61,0.59,0.206,0.365,0.135,0.317,0.41,111.0,70.0,51.0,,,,,,,137.0,98.0,113.0,114.0,97.0,108.0,0.722,,0.268,,0.011,,0.94,2.28,,-10.86,,89.3,96.1,85.8,,,,,0.125,0.266,0.574,,,,0.181,0.356,0.337,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-11,747154,Double,double,False,680728,674003,Adrian Del Castillo,Cody Bradford,0,6e829d67-ee2b-401d-b611-75957eddad1a,674003.0,codybradford,Bradford,Left,Cody Bradford,TEX,3.97,3.71,65.2,106.0,92.0,101.0,0.786,8.22,1.37,7.26,1.37,0.66,0.242,0.347,0.147,0.311,0.418,104.0,104.0,110.0,95.0,105.0,106.0,91.0,106.0,94.0,,,,49.0,114.0,106.0,,0.517,0.073,0.137,0.267,1.95,,0.76,-2.19,0.39,89.9,80.9,,82.7,75.0,0.231,0.385,0.354,0.238,0.429,0.211,0.178,0.341,0.216,,,,0.294,0.559,0.14,,,,53.0,110.0,97.0,0.006,-1.33,85.8,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-11,747154,Strikeout,strikeout,True,680728,674003,Adrian Del Castillo,Cody Bradford,0,4c6629b6-b1ad-4588-8ebc-b74dd325e7da,674003.0,codybradford,Bradford,Left,Cody Bradford,TEX,3.97,3.71,65.2,106.0,92.0,101.0,0.786,8.22,1.37,7.26,1.37,0.66,0.242,0.347,0.147,0.311,0.418,104.0,104.0,110.0,95.0,105.0,106.0,91.0,106.0,94.0,,,,49.0,114.0,106.0,,0.517,0.073,0.137,0.267,1.95,,0.76,-2.19,0.39,89.9,80.9,,82.7,75.0,0.231,0.385,0.354,0.238,0.429,0.211,0.178,0.341,0.216,,,,0.294,0.559,0.14,,,,53.0,110.0,97.0,0.006,-1.33,85.8,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-11,747154,Home Run,home_run,False,680728,502624,Adrian Del Castillo,Chase Anderson,1,6fe8dbdd-2070-4618-b3ce-3fe414c80e9f,502624.0,chaseanderson,Anderson,Right,Chase Anderson,- - -,5.4,4.66,58.1,100.0,106.0,99.0,0.779,6.48,3.24,8.49,1.85,0.61,0.239,0.388,0.197,0.287,0.414,120.0,105.0,110.0,90.0,96.0,89.0,76.0,94.0,83.0,80.0,88.0,78.0,121.0,98.0,100.0,0.017,0.149,0.152,0.04,0.304,-3.8,3.38,0.5,1.37,0.95,93.6,83.9,92.7,80.5,78.9,0.176,0.351,0.278,,,,0.367,0.6,0.222,0.0,0.0,0.143,0.0,0.0,0.333,0.186,0.326,0.253,103.0,100.0,98.0,0.339,-1.19,88.8,0.319,0.611,0.201,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-11,747154,Flyout,field_out,True,680728,669391,Adrian Del Castillo,Owen White,0,84dcb60c-a908-4266-9d82-7799b124105d,669391.0,owenwhite,White,Right,Owen White,TEX,24.0,8.76,3.0,102.0,101.0,102.0,0.971,0.0,3.0,27.0,3.0,2.33,0.235,0.412,0.118,0.412,0.493,116.0,88.0,80.0,101.0,104.0,112.0,91.0,102.0,97.0,99.0,104.0,109.0,140.0,104.0,117.0,0.014,0.493,0.174,0.145,0.058,-3.6,3.94,-17.34,-14.55,-5.06,94.4,88.9,93.4,86.6,79.2,0.667,0.667,0.0,0.667,2.0,0.0,0.6,0.6,0.125,,,,0.667,1.333,0.0,,,,105.0,106.0,112.0,0.116,12.54,90.9,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-14,747148,Grounded Into DP,grounded_into_double_play,True,680728,668964,Adrian Del Castillo,Tobias Myers,1,00d7d1c2-7e2d-4dae-92be-2e6e3160ac6f,668964.0,tobiasmyers,Myers,Right,Tobias Myers,MIL,3.07,4.27,126.0,101.0,91.0,97.0,0.809,8.21,2.36,8.21,1.29,0.94,0.253,0.426,0.132,0.319,0.431,107.0,85.0,89.0,74.0,100.0,105.0,86.0,104.0,100.0,71.0,92.0,74.0,92.0,106.0,104.0,0.005,0.399,0.205,0.043,0.115,0.49,11.28,1.91,-3.58,1.24,92.9,81.1,91.5,85.5,77.8,0.073,0.073,0.456,0.181,0.234,0.259,0.235,0.441,0.178,0.0,0.0,0.0,0.444,0.611,0.176,,,,96.0,100.0,90.0,0.234,-1.14,89.3,0.35,0.524,0.127,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-14,747148,Flyout,field_out,True,680728,668964,Adrian Del Castillo,Tobias Myers,0,ab02b626-43e2-4b2b-8eaa-350b250cf2f1,668964.0,tobiasmyers,Myers,Right,Tobias Myers,MIL,3.07,4.27,126.0,101.0,91.0,97.0,0.809,8.21,2.36,8.21,1.29,0.94,0.253,0.426,0.132,0.319,0.431,107.0,85.0,89.0,74.0,100.0,105.0,86.0,104.0,100.0,71.0,92.0,74.0,92.0,106.0,104.0,0.005,0.399,0.205,0.043,0.115,0.49,11.28,1.91,-3.58,1.24,92.9,81.1,91.5,85.5,77.8,0.073,0.073,0.456,0.181,0.234,0.259,0.235,0.441,0.178,0.0,0.0,0.0,0.444,0.611,0.176,,,,96.0,100.0,90.0,0.234,-1.14,89.3,0.35,0.524,0.127,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-14,747148,Double,double,False,680728,668964,Adrian Del Castillo,Tobias Myers,0,b38e6745-b914-47fd-a088-a2c271365b31,668964.0,tobiasmyers,Myers,Right,Tobias Myers,MIL,3.07,4.27,126.0,101.0,91.0,97.0,0.809,8.21,2.36,8.21,1.29,0.94,0.253,0.426,0.132,0.319,0.431,107.0,85.0,89.0,74.0,100.0,105.0,86.0,104.0,100.0,71.0,92.0,74.0,92.0,106.0,104.0,0.005,0.399,0.205,0.043,0.115,0.49,11.28,1.91,-3.58,1.24,92.9,81.1,91.5,85.5,77.8,0.073,0.073,0.456,0.181,0.234,0.259,0.235,0.441,0.178,0.0,0.0,0.0,0.444,0.611,0.176,,,,96.0,100.0,90.0,0.234,-1.14,89.3,0.35,0.524,0.127,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-14,747148,Single,single,False,680728,660600,Adrian Del Castillo,Enoli Paredes,1,4bc06982-0b98-4f7b-8881-389e0354149e,660600.0,enoliparedes,"Paredes, E",Right,Enoli Paredes,MIL,1.47,4.21,18.1,91.0,98.0,97.0,0.736,5.89,3.93,5.89,0.0,1.33,0.308,0.308,0.154,0.346,0.376,,,,,,,120.0,97.0,100.0,45.0,88.0,82.0,101.0,87.0,101.0,0.229,0.414,0.357,,,1.51,-0.11,2.01,,,94.1,,93.9,85.5,,,,,0.2,0.267,0.224,0.13,0.217,0.34,0.273,0.273,0.273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-15,747151,Single,single,False,680728,657649,Adrian Del Castillo,Jared Koenig,1,07185d81-bce3-4353-9224-4a376b63dcd5,657649.0,jaredkoenig,Koenig,Left,Jared Koenig,MIL,2.53,3.53,57.0,103.0,90.0,100.0,0.78,9.16,2.84,8.21,0.63,1.18,0.227,0.411,0.215,0.288,0.489,66.0,97.0,96.0,97.0,109.0,106.0,81.0,117.0,116.0,92.0,102.0,98.0,,,,0.585,0.003,,0.128,0.031,4.59,1.04,,0.36,2.48,96.5,85.3,95.0,,81.0,0.167,0.167,0.563,,,,,,,0.236,0.307,0.183,0.2,0.2,0.477,,,,87.0,102.0,98.0,0.253,-0.64,90.3,0.268,0.446,0.194,,,,,,,,,,,,,,,,,,,,,,,,
