date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,SI%,FA%,SL%,CU%,CH%,wFA/C,wSI/C,wSL/C,wCU/C,wCH/C,vFA,vCH,vSI,vSL,vCU,SI_ba,SI_slg,SI_whiff,FF_ba,FF_slg,FF_whiff,SL_ba,SL_slg,SL_whiff,CH_ba,CH_slg,CH_whiff,CU_ba,CU_slg,CU_whiff,Stf+ FC,Loc+ FC,Pit+ FC,FC%,wFC/C,vFC,SV_ba,SV_slg,SV_whiff,FC_ba,FC_slg,FC_whiff,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,FS_slg,FS_whiff,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC,vKN (sc),KN%,wKN/C,KC_ba,KC_slg,KC_whiff,ST_ba,ST_slg,ST_whiff
2024-07-22,746612,Groundout,field_out,True,682657,669373,Angel Martínez,Tarik Skubal,0,1cc0bdc2-8916-4e9c-9e96-07995d47b63f,669373.0,tarikskubal,Skubal,Left,Tarik Skubal,DET,2.34,2.7,123.0,104.0,104.0,108.0,0.709,10.68,1.61,6.66,0.73,1.4,0.276,0.394,0.17,0.263,0.489,98.0,105.0,116.0,,,,112.0,103.0,103.0,96.0,107.0,106.0,110.0,102.0,105.0,0.215,0.316,0.153,,0.269,1.05,1.91,1.95,,0.19,96.8,86.0,96.6,88.7,,0.174,0.275,0.168,0.216,0.343,0.261,0.154,0.25,0.382,0.226,0.377,0.47,0.143,0.143,0.207,,,,,,,,,,,,,,,,,,,,,,97.0,89.0,99.0,0.047,2.47,78.5,,,,,,,,,
2024-07-22,746612,Walk,walk,False,682657,687922,Angel Martínez,Easton Lucas,1,6ad8b689-82a6-4cc6-9c17-09406096971a,687922.0,eastonlucas,Lucas,Left,Easton Lucas,- - -,15.75,4.56,4.0,100.0,96.0,97.0,0.849,13.5,9.0,20.25,0.0,1.0,0.375,0.375,0.188,0.375,0.414,69.0,89.0,84.0,,,,92.0,101.0,96.0,75.0,117.0,128.0,124.0,85.0,90.0,0.009,0.526,0.172,,0.06,0.33,4.85,-7.83,,-6.67,94.2,86.6,93.9,83.1,,,,,0.222,0.222,0.25,0.667,0.667,0.25,,,,,,,93.0,114.0,109.0,0.233,-7.48,90.5,,,,0.556,0.778,0.0,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-23,746614,Pop Out,field_out,True,682657,663947,Angel Martínez,Tyler Holton,0,13533c7a-b5cf-4c40-8a04-b70daf7c60c6,663947.0,tylerholton,Holton,Left,Tyler Holton,DET,3.07,3.44,55.2,102.0,83.0,98.0,0.768,7.11,1.94,5.98,0.81,1.15,0.204,0.376,0.159,0.274,0.419,63.0,101.0,99.0,104.0,90.0,96.0,80.0,98.0,88.0,75.0,103.0,94.0,114.0,95.0,104.0,0.214,0.139,0.168,0.014,0.208,4.11,1.03,2.42,2.42,-1.02,92.1,83.4,91.7,81.2,79.1,0.196,0.412,0.105,0.074,0.074,0.261,0.103,0.103,0.407,0.302,0.472,0.278,,,,85.0,106.0,101.0,0.257,2.84,88.1,,,,0.158,0.184,0.2,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-23,746614,Strikeout,strikeout,True,682657,656412,Angel Martínez,Alex Faedo,0,0335d523-5d14-497e-8662-f78f2400ac74,656412.0,alexfaedo,Faedo,Right,Alex Faedo,DET,3.61,4.19,47.1,101.0,104.0,103.0,0.703,7.99,3.61,7.8,1.52,1.17,0.272,0.434,0.14,0.324,0.365,107.0,102.0,108.0,,,,92.0,95.0,90.0,80.0,86.0,83.0,112.0,107.0,112.0,0.053,0.332,0.413,,0.201,0.37,-7.7,0.71,,-1.05,94.0,89.0,93.6,83.2,,0.667,0.889,0.056,0.194,0.403,0.243,0.19,0.362,0.414,0.286,0.4,0.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-23,746614,Strikeout,strikeout,True,682657,666214,Angel Martínez,Joey Wentz,0,bb009b68-4c4f-45cd-a736-ab764e93ed3c,666214.0,joeywentz,Wentz,Left,Joey Wentz,DET,5.62,4.48,41.2,98.0,91.0,96.0,0.735,10.15,5.18,10.37,1.3,1.41,0.232,0.48,0.112,0.344,0.379,100.0,95.0,98.0,96.0,110.0,106.0,83.0,95.0,91.0,,,,,,,,0.371,0.001,0.128,0.193,-2.05,,-2.38,1.08,-0.87,94.0,85.8,,80.4,79.4,,,,0.35,0.55,0.196,,,,0.281,0.375,0.42,0.2,0.2,0.304,88.0,97.0,94.0,0.307,-0.93,86.2,,,,0.25,0.429,0.333,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-23,746614,Sac Fly,sac_fly,True,682657,676684,Angel Martínez,Will Vest,1,0559b3be-be56-4c9b-ae30-8874ccc1ef1b,676684.0,willvest,Vest,Right,Will Vest,DET,3.07,3.75,44.0,102.0,96.0,100.0,0.771,7.77,2.45,8.8,0.41,1.8,0.389,0.282,0.145,0.336,0.467,83.0,89.0,91.0,,,,96.0,107.0,104.0,94.0,98.0,97.0,100.0,96.0,99.0,0.135,0.535,0.251,,0.079,1.98,0.81,-2.23,,1.99,95.8,88.4,94.5,86.6,,0.308,0.423,0.196,0.211,0.25,0.238,0.36,0.54,0.337,0.091,0.091,0.318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-23,746614,Double,double,False,682657,571946,Angel Martínez,Shelby Miller,0,659251b3-b96c-48fc-b7b9-e1f274acb398,571946.0,shelbymiller,"Miller, S",Right,Shelby Miller,DET,4.79,4.08,35.2,97.0,105.0,99.0,0.772,7.82,1.77,6.31,1.51,0.8,0.265,0.431,0.108,0.353,0.469,,,,,,,108.0,98.0,99.0,,,,89.0,101.0,95.0,,0.605,0.178,,,1.5,,-1.03,,,93.3,,,88.3,,,,,0.159,0.333,0.247,0.231,0.538,0.217,,,,,,,,,,,,,,,,,,,101.0,97.0,106.0,0.217,-0.46,86.6,0.235,0.412,0.25,,,,,,,,,,,,,,,
2024-07-24,746611,Lineout,field_out,True,682657,656427,Angel Martínez,Jack Flaherty,0,13224622-4e9a-4e2f-8f19-9c6d239f3493,656427.0,jackflaherty,Flaherty,Right,Jack Flaherty,DET,2.95,2.95,106.2,104.0,96.0,104.0,0.7,11.22,1.6,7.0,1.27,1.21,0.219,0.458,0.162,0.312,0.381,94.0,82.0,78.0,,,,96.0,106.0,104.0,70.0,86.0,72.0,95.0,105.0,107.0,0.024,0.441,0.314,,0.032,0.96,-6.68,1.07,,-0.52,93.5,85.9,90.6,84.8,,0.75,1.5,0.3,0.22,0.358,0.251,0.195,0.406,0.389,0.143,0.429,0.133,0.175,0.206,0.44,,,,,,,,,,,,,,,,,,,,,,103.0,104.0,108.0,0.189,1.94,77.5,,,,,,,,,
2024-07-24,746611,Single,single,False,682657,656427,Angel Martínez,Jack Flaherty,0,40c88d9d-7155-4a53-99b2-a581d3c5802b,656427.0,jackflaherty,Flaherty,Right,Jack Flaherty,DET,2.95,2.95,106.2,104.0,96.0,104.0,0.7,11.22,1.6,7.0,1.27,1.21,0.219,0.458,0.162,0.312,0.381,94.0,82.0,78.0,,,,96.0,106.0,104.0,70.0,86.0,72.0,95.0,105.0,107.0,0.024,0.441,0.314,,0.032,0.96,-6.68,1.07,,-0.52,93.5,85.9,90.6,84.8,,0.75,1.5,0.3,0.22,0.358,0.251,0.195,0.406,0.389,0.143,0.429,0.133,0.175,0.206,0.44,,,,,,,,,,,,,,,,,,,,,,103.0,104.0,108.0,0.189,1.94,77.5,,,,,,,,,
2024-07-24,746611,Flyout,field_out,True,682657,656427,Angel Martínez,Jack Flaherty,0,e29db2a3-53ff-462b-ae7b-e8a117ff3c5c,656427.0,jackflaherty,Flaherty,Right,Jack Flaherty,DET,2.95,2.95,106.2,104.0,96.0,104.0,0.7,11.22,1.6,7.0,1.27,1.21,0.219,0.458,0.162,0.312,0.381,94.0,82.0,78.0,,,,96.0,106.0,104.0,70.0,86.0,72.0,95.0,105.0,107.0,0.024,0.441,0.314,,0.032,0.96,-6.68,1.07,,-0.52,93.5,85.9,90.6,84.8,,0.75,1.5,0.3,0.22,0.358,0.251,0.195,0.406,0.389,0.143,0.429,0.133,0.175,0.206,0.44,,,,,,,,,,,,,,,,,,,,,,103.0,104.0,108.0,0.189,1.94,77.5,,,,,,,,,
2024-07-24,746611,Groundout,field_out,True,682657,689225,Angel Martínez,Beau Brieske,1,ff6c4881-b5a2-4c1c-bcd0-535e0208a412,689225.0,beaubrieske,Brieske,Right,Beau Brieske,DET,4.46,3.59,34.1,103.0,110.0,104.0,0.768,9.44,3.41,8.13,0.52,0.97,0.17,0.351,0.181,0.266,0.397,103.0,107.0,112.0,,,,116.0,103.0,103.0,89.0,105.0,94.0,124.0,94.0,100.0,0.147,0.349,0.193,,0.31,0.42,2.99,-2.05,,0.26,96.0,88.4,95.3,86.3,,0.2,0.28,0.1,0.257,0.314,0.191,0.278,0.611,0.257,0.235,0.392,0.351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-25,746609,Groundout,field_out,True,682657,663947,Angel Martínez,Tyler Holton,0,e00454f2-2749-438b-8255-4e3bd4dcd276,663947.0,tylerholton,Holton,Left,Tyler Holton,DET,3.07,3.44,55.2,102.0,83.0,98.0,0.768,7.11,1.94,5.98,0.81,1.15,0.204,0.376,0.159,0.274,0.419,63.0,101.0,98.0,104.0,90.0,96.0,80.0,98.0,88.0,75.0,103.0,94.0,114.0,96.0,104.0,0.214,0.139,0.168,0.014,0.208,4.11,1.03,2.42,2.42,-1.02,92.1,83.4,91.7,81.2,79.1,0.196,0.412,0.105,0.074,0.074,0.261,0.103,0.103,0.407,0.302,0.472,0.278,,,,85.0,106.0,101.0,0.257,2.84,88.1,,,,0.158,0.184,0.2,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-25,746609,Groundout,field_out,True,682657,687922,Angel Martínez,Easton Lucas,0,8e9da0af-6fe1-4ec3-be29-968d8caa43a7,687922.0,eastonlucas,Lucas,Left,Easton Lucas,- - -,15.75,4.55,4.0,100.0,96.0,97.0,0.849,13.5,9.0,20.25,0.0,1.0,0.375,0.375,0.188,0.375,0.405,69.0,89.0,84.0,,,,92.0,101.0,96.0,75.0,117.0,128.0,124.0,85.0,90.0,0.009,0.526,0.172,,0.06,0.33,4.85,-7.84,,-6.66,94.2,86.6,93.9,83.1,,,,,0.222,0.222,0.25,0.667,0.667,0.25,,,,,,,93.0,114.0,109.0,0.233,-7.49,90.5,,,,0.556,0.778,0.0,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-25,746609,Strikeout,strikeout,True,682657,656412,Angel Martínez,Alex Faedo,0,236c35ee-0054-4bb2-921e-2c51671ab702,656412.0,alexfaedo,Faedo,Right,Alex Faedo,DET,3.61,4.19,47.1,101.0,104.0,103.0,0.703,7.99,3.61,7.8,1.52,1.17,0.272,0.434,0.14,0.324,0.365,107.0,102.0,108.0,,,,92.0,95.0,90.0,80.0,86.0,83.0,112.0,107.0,112.0,0.053,0.332,0.413,,0.201,0.37,-7.7,0.71,,-1.05,94.0,89.0,93.6,83.2,,0.667,0.889,0.056,0.194,0.403,0.243,0.19,0.362,0.414,0.286,0.4,0.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-25,746609,Lineout,field_out,True,682657,571946,Angel Martínez,Shelby Miller,0,58068729-1809-4e62-aabe-e1251a7fe2b9,571946.0,shelbymiller,"Miller, S",Right,Shelby Miller,DET,4.79,4.08,35.2,97.0,105.0,99.0,0.772,7.82,1.77,6.31,1.51,0.8,0.265,0.431,0.108,0.353,0.469,,,,,,,108.0,98.0,99.0,,,,89.0,101.0,95.0,,0.605,0.178,,,1.5,,-1.03,,,93.3,,,88.3,,,,,0.159,0.333,0.247,0.231,0.538,0.217,,,,,,,,,,,,,,,,,,,101.0,97.0,106.0,0.217,-0.46,86.6,0.235,0.412,0.25,,,,,,,,,,,,,,,
2024-07-26,745554,Single,single,False,682657,650911,Angel Martínez,Cristopher Sánchez,0,56565586-56d8-44ba-a42b-39e87dc0aab6,650911.0,cristophersanchez,"Sánchez, C",Left,Cristopher Sánchez,PHI,3.05,3.55,115.0,101.0,92.0,104.0,0.79,7.12,2.35,9.0,0.23,3.01,0.204,0.408,0.187,0.326,0.421,85.0,104.0,114.0,,,,,,,95.0,99.0,98.0,96.0,100.0,103.0,0.479,,0.182,,0.337,,-0.33,0.67,,1.92,,85.2,94.4,84.2,,0.355,0.455,0.103,,,,0.219,0.329,0.268,0.167,0.19,0.372,,,,86.0,52.0,74.0,0.002,2.65,86.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-26,745554,Field Error,field_error,False,682657,650911,Angel Martínez,Cristopher Sánchez,0,b721bb75-3ec6-4255-9e39-b4c17aa86a7c,650911.0,cristophersanchez,"Sánchez, C",Left,Cristopher Sánchez,PHI,3.05,3.55,115.0,101.0,92.0,104.0,0.79,7.12,2.35,9.0,0.23,3.01,0.204,0.408,0.187,0.326,0.421,85.0,104.0,114.0,,,,,,,95.0,99.0,98.0,96.0,100.0,103.0,0.479,,0.182,,0.337,,-0.33,0.67,,1.92,,85.2,94.4,84.2,,0.355,0.455,0.103,,,,0.219,0.329,0.268,0.167,0.19,0.372,,,,86.0,52.0,74.0,0.002,2.65,86.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-26,745554,Single,single,False,682657,650911,Angel Martínez,Cristopher Sánchez,1,bf351475-4cf6-448e-8a7c-79599c019062,650911.0,cristophersanchez,"Sánchez, C",Left,Cristopher Sánchez,PHI,3.05,3.55,115.0,101.0,92.0,104.0,0.79,7.12,2.35,9.0,0.23,3.01,0.204,0.408,0.187,0.326,0.421,85.0,104.0,114.0,,,,,,,95.0,99.0,98.0,96.0,100.0,103.0,0.479,,0.182,,0.337,,-0.33,0.67,,1.92,,85.2,94.4,84.2,,0.355,0.455,0.103,,,,0.219,0.329,0.268,0.167,0.19,0.372,,,,86.0,52.0,74.0,0.002,2.65,86.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-26,745554,Forceout,force_out,True,682657,650911,Angel Martínez,Cristopher Sánchez,1,f7caf2ef-3677-4529-a654-7bfa568bac8c,650911.0,cristophersanchez,"Sánchez, C",Left,Cristopher Sánchez,PHI,3.05,3.55,115.0,101.0,92.0,104.0,0.79,7.12,2.35,9.0,0.23,3.01,0.204,0.408,0.187,0.326,0.421,85.0,104.0,114.0,,,,,,,95.0,99.0,98.0,96.0,100.0,103.0,0.479,,0.182,,0.337,,-0.33,0.67,,1.92,,85.2,94.4,84.2,,0.355,0.455,0.103,,,,0.219,0.329,0.268,0.167,0.19,0.372,,,,86.0,52.0,74.0,0.002,2.65,86.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-26,745554,Strikeout,strikeout,True,682657,689147,Angel Martínez,Orion Kerkering,0,9f3630e8-9998-402c-8cdd-3773ae29338e,689147.0,orionkerkering,Kerkering,Right,Orion Kerkering,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.125,0.125,0.171,0.22,0.268,0.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.26,0.315,0.265
2024-07-27,745553,Grounded Into DP,grounded_into_double_play,True,682657,663969,Angel Martínez,Tyler Phillips,1,afe6693f-4be5-4aed-b1d2-bb770f7d7bde,663969.0,tylerphillips,Phillips,Right,Tyler Phillips,PHI,5.5,5.51,36.0,99.0,94.0,98.0,0.792,6.75,1.75,9.25,1.75,1.23,0.114,0.518,0.175,0.36,0.417,72.0,109.0,103.0,109.0,111.0,115.0,72.0,92.0,91.0,80.0,100.0,90.0,121.0,95.0,102.0,0.308,0.186,0.295,0.144,0.066,3.65,-0.6,-2.15,1.11,-3.96,92.6,85.7,93.7,82.5,80.9,0.306,0.694,0.128,0.194,0.29,0.212,,,,0.5,0.625,0.2,0.143,0.143,0.214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.295,0.5,0.329
2024-07-27,745553,Groundout,field_out,True,682657,663969,Angel Martínez,Tyler Phillips,0,99a0edd9-2656-4d3d-b1ea-17756b55aac5,663969.0,tylerphillips,Phillips,Right,Tyler Phillips,PHI,5.5,5.51,36.0,99.0,94.0,98.0,0.792,6.75,1.75,9.25,1.75,1.23,0.114,0.518,0.175,0.36,0.417,72.0,109.0,103.0,109.0,111.0,115.0,72.0,92.0,91.0,80.0,100.0,90.0,121.0,95.0,102.0,0.308,0.186,0.295,0.144,0.066,3.65,-0.6,-2.15,1.11,-3.96,92.6,85.7,93.7,82.5,80.9,0.306,0.694,0.128,0.194,0.29,0.212,,,,0.5,0.625,0.2,0.143,0.143,0.214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.295,0.5,0.329
2024-07-27,745553,Grounded Into DP,grounded_into_double_play,True,682657,663969,Angel Martínez,Tyler Phillips,1,50407816-1cf4-4a2a-8659-c6af8b0a2413,663969.0,tylerphillips,Phillips,Right,Tyler Phillips,PHI,5.5,5.51,36.0,99.0,94.0,98.0,0.792,6.75,1.75,9.25,1.75,1.23,0.114,0.518,0.175,0.36,0.417,72.0,109.0,103.0,109.0,111.0,115.0,72.0,92.0,91.0,80.0,100.0,90.0,121.0,95.0,102.0,0.308,0.186,0.295,0.144,0.066,3.65,-0.6,-2.15,1.11,-3.96,92.6,85.7,93.7,82.5,80.9,0.306,0.694,0.128,0.194,0.29,0.212,,,,0.5,0.625,0.2,0.143,0.143,0.214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.295,0.5,0.329
2024-07-27,745553,Flyout,field_out,True,682657,663969,Angel Martínez,Tyler Phillips,0,445d6f26-1607-42ee-ad30-d15fd6b2b132,663969.0,tylerphillips,Phillips,Right,Tyler Phillips,PHI,5.5,5.51,36.0,99.0,94.0,98.0,0.792,6.75,1.75,9.25,1.75,1.23,0.114,0.518,0.175,0.36,0.417,72.0,109.0,103.0,109.0,111.0,115.0,72.0,92.0,91.0,80.0,100.0,90.0,121.0,95.0,102.0,0.308,0.186,0.295,0.144,0.066,3.65,-0.6,-2.15,1.11,-3.96,92.6,85.7,93.7,82.5,80.9,0.306,0.694,0.128,0.194,0.29,0.212,,,,0.5,0.625,0.2,0.143,0.143,0.214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.295,0.5,0.329
2024-07-28,745550,Single,single,False,682657,663465,Angel Martínez,Kolby Allard,1,00259ee9-1307-4710-b85d-6948ec9b8a3b,663465.0,kolbyallard,Allard,Left,Kolby Allard,PHI,3.5,4.5,18.0,108.0,70.0,103.0,0.843,6.5,1.0,11.0,2.5,1.36,0.121,0.397,0.155,0.431,0.478,79.0,112.0,105.0,97.0,100.0,104.0,61.0,107.0,100.0,19.0,113.0,93.0,,,,0.045,0.373,,0.131,0.246,-1.18,-18.59,,0.65,4.39,90.3,82.2,90.3,,71.9,0.75,1.5,0.0,0.316,0.632,0.162,,,,0.217,0.217,0.179,0.25,0.583,0.1,68.0,107.0,105.0,0.205,-2.43,84.4,,,,0.385,0.692,0.29,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-28,745550,Groundout,field_out,True,682657,663465,Angel Martínez,Kolby Allard,0,1142ba4a-0e4d-43fe-9633-78ae66f1337f,663465.0,kolbyallard,Allard,Left,Kolby Allard,PHI,3.5,4.5,18.0,108.0,70.0,103.0,0.843,6.5,1.0,11.0,2.5,1.36,0.121,0.397,0.155,0.431,0.478,79.0,112.0,105.0,97.0,100.0,104.0,61.0,107.0,100.0,19.0,113.0,93.0,,,,0.045,0.373,,0.131,0.246,-1.18,-18.59,,0.65,4.39,90.3,82.2,90.3,,71.9,0.75,1.5,0.0,0.316,0.632,0.162,,,,0.217,0.217,0.179,0.25,0.583,0.1,68.0,107.0,105.0,0.205,-2.43,84.4,,,,0.385,0.692,0.29,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-28,745550,Strikeout,strikeout,True,682657,642397,Angel Martínez,Gregory Soto,0,9e9a1370-98ba-482b-834c-9c7e8cb1adec,642397.0,gregorysoto,"Soto, G",Left,Gregory Soto,- - -,5.02,4.65,43.0,94.0,114.0,97.0,0.73,11.09,5.23,9.63,0.63,1.67,0.322,0.305,0.161,0.305,0.426,,,,,,,95.0,84.0,77.0,115.0,95.0,99.0,119.0,93.0,102.0,0.436,0.135,0.421,,,-2.62,0.45,-1.07,,,98.0,,97.5,85.8,,0.288,0.394,0.134,0.316,0.316,0.326,0.243,0.4,0.463,,,,,,,,,,0.009,0.35,91.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.308,0.462,0.321
2024-07-28,745550,Lineout,field_out,True,682657,621237,Angel Martínez,José Alvarado,0,f175baab-094c-46b3-bc86-3539500935b7,621237.0,josealvarado,Alvarado,Left,José Alvarado,PHI,4.3,4.03,52.1,95.0,85.0,94.0,0.748,8.94,4.3,7.57,1.03,1.41,0.262,0.428,0.179,0.317,0.402,,,,,,,,,,97.0,94.0,94.0,,,,0.596,,,,,,0.51,,,,,,97.8,,,0.263,0.432,0.141,,,,,,,,,,,,,67.0,97.0,93.0,0.404,0.41,92.5,,,,0.167,0.244,0.436,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-29,746444,Double,double,False,682657,689225,Angel Martínez,Beau Brieske,0,c08cd10b-50c8-4b62-bf3e-d0a8e29e3e05,689225.0,beaubrieske,Brieske,Right,Beau Brieske,DET,4.44,3.57,50.2,103.0,108.0,103.0,0.779,9.59,3.38,8.7,0.53,0.98,0.191,0.348,0.156,0.333,0.409,101.0,108.0,112.0,,,,115.0,101.0,100.0,86.0,106.0,98.0,124.0,96.0,102.0,0.17,0.369,0.197,,0.264,0.67,1.62,-1.81,,0.06,95.9,88.4,95.5,86.1,,0.262,0.333,0.149,0.254,0.317,0.204,0.269,0.615,0.258,0.242,0.403,0.324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-29,746444,Groundout,field_out,True,682657,676614,Angel Martínez,Bryan Sammons,0,9d06f1e8-c9dd-42b1-8e99-4411c722b4cf,676614.0,bryansammons,Sammons,Left,Bryan Sammons,DET,3.62,4.53,27.1,97.0,88.0,93.0,0.783,5.93,2.96,5.27,1.98,0.33,0.263,0.408,0.184,0.276,0.42,68.0,91.0,90.0,85.0,95.0,99.0,80.0,100.0,91.0,,,,106.0,91.0,90.0,,0.393,0.193,0.078,0.083,6.06,,-0.62,-5.7,-6.14,91.5,81.3,,80.1,75.9,,,,0.059,0.137,0.207,,,,0.5,1.167,0.313,0.4,1.0,0.333,95.0,100.0,95.0,0.254,-0.83,86.8,,,,0.294,0.647,0.114,,,,,,,,,,,,,,,,,,,,,,0.2,0.4,0.394
2024-07-29,746444,Strikeout,strikeout,True,682657,676614,Angel Martínez,Bryan Sammons,0,305a8cb5-a3b9-4f84-b92a-ca0889b5e188,676614.0,bryansammons,Sammons,Left,Bryan Sammons,DET,3.62,4.53,27.1,97.0,88.0,93.0,0.783,5.93,2.96,5.27,1.98,0.33,0.263,0.408,0.184,0.276,0.42,68.0,91.0,90.0,85.0,95.0,99.0,80.0,100.0,91.0,,,,106.0,91.0,90.0,,0.393,0.193,0.078,0.083,6.06,,-0.62,-5.7,-6.14,91.5,81.3,,80.1,75.9,,,,0.059,0.137,0.207,,,,0.5,1.167,0.313,0.4,1.0,0.333,95.0,100.0,95.0,0.254,-0.83,86.8,,,,0.294,0.647,0.114,,,,,,,,,,,,,,,,,,,,,,0.2,0.4,0.394
2024-07-29,746444,Strikeout,strikeout,True,682657,676614,Angel Martínez,Bryan Sammons,0,be960ee9-afc8-4489-91b6-cdcb05a83921,676614.0,bryansammons,Sammons,Left,Bryan Sammons,DET,3.62,4.53,27.1,97.0,88.0,93.0,0.783,5.93,2.96,5.27,1.98,0.33,0.263,0.408,0.184,0.276,0.42,68.0,91.0,90.0,85.0,95.0,99.0,80.0,100.0,91.0,,,,106.0,91.0,90.0,,0.393,0.193,0.078,0.083,6.06,,-0.62,-5.7,-6.14,91.5,81.3,,80.1,75.9,,,,0.059,0.137,0.207,,,,0.5,1.167,0.313,0.4,1.0,0.333,95.0,100.0,95.0,0.254,-0.83,86.8,,,,0.294,0.647,0.114,,,,,,,,,,,,,,,,,,,,,,0.2,0.4,0.394
2024-07-30,746441,Groundout,field_out,True,682657,663947,Angel Martínez,Tyler Holton,0,3a87889a-ffbc-4a79-b8e1-21dbc78730c8,663947.0,tylerholton,Holton,Left,Tyler Holton,DET,2.38,2.99,75.2,104.0,84.0,100.0,0.766,7.02,1.55,5.71,0.59,1.24,0.21,0.381,0.186,0.271,0.421,64.0,104.0,100.0,103.0,86.0,94.0,81.0,103.0,93.0,78.0,104.0,96.0,113.0,98.0,105.0,0.211,0.154,0.156,0.015,0.196,5.52,2.07,2.44,1.29,-0.22,92.1,83.5,91.7,80.9,79.3,0.169,0.356,0.097,0.068,0.068,0.282,0.128,0.128,0.368,0.275,0.42,0.278,,,,86.0,109.0,104.0,0.267,2.22,87.9,,,,0.204,0.259,0.246,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-30,746441,Pop Out,field_out,True,682657,656412,Angel Martínez,Alex Faedo,0,399b0238-20a2-444a-8d0d-bf8a660653dd,656412.0,alexfaedo,Faedo,Right,Alex Faedo,DET,3.61,4.29,57.1,100.0,104.0,101.0,0.698,8.63,4.4,7.69,1.41,1.03,0.275,0.406,0.138,0.313,0.362,108.0,102.0,108.0,,,,91.0,94.0,89.0,80.0,93.0,90.0,116.0,106.0,110.0,0.054,0.352,0.396,,0.199,-0.54,-4.02,0.91,,-0.84,94.0,89.1,93.5,83.2,,0.545,0.727,0.083,0.218,0.437,0.247,0.171,0.314,0.43,0.286,0.405,0.268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-30,746441,Strikeout,strikeout,True,682657,676684,Angel Martínez,Will Vest,0,df945624-71e5-4931-b456-60a686ee3b8d,676684.0,willvest,Vest,Right,Will Vest,DET,3.14,3.97,57.1,103.0,98.0,102.0,0.781,8.16,2.67,8.63,0.31,1.8,0.363,0.275,0.14,0.316,0.453,90.0,96.0,100.0,,,,99.0,107.0,105.0,91.0,100.0,98.0,104.0,96.0,101.0,0.124,0.55,0.236,,0.09,2.06,0.35,-2.13,,2.06,96.1,88.8,94.7,86.8,,0.313,0.438,0.162,0.2,0.238,0.228,0.359,0.5,0.304,0.067,0.067,0.342,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
