date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ KC,Loc+ KC,Pit+ KC,Stf+ FC,Loc+ FC,Pit+ FC,Stf+ FS,Loc+ FS,Pit+ FS,SI%,FA%,FC%,FS%,SL%,KC%,wFA/C,wFC/C,wFS/C,wSI/C,wSL/C,wKC/C,vFA,vFC,vFS,vSI,vSL,vKC,FF_ba,FF_slg,FF_whiff,SI_ba,SI_slg,SI_whiff,SL_ba,SL_slg,SL_whiff,FS_ba,FS_slg,FS_whiff,CU_ba,CU_slg,CU_whiff,Stf+ CU,Loc+ CU,Pit+ CU,CU%,wCU/C,vCU,FC_ba,FC_slg,FC_whiff,Stf+ CH,Loc+ CH,Pit+ CH,CH%,wCH/C,vCH,CH_ba,CH_slg,CH_whiff,SV_ba,SV_slg,SV_whiff
2024-06-08,746786,Walk,walk,False,666915,656629,Bobby Dalbec,Michael Kopech,1,67a2fbc4-3aed-4847-ba09-e76a7c98f558,656629.0,michaelkopech,Kopech,Right,Michael Kopech,CHW,5.05,3.96,41.0,100.0,143.0,110.0,0.693,12.29,5.05,7.46,1.76,0.93,0.278,0.412,0.134,0.268,0.442,153.0,99.0,111.0,,,,114.0,103.0,108.0,,,,95.0,106.0,98.0,,,,,0.795,0.107,,0.096,,0.09,0.67,,,-2.76,,98.6,91.3,,,86.5,,0.22,0.422,0.322,,,,0.28,0.4,0.297,,,,,,,,,,,,,0.2,0.2,0.231,92.0,17.0,15.0,0.001,-3.7,73.5,,,,,,
2024-06-09,746787,Flyout,field_out,True,666915,623167,Bobby Dalbec,Chris Flexen,0,1ff371c6-bbeb-428e-8eb3-420cae058ce1,623167.0,chrisflexen,Flexen,Right,Chris Flexen,CHW,5.22,4.79,101.2,99.0,53.0,93.0,0.798,6.64,3.63,8.94,1.5,0.77,0.255,0.402,0.171,0.343,0.385,-1.0,93.0,82.0,87.0,119.0,94.0,148.0,100.0,103.0,,,,47.0,103.0,93.0,,,,0.003,0.383,0.275,,0.076,,-1.19,0.91,,2.95,-1.07,,91.3,87.3,,91.3,79.8,,0.269,0.506,0.131,,,,0.258,0.387,0.286,,,,0.282,0.462,0.289,86.0,103.0,104.0,0.117,0.1,72.1,0.243,0.417,0.237,127.0,99.0,106.0,0.146,-1.45,81.3,0.25,0.433,0.322,,,
2024-06-09,746787,Flyout,field_out,True,666915,623167,Bobby Dalbec,Chris Flexen,0,45325106-1775-460d-8933-ff76082fc01b,623167.0,chrisflexen,Flexen,Right,Chris Flexen,CHW,5.22,4.79,101.2,99.0,53.0,93.0,0.798,6.64,3.63,8.94,1.5,0.77,0.255,0.402,0.171,0.343,0.385,-1.0,93.0,82.0,87.0,119.0,94.0,148.0,100.0,103.0,,,,47.0,103.0,93.0,,,,0.003,0.383,0.275,,0.076,,-1.19,0.91,,2.95,-1.07,,91.3,87.3,,91.3,79.8,,0.269,0.506,0.131,,,,0.258,0.387,0.286,,,,0.282,0.462,0.289,86.0,103.0,104.0,0.117,0.1,72.1,0.243,0.417,0.237,127.0,99.0,106.0,0.146,-1.45,81.3,0.25,0.433,0.322,,,
2024-06-09,746787,Strikeout,strikeout,True,666915,605121,Bobby Dalbec,Justin Anderson,0,513aed4e-533f-4a8b-8b5c-1a5a8dab1cc3,605121.0,justinanderson,"Anderson, J",Right,Justin Anderson,CHW,4.97,4.19,25.1,101.0,110.0,101.0,0.724,9.24,5.33,8.17,0.71,0.85,0.23,0.378,0.162,0.297,0.4,104.0,97.0,96.0,95.0,100.0,93.0,126.0,102.0,107.0,,,,71.0,114.0,107.0,,,,0.148,0.311,0.081,,0.46,,1.78,-1.77,,-0.95,-1.04,,96.1,93.0,,94.8,85.6,,0.103,0.138,0.208,0.267,0.333,0.192,0.233,0.442,0.439,,,,,,,,,,,,,0.5,0.5,0.095,,,,,,,,,,,,
2024-06-09,746787,Strikeout,strikeout,True,666915,621383,Bobby Dalbec,Tanner Banks,0,3383c698-f71e-40c2-b86c-d7798b0e4b0d,621383.0,tannerbanks,Banks,Left,Tanner Banks,CHW,4.33,3.29,43.2,103.0,97.0,101.0,0.746,9.89,2.27,8.86,1.03,1.31,0.293,0.325,0.171,0.293,0.419,86.0,112.0,110.0,80.0,108.0,97.0,107.0,93.0,92.0,,,,,,,,,,0.067,0.298,,,0.325,,0.64,,,0.94,-0.8,,93.5,,,92.0,88.0,,0.226,0.358,0.279,0.273,0.273,0.444,0.326,0.5,0.213,,,,0.154,0.192,0.347,119.0,108.0,107.0,0.149,1.52,82.2,,,,85.0,96.0,96.0,0.16,-2.05,86.1,0.29,0.516,0.185,,,
2024-06-11,746951,Strikeout,strikeout,True,666915,621381,Bobby Dalbec,Matt Strahm,0,0395898b-dd26-429d-a2c1-38df8055060e,621381.0,mattstrahm,Strahm,Left,Matt Strahm,PHI,1.49,2.54,36.1,109.0,106.0,110.0,0.742,11.64,1.24,5.94,0.25,0.59,0.265,0.373,0.169,0.349,0.513,104.0,112.0,115.0,103.0,104.0,99.0,118.0,111.0,113.0,,,,99.0,104.0,97.0,,,,0.149,0.554,0.104,,0.192,,1.87,4.44,,-0.14,1.74,,93.4,88.0,,93.4,81.4,,0.195,0.312,0.26,0.333,0.389,0.184,0.091,0.182,0.372,,,,,,,,,,,,,0.1,0.2,0.282,,,,,,,,,,,,
2024-06-12,746948,Strikeout,strikeout,True,666915,650911,Bobby Dalbec,Cristopher Sánchez,0,b6558b08-cd47-4e6e-bc6f-c4fde7ef2e27,650911.0,cristophersanchez,"Sánchez, C",Left,Cristopher Sánchez,PHI,2.96,3.49,103.1,101.0,93.0,105.0,0.783,7.58,2.44,8.62,0.17,3.23,0.218,0.41,0.205,0.303,0.415,,,,98.0,99.0,98.0,95.0,100.0,104.0,,,,86.0,52.0,74.0,,,,0.477,,0.002,,0.184,,,2.59,,-0.18,1.12,,,86.5,,94.4,84.1,,,,,0.343,0.436,0.1,0.217,0.319,0.292,,,,,,,,,,,,,,,,84.0,104.0,113.0,0.337,2.05,85.2,0.166,0.185,0.385,,,
2024-06-12,746948,Forceout,force_out,True,666915,650911,Bobby Dalbec,Cristopher Sánchez,1,f13b7f64-d5b1-4f0f-85c4-96b441c43e4d,650911.0,cristophersanchez,"Sánchez, C",Left,Cristopher Sánchez,PHI,2.96,3.49,103.1,101.0,93.0,105.0,0.783,7.58,2.44,8.62,0.17,3.23,0.218,0.41,0.205,0.303,0.415,,,,98.0,99.0,98.0,95.0,100.0,104.0,,,,86.0,52.0,74.0,,,,0.477,,0.002,,0.184,,,2.59,,-0.18,1.12,,,86.5,,94.4,84.1,,,,,0.343,0.436,0.1,0.217,0.319,0.292,,,,,,,,,,,,,,,,84.0,104.0,113.0,0.337,2.05,85.2,0.166,0.185,0.385,,,
2024-06-12,746948,Walk,walk,False,666915,605513,Bobby Dalbec,Spencer Turnbull,0,c2b35fb7-f5b0-4078-826b-9d4165e0aa1f,605513.0,spencerturnbull,Turnbull,Right,Spencer Turnbull,PHI,2.65,3.96,54.1,99.0,112.0,100.0,0.76,9.61,3.31,6.13,0.99,1.32,0.194,0.41,0.137,0.309,0.383,92.0,95.0,94.0,88.0,99.0,94.0,127.0,97.0,102.0,,,,,,,,,,0.123,0.348,,,0.385,,-0.45,,,-1.62,1.97,,92.0,,,93.2,83.9,,0.28,0.453,0.162,0.238,0.667,0.089,0.071,0.071,0.406,,,,0.067,0.067,0.594,103.0,100.0,102.0,0.09,2.03,78.8,,,,125.0,107.0,103.0,0.053,1.38,87.7,0.0,0.0,0.167,,,
2024-06-12,746948,Flyout,field_out,True,666915,622554,Bobby Dalbec,Seranthony Domínguez,0,e8c22851-82a0-4f07-95e9-359c36878d64,622554.0,seranthonydominguez,Domínguez,Right,Seranthony Domínguez,PHI,4.76,3.19,34.0,97.0,123.0,101.0,0.763,10.32,3.18,7.94,1.59,0.8,0.302,0.375,0.198,0.24,0.434,123.0,94.0,95.0,102.0,98.0,103.0,134.0,100.0,107.0,,,,,,,,,,0.196,0.402,,,0.394,,0.27,,,-1.98,0.55,,97.5,,,97.9,88.5,,0.233,0.372,0.22,0.355,0.452,0.065,0.133,0.383,0.379,,,,,,,,,,,,,,,,22.0,105.0,95.0,0.008,-14.14,91.5,,,,,,
2024-06-14,746947,Strikeout,strikeout,True,666915,543859,Bobby Dalbec,Michael Tonkin,0,e4c53e67-84e9-4e76-9e01-8fd7c1031ea2,543859.0,michaeltonkin,Tonkin,Right,Michael Tonkin,- - -,2.36,3.41,45.2,98.0,105.0,100.0,0.76,9.46,3.35,5.91,0.59,1.26,0.176,0.496,0.16,0.286,0.399,114.0,105.0,108.0,98.0,98.0,97.0,108.0,98.0,103.0,,,,,,,,,,0.13,0.394,,,0.476,,0.92,,,0.04,0.95,,93.0,,,92.4,83.0,,0.176,0.311,0.213,0.333,0.5,0.191,0.5,0.5,0.375,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-15,746946,Strikeout,strikeout,True,666915,607074,Bobby Dalbec,Carlos Rodón,0,ba08040e-0b2f-4a59-bd95-6aebf449f7c4,607074.0,carlosrodon,Rodón,Left,Carlos Rodón,NYY,4.63,4.48,107.0,97.0,123.0,103.0,0.726,9.42,2.78,8.75,1.68,0.68,0.266,0.416,0.144,0.308,0.399,116.0,99.0,103.0,,,,143.0,103.0,112.0,,,,100.0,83.0,83.0,,,,,0.496,0.056,,0.265,,0.17,-3.1,,,-1.56,,95.5,91.8,,,86.8,,0.261,0.531,0.202,,,,0.237,0.43,0.388,,,,0.333,0.4,0.35,103.0,80.0,88.0,0.07,-1.37,81.0,0.353,0.647,0.255,127.0,89.0,100.0,0.114,1.54,85.3,0.171,0.195,0.49,,,
2024-06-15,746946,Strikeout,strikeout,True,666915,607074,Bobby Dalbec,Carlos Rodón,0,bfd8d964-b0b5-4cd3-a6db-db37086a0fd6,607074.0,carlosrodon,Rodón,Left,Carlos Rodón,NYY,4.63,4.48,107.0,97.0,123.0,103.0,0.726,9.42,2.78,8.75,1.68,0.68,0.266,0.416,0.144,0.308,0.399,116.0,99.0,103.0,,,,143.0,103.0,112.0,,,,100.0,83.0,83.0,,,,,0.496,0.056,,0.265,,0.17,-3.1,,,-1.56,,95.5,91.8,,,86.8,,0.261,0.531,0.202,,,,0.237,0.43,0.388,,,,0.333,0.4,0.35,103.0,80.0,88.0,0.07,-1.37,81.0,0.353,0.647,0.255,127.0,89.0,100.0,0.114,1.54,85.3,0.171,0.195,0.49,,,
2024-06-15,746946,Walk,walk,False,666915,676760,Bobby Dalbec,Ron Marinaccio,0,ac0548f9-c126-4ab6-a981-ed5666fa5d1d,676760.0,ronmarinaccio,Marinaccio,Right,Ron Marinaccio,NYY,2.84,4.07,19.0,95.0,81.0,92.0,0.765,9.0,4.26,5.68,1.42,1.0,0.167,0.479,0.167,0.313,0.403,86.0,94.0,91.0,,,,113.0,97.0,104.0,,,,,,,,,,,0.505,,,0.158,,3.14,,,,2.33,,93.4,,,,80.2,,0.1,0.133,0.262,,,,0.091,0.364,0.273,,,,,,,,,,,,,,,,59.0,95.0,86.0,0.338,-3.92,82.1,0.348,0.696,0.306,,,
2024-06-15,746946,Flyout,field_out,True,666915,676760,Bobby Dalbec,Ron Marinaccio,1,2bb1e191-046c-4c5c-bdf2-3111e795c954,676760.0,ronmarinaccio,Marinaccio,Right,Ron Marinaccio,NYY,2.84,4.07,19.0,95.0,81.0,92.0,0.765,9.0,4.26,5.68,1.42,1.0,0.167,0.479,0.167,0.313,0.403,86.0,94.0,91.0,,,,113.0,97.0,104.0,,,,,,,,,,,0.505,,,0.158,,3.14,,,,2.33,,93.4,,,,80.2,,0.1,0.133,0.262,,,,0.091,0.364,0.273,,,,,,,,,,,,,,,,59.0,95.0,86.0,0.338,-3.92,82.1,0.348,0.696,0.306,,,
2024-06-16,746945,Flyout,field_out,True,666915,543859,Bobby Dalbec,Michael Tonkin,0,f6868d6a-02cf-4684-aa95-414053c2f7f0,543859.0,michaeltonkin,Tonkin,Right,Michael Tonkin,- - -,2.36,3.41,45.2,98.0,105.0,100.0,0.76,9.46,3.35,5.91,0.59,1.26,0.176,0.496,0.16,0.286,0.399,114.0,105.0,108.0,98.0,98.0,97.0,108.0,98.0,103.0,,,,,,,,,,0.13,0.394,,,0.476,,0.92,,,0.04,0.95,,93.0,,,92.4,83.0,,0.176,0.311,0.213,0.333,0.5,0.191,0.5,0.5,0.375,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-17,744918,Strikeout,strikeout,True,666915,579328,Bobby Dalbec,Yusei Kikuchi,0,b066a27b-c04f-4307-ac7c-be2eebb8feee,579328.0,yuseikikuchi,Kikuchi,Left,Yusei Kikuchi,TOR,4.42,4.07,106.0,102.0,110.0,105.0,0.743,9.93,2.21,9.51,1.36,1.05,0.271,0.405,0.114,0.343,0.452,118.0,102.0,107.0,,,,110.0,100.0,107.0,,,,,,,,,,,0.491,,,0.158,,-0.31,,,,-0.05,,95.6,,,,89.2,,0.302,0.55,0.269,,,,0.241,0.31,0.297,,,,0.278,0.435,0.271,98.0,105.0,105.0,0.244,-0.17,82.9,,,,102.0,99.0,95.0,0.107,0.45,87.2,0.189,0.264,0.329,,,
2024-06-17,744918,Single,single,False,666915,579328,Bobby Dalbec,Yusei Kikuchi,1,0e805b75-3acb-4f40-844a-7872e3d2efb3,579328.0,yuseikikuchi,Kikuchi,Left,Yusei Kikuchi,TOR,4.42,4.07,106.0,102.0,110.0,105.0,0.743,9.93,2.21,9.51,1.36,1.05,0.271,0.405,0.114,0.343,0.452,118.0,102.0,107.0,,,,110.0,100.0,107.0,,,,,,,,,,,0.491,,,0.158,,-0.31,,,,-0.05,,95.6,,,,89.2,,0.302,0.55,0.269,,,,0.241,0.31,0.297,,,,0.278,0.435,0.271,98.0,105.0,105.0,0.244,-0.17,82.9,,,,102.0,99.0,95.0,0.107,0.45,87.2,0.189,0.264,0.329,,,
2024-06-17,744918,Forceout,force_out,True,666915,670950,Bobby Dalbec,Trevor Richards,1,7f893182-608c-4c3a-a577-01e2aebea4b3,670950.0,trevorrichards,"Richards, T",Right,Trevor Richards,TOR,3.62,2.92,49.2,96.0,92.0,100.0,0.78,8.7,3.44,5.07,1.09,0.73,0.277,0.385,0.192,0.354,0.411,83.0,96.0,92.0,,,,,,,,,,,,,,,,0.001,0.412,,,,,1.05,,,-3.42,,,92.1,,,91.4,,,0.197,0.303,0.139,,,,,,,,,,,,,,,,,,,,,,98.0,95.0,105.0,0.587,0.94,79.0,0.131,0.293,0.317,,,
2024-06-17,744918,Flyout,field_out,True,666915,685126,Bobby Dalbec,Brandon Eisert,0,b9c70bb1-59d3-4dc1-8da0-ceb9086448c8,685126.0,brandoneisert,Eisert,Left,Brandon Eisert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.143,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-21,746698,Strikeout,strikeout,True,666915,671096,Bobby Dalbec,Andrew Abbott,0,44cb455e-50ac-4f44-9808-928746c1735a,671096.0,andrewabbott,"Abbott, A",Left,Andrew Abbott,CIN,3.39,3.51,106.1,98.0,91.0,96.0,0.81,7.28,3.39,7.53,1.52,0.68,0.256,0.358,0.177,0.256,0.427,77.0,96.0,89.0,,,,124.0,104.0,111.0,,,,,,,,,,,0.546,,,0.165,,0.21,,,,0.44,,92.9,,,,82.8,,0.233,0.406,0.193,,,,0.188,0.302,0.253,,,,0.324,0.676,0.147,99.0,98.0,100.0,0.121,-1.54,80.7,,,,99.0,92.0,97.0,0.167,0.81,84.7,0.167,0.379,0.285,,,
2024-06-21,746698,Flyout,field_out,True,666915,671096,Bobby Dalbec,Andrew Abbott,0,5f1f349e-0770-4bfc-9f68-d28801767d58,671096.0,andrewabbott,"Abbott, A",Left,Andrew Abbott,CIN,3.39,3.51,106.1,98.0,91.0,96.0,0.81,7.28,3.39,7.53,1.52,0.68,0.256,0.358,0.177,0.256,0.427,77.0,96.0,89.0,,,,124.0,104.0,111.0,,,,,,,,,,,0.546,,,0.165,,0.21,,,,0.44,,92.9,,,,82.8,,0.233,0.406,0.193,,,,0.188,0.302,0.253,,,,0.324,0.676,0.147,99.0,98.0,100.0,0.121,-1.54,80.7,,,,99.0,92.0,97.0,0.167,0.81,84.7,0.167,0.379,0.285,,,
2024-06-21,746698,Strikeout,strikeout,True,666915,594580,Bobby Dalbec,Sam Moll,0,8de8c993-b16d-4d8d-bb11-3ebc0d3f2ff3,594580.0,sammoll,Moll,Left,Sam Moll,CIN,2.74,1.81,23.0,100.0,103.0,100.0,0.754,9.39,2.35,6.65,0.39,1.13,0.22,0.458,0.153,0.186,0.425,144.0,105.0,108.0,70.0,100.0,85.0,95.0,97.0,108.0,,,,,,,,,,0.299,0.371,,,0.253,,0.2,,,2.64,2.72,,93.3,,,91.9,81.2,,0.235,0.353,0.24,0.217,0.348,0.109,0.1,0.1,0.444,,,,,,,,,,,,,,,,64.0,89.0,98.0,0.077,-1.8,84.6,0.4,0.4,0.429,,,
