date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,SI%,FA%,SL%,CU%,CH%,wFA/C,wSI/C,wSL/C,wCU/C,wCH/C,vFA,vCH,vSI,vSL,vCU,FF_ba,FF_slg,FF_whiff,CH_ba,CH_slg,CH_whiff,SL_ba,SL_slg,SL_whiff,CU_ba,CU_slg,CU_whiff,SI_ba,SI_slg,SI_whiff,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC,Stf+ FC,Loc+ FC,Pit+ FC,FC%,wFC/C,vFC,FC_ba,FC_slg,FC_whiff,FS_ba,FS_slg,FS_whiff,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,SV_ba,SV_slg,SV_whiff,vKN (sc),KN%,wKN/C,KC_ba,KC_slg,KC_whiff,ST_ba,ST_slg,ST_whiff,FO%,wFO/C,vFO,vSC (sc),SC%,wSC/C
2024-08-18,745948,Flyout,field_out,True,678877,607067,Jhonkensy Noel,Colin Rea,0,4316b58c-88a2-487c-9d55-f724bc8539d5,607067.0,colinrea,Rea,Right,Colin Rea,MIL,3.61,4.88,142.0,102.0,84.0,97.0,0.829,7.16,2.28,8.11,1.39,0.98,0.256,0.443,0.15,0.333,0.449,,,,102.0,108.0,103.0,69.0,110.0,96.0,83.0,103.0,96.0,109.0,106.0,109.0,0.307,0.183,0.172,0.042,,1.15,-0.23,3.54,-4.24,,92.8,,92.3,82.0,78.6,0.186,0.283,0.24,,,,,,,0.417,0.708,0.189,0.284,0.477,0.111,,,,,,,76.0,95.0,88.0,0.212,-1.11,87.7,0.288,0.64,0.173,0.275,0.412,0.267,78.0,95.0,96.0,0.084,-1.28,86.4,,,,,,,,,,0.078,0.089,0.244,,,,,,
2024-08-18,745948,Hit By Pitch,hit_by_pitch,False,678877,607067,Jhonkensy Noel,Colin Rea,0,ed68c70c-6d3c-4fb3-b6e8-d540dd73a61c,607067.0,colinrea,Rea,Right,Colin Rea,MIL,3.61,4.88,142.0,102.0,84.0,97.0,0.829,7.16,2.28,8.11,1.39,0.98,0.256,0.443,0.15,0.333,0.449,,,,102.0,108.0,103.0,69.0,110.0,96.0,83.0,103.0,96.0,109.0,106.0,109.0,0.307,0.183,0.172,0.042,,1.15,-0.23,3.54,-4.24,,92.8,,92.3,82.0,78.6,0.186,0.283,0.24,,,,,,,0.417,0.708,0.189,0.284,0.477,0.111,,,,,,,76.0,95.0,88.0,0.212,-1.11,87.7,0.288,0.64,0.173,0.275,0.412,0.267,78.0,95.0,96.0,0.084,-1.28,86.4,,,,,,,,,,0.078,0.089,0.244,,,,,,
2024-08-26,746628,Walk,walk,False,678877,666142,Jhonkensy Noel,Cole Ragans,0,454aec28-7c84-4daa-8404-e47172f5dfca,666142.0,coleragans,Ragans,Left,Cole Ragans,KCR,3.28,3.39,156.1,100.0,109.0,104.0,0.702,10.77,3.11,7.37,0.81,1.02,0.283,0.393,0.173,0.305,0.407,111.0,99.0,103.0,,,,107.0,101.0,107.0,,,,132.0,104.0,113.0,,0.414,0.125,,0.245,0.74,,-0.41,,1.14,95.5,84.9,,86.3,,0.213,0.382,0.237,0.196,0.301,0.477,0.213,0.326,0.338,0.154,0.154,0.328,,,,101.0,94.0,99.0,0.097,1.19,80.8,89.0,95.0,91.0,0.119,0.4,90.9,0.344,0.443,0.217,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-08-26,746628,Strikeout,strikeout,True,678877,666142,Jhonkensy Noel,Cole Ragans,0,ed27bed5-e254-476f-a2bb-81c04391e3b9,666142.0,coleragans,Ragans,Left,Cole Ragans,KCR,3.28,3.39,156.1,100.0,109.0,104.0,0.702,10.77,3.11,7.37,0.81,1.02,0.283,0.393,0.173,0.305,0.407,111.0,99.0,103.0,,,,107.0,101.0,107.0,,,,132.0,104.0,113.0,,0.414,0.125,,0.245,0.74,,-0.41,,1.14,95.5,84.9,,86.3,,0.213,0.382,0.237,0.196,0.301,0.477,0.213,0.326,0.338,0.154,0.154,0.328,,,,101.0,94.0,99.0,0.097,1.19,80.8,89.0,95.0,91.0,0.119,0.4,90.9,0.344,0.443,0.217,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-08-26,746628,Flyout,field_out,True,678877,663704,Jhonkensy Noel,James McArthur,0,cc841e1c-3adc-49c2-a50c-29f38e30fda4,663704.0,jamesmcarthur,McArthur,Right,James McArthur,KCR,4.36,4.14,53.2,100.0,111.0,105.0,0.74,7.55,1.68,10.06,1.17,1.96,0.168,0.437,0.144,0.335,0.436,,,,141.0,105.0,116.0,82.0,99.0,93.0,98.0,99.0,100.0,100.0,93.0,100.0,0.371,0.085,0.212,0.333,,2.98,0.56,-0.69,-1.01,,94.7,,95.1,87.7,83.7,0.133,0.133,0.158,,,,0.306,0.528,0.407,0.273,0.439,0.365,0.312,0.452,0.137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-08-26,746628,Pop Out,field_out,True,678877,670167,Jhonkensy Noel,John Schreiber,0,0d78dcd9-05c3-41f0-8e44-4553eed2b8f3,670167.0,johnschreiber,Schreiber,Right,John Schreiber,KCR,3.86,3.44,42.0,99.0,99.0,95.0,0.824,7.07,3.43,8.79,0.21,1.68,0.305,0.382,0.206,0.282,0.424,79.0,110.0,101.0,,,,81.0,96.0,83.0,114.0,97.0,100.0,111.0,99.0,103.0,0.264,0.252,0.257,,0.073,-0.96,2.17,0.05,,-4.01,92.8,85.9,91.9,81.0,,0.3,0.467,0.209,0.429,0.5,0.214,,,,,,,0.268,0.321,0.12,,,,,,,92.0,102.0,91.0,0.154,1.83,88.7,0.25,0.333,0.254,,,,,,,,,,,,,,,,,,,0.128,0.205,0.267,,,,,,
2024-08-20,745707,Double,double,False,678877,661563,Jhonkensy Noel,Luis Gil,0,f29f1491-4719-4e9d-ae34-d066ba4c6155,661563.0,luisgil,Gil,Right,Luis Gil,NYY,3.39,3.6,124.2,94.0,110.0,101.0,0.743,10.4,4.76,5.99,0.87,0.83,0.245,0.435,0.176,0.317,0.398,81.0,93.0,94.0,,,,128.0,95.0,103.0,,,,106.0,93.0,104.0,,0.499,0.237,,0.264,0.23,,1.66,,0.43,96.8,91.7,,87.9,,0.201,0.375,0.283,0.182,0.273,0.27,0.159,0.278,0.321,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-08-20,745707,Walk,walk,False,678877,661563,Jhonkensy Noel,Luis Gil,0,b51f31e4-99bc-4ea9-8eb1-f749d8f8e63c,661563.0,luisgil,Gil,Right,Luis Gil,NYY,3.39,3.6,124.2,94.0,110.0,101.0,0.743,10.4,4.76,5.99,0.87,0.83,0.245,0.435,0.176,0.317,0.398,81.0,93.0,94.0,,,,128.0,95.0,103.0,,,,106.0,93.0,104.0,,0.499,0.237,,0.264,0.23,,1.66,,0.43,96.8,91.7,,87.9,,0.201,0.375,0.283,0.182,0.273,0.27,0.159,0.278,0.321,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-08-20,745707,Groundout,field_out,True,678877,657612,Jhonkensy Noel,Tim Hill,0,d0f15fff-d2ee-4510-8a22-eb8e080717af,657612.0,timhill,"Hill, T",Left,Tim Hill,- - -,3.79,3.49,54.2,104.0,108.0,99.0,0.893,3.62,2.63,11.69,0.33,4.34,0.279,0.365,0.192,0.288,0.499,,,,,,,105.0,106.0,101.0,105.0,105.0,100.0,157.0,89.0,89.0,0.661,0.277,0.059,,0.002,-1.46,0.59,-4.82,,0.75,90.7,89.3,88.7,82.2,,0.288,0.407,0.183,,,,0.571,1.0,0.391,,,,0.307,0.325,0.071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-08-20,745707,Pop Out,field_out,True,678877,643410,Jhonkensy Noel,Mark Leiter Jr.,1,a052d844-3cdc-4544-a511-0fb0bdc34a13,643410.0,markleiterjr,Leiter Jr.,Right,Mark Leiter Jr.,- - -,4.72,3.49,47.2,97.0,94.0,97.0,0.659,13.03,3.59,8.5,1.13,1.44,0.221,0.492,0.172,0.295,0.377,9.0,142.0,144.0,80.0,94.0,97.0,,,,75.0,98.0,87.0,100.0,100.0,102.0,0.336,0.004,0.098,0.143,0.002,2.46,-1.08,-0.99,0.46,-24.24,95.8,83.8,91.5,79.6,73.5,,,,,,,,,,0.273,0.455,0.465,0.364,0.53,0.096,,,,,,,77.0,96.0,92.0,0.081,-1.58,88.6,0.3,0.5,0.156,0.089,0.139,0.583,121.0,98.0,108.0,0.337,2.01,84.3,,,,,,,,,,0.286,0.5,0.379,,,,,,
2024-08-20,745707,Strikeout,strikeout,True,678877,605280,Jhonkensy Noel,Clay Holmes,0,d16468a5-b212-4aec-a45b-bc80e91655b7,605280.0,clayholmes,"Holmes, C",Right,Clay Holmes,NYY,2.72,2.77,53.0,99.0,135.0,108.0,0.726,10.19,2.72,8.66,0.34,3.5,0.204,0.408,0.204,0.272,0.43,,,,,,,,,,100.0,95.0,101.0,183.0,103.0,115.0,0.543,,0.457,,,,-0.98,2.37,,,,,96.6,85.6,,,,,,,,0.098,0.122,0.426,,,,0.342,0.462,0.194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.149,0.17,0.375,,,,,,
2024-08-20,745707,Strikeout,strikeout,True,678877,664776,Jhonkensy Noel,Jake Cousins,0,eca9afcf-168f-4d44-a099-1f496e76a439,664776.0,jakecousins,Cousins,Right,Jake Cousins,NYY,1.72,3.42,31.1,96.0,115.0,104.0,0.656,12.06,3.45,4.6,1.15,0.96,0.212,0.379,0.242,0.273,0.379,,,,,,,89.0,103.0,99.0,94.0,98.0,97.0,125.0,95.0,108.0,0.316,0.01,0.673,,,-23.02,1.57,2.29,,,94.9,,95.1,82.1,,,,,,,,0.13,0.247,0.46,,,,0.167,0.3,0.095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-08-20,745707,Single,single,False,678877,543859,Jhonkensy Noel,Michael Tonkin,1,6a647b5a-562d-4e1e-beb2-332031e8e460,543859.0,michaeltonkin,Tonkin,Right,Michael Tonkin,- - -,3.68,4.29,66.0,98.0,104.0,99.0,0.781,9.68,3.41,7.64,0.82,1.14,0.178,0.422,0.15,0.283,0.41,,,,,,,111.0,102.0,100.0,87.0,98.0,97.0,108.0,96.0,99.0,0.177,0.375,0.448,,,0.28,0.79,-0.14,,,93.2,,92.5,83.0,,0.223,0.388,0.224,,,,0.18,0.28,0.296,,,,0.314,0.429,0.173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.444,0.556,0.25,,,,,,
2024-08-21,745704,Flyout,field_out,True,678877,641482,Jhonkensy Noel,Nestor Cortes,0,b9411b43-9cd5-4e53-bf2d-6dc59306eace,641482.0,nestorcortes,Cortes,Left,Nestor Cortes,NYY,3.89,3.7,155.0,102.0,99.0,101.0,0.792,8.25,1.8,8.48,1.28,0.6,0.258,0.374,0.165,0.315,0.434,85.0,103.0,95.0,,,,96.0,103.0,100.0,85.0,117.0,115.0,98.0,99.0,101.0,0.015,0.444,0.17,,0.085,0.15,1.62,-0.92,,-1.24,92.0,83.4,90.2,78.2,,0.243,0.46,0.206,0.239,0.418,0.333,0.3,0.4,0.182,,,,0.143,0.143,0.316,,,,,,,109.0,101.0,104.0,0.286,1.19,87.4,0.246,0.382,0.257,,,,,,,,,,,,,,,,,,,0.28,0.488,0.235,,,,,,
2024-08-21,745704,Single,single,False,678877,641482,Jhonkensy Noel,Nestor Cortes,0,d00f0fa2-3caa-477b-aa27-0fd06ced707e,641482.0,nestorcortes,Cortes,Left,Nestor Cortes,NYY,3.89,3.7,155.0,102.0,99.0,101.0,0.792,8.25,1.8,8.48,1.28,0.6,0.258,0.374,0.165,0.315,0.434,85.0,103.0,95.0,,,,96.0,103.0,100.0,85.0,117.0,115.0,98.0,99.0,101.0,0.015,0.444,0.17,,0.085,0.15,1.62,-0.92,,-1.24,92.0,83.4,90.2,78.2,,0.243,0.46,0.206,0.239,0.418,0.333,0.3,0.4,0.182,,,,0.143,0.143,0.316,,,,,,,109.0,101.0,104.0,0.286,1.19,87.4,0.246,0.382,0.257,,,,,,,,,,,,,,,,,,,0.28,0.488,0.235,,,,,,
2024-08-21,745704,Home Run,home_run,False,678877,641835,Jhonkensy Noel,Tim Mayza,0,9609d51d-b63f-4aff-979a-23acf14b8717,641835.0,timmayza,Mayza,Left,Tim Mayza,- - -,7.34,6.01,30.2,99.0,101.0,96.0,0.849,5.58,3.52,12.62,1.17,1.39,0.259,0.362,0.155,0.267,0.438,,,,,,,29.0,90.0,120.0,87.0,99.0,94.0,139.0,97.0,100.0,0.703,0.005,0.292,,,2.11,-1.53,-2.13,,,91.5,,92.2,86.6,,,,,,,,0.286,0.457,0.203,,,,0.34,0.546,0.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-08-22,745705,Walk,walk,False,678877,543037,Jhonkensy Noel,Gerrit Cole,0,c658bfbc-d1b0-4aa0-a47a-3084ff6e3ef5,543037.0,gerritcole,Cole,Right,Gerrit Cole,NYY,3.86,4.26,63.0,101.0,112.0,105.0,0.771,9.86,3.14,8.86,1.57,0.88,0.256,0.386,0.17,0.318,0.418,74.0,93.0,92.0,,,,118.0,97.0,103.0,,,,127.0,107.0,112.0,,0.457,0.147,,0.038,-0.79,,0.58,,-5.03,96.0,88.3,,88.3,,0.239,0.478,0.217,0.4,0.8,0.158,0.238,0.286,0.301,0.163,0.186,0.366,,,,103.0,99.0,106.0,0.19,2.48,82.9,100.0,105.0,105.0,0.169,-1.7,91.2,0.378,0.703,0.233,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-08-22,745705,Pop Out,field_out,True,678877,543037,Jhonkensy Noel,Gerrit Cole,0,459f6100-a08f-4a42-89f6-9f3c492c4f00,543037.0,gerritcole,Cole,Right,Gerrit Cole,NYY,3.86,4.26,63.0,101.0,112.0,105.0,0.771,9.86,3.14,8.86,1.57,0.88,0.256,0.386,0.17,0.318,0.418,74.0,93.0,92.0,,,,118.0,97.0,103.0,,,,127.0,107.0,112.0,,0.457,0.147,,0.038,-0.79,,0.58,,-5.03,96.0,88.3,,88.3,,0.239,0.478,0.217,0.4,0.8,0.158,0.238,0.286,0.301,0.163,0.186,0.366,,,,103.0,99.0,106.0,0.19,2.48,82.9,100.0,105.0,105.0,0.169,-1.7,91.2,0.378,0.703,0.233,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-08-22,745705,Grounded Into DP,grounded_into_double_play,True,678877,543037,Jhonkensy Noel,Gerrit Cole,1,2a92ec21-aa7d-42f2-a559-e54163564005,543037.0,gerritcole,Cole,Right,Gerrit Cole,NYY,3.86,4.26,63.0,101.0,112.0,105.0,0.771,9.86,3.14,8.86,1.57,0.88,0.256,0.386,0.17,0.318,0.418,74.0,93.0,92.0,,,,118.0,97.0,103.0,,,,127.0,107.0,112.0,,0.457,0.147,,0.038,-0.79,,0.58,,-5.03,96.0,88.3,,88.3,,0.239,0.478,0.217,0.4,0.8,0.158,0.238,0.286,0.301,0.163,0.186,0.366,,,,103.0,99.0,106.0,0.19,2.48,82.9,100.0,105.0,105.0,0.169,-1.7,91.2,0.378,0.703,0.233,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-08-22,745705,Strikeout,strikeout,True,678877,543859,Jhonkensy Noel,Michael Tonkin,0,78eaf6ec-4315-4fc0-9797-eae8e4b83dd6,543859.0,michaeltonkin,Tonkin,Right,Michael Tonkin,- - -,3.68,4.29,66.0,98.0,104.0,99.0,0.781,9.68,3.41,7.64,0.82,1.14,0.178,0.422,0.15,0.283,0.41,,,,,,,111.0,102.0,100.0,87.0,98.0,97.0,108.0,96.0,99.0,0.177,0.375,0.448,,,0.28,0.79,-0.14,,,93.2,,92.5,83.0,,0.223,0.388,0.224,,,,0.18,0.28,0.296,,,,0.314,0.429,0.173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.444,0.556,0.25,,,,,,
2024-08-24,746599,Single,single,False,678877,592351,Jhonkensy Noel,Jon Gray,0,f5514dd1-49d5-43cb-ab40-58d6c1e225f8,592351.0,jongray,"Gray, Jn",Right,Jon Gray,TEX,4.32,4.62,98.0,104.0,84.0,98.0,0.776,7.44,2.39,9.55,0.83,1.01,0.231,0.407,0.141,0.365,0.456,71.0,100.0,94.0,97.0,98.0,104.0,73.0,103.0,91.0,,,,96.0,105.0,105.0,,0.447,0.437,0.044,0.072,-0.62,,0.86,-0.76,-1.44,94.9,88.7,,88.7,78.9,0.313,0.432,0.146,0.257,0.543,0.194,0.22,0.341,0.331,0.4,0.4,0.308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-08-24,746599,Home Run,home_run,False,678877,592351,Jhonkensy Noel,Jon Gray,1,4e3f9060-f639-4a4b-baf2-567316448551,592351.0,jongray,"Gray, Jn",Right,Jon Gray,TEX,4.32,4.62,98.0,104.0,84.0,98.0,0.776,7.44,2.39,9.55,0.83,1.01,0.231,0.407,0.141,0.365,0.456,71.0,100.0,94.0,97.0,98.0,104.0,73.0,103.0,91.0,,,,96.0,105.0,105.0,,0.447,0.437,0.044,0.072,-0.62,,0.86,-0.76,-1.44,94.9,88.7,,88.7,78.9,0.313,0.432,0.146,0.257,0.543,0.194,0.22,0.341,0.331,0.4,0.4,0.308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-08-24,746599,Double,double,False,678877,679156,Jhonkensy Noel,Walter Pennington,0,d84341e8-449e-4a89-9325-9f0b03a9d36f,679156.0,walterpennington,Pennington,Left,Walter Pennington,- - -,3.12,4.2,8.2,92.0,77.0,87.0,0.746,10.38,7.27,8.31,1.04,1.86,0.174,0.435,0.087,0.13,0.369,,,,,,,61.0,94.0,72.0,67.0,92.0,80.0,82.0,96.0,99.0,0.376,0.057,0.331,,,1.48,2.81,-2.48,,,90.8,,91.8,83.9,,,,,,,,0.25,0.438,0.481,,,,0.1,0.2,0.1,,,,,,,90.0,87.0,87.0,0.236,-3.04,89.6,0.5,0.667,0.188,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-08-24,746599,Strikeout,strikeout,True,678877,681982,Jhonkensy Noel,Grant Anderson,0,9b4f4338-7b76-4b7a-a9a0-aa826148607c,681982.0,grantanderson,"Anderson, G",Right,Grant Anderson,TEX,7.92,5.18,25.0,102.0,100.0,104.0,0.764,9.0,3.6,9.72,3.6,0.8,0.26,0.397,0.164,0.301,0.465,63.0,89.0,87.0,,,,87.0,99.0,96.0,101.0,109.0,108.0,114.0,102.0,110.0,0.231,0.276,0.415,,0.078,-4.21,3.32,-1.75,,-1.78,92.3,85.7,92.1,82.1,,0.276,1.0,0.349,0.167,0.667,0.143,0.355,0.581,0.319,,,,0.219,0.219,0.109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-08-24,746599,Groundout,field_out,True,678877,641540,Jhonkensy Noel,Dane Dunning,0,d3d3afba-85a2-4060-aa45-eb682d02d5aa,641540.0,danedunning,Dunning,Right,Dane Dunning,TEX,5.05,5.18,87.1,98.0,83.0,93.0,0.776,8.76,4.02,8.66,1.55,1.17,0.161,0.504,0.13,0.343,0.418,84.0,93.0,85.0,,,,40.0,103.0,90.0,78.0,101.0,97.0,104.0,100.0,96.0,0.369,0.03,0.238,,0.129,-2.8,0.61,-1.2,,-1.5,89.2,85.1,89.8,80.7,,0.273,0.636,0.25,0.25,0.525,0.333,0.273,0.494,0.312,0.0,0.0,0.368,0.253,0.39,0.148,62.0,90.0,99.0,0.044,-0.14,75.7,76.0,99.0,93.0,0.189,-0.57,88.2,0.232,0.446,0.253,,,,,,,,,,,,,,,,,,,,,,0.001,-6.36,76.4,,,
2024-08-25,746595,Home Run,home_run,False,678877,674003,Jhonkensy Noel,Cody Bradford,0,b8904b96-fb38-4245-8c24-9bd4d34fd4be,674003.0,codybradford,Bradford,Left,Cody Bradford,TEX,3.31,3.55,49.0,107.0,92.0,101.0,0.781,8.08,1.47,6.98,1.1,0.66,0.27,0.312,0.149,0.298,0.407,101.0,106.0,110.0,91.0,108.0,108.0,92.0,107.0,94.0,,,,51.0,112.0,109.0,,0.523,0.051,0.143,0.276,2.13,,4.85,-2.71,0.96,90.1,81.0,,83.4,75.3,0.173,0.316,0.231,0.229,0.313,0.353,0.154,0.154,0.217,0.32,0.64,0.133,,,,,,,,,,52.0,116.0,98.0,0.007,-0.66,85.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-08-25,746595,Pop Out,field_out,True,678877,674003,Jhonkensy Noel,Cody Bradford,0,b98762f7-8396-43aa-b1de-2617c43f515d,674003.0,codybradford,Bradford,Left,Cody Bradford,TEX,3.31,3.55,49.0,107.0,92.0,101.0,0.781,8.08,1.47,6.98,1.1,0.66,0.27,0.312,0.149,0.298,0.407,101.0,106.0,110.0,91.0,108.0,108.0,92.0,107.0,94.0,,,,51.0,112.0,109.0,,0.523,0.051,0.143,0.276,2.13,,4.85,-2.71,0.96,90.1,81.0,,83.4,75.3,0.173,0.316,0.231,0.229,0.313,0.353,0.154,0.154,0.217,0.32,0.64,0.133,,,,,,,,,,52.0,116.0,98.0,0.007,-0.66,85.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-08-25,746595,Strikeout,strikeout,False,678877,600917,Jhonkensy Noel,José Leclerc,1,f7e5ff96-5eb1-44c3-9bce-f7aed215eeb2,600917.0,joseleclerc,Leclerc,Right,José Leclerc,TEX,4.55,3.6,55.1,96.0,110.0,99.0,0.636,12.69,4.72,7.32,1.14,0.74,0.237,0.427,0.191,0.298,0.374,70.0,102.0,93.0,,,,109.0,90.0,98.0,77.0,93.0,83.0,117.0,103.0,105.0,0.055,0.351,0.326,,0.108,0.43,0.58,0.4,,-1.43,95.3,88.2,95.0,82.0,,0.177,0.306,0.333,0.316,0.316,0.532,0.218,0.397,0.472,,,,0.235,0.471,0.148,,,,,,,133.0,93.0,100.0,0.159,-0.48,90.2,0.25,0.357,0.254,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-08-26,746596,Strikeout,strikeout,True,678877,679525,Jhonkensy Noel,Alec Marsh,0,f0208d4f-fea5-42d6-8849-7456b0eb1a5d,679525.0,alecmarsh,Marsh,Right,Alec Marsh,KCR,4.67,4.94,106.0,99.0,100.0,99.0,0.807,8.07,2.8,8.49,1.27,0.86,0.257,0.395,0.183,0.344,0.437,91.0,96.0,97.0,99.0,105.0,103.0,91.0,100.0,96.0,99.0,98.0,95.0,120.0,99.0,106.0,0.133,0.382,0.222,0.156,0.108,0.56,-2.03,0.15,-1.71,0.96,94.1,86.4,93.5,86.5,82.8,0.208,0.369,0.217,0.191,0.277,0.155,0.269,0.462,0.293,0.283,0.533,0.252,0.338,0.574,0.097,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.158,0.211,0.389,,,,,,
2024-08-26,746596,Strikeout,strikeout,True,678877,679525,Jhonkensy Noel,Alec Marsh,0,c8e3cbaf-b7d4-49ed-9d6f-99776825bae6,679525.0,alecmarsh,Marsh,Right,Alec Marsh,KCR,4.67,4.94,106.0,99.0,100.0,99.0,0.807,8.07,2.8,8.49,1.27,0.86,0.257,0.395,0.183,0.344,0.437,91.0,96.0,97.0,99.0,105.0,103.0,91.0,100.0,96.0,99.0,98.0,95.0,120.0,99.0,106.0,0.133,0.382,0.222,0.156,0.108,0.56,-2.03,0.15,-1.71,0.96,94.1,86.4,93.5,86.5,82.8,0.208,0.369,0.217,0.191,0.277,0.155,0.269,0.462,0.293,0.283,0.533,0.252,0.338,0.574,0.097,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.158,0.211,0.389,,,,,,
2024-08-26,746596,Strikeout,strikeout,True,678877,669674,Jhonkensy Noel,Sam Long,0,1de47663-ec73-47b0-ad98-b183affd6b5b,669674.0,samlong,Long,Left,Sam Long,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.212,0.365,0.231,,,,0.2,0.257,0.397,0.25,0.313,0.194,,,,,,,,,,,,,,,,,,,0.182,0.182,0.227,,,,,,,,,,,,,,,,,,,,,,,,
2024-08-26,746596,Walk,walk,False,678877,663738,Jhonkensy Noel,Daniel Lynch IV,0,a156ede5-6750-46bf-ad1a-77c9a13e7245,663738.0,daniellynchiv,Lynch IV,Left,Daniel Lynch IV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,0.511,0.079,0.348,0.478,0.262,0.133,0.4,0.444,0.333,0.667,0.286,0.111,0.111,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-08-28,746589,Strikeout,strikeout,True,678877,608379,Jhonkensy Noel,Michael Wacha,0,f112d448-1e95-4105-8a55-2b9bdac4f4e8,608379.0,michaelwacha,Wacha,Right,Michael Wacha,KCR,3.5,4.32,139.0,101.0,91.0,99.0,0.794,7.77,2.46,8.42,0.97,1.02,0.248,0.453,0.204,0.277,0.427,112.0,109.0,113.0,73.0,89.0,92.0,83.0,101.0,97.0,78.0,101.0,87.0,98.0,90.0,90.0,0.15,0.235,0.102,0.084,0.318,0.37,0.38,-1.98,-1.39,1.86,93.6,81.3,93.6,84.2,75.1,0.284,0.468,0.16,0.184,0.337,0.334,0.355,0.548,0.403,0.304,0.652,0.175,0.243,0.301,0.087,,,,,,,79.0,99.0,94.0,0.11,-0.94,88.8,0.328,0.443,0.114,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-08-28,746589,Single,single,False,678877,608379,Jhonkensy Noel,Michael Wacha,0,581ed2f7-2440-40de-b63a-194f6a30f5d6,608379.0,michaelwacha,Wacha,Right,Michael Wacha,KCR,3.5,4.32,139.0,101.0,91.0,99.0,0.794,7.77,2.46,8.42,0.97,1.02,0.248,0.453,0.204,0.277,0.427,112.0,109.0,113.0,73.0,89.0,92.0,83.0,101.0,97.0,78.0,101.0,87.0,98.0,90.0,90.0,0.15,0.235,0.102,0.084,0.318,0.37,0.38,-1.98,-1.39,1.86,93.6,81.3,93.6,84.2,75.1,0.284,0.468,0.16,0.184,0.337,0.334,0.355,0.548,0.403,0.304,0.652,0.175,0.243,0.301,0.087,,,,,,,79.0,99.0,94.0,0.11,-0.94,88.8,0.328,0.443,0.114,,,,,,,,,,,,,,,,,,,,,,,,,,,
