date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ KC,Loc+ KC,Pit+ KC,SI%,FA%,SL%,KC%,CH%,wFA/C,wSI/C,wSL/C,wKC/C,wCH/C,vFA,vCH,vSI,vSL,vKC,FF_ba,FF_slg,FF_whiff,SL_ba,SL_slg,SL_whiff,CU_ba,CU_slg,CU_whiff,CH_ba,CH_slg,CH_whiff,SI_ba,SI_slg,SI_whiff,Stf+ CU,Loc+ CU,Pit+ CU,CU%,wCU/C,vCU,Stf+ FC,Loc+ FC,Pit+ FC,FC%,wFC/C,vFC,FC_ba,FC_slg,FC_whiff,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,FS_slg,FS_whiff,FO%,wFO/C,vFO,ST_ba,ST_slg,ST_whiff,vKN (sc),KN%,wKN/C
2024-08-10,745304,Single,single,False,668731,657277,Akil Baddoo,Logan Webb,0,d515fac0-c8d3-47cb-9cef-ea2b02ca2e28,657277.0,loganwebb,Webb,Right,Logan Webb,SFG,3.24,4.26,177.2,104.0,113.0,107.0,0.814,7.6,2.23,8.56,0.46,2.48,0.234,0.372,0.166,0.289,0.4,136.0,106.0,114.0,58.0,106.0,89.0,97.0,103.0,100.0,122.0,104.0,113.0,,,,0.394,0.052,0.215,,0.327,-0.22,1.48,0.17,,0.46,92.4,87.3,92.4,83.7,,0.188,0.25,0.328,,,,,,,0.262,0.373,0.212,0.251,0.328,0.153,,,,,,,57.0,111.0,109.0,0.012,4.89,90.5,0.0,0.0,0.188,,,,,,,,,,,,,0.248,0.344,0.258,,,
2024-08-10,745304,Strikeout,strikeout,True,668731,657277,Akil Baddoo,Logan Webb,0,883c57a0-b3a6-4cbd-ba80-2066240a8779,657277.0,loganwebb,Webb,Right,Logan Webb,SFG,3.24,4.26,177.2,104.0,113.0,107.0,0.814,7.6,2.23,8.56,0.46,2.48,0.234,0.372,0.166,0.289,0.4,136.0,106.0,114.0,58.0,106.0,89.0,97.0,103.0,100.0,122.0,104.0,113.0,,,,0.394,0.052,0.215,,0.327,-0.22,1.48,0.17,,0.46,92.4,87.3,92.4,83.7,,0.188,0.25,0.328,,,,,,,0.262,0.373,0.212,0.251,0.328,0.153,,,,,,,57.0,111.0,109.0,0.012,4.89,90.5,0.0,0.0,0.188,,,,,,,,,,,,,0.248,0.344,0.258,,,
2024-08-10,745304,Groundout,field_out,True,668731,643511,Akil Baddoo,Tyler Rogers,0,10f918e8-ba55-4c75-9e2e-a27cd0e55d52,643511.0,tylerrogers,"Rogers, Ty",Right,Tyler Rogers,SFG,3.26,2.97,60.2,106.0,125.0,105.0,0.844,6.68,0.59,9.35,0.89,1.93,0.316,0.362,0.25,0.235,0.53,,,,121.0,89.0,76.0,115.0,111.0,106.0,141.0,96.0,102.0,,,,0.627,0.009,0.364,,,-4.76,1.57,-1.51,,,82.7,,82.4,73.7,,,,,0.262,0.488,0.257,,,,,,,0.257,0.336,0.152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-08-11,745303,Strikeout,strikeout,True,668731,806185,Akil Baddoo,Hayden Birdsong,0,50ac67be-b34a-4370-a993-4db7cb165eb2,806185.0,haydenbirdsong,Birdsong,Right,Hayden Birdsong,SFG,5.14,4.65,49.0,92.0,111.0,96.0,0.713,11.02,5.51,7.35,1.65,0.87,0.238,0.385,0.098,0.385,0.373,156.0,91.0,114.0,84.0,88.0,84.0,,,,124.0,85.0,94.0,,,,,0.423,0.189,,0.177,-1.14,,-0.1,,-1.4,95.8,88.2,,86.7,,0.243,0.568,0.186,0.25,0.542,0.417,0.104,0.125,0.357,0.333,0.455,0.382,,,,115.0,106.0,107.0,0.211,2.01,80.7,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-08-11,745303,Flyout,field_out,True,668731,806185,Akil Baddoo,Hayden Birdsong,1,dcc6dc00-7f22-4675-bc65-d77b54d747bb,806185.0,haydenbirdsong,Birdsong,Right,Hayden Birdsong,SFG,5.14,4.65,49.0,92.0,111.0,96.0,0.713,11.02,5.51,7.35,1.65,0.87,0.238,0.385,0.098,0.385,0.373,156.0,91.0,114.0,84.0,88.0,84.0,,,,124.0,85.0,94.0,,,,,0.423,0.189,,0.177,-1.14,,-0.1,,-1.4,95.8,88.2,,86.7,,0.243,0.568,0.186,0.25,0.542,0.417,0.104,0.125,0.357,0.333,0.455,0.382,,,,115.0,106.0,107.0,0.211,2.01,80.7,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-08-11,745303,Flyout,field_out,True,668731,663546,Akil Baddoo,Sean Hjelle,0,5ed16423-b285-4af5-a3da-c9054c7becce,663546.0,seanhjelle,Hjelle,Right,Sean Hjelle,SFG,4.03,3.62,67.0,104.0,101.0,105.0,0.814,8.33,1.34,9.13,1.34,2.66,0.29,0.36,0.15,0.3,0.429,,,,,,,99.0,108.0,105.0,,,,111.0,101.0,111.0,0.546,0.002,,0.361,,4.69,0.08,,0.83,,92.9,,94.7,,85.8,,,,,,,0.178,0.327,0.374,,,,0.329,0.479,0.098,,,,,,,72.0,90.0,80.0,0.091,0.29,92.5,0.235,0.412,0.073,,,,,,,,,,,,,,,,,,
2024-08-11,745303,Single,single,False,668731,663855,Akil Baddoo,Jordan Hicks,0,b01dcda1-277e-4de9-8c5a-9cb8d8617b11,663855.0,jordanhicks,"Hicks, J",Right,Jordan Hicks,SFG,3.9,4.94,108.1,94.0,106.0,97.0,0.765,7.89,3.82,8.97,1.0,1.66,0.214,0.422,0.124,0.332,0.404,,,,79.0,85.0,79.0,95.0,96.0,94.0,125.0,94.0,102.0,,,,0.513,0.055,0.24,,,-3.83,0.17,-0.06,,,95.4,,94.5,81.1,,0.238,0.381,0.286,,,,,,,,,,0.336,0.489,0.111,,,,,,,,,,,,,,,,121.0,92.0,106.0,0.192,-0.26,84.3,0.174,0.272,0.407,,,,0.152,0.329,0.372,,,
2024-08-13,746435,Flyout,field_out,True,668731,660844,Akil Baddoo,Leo Rivas,0,2c6b7bb2-9f01-481e-a801-01c2926d8dfb,660844.0,leorivas,Rivas,Right,Leo Rivas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.25,0.5,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-08-14,746436,Double,double,False,668731,676092,Akil Baddoo,Collin Snider,1,65609324-85d2-4b07-91c7-d0e2c7b77c5c,676092.0,collinsnider,Snider,Right,Collin Snider,SEA,1.47,3.3,30.2,104.0,114.0,101.0,0.72,10.86,2.64,7.34,0.88,0.87,0.293,0.427,0.267,0.293,0.419,,,,117.0,101.0,94.0,46.0,116.0,89.0,117.0,106.0,114.0,,,,0.055,0.368,0.387,,,2.57,8.87,0.32,,,94.0,,94.6,82.4,,0.158,0.211,0.372,,,,,,,,,,0.0,0.0,0.071,,,,,,,114.0,104.0,94.0,0.19,-1.37,89.9,0.375,0.542,0.267,,,,,,,,,,,,,0.227,0.409,0.313,,,
2024-08-15,746437,Strikeout,strikeout,True,668731,682243,Akil Baddoo,Bryce Miller,0,8f96ebf4-e637-436b-8ecd-ae0dde29ed58,682243.0,brycemiller,"Miller, B",Right,Bryce Miller,SEA,3.23,3.73,150.2,102.0,111.0,105.0,0.779,8.54,1.97,6.87,1.13,0.85,0.255,0.405,0.138,0.306,0.44,,,,123.0,103.0,108.0,99.0,102.0,99.0,122.0,96.0,101.0,91.0,104.0,111.0,0.177,0.433,0.164,0.037,,1.57,1.7,-0.65,-0.41,,95.1,,94.7,84.3,85.2,0.19,0.365,0.268,0.219,0.563,0.243,0.238,0.333,0.4,,,,0.248,0.347,0.09,,,,,,,87.0,84.0,88.0,0.021,-0.88,91.9,0.286,0.429,0.19,90.0,108.0,109.0,0.167,1.14,84.2,0.165,0.256,0.288,,,,0.275,0.475,0.134,,,
2024-08-15,746437,Pop Out,field_out,True,668731,682243,Akil Baddoo,Bryce Miller,1,cf3c889f-6ea6-47d9-9d9c-3f00771ce1b7,682243.0,brycemiller,"Miller, B",Right,Bryce Miller,SEA,3.23,3.73,150.2,102.0,111.0,105.0,0.779,8.54,1.97,6.87,1.13,0.85,0.255,0.405,0.138,0.306,0.44,,,,123.0,103.0,108.0,99.0,102.0,99.0,122.0,96.0,101.0,91.0,104.0,111.0,0.177,0.433,0.164,0.037,,1.57,1.7,-0.65,-0.41,,95.1,,94.7,84.3,85.2,0.19,0.365,0.268,0.219,0.563,0.243,0.238,0.333,0.4,,,,0.248,0.347,0.09,,,,,,,87.0,84.0,88.0,0.021,-0.88,91.9,0.286,0.429,0.19,90.0,108.0,109.0,0.167,1.14,84.2,0.165,0.256,0.288,,,,0.275,0.475,0.134,,,
2024-08-15,746437,Groundout,field_out,True,668731,554340,Akil Baddoo,Yimi García,1,49a8d230-0d42-4169-84bb-e3594a84ba82,554340.0,yimigarcia,"García, Y",Right,Yimi García,- - -,3.46,3.13,39.0,104.0,119.0,111.0,0.736,11.31,2.77,5.31,1.38,0.49,0.3,0.333,0.167,0.278,0.422,100.0,90.0,81.0,117.0,110.0,120.0,94.0,100.0,99.0,159.0,105.0,124.0,,,,0.165,0.366,0.176,,0.095,1.64,1.56,1.71,,-0.89,96.5,88.7,95.8,86.8,,0.143,0.365,0.317,0.167,0.167,0.077,0.235,0.412,0.283,0.154,0.462,0.429,0.238,0.333,0.179,110.0,103.0,109.0,0.197,1.02,84.3,,,,,,,,,,,,,,,,,,,,,,0.111,0.222,0.314,,,
