date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FA%,FC%,SL%,CH%,wFA/C,wFC/C,wSI/C,wSL/C,wCH/C,vFA,vFC,vCH,vSI,vSL,SL_ba,SL_slg,SL_whiff,FF_ba,FF_slg,FF_whiff,SI_ba,SI_slg,SI_whiff,FC_ba,FC_slg,FC_whiff,CH_ba,CH_slg,CH_whiff,Stf+ CU,Loc+ CU,Pit+ CU,CU%,wCU/C,vCU,CU_ba,CU_slg,CU_whiff,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,FS_slg,FS_whiff,SV_ba,SV_slg,SV_whiff,ST_ba,ST_slg,ST_whiff
2024-06-10,745409,Flyout,field_out,True,691016,656302,Tyler Soderstrom,Dylan Cease,0,83fe5c97-225d-4103-b28d-76039db8c806,656302.0,dylancease,Cease,Right,Dylan Cease,SDP,3.99,3.51,115.0,101.0,124.0,108.0,0.691,11.66,2.82,6.89,1.17,0.74,0.205,0.428,0.155,0.32,0.399,55.0,72.0,68.0,124.0,97.0,104.0,,,,113.0,101.0,105.0,113.0,89.0,90.0,,0.435,0.01,0.462,0.013,-0.1,-5.15,,1.62,-4.3,96.8,91.8,69.5,,87.1,0.182,0.273,0.379,0.244,0.445,0.225,,,,0.25,1.0,0.0,0.25,1.0,0.2,,,,,,,0.242,0.455,0.333,108.0,99.0,104.0,0.081,-0.64,82.7,,,,,,,,,,,,,,,
2024-06-11,745404,Caught Stealing 2B,caught_stealing_2b,True,691016,681190,Tyler Soderstrom,Randy Vásquez,0,b63af3e6-7799-422b-9121-31bc01fdb1f3,681190.0,randyvasquez,"Vásquez, R",Right,Randy Vásquez,SDP,4.57,6.3,63.0,102.0,107.0,100.0,0.833,6.14,2.14,11.86,1.57,1.12,0.177,0.4,0.186,0.335,0.429,98.0,100.0,98.0,92.0,103.0,99.0,103.0,102.0,96.0,138.0,99.0,108.0,104.0,99.0,94.0,0.146,0.319,0.106,0.104,0.128,-0.51,1.09,-2.74,-1.05,-4.57,94.3,90.2,88.5,94.2,82.5,0.276,0.483,0.25,0.319,0.493,0.227,0.423,0.615,0.115,0.308,0.423,0.197,0.405,0.73,0.118,127.0,103.0,106.0,0.196,0.58,82.3,0.186,0.349,0.237,,,,,,,,,,,,,,,,,,,,,
2024-06-11,745404,Single,single,False,691016,681190,Tyler Soderstrom,Randy Vásquez,0,760ba87b-27c4-4803-a936-f2903f07eda2,681190.0,randyvasquez,"Vásquez, R",Right,Randy Vásquez,SDP,4.57,6.3,63.0,102.0,107.0,100.0,0.833,6.14,2.14,11.86,1.57,1.12,0.177,0.4,0.186,0.335,0.429,98.0,100.0,98.0,92.0,103.0,99.0,103.0,102.0,96.0,138.0,99.0,108.0,104.0,99.0,94.0,0.146,0.319,0.106,0.104,0.128,-0.51,1.09,-2.74,-1.05,-4.57,94.3,90.2,88.5,94.2,82.5,0.276,0.483,0.25,0.319,0.493,0.227,0.423,0.615,0.115,0.308,0.423,0.197,0.405,0.73,0.118,127.0,103.0,106.0,0.196,0.58,82.3,0.186,0.349,0.237,,,,,,,,,,,,,,,,,,,,,
2024-06-11,745404,Strikeout,strikeout,True,691016,681190,Tyler Soderstrom,Randy Vásquez,0,e4e40e8c-ba04-4b76-a105-ad79ef764166,681190.0,randyvasquez,"Vásquez, R",Right,Randy Vásquez,SDP,4.57,6.3,63.0,102.0,107.0,100.0,0.833,6.14,2.14,11.86,1.57,1.12,0.177,0.4,0.186,0.335,0.429,98.0,100.0,98.0,92.0,103.0,99.0,103.0,102.0,96.0,138.0,99.0,108.0,104.0,99.0,94.0,0.146,0.319,0.106,0.104,0.128,-0.51,1.09,-2.74,-1.05,-4.57,94.3,90.2,88.5,94.2,82.5,0.276,0.483,0.25,0.319,0.493,0.227,0.423,0.615,0.115,0.308,0.423,0.197,0.405,0.73,0.118,127.0,103.0,106.0,0.196,0.58,82.3,0.186,0.349,0.237,,,,,,,,,,,,,,,,,,,,,
2024-06-11,745404,Walk,walk,False,691016,673513,Tyler Soderstrom,Yuki Matsui,0,8986a3cd-e9c0-43e7-a4f9-7bcc48aef74f,673513.0,yukimatsui,Matsui,Left,Yuki Matsui,SDP,3.7,3.17,41.1,94.0,114.0,97.0,0.717,9.36,5.01,6.53,0.44,1.0,0.206,0.486,0.187,0.318,0.388,,,,116.0,94.0,101.0,,,,108.0,95.0,98.0,,,,,0.394,,0.306,,0.49,,,0.54,,92.1,,,,84.6,0.167,0.167,0.2,0.236,0.345,0.145,,,,,,,,,,66.0,73.0,79.0,0.013,0.65,74.8,,,,,,,,,,120.0,93.0,91.0,0.288,0.51,86.4,0.182,0.25,0.426,,,,,,
2024-06-11,745404,Home Run,home_run,False,691016,660853,Tyler Soderstrom,Enyel De Los Santos,1,7db384bf-8b19-48b6-a122-d06b437b51d0,660853.0,enyeldelossantos,"De Los Santos, E",Right,Enyel De Los Santos,SDP,4.82,4.39,37.1,107.0,94.0,103.0,0.694,10.37,2.89,8.92,2.65,0.73,0.343,0.402,0.216,0.353,0.49,84.0,94.0,85.0,80.0,111.0,101.0,,,,112.0,104.0,107.0,,,,,0.471,,0.473,0.056,-2.56,,,0.77,1.97,95.5,,87.6,,86.5,0.164,0.377,0.479,0.346,0.718,0.219,,,,,,,0.0,0.0,0.412,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-12,745405,Walk,walk,False,691016,650633,Tyler Soderstrom,Michael King,0,0e7ae893-4db1-441c-af99-29b2174bb48a,650633.0,michaelking,"King, M",Right,Michael King,SDP,3.41,3.69,111.0,102.0,94.0,101.0,0.749,10.46,3.41,7.7,1.14,0.97,0.235,0.405,0.214,0.269,0.419,89.0,103.0,98.0,83.0,105.0,102.0,87.0,105.0,98.0,114.0,98.0,102.0,,,,0.257,0.254,,0.243,0.245,-1.2,,1.03,-0.06,1.28,93.5,,86.6,92.8,82.8,0.381,0.714,0.237,0.269,0.452,0.201,0.2,0.42,0.188,,,,0.198,0.267,0.355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-12,745405,Strikeout,strikeout,True,691016,650633,Tyler Soderstrom,Michael King,0,ca367346-c026-4b55-8f06-b18717ec054c,650633.0,michaelking,"King, M",Right,Michael King,SDP,3.41,3.69,111.0,102.0,94.0,101.0,0.749,10.46,3.41,7.7,1.14,0.97,0.235,0.405,0.214,0.269,0.419,89.0,103.0,98.0,83.0,105.0,102.0,87.0,105.0,98.0,114.0,98.0,102.0,,,,0.257,0.254,,0.243,0.245,-1.2,,1.03,-0.06,1.28,93.5,,86.6,92.8,82.8,0.381,0.714,0.237,0.269,0.452,0.201,0.2,0.42,0.188,,,,0.198,0.267,0.355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-12,745405,Single,single,False,691016,593974,Tyler Soderstrom,Wandy Peralta,1,00a4b001-f923-4490-a2dc-35b4f9afba71,593974.0,wandyperalta,"Peralta, Wa",Left,Wandy Peralta,SDP,4.5,5.26,34.0,97.0,98.0,95.0,0.826,5.29,3.18,8.47,1.59,1.76,0.225,0.459,0.126,0.351,0.371,127.0,102.0,101.0,117.0,98.0,94.0,66.0,93.0,86.0,78.0,95.0,104.0,,,,0.385,0.094,,0.102,0.419,-7.01,,2.2,-2.55,0.44,95.4,,88.7,95.2,88.9,0.333,0.667,0.3,0.417,1.0,0.16,0.25,0.269,0.13,,,,0.185,0.352,0.221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-12,745405,Flyout,field_out,True,691016,673513,Tyler Soderstrom,Yuki Matsui,0,7f9482c8-887d-40c8-9acf-c682f1ccfac3,673513.0,yukimatsui,Matsui,Left,Yuki Matsui,SDP,3.7,3.17,41.1,94.0,114.0,97.0,0.717,9.36,5.01,6.53,0.44,1.0,0.206,0.486,0.187,0.318,0.388,,,,116.0,94.0,101.0,,,,108.0,95.0,98.0,,,,,0.394,,0.306,,0.49,,,0.54,,92.1,,,,84.6,0.167,0.167,0.2,0.236,0.345,0.145,,,,,,,,,,66.0,73.0,79.0,0.013,0.65,74.8,,,,,,,,,,120.0,93.0,91.0,0.288,0.51,86.4,0.182,0.25,0.426,,,,,,
2024-06-12,745405,Flyout,field_out,True,691016,663158,Tyler Soderstrom,Robert Suarez,0,1e7e8ee5-377c-4f50-8046-473f3edab7e1,663158.0,robertsuarez,"Suarez, R",Right,Robert Suarez,SDP,1.67,3.08,37.2,103.0,136.0,109.0,0.786,8.36,1.91,6.21,0.96,0.71,0.337,0.327,0.188,0.297,0.463,117.0,94.0,103.0,141.0,105.0,112.0,128.0,105.0,100.0,,,,,,,0.116,0.768,0.002,,0.114,2.18,3.88,2.13,,-3.36,98.8,93.3,90.8,98.1,,,,,0.194,0.291,0.218,0.158,0.211,0.128,,,,0.214,0.643,0.385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-13,745894,Home Run,home_run,False,691016,657746,Tyler Soderstrom,Joe Ryan,1,0baf97c8-9b18-4a21-875a-e066bde5e138,657746.0,joeryan,Ryan,Right,Joe Ryan,MIN,3.53,3.08,114.2,107.0,100.0,105.0,0.757,9.73,1.49,7.53,1.26,0.74,0.244,0.431,0.203,0.283,0.481,,,,96.0,110.0,106.0,114.0,106.0,104.0,105.0,104.0,113.0,,,,0.051,0.485,,0.235,,1.28,,-1.2,0.03,,94.1,,,93.2,83.6,0.333,0.606,0.222,0.198,0.381,0.275,0.348,0.478,0.096,,,,,,,,,,,,,,,,,,,,,,103.0,104.0,95.0,0.229,0.01,88.6,0.211,0.413,0.26,,,,,,
2024-06-13,745894,Groundout,field_out,True,691016,657746,Tyler Soderstrom,Joe Ryan,0,ebbec507-cd06-44c6-a195-e88b82d472f4,657746.0,joeryan,Ryan,Right,Joe Ryan,MIN,3.53,3.08,114.2,107.0,100.0,105.0,0.757,9.73,1.49,7.53,1.26,0.74,0.244,0.431,0.203,0.283,0.481,,,,96.0,110.0,106.0,114.0,106.0,104.0,105.0,104.0,113.0,,,,0.051,0.485,,0.235,,1.28,,-1.2,0.03,,94.1,,,93.2,83.6,0.333,0.606,0.222,0.198,0.381,0.275,0.348,0.478,0.096,,,,,,,,,,,,,,,,,,,,,,103.0,104.0,95.0,0.229,0.01,88.6,0.211,0.413,0.26,,,,,,
2024-06-13,745894,Groundout,field_out,True,691016,657746,Tyler Soderstrom,Joe Ryan,0,0d2466da-c767-4dd0-be1d-fe66eda696a0,657746.0,joeryan,Ryan,Right,Joe Ryan,MIN,3.53,3.08,114.2,107.0,100.0,105.0,0.757,9.73,1.49,7.53,1.26,0.74,0.244,0.431,0.203,0.283,0.481,,,,96.0,110.0,106.0,114.0,106.0,104.0,105.0,104.0,113.0,,,,0.051,0.485,,0.235,,1.28,,-1.2,0.03,,94.1,,,93.2,83.6,0.333,0.606,0.222,0.198,0.381,0.275,0.348,0.478,0.096,,,,,,,,,,,,,,,,,,,,,,103.0,104.0,95.0,0.229,0.01,88.6,0.211,0.413,0.26,,,,,,
2024-06-13,745894,Groundout,field_out,True,691016,660896,Tyler Soderstrom,Jorge Alcala,0,a27ad5df-c694-4b73-a917-a6def1718861,660896.0,jorgealcala,Alcala,Right,Jorge Alcala,MIN,1.56,2.62,34.2,96.0,119.0,101.0,0.718,8.57,3.89,4.67,0.0,0.64,0.244,0.43,0.244,0.302,0.413,107.0,77.0,75.0,108.0,89.0,93.0,117.0,108.0,109.0,136.0,104.0,111.0,,,,0.059,0.438,,0.431,0.072,1.75,,2.92,0.67,4.49,97.7,,90.1,96.7,89.6,0.207,0.259,0.324,0.098,0.171,0.339,0.143,0.143,0.222,,,,0.083,0.083,0.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-14,745892,Strikeout,strikeout,True,691016,680573,Tyler Soderstrom,Simeon Woods Richardson,0,9104232a-ca94-4141-9611-2c5d14d53e3e,680573.0,simeonwoodsrichardson,Woods Richardson,Right,Simeon Woods Richardson,MIN,3.51,3.82,82.0,106.0,87.0,101.0,0.81,7.79,2.63,7.68,0.88,0.88,0.31,0.401,0.145,0.293,0.439,101.0,107.0,112.0,72.0,101.0,89.0,,,,95.0,112.0,109.0,,,,,0.4,,0.309,0.213,1.41,,,1.55,-2.69,93.1,,82.9,,86.7,0.181,0.284,0.257,0.248,0.291,0.201,,,,,,,0.268,0.571,0.18,96.0,102.0,101.0,0.078,0.19,75.4,0.278,0.556,0.225,,,,,,,,,,,,,,,,,,,,,
2024-06-14,745892,Single,single,False,691016,680573,Tyler Soderstrom,Simeon Woods Richardson,1,e23f8e94-616a-422f-9956-c229ae0abec0,680573.0,simeonwoodsrichardson,Woods Richardson,Right,Simeon Woods Richardson,MIN,3.51,3.82,82.0,106.0,87.0,101.0,0.81,7.79,2.63,7.68,0.88,0.88,0.31,0.401,0.145,0.293,0.439,101.0,107.0,112.0,72.0,101.0,89.0,,,,95.0,112.0,109.0,,,,,0.4,,0.309,0.213,1.41,,,1.55,-2.69,93.1,,82.9,,86.7,0.181,0.284,0.257,0.248,0.291,0.201,,,,,,,0.268,0.571,0.18,96.0,102.0,101.0,0.078,0.19,75.4,0.278,0.556,0.225,,,,,,,,,,,,,,,,,,,,,
2024-06-14,745892,Flyout,field_out,True,691016,663485,Tyler Soderstrom,Cole Sands,0,23d53db0-f2a4-4383-a9f6-1b655f82225e,663485.0,colesands,Sands,Right,Cole Sands,MIN,3.56,3.69,43.0,104.0,91.0,100.0,0.765,10.67,1.47,7.33,0.84,0.89,0.23,0.345,0.212,0.327,0.428,,,,77.0,102.0,96.0,74.0,95.0,93.0,,,,93.0,103.0,96.0,0.127,0.247,0.27,,,3.29,1.52,1.32,,,95.5,90.8,,94.6,,,,,0.125,0.2,0.315,0.273,0.409,0.049,0.212,0.394,0.3,,,,101.0,104.0,108.0,0.19,-2.43,82.6,0.313,0.438,0.293,,,,,,,108.0,110.0,106.0,0.166,0.18,87.7,0.212,0.242,0.218,,,,,,
2024-06-14,745892,Strikeout,strikeout,True,691016,643377,Tyler Soderstrom,Griffin Jax,1,e984b931-79dd-4298-a207-f944592e3c5a,643377.0,griffinjax,Jax,Right,Griffin Jax,MIN,1.91,2.48,42.1,104.0,136.0,116.0,0.649,12.33,2.55,5.95,0.43,1.48,0.268,0.433,0.227,0.299,0.424,107.0,103.0,113.0,121.0,106.0,110.0,93.0,108.0,106.0,168.0,99.0,123.0,,,,0.095,0.286,,0.384,0.16,3.82,,2.06,0.27,-0.19,97.0,,92.3,96.6,89.2,0.236,0.327,0.422,0.114,0.182,0.293,0.2,0.267,0.219,,,,0.185,0.333,0.483,152.0,119.0,124.0,0.075,0.64,86.9,0.167,0.333,0.32,,,,,,,,,,,,,,,,,,,,,
2024-06-14,745892,Strikeout,strikeout,True,691016,661395,Tyler Soderstrom,Jhoan Duran,0,039059fc-2df5-428d-8b1f-d40dbd41e35b,661395.0,jhoanduran,"Duran, J",Right,Jhoan Duran,MIN,2.93,3.05,30.2,96.0,129.0,96.0,0.735,8.51,2.93,5.87,1.17,2.42,0.266,0.443,0.291,0.215,0.453,,,,119.0,96.0,90.0,,,,,,,,,,,0.421,,,,0.17,,,,,100.4,,,,,,,,0.265,0.324,0.374,,,,,,,,,,133.0,101.0,106.0,0.275,-0.76,86.3,0.16,0.4,0.34,,,,,,,140.0,92.0,96.0,0.305,3.23,96.9,0.149,0.319,0.183,,,,,,
2024-06-16,745891,Single,single,False,691016,663978,Tyler Soderstrom,Chris Paddack,0,ce28b855-0bd6-4715-8dcd-63daa97207bd,663978.0,chrispaddack,Paddack,Right,Chris Paddack,MIN,4.99,4.73,88.1,106.0,89.0,104.0,0.781,8.05,2.14,10.39,1.43,0.9,0.233,0.35,0.141,0.311,0.425,108.0,107.0,112.0,79.0,111.0,103.0,,,,71.0,97.0,96.0,,,,,0.429,,0.177,0.259,0.61,,,-0.22,-1.54,93.3,,82.9,,85.9,0.264,0.434,0.254,0.277,0.4,0.243,,,,,,,0.283,0.519,0.248,106.0,102.0,103.0,0.136,-1.7,78.2,0.326,0.435,0.19,,,,,,,,,,,,,,,,,,,,,
2024-06-16,745891,Home Run,home_run,False,691016,663978,Tyler Soderstrom,Chris Paddack,0,803aff75-8c53-4c8a-817e-6334bf2fee4e,663978.0,chrispaddack,Paddack,Right,Chris Paddack,MIN,4.99,4.73,88.1,106.0,89.0,104.0,0.781,8.05,2.14,10.39,1.43,0.9,0.233,0.35,0.141,0.311,0.425,108.0,107.0,112.0,79.0,111.0,103.0,,,,71.0,97.0,96.0,,,,,0.429,,0.177,0.259,0.61,,,-0.22,-1.54,93.3,,82.9,,85.9,0.264,0.434,0.254,0.277,0.4,0.243,,,,,,,0.283,0.519,0.248,106.0,102.0,103.0,0.136,-1.7,78.2,0.326,0.435,0.19,,,,,,,,,,,,,,,,,,,,,
2024-06-16,745891,Hit By Pitch,hit_by_pitch,False,691016,686973,Tyler Soderstrom,Louie Varland,1,b9b9ce77-e828-4d65-8d03-2719e33bc60c,686973.0,louievarland,Varland,Right,Louie Varland,MIN,6.58,6.18,26.0,95.0,102.0,97.0,0.79,8.65,3.46,11.42,2.08,1.6,0.267,0.384,0.058,0.419,0.442,106.0,87.0,93.0,106.0,101.0,100.0,84.0,117.0,108.0,,,,90.0,84.0,88.0,0.045,0.361,0.289,,0.081,-0.1,-5.23,-2.37,,0.8,95.7,89.6,88.3,93.1,,,,,0.294,0.588,0.177,0.5,0.5,0.077,0.351,0.649,0.217,0.2,0.2,0.077,,,,,,,0.222,0.222,0.347,100.0,82.0,91.0,0.225,0.55,84.5,,,,,,,,,,,,,,,
2024-06-16,745891,Single,single,False,691016,686973,Tyler Soderstrom,Louie Varland,1,69272091-c175-40f1-bb4a-4da0c9b3c73c,686973.0,louievarland,Varland,Right,Louie Varland,MIN,6.58,6.18,26.0,95.0,102.0,97.0,0.79,8.65,3.46,11.42,2.08,1.6,0.267,0.384,0.058,0.419,0.442,106.0,87.0,93.0,106.0,101.0,100.0,84.0,117.0,108.0,,,,90.0,84.0,88.0,0.045,0.361,0.289,,0.081,-0.1,-5.23,-2.37,,0.8,95.7,89.6,88.3,93.1,,,,,0.294,0.588,0.177,0.5,0.5,0.077,0.351,0.649,0.217,0.2,0.2,0.077,,,,,,,0.222,0.222,0.347,100.0,82.0,91.0,0.225,0.55,84.5,,,,,,,,,,,,,,,
2024-06-16,745891,Strikeout,strikeout,True,691016,643377,Tyler Soderstrom,Griffin Jax,0,78297f5c-28dd-4e4a-b7c1-081d318d58bd,643377.0,griffinjax,Jax,Right,Griffin Jax,MIN,1.91,2.48,42.1,104.0,136.0,116.0,0.649,12.33,2.55,5.95,0.43,1.48,0.268,0.433,0.227,0.299,0.424,107.0,103.0,113.0,121.0,106.0,110.0,93.0,108.0,106.0,168.0,99.0,123.0,,,,0.095,0.286,,0.384,0.16,3.82,,2.06,0.27,-0.19,97.0,,92.3,96.6,89.2,0.236,0.327,0.422,0.114,0.182,0.293,0.2,0.267,0.219,,,,0.185,0.333,0.483,152.0,119.0,124.0,0.075,0.64,86.9,0.167,0.333,0.32,,,,,,,,,,,,,,,,,,,,,
2024-06-16,745895,Groundout,field_out,True,691016,641927,Tyler Soderstrom,Bailey Ober,0,9ced703b-1279-4990-acb2-61e16160c025,641927.0,baileyober,Ober,Right,Bailey Ober,MIN,4.14,3.64,100.0,107.0,91.0,103.0,0.736,9.54,2.16,7.56,1.44,0.67,0.191,0.476,0.202,0.337,0.415,117.0,113.0,113.0,82.0,105.0,97.0,,,,74.0,103.0,101.0,85.0,107.0,103.0,,0.389,0.22,0.128,0.251,-1.08,0.2,,1.95,1.52,91.9,86.5,83.4,,80.5,0.098,0.196,0.319,0.307,0.606,0.247,,,,0.256,0.43,0.224,0.173,0.337,0.37,102.0,97.0,101.0,0.012,4.25,76.0,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-16,745895,Single,single,True,691016,641927,Tyler Soderstrom,Bailey Ober,1,5c474957-5821-4ab7-b1e0-ab8e66256638,641927.0,baileyober,Ober,Right,Bailey Ober,MIN,4.14,3.64,100.0,107.0,91.0,103.0,0.736,9.54,2.16,7.56,1.44,0.67,0.191,0.476,0.202,0.337,0.415,117.0,113.0,113.0,82.0,105.0,97.0,,,,74.0,103.0,101.0,85.0,107.0,103.0,,0.389,0.22,0.128,0.251,-1.08,0.2,,1.95,1.52,91.9,86.5,83.4,,80.5,0.098,0.196,0.319,0.307,0.606,0.247,,,,0.256,0.43,0.224,0.173,0.337,0.37,102.0,97.0,101.0,0.012,4.25,76.0,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-16,745895,Grounded Into DP,grounded_into_double_play,True,691016,641927,Tyler Soderstrom,Bailey Ober,1,7aa7e693-691b-406a-bfad-a2d1a7412968,641927.0,baileyober,Ober,Right,Bailey Ober,MIN,4.14,3.64,100.0,107.0,91.0,103.0,0.736,9.54,2.16,7.56,1.44,0.67,0.191,0.476,0.202,0.337,0.415,117.0,113.0,113.0,82.0,105.0,97.0,,,,74.0,103.0,101.0,85.0,107.0,103.0,,0.389,0.22,0.128,0.251,-1.08,0.2,,1.95,1.52,91.9,86.5,83.4,,80.5,0.098,0.196,0.319,0.307,0.606,0.247,,,,0.256,0.43,0.224,0.173,0.337,0.37,102.0,97.0,101.0,0.012,4.25,76.0,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-16,745895,Flyout,field_out,True,691016,663485,Tyler Soderstrom,Cole Sands,0,64fd0e95-9f4f-4faa-bbfa-185fbba86a97,663485.0,colesands,Sands,Right,Cole Sands,MIN,3.56,3.69,43.0,104.0,91.0,100.0,0.765,10.67,1.47,7.33,0.84,0.89,0.23,0.345,0.212,0.327,0.428,,,,77.0,102.0,96.0,74.0,95.0,93.0,,,,93.0,103.0,96.0,0.127,0.247,0.27,,,3.29,1.52,1.32,,,95.5,90.8,,94.6,,,,,0.125,0.2,0.315,0.273,0.409,0.049,0.212,0.394,0.3,,,,101.0,104.0,108.0,0.19,-2.43,82.6,0.313,0.438,0.293,,,,,,,108.0,110.0,106.0,0.166,0.18,87.7,0.212,0.242,0.218,,,,,,
2024-06-18,745650,Strikeout,strikeout,True,691016,679525,Tyler Soderstrom,Alec Marsh,0,72fed53a-0619-4bcd-a5c7-08b43a09364d,679525.0,alecmarsh,Marsh,Right,Alec Marsh,KCR,4.52,4.96,91.2,100.0,100.0,100.0,0.797,8.25,2.85,8.25,1.28,0.84,0.248,0.391,0.169,0.353,0.438,93.0,96.0,97.0,91.0,100.0,96.0,99.0,98.0,95.0,121.0,98.0,106.0,,,,0.139,0.376,,0.221,0.108,0.97,,-2.75,0.02,1.03,94.2,,86.5,93.5,86.4,0.118,0.118,0.355,0.191,0.327,0.231,0.35,0.617,0.096,,,,0.189,0.216,0.163,98.0,106.0,104.0,0.156,-1.25,82.9,0.268,0.482,0.275,,,,,,,,,,,,,,,,,,,,,
2024-06-18,745650,Strikeout,strikeout,True,691016,679525,Tyler Soderstrom,Alec Marsh,0,cdc3d2c5-e152-43cd-8387-f971e93a5d8a,679525.0,alecmarsh,Marsh,Right,Alec Marsh,KCR,4.52,4.96,91.2,100.0,100.0,100.0,0.797,8.25,2.85,8.25,1.28,0.84,0.248,0.391,0.169,0.353,0.438,93.0,96.0,97.0,91.0,100.0,96.0,99.0,98.0,95.0,121.0,98.0,106.0,,,,0.139,0.376,,0.221,0.108,0.97,,-2.75,0.02,1.03,94.2,,86.5,93.5,86.4,0.118,0.118,0.355,0.191,0.327,0.231,0.35,0.617,0.096,,,,0.189,0.216,0.163,98.0,106.0,104.0,0.156,-1.25,82.9,0.268,0.482,0.275,,,,,,,,,,,,,,,,,,,,,
2024-06-18,745650,Flyout,field_out,True,691016,669674,Tyler Soderstrom,Sam Long,0,8ead4a2b-f054-4c70-aaa7-ee0861c23005,669674.0,samlong,Long,Left,Sam Long,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.259,0.333,0.418,0.242,0.394,0.239,,,,,,,,,,,,,,,,0.143,0.143,0.25,,,,,,,,,,,,,0.2,0.2,0.3,,,,,,
2024-06-18,745650,Groundout,field_out,True,691016,608717,Tyler Soderstrom,Chris Stratton,0,1bf59c32-31cf-4a37-88c3-95cba60c109a,608717.0,chrisstratton,"Stratton, C",Right,Chris Stratton,KCR,4.85,3.85,39.0,95.0,94.0,97.0,0.771,8.54,5.77,6.23,0.69,1.43,0.286,0.371,0.276,0.19,0.403,88.0,98.0,99.0,80.0,94.0,89.0,76.0,97.0,97.0,107.0,97.0,101.0,,,,0.119,0.381,,0.225,0.072,-0.05,,0.21,1.37,1.81,92.0,,85.2,91.7,85.9,0.176,0.294,0.172,0.231,0.333,0.25,0.211,0.474,0.179,,,,0.2,0.2,0.4,123.0,98.0,108.0,0.204,0.57,79.2,0.156,0.281,0.322,,,,,,,,,,,,,,,,,,,,,
2024-06-19,745646,Double,double,False,691016,666142,Tyler Soderstrom,Cole Ragans,0,902ce3ed-82f8-4fcd-b085-e96f8c3a1d88,666142.0,coleragans,Ragans,Left,Cole Ragans,KCR,3.16,3.27,116.2,99.0,109.0,104.0,0.692,10.88,2.93,7.33,0.62,1.07,0.254,0.39,0.159,0.295,0.409,110.0,99.0,102.0,109.0,101.0,107.0,,,,134.0,103.0,112.0,89.0,98.0,93.0,,0.406,0.128,0.12,0.247,1.1,1.57,,-1.6,1.11,95.8,91.3,85.3,,86.7,0.242,0.387,0.368,0.206,0.351,0.239,,,,0.304,0.326,0.224,0.205,0.286,0.493,,,,,,,0.158,0.158,0.354,99.0,94.0,100.0,0.099,1.27,81.1,,,,,,,,,,,,,,,
2024-06-19,745646,Field Error,field_error,False,691016,666142,Tyler Soderstrom,Cole Ragans,0,9923debb-da03-414a-b40e-17dda2570fa0,666142.0,coleragans,Ragans,Left,Cole Ragans,KCR,3.16,3.27,116.2,99.0,109.0,104.0,0.692,10.88,2.93,7.33,0.62,1.07,0.254,0.39,0.159,0.295,0.409,110.0,99.0,102.0,109.0,101.0,107.0,,,,134.0,103.0,112.0,89.0,98.0,93.0,,0.406,0.128,0.12,0.247,1.1,1.57,,-1.6,1.11,95.8,91.3,85.3,,86.7,0.242,0.387,0.368,0.206,0.351,0.239,,,,0.304,0.326,0.224,0.205,0.286,0.493,,,,,,,0.158,0.158,0.354,99.0,94.0,100.0,0.099,1.27,81.1,,,,,,,,,,,,,,,
2024-06-19,745646,Flyout,field_out,True,691016,666142,Tyler Soderstrom,Cole Ragans,0,838eaf64-dd26-4104-a416-a200318ea325,666142.0,coleragans,Ragans,Left,Cole Ragans,KCR,3.16,3.27,116.2,99.0,109.0,104.0,0.692,10.88,2.93,7.33,0.62,1.07,0.254,0.39,0.159,0.295,0.409,110.0,99.0,102.0,109.0,101.0,107.0,,,,134.0,103.0,112.0,89.0,98.0,93.0,,0.406,0.128,0.12,0.247,1.1,1.57,,-1.6,1.11,95.8,91.3,85.3,,86.7,0.242,0.387,0.368,0.206,0.351,0.239,,,,0.304,0.326,0.224,0.205,0.286,0.493,,,,,,,0.158,0.158,0.354,99.0,94.0,100.0,0.099,1.27,81.1,,,,,,,,,,,,,,,
