date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ KC,Loc+ KC,Pit+ KC,Stf+ FC,Loc+ FC,Pit+ FC,FA%,FC%,SL%,KC%,CH%,wFA/C,wFC/C,wSL/C,wKC/C,wCH/C,vFA,vFC,vCH,vSL,vKC,FF_ba,FF_slg,FF_whiff,CH_ba,CH_slg,CH_whiff,SL_ba,SL_slg,SL_whiff,FC_ba,FC_slg,FC_whiff,CU_ba,CU_slg,CU_whiff,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ SI,Loc+ SI,Pit+ SI,SI%,CU%,wSI/C,wCU/C,vSI,vCU,SI_ba,SI_slg,SI_whiff,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,FS_slg,FS_whiff,SV_ba,SV_slg,SV_whiff,FO%,wFO/C,vFO
2024-05-19,746306,Strikeout,strikeout,True,676369,613534,Nelson Velázquez,Austin Adams,0,36607c7a-0432-42ad-afb9-4f3888ed0eab,613534.0,austinadams,Adams,Right,Austin Adams,OAK,4.64,4.24,33.0,90.0,102.0,98.0,0.697,11.45,5.73,8.73,0.82,1.07,0.325,0.373,0.265,0.229,0.382,,,,101.0,91.0,83.0,103.0,89.0,103.0,,,,,,,0.259,,0.741,,,-1.12,,-1.16,,,93.5,,,87.8,,0.235,0.647,0.226,,,,0.267,0.381,0.382,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-19,746306,Flyout,field_out,True,676369,666205,Nelson Velázquez,Kyle Muller,0,7603d7e6-fb76-47b7-8a66-40ad7a86b5db,666205.0,kylemuller,Muller,Left,Kyle Muller,OAK,3.44,3.82,36.2,104.0,88.0,105.0,0.794,7.12,1.72,8.59,1.47,1.17,0.223,0.402,0.098,0.313,0.509,80.0,82.0,80.0,80.0,112.0,106.0,92.0,101.0,112.0,,,,,,,0.546,,0.262,,0.059,0.32,,0.04,,3.54,92.7,,87.8,85.4,,0.25,0.393,0.201,0.0,0.0,0.538,0.256,0.442,0.217,,,,0.333,1.111,0.136,116.0,90.0,102.0,,,,,0.132,,-3.81,,79.8,,,,,,,,,,,,,,,,,,
2024-05-22,746304,Walk,walk,False,676369,669373,Nelson Velázquez,Tarik Skubal,0,e26bc8b0-ff15-42ea-95ef-daeb390ceccd,669373.0,tarikskubal,Skubal,Left,Tarik Skubal,DET,2.41,2.7,116.0,104.0,104.0,108.0,0.706,10.86,1.63,6.28,0.78,1.37,0.278,0.396,0.17,0.264,0.484,98.0,105.0,117.0,112.0,103.0,103.0,110.0,102.0,105.0,99.0,90.0,100.0,,,,0.317,,0.154,0.047,0.272,1.19,,1.72,2.55,0.42,96.8,,86.0,88.7,78.6,0.195,0.333,0.264,0.217,0.37,0.468,0.16,0.26,0.386,,,,0.143,0.143,0.214,,,,97.0,107.0,106.0,0.21,,1.96,,96.7,,0.17,0.27,0.171,,,,,,,,,,,,,,,
2024-05-22,746304,Home Run,home_run,False,676369,669373,Nelson Velázquez,Tarik Skubal,0,b85d5853-6025-418e-8764-a45dfea3fd19,669373.0,tarikskubal,Skubal,Left,Tarik Skubal,DET,2.41,2.7,116.0,104.0,104.0,108.0,0.706,10.86,1.63,6.28,0.78,1.37,0.278,0.396,0.17,0.264,0.484,98.0,105.0,117.0,112.0,103.0,103.0,110.0,102.0,105.0,99.0,90.0,100.0,,,,0.317,,0.154,0.047,0.272,1.19,,1.72,2.55,0.42,96.8,,86.0,88.7,78.6,0.195,0.333,0.264,0.217,0.37,0.468,0.16,0.26,0.386,,,,0.143,0.143,0.214,,,,97.0,107.0,106.0,0.21,,1.96,,96.7,,0.17,0.27,0.171,,,,,,,,,,,,,,,
2024-05-22,746304,Strikeout,strikeout,True,676369,676684,Nelson Velázquez,Will Vest,0,faa8090c-4303-4010-91b0-c65e7cb787ec,676684.0,willvest,Vest,Right,Will Vest,DET,3.24,3.72,41.2,102.0,96.0,101.0,0.767,7.78,2.38,8.64,0.43,1.82,0.407,0.285,0.146,0.358,0.477,83.0,89.0,91.0,96.0,107.0,105.0,102.0,98.0,99.0,,,,,,,0.532,,0.255,,0.077,1.94,,-1.7,,3.23,95.8,,88.4,86.6,,0.219,0.26,0.233,0.0,0.0,0.35,0.347,0.51,0.337,,,,,,,,,,94.0,98.0,95.0,0.137,,0.47,,94.4,,0.318,0.455,0.216,,,,,,,,,,,,,,,
2024-05-22,746304,Walk,walk,False,676369,656638,Nelson Velázquez,Alex Lange,1,572a2376-2a81-4db8-a63e-341c307d830b,656638.0,alexlange,Lange,Right,Alex Lange,DET,4.34,4.76,18.2,93.0,116.0,96.0,0.722,10.13,8.2,7.71,0.0,1.47,0.34,0.32,0.16,0.28,0.379,124.0,75.0,79.0,107.0,53.0,52.0,,,,118.0,100.0,105.0,,,,0.135,,,0.578,0.072,1.95,,,0.34,-4.15,96.3,,89.9,,88.1,0.091,0.091,0.111,,,,,,,,,,0.195,0.293,0.433,,,,102.0,103.0,103.0,0.215,,-1.1,,96.3,,0.375,0.375,0.147,,,,,,,,,,,,,,,
2024-05-24,745087,Single,single,False,676369,641302,Nelson Velázquez,Tyler Alexander,0,910c6fd7-afca-43b6-87ff-4163d97bef65,641302.0,tyleralexander,"Alexander, T",Left,Tyler Alexander,TBR,6.19,5.09,56.2,106.0,93.0,105.0,0.823,7.62,2.06,10.01,2.06,0.61,0.262,0.377,0.148,0.344,0.468,105.0,105.0,108.0,91.0,109.0,104.0,109.0,105.0,105.0,,,,92.0,105.0,102.0,0.228,0.336,0.178,,0.158,-1.79,-0.32,-0.41,,-2.47,89.0,84.4,80.9,76.5,,0.283,0.604,0.241,0.308,0.513,0.186,0.31,0.5,0.128,0.257,0.529,0.206,,,,,,,56.0,107.0,101.0,0.101,,1.15,,88.9,,0.238,0.238,0.029,,,,,,,,,,,,,,,
2024-05-24,745087,Walk,walk,False,676369,641302,Nelson Velázquez,Tyler Alexander,1,8152b7d3-5b72-4a8f-a09d-28457535e640,641302.0,tyleralexander,"Alexander, T",Left,Tyler Alexander,TBR,6.19,5.09,56.2,106.0,93.0,105.0,0.823,7.62,2.06,10.01,2.06,0.61,0.262,0.377,0.148,0.344,0.468,105.0,105.0,108.0,91.0,109.0,104.0,109.0,105.0,105.0,,,,92.0,105.0,102.0,0.228,0.336,0.178,,0.158,-1.79,-0.32,-0.41,,-2.47,89.0,84.4,80.9,76.5,,0.283,0.604,0.241,0.308,0.513,0.186,0.31,0.5,0.128,0.257,0.529,0.206,,,,,,,56.0,107.0,101.0,0.101,,1.15,,88.9,,0.238,0.238,0.029,,,,,,,,,,,,,,,
2024-05-24,745087,Flyout,field_out,True,676369,641302,Nelson Velázquez,Tyler Alexander,0,996e58a1-0640-4a43-8d51-f3692a9d0de7,641302.0,tyleralexander,"Alexander, T",Left,Tyler Alexander,TBR,6.19,5.09,56.2,106.0,93.0,105.0,0.823,7.62,2.06,10.01,2.06,0.61,0.262,0.377,0.148,0.344,0.468,105.0,105.0,108.0,91.0,109.0,104.0,109.0,105.0,105.0,,,,92.0,105.0,102.0,0.228,0.336,0.178,,0.158,-1.79,-0.32,-0.41,,-2.47,89.0,84.4,80.9,76.5,,0.283,0.604,0.241,0.308,0.513,0.186,0.31,0.5,0.128,0.257,0.529,0.206,,,,,,,56.0,107.0,101.0,0.101,,1.15,,88.9,,0.238,0.238,0.029,,,,,,,,,,,,,,,
2024-05-24,745087,Pop Out,field_out,True,676369,641302,Nelson Velázquez,Tyler Alexander,0,decf02a8-ec8f-4e36-aae9-3b8a78af418f,641302.0,tyleralexander,"Alexander, T",Left,Tyler Alexander,TBR,6.19,5.09,56.2,106.0,93.0,105.0,0.823,7.62,2.06,10.01,2.06,0.61,0.262,0.377,0.148,0.344,0.468,105.0,105.0,108.0,91.0,109.0,104.0,109.0,105.0,105.0,,,,92.0,105.0,102.0,0.228,0.336,0.178,,0.158,-1.79,-0.32,-0.41,,-2.47,89.0,84.4,80.9,76.5,,0.283,0.604,0.241,0.308,0.513,0.186,0.31,0.5,0.128,0.257,0.529,0.206,,,,,,,56.0,107.0,101.0,0.101,,1.15,,88.9,,0.238,0.238,0.029,,,,,,,,,,,,,,,
2024-05-24,745087,Flyout,field_out,True,676369,663992,Nelson Velázquez,Richard Lovelady,0,893f86dc-a5d6-4190-afb1-b491f99a1dc2,663992.0,richardlovelady,Lovelady,Left,Richard Lovelady,- - -,7.62,3.19,13.0,101.0,99.0,102.0,0.766,8.31,2.08,12.46,0.69,0.84,0.333,0.289,0.267,0.289,0.481,,,,54.0,108.0,106.0,116.0,98.0,105.0,,,,,,,0.154,,0.533,,,-5.92,,1.89,,,92.1,,,85.1,,0.571,1.0,0.214,,,,0.194,0.258,0.274,,,,,,,,,,95.0,100.0,95.0,0.313,,-2.76,,91.9,,0.471,0.588,0.156,,,,,,,,,,,,,,,
2024-05-25,745086,Home Run,home_run,False,676369,650644,Nelson Velázquez,Aaron Civale,0,b8ad61b4-2ea4-4817-ba0e-aa2ca1dd9375,650644.0,aaroncivale,Civale,Right,Aaron Civale,- - -,4.94,4.16,98.1,100.0,99.0,101.0,0.79,8.97,2.93,9.52,1.74,0.8,0.247,0.414,0.142,0.319,0.395,,,,70.0,97.0,92.0,158.0,105.0,117.0,,,,94.0,98.0,100.0,0.091,0.315,0.18,,,-3.64,-0.11,0.36,,,91.9,88.1,,80.3,,0.391,0.739,0.125,,,,0.239,0.398,0.288,0.294,0.454,0.231,0.226,0.419,0.3,103.0,102.0,108.0,65.0,93.0,83.0,0.224,0.169,0.25,-0.89,92.7,77.2,0.23,0.46,0.169,72.0,93.0,99.0,0.021,-3.76,85.9,0.417,0.5,0.313,,,,,,
2024-05-25,745086,Pop Out,field_out,True,676369,650644,Nelson Velázquez,Aaron Civale,0,94e5d2d6-00aa-41af-9640-81b4e0467679,650644.0,aaroncivale,Civale,Right,Aaron Civale,- - -,4.94,4.16,98.1,100.0,99.0,101.0,0.79,8.97,2.93,9.52,1.74,0.8,0.247,0.414,0.142,0.319,0.395,,,,70.0,97.0,92.0,158.0,105.0,117.0,,,,94.0,98.0,100.0,0.091,0.315,0.18,,,-3.64,-0.11,0.36,,,91.9,88.1,,80.3,,0.391,0.739,0.125,,,,0.239,0.398,0.288,0.294,0.454,0.231,0.226,0.419,0.3,103.0,102.0,108.0,65.0,93.0,83.0,0.224,0.169,0.25,-0.89,92.7,77.2,0.23,0.46,0.169,72.0,93.0,99.0,0.021,-3.76,85.9,0.417,0.5,0.313,,,,,,
2024-05-25,745086,Grounded Into DP,grounded_into_double_play,True,676369,664208,Nelson Velázquez,Phil Maton,1,d0a927bf-2071-41e5-8a24-e2bb16758e59,664208.0,philmaton,"Maton, P",Right,Phil Maton,- - -,4.46,5.22,38.1,95.0,102.0,102.0,0.732,8.45,4.23,7.28,1.64,1.23,0.135,0.548,0.154,0.365,0.404,,,,,,,151.0,93.0,103.0,,,,81.0,96.0,96.0,,0.349,0.32,,,,1.7,-1.93,,,,88.3,,81.6,,,,,,,,0.333,1.333,0.111,0.186,0.209,0.301,0.163,0.349,0.391,99.0,92.0,106.0,42.0,104.0,96.0,0.06,0.272,3.81,-1.67,87.2,74.2,0.125,0.125,0.211,,,,,,,,,,,,,,,
2024-05-25,745086,Flyout,field_out,True,676369,664126,Nelson Velázquez,Pete Fairbanks,0,8e3ec4e5-79d1-4f5b-8128-1b3f609ea162,664126.0,petefairbanks,Fairbanks,Right,Pete Fairbanks,TBR,3.21,3.67,33.2,96.0,124.0,102.0,0.79,8.55,4.01,7.22,0.53,1.32,0.185,0.424,0.196,0.25,0.441,93.0,120.0,95.0,113.0,93.0,98.0,137.0,99.0,106.0,,,,,,,0.532,,0.46,,0.008,-0.09,,2.43,,-5.64,97.2,,94.9,85.0,,0.274,0.339,0.216,,,,0.167,0.25,0.222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-25,745086,Double,double,False,676369,663992,Nelson Velázquez,Richard Lovelady,1,f1707f61-6277-416b-8461-05f24ec8846a,663992.0,richardlovelady,Lovelady,Left,Richard Lovelady,- - -,7.62,3.19,13.0,101.0,99.0,102.0,0.766,8.31,2.08,12.46,0.69,0.84,0.333,0.289,0.267,0.289,0.481,,,,54.0,108.0,106.0,116.0,98.0,105.0,,,,,,,0.154,,0.533,,,-5.92,,1.89,,,92.1,,,85.1,,0.571,1.0,0.214,,,,0.194,0.258,0.274,,,,,,,,,,95.0,100.0,95.0,0.313,,-2.76,,91.9,,0.471,0.588,0.156,,,,,,,,,,,,,,,
2024-05-26,745088,Walk,walk,False,676369,671737,Nelson Velázquez,Taj Bradley,0,774aa888-1257-433d-a0ba-48fefce604ab,671737.0,tajbradley,"Bradley, T",Right,Taj Bradley,TBR,2.9,3.88,68.1,97.0,115.0,103.0,0.743,11.2,3.16,6.85,1.32,0.89,0.243,0.355,0.101,0.391,0.424,,,,125.0,96.0,101.0,,,,,,,90.0,99.0,96.0,0.424,0.206,,,,-0.12,1.83,,,,96.3,90.8,,,,0.275,0.486,0.223,,,,,,,0.163,0.302,0.315,0.182,0.455,0.333,99.0,86.0,90.0,,,,,0.09,,-0.92,,78.8,,,,124.0,100.0,116.0,0.28,2.2,90.5,0.149,0.207,0.348,,,,,,
2024-05-26,745088,Flyout,field_out,True,676369,671737,Nelson Velázquez,Taj Bradley,0,59fa0145-8fbd-40ec-9c17-c1ccb1aeb9e2,671737.0,tajbradley,"Bradley, T",Right,Taj Bradley,TBR,2.9,3.88,68.1,97.0,115.0,103.0,0.743,11.2,3.16,6.85,1.32,0.89,0.243,0.355,0.101,0.391,0.424,,,,125.0,96.0,101.0,,,,,,,90.0,99.0,96.0,0.424,0.206,,,,-0.12,1.83,,,,96.3,90.8,,,,0.275,0.486,0.223,,,,,,,0.163,0.302,0.315,0.182,0.455,0.333,99.0,86.0,90.0,,,,,0.09,,-0.92,,78.8,,,,124.0,100.0,116.0,0.28,2.2,90.5,0.149,0.207,0.348,,,,,,
2024-05-26,745088,Lineout,field_out,True,676369,542888,Nelson Velázquez,Shawn Armstrong,0,3440595e-1efe-4d4f-96ed-f04337daa79b,542888.0,shawnarmstrong,Armstrong,Right,Shawn Armstrong,TBR,6.05,5.72,41.2,106.0,96.0,102.0,0.819,9.29,3.89,11.02,1.08,0.82,0.308,0.331,0.185,0.369,0.463,,,,87.0,112.0,107.0,112.0,113.0,111.0,,,,105.0,104.0,102.0,0.358,0.308,0.051,,,0.53,-0.4,-4.27,,,93.2,90.1,,83.3,,0.21,0.387,0.336,,,,0.286,0.571,0.25,0.25,0.5,0.212,,,,,,,96.0,98.0,95.0,0.283,,-2.52,,93.6,,0.424,0.492,0.09,,,,,,,,,,,,,,,
2024-05-26,745088,Lineout,field_out,True,676369,687330,Nelson Velázquez,Kevin Kelly,0,c180a82d-e64e-4544-9624-1d6142bf34c6,687330.0,kevinkelly,Kelly,Right,Kevin Kelly,TBR,3.83,3.31,40.0,103.0,116.0,102.0,0.81,8.78,1.13,8.55,1.35,1.94,0.241,0.371,0.207,0.276,0.473,,,,103.0,117.0,121.0,121.0,95.0,100.0,,,,91.0,102.0,102.0,0.003,0.098,0.278,,,-70.48,1.24,0.41,,,90.7,87.7,,77.3,,,,,,,,0.158,0.316,0.347,0.154,0.154,0.185,,,,,,,117.0,107.0,103.0,0.621,,0.02,,90.7,,0.293,0.455,0.123,,,,,,,,,,,,,,,
2024-05-27,745904,Strikeout,strikeout,True,676369,657746,Nelson Velázquez,Joe Ryan,0,bcc71b7c-b880-49ab-9125-5eab9ded2493,657746.0,joeryan,Ryan,Right,Joe Ryan,MIN,3.53,3.08,114.2,107.0,100.0,105.0,0.757,9.73,1.49,7.53,1.26,0.74,0.244,0.431,0.203,0.283,0.481,,,,96.0,110.0,106.0,105.0,104.0,113.0,,,,,,,0.485,,0.235,,,1.28,,0.03,,,94.1,,,83.6,,0.198,0.381,0.275,,,,0.333,0.606,0.222,,,,,,,,,,114.0,106.0,104.0,0.051,,-1.2,,93.2,,0.348,0.478,0.096,103.0,104.0,95.0,0.229,0.01,88.6,0.211,0.413,0.26,,,,,,
2024-05-27,745904,Pop Out,field_out,True,676369,657746,Nelson Velázquez,Joe Ryan,0,0a24f99f-962e-4862-bad0-c724fe478534,657746.0,joeryan,Ryan,Right,Joe Ryan,MIN,3.53,3.08,114.2,107.0,100.0,105.0,0.757,9.73,1.49,7.53,1.26,0.74,0.244,0.431,0.203,0.283,0.481,,,,96.0,110.0,106.0,105.0,104.0,113.0,,,,,,,0.485,,0.235,,,1.28,,0.03,,,94.1,,,83.6,,0.198,0.381,0.275,,,,0.333,0.606,0.222,,,,,,,,,,114.0,106.0,104.0,0.051,,-1.2,,93.2,,0.348,0.478,0.096,103.0,104.0,95.0,0.229,0.01,88.6,0.211,0.413,0.26,,,,,,
2024-05-27,745904,Flyout,field_out,True,676369,657746,Nelson Velázquez,Joe Ryan,0,01a75793-0e79-4f9c-aeff-e024f62e7448,657746.0,joeryan,Ryan,Right,Joe Ryan,MIN,3.53,3.08,114.2,107.0,100.0,105.0,0.757,9.73,1.49,7.53,1.26,0.74,0.244,0.431,0.203,0.283,0.481,,,,96.0,110.0,106.0,105.0,104.0,113.0,,,,,,,0.485,,0.235,,,1.28,,0.03,,,94.1,,,83.6,,0.198,0.381,0.275,,,,0.333,0.606,0.222,,,,,,,,,,114.0,106.0,104.0,0.051,,-1.2,,93.2,,0.348,0.478,0.096,103.0,104.0,95.0,0.229,0.01,88.6,0.211,0.413,0.26,,,,,,
2024-05-27,745904,Pop Out,field_out,True,676369,663485,Nelson Velázquez,Cole Sands,0,4d62f603-101b-4b58-a80b-80cbf04b577f,663485.0,colesands,Sands,Right,Cole Sands,MIN,3.56,3.69,43.0,104.0,91.0,100.0,0.765,10.67,1.47,7.33,0.84,0.89,0.23,0.345,0.212,0.327,0.428,,,,77.0,102.0,96.0,,,,,,,93.0,103.0,96.0,0.247,0.27,,,,3.29,1.52,,,,95.5,90.8,,,,0.125,0.2,0.315,,,,,,,0.212,0.394,0.3,0.313,0.438,0.293,101.0,104.0,108.0,74.0,95.0,93.0,0.127,0.19,1.32,-2.43,94.6,82.6,0.273,0.409,0.049,108.0,110.0,106.0,0.166,0.18,87.7,0.212,0.242,0.218,,,,,,
2024-05-28,745903,Flyout,field_out,True,676369,680573,Nelson Velázquez,Simeon Woods Richardson,0,7e40c090-a1c0-4f75-aec3-790071625a95,680573.0,simeonwoodsrichardson,Woods Richardson,Right,Simeon Woods Richardson,MIN,3.51,3.82,82.0,106.0,87.0,101.0,0.81,7.79,2.63,7.68,0.88,0.88,0.31,0.401,0.145,0.293,0.439,101.0,107.0,112.0,72.0,101.0,89.0,95.0,112.0,109.0,,,,,,,0.4,,0.309,,0.213,1.41,,1.55,,-2.69,93.1,,82.9,86.7,,0.248,0.291,0.201,0.268,0.571,0.18,0.181,0.284,0.257,,,,0.278,0.556,0.225,96.0,102.0,101.0,,,,,0.078,,0.19,,75.4,,,,,,,,,,,,,,,,,,
2024-05-28,745903,Strikeout,strikeout,True,676369,680573,Nelson Velázquez,Simeon Woods Richardson,0,e866fc56-48fb-4964-9a1f-dd880027e7aa,680573.0,simeonwoodsrichardson,Woods Richardson,Right,Simeon Woods Richardson,MIN,3.51,3.82,82.0,106.0,87.0,101.0,0.81,7.79,2.63,7.68,0.88,0.88,0.31,0.401,0.145,0.293,0.439,101.0,107.0,112.0,72.0,101.0,89.0,95.0,112.0,109.0,,,,,,,0.4,,0.309,,0.213,1.41,,1.55,,-2.69,93.1,,82.9,86.7,,0.248,0.291,0.201,0.268,0.571,0.18,0.181,0.284,0.257,,,,0.278,0.556,0.225,96.0,102.0,101.0,,,,,0.078,,0.19,,75.4,,,,,,,,,,,,,,,,,,
2024-05-28,745903,Strikeout,strikeout,True,676369,660896,Nelson Velázquez,Jorge Alcala,0,b3482a08-6958-491c-983f-d4b199691882,660896.0,jorgealcala,Alcala,Right,Jorge Alcala,MIN,1.56,2.62,34.2,96.0,119.0,101.0,0.718,8.57,3.89,4.67,0.0,0.64,0.244,0.43,0.244,0.302,0.413,107.0,77.0,75.0,108.0,89.0,93.0,136.0,104.0,111.0,,,,,,,0.438,,0.431,,0.072,1.75,,0.67,,4.49,97.7,,90.1,89.6,,0.098,0.171,0.339,0.083,0.083,0.125,0.207,0.259,0.324,,,,,,,,,,117.0,108.0,109.0,0.059,,2.92,,96.7,,0.143,0.143,0.222,,,,,,,,,,,,,,,
2024-05-29,745900,Lineout,field_out,True,676369,641927,Nelson Velázquez,Bailey Ober,0,070f73a5-0d68-432b-b5dd-b621955194f5,641927.0,baileyober,Ober,Right,Bailey Ober,MIN,4.14,3.64,100.0,107.0,91.0,103.0,0.736,9.54,2.16,7.56,1.44,0.67,0.191,0.476,0.202,0.337,0.415,117.0,113.0,113.0,82.0,105.0,97.0,74.0,103.0,101.0,,,,85.0,107.0,103.0,0.389,0.22,0.128,,0.251,-1.08,0.2,1.95,,1.52,91.9,86.5,83.4,80.5,,0.307,0.606,0.247,0.173,0.337,0.37,0.098,0.196,0.319,0.256,0.43,0.224,,,,102.0,97.0,101.0,,,,,0.012,,4.25,,76.0,,,,,,,,,,,,,,,,,,
2024-05-29,745900,Home Run,home_run,False,676369,641927,Nelson Velázquez,Bailey Ober,1,d6da87e8-1cca-442a-9971-41b9f7f96285,641927.0,baileyober,Ober,Right,Bailey Ober,MIN,4.14,3.64,100.0,107.0,91.0,103.0,0.736,9.54,2.16,7.56,1.44,0.67,0.191,0.476,0.202,0.337,0.415,117.0,113.0,113.0,82.0,105.0,97.0,74.0,103.0,101.0,,,,85.0,107.0,103.0,0.389,0.22,0.128,,0.251,-1.08,0.2,1.95,,1.52,91.9,86.5,83.4,80.5,,0.307,0.606,0.247,0.173,0.337,0.37,0.098,0.196,0.319,0.256,0.43,0.224,,,,102.0,97.0,101.0,,,,,0.012,,4.25,,76.0,,,,,,,,,,,,,,,,,,
2024-05-29,745900,Home Run,home_run,False,676369,641927,Nelson Velázquez,Bailey Ober,0,9522be09-032f-42f2-81f9-c1b060c679fc,641927.0,baileyober,Ober,Right,Bailey Ober,MIN,4.14,3.64,100.0,107.0,91.0,103.0,0.736,9.54,2.16,7.56,1.44,0.67,0.191,0.476,0.202,0.337,0.415,117.0,113.0,113.0,82.0,105.0,97.0,74.0,103.0,101.0,,,,85.0,107.0,103.0,0.389,0.22,0.128,,0.251,-1.08,0.2,1.95,,1.52,91.9,86.5,83.4,80.5,,0.307,0.606,0.247,0.173,0.337,0.37,0.098,0.196,0.319,0.256,0.43,0.224,,,,102.0,97.0,101.0,,,,,0.012,,4.25,,76.0,,,,,,,,,,,,,,,,,,
2024-05-29,745900,Flyout,field_out,True,676369,650895,Nelson Velázquez,Diego Castillo,0,1811c36c-a1e5-45ca-b84e-8c8885ea460e,650895.0,diegocastillo,Castillo. D,Right,Diego Castillo,MIN,2.57,4.7,7.0,92.0,92.0,98.0,0.833,3.86,9.0,6.43,0.0,1.25,0.35,0.3,0.05,0.3,0.441,9.0,45.0,52.0,56.0,118.0,95.0,99.0,95.0,104.0,,,,,,,0.047,,0.685,,0.008,3.48,,0.4,,-2.0,95.1,,88.2,86.6,,,,,,,,0.154,0.154,0.263,,,,,,,,,,84.0,82.0,83.0,0.26,,-0.92,,95.1,,0.375,0.625,0.0,,,,,,,,,,,,,,,
2024-05-30,745898,Strikeout,strikeout,True,676369,663978,Nelson Velázquez,Chris Paddack,0,d35f734f-6767-43e7-9200-3fac94b8a7b8,663978.0,chrispaddack,Paddack,Right,Chris Paddack,MIN,4.99,4.73,88.1,106.0,89.0,104.0,0.781,8.05,2.14,10.39,1.43,0.9,0.233,0.35,0.141,0.311,0.425,108.0,107.0,112.0,79.0,111.0,103.0,71.0,97.0,96.0,,,,,,,0.429,,0.177,,0.259,0.61,,-0.22,,-1.54,93.3,,82.9,85.9,,0.277,0.4,0.243,0.283,0.519,0.248,0.264,0.434,0.254,,,,0.326,0.435,0.19,106.0,102.0,103.0,,,,,0.136,,-1.7,,78.2,,,,,,,,,,,,,,,,,,
2024-05-30,745898,Flyout,field_out,True,676369,663978,Nelson Velázquez,Chris Paddack,0,96cd6a4c-35c2-415e-8c6b-ab4598eec64e,663978.0,chrispaddack,Paddack,Right,Chris Paddack,MIN,4.99,4.73,88.1,106.0,89.0,104.0,0.781,8.05,2.14,10.39,1.43,0.9,0.233,0.35,0.141,0.311,0.425,108.0,107.0,112.0,79.0,111.0,103.0,71.0,97.0,96.0,,,,,,,0.429,,0.177,,0.259,0.61,,-0.22,,-1.54,93.3,,82.9,85.9,,0.277,0.4,0.243,0.283,0.519,0.248,0.264,0.434,0.254,,,,0.326,0.435,0.19,106.0,102.0,103.0,,,,,0.136,,-1.7,,78.2,,,,,,,,,,,,,,,,,,
2024-05-30,745898,Forceout,force_out,True,676369,663978,Nelson Velázquez,Chris Paddack,1,8125258a-ba04-42ae-a06d-9689d948eccc,663978.0,chrispaddack,Paddack,Right,Chris Paddack,MIN,4.99,4.73,88.1,106.0,89.0,104.0,0.781,8.05,2.14,10.39,1.43,0.9,0.233,0.35,0.141,0.311,0.425,108.0,107.0,112.0,79.0,111.0,103.0,71.0,97.0,96.0,,,,,,,0.429,,0.177,,0.259,0.61,,-0.22,,-1.54,93.3,,82.9,85.9,,0.277,0.4,0.243,0.283,0.519,0.248,0.264,0.434,0.254,,,,0.326,0.435,0.19,106.0,102.0,103.0,,,,,0.136,,-1.7,,78.2,,,,,,,,,,,,,,,,,,
2024-05-30,745898,Strikeout,strikeout,True,676369,643377,Nelson Velázquez,Griffin Jax,0,36167082-74b8-4057-b63d-e7c9f2c08165,643377.0,griffinjax,Jax,Right,Griffin Jax,MIN,1.91,2.48,42.1,104.0,136.0,116.0,0.649,12.33,2.55,5.95,0.43,1.48,0.268,0.433,0.227,0.299,0.424,107.0,103.0,113.0,121.0,106.0,110.0,168.0,99.0,123.0,,,,,,,0.286,,0.384,,0.16,3.82,,0.27,,-0.19,97.0,,92.3,89.2,,0.114,0.182,0.293,0.185,0.333,0.483,0.236,0.327,0.422,,,,0.167,0.333,0.32,152.0,119.0,124.0,93.0,108.0,106.0,0.095,0.075,2.06,0.64,96.6,86.9,0.2,0.267,0.219,,,,,,,,,,,,,,,
2024-05-31,746303,Strikeout,strikeout,True,676369,656302,Nelson Velázquez,Dylan Cease,0,4dfa1a75-d9f2-44de-a3b7-e46a861f68d5,656302.0,dylancease,Cease,Right,Dylan Cease,SDP,3.99,3.51,115.0,101.0,124.0,108.0,0.691,11.66,2.82,6.89,1.17,0.74,0.205,0.428,0.155,0.32,0.399,55.0,72.0,68.0,124.0,97.0,104.0,113.0,101.0,105.0,108.0,99.0,104.0,113.0,89.0,90.0,0.435,0.01,0.462,0.081,0.013,-0.1,-5.15,1.62,-0.64,-4.3,96.8,91.8,69.5,87.1,82.7,0.244,0.445,0.225,0.25,1.0,0.2,0.182,0.273,0.379,0.25,1.0,0.0,0.242,0.455,0.333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
