date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,SI%,FA%,SL%,CU%,CH%,wFA/C,wSI/C,wSL/C,wCU/C,wCH/C,vFA,vCH,vSI,vSL,vCU,FF_ba,FF_slg,FF_whiff,SL_ba,SL_slg,SL_whiff,CH_ba,CH_slg,CH_whiff,SI_ba,SI_slg,SI_whiff,Stf+ FC,Loc+ FC,Pit+ FC,FC%,wFC/C,vFC,FC_ba,FC_slg,FC_whiff,CU_ba,CU_slg,CU_whiff,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,FS_slg,FS_whiff,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC,SV_ba,SV_slg,SV_whiff,EP%,wEP/C,vEP,vKN (sc),KN%,wKN/C,KC_ba,KC_slg,KC_whiff,ST_ba,ST_slg,ST_whiff
2024-04-30,746073,Groundout,field_out,True,624503,663372,Nick Gordon,Ryan Feltner,0,04e7c638-4e52-4571-89f2-461066f19c03,663372.0,ryanfeltner,Feltner,Right,Ryan Feltner,COL,5.36,4.1,102.1,100.0,97.0,100.0,0.779,8.0,2.9,10.11,1.06,1.37,0.224,0.399,0.168,0.336,0.446,114.0,96.0,103.0,104.0,110.0,116.0,83.0,102.0,97.0,91.0,91.0,87.0,110.0,99.0,104.0,0.14,0.34,0.291,0.083,0.147,-0.09,0.41,-1.06,-0.09,-1.33,94.9,85.4,94.4,88.1,79.2,0.257,0.405,0.182,0.182,0.545,0.235,0.321,0.5,0.422,0.286,0.375,0.164,,,,,,,,,,0.2,0.333,0.299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-04-30,746073,Flyout,field_out,True,624503,663372,Nick Gordon,Ryan Feltner,0,ae256221-0313-49a0-8b68-8b5d17fa0045,663372.0,ryanfeltner,Feltner,Right,Ryan Feltner,COL,5.36,4.1,102.1,100.0,97.0,100.0,0.779,8.0,2.9,10.11,1.06,1.37,0.224,0.399,0.168,0.336,0.446,114.0,96.0,103.0,104.0,110.0,116.0,83.0,102.0,97.0,91.0,91.0,87.0,110.0,99.0,104.0,0.14,0.34,0.291,0.083,0.147,-0.09,0.41,-1.06,-0.09,-1.33,94.9,85.4,94.4,88.1,79.2,0.257,0.405,0.182,0.182,0.545,0.235,0.321,0.5,0.422,0.286,0.375,0.164,,,,,,,,,,0.2,0.333,0.299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-04-30,746073,Groundout,field_out,True,624503,663372,Nick Gordon,Ryan Feltner,0,aed20cf8-03d0-4042-902e-e51b47b3aa95,663372.0,ryanfeltner,Feltner,Right,Ryan Feltner,COL,5.36,4.1,102.1,100.0,97.0,100.0,0.779,8.0,2.9,10.11,1.06,1.37,0.224,0.399,0.168,0.336,0.446,114.0,96.0,103.0,104.0,110.0,116.0,83.0,102.0,97.0,91.0,91.0,87.0,110.0,99.0,104.0,0.14,0.34,0.291,0.083,0.147,-0.09,0.41,-1.06,-0.09,-1.33,94.9,85.4,94.4,88.1,79.2,0.257,0.405,0.182,0.182,0.545,0.235,0.321,0.5,0.422,0.286,0.375,0.164,,,,,,,,,,0.2,0.333,0.299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-04-30,746073,Strikeout,strikeout,True,624503,656222,Nick Gordon,Jalen Beeks,1,0015a9db-b799-483a-971b-569c80eda44a,656222.0,jalenbeeks,Beeks,Left,Jalen Beeks,COL,4.75,3.72,47.1,93.0,79.0,90.0,0.803,7.23,3.42,8.75,0.95,1.09,0.288,0.377,0.171,0.315,0.405,82.0,90.0,90.0,92.0,124.0,129.0,75.0,94.0,89.0,,,,,,,0.002,0.57,,0.014,0.255,0.42,-0.45,,1.3,-0.52,94.5,89.0,89.3,,74.5,0.286,0.403,0.143,,,,0.211,0.289,0.407,,,,89.0,97.0,92.0,0.159,0.58,85.2,0.167,0.389,0.255,0.2,0.2,0.167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-01,746072,Forceout,force_out,True,624503,641712,Nick Gordon,Dakota Hudson,1,15cb222c-f44e-4816-9f45-517bdfb23b74,641712.0,dakotahudson,"Hudson, Dak",Right,Dakota Hudson,COL,5.84,5.76,86.1,96.0,84.0,91.0,0.827,5.0,4.8,10.01,1.04,1.79,0.216,0.418,0.144,0.37,0.416,84.0,94.0,93.0,102.0,98.0,99.0,64.0,89.0,76.0,71.0,96.0,86.0,99.0,96.0,97.0,0.32,0.156,0.255,0.166,0.103,-1.93,-0.53,-0.32,0.89,-4.92,89.9,83.4,90.3,84.1,80.2,0.296,0.5,0.079,0.289,0.361,0.313,0.379,0.69,0.146,0.315,0.465,0.07,,,,,,,,,,0.114,0.205,0.333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-01,746072,Forceout,force_out,True,624503,641712,Nick Gordon,Dakota Hudson,1,d1426068-0932-45a2-a4ce-1a5f477452e4,641712.0,dakotahudson,"Hudson, Dak",Right,Dakota Hudson,COL,5.84,5.76,86.1,96.0,84.0,91.0,0.827,5.0,4.8,10.01,1.04,1.79,0.216,0.418,0.144,0.37,0.416,84.0,94.0,93.0,102.0,98.0,99.0,64.0,89.0,76.0,71.0,96.0,86.0,99.0,96.0,97.0,0.32,0.156,0.255,0.166,0.103,-1.93,-0.53,-0.32,0.89,-4.92,89.9,83.4,90.3,84.1,80.2,0.296,0.5,0.079,0.289,0.361,0.313,0.379,0.69,0.146,0.315,0.465,0.07,,,,,,,,,,0.114,0.205,0.333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-01,746072,Lineout,field_out,True,624503,641712,Nick Gordon,Dakota Hudson,0,4340a764-03f6-4177-b805-595ee5293060,641712.0,dakotahudson,"Hudson, Dak",Right,Dakota Hudson,COL,5.84,5.76,86.1,96.0,84.0,91.0,0.827,5.0,4.8,10.01,1.04,1.79,0.216,0.418,0.144,0.37,0.416,84.0,94.0,93.0,102.0,98.0,99.0,64.0,89.0,76.0,71.0,96.0,86.0,99.0,96.0,97.0,0.32,0.156,0.255,0.166,0.103,-1.93,-0.53,-0.32,0.89,-4.92,89.9,83.4,90.3,84.1,80.2,0.296,0.5,0.079,0.289,0.361,0.313,0.379,0.69,0.146,0.315,0.465,0.07,,,,,,,,,,0.114,0.205,0.333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-01,746072,Flyout,field_out,True,624503,683232,Nick Gordon,Nick Mears,0,9773845f-b2b3-4715-ac01-5c42b062db17,683232.0,nickmears,Mears,Right,Nick Mears,COL,5.95,3.29,42.1,98.0,130.0,106.0,0.758,11.06,4.46,9.99,0.43,1.18,0.281,0.322,0.149,0.347,0.435,,,,127.0,100.0,110.0,138.0,98.0,105.0,,,,111.0,99.0,103.0,,0.603,0.19,0.207,,1.1,,-0.05,-3.59,,96.7,,,86.4,81.4,0.242,0.319,0.192,0.257,0.343,0.522,,,,,,,,,,,,,,,,0.372,0.535,0.288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-03,745665,Groundout,field_out,True,624503,613534,Nick Gordon,Austin Adams,0,40858a37-33d8-40c1-825f-08210bf5ecca,613534.0,austinadams,Adams,Right,Austin Adams,OAK,4.64,4.24,33.0,90.0,102.0,98.0,0.697,11.45,5.73,8.73,0.82,1.07,0.325,0.373,0.265,0.229,0.382,,,,,,,101.0,91.0,83.0,,,,103.0,89.0,103.0,,0.259,0.741,,,-1.12,,-1.16,,,93.5,,,87.8,,0.235,0.647,0.226,0.267,0.381,0.382,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-03,745665,Single,single,False,624503,668674,Nick Gordon,Lucas Erceg,0,317f6a2d-1f3b-477b-901f-274b56a19f9f,668674.0,lucaserceg,Erceg,Right,Lucas Erceg,OAK,2.94,3.34,33.2,103.0,111.0,105.0,0.713,10.16,3.21,7.49,0.8,1.76,0.33,0.284,0.193,0.227,0.402,91.0,100.0,104.0,,,,115.0,96.0,95.0,110.0,110.0,108.0,125.0,110.0,115.0,0.23,0.307,0.246,,0.218,-0.99,2.53,3.75,,-2.85,98.5,91.1,98.5,85.8,,0.211,0.447,0.333,0.067,0.067,0.353,0.409,0.727,0.345,0.25,0.278,0.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-04,745666,Groundout,field_out,True,624503,621112,Nick Gordon,Paul Blackburn,0,e37cc3cb-584d-4d9b-9ca9-09c5723ac73e,621112.0,paulblackburn,Blackburn,Right,Paul Blackburn,OAK,4.11,4.64,46.0,105.0,95.0,102.0,0.762,7.04,2.54,7.83,1.17,1.51,0.225,0.406,0.181,0.239,0.41,90.0,108.0,107.0,94.0,107.0,107.0,77.0,98.0,93.0,74.0,110.0,97.0,122.0,105.0,110.0,0.102,0.221,0.173,0.112,0.191,-1.7,-1.74,1.33,1.8,2.4,92.1,85.5,91.4,81.6,79.6,0.233,0.7,0.18,0.129,0.258,0.288,0.162,0.189,0.317,0.409,0.545,0.086,104.0,107.0,100.0,0.199,0.5,89.2,0.316,0.421,0.272,0.125,0.25,0.324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-04,745666,Groundout,field_out,True,624503,621112,Nick Gordon,Paul Blackburn,0,a087c15e-f821-4428-a68f-8f519f709d21,621112.0,paulblackburn,Blackburn,Right,Paul Blackburn,OAK,4.11,4.64,46.0,105.0,95.0,102.0,0.762,7.04,2.54,7.83,1.17,1.51,0.225,0.406,0.181,0.239,0.41,90.0,108.0,107.0,94.0,107.0,107.0,77.0,98.0,93.0,74.0,110.0,97.0,122.0,105.0,110.0,0.102,0.221,0.173,0.112,0.191,-1.7,-1.74,1.33,1.8,2.4,92.1,85.5,91.4,81.6,79.6,0.233,0.7,0.18,0.129,0.258,0.288,0.162,0.189,0.317,0.409,0.545,0.086,104.0,107.0,100.0,0.199,0.5,89.2,0.316,0.421,0.272,0.125,0.25,0.324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-04,745666,Strikeout,strikeout,True,624503,621112,Nick Gordon,Paul Blackburn,0,1a1f7fc6-a806-4962-b2ab-ce079159bb2b,621112.0,paulblackburn,Blackburn,Right,Paul Blackburn,OAK,4.11,4.64,46.0,105.0,95.0,102.0,0.762,7.04,2.54,7.83,1.17,1.51,0.225,0.406,0.181,0.239,0.41,90.0,108.0,107.0,94.0,107.0,107.0,77.0,98.0,93.0,74.0,110.0,97.0,122.0,105.0,110.0,0.102,0.221,0.173,0.112,0.191,-1.7,-1.74,1.33,1.8,2.4,92.1,85.5,91.4,81.6,79.6,0.233,0.7,0.18,0.129,0.258,0.288,0.162,0.189,0.317,0.409,0.545,0.086,104.0,107.0,100.0,0.199,0.5,89.2,0.316,0.421,0.272,0.125,0.25,0.324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-04,745666,Groundout,field_out,True,624503,666205,Nick Gordon,Kyle Muller,0,5a4ce6f9-ba53-4fc9-80ce-b65305a6413d,666205.0,kylemuller,Muller,Left,Kyle Muller,OAK,3.44,3.82,36.2,104.0,88.0,105.0,0.794,7.12,1.72,8.59,1.47,1.17,0.223,0.402,0.098,0.313,0.509,80.0,82.0,80.0,116.0,90.0,102.0,80.0,112.0,106.0,,,,92.0,101.0,112.0,,0.546,0.262,0.132,0.059,0.32,,0.04,-3.81,3.54,92.7,87.8,,85.4,79.8,0.25,0.393,0.201,0.256,0.442,0.217,0.0,0.0,0.538,,,,,,,,,,,,,0.333,1.111,0.136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-05,745667,Home Run,home_run,False,624503,671212,Nick Gordon,Joe Boyle,1,9d49ea4c-aab2-497f-aac8-2de9849c967b,671212.0,joeboyle,Boyle,Right,Joe Boyle,OAK,7.16,4.79,27.2,88.0,110.0,92.0,0.757,9.43,7.48,8.13,0.98,0.87,0.263,0.25,0.171,0.263,0.38,,,,110.0,75.0,87.0,95.0,84.0,84.0,,,,128.0,106.0,117.0,,0.575,0.36,0.065,,-0.8,,0.13,0.58,,96.6,,,86.7,80.4,0.268,0.411,0.216,0.25,0.75,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-05,745667,Single,single,False,624503,687765,Nick Gordon,Mitch Spence,0,97d39c2b-e5c9-4196-99c2-7c4589db469a,687765.0,mitchspence,Spence,Right,Mitch Spence,OAK,4.75,3.99,83.1,102.0,100.0,101.0,0.79,7.78,2.48,9.4,1.3,1.25,0.154,0.453,0.138,0.323,0.424,75.0,88.0,85.0,102.0,115.0,114.0,,,,39.0,98.0,87.0,123.0,105.0,109.0,0.121,,0.362,0.107,0.019,,-0.1,0.7,-2.9,-10.0,,88.6,92.2,84.2,79.5,,,,0.248,0.442,0.277,0.625,0.875,0.0,0.308,0.308,0.132,96.0,97.0,94.0,0.39,-0.32,91.0,0.255,0.491,0.186,0.256,0.419,0.315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-05,745667,Double,double,False,624503,687765,Nick Gordon,Mitch Spence,0,66ce7602-948e-4c34-abcb-30ce527506fa,687765.0,mitchspence,Spence,Right,Mitch Spence,OAK,4.75,3.99,83.1,102.0,100.0,101.0,0.79,7.78,2.48,9.4,1.3,1.25,0.154,0.453,0.138,0.323,0.424,75.0,88.0,85.0,102.0,115.0,114.0,,,,39.0,98.0,87.0,123.0,105.0,109.0,0.121,,0.362,0.107,0.019,,-0.1,0.7,-2.9,-10.0,,88.6,92.2,84.2,79.5,,,,0.248,0.442,0.277,0.625,0.875,0.0,0.308,0.308,0.132,96.0,97.0,94.0,0.39,-0.32,91.0,0.255,0.491,0.186,0.256,0.419,0.315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-05,745667,Walk,walk,False,624503,547184,Nick Gordon,Michael Kelly,0,d7867473-0f46-4d6a-a45a-21d86db525fd,547184.0,michaelkelly,"Kelly, M",Right,Michael Kelly,OAK,2.59,3.51,31.1,97.0,120.0,100.0,0.801,6.32,2.87,7.76,0.57,0.88,0.312,0.355,0.183,0.226,0.417,,,,,,,54.0,98.0,87.0,72.0,109.0,102.0,145.0,87.0,97.0,0.009,0.319,0.672,,,1.4,-16.52,0.84,,,95.1,,92.1,84.2,,0.192,0.192,0.233,0.444,1.222,0.167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-05,745667,Single,single,False,624503,519008,Nick Gordon,T.J. McFarland,1,fbab6441-6840-4329-a748-6c963f425962,519008.0,tjmcfarland,McFarland,Left,T.J. McFarland,OAK,4.38,2.72,37.0,103.0,69.0,104.0,0.823,6.57,2.68,9.0,0.73,2.92,0.235,0.4,0.2,0.191,0.419,88.0,101.0,101.0,,,,-3.0,92.0,88.0,44.0,107.0,105.0,94.0,99.0,103.0,0.481,0.005,0.399,,0.113,7.5,1.3,0.24,,-2.63,88.2,81.2,87.9,78.1,,,,,0.256,0.419,0.299,0.235,0.412,0.294,0.275,0.362,0.085,62.0,114.0,74.0,0.002,5.39,82.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-06,746149,Home Run,home_run,False,624503,621111,Nick Gordon,Walker Buehler,0,26f703ec-23b6-46cb-86a4-c2e40b5b4678,621111.0,walkerbuehler,Buehler,Right,Walker Buehler,LAD,5.84,4.86,37.0,103.0,98.0,102.0,0.841,7.54,2.43,11.19,2.43,1.26,0.228,0.447,0.13,0.366,0.438,74.0,104.0,98.0,,,,96.0,99.0,98.0,85.0,107.0,101.0,126.0,107.0,115.0,0.198,0.286,0.103,,0.068,-3.09,0.15,-3.39,,-3.76,95.5,90.0,95.0,83.8,,0.378,0.784,0.173,0.176,0.529,0.167,0.455,0.636,0.095,0.243,0.27,0.113,102.0,102.0,100.0,0.201,1.78,91.5,0.233,0.433,0.153,0.368,0.579,0.282,,,,,,,,,,100.0,101.0,112.0,0.144,-3.89,79.0,,,,,,,,,,,,,,,
2024-05-06,746149,Strikeout,strikeout,True,624503,621111,Nick Gordon,Walker Buehler,0,22f003a0-f53a-42ce-94d5-14e0d68803c1,621111.0,walkerbuehler,Buehler,Right,Walker Buehler,LAD,5.84,4.86,37.0,103.0,98.0,102.0,0.841,7.54,2.43,11.19,2.43,1.26,0.228,0.447,0.13,0.366,0.438,74.0,104.0,98.0,,,,96.0,99.0,98.0,85.0,107.0,101.0,126.0,107.0,115.0,0.198,0.286,0.103,,0.068,-3.09,0.15,-3.39,,-3.76,95.5,90.0,95.0,83.8,,0.378,0.784,0.173,0.176,0.529,0.167,0.455,0.636,0.095,0.243,0.27,0.113,102.0,102.0,100.0,0.201,1.78,91.5,0.233,0.433,0.153,0.368,0.579,0.282,,,,,,,,,,100.0,101.0,112.0,0.144,-3.89,79.0,,,,,,,,,,,,,,,
2024-05-06,746149,Groundout,field_out,True,624503,642232,Nick Gordon,Ryan Yarbrough,0,5be4cd65-5ce2-4de1-9c32-be1b195c4de3,642232.0,ryanyarbrough,Yarbrough,Left,Ryan Yarbrough,LAD,3.73,4.67,62.2,98.0,80.0,93.0,0.813,4.45,3.59,7.04,1.15,0.95,0.259,0.403,0.169,0.259,0.444,63.0,102.0,82.0,96.0,102.0,111.0,86.0,96.0,90.0,63.0,100.0,91.0,,,,0.251,0.173,,0.286,0.149,0.52,2.48,,0.81,1.05,86.5,77.5,85.9,,71.5,0.258,0.387,0.149,,,,0.229,0.229,0.231,0.211,0.324,0.099,95.0,83.0,77.0,0.142,-4.83,83.8,0.421,0.789,0.204,0.141,0.282,0.282,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-07,746147,Groundout,field_out,True,624503,808967,Nick Gordon,Yoshinobu Yamamoto,0,d6c5b6d9-3278-4658-909e-a82417c977a0,808967.0,yoshinobuyamamoto,Yamamoto,Right,Yoshinobu Yamamoto,LAD,2.92,3.17,74.0,105.0,99.0,106.0,0.758,10.22,2.07,7.54,0.73,1.5,0.251,0.402,0.156,0.332,0.441,,,,106.0,105.0,113.0,83.0,103.0,95.0,102.0,110.0,103.0,120.0,113.0,120.0,0.033,0.407,0.033,0.226,,1.22,-0.61,0.93,0.52,,95.5,,94.9,86.5,77.9,0.248,0.396,0.194,0.133,0.133,0.333,,,,0.3,0.5,0.143,86.0,95.0,89.0,0.053,2.17,91.3,0.231,0.308,0.242,0.23,0.41,0.319,122.0,111.0,119.0,0.248,-0.01,90.1,0.188,0.3,0.348,,,,,,,,,,,,,,,,,,,,,
2024-05-07,746147,Groundout,field_out,True,624503,808967,Nick Gordon,Yoshinobu Yamamoto,0,afafc854-0cd3-4b01-b2db-71e8bdc4ccf9,808967.0,yoshinobuyamamoto,Yamamoto,Right,Yoshinobu Yamamoto,LAD,2.92,3.17,74.0,105.0,99.0,106.0,0.758,10.22,2.07,7.54,0.73,1.5,0.251,0.402,0.156,0.332,0.441,,,,106.0,105.0,113.0,83.0,103.0,95.0,102.0,110.0,103.0,120.0,113.0,120.0,0.033,0.407,0.033,0.226,,1.22,-0.61,0.93,0.52,,95.5,,94.9,86.5,77.9,0.248,0.396,0.194,0.133,0.133,0.333,,,,0.3,0.5,0.143,86.0,95.0,89.0,0.053,2.17,91.3,0.231,0.308,0.242,0.23,0.41,0.319,122.0,111.0,119.0,0.248,-0.01,90.1,0.188,0.3,0.348,,,,,,,,,,,,,,,,,,,,,
2024-05-07,746147,Lineout,field_out,True,624503,808967,Nick Gordon,Yoshinobu Yamamoto,0,5d593d2f-2443-4b66-be12-128788780b11,808967.0,yoshinobuyamamoto,Yamamoto,Right,Yoshinobu Yamamoto,LAD,2.92,3.17,74.0,105.0,99.0,106.0,0.758,10.22,2.07,7.54,0.73,1.5,0.251,0.402,0.156,0.332,0.441,,,,106.0,105.0,113.0,83.0,103.0,95.0,102.0,110.0,103.0,120.0,113.0,120.0,0.033,0.407,0.033,0.226,,1.22,-0.61,0.93,0.52,,95.5,,94.9,86.5,77.9,0.248,0.396,0.194,0.133,0.133,0.333,,,,0.3,0.5,0.143,86.0,95.0,89.0,0.053,2.17,91.3,0.231,0.308,0.242,0.23,0.41,0.319,122.0,111.0,119.0,0.248,-0.01,90.1,0.188,0.3,0.348,,,,,,,,,,,,,,,,,,,,,
2024-05-08,746151,Groundout,field_out,True,624503,694813,Nick Gordon,Gavin Stone,0,0f863add-8339-4029-88ec-631f5754073f,694813.0,gavinstone,Stone,Right,Gavin Stone,LAD,3.19,3.8,101.2,103.0,97.0,101.0,0.776,6.99,2.48,8.59,0.8,1.26,0.25,0.397,0.17,0.292,0.411,80.0,103.0,98.0,95.0,100.0,100.0,97.0,99.0,96.0,96.0,103.0,97.0,133.0,112.0,121.0,0.234,0.247,0.162,0.033,0.262,0.31,-0.5,1.06,3.38,0.85,94.7,87.2,95.2,88.9,83.3,0.247,0.36,0.148,0.247,0.315,0.346,0.184,0.34,0.338,0.333,0.495,0.146,80.0,100.0,95.0,0.061,2.5,92.3,0.286,0.286,0.173,0.111,0.111,0.188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-08,746151,Strikeout,strikeout,True,624503,694813,Nick Gordon,Gavin Stone,0,4799f931-debd-4e00-94f4-7c22a597b292,694813.0,gavinstone,Stone,Right,Gavin Stone,LAD,3.19,3.8,101.2,103.0,97.0,101.0,0.776,6.99,2.48,8.59,0.8,1.26,0.25,0.397,0.17,0.292,0.411,80.0,103.0,98.0,95.0,100.0,100.0,97.0,99.0,96.0,96.0,103.0,97.0,133.0,112.0,121.0,0.234,0.247,0.162,0.033,0.262,0.31,-0.5,1.06,3.38,0.85,94.7,87.2,95.2,88.9,83.3,0.247,0.36,0.148,0.247,0.315,0.346,0.184,0.34,0.338,0.333,0.495,0.146,80.0,100.0,95.0,0.061,2.5,92.3,0.286,0.286,0.173,0.111,0.111,0.188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-08,746151,Groundout,field_out,True,624503,694813,Nick Gordon,Gavin Stone,0,a6e9844c-efe0-472a-a232-cbb846883bd5,694813.0,gavinstone,Stone,Right,Gavin Stone,LAD,3.19,3.8,101.2,103.0,97.0,101.0,0.776,6.99,2.48,8.59,0.8,1.26,0.25,0.397,0.17,0.292,0.411,80.0,103.0,98.0,95.0,100.0,100.0,97.0,99.0,96.0,96.0,103.0,97.0,133.0,112.0,121.0,0.234,0.247,0.162,0.033,0.262,0.31,-0.5,1.06,3.38,0.85,94.7,87.2,95.2,88.9,83.3,0.247,0.36,0.148,0.247,0.315,0.346,0.184,0.34,0.338,0.333,0.495,0.146,80.0,100.0,95.0,0.061,2.5,92.3,0.286,0.286,0.173,0.111,0.111,0.188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-11,746069,Single,single,True,624503,592836,Nick Gordon,Taijuan Walker,1,4384d951-ed1b-44db-849f-6a9540461035,592836.0,taijuanwalker,"Walker, T",Right,Taijuan Walker,PHI,5.6,6.38,53.0,97.0,89.0,94.0,0.848,7.3,3.57,9.85,2.04,0.81,0.189,0.415,0.134,0.421,0.455,,,,90.0,90.0,92.0,61.0,95.0,84.0,76.0,98.0,93.0,30.0,112.0,104.0,0.279,0.136,0.193,0.104,,0.24,-1.25,2.76,1.79,,91.3,,90.9,84.8,74.5,0.176,0.176,0.194,0.1,0.175,0.313,,,,0.31,0.534,0.074,97.0,91.0,86.0,0.114,-5.12,87.2,0.4,1.0,0.093,0.133,0.333,0.189,121.0,102.0,109.0,0.174,-5.91,86.2,0.426,0.704,0.141,,,,,,,,,,,,,,,,,,,,,
2024-05-11,746069,Groundout,field_out,True,624503,592836,Nick Gordon,Taijuan Walker,0,f20e4781-b59d-45b2-bfee-0db12080e0b6,592836.0,taijuanwalker,"Walker, T",Right,Taijuan Walker,PHI,5.6,6.38,53.0,97.0,89.0,94.0,0.848,7.3,3.57,9.85,2.04,0.81,0.189,0.415,0.134,0.421,0.455,,,,90.0,90.0,92.0,61.0,95.0,84.0,76.0,98.0,93.0,30.0,112.0,104.0,0.279,0.136,0.193,0.104,,0.24,-1.25,2.76,1.79,,91.3,,90.9,84.8,74.5,0.176,0.176,0.194,0.1,0.175,0.313,,,,0.31,0.534,0.074,97.0,91.0,86.0,0.114,-5.12,87.2,0.4,1.0,0.093,0.133,0.333,0.189,121.0,102.0,109.0,0.174,-5.91,86.2,0.426,0.704,0.141,,,,,,,,,,,,,,,,,,,,,
2024-05-11,746069,Single,single,False,624503,592836,Nick Gordon,Taijuan Walker,0,5bbc7630-1846-4bc5-89ed-a2f188cb83d6,592836.0,taijuanwalker,"Walker, T",Right,Taijuan Walker,PHI,5.6,6.38,53.0,97.0,89.0,94.0,0.848,7.3,3.57,9.85,2.04,0.81,0.189,0.415,0.134,0.421,0.455,,,,90.0,90.0,92.0,61.0,95.0,84.0,76.0,98.0,93.0,30.0,112.0,104.0,0.279,0.136,0.193,0.104,,0.24,-1.25,2.76,1.79,,91.3,,90.9,84.8,74.5,0.176,0.176,0.194,0.1,0.175,0.313,,,,0.31,0.534,0.074,97.0,91.0,86.0,0.114,-5.12,87.2,0.4,1.0,0.093,0.133,0.333,0.189,121.0,102.0,109.0,0.174,-5.91,86.2,0.426,0.704,0.141,,,,,,,,,,,,,,,,,,,,,
2024-05-11,746069,Single,single,False,624503,614179,Nick Gordon,José Ruiz,0,fd963a18-51b0-4ccc-9b1a-3081fb79869d,614179.0,joseruiz,"Ruiz, J",Right,José Ruiz,PHI,5.08,4.3,28.1,101.0,104.0,101.0,0.742,7.94,2.22,10.8,1.91,1.77,0.233,0.467,0.078,0.367,0.424,94.0,86.0,93.0,119.0,105.0,104.0,104.0,98.0,101.0,75.0,100.0,96.0,131.0,79.0,84.0,0.242,0.248,0.047,0.426,0.038,-0.88,1.67,-1.48,-2.08,-2.94,96.3,90.4,95.8,91.9,86.3,0.273,0.545,0.323,0.333,0.333,0.375,0.25,0.5,0.167,0.25,0.357,0.143,,,,,,,,,,0.339,0.536,0.343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-12,746068,Flyout,field_out,True,624503,554430,Nick Gordon,Zack Wheeler,0,0fe45e92-8182-413c-adcd-63e4287440f7,554430.0,zackwheeler,Wheeler,Right,Zack Wheeler,PHI,2.7,2.9,116.2,104.0,106.0,108.0,0.749,9.72,2.7,6.25,0.85,1.17,0.274,0.341,0.221,0.284,0.425,,,,114.0,99.0,107.0,101.0,107.0,109.0,109.0,103.0,108.0,128.0,107.0,114.0,0.187,0.416,0.116,0.099,,0.69,2.48,1.61,-0.34,,95.1,,94.4,84.4,81.5,0.219,0.391,0.294,0.14,0.2,0.327,,,,0.173,0.24,0.149,95.0,98.0,98.0,0.104,-0.15,90.9,0.244,0.439,0.184,0.179,0.333,0.357,96.0,106.0,107.0,0.078,0.85,86.1,0.171,0.257,0.385,,,,,,,,,,,,,,,,,,,,,
