date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,FA%,SL%,CU%,CH%,wFA/C,wSL/C,wCU/C,wCH/C,vFA,vCH,vSL,vCU,FF_ba,FF_slg,FF_whiff,CU_ba,CU_slg,CU_whiff,CH_ba,CH_slg,CH_whiff,SL_ba,SL_slg,SL_whiff,Stf+ SI,Loc+ SI,Pit+ SI,SI%,wSI/C,vSI,SI_ba,SI_slg,SI_whiff,Stf+ FS,Loc+ FS,Pit+ FS,FS%,KC%,wFS/C,wKC/C,vFS,vKC,FS_ba,FS_slg,FS_whiff,Stf+ KC,Loc+ KC,Pit+ KC,Stf+ FC,Loc+ FC,Pit+ FC,FC%,wFC/C,vFC,FC_ba,FC_slg,FC_whiff,EP%,wEP/C,vEP,SV_ba,SV_slg,SV_whiff,FO%,wFO/C,vFO,vKN (sc),KN%,wKN/C,KC_ba,KC_slg,KC_whiff,ST_ba,ST_slg,ST_whiff,vSC (sc),SC%,wSC/C,SC_ba,SC_slg,SC_whiff
2024-09-08,746345,Walk,walk,False,656976,623352,Pavin Smith,Josh Hader,0,fa684b8e-39cd-4a9c-adca-c88454646740,623352.0,joshhader,Hader,Left,Josh Hader,HOU,3.38,2.74,61.1,98.0,130.0,111.0,0.62,13.21,3.08,5.28,1.61,0.59,0.206,0.365,0.135,0.317,0.41,111.0,70.0,51.0,,,,,,,114.0,97.0,108.0,,0.268,,0.011,,2.28,,-10.86,,89.3,85.8,,,,,,,,,,,0.125,0.266,0.574,137.0,98.0,113.0,0.722,0.94,96.1,0.181,0.356,0.337,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-10,747152,Strikeout,strikeout,True,656976,543135,Pavin Smith,Nathan Eovaldi,0,fbe4ca42-c33f-471b-b4a9-a4461f7d454c,543135.0,nathaneovaldi,Eovaldi,Right,Nathan Eovaldi,TEX,3.67,3.9,152.0,104.0,98.0,103.0,0.752,8.88,2.13,7.58,1.3,1.51,0.229,0.395,0.113,0.352,0.458,,,,100.0,104.0,104.0,75.0,106.0,99.0,113.0,102.0,104.0,0.373,0.03,0.138,,0.99,-1.12,-0.67,,95.5,,86.2,76.8,0.207,0.328,0.187,0.206,0.46,0.362,,,,0.333,0.571,0.167,,,,,,,,,,127.0,101.0,110.0,0.309,,1.69,,88.5,,0.193,0.286,0.364,,,,91.0,107.0,99.0,0.149,-1.06,91.5,0.315,0.587,0.184,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-10,747152,Strikeout,strikeout,True,656976,543135,Pavin Smith,Nathan Eovaldi,0,1759f399-8679-41d1-be2e-89da604d9694,543135.0,nathaneovaldi,Eovaldi,Right,Nathan Eovaldi,TEX,3.67,3.9,152.0,104.0,98.0,103.0,0.752,8.88,2.13,7.58,1.3,1.51,0.229,0.395,0.113,0.352,0.458,,,,100.0,104.0,104.0,75.0,106.0,99.0,113.0,102.0,104.0,0.373,0.03,0.138,,0.99,-1.12,-0.67,,95.5,,86.2,76.8,0.207,0.328,0.187,0.206,0.46,0.362,,,,0.333,0.571,0.167,,,,,,,,,,127.0,101.0,110.0,0.309,,1.69,,88.5,,0.193,0.286,0.364,,,,91.0,107.0,99.0,0.149,-1.06,91.5,0.315,0.587,0.184,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-10,747152,Groundout,field_out,True,656976,679156,Pavin Smith,Walter Pennington,0,cea0bad8-2afb-4c81-b32c-b93081cdf57d,679156.0,walterpennington,Pennington,Left,Walter Pennington,- - -,1.84,4.57,14.2,91.0,80.0,85.0,0.761,7.36,6.14,8.59,0.61,1.43,0.2,0.511,0.089,0.2,0.373,,,,,,,61.0,94.0,72.0,91.0,95.0,92.0,0.034,0.411,,,1.49,-1.0,,,90.8,,83.8,,,,,,,,,,,0.25,0.357,0.442,62.0,88.0,76.0,0.323,0.78,91.6,0.2,0.267,0.121,,,,,,,,,,,,,,,,91.0,88.0,86.0,0.232,0.22,89.7,0.308,0.385,0.143,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-10,747152,Double,double,False,656976,670036,Pavin Smith,Matt Festa,1,7912c6a6-26c2-40a2-9e04-2c02e5192277,670036.0,mattfesta,"Festa, M",Right,Matt Festa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.143,0.357,0.242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.294,0.412,0.286,,,,,,,,,,,,,,,,0.357,0.429,0.275,,,,,,
2024-09-11,747154,Groundout,field_out,True,656976,669391,Pavin Smith,Owen White,1,5aa846e9-3674-4dad-a0af-0af190f47986,669391.0,owenwhite,White,Right,Owen White,TEX,24.0,8.76,3.0,102.0,101.0,102.0,0.971,0.0,3.0,27.0,3.0,2.33,0.235,0.412,0.118,0.412,0.493,116.0,88.0,80.0,101.0,104.0,112.0,91.0,102.0,97.0,140.0,104.0,117.0,0.493,0.174,0.145,0.058,-3.6,-17.34,-14.55,-5.06,94.4,88.9,86.6,79.2,0.6,0.6,0.125,0.667,1.333,0.0,0.667,0.667,0.0,0.667,2.0,0.0,99.0,104.0,109.0,0.014,3.94,93.4,,,,,,,,,,,,,,,,,,,105.0,106.0,112.0,0.116,12.54,90.9,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-13,747153,Sac Fly,sac_fly,True,656976,642547,Pavin Smith,Freddy Peralta,1,79f0c9b9-ad56-48ab-9f03-30005764d101,642547.0,freddyperalta,"Peralta, F",Right,Freddy Peralta,MIL,3.75,3.98,163.1,98.0,103.0,100.0,0.72,10.14,3.53,7.66,1.38,0.82,0.257,0.379,0.206,0.315,0.376,83.0,93.0,88.0,102.0,104.0,110.0,112.0,99.0,101.0,98.0,99.0,105.0,0.537,0.22,0.066,0.177,-0.14,0.0,-0.38,1.02,94.3,87.7,81.4,78.0,0.247,0.439,0.247,0.222,0.417,0.384,0.215,0.29,0.376,0.203,0.368,0.408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-13,747153,Walk,walk,True,656976,642547,Pavin Smith,Freddy Peralta,1,afa1342f-03b4-4965-9fdb-c97df6d09607,642547.0,freddyperalta,"Peralta, F",Right,Freddy Peralta,MIL,3.75,3.98,163.1,98.0,103.0,100.0,0.72,10.14,3.53,7.66,1.38,0.82,0.257,0.379,0.206,0.315,0.376,83.0,93.0,88.0,102.0,104.0,110.0,112.0,99.0,101.0,98.0,99.0,105.0,0.537,0.22,0.066,0.177,-0.14,0.0,-0.38,1.02,94.3,87.7,81.4,78.0,0.247,0.439,0.247,0.222,0.417,0.384,0.215,0.29,0.376,0.203,0.368,0.408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-13,747153,Flyout,field_out,True,656976,642547,Pavin Smith,Freddy Peralta,0,e4021ac4-6b3b-445c-b3f3-d08679fc1aad,642547.0,freddyperalta,"Peralta, F",Right,Freddy Peralta,MIL,3.75,3.98,163.1,98.0,103.0,100.0,0.72,10.14,3.53,7.66,1.38,0.82,0.257,0.379,0.206,0.315,0.376,83.0,93.0,88.0,102.0,104.0,110.0,112.0,99.0,101.0,98.0,99.0,105.0,0.537,0.22,0.066,0.177,-0.14,0.0,-0.38,1.02,94.3,87.7,81.4,78.0,0.247,0.439,0.247,0.222,0.417,0.384,0.215,0.29,0.376,0.203,0.368,0.408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-13,747153,Grounded Into DP,grounded_into_double_play,True,656976,656730,Pavin Smith,Trevor Megill,1,25299c6e-68fc-4239-a624-14157a31b2cd,656730.0,trevormegill,Megill,Right,Trevor Megill,MIL,2.98,2.84,42.1,99.0,142.0,113.0,0.727,9.99,2.55,6.59,0.85,0.63,0.278,0.343,0.102,0.352,0.455,,,,,,,127.0,101.0,108.0,,,,0.713,,,,1.84,,,,98.8,,,,0.217,0.292,0.23,0.156,0.344,0.556,,,,,,,258.0,48.0,53.0,0.003,-4.17,98.6,,,,,,,,0.284,,0.65,,87.4,,,,168.0,95.0,124.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-14,747148,Flyout,field_out,True,656976,668964,Pavin Smith,Tobias Myers,0,c36b3194-2913-4130-8587-41db95bc4257,668964.0,tobiasmyers,Myers,Right,Tobias Myers,MIL,3.07,4.27,126.0,101.0,91.0,97.0,0.809,8.21,2.36,8.21,1.29,0.94,0.253,0.426,0.132,0.319,0.431,107.0,85.0,89.0,74.0,100.0,105.0,86.0,104.0,100.0,92.0,106.0,104.0,0.399,0.205,0.043,0.115,0.49,1.91,-3.58,1.24,92.9,81.1,85.5,77.8,0.235,0.441,0.178,0.444,0.611,0.176,0.073,0.073,0.456,0.181,0.234,0.259,71.0,92.0,74.0,0.005,11.28,91.5,0.0,0.0,0.0,,,,,,,,,,,,,,,,96.0,100.0,90.0,0.234,-1.14,89.3,0.35,0.524,0.127,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-14,747148,Single,single,False,656976,668964,Pavin Smith,Tobias Myers,1,20c350ec-2a14-42fc-809c-99b8a2ae4cd1,668964.0,tobiasmyers,Myers,Right,Tobias Myers,MIL,3.07,4.27,126.0,101.0,91.0,97.0,0.809,8.21,2.36,8.21,1.29,0.94,0.253,0.426,0.132,0.319,0.431,107.0,85.0,89.0,74.0,100.0,105.0,86.0,104.0,100.0,92.0,106.0,104.0,0.399,0.205,0.043,0.115,0.49,1.91,-3.58,1.24,92.9,81.1,85.5,77.8,0.235,0.441,0.178,0.444,0.611,0.176,0.073,0.073,0.456,0.181,0.234,0.259,71.0,92.0,74.0,0.005,11.28,91.5,0.0,0.0,0.0,,,,,,,,,,,,,,,,96.0,100.0,90.0,0.234,-1.14,89.3,0.35,0.524,0.127,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-14,747148,Single,single,False,656976,668964,Pavin Smith,Tobias Myers,0,ac977df6-47aa-46bf-8ff8-d5fb17b94229,668964.0,tobiasmyers,Myers,Right,Tobias Myers,MIL,3.07,4.27,126.0,101.0,91.0,97.0,0.809,8.21,2.36,8.21,1.29,0.94,0.253,0.426,0.132,0.319,0.431,107.0,85.0,89.0,74.0,100.0,105.0,86.0,104.0,100.0,92.0,106.0,104.0,0.399,0.205,0.043,0.115,0.49,1.91,-3.58,1.24,92.9,81.1,85.5,77.8,0.235,0.441,0.178,0.444,0.611,0.176,0.073,0.073,0.456,0.181,0.234,0.259,71.0,92.0,74.0,0.005,11.28,91.5,0.0,0.0,0.0,,,,,,,,,,,,,,,,96.0,100.0,90.0,0.234,-1.14,89.3,0.35,0.524,0.127,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-14,747148,Single,single,False,656976,571948,Pavin Smith,Hoby Milner,1,0c16be45-f57e-4b85-a244-e6f495694a31,571948.0,hobymilner,Milner,Left,Hoby Milner,MIL,5.12,3.16,58.0,107.0,103.0,104.0,0.837,9.0,2.17,9.47,0.93,1.89,0.263,0.404,0.216,0.251,0.43,86.0,108.0,94.0,,,,102.0,116.0,110.0,126.0,102.0,108.0,0.199,0.332,,0.133,2.77,0.25,,0.11,88.8,81.1,79.5,,0.068,0.159,0.245,,,,0.296,0.444,0.273,,,,87.0,106.0,100.0,0.335,-1.69,88.5,0.398,0.578,0.062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.25,0.397,0.263,,,,,,
2024-09-15,747151,Field Error,field_error,False,656976,669084,Pavin Smith,DL Hall,0,d8e57294-291c-47b5-acd0-3b925424ca44,669084.0,dlhall,"Hall, DL",Left,DL Hall,MIL,4.91,5.09,36.2,99.0,85.0,94.0,0.794,9.33,4.91,9.82,1.23,1.08,0.17,0.425,0.151,0.311,0.416,91.0,96.0,88.0,103.0,100.0,101.0,69.0,98.0,91.0,106.0,104.0,106.0,0.45,0.141,0.196,0.214,-2.42,0.06,0.54,0.34,93.2,84.8,84.7,79.8,0.382,0.544,0.109,0.2,0.4,0.19,0.167,0.267,0.365,0.2,0.24,0.488,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-15,747151,Double,double,False,656976,669084,Pavin Smith,DL Hall,1,ba332238-86b3-42f4-a07c-fe6595bc00a0,669084.0,dlhall,"Hall, DL",Left,DL Hall,MIL,4.91,5.09,36.2,99.0,85.0,94.0,0.794,9.33,4.91,9.82,1.23,1.08,0.17,0.425,0.151,0.311,0.416,91.0,96.0,88.0,103.0,100.0,101.0,69.0,98.0,91.0,106.0,104.0,106.0,0.45,0.141,0.196,0.214,-2.42,0.06,0.54,0.34,93.2,84.8,84.7,79.8,0.382,0.544,0.109,0.2,0.4,0.19,0.167,0.267,0.365,0.2,0.24,0.488,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-15,747151,Strikeout,strikeout,True,656976,605452,Pavin Smith,Joe Ross,0,68b8b2af-7ba0-49fa-ba3b-6e72865aad7b,605452.0,joeross,Ross,Right,Joe Ross,MIL,3.61,3.71,67.1,102.0,88.0,98.0,0.751,7.89,3.34,8.29,0.67,0.96,0.282,0.366,0.213,0.332,0.458,81.0,106.0,96.0,109.0,102.0,99.0,84.0,107.0,98.0,93.0,102.0,104.0,0.16,0.373,0.019,0.083,-2.05,0.54,2.4,-0.5,94.7,90.2,86.6,83.2,0.277,0.447,0.283,0.0,0.0,0.308,0.308,0.385,0.156,0.233,0.326,0.382,84.0,98.0,93.0,0.365,1.28,94.7,0.223,0.298,0.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-16,746502,Groundout,field_out,True,656976,622608,Pavin Smith,Antonio Senzatela,0,8ea0bca0-b905-4b6b-b1da-4980fb75a299,622608.0,antoniosenzatela,Senzatela,Right,Antonio Senzatela,COL,6.0,11.1,3.0,106.0,79.0,103.0,0.857,6.0,6.0,12.0,3.0,1.0,0.4,0.2,0.1,0.5,0.358,68.0,102.0,99.0,75.0,90.0,118.0,75.0,106.0,102.0,99.0,114.0,105.0,0.582,0.224,0.075,0.119,-6.91,3.43,2.91,1.2,95.0,87.3,86.9,80.6,0.571,1.286,0.118,,,,,,,0.0,0.0,0.167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-16,746502,Walk,walk,False,656976,622608,Pavin Smith,Antonio Senzatela,1,0d7069a8-e07b-42bd-a55e-ee34cd702e74,622608.0,antoniosenzatela,Senzatela,Right,Antonio Senzatela,COL,6.0,11.1,3.0,106.0,79.0,103.0,0.857,6.0,6.0,12.0,3.0,1.0,0.4,0.2,0.1,0.5,0.358,68.0,102.0,99.0,75.0,90.0,118.0,75.0,106.0,102.0,99.0,114.0,105.0,0.582,0.224,0.075,0.119,-6.91,3.43,2.91,1.2,95.0,87.3,86.9,80.6,0.571,1.286,0.118,,,,,,,0.0,0.0,0.167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-16,746502,Walk,walk,False,656976,678821,Pavin Smith,Luis Peralta,0,2b12fea1-d85e-4dd9-8f9c-808232483936,678821.0,luisperalta,"Peralta, L",Left,Luis Peralta,COL,0.0,2.47,9.0,96.0,86.0,93.0,0.833,9.0,4.0,4.0,0.0,0.67,0.45,0.25,0.0,0.45,0.453,,,,74.0,98.0,96.0,89.0,95.0,92.0,,,,0.786,,0.214,,4.58,,0.1,,94.9,,,82.2,0.095,0.095,0.158,0.333,0.333,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-16,746502,Single,single,False,656976,678020,Pavin Smith,Seth Halvorsen,0,3c0a6d55-d153-49b5-83aa-1ce5a24f4df5,678020.0,sethhalvorsen,Halvorsen,Right,Seth Halvorsen,COL,0.0,1.8,8.2,108.0,113.0,112.0,0.725,8.31,0.0,4.15,0.0,2.0,0.35,0.25,0.2,0.45,0.545,,,,,,,108.0,112.0,108.0,116.0,111.0,127.0,0.381,0.15,,,1.01,5.68,,,99.6,,88.3,,0.25,0.25,0.333,,,,,,,0.2,0.2,0.2,135.0,111.0,119.0,0.23,2.73,100.1,0.167,0.167,0.182,89.0,97.0,104.0,0.239,,8.36,,88.7,,0.0,0.0,0.375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-17,746503,Double,double,False,656976,663372,Pavin Smith,Ryan Feltner,0,d4c56350-86e5-48ad-bdb6-01c9da7598ef,663372.0,ryanfeltner,Feltner,Right,Ryan Feltner,COL,4.73,4.41,150.1,100.0,98.0,100.0,0.782,7.72,2.93,9.4,1.14,1.27,0.232,0.398,0.156,0.342,0.448,118.0,94.0,102.0,108.0,107.0,113.0,81.0,103.0,96.0,112.0,99.0,104.0,0.365,0.253,0.103,0.147,0.42,-0.84,1.21,-1.43,94.6,85.2,87.6,79.2,0.241,0.388,0.176,0.164,0.26,0.254,0.314,0.523,0.39,0.364,0.533,0.224,92.0,93.0,89.0,0.132,-0.57,94.2,0.307,0.413,0.155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.095,0.286,0.429,,,,,,
2024-09-17,746503,Double,double,False,656976,663372,Pavin Smith,Ryan Feltner,0,4bbaba9d-79b5-4e78-b210-542530141049,663372.0,ryanfeltner,Feltner,Right,Ryan Feltner,COL,4.73,4.41,150.1,100.0,98.0,100.0,0.782,7.72,2.93,9.4,1.14,1.27,0.232,0.398,0.156,0.342,0.448,118.0,94.0,102.0,108.0,107.0,113.0,81.0,103.0,96.0,112.0,99.0,104.0,0.365,0.253,0.103,0.147,0.42,-0.84,1.21,-1.43,94.6,85.2,87.6,79.2,0.241,0.388,0.176,0.164,0.26,0.254,0.314,0.523,0.39,0.364,0.533,0.224,92.0,93.0,89.0,0.132,-0.57,94.2,0.307,0.413,0.155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.095,0.286,0.429,,,,,,
2024-09-17,746503,Walk,walk,False,656976,663372,Pavin Smith,Ryan Feltner,0,320d97c3-b384-41d8-bcaa-c697cefbb2f6,663372.0,ryanfeltner,Feltner,Right,Ryan Feltner,COL,4.73,4.41,150.1,100.0,98.0,100.0,0.782,7.72,2.93,9.4,1.14,1.27,0.232,0.398,0.156,0.342,0.448,118.0,94.0,102.0,108.0,107.0,113.0,81.0,103.0,96.0,112.0,99.0,104.0,0.365,0.253,0.103,0.147,0.42,-0.84,1.21,-1.43,94.6,85.2,87.6,79.2,0.241,0.388,0.176,0.164,0.26,0.254,0.314,0.523,0.39,0.364,0.533,0.224,92.0,93.0,89.0,0.132,-0.57,94.2,0.307,0.413,0.155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.095,0.286,0.429,,,,,,
2024-09-17,746503,Strikeout,strikeout,True,656976,677955,Pavin Smith,Jaden Hill,0,7a6a54d5-fc07-47cd-a541-1db2ccd980f1,677955.0,jadenhill,Hill,Right,Jaden Hill,COL,8.1,3.2,6.2,97.0,96.0,100.0,0.82,5.4,2.7,10.8,2.7,1.44,0.13,0.304,0.087,0.304,0.462,93.0,106.0,105.0,,,,96.0,62.0,58.0,130.0,92.0,102.0,0.123,0.142,,0.302,-4.75,-12.3,,-3.67,96.7,85.3,86.7,,,,,,,,0.6,0.6,0.357,,,,86.0,103.0,108.0,0.434,4.41,97.1,0.167,0.333,0.148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.667,1.667,0.0,,,,,,
2024-09-18,746500,Walk,walk,False,656976,596295,Pavin Smith,Austin Gomber,1,27aee426-fe64-4125-b609-86a53d265293,596295.0,austingomber,Gomber,Left,Austin Gomber,COL,4.67,5.21,160.0,102.0,82.0,98.0,0.822,6.36,2.14,9.62,1.69,0.9,0.215,0.421,0.123,0.385,0.444,82.0,104.0,100.0,,,,71.0,98.0,90.0,91.0,103.0,102.0,0.405,0.168,,0.204,-1.23,-0.26,,0.02,90.4,81.1,83.8,,0.307,0.599,0.096,0.216,0.364,0.259,0.268,0.402,0.274,0.276,0.517,0.217,51.0,110.0,96.0,0.001,-42.93,90.1,,,,,,,,0.222,,-0.03,,77.6,,,,93.0,109.0,107.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-18,746500,Flyout,field_out,True,656976,596295,Pavin Smith,Austin Gomber,0,caec0869-4b99-4abf-ac65-fd55a73fc1d5,596295.0,austingomber,Gomber,Left,Austin Gomber,COL,4.67,5.21,160.0,102.0,82.0,98.0,0.822,6.36,2.14,9.62,1.69,0.9,0.215,0.421,0.123,0.385,0.444,82.0,104.0,100.0,,,,71.0,98.0,90.0,91.0,103.0,102.0,0.405,0.168,,0.204,-1.23,-0.26,,0.02,90.4,81.1,83.8,,0.307,0.599,0.096,0.216,0.364,0.259,0.268,0.402,0.274,0.276,0.517,0.217,51.0,110.0,96.0,0.001,-42.93,90.1,,,,,,,,0.222,,-0.03,,77.6,,,,93.0,109.0,107.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-18,746500,Walk,walk,False,656976,676105,Pavin Smith,Jeff Criswell,0,9de6bcbb-03d4-49ca-a1e5-a9c728f7f717,676105.0,jeffcriswell,"Criswell, J",Right,Jeff Criswell,COL,2.16,4.95,16.2,98.0,91.0,99.0,0.681,11.34,3.78,7.56,1.62,1.07,0.195,0.341,0.146,0.341,0.361,81.0,81.0,86.0,101.0,40.0,52.0,85.0,93.0,89.0,99.0,106.0,114.0,0.415,0.408,0.004,0.141,0.61,-0.17,-2.38,-0.39,95.5,86.9,87.6,81.9,0.318,0.318,0.288,,,,0.0,0.0,0.5,0.194,0.452,0.4,96.0,123.0,108.0,0.032,-10.78,95.8,0.333,1.333,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-18,746500,Strikeout,strikeout,True,656976,683627,Pavin Smith,Anthony Molina,0,f9036574-9c99-484c-a1e1-2081fa7c19db,683627.0,anthonymolina,Molina,Right,Anthony Molina,COL,6.36,5.6,58.0,101.0,87.0,98.0,0.847,6.05,3.41,10.24,0.62,1.45,0.279,0.316,0.132,0.379,0.428,93.0,92.0,94.0,112.0,111.0,107.0,78.0,101.0,94.0,93.0,106.0,106.0,0.484,0.227,0.068,0.22,-1.33,0.24,1.23,0.29,94.7,85.3,88.7,82.8,0.365,0.538,0.162,0.136,0.136,0.344,0.227,0.318,0.238,0.273,0.382,0.137,,,,,,,,,,,,,,0.001,,3.93,,76.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-18,746500,Double,double,False,656976,641755,Pavin Smith,Tyler Kinley,1,af6e069d-467b-4f24-bfaf-ba6cd9dad33b,641755.0,tylerkinley,Kinley,Right,Tyler Kinley,COL,6.19,4.56,64.0,97.0,87.0,95.0,0.682,10.13,4.64,8.58,1.55,0.94,0.157,0.489,0.18,0.326,0.397,64.0,86.0,81.0,,,,77.0,89.0,87.0,93.0,102.0,101.0,0.336,0.627,,0.035,-2.04,0.1,,0.58,95.9,87.2,89.5,,0.349,0.506,0.114,,,,0.0,0.0,0.667,0.2,0.438,0.413,16.0,56.0,52.0,0.002,-2.93,93.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-19,745937,Groundout,field_out,True,656976,668964,Pavin Smith,Tobias Myers,0,e8f6087c-ba2e-4636-bbd2-8b5efcb7d59c,668964.0,tobiasmyers,Myers,Right,Tobias Myers,MIL,3.05,4.2,130.0,101.0,92.0,97.0,0.813,8.31,2.49,8.24,1.25,0.95,0.255,0.426,0.136,0.319,0.429,107.0,86.0,90.0,73.0,99.0,104.0,86.0,104.0,100.0,92.0,105.0,103.0,0.401,0.204,0.042,0.116,0.56,1.7,-3.59,1.33,92.9,81.2,85.5,77.8,0.238,0.435,0.181,0.444,0.611,0.176,0.067,0.067,0.448,0.188,0.24,0.251,71.0,92.0,74.0,0.005,11.28,91.5,0.0,0.0,0.0,,,,,,,,,,,,,,,,97.0,100.0,90.0,0.232,-1.15,89.3,0.35,0.524,0.124,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-19,745937,Groundout,field_out,True,656976,668964,Pavin Smith,Tobias Myers,0,fdba9b64-6379-464a-a510-218f36d6290f,668964.0,tobiasmyers,Myers,Right,Tobias Myers,MIL,3.05,4.2,130.0,101.0,92.0,97.0,0.813,8.31,2.49,8.24,1.25,0.95,0.255,0.426,0.136,0.319,0.429,107.0,86.0,90.0,73.0,99.0,104.0,86.0,104.0,100.0,92.0,105.0,103.0,0.401,0.204,0.042,0.116,0.56,1.7,-3.59,1.33,92.9,81.2,85.5,77.8,0.238,0.435,0.181,0.444,0.611,0.176,0.067,0.067,0.448,0.188,0.24,0.251,71.0,92.0,74.0,0.005,11.28,91.5,0.0,0.0,0.0,,,,,,,,,,,,,,,,97.0,100.0,90.0,0.232,-1.15,89.3,0.35,0.524,0.124,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-19,745937,Strikeout,strikeout,True,656976,676879,Pavin Smith,Aaron Ashby,0,7092a902-0a38-4f5f-9ba3-e73c9c057a1b,676879.0,aaronashby,Ashby,Left,Aaron Ashby,MIL,3.16,3.32,25.2,100.0,90.0,102.0,0.747,10.52,3.51,7.01,0.7,2.35,0.268,0.437,0.042,0.352,0.426,85.0,95.0,102.0,159.0,100.0,105.0,-63.0,142.0,138.0,124.0,96.0,100.0,0.004,0.139,0.181,0.213,8.95,2.37,2.64,-1.34,95.7,88.8,83.2,82.1,,,,0.083,0.083,0.421,0.227,0.5,0.365,0.118,0.176,0.433,56.0,102.0,101.0,0.463,-0.23,96.1,0.255,0.362,0.129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-19,745937,Home Run,home_run,False,656976,605452,Pavin Smith,Joe Ross,1,8e4d9cd3-f675-4514-aad8-36f485acfc5c,605452.0,joeross,Ross,Right,Joe Ross,MIL,3.99,4.0,70.0,102.0,88.0,98.0,0.75,7.97,3.47,8.87,0.9,0.92,0.29,0.364,0.215,0.327,0.456,80.0,107.0,99.0,108.0,102.0,99.0,85.0,106.0,97.0,93.0,102.0,104.0,0.164,0.372,0.018,0.084,-2.98,0.52,2.4,-0.25,94.8,90.2,86.6,83.2,0.3,0.52,0.265,0.0,0.0,0.308,0.296,0.37,0.167,0.237,0.323,0.383,85.0,98.0,92.0,0.363,0.72,94.8,0.245,0.347,0.144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
