date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,SI%,FA%,SL%,CH%,wFA/C,wSI/C,wSL/C,wCH/C,vFA,vCH,vSI,vSL,CH_ba,CH_slg,CH_whiff,FF_ba,FF_slg,FF_whiff,SI_ba,SI_slg,SI_whiff,SL_ba,SL_slg,SL_whiff,Stf+ FC,Loc+ FC,Pit+ FC,FC%,wFC/C,vFC,FC_ba,FC_slg,FC_whiff,Stf+ CU,Loc+ CU,Pit+ CU,CU%,wCU/C,vCU,CU_ba,CU_slg,CU_whiff,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,FS_slg,FS_whiff,EP%,wEP/C,vEP,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC,SV_ba,SV_slg,SV_whiff,ST_ba,ST_slg,ST_whiff
2024-05-28,745337,Sac Fly,sac_fly,True,682641,621381,Luis Matos,Matt Strahm,1,e61f506b-271b-4894-9894-5d617f7f14a8,621381.0,mattstrahm,Strahm,Left,Matt Strahm,PHI,1.49,2.54,36.1,109.0,106.0,110.0,0.742,11.64,1.24,5.94,0.25,0.59,0.265,0.373,0.169,0.349,0.513,,,,104.0,112.0,115.0,103.0,104.0,99.0,118.0,111.0,113.0,0.149,0.554,0.192,,1.87,-0.14,1.74,,93.4,,93.4,81.4,,,,0.195,0.312,0.26,0.333,0.389,0.184,0.091,0.182,0.372,99.0,104.0,97.0,0.104,4.44,88.0,0.1,0.2,0.282,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-29,745333,Groundout,field_out,True,682641,650911,Luis Matos,Cristopher Sánchez,0,0637a2d4-7263-409c-b1dd-e303ace65cbc,650911.0,cristophersanchez,"Sánchez, C",Left,Cristopher Sánchez,PHI,2.96,3.49,103.1,101.0,93.0,105.0,0.783,7.58,2.44,8.62,0.17,3.23,0.218,0.41,0.205,0.303,0.415,84.0,104.0,113.0,,,,98.0,99.0,98.0,95.0,100.0,104.0,0.477,,0.184,0.337,,-0.18,1.12,2.05,,85.2,94.4,84.1,0.166,0.185,0.385,,,,0.343,0.436,0.1,0.217,0.319,0.292,86.0,52.0,74.0,0.002,2.59,86.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-29,745333,Lineout,field_out,True,682641,650911,Luis Matos,Cristopher Sánchez,0,169ad61b-2d01-4090-aae6-5c925bd420be,650911.0,cristophersanchez,"Sánchez, C",Left,Cristopher Sánchez,PHI,2.96,3.49,103.1,101.0,93.0,105.0,0.783,7.58,2.44,8.62,0.17,3.23,0.218,0.41,0.205,0.303,0.415,84.0,104.0,113.0,,,,98.0,99.0,98.0,95.0,100.0,104.0,0.477,,0.184,0.337,,-0.18,1.12,2.05,,85.2,94.4,84.1,0.166,0.185,0.385,,,,0.343,0.436,0.1,0.217,0.319,0.292,86.0,52.0,74.0,0.002,2.59,86.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-29,745333,Strikeout,strikeout,True,682641,650911,Luis Matos,Cristopher Sánchez,0,2d9c51cc-b2bb-4d1f-9cc6-30edd70399b3,650911.0,cristophersanchez,"Sánchez, C",Left,Cristopher Sánchez,PHI,2.96,3.49,103.1,101.0,93.0,105.0,0.783,7.58,2.44,8.62,0.17,3.23,0.218,0.41,0.205,0.303,0.415,84.0,104.0,113.0,,,,98.0,99.0,98.0,95.0,100.0,104.0,0.477,,0.184,0.337,,-0.18,1.12,2.05,,85.2,94.4,84.1,0.166,0.185,0.385,,,,0.343,0.436,0.1,0.217,0.319,0.292,86.0,52.0,74.0,0.002,2.59,86.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-29,745333,Flyout,field_out,True,682641,622554,Luis Matos,Seranthony Domínguez,0,a76730fa-41c7-4e85-ac4e-09afee163b6a,622554.0,seranthonydominguez,Domínguez,Right,Seranthony Domínguez,PHI,4.76,3.19,34.0,97.0,123.0,101.0,0.763,10.32,3.18,7.94,1.59,0.8,0.302,0.375,0.198,0.24,0.434,22.0,105.0,95.0,123.0,94.0,95.0,102.0,98.0,103.0,134.0,100.0,107.0,0.196,0.402,0.394,0.008,0.27,-1.98,0.55,-14.14,97.5,91.5,97.9,88.5,,,,0.233,0.372,0.22,0.355,0.452,0.065,0.133,0.383,0.379,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-31,745331,Groundout,field_out,True,682641,573186,Luis Matos,Marcus Stroman,0,dab03a4e-3a93-478f-89c1-699adafac487,573186.0,marcusstroman,Stroman,Right,Marcus Stroman,NYY,3.51,4.45,105.0,95.0,93.0,93.0,0.806,6.69,4.03,7.89,1.29,1.44,0.226,0.395,0.166,0.318,0.345,,,,49.0,95.0,83.0,94.0,92.0,88.0,91.0,100.0,99.0,0.363,0.034,0.177,,-4.6,-0.02,-0.84,,89.9,,89.9,85.5,,,,0.5,0.7,0.333,0.285,0.469,0.14,0.204,0.296,0.292,107.0,98.0,97.0,0.192,0.65,88.0,0.222,0.472,0.192,92.0,80.0,90.0,0.128,-0.91,81.8,0.0,0.0,0.429,82.0,99.0,94.0,0.105,1.17,83.1,0.108,0.216,0.271,,,,,,,,,,0.27,0.514,0.306,,,
2024-05-31,745331,Grounded Into DP,grounded_into_double_play,True,682641,573186,Luis Matos,Marcus Stroman,1,04f53403-f4ef-45e8-bddc-d3bc69cef807,573186.0,marcusstroman,Stroman,Right,Marcus Stroman,NYY,3.51,4.45,105.0,95.0,93.0,93.0,0.806,6.69,4.03,7.89,1.29,1.44,0.226,0.395,0.166,0.318,0.345,,,,49.0,95.0,83.0,94.0,92.0,88.0,91.0,100.0,99.0,0.363,0.034,0.177,,-4.6,-0.02,-0.84,,89.9,,89.9,85.5,,,,0.5,0.7,0.333,0.285,0.469,0.14,0.204,0.296,0.292,107.0,98.0,97.0,0.192,0.65,88.0,0.222,0.472,0.192,92.0,80.0,90.0,0.128,-0.91,81.8,0.0,0.0,0.429,82.0,99.0,94.0,0.105,1.17,83.1,0.108,0.216,0.271,,,,,,,,,,0.27,0.514,0.306,,,
2024-05-31,745331,Flyout,field_out,True,682641,573186,Luis Matos,Marcus Stroman,0,4d3cb366-330a-4b04-a473-fa15c81ed397,573186.0,marcusstroman,Stroman,Right,Marcus Stroman,NYY,3.51,4.45,105.0,95.0,93.0,93.0,0.806,6.69,4.03,7.89,1.29,1.44,0.226,0.395,0.166,0.318,0.345,,,,49.0,95.0,83.0,94.0,92.0,88.0,91.0,100.0,99.0,0.363,0.034,0.177,,-4.6,-0.02,-0.84,,89.9,,89.9,85.5,,,,0.5,0.7,0.333,0.285,0.469,0.14,0.204,0.296,0.292,107.0,98.0,97.0,0.192,0.65,88.0,0.222,0.472,0.192,92.0,80.0,90.0,0.128,-0.91,81.8,0.0,0.0,0.429,82.0,99.0,94.0,0.105,1.17,83.1,0.108,0.216,0.271,,,,,,,,,,0.27,0.514,0.306,,,
2024-05-31,745331,Pop Out,field_out,True,682641,596133,Luis Matos,Luke Weaver,0,1ac08d7f-e70e-4032-aeb0-d4ed60c54613,596133.0,lukeweaver,Weaver,Right,Luke Weaver,NYY,2.47,3.59,54.2,99.0,121.0,105.0,0.726,9.55,2.14,5.1,0.99,0.83,0.243,0.375,0.14,0.279,0.37,107.0,103.0,104.0,137.0,99.0,106.0,,,,,,,,0.444,,0.264,1.14,,,1.5,95.4,88.4,,,0.138,0.241,0.44,0.171,0.3,0.28,,,,,,,108.0,98.0,103.0,0.28,1.38,91.2,0.18,0.443,0.194,,,,,,,,,,,,,,,,,,,,,,119.0,75.0,96.0,0.012,2.43,83.3,,,,,,
2024-06-01,745332,Groundout,field_out,True,682641,547001,Luis Matos,Cody Poteet,0,f4bbbc56-86da-4a2a-83fe-0af9ae730672,547001.0,codypoteet,Poteet,Right,Cody Poteet,NYY,2.14,5.02,21.0,103.0,93.0,100.0,0.858,5.57,3.0,6.43,0.86,1.42,0.213,0.459,0.082,0.197,0.379,108.0,103.0,105.0,77.0,96.0,92.0,79.0,105.0,95.0,133.0,94.0,102.0,0.242,0.291,0.165,0.205,0.74,3.05,0.66,2.39,93.3,86.9,92.6,80.7,0.2,0.2,0.206,0.143,0.143,0.176,0.16,0.36,0.05,0.25,0.25,0.19,,,,,,,,,,104.0,106.0,101.0,0.098,-2.58,78.1,0.375,0.75,0.167,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-01,745332,Lineout,field_out,True,682641,547001,Luis Matos,Cody Poteet,0,b3872068-cf0a-43eb-9278-7e14836efdfa,547001.0,codypoteet,Poteet,Right,Cody Poteet,NYY,2.14,5.02,21.0,103.0,93.0,100.0,0.858,5.57,3.0,6.43,0.86,1.42,0.213,0.459,0.082,0.197,0.379,108.0,103.0,105.0,77.0,96.0,92.0,79.0,105.0,95.0,133.0,94.0,102.0,0.242,0.291,0.165,0.205,0.74,3.05,0.66,2.39,93.3,86.9,92.6,80.7,0.2,0.2,0.206,0.143,0.143,0.176,0.16,0.36,0.05,0.25,0.25,0.19,,,,,,,,,,104.0,106.0,101.0,0.098,-2.58,78.1,0.375,0.75,0.167,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-01,745332,Lineout,field_out,True,682641,547001,Luis Matos,Cody Poteet,0,febb2ffd-c225-424e-9406-6826087ae62a,547001.0,codypoteet,Poteet,Right,Cody Poteet,NYY,2.14,5.02,21.0,103.0,93.0,100.0,0.858,5.57,3.0,6.43,0.86,1.42,0.213,0.459,0.082,0.197,0.379,108.0,103.0,105.0,77.0,96.0,92.0,79.0,105.0,95.0,133.0,94.0,102.0,0.242,0.291,0.165,0.205,0.74,3.05,0.66,2.39,93.3,86.9,92.6,80.7,0.2,0.2,0.206,0.143,0.143,0.176,0.16,0.36,0.05,0.25,0.25,0.19,,,,,,,,,,104.0,106.0,101.0,0.098,-2.58,78.1,0.375,0.75,0.167,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-01,745332,Strikeout,strikeout,True,682641,592454,Luis Matos,Tommy Kahnle,0,b253ea02-bb8d-40d9-a7bd-452ca4405f58,592454.0,tommykahnle,Kahnle,Right,Tommy Kahnle,NYY,2.79,4.48,19.1,98.0,116.0,100.0,0.619,11.17,4.19,7.45,1.86,2.45,0.143,0.49,0.163,0.286,0.362,128.0,100.0,105.0,86.0,95.0,89.0,77.0,106.0,103.0,115.0,94.0,93.0,0.017,0.226,0.104,0.652,-3.17,-31.31,1.25,1.86,94.3,87.8,93.3,86.4,0.173,0.308,0.441,0.333,0.75,0.346,,,,0.143,0.286,0.077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-02,745330,Strikeout,strikeout,True,682641,641482,Luis Matos,Nestor Cortes,0,f3d1ba9f-3e1b-4e06-89c4-ad7ad58bda93,641482.0,nestorcortes,Cortes,Left,Nestor Cortes,NYY,3.67,3.46,115.1,102.0,98.0,101.0,0.784,8.58,1.72,8.35,1.25,0.61,0.264,0.357,0.162,0.3,0.445,84.0,106.0,98.0,95.0,104.0,101.0,91.0,119.0,117.0,91.0,103.0,103.0,0.009,0.455,0.163,0.075,-0.19,2.16,0.14,-2.51,91.9,83.2,89.9,78.1,0.255,0.489,0.338,0.247,0.489,0.219,0.143,0.143,0.286,0.3,0.4,0.182,109.0,100.0,103.0,0.298,1.48,87.2,0.236,0.333,0.264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-02,745330,Flyout,field_out,True,682641,641482,Luis Matos,Nestor Cortes,0,85c73dd4-c374-42e6-a147-b641b7294df8,641482.0,nestorcortes,Cortes,Left,Nestor Cortes,NYY,3.67,3.46,115.1,102.0,98.0,101.0,0.784,8.58,1.72,8.35,1.25,0.61,0.264,0.357,0.162,0.3,0.445,84.0,106.0,98.0,95.0,104.0,101.0,91.0,119.0,117.0,91.0,103.0,103.0,0.009,0.455,0.163,0.075,-0.19,2.16,0.14,-2.51,91.9,83.2,89.9,78.1,0.255,0.489,0.338,0.247,0.489,0.219,0.143,0.143,0.286,0.3,0.4,0.182,109.0,100.0,103.0,0.298,1.48,87.2,0.236,0.333,0.264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-02,745330,Single,single,False,682641,642701,Luis Matos,Dennis Santana,1,80084f64-4da6-4518-8f5e-bb5086636425,642701.0,dennissantana,"Santana, D",Right,Dennis Santana,- - -,5.9,4.16,39.2,100.0,101.0,98.0,0.768,7.71,3.4,9.76,0.68,0.93,0.215,0.38,0.182,0.281,0.439,78.0,95.0,86.0,103.0,107.0,107.0,95.0,91.0,92.0,109.0,104.0,103.0,0.181,0.211,0.298,0.079,-0.89,-0.04,-2.57,0.81,95.8,89.1,95.2,86.6,0.188,0.25,0.308,0.25,0.417,0.26,0.314,0.457,0.055,0.34,0.604,0.346,103.0,100.0,98.0,0.231,1.2,90.4,0.2,0.36,0.268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-02,745330,Forceout,force_out,True,682641,543859,Luis Matos,Michael Tonkin,1,f79be55f-0acf-4a8f-8b90-22817d9315aa,543859.0,michaeltonkin,Tonkin,Right,Michael Tonkin,- - -,2.36,3.41,45.2,98.0,105.0,100.0,0.76,9.46,3.35,5.91,0.59,1.26,0.176,0.496,0.16,0.286,0.399,,,,114.0,105.0,108.0,98.0,98.0,97.0,108.0,98.0,103.0,0.13,0.394,0.476,,0.92,0.04,0.95,,93.0,,92.4,83.0,,,,0.176,0.311,0.213,0.333,0.5,0.191,0.5,0.5,0.375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-04,747196,Flyout,field_out,True,682641,686796,Luis Matos,Blake Walston,0,36b853d4-b3a9-42fc-ab9f-09e16bf430f3,686796.0,blakewalston,Walston,Left,Blake Walston,ARI,2.84,3.88,12.2,87.0,87.0,87.0,0.827,7.82,6.39,6.39,0.0,0.87,0.182,0.394,0.182,0.424,0.409,121.0,86.0,86.0,68.0,89.0,82.0,,,,94.0,89.0,91.0,0.043,0.328,0.078,0.177,2.39,2.48,-8.13,-1.12,91.6,86.2,89.0,81.4,0.4,0.6,0.333,0.118,0.118,0.25,,,,0.5,0.75,0.333,82.0,85.0,90.0,0.194,2.73,87.8,0.125,0.125,0.042,86.0,84.0,93.0,0.181,-0.23,77.2,0.25,0.25,0.278,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-04,747196,Flyout,field_out,True,682641,686796,Luis Matos,Blake Walston,0,bcb263ae-b9f8-47c4-bdde-3e05df33110d,686796.0,blakewalston,Walston,Left,Blake Walston,ARI,2.84,3.88,12.2,87.0,87.0,87.0,0.827,7.82,6.39,6.39,0.0,0.87,0.182,0.394,0.182,0.424,0.409,121.0,86.0,86.0,68.0,89.0,82.0,,,,94.0,89.0,91.0,0.043,0.328,0.078,0.177,2.39,2.48,-8.13,-1.12,91.6,86.2,89.0,81.4,0.4,0.6,0.333,0.118,0.118,0.25,,,,0.5,0.75,0.333,82.0,85.0,90.0,0.194,2.73,87.8,0.125,0.125,0.042,86.0,84.0,93.0,0.181,-0.23,77.2,0.25,0.25,0.278,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-04,747196,Single,single,False,682641,679885,Luis Matos,Justin Martinez,0,891733e6-d739-470b-8bd8-29254f4d1265,679885.0,justinmartinez,"Martinez, Ju",Right,Justin Martinez,ARI,1.54,3.27,41.0,101.0,110.0,104.0,0.71,9.88,4.17,6.59,0.22,3.94,0.275,0.402,0.225,0.275,0.428,,,,78.0,94.0,95.0,115.0,101.0,103.0,118.0,100.0,108.0,0.462,0.094,0.218,,0.24,1.03,2.47,,100.0,,100.1,89.5,,,,0.231,0.231,0.306,0.318,0.333,0.203,0.091,0.227,0.492,,,,,,,,,,,,,,,,,,,103.0,108.0,108.0,0.226,1.83,89.8,0.091,0.114,0.486,,,,,,,,,,,,,,,
2024-06-22,745163,Single,single,False,682641,571945,Luis Matos,Miles Mikolas,0,1398060e-07b2-445e-8ecd-805a84fd1c75,571945.0,milesmikolas,Mikolas,Right,Miles Mikolas,STL,5.13,4.33,112.1,109.0,87.0,102.0,0.857,6.17,1.44,9.53,1.36,1.04,0.249,0.408,0.145,0.332,0.488,86.0,105.0,100.0,64.0,108.0,98.0,79.0,110.0,98.0,116.0,112.0,115.0,0.238,0.257,0.286,0.098,-0.41,3.63,-2.01,-1.48,93.0,85.6,92.3,85.3,0.333,0.5,0.174,0.287,0.511,0.169,0.19,0.281,0.101,0.217,0.391,0.27,,,,,,,,,,94.0,105.0,102.0,0.119,-2.69,76.3,0.271,0.625,0.25,,,,,,,,,,,,,,,,0.002,1.43,68.8,,,,,,
2024-06-22,745163,Flyout,field_out,True,682641,571945,Luis Matos,Miles Mikolas,0,619534f8-bcaf-4990-b52a-195174ceacb2,571945.0,milesmikolas,Mikolas,Right,Miles Mikolas,STL,5.13,4.33,112.1,109.0,87.0,102.0,0.857,6.17,1.44,9.53,1.36,1.04,0.249,0.408,0.145,0.332,0.488,86.0,105.0,100.0,64.0,108.0,98.0,79.0,110.0,98.0,116.0,112.0,115.0,0.238,0.257,0.286,0.098,-0.41,3.63,-2.01,-1.48,93.0,85.6,92.3,85.3,0.333,0.5,0.174,0.287,0.511,0.169,0.19,0.281,0.101,0.217,0.391,0.27,,,,,,,,,,94.0,105.0,102.0,0.119,-2.69,76.3,0.271,0.625,0.25,,,,,,,,,,,,,,,,0.002,1.43,68.8,,,,,,
2024-06-22,745163,Lineout,field_out,True,682641,668941,Luis Matos,JoJo Romero,0,35cebb96-5e03-4c9a-8c1e-769c949f770f,668941.0,jojoromero,"Romero, J",Left,JoJo Romero,STL,2.43,4.86,40.2,97.0,85.0,96.0,0.767,7.52,1.99,7.3,0.89,1.7,0.284,0.448,0.155,0.31,0.415,69.0,103.0,92.0,67.0,98.0,92.0,73.0,98.0,94.0,114.0,94.0,101.0,0.373,0.119,0.326,0.182,-2.34,1.52,3.5,-4.01,95.0,85.9,93.7,83.9,0.379,0.759,0.27,0.357,0.429,0.132,0.259,0.315,0.098,0.059,0.118,0.448,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-22,745163,Pop Out,field_out,True,682641,681517,Luis Matos,Kyle Leahy,0,1e163f0a-b69e-44ac-a4a0-cdb0d284fdd5,681517.0,kyleleahy,Leahy,Right,Kyle Leahy,STL,4.15,4.64,30.1,103.0,108.0,104.0,0.769,5.93,2.08,7.71,0.59,0.95,0.232,0.326,0.116,0.421,0.434,92.0,101.0,104.0,101.0,100.0,96.0,,,,124.0,107.0,115.0,,0.441,0.399,0.095,0.81,,1.27,0.99,95.4,89.8,,88.2,0.222,0.222,0.261,0.279,0.419,0.196,,,,0.167,0.25,0.333,,,,,,,,,,120.0,101.0,101.0,0.065,2.96,81.1,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-23,745165,Flyout,field_out,True,682641,668941,Luis Matos,JoJo Romero,0,2e0a641e-85fc-4921-a2ef-79164c14e466,668941.0,jojoromero,"Romero, J",Left,JoJo Romero,STL,2.43,4.86,40.2,97.0,85.0,96.0,0.767,7.52,1.99,7.3,0.89,1.7,0.284,0.448,0.155,0.31,0.415,69.0,103.0,92.0,67.0,98.0,92.0,73.0,98.0,94.0,114.0,94.0,101.0,0.373,0.119,0.326,0.182,-2.34,1.52,3.5,-4.01,95.0,85.9,93.7,83.9,0.379,0.759,0.27,0.357,0.429,0.132,0.259,0.315,0.098,0.059,0.118,0.448,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-24,745323,Flyout,field_out,True,682641,657006,Luis Matos,Justin Steele,0,e4969faf-5719-47f0-a147-e19fb5a83fa9,657006.0,justinsteele,Steele,Left,Justin Steele,CHC,3.07,3.01,91.0,103.0,101.0,102.0,0.802,8.6,1.98,7.22,0.79,1.1,0.278,0.378,0.166,0.301,0.525,72.0,96.0,99.0,90.0,102.0,100.0,66.0,103.0,93.0,132.0,104.0,109.0,0.05,0.598,0.298,0.027,0.43,2.99,1.39,3.98,91.7,86.6,92.0,83.2,0.133,0.133,0.111,0.255,0.401,0.206,0.188,0.25,0.2,0.171,0.279,0.299,,,,,,,,,,90.0,122.0,109.0,0.027,3.31,79.8,0.0,0.0,0.214,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-24,745323,Groundout,field_out,True,682641,657006,Luis Matos,Justin Steele,0,c81fbd21-892e-4c83-92fb-4a5d5d14028b,657006.0,justinsteele,Steele,Left,Justin Steele,CHC,3.07,3.01,91.0,103.0,101.0,102.0,0.802,8.6,1.98,7.22,0.79,1.1,0.278,0.378,0.166,0.301,0.525,72.0,96.0,99.0,90.0,102.0,100.0,66.0,103.0,93.0,132.0,104.0,109.0,0.05,0.598,0.298,0.027,0.43,2.99,1.39,3.98,91.7,86.6,92.0,83.2,0.133,0.133,0.111,0.255,0.401,0.206,0.188,0.25,0.2,0.171,0.279,0.299,,,,,,,,,,90.0,122.0,109.0,0.027,3.31,79.8,0.0,0.0,0.214,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-24,745323,Single,single,False,682641,657006,Luis Matos,Justin Steele,0,59b1af78-50e1-405f-b045-a7c9855755f0,657006.0,justinsteele,Steele,Left,Justin Steele,CHC,3.07,3.01,91.0,103.0,101.0,102.0,0.802,8.6,1.98,7.22,0.79,1.1,0.278,0.378,0.166,0.301,0.525,72.0,96.0,99.0,90.0,102.0,100.0,66.0,103.0,93.0,132.0,104.0,109.0,0.05,0.598,0.298,0.027,0.43,2.99,1.39,3.98,91.7,86.6,92.0,83.2,0.133,0.133,0.111,0.255,0.401,0.206,0.188,0.25,0.2,0.171,0.279,0.299,,,,,,,,,,90.0,122.0,109.0,0.027,3.31,79.8,0.0,0.0,0.214,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-25,745322,Pop Out,field_out,True,682641,543294,Luis Matos,Kyle Hendricks,0,2472b64e-1d45-4d6e-81e2-ebf1724f5381,543294.0,kylehendricks,Hendricks,Right,Kyle Hendricks,CHC,6.78,4.99,70.1,105.0,97.0,101.0,0.829,6.4,2.69,10.88,1.66,1.34,0.226,0.385,0.218,0.256,0.411,109.0,107.0,108.0,60.0,92.0,84.0,98.0,106.0,98.0,,,,0.365,0.119,,0.39,-3.58,-0.85,,-1.24,87.8,80.9,87.8,,0.278,0.421,0.244,0.4,1.067,0.128,0.357,0.504,0.101,,,,,,,,,,,,,88.0,108.0,105.0,0.127,1.57,74.3,0.12,0.24,0.381,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-25,745322,Single,single,False,682641,543294,Luis Matos,Kyle Hendricks,0,70e4c407-76b0-4427-9340-43512b73e62b,543294.0,kylehendricks,Hendricks,Right,Kyle Hendricks,CHC,6.78,4.99,70.1,105.0,97.0,101.0,0.829,6.4,2.69,10.88,1.66,1.34,0.226,0.385,0.218,0.256,0.411,109.0,107.0,108.0,60.0,92.0,84.0,98.0,106.0,98.0,,,,0.365,0.119,,0.39,-3.58,-0.85,,-1.24,87.8,80.9,87.8,,0.278,0.421,0.244,0.4,1.067,0.128,0.357,0.504,0.101,,,,,,,,,,,,,88.0,108.0,105.0,0.127,1.57,74.3,0.12,0.24,0.381,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-25,745322,Single,single,False,682641,605155,Luis Matos,Colten Brewer,0,d9c4040e-76fa-4f58-9f95-91d84e7be20b,605155.0,coltenbrewer,Brewer,Right,Colten Brewer,CHC,5.66,4.33,20.2,97.0,94.0,95.0,0.746,9.58,3.92,10.45,0.44,1.13,0.286,0.413,0.238,0.238,0.45,,,,81.0,101.0,92.0,90.0,106.0,101.0,103.0,102.0,101.0,0.02,0.404,0.269,,-1.94,-13.89,0.94,,94.3,,94.2,86.2,,,,0.4,0.68,0.139,0.75,0.75,0.0,0.286,0.286,0.288,96.0,100.0,99.0,0.018,-3.14,91.0,0.333,0.667,0.0,104.0,87.0,95.0,0.289,-0.25,80.7,0.138,0.241,0.477,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-26,745325,Lineout,field_out,True,682641,669713,Luis Matos,Hayden Wesneski,0,8aeb76ae-8b7f-4a62-8264-497fd61f606f,669713.0,haydenwesneski,Wesneski,Right,Hayden Wesneski,CHC,3.94,4.36,61.2,100.0,91.0,98.0,0.764,8.46,3.06,7.74,1.61,1.11,0.275,0.418,0.214,0.269,0.402,94.0,101.0,101.0,50.0,100.0,85.0,91.0,100.0,95.0,132.0,100.0,111.0,0.121,0.368,0.399,0.027,-0.5,-0.74,0.19,1.36,94.5,86.9,93.5,82.2,0.143,0.143,0.214,0.25,0.444,0.132,0.273,0.545,0.123,0.185,0.383,0.428,76.0,97.0,98.0,0.085,2.33,88.1,0.182,0.182,0.209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-26,745325,Home Run,home_run,False,682641,592767,Luis Matos,Drew Smyly,0,95d261f9-3ce6-49ff-b77c-9905f57b6383,592767.0,drewsmyly,Smyly,Left,Drew Smyly,CHC,3.09,3.44,35.0,101.0,95.0,102.0,0.766,8.23,4.11,7.97,1.29,0.69,0.26,0.42,0.2,0.26,0.435,,,,,,,79.0,97.0,89.0,,,,0.461,,,,,0.62,,,,,92.7,,,,,,,,0.26,0.42,0.165,,,,92.0,104.0,93.0,0.031,-5.44,88.8,0.333,0.333,0.333,,,,,,,0.218,0.372,0.314,,,,,,,,,,,,,110.0,105.0,114.0,0.507,-0.22,80.1,,,,,,
2024-06-26,745325,Single,single,False,682641,687863,Luis Matos,Porter Hodge,0,f55a3e20-9e00-44e2-a9e2-d580d86f0048,687863.0,porterhodge,Hodge,Right,Porter Hodge,CHC,2.16,2.25,16.2,93.0,108.0,103.0,0.75,9.72,3.78,4.86,0.0,1.13,0.275,0.375,0.2,0.2,0.452,,,,106.0,91.0,101.0,,,,116.0,98.0,108.0,,0.692,0.297,,2.28,,1.34,,95.0,,,81.9,,,,0.167,0.238,0.212,,,,0.125,0.188,0.452,,,,,,,,,,,,,,,,,,,55.0,76.0,67.0,0.011,-0.11,88.7,,,,,,,,,,,,,,,,,,
2024-06-27,745324,Strikeout,strikeout,True,682641,684007,Luis Matos,Shota Imanaga,0,d9d52fcd-1889-48c4-8088-095230575f25,684007.0,shotaimanaga,Imanaga,Left,Shota Imanaga,CHC,2.97,3.54,97.0,104.0,90.0,103.0,0.748,9.09,1.48,8.54,1.11,0.69,0.205,0.428,0.17,0.272,0.437,-25.0,118.0,64.0,95.0,104.0,106.0,90.0,120.0,107.0,110.0,108.0,109.0,0.002,0.547,0.067,0.001,1.17,-1.44,-1.0,-3.42,91.8,87.6,89.4,81.9,,,,0.213,0.376,0.191,,,,0.333,0.375,0.321,51.0,108.0,96.0,0.009,-8.77,89.8,0.5,1.25,0.125,71.0,97.0,98.0,0.044,-0.86,72.9,0.429,0.429,0.0,80.0,102.0,96.0,0.33,0.11,83.1,0.252,0.357,0.406,,,,,,,,,,,,,,,
