date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ KC,Loc+ KC,Pit+ KC,Stf+ FC,Loc+ FC,Pit+ FC,FA%,FC%,SL%,KC%,CH%,wFA/C,wFC/C,wSL/C,wKC/C,wCH/C,vFA,vFC,vCH,vSL,vKC,SL_ba,SL_slg,SL_whiff,FF_ba,FF_slg,FF_whiff,CU_ba,CU_slg,CU_whiff,FC_ba,FC_slg,FC_whiff,CH_ba,CH_slg,CH_whiff,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ FS,Loc+ FS,Pit+ FS,SI%,FS%,wFS/C,wSI/C,vFS,vSI,SI_ba,SI_slg,SI_whiff,FS_ba,FS_slg,FS_whiff,CU%,wCU/C,vCU,Stf+ CU,Loc+ CU,Pit+ CU,FO%,wFO/C,vFO,vKN (sc),KN%,wKN/C,KC_ba,KC_slg,KC_whiff,SV_ba,SV_slg,SV_whiff,ST_ba,ST_slg,ST_whiff,vSC (sc),SC%,wSC/C,SC_ba,SC_slg,SC_whiff
2024-06-12,745405,Strikeout,strikeout,True,543309,519008,Kyle Higashioka,T.J. McFarland,0,7ec9231c-b32e-4f14-8475-42c9e567d84e,519008.0,tjmcfarland,McFarland,Left,T.J. McFarland,OAK,4.38,2.72,37.0,103.0,69.0,104.0,0.823,6.57,2.68,9.0,0.73,2.92,0.235,0.4,0.2,0.191,0.419,88.0,101.0,101.0,-3.0,92.0,88.0,94.0,99.0,103.0,,,,62.0,114.0,74.0,0.005,0.002,0.399,,0.113,7.5,5.39,0.24,,-2.63,88.2,82.2,81.2,78.1,,0.256,0.419,0.299,,,,,,,,,,0.235,0.412,0.294,44.0,107.0,105.0,,,,0.481,,,1.3,,87.9,0.275,0.362,0.085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-14,745810,Strikeout,strikeout,True,543309,640455,Kyle Higashioka,Sean Manaea,0,8f5ab8e4-5ad4-42d1-b4ad-9cc313a7b570,640455.0,seanmanaea,Manaea,Left,Sean Manaea,NYM,3.73,4.36,101.1,96.0,86.0,96.0,0.779,8.62,3.64,7.55,0.89,0.86,0.262,0.383,0.138,0.348,0.435,92.0,99.0,96.0,78.0,102.0,99.0,89.0,87.0,92.0,,,,83.0,88.0,85.0,0.1,0.119,0.255,,0.128,0.32,0.62,0.11,,-1.41,92.5,88.4,85.6,80.2,,0.143,0.429,0.328,0.227,0.295,0.213,,,,0.242,0.273,0.178,0.316,0.456,0.258,82.0,100.0,97.0,,,,0.397,,,1.2,,92.5,0.229,0.344,0.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-14,745810,Strikeout,strikeout,True,543309,640455,Kyle Higashioka,Sean Manaea,0,2edce053-bd23-4573-94bb-775ad97cd574,640455.0,seanmanaea,Manaea,Left,Sean Manaea,NYM,3.73,4.36,101.1,96.0,86.0,96.0,0.779,8.62,3.64,7.55,0.89,0.86,0.262,0.383,0.138,0.348,0.435,92.0,99.0,96.0,78.0,102.0,99.0,89.0,87.0,92.0,,,,83.0,88.0,85.0,0.1,0.119,0.255,,0.128,0.32,0.62,0.11,,-1.41,92.5,88.4,85.6,80.2,,0.143,0.429,0.328,0.227,0.295,0.213,,,,0.242,0.273,0.178,0.316,0.456,0.258,82.0,100.0,97.0,,,,0.397,,,1.2,,92.5,0.229,0.344,0.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-15,745805,Strikeout,strikeout,True,543309,500779,Kyle Higashioka,Jose Quintana,0,306271fb-aca2-4cd9-b3b8-29b2a48c8e4b,500779.0,josequintana,Quintana,Left,Jose Quintana,NYM,4.13,5.19,102.1,98.0,82.0,93.0,0.809,6.95,2.99,8.36,1.5,1.36,0.216,0.422,0.152,0.368,0.351,71.0,101.0,97.0,69.0,93.0,86.0,,,,,,,,,,0.207,,,,0.199,-1.6,,,,0.78,90.5,,85.8,,,,,,0.281,0.579,0.149,0.255,0.415,0.247,,,,0.188,0.263,0.314,75.0,97.0,91.0,,,,0.318,,,-0.01,,90.7,0.271,0.504,0.137,,,,0.277,0.72,77.8,108.0,104.0,101.0,,,,,,,,,,0.154,0.269,0.327,,,,,,,,,
2024-06-15,745805,Strikeout,strikeout,True,543309,500779,Kyle Higashioka,Jose Quintana,0,b7fe8238-85c9-46f5-aa1c-97480389c539,500779.0,josequintana,Quintana,Left,Jose Quintana,NYM,4.13,5.19,102.1,98.0,82.0,93.0,0.809,6.95,2.99,8.36,1.5,1.36,0.216,0.422,0.152,0.368,0.351,71.0,101.0,97.0,69.0,93.0,86.0,,,,,,,,,,0.207,,,,0.199,-1.6,,,,0.78,90.5,,85.8,,,,,,0.281,0.579,0.149,0.255,0.415,0.247,,,,0.188,0.263,0.314,75.0,97.0,91.0,,,,0.318,,,-0.01,,90.7,0.271,0.504,0.137,,,,0.277,0.72,77.8,108.0,104.0,101.0,,,,,,,,,,0.154,0.269,0.327,,,,,,,,,
2024-06-17,745567,Strikeout Double Play,strikeout_double_play,True,543309,650911,Kyle Higashioka,Cristopher Sánchez,1,571ef0bd-0d75-4f2f-bde0-41295ea06084,650911.0,cristophersanchez,"Sánchez, C",Left,Cristopher Sánchez,PHI,2.96,3.49,103.1,101.0,93.0,105.0,0.783,7.58,2.44,8.62,0.17,3.23,0.218,0.41,0.205,0.303,0.415,84.0,104.0,113.0,,,,95.0,100.0,104.0,,,,86.0,52.0,74.0,,0.002,0.184,,0.337,,2.59,1.12,,2.05,,86.5,85.2,84.1,,0.217,0.319,0.292,,,,,,,,,,0.166,0.185,0.385,98.0,99.0,98.0,,,,0.477,,,-0.18,,94.4,0.343,0.436,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-17,745567,Groundout,field_out,True,543309,650911,Kyle Higashioka,Cristopher Sánchez,0,512a9f7b-be54-4195-9e82-7100070359bd,650911.0,cristophersanchez,"Sánchez, C",Left,Cristopher Sánchez,PHI,2.96,3.49,103.1,101.0,93.0,105.0,0.783,7.58,2.44,8.62,0.17,3.23,0.218,0.41,0.205,0.303,0.415,84.0,104.0,113.0,,,,95.0,100.0,104.0,,,,86.0,52.0,74.0,,0.002,0.184,,0.337,,2.59,1.12,,2.05,,86.5,85.2,84.1,,0.217,0.319,0.292,,,,,,,,,,0.166,0.185,0.385,98.0,99.0,98.0,,,,0.477,,,-0.18,,94.4,0.343,0.436,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-17,745567,Flyout,field_out,True,543309,621237,Kyle Higashioka,José Alvarado,0,1196488d-8bc4-4450-bd86-f64c5582a2d5,621237.0,josealvarado,Alvarado,Left,José Alvarado,PHI,4.35,3.64,39.1,95.0,88.0,95.0,0.755,9.38,3.89,7.32,0.69,1.35,0.292,0.406,0.189,0.311,0.413,,,,,,,,,,,,,69.0,97.0,94.0,,0.403,,,,,1.06,,,,,92.6,,,,,,,,,,,,,0.14,0.158,0.432,,,,100.0,94.0,95.0,,,,0.597,,,0.58,,97.8,0.27,0.416,0.132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-19,745561,Groundout,field_out,True,543309,624133,Kyle Higashioka,Ranger Suárez,0,b9b40247-6358-4e90-b070-f8a14322f1cd,624133.0,rangersuarez,"Suárez, R",Left,Ranger Suárez,PHI,2.76,3.19,114.0,104.0,83.0,101.0,0.797,8.84,2.05,7.34,0.71,2.09,0.185,0.47,0.147,0.3,0.404,75.0,104.0,103.0,69.0,101.0,92.0,22.0,85.0,77.0,,,,102.0,98.0,94.0,0.19,0.125,0.001,,0.166,1.37,-1.66,-4.76,,0.71,92.0,86.6,80.3,81.3,,,,,0.208,0.299,0.184,0.171,0.289,0.335,0.308,0.615,0.125,0.181,0.25,0.393,87.0,106.0,103.0,,,,0.319,,,1.26,,90.9,0.241,0.354,0.109,,,,0.199,1.5,74.5,86.0,106.0,108.0,,,,,,,,,,,,,,,,,,,,,
2024-06-19,745561,Double Play,double_play,True,543309,624133,Kyle Higashioka,Ranger Suárez,1,27a540cf-5a08-4944-a672-6ff653037c4a,624133.0,rangersuarez,"Suárez, R",Left,Ranger Suárez,PHI,2.76,3.19,114.0,104.0,83.0,101.0,0.797,8.84,2.05,7.34,0.71,2.09,0.185,0.47,0.147,0.3,0.404,75.0,104.0,103.0,69.0,101.0,92.0,22.0,85.0,77.0,,,,102.0,98.0,94.0,0.19,0.125,0.001,,0.166,1.37,-1.66,-4.76,,0.71,92.0,86.6,80.3,81.3,,,,,0.208,0.299,0.184,0.171,0.289,0.335,0.308,0.615,0.125,0.181,0.25,0.393,87.0,106.0,103.0,,,,0.319,,,1.26,,90.9,0.241,0.354,0.109,,,,0.199,1.5,74.5,86.0,106.0,108.0,,,,,,,,,,,,,,,,,,,,,
2024-06-19,745561,Strikeout,strikeout,True,543309,689147,Kyle Higashioka,Orion Kerkering,0,9cad927b-6c7a-46a8-988f-b03ea3363036,689147.0,orionkerkering,Kerkering,Right,Orion Kerkering,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.264,0.319,0.275,0.216,0.27,0.275,,,,,,,,,,,,,,,,,,,,,,0.13,0.13,0.175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-19,745561,Triple,triple,False,543309,642397,Kyle Higashioka,Gregory Soto,1,fa257efc-cfd9-498a-a3bd-e4bcb7a6b530,642397.0,gregorysoto,"Soto, G",Left,Gregory Soto,PHI,3.31,4.48,32.2,96.0,113.0,99.0,0.702,11.3,4.96,8.82,0.28,1.64,0.326,0.291,0.116,0.349,0.432,,,,96.0,89.0,80.0,117.0,96.0,104.0,,,,,,,0.128,0.012,0.451,,,-3.7,0.36,0.86,,,98.1,91.8,,86.0,,0.222,0.222,0.294,0.417,0.417,0.333,,,,,,,,,,115.0,97.0,100.0,,,,0.41,,,0.19,,97.5,0.311,0.444,0.121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-21,745403,Flyout,field_out,True,543309,607067,Kyle Higashioka,Colin Rea,0,f7f46d1a-83a1-4696-89e2-8221339f1c71,607067.0,colinrea,Rea,Right,Colin Rea,MIL,3.77,5.09,105.0,102.0,85.0,96.0,0.84,6.51,2.66,8.23,1.2,1.13,0.252,0.45,0.137,0.316,0.445,,,,69.0,109.0,95.0,108.0,105.0,108.0,,,,76.0,95.0,89.0,0.172,0.226,0.171,,,-0.12,-0.36,3.37,,,92.7,87.8,,82.1,,0.062,0.077,0.227,0.23,0.365,0.239,0.444,0.833,0.111,0.277,0.553,0.159,,,,85.0,101.0,95.0,78.0,98.0,100.0,0.306,0.082,-0.32,-0.27,86.4,92.3,0.276,0.44,0.109,0.243,0.297,0.26,0.043,-5.02,78.3,107.0,106.0,103.0,,,,,,,,,,,,,,,,,,,,,
2024-06-21,745403,Walk,walk,False,543309,607067,Kyle Higashioka,Colin Rea,0,36710adc-9733-4bcc-b477-c676e96f96cb,607067.0,colinrea,Rea,Right,Colin Rea,MIL,3.77,5.09,105.0,102.0,85.0,96.0,0.84,6.51,2.66,8.23,1.2,1.13,0.252,0.45,0.137,0.316,0.445,,,,69.0,109.0,95.0,108.0,105.0,108.0,,,,76.0,95.0,89.0,0.172,0.226,0.171,,,-0.12,-0.36,3.37,,,92.7,87.8,,82.1,,0.062,0.077,0.227,0.23,0.365,0.239,0.444,0.833,0.111,0.277,0.553,0.159,,,,85.0,101.0,95.0,78.0,98.0,100.0,0.306,0.082,-0.32,-0.27,86.4,92.3,0.276,0.44,0.109,0.243,0.297,0.26,0.043,-5.02,78.3,107.0,106.0,103.0,,,,,,,,,,,,,,,,,,,,,
2024-06-21,745403,Walk,walk,False,543309,657649,Kyle Higashioka,Jared Koenig,1,343926d3-09d3-4304-8100-16a3b6097d84,657649.0,jaredkoenig,Koenig,Left,Jared Koenig,MIL,1.66,3.08,38.0,102.0,89.0,99.0,0.763,8.53,2.61,6.39,0.71,1.35,0.223,0.427,0.223,0.282,0.488,66.0,87.0,87.0,81.0,117.0,116.0,,,,,,,91.0,101.0,99.0,0.002,0.238,,,0.02,-3.7,1.4,,,3.47,95.0,90.4,84.8,,,,,,,,,0.19,0.19,0.471,0.194,0.323,0.278,,,,89.0,100.0,97.0,,,,0.586,,,1.64,,94.5,0.2,0.282,0.178,,,,0.154,1.05,80.8,95.0,109.0,104.0,,,,,,,,,,,,,,,,,,,,,
2024-06-21,745403,Strikeout,strikeout,True,543309,665625,Kyle Higashioka,Elvis Peguero,0,1f5e7d8f-db32-4c76-bb65-b14ea40c1b2e,665625.0,elvispeguero,"Peguero, E",Right,Elvis Peguero,MIL,3.29,4.02,38.1,99.0,123.0,103.0,0.726,8.22,4.7,8.92,0.7,2.18,0.255,0.373,0.164,0.318,0.391,,,,,,,145.0,101.0,110.0,,,,,,,,,0.513,,,,,0.15,,,,,,90.2,,0.259,0.362,0.413,,,,,,,,,,,,,99.0,97.0,96.0,,,,0.485,,,0.11,,96.8,0.264,0.379,0.148,,,,0.002,-3.42,69.1,53.0,40.0,52.0,,,,,,,,,,,,,,,,,,,,,
2024-06-22,745402,Strikeout,strikeout,True,543309,692230,Kyle Higashioka,Carlos Rodriguez,0,de32f5db-a4ea-4f33-a76a-c2b765bce8e4,692230.0,carlosrodriguez,"Rodriguez, C",Right,Carlos Rodriguez,MIL,7.3,5.72,12.1,102.0,84.0,98.0,0.814,6.57,2.19,13.86,2.19,0.67,0.156,0.511,0.133,0.4,0.416,67.0,105.0,101.0,75.0,105.0,98.0,111.0,103.0,108.0,,,,71.0,95.0,84.0,0.185,0.18,0.155,,0.159,-3.73,2.0,-2.08,,-2.27,93.2,89.0,85.7,81.8,,0.333,0.833,0.133,0.333,0.667,0.2,0.4,0.4,0.2,0.25,0.25,0.25,0.333,0.583,0.148,94.0,93.0,90.0,,,,0.215,,,-4.2,,93.6,0.5,0.75,0.182,,,,0.107,-2.52,76.1,91.0,118.0,122.0,,,,,,,,,,,,,,,,,,,,,
2024-06-22,745402,Strikeout,strikeout,True,543309,596001,Kyle Higashioka,Jakob Junis,0,316c5730-92ac-42e7-b187-c9f1b9501a7f,596001.0,jakobjunis,Junis,Right,Jakob Junis,MIL,2.84,4.99,19.0,106.0,94.0,104.0,0.738,7.58,1.89,7.11,1.42,1.0,0.208,0.453,0.132,0.302,0.513,82.0,96.0,94.0,77.0,133.0,119.0,116.0,105.0,112.0,,,,97.0,119.0,106.0,0.049,0.011,0.441,,0.103,3.85,0.71,-0.16,,-1.46,92.9,89.0,85.9,82.5,,0.226,0.452,0.314,,,,,,,0.333,0.333,0.0,0.222,0.556,0.357,75.0,108.0,97.0,,,,0.395,,,2.69,,92.1,0.217,0.304,0.264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-22,745402,Home Run,home_run,False,543309,596001,Kyle Higashioka,Jakob Junis,1,a1a0c6d7-89ed-42c5-a5dd-db52b871ecfd,596001.0,jakobjunis,Junis,Right,Jakob Junis,MIL,2.84,4.99,19.0,106.0,94.0,104.0,0.738,7.58,1.89,7.11,1.42,1.0,0.208,0.453,0.132,0.302,0.513,82.0,96.0,94.0,77.0,133.0,119.0,116.0,105.0,112.0,,,,97.0,119.0,106.0,0.049,0.011,0.441,,0.103,3.85,0.71,-0.16,,-1.46,92.9,89.0,85.9,82.5,,0.226,0.452,0.314,,,,,,,0.333,0.333,0.0,0.222,0.556,0.357,75.0,108.0,97.0,,,,0.395,,,2.69,,92.1,0.217,0.304,0.264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-24,745397,Double,double,False,543309,571578,Kyle Higashioka,Patrick Corbin,1,173b9ca7-3a4b-4abf-ba9c-68b13bcd8ae9,571578.0,patrickcorbin,Corbin,Left,Patrick Corbin,WSN,5.35,6.06,111.0,100.0,76.0,94.0,0.803,6.41,2.92,10.46,1.22,1.43,0.209,0.382,0.137,0.335,0.393,88.0,95.0,96.0,54.0,97.0,83.0,85.0,96.0,96.0,,,,79.0,106.0,99.0,0.103,0.179,0.316,,0.05,-1.09,0.23,0.02,,-4.62,91.3,84.5,81.2,79.7,,0.25,0.384,0.352,0.324,0.541,0.117,,,,0.253,0.38,0.236,0.4,0.65,0.275,71.0,102.0,92.0,,,,0.352,,,-1.8,,91.4,0.326,0.578,0.089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-24,745397,Lineout,field_out,True,543309,571578,Kyle Higashioka,Patrick Corbin,0,8c67de4f-ac6b-4a27-a5d2-0fbec37cce21,571578.0,patrickcorbin,Corbin,Left,Patrick Corbin,WSN,5.35,6.06,111.0,100.0,76.0,94.0,0.803,6.41,2.92,10.46,1.22,1.43,0.209,0.382,0.137,0.335,0.393,88.0,95.0,96.0,54.0,97.0,83.0,85.0,96.0,96.0,,,,79.0,106.0,99.0,0.103,0.179,0.316,,0.05,-1.09,0.23,0.02,,-4.62,91.3,84.5,81.2,79.7,,0.25,0.384,0.352,0.324,0.541,0.117,,,,0.253,0.38,0.236,0.4,0.65,0.275,71.0,102.0,92.0,,,,0.352,,,-1.8,,91.4,0.326,0.578,0.089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-24,745397,Lineout,field_out,True,543309,571882,Kyle Higashioka,Derek Law,0,66ed0a5d-fb67-42f7-af35-0f3a789ab51c,571882.0,dereklaw,"Law, D",Right,Derek Law,WSN,3.32,4.04,57.0,103.0,91.0,98.0,0.744,7.89,2.68,9.16,0.95,1.84,0.203,0.448,0.128,0.221,0.403,85.0,106.0,104.0,80.0,103.0,95.0,112.0,113.0,107.0,,,,81.0,100.0,94.0,0.133,0.399,0.287,,0.043,-1.25,0.36,2.56,,1.29,95.1,91.5,88.4,87.2,,0.171,0.256,0.405,0.292,0.5,0.186,0.75,2.25,0.0,0.293,0.387,0.252,0.222,0.222,0.238,85.0,97.0,89.0,,,,0.092,,,-2.66,,94.4,0.455,0.545,0.109,,,,0.046,-7.81,77.8,100.0,94.0,99.0,,,,,,,,,,,,,,,,,,,,,
2024-06-25,745399,Flyout,field_out,True,543309,669022,Kyle Higashioka,MacKenzie Gore,0,b1e3420d-fead-4a65-a85e-d5dc14070a07,669022.0,mackenziegore,Gore,Left,MacKenzie Gore,WSN,4.01,3.96,98.2,98.0,115.0,103.0,0.736,10.58,3.38,9.49,0.64,0.9,0.284,0.331,0.164,0.273,0.434,94.0,89.0,93.0,130.0,99.0,105.0,93.0,87.0,91.0,,,,,,,0.549,,0.161,,0.092,0.21,,-0.7,,-1.82,96.4,,85.9,91.0,,0.429,0.714,0.25,0.284,0.408,0.239,0.217,0.265,0.356,,,,0.321,0.607,0.512,,,,,,,,,,,,,,,,,,,0.198,0.66,83.3,107.0,104.0,105.0,,,,,,,,,,,,,,,,,,,,,
2024-06-25,745399,Forceout,force_out,True,543309,669022,Kyle Higashioka,MacKenzie Gore,1,2c4894ea-68ad-408f-b105-dbeef8de5650,669022.0,mackenziegore,Gore,Left,MacKenzie Gore,WSN,4.01,3.96,98.2,98.0,115.0,103.0,0.736,10.58,3.38,9.49,0.64,0.9,0.284,0.331,0.164,0.273,0.434,94.0,89.0,93.0,130.0,99.0,105.0,93.0,87.0,91.0,,,,,,,0.549,,0.161,,0.092,0.21,,-0.7,,-1.82,96.4,,85.9,91.0,,0.429,0.714,0.25,0.284,0.408,0.239,0.217,0.265,0.356,,,,0.321,0.607,0.512,,,,,,,,,,,,,,,,,,,0.198,0.66,83.3,107.0,104.0,105.0,,,,,,,,,,,,,,,,,,,,,
2024-06-25,745399,Single,single,False,543309,571670,Kyle Higashioka,Dylan Floro,1,77344b34-3872-4e48-80b0-45314ff131bb,571670.0,dylanfloro,Floro,Right,Dylan Floro,WSN,2.11,3.1,47.0,106.0,75.0,96.0,0.809,7.28,2.3,7.09,0.0,1.66,0.293,0.338,0.18,0.331,0.455,68.0,115.0,101.0,83.0,111.0,102.0,68.0,98.0,89.0,,,,,,,0.166,,0.28,,0.08,2.92,,2.14,,-0.67,90.0,,84.1,83.6,,0.167,0.19,0.351,0.182,0.182,0.226,,,,,,,0.308,0.308,0.296,79.0,107.0,96.0,,,,0.473,,,2.15,,90.2,0.247,0.296,0.067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-25,745399,Flyout,field_out,True,543309,663432,Kyle Higashioka,Tanner Rainey,0,63613bfb-2ec2-462a-a893-cc538c1301f3,663432.0,tannerrainey,Rainey,Right,Tanner Rainey,WSN,6.58,6.42,26.0,93.0,107.0,96.0,0.732,7.62,6.23,9.69,1.73,0.61,0.181,0.361,0.12,0.313,0.38,87.0,76.0,73.0,109.0,97.0,100.0,102.0,85.0,89.0,,,,,,,0.68,,0.295,,0.025,-0.62,,-2.34,,-6.91,93.7,,85.6,86.4,,0.286,0.286,0.5,0.253,0.518,0.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-26,745400,Home Run,home_run,False,543309,687792,Kyle Higashioka,DJ Herz,1,cd463ede-3b5a-4584-92ec-86d1f5747d83,687792.0,djherz,Herz,Left,DJ Herz,WSN,5.17,3.44,31.1,98.0,91.0,98.0,0.721,11.78,2.59,10.05,1.72,0.73,0.27,0.416,0.146,0.371,0.435,106.0,97.0,97.0,92.0,101.0,100.0,87.0,97.0,100.0,112.0,43.0,60.0,,,,0.534,,0.148,0.055,0.263,-0.31,,-2.22,0.94,-0.53,93.3,,82.9,86.3,80.9,0.238,0.571,0.237,0.308,0.446,0.323,0.25,0.25,0.5,,,,0.231,0.436,0.288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-26,745400,Single,single,False,543309,687792,Kyle Higashioka,DJ Herz,1,3974f0a2-c8ee-40b0-b8f6-252280d15e37,687792.0,djherz,Herz,Left,DJ Herz,WSN,5.17,3.44,31.1,98.0,91.0,98.0,0.721,11.78,2.59,10.05,1.72,0.73,0.27,0.416,0.146,0.371,0.435,106.0,97.0,97.0,92.0,101.0,100.0,87.0,97.0,100.0,112.0,43.0,60.0,,,,0.534,,0.148,0.055,0.263,-0.31,,-2.22,0.94,-0.53,93.3,,82.9,86.3,80.9,0.238,0.571,0.237,0.308,0.446,0.323,0.25,0.25,0.5,,,,0.231,0.436,0.288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-26,745400,Flyout,field_out,True,543309,606930,Kyle Higashioka,Jacob Barnes,0,be398d02-11d2-4163-8a5b-2841a7ca7801,606930.0,jacobbarnes,"Barnes, J",Right,Jacob Barnes,WSN,3.52,4.64,38.1,102.0,97.0,102.0,0.753,7.28,2.35,7.98,1.17,0.95,0.289,0.342,0.175,0.281,0.399,,,,105.0,105.0,109.0,97.0,85.0,94.0,,,,89.0,100.0,95.0,0.484,0.497,0.019,,,0.15,0.83,-0.03,,,95.3,89.8,,83.6,,,,,0.237,0.421,0.2,,,,0.242,0.379,0.349,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-26,745400,Home Run,home_run,False,543309,663432,Kyle Higashioka,Tanner Rainey,1,bfa50b1a-389b-46a2-8872-d062ecba2ff6,663432.0,tannerrainey,Rainey,Right,Tanner Rainey,WSN,6.58,6.42,26.0,93.0,107.0,96.0,0.732,7.62,6.23,9.69,1.73,0.61,0.181,0.361,0.12,0.313,0.38,87.0,76.0,73.0,109.0,97.0,100.0,102.0,85.0,89.0,,,,,,,0.68,,0.295,,0.025,-0.62,,-2.34,,-6.91,93.7,,85.6,86.4,,0.286,0.286,0.5,0.253,0.518,0.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-28,746939,Pop Out,field_out,True,543309,601713,Kyle Higashioka,Nick Pivetta,0,96574ab3-f38c-498f-a5f0-4a121bf27daa,601713.0,nickpivetta,Pivetta,Right,Nick Pivetta,BOS,3.87,3.56,81.1,106.0,135.0,109.0,0.773,10.62,2.32,7.52,1.44,0.67,0.248,0.386,0.124,0.376,0.465,,,,129.0,107.0,111.0,152.0,102.0,107.0,,,,111.0,100.0,87.0,0.485,0.078,0.281,,,1.51,-6.7,0.51,,,94.3,88.4,,83.0,,0.333,0.583,0.345,0.204,0.354,0.213,0.172,0.31,0.229,0.414,0.966,0.19,,,,,,,,,,,,,,,,,,,,,,0.155,0.97,80.1,111.0,106.0,107.0,,,,,,,,,,,,,,,,,,,,,
2024-06-28,746939,Home Run,home_run,False,543309,601713,Kyle Higashioka,Nick Pivetta,1,03751e26-eb22-4da9-9b58-1944294890fd,601713.0,nickpivetta,Pivetta,Right,Nick Pivetta,BOS,3.87,3.56,81.1,106.0,135.0,109.0,0.773,10.62,2.32,7.52,1.44,0.67,0.248,0.386,0.124,0.376,0.465,,,,129.0,107.0,111.0,152.0,102.0,107.0,,,,111.0,100.0,87.0,0.485,0.078,0.281,,,1.51,-6.7,0.51,,,94.3,88.4,,83.0,,0.333,0.583,0.345,0.204,0.354,0.213,0.172,0.31,0.229,0.414,0.966,0.19,,,,,,,,,,,,,,,,,,,,,,0.155,0.97,80.1,111.0,106.0,107.0,,,,,,,,,,,,,,,,,,,,,
2024-06-28,746939,Walk,walk,False,543309,669711,Kyle Higashioka,Greg Weissert,0,59faa4fa-d696-4c16-a4ba-7444356d0be9,669711.0,gregweissert,Weissert,Right,Greg Weissert,BOS,4.32,3.17,41.2,104.0,101.0,105.0,0.816,9.07,2.59,9.72,1.51,0.83,0.248,0.331,0.165,0.248,0.466,81.0,99.0,100.0,86.0,119.0,115.0,109.0,95.0,104.0,,,,,,,0.245,,0.378,,0.069,1.6,,-0.81,,-2.4,93.9,,83.9,80.4,,0.286,0.714,0.1,0.173,0.327,0.198,,,,,,,0.286,0.357,0.292,98.0,102.0,97.0,,,,0.309,,,-0.24,,93.5,0.395,0.558,0.095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-28,746939,Groundout,field_out,True,543309,502624,Kyle Higashioka,Chase Anderson,0,132dc31d-5e95-4ffc-ae6c-465005a10b91,502624.0,chaseanderson,Anderson,Right,Chase Anderson,BOS,4.59,4.27,49.0,100.0,107.0,100.0,0.761,5.88,2.94,7.16,1.65,0.66,0.261,0.386,0.19,0.275,0.419,122.0,107.0,111.0,77.0,95.0,85.0,123.0,98.0,101.0,,,,101.0,100.0,98.0,0.139,0.333,0.164,,0.3,-1.5,-1.81,2.12,,1.79,93.5,88.7,83.9,80.5,,0.132,0.237,0.273,0.3,0.35,0.25,,,,0.333,0.667,0.178,0.148,0.279,0.327,83.0,91.0,82.0,,,,0.019,,,4.28,,92.9,0.0,0.0,0.125,,,,0.045,1.44,78.8,94.0,94.0,88.0,,,,,,,,,,,,,,,,,,,,,
