date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,Stf+ FS,Loc+ FS,Pit+ FS,SI%,FA%,FC%,FS%,SL%,CU%,wFA/C,wFC/C,wFS/C,wSI/C,wSL/C,wCU/C,vFA,vFC,vFS,vSI,vSL,vCU,SL_ba,SL_slg,SL_whiff,FF_ba,FF_slg,FF_whiff,FC_ba,FC_slg,FC_whiff,FS_ba,FS_slg,FS_whiff,CU_ba,CU_slg,CU_whiff,Stf+ CH,Loc+ CH,Pit+ CH,CH%,wCH/C,vCH,SI_ba,SI_slg,SI_whiff,CH_ba,CH_slg,CH_whiff,ST_ba,ST_slg,ST_whiff,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC,vKN (sc),KN%,wKN/C,EP%,wEP/C,vEP,SV_ba,SV_slg,SV_whiff,vSC (sc),SC%,wSC/C,FO%,wFO/C,vFO
2024-08-26,745215,Flyout,field_out,True,660844,686752,Leo Rivas,Ryan Pepiot,0,15f83613-febc-4a0b-a6e6-0e649f72b244,686752.0,ryanpepiot,Pepiot,Right,Ryan Pepiot,TBR,3.61,3.73,104.2,98.0,117.0,104.0,0.733,9.46,2.92,6.79,1.2,0.82,0.277,0.398,0.175,0.303,0.417,136.0,71.0,79.0,115.0,97.0,101.0,,,,120.0,96.0,106.0,101.0,102.0,98.0,,,,,0.496,0.042,,0.198,0.033,1.5,-3.59,,,1.03,-1.59,94.9,91.7,,,89.0,80.6,0.24,0.387,0.297,0.16,0.286,0.318,0.375,0.875,0.059,,,,0.167,0.167,0.545,120.0,105.0,116.0,0.231,-0.75,85.9,,,,0.236,0.409,0.296,,,,,,,,,,,,,,,,,,,,,,,,
2024-08-27,745213,Strikeout Double Play,strikeout_double_play,True,660844,605488,Leo Rivas,Jeffrey Springs,1,ad896dbd-8dd0-4e0c-8d03-8af94831e0f9,605488.0,jeffreysprings,Springs,Left,Jeffrey Springs,TBR,3.67,3.73,27.0,99.0,88.0,95.0,0.719,11.0,3.0,10.0,1.33,0.84,0.24,0.44,0.16,0.347,0.361,,,,75.0,98.0,91.0,48.0,55.0,53.0,95.0,107.0,107.0,,,,,,,0.002,0.42,0.019,,0.24,,-1.0,-2.47,,-3.49,3.59,,89.8,85.1,,89.8,82.3,,0.133,0.133,0.255,0.244,0.512,0.18,,,,,,,,,,105.0,100.0,98.0,0.319,-2.5,79.5,,,,0.375,0.5,0.466,0.0,0.0,0.571,,,,,,,,,,,,,,,,,,,,,
2024-08-27,745213,Strikeout,strikeout,True,660844,670955,Leo Rivas,Edwin Uceta,0,61adf808-7d24-405a-ae09-32aebc1e49a2,670955.0,edwinuceta,Uceta,Right,Edwin Uceta,TBR,0.84,1.65,32.1,106.0,117.0,107.0,0.711,11.69,1.39,4.45,0.28,0.77,0.229,0.443,0.229,0.229,0.404,101.0,123.0,108.0,,,,131.0,104.0,109.0,91.0,103.0,104.0,128.0,104.0,105.0,,,,0.345,,0.239,,0.052,0.006,,0.9,,3.1,2.05,5.36,,89.2,,93.9,81.0,81.6,,,,,,,0.25,0.375,0.221,,,,,,,110.0,109.0,105.0,0.357,3.98,88.1,0.129,0.161,0.301,0.089,0.111,0.407,,,,,,,,,,,,,,,,,,,,,,,,
2024-08-27,745213,Walk,walk,False,660844,664076,Leo Rivas,Garrett Cleavinger,0,1be79d22-4f0c-40d1-bba0-a91c8b6dd955,664076.0,garrettcleavinger,Cleavinger,Left,Garrett Cleavinger,TBR,2.77,3.97,52.0,96.0,115.0,101.0,0.725,10.73,4.33,6.92,0.52,1.15,0.217,0.411,0.194,0.302,0.415,,,,105.0,97.0,98.0,94.0,96.0,94.0,127.0,98.0,108.0,116.0,95.0,96.0,,,,0.079,0.216,0.293,,0.412,,1.6,0.66,,-1.58,0.71,,96.2,90.7,,95.6,84.3,,0.164,0.218,0.376,0.094,0.188,0.225,0.283,0.37,0.316,,,,,,,,,,,,,0.286,0.5,0.129,,,,0.262,0.286,0.342,,,,,,,,,,,,,,,,,,,,,
2024-09-01,746183,Groundout,field_out,True,660844,702674,Leo Rivas,Caden Dana,1,c48e379c-cf53-4719-aafa-240bf3e16f25,702674.0,cadendana,Dana,Right,Caden Dana,LAA,9.0,7.92,7.0,90.0,86.0,86.0,0.766,6.43,6.43,11.57,5.14,0.91,0.292,0.5,0.083,0.417,0.435,97.0,59.0,77.0,81.0,91.0,83.0,,,,94.0,93.0,96.0,75.0,101.0,82.0,,,,,0.551,0.058,,0.268,0.072,-6.89,0.86,,,2.39,-5.5,93.9,86.3,,,85.1,73.8,0.111,0.444,0.389,0.412,1.059,0.135,,,,,,,,,,104.0,93.0,83.0,0.051,-2.29,84.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-01,746183,Walk,walk,False,660844,702674,Leo Rivas,Caden Dana,1,a445cdbd-b5ad-4b9e-9d3b-6977720c3350,702674.0,cadendana,Dana,Right,Caden Dana,LAA,9.0,7.92,7.0,90.0,86.0,86.0,0.766,6.43,6.43,11.57,5.14,0.91,0.292,0.5,0.083,0.417,0.435,97.0,59.0,77.0,81.0,91.0,83.0,,,,94.0,93.0,96.0,75.0,101.0,82.0,,,,,0.551,0.058,,0.268,0.072,-6.89,0.86,,,2.39,-5.5,93.9,86.3,,,85.1,73.8,0.111,0.444,0.389,0.412,1.059,0.135,,,,,,,,,,104.0,93.0,83.0,0.051,-2.29,84.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-01,746183,Strikeout,strikeout,True,660844,668943,Leo Rivas,Ryan Miller,1,7cd7d753-f690-4a79-94ab-256835df4314,668943.0,ryanmiller,"Miller, R",Right,Ryan Miller,LAA,1.8,4.46,5.0,102.0,108.0,103.0,0.81,7.2,3.6,9.0,0.0,0.67,0.125,0.375,0.25,0.188,0.457,,,,,,,101.0,96.0,97.0,115.0,109.0,113.0,,,,,,,0.407,,,,0.593,,,,,-1.28,2.53,,,,,93.6,84.0,,0.273,0.273,0.263,,,,,,,,,,,,,,,,,,,0.4,0.4,0.188,,,,0.0,0.0,0.143,,,,,,,,,,,,,,,,,,,,,
2024-09-05,745612,Strikeout,strikeout,True,660844,683155,Leo Rivas,Joey Estes,0,9c990c57-11bf-430c-b02e-660478f5b407,683155.0,joeyestes,Estes,Right,Joey Estes,OAK,4.46,4.16,111.0,106.0,92.0,105.0,0.83,6.97,1.86,8.27,1.46,0.41,0.259,0.414,0.166,0.3,0.481,,,,79.0,106.0,100.0,54.0,97.0,86.0,113.0,114.0,117.0,112.0,89.0,91.0,,,,0.02,0.526,0.008,,0.335,,0.24,-13.82,,-2.23,0.78,,92.4,86.4,,90.3,79.3,,0.217,0.406,0.258,0.251,0.463,0.175,,,,,,,,,,80.0,91.0,93.0,0.111,-2.49,84.6,0.2,0.5,0.063,0.343,0.714,0.193,0.189,0.321,0.23,,,,,,,,,,,,,,,,,,,,,
2024-09-05,745612,Lineout,field_out,True,660844,683155,Leo Rivas,Joey Estes,0,b37259d9-0ec1-4dfb-832a-f8d4abae9155,683155.0,joeyestes,Estes,Right,Joey Estes,OAK,4.46,4.16,111.0,106.0,92.0,105.0,0.83,6.97,1.86,8.27,1.46,0.41,0.259,0.414,0.166,0.3,0.481,,,,79.0,106.0,100.0,54.0,97.0,86.0,113.0,114.0,117.0,112.0,89.0,91.0,,,,0.02,0.526,0.008,,0.335,,0.24,-13.82,,-2.23,0.78,,92.4,86.4,,90.3,79.3,,0.217,0.406,0.258,0.251,0.463,0.175,,,,,,,,,,80.0,91.0,93.0,0.111,-2.49,84.6,0.2,0.5,0.063,0.343,0.714,0.193,0.189,0.321,0.23,,,,,,,,,,,,,,,,,,,,,
2024-09-05,745612,Forceout,force_out,True,660844,680880,Leo Rivas,Grant Holman,1,a1d1b671-522b-4c90-a8a9-8c40a79fbd33,680880.0,grantholman,Holman,Right,Grant Holman,OAK,3.86,3.56,9.1,90.0,109.0,92.0,0.708,9.64,6.75,11.57,0.96,2.67,0.241,0.276,0.276,0.172,0.345,,,,71.0,89.0,83.0,,,,102.0,89.0,91.0,,,,,,,,0.505,,,0.14,,0.8,,,,-2.98,,94.4,,,,85.1,,0.667,0.667,0.222,0.238,0.286,0.245,,,,,,,,,,166.0,92.0,107.0,0.355,-3.45,87.1,,,,0.333,0.6,0.438,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-05,745612,Walk,walk,False,660844,671305,Leo Rivas,Michel Otañez,0,059a01fd-a37c-4443-9a77-657866935318,671305.0,michelotanez,Otañez,Right,Michel Otañez,OAK,3.9,2.58,27.2,97.0,117.0,102.0,0.599,15.29,5.2,7.81,0.65,0.92,0.271,0.356,0.22,0.237,0.377,,,,136.0,95.0,104.0,107.0,100.0,101.0,103.0,96.0,100.0,,,,,,,0.18,0.411,,,0.409,,-0.55,,,-1.84,1.95,,98.0,,,97.4,85.2,,0.174,0.196,0.552,0.229,0.314,0.381,,,,,,,,,,,,,,,,0.348,0.565,0.103,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-08,745128,Walk,walk,False,660844,688297,Leo Rivas,Chris Roycroft,0,4532c7ad-8e73-4e2c-856a-7945bcb0e4b9,688297.0,chrisroycroft,Roycroft,Right,Chris Roycroft,STL,4.22,3.36,32.0,102.0,110.0,106.0,0.797,8.72,4.22,8.16,0.56,2.17,0.298,0.33,0.245,0.245,0.407,,,,104.0,101.0,99.0,106.0,105.0,110.0,126.0,95.0,108.0,,,,,,,0.472,0.327,,,0.201,,1.25,,,-0.24,-2.28,,95.1,,,96.0,83.9,,0.3,0.65,0.135,0.167,0.194,0.329,,,,,,,,,,,,,,,,0.258,0.348,0.179,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-17,745205,Lineout,field_out,True,660844,573186,Leo Rivas,Marcus Stroman,0,b39dd8ec-7d98-4512-bf6b-433fdd00cc5d,573186.0,marcusstroman,Stroman,Right,Marcus Stroman,NYY,4.04,4.85,151.1,96.0,92.0,94.0,0.818,6.66,3.57,9.34,1.13,1.55,0.208,0.404,0.152,0.32,0.359,92.0,89.0,93.0,49.0,88.0,79.0,91.0,94.0,90.0,94.0,102.0,102.0,106.0,101.0,99.0,82.0,99.0,93.0,0.348,0.032,0.182,0.111,0.163,0.164,-4.06,-0.17,-0.01,0.01,-2.23,0.19,89.9,88.1,83.3,90.0,85.3,81.3,0.252,0.382,0.273,0.455,0.636,0.259,0.288,0.519,0.179,0.215,0.292,0.246,0.0,0.0,0.273,,,,,,,0.299,0.467,0.121,,,,,,,,,,,,,,,,,,,0.303,0.515,0.315,,,,,,
2024-09-21,744958,Strikeout,strikeout,True,660844,679156,Leo Rivas,Walter Pennington,0,4733e886-af1d-468e-bc45-5c6fc75d3f6e,679156.0,walterpennington,Pennington,Left,Walter Pennington,- - -,3.0,5.35,18.0,94.0,79.0,88.0,0.773,8.5,5.5,9.5,0.5,1.41,0.185,0.5,0.074,0.278,0.406,,,,47.0,99.0,76.0,61.0,91.0,77.0,86.0,96.0,92.0,93.0,95.0,93.0,,,,0.297,0.024,0.27,,0.409,,1.22,-0.81,,1.33,-1.68,,90.4,89.4,,91.5,83.8,,0.286,0.429,0.409,,,,0.333,0.444,0.143,,,,,,,,,,,,,0.167,0.222,0.128,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-27,745202,Pop Out,field_out,True,660844,676664,Leo Rivas,JP Sears,0,7850f469-70a1-4300-adb2-3c3899cded2e,676664.0,jpsears,Sears,Left,JP Sears,OAK,4.38,4.4,180.2,99.0,90.0,94.0,0.8,6.82,2.44,8.57,1.39,0.79,0.244,0.413,0.171,0.325,0.443,,,,70.0,102.0,92.0,84.0,100.0,87.0,118.0,100.0,105.0,,,,,,,0.106,0.363,,,0.339,,-0.8,,,1.37,-0.1,,91.9,,,90.0,78.9,,0.233,0.533,0.261,0.23,0.476,0.256,,,,,,,,,,84.0,94.0,83.0,0.192,-0.21,84.0,0.276,0.395,0.104,0.297,0.428,0.188,0.239,0.381,0.213,,,,,,,,,,,,,,,,,,,,,
2024-09-27,745202,Walk,walk,False,660844,676664,Leo Rivas,JP Sears,1,8ddef508-c13a-4c34-a760-8a8d6b04b449,676664.0,jpsears,Sears,Left,JP Sears,OAK,4.38,4.4,180.2,99.0,90.0,94.0,0.8,6.82,2.44,8.57,1.39,0.79,0.244,0.413,0.171,0.325,0.443,,,,70.0,102.0,92.0,84.0,100.0,87.0,118.0,100.0,105.0,,,,,,,0.106,0.363,,,0.339,,-0.8,,,1.37,-0.1,,91.9,,,90.0,78.9,,0.233,0.533,0.261,0.23,0.476,0.256,,,,,,,,,,84.0,94.0,83.0,0.192,-0.21,84.0,0.276,0.395,0.104,0.297,0.428,0.188,0.239,0.381,0.213,,,,,,,,,,,,,,,,,,,,,
2024-09-27,745202,Groundout,field_out,True,660844,663687,Leo Rivas,Hogan Harris,0,f55e5670-279f-448f-8c4d-f76df13b4dc3,663687.0,hoganharris,"Harris, H",Left,Hogan Harris,OAK,2.86,5.07,72.1,98.0,85.0,95.0,0.813,7.59,4.11,8.09,0.87,0.93,0.226,0.38,0.125,0.317,0.468,59.0,102.0,106.0,81.0,97.0,89.0,,,,87.0,100.0,102.0,,,,,,,,0.563,,,0.115,0.157,0.33,,,,-3.23,-0.41,92.9,,,,78.8,72.4,0.282,0.641,0.197,0.261,0.408,0.169,,,,,,,0.244,0.311,0.338,118.0,95.0,101.0,0.165,1.22,81.1,,,,0.15,0.175,0.247,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-29,745201,Flyout,field_out,True,660844,671212,Leo Rivas,Joe Boyle,0,f9553e18-53dd-40ff-b596-f2cef6a4a3fe,671212.0,joeboyle,Boyle,Right,Joe Boyle,OAK,6.42,4.28,47.2,89.0,122.0,93.0,0.727,10.57,7.55,7.93,0.76,0.96,0.27,0.278,0.167,0.262,0.395,110.0,75.0,87.0,108.0,85.0,86.0,,,,140.0,103.0,117.0,,,,,,,,0.59,,,0.373,0.037,-0.77,,,,0.1,0.56,97.7,,,,87.7,80.4,0.164,0.224,0.379,0.27,0.39,0.253,,,,,,,,,,,,,,,,,,,,,,0.4,0.8,0.25,,,,,,,,,,,,,,,,,,,,,
