date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FA%,FC%,SL%,CH%,wFA/C,wFC/C,wSI/C,wSL/C,wCH/C,vFA,vFC,vCH,vSI,vSL,CH_ba,CH_slg,CH_whiff,SI_ba,SI_slg,SI_whiff,SL_ba,SL_slg,SL_whiff,FF_ba,FF_slg,FF_whiff,Stf+ CU,Loc+ CU,Pit+ CU,CU%,wCU/C,vCU,CU_ba,CU_slg,CU_whiff,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FC_ba,FC_slg,FC_whiff,FS_ba,FS_slg,FS_whiff,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC,SV_ba,SV_slg,SV_whiff,ST_ba,ST_slg,ST_whiff,vSC (sc),SC%,wSC/C,SC_ba,SC_slg,SC_whiff
2024-09-23,747150,Strikeout,strikeout,True,669477,543518,Casey Schmitt,Scott McGough,1,a3504530-68f3-4cef-af6f-8028b10616f6,543518.0,scottmcgough,McGough,Right,Scott McGough,ARI,6.96,5.57,32.1,95.0,88.0,93.0,0.755,6.96,5.85,8.91,1.39,1.03,0.27,0.29,0.12,0.39,0.419,,,,98.0,94.0,92.0,83.0,114.0,99.0,116.0,102.0,108.0,,,,0.04,0.499,,0.138,,-3.08,,6.42,1.45,,93.1,,,93.4,87.1,,,,0.0,0.0,0.111,0.25,0.35,0.159,0.367,0.733,0.172,,,,,,,,,,62.0,92.0,87.0,0.321,-0.28,85.0,,,,0.135,0.27,0.432,,,,0.002,5.03,78.6,,,,,,,,,,,,
2024-09-23,747150,Strikeout,strikeout,True,669477,676714,Casey Schmitt,Brandon Hughes,0,cea7dc44-5405-4c17-b932-15a76a5414ba,676714.0,brandonhughes,Hughes,Left,Brandon Hughes,ARI,8.82,9.64,16.1,98.0,90.0,95.0,0.755,11.02,4.96,12.67,4.41,0.5,0.269,0.346,0.212,0.327,0.38,,,,75.0,96.0,88.0,88.0,97.0,93.0,104.0,99.0,103.0,,,,0.228,0.371,,0.401,,-4.88,,-1.89,-2.37,,92.5,,,92.5,81.8,,,,0.389,0.667,0.057,0.226,0.516,0.474,0.409,1.045,0.175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-24,747149,Walk,walk,False,669477,676714,Casey Schmitt,Brandon Hughes,1,f6fef2ba-0b75-40f5-9095-607523e1f93d,676714.0,brandonhughes,Hughes,Left,Brandon Hughes,ARI,8.15,9.98,17.2,96.0,89.0,94.0,0.744,10.7,5.09,12.23,4.08,0.59,0.25,0.393,0.196,0.357,0.38,,,,75.0,96.0,88.0,89.0,97.0,93.0,102.0,96.0,100.0,,,,0.226,0.371,,0.403,,-4.88,,-1.76,-2.21,,92.5,,,92.5,82.0,,,,0.368,0.632,0.056,0.212,0.485,0.492,0.417,1.042,0.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-27,745280,Grounded Into DP,grounded_into_double_play,True,669477,667463,Casey Schmitt,John King,1,b803c709-a601-4fd9-b50c-85a19d869d6f,667463.0,johnking,"King, J",Left,John King,STL,2.85,3.75,60.0,105.0,81.0,101.0,0.843,5.7,2.1,8.7,0.75,2.64,0.287,0.385,0.154,0.287,0.425,87.0,105.0,103.0,66.0,118.0,110.0,80.0,104.0,97.0,74.0,107.0,111.0,,,,0.588,0.015,,0.12,0.277,3.88,,1.38,-1.93,0.65,93.7,,84.4,93.5,83.5,0.215,0.323,0.231,0.281,0.344,0.122,0.258,0.452,0.288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-27,745280,Pop Out,field_out,True,669477,664854,Casey Schmitt,Ryan Helsley,0,34e8b23e-bca7-4fcd-8947-575a5c657d1d,664854.0,ryanhelsley,Helsley,Right,Ryan Helsley,STL,2.04,2.66,66.1,100.0,147.0,111.0,0.67,10.72,3.12,6.78,0.41,0.9,0.28,0.323,0.165,0.293,0.463,,,,134.0,99.0,105.0,,,,164.0,102.0,117.0,,,,,0.454,,0.483,,0.78,,,2.8,,99.6,,,,89.2,,,,,,,0.171,0.195,0.51,0.276,0.367,0.184,105.0,97.0,114.0,0.062,1.47,81.1,0.125,0.313,0.471,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-28,745281,Groundout,field_out,True,669477,669467,Casey Schmitt,Andre Pallante,0,3ec2d44b-561d-46bd-8664-8a57e25bf243,669467.0,andrepallante,Pallante,Right,Andre Pallante,STL,3.78,3.39,121.1,96.0,91.0,97.0,0.82,6.97,3.56,8.16,0.59,2.71,0.23,0.416,0.184,0.266,0.435,,,,87.0,91.0,92.0,85.0,98.0,89.0,111.0,105.0,110.0,,,,0.19,0.512,,0.172,,1.34,,-0.25,-0.64,,94.5,,,94.8,87.5,,,,0.265,0.373,0.132,0.294,0.435,0.282,0.23,0.297,0.162,,,,,,,0.157,0.257,0.345,,,,,,,,,,,,,88.0,102.0,109.0,0.126,0.42,79.5,,,,,,,,,,,,
2024-09-28,745281,Double,double,False,669477,669467,Casey Schmitt,Andre Pallante,1,6c34690b-98e3-451d-8e97-c7c4d2fe1a02,669467.0,andrepallante,Pallante,Right,Andre Pallante,STL,3.78,3.39,121.1,96.0,91.0,97.0,0.82,6.97,3.56,8.16,0.59,2.71,0.23,0.416,0.184,0.266,0.435,,,,87.0,91.0,92.0,85.0,98.0,89.0,111.0,105.0,110.0,,,,0.19,0.512,,0.172,,1.34,,-0.25,-0.64,,94.5,,,94.8,87.5,,,,0.265,0.373,0.132,0.294,0.435,0.282,0.23,0.297,0.162,,,,,,,0.157,0.257,0.345,,,,,,,,,,,,,88.0,102.0,109.0,0.126,0.42,79.5,,,,,,,,,,,,
2024-09-29,745282,Strikeout,strikeout,True,669477,700241,Casey Schmitt,Michael McGreevy,0,3d9a628f-3f1b-48a1-ad15-07a26b129e1f,700241.0,michaelmcgreevy,McGreevy,Right,Michael McGreevy,STL,1.96,3.44,23.0,107.0,82.0,101.0,0.783,7.04,0.78,6.26,0.39,3.64,0.138,0.523,0.2,0.277,0.447,46.0,110.0,100.0,67.0,117.0,105.0,87.0,105.0,99.0,117.0,107.0,113.0,63.0,97.0,84.0,0.35,0.196,0.109,0.19,0.093,2.76,2.29,3.74,0.41,-0.49,93.0,88.9,87.3,91.9,84.3,0.333,0.333,0.182,0.184,0.211,0.06,0.222,0.444,0.345,0.083,0.25,0.31,88.0,96.0,98.0,0.061,-0.51,79.8,0.25,0.25,0.5,,,,,,,0.2,0.4,0.294,,,,,,,,,,,,,,,,,,,,,
2024-09-29,745282,Double,double,False,669477,700241,Casey Schmitt,Michael McGreevy,0,de9699af-9059-4fb9-936c-c3914585f669,700241.0,michaelmcgreevy,McGreevy,Right,Michael McGreevy,STL,1.96,3.44,23.0,107.0,82.0,101.0,0.783,7.04,0.78,6.26,0.39,3.64,0.138,0.523,0.2,0.277,0.447,46.0,110.0,100.0,67.0,117.0,105.0,87.0,105.0,99.0,117.0,107.0,113.0,63.0,97.0,84.0,0.35,0.196,0.109,0.19,0.093,2.76,2.29,3.74,0.41,-0.49,93.0,88.9,87.3,91.9,84.3,0.333,0.333,0.182,0.184,0.211,0.06,0.222,0.444,0.345,0.083,0.25,0.31,88.0,96.0,98.0,0.061,-0.51,79.8,0.25,0.25,0.5,,,,,,,0.2,0.4,0.294,,,,,,,,,,,,,,,,,,,,,
2024-09-29,745282,Single,single,False,669477,571927,Casey Schmitt,Steven Matz,1,b5700525-2d48-491e-aeb9-1225b6a16b06,571927.0,stevenmatz,Matz,Left,Steven Matz,STL,5.08,4.65,44.1,104.0,86.0,100.0,0.832,6.7,3.05,9.95,1.42,1.12,0.271,0.357,0.207,0.214,0.456,99.0,107.0,102.0,,,,78.0,105.0,100.0,85.0,90.0,94.0,,,,0.598,,,0.069,0.257,,,0.6,-1.16,-2.61,,,83.3,93.9,88.1,0.3,0.567,0.272,0.247,0.412,0.15,0.385,0.462,0.192,,,,108.0,102.0,106.0,0.076,-1.14,77.6,0.385,0.385,0.048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
