date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,FA%,FC%,SL%,CH%,wFA/C,wFC/C,wSL/C,wCH/C,vFA,vFC,vCH,vSL,FF_ba,FF_slg,FF_whiff,FC_ba,FC_slg,FC_whiff,SL_ba,SL_slg,SL_whiff,CH_ba,CH_slg,CH_whiff,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ KC,Loc+ KC,Pit+ KC,SI%,KC%,wSI/C,wKC/C,vSI,vKC,SI_ba,SI_slg,SI_whiff,CU_ba,CU_slg,CU_whiff,Stf+ CU,Loc+ CU,Pit+ CU,CU%,wCU/C,vCU,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,FS_slg,FS_whiff,SV_ba,SV_slg,SV_whiff,EP%,wEP/C,vEP,vSC (sc),SC%,wSC/C,ST_ba,ST_slg,ST_whiff,vKN (sc),KN%,wKN/C
2024-06-17,747108,Strikeout,strikeout,True,628451,608331,Andy Ibáñez,Max Fried,0,de0c85b2-3d17-4506-a66c-01a3e1772bdc,608331.0,maxfried,Fried,Left,Max Fried,ATL,3.08,3.72,108.0,98.0,96.0,99.0,0.781,7.92,2.83,7.58,0.75,2.57,0.267,0.397,0.176,0.241,0.414,95.0,102.0,103.0,83.0,94.0,94.0,97.0,96.0,95.0,88.0,93.0,92.0,0.311,0.055,0.119,0.145,0.76,-0.23,0.7,1.72,93.8,89.3,86.1,82.7,0.287,0.369,0.2,0.308,0.308,0.313,0.25,0.25,0.296,0.186,0.271,0.24,97.0,98.0,97.0,,,,0.162,,1.8,,93.7,,0.231,0.256,0.165,0.158,0.329,0.313,110.0,102.0,106.0,0.208,0.93,74.4,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-17,747108,Flyout,field_out,True,628451,608331,Andy Ibáñez,Max Fried,0,71e1343d-e3a0-4805-908a-5e08ceaf468e,608331.0,maxfried,Fried,Left,Max Fried,ATL,3.08,3.72,108.0,98.0,96.0,99.0,0.781,7.92,2.83,7.58,0.75,2.57,0.267,0.397,0.176,0.241,0.414,95.0,102.0,103.0,83.0,94.0,94.0,97.0,96.0,95.0,88.0,93.0,92.0,0.311,0.055,0.119,0.145,0.76,-0.23,0.7,1.72,93.8,89.3,86.1,82.7,0.287,0.369,0.2,0.308,0.308,0.313,0.25,0.25,0.296,0.186,0.271,0.24,97.0,98.0,97.0,,,,0.162,,1.8,,93.7,,0.231,0.256,0.165,0.158,0.329,0.313,110.0,102.0,106.0,0.208,0.93,74.4,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-17,747108,Single,single,False,628451,608331,Andy Ibáñez,Max Fried,0,9b4269e4-06e6-413c-b33e-b1559bca5a97,608331.0,maxfried,Fried,Left,Max Fried,ATL,3.08,3.72,108.0,98.0,96.0,99.0,0.781,7.92,2.83,7.58,0.75,2.57,0.267,0.397,0.176,0.241,0.414,95.0,102.0,103.0,83.0,94.0,94.0,97.0,96.0,95.0,88.0,93.0,92.0,0.311,0.055,0.119,0.145,0.76,-0.23,0.7,1.72,93.8,89.3,86.1,82.7,0.287,0.369,0.2,0.308,0.308,0.313,0.25,0.25,0.296,0.186,0.271,0.24,97.0,98.0,97.0,,,,0.162,,1.8,,93.7,,0.231,0.256,0.165,0.158,0.329,0.313,110.0,102.0,106.0,0.208,0.93,74.4,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-17,747108,Groundout,field_out,True,628451,678226,Andy Ibáñez,Daysbel Hernández,0,cb383b32-aac8-40db-b626-831233cb4c47,678226.0,daysbelhernandez,"Hernández, D",Right,Daysbel Hernández,ATL,0.0,2.05,9.2,104.0,132.0,111.0,0.75,11.17,2.79,5.59,0.0,0.78,0.273,0.273,0.143,0.238,0.342,,,,109.0,100.0,101.0,151.0,105.0,118.0,,,,0.4,,0.574,,0.95,,3.05,,97.3,,,89.0,0.167,0.25,0.25,,,,0.15,0.15,0.356,,,,76.0,146.0,131.0,,,,0.026,,-3.6,,98.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-19,747106,Flyout,field_out,True,628451,625643,Andy Ibáñez,Reynaldo López,0,4bf7b887-0ad7-419b-a3d1-e407834cf73b,625643.0,reynaldolopez,"López, R",Right,Reynaldo López,ATL,1.88,4.24,95.2,102.0,95.0,101.0,0.767,8.94,3.2,7.34,0.56,0.97,0.276,0.366,0.152,0.307,0.436,76.0,109.0,103.0,91.0,102.0,98.0,111.0,101.0,105.0,,,,0.57,,0.281,0.039,1.2,,1.06,-4.55,95.4,,86.0,84.7,0.263,0.366,0.175,,,,0.182,0.255,0.413,0.333,0.833,0.333,,,,,,,,,,,,,,,,0.132,0.184,0.343,81.0,100.0,104.0,0.11,2.51,77.0,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-19,747106,Single,single,False,628451,625643,Andy Ibáñez,Reynaldo López,1,836588b9-b7ec-4f7c-a1d8-30397bfbb2e7,625643.0,reynaldolopez,"López, R",Right,Reynaldo López,ATL,1.88,4.24,95.2,102.0,95.0,101.0,0.767,8.94,3.2,7.34,0.56,0.97,0.276,0.366,0.152,0.307,0.436,76.0,109.0,103.0,91.0,102.0,98.0,111.0,101.0,105.0,,,,0.57,,0.281,0.039,1.2,,1.06,-4.55,95.4,,86.0,84.7,0.263,0.366,0.175,,,,0.182,0.255,0.413,0.333,0.833,0.333,,,,,,,,,,,,,,,,0.132,0.184,0.343,81.0,100.0,104.0,0.11,2.51,77.0,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-19,747106,Single,single,False,628451,607481,Andy Ibáñez,Aaron Bummer,0,ce90169c-46cd-4f65-b21f-c832df17c661,607481.0,aaronbummer,Bummer,Left,Aaron Bummer,ATL,3.62,3.22,32.1,103.0,103.0,101.0,0.793,10.3,3.06,10.58,0.28,2.94,0.283,0.326,0.174,0.196,0.416,89.0,81.0,87.0,91.0,121.0,113.0,125.0,103.0,110.0,74.0,96.0,87.0,0.061,0.082,0.365,0.01,0.31,-4.51,0.74,1.71,93.9,87.4,85.3,82.2,0.2,0.3,0.211,0.385,0.692,0.235,0.224,0.245,0.398,,,,90.0,104.0,96.0,,,,0.442,,-0.01,,93.3,,0.37,0.463,0.116,0.0,0.0,0.167,123.0,99.0,103.0,0.039,-1.73,82.3,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-19,747106,Strikeout,strikeout,True,628451,656550,Andy Ibáñez,Grant Holmes,0,9e16a14d-18ff-4d94-8ba7-f5e6727574fe,656550.0,grantholmes,"Holmes, G",Right,Grant Holmes,ATL,1.06,2.46,17.0,101.0,100.0,100.0,0.703,7.41,2.12,5.29,0.0,1.46,0.318,0.273,0.091,0.25,0.462,90.0,109.0,54.0,85.0,102.0,94.0,120.0,102.0,109.0,98.0,84.0,87.0,0.41,0.094,0.193,0.005,6.32,0.1,-0.36,-4.78,95.1,93.7,91.2,87.5,0.115,0.115,0.244,0.333,0.333,0.222,0.308,0.385,0.417,,,,,,,,,,,,,,,,,,,0.133,0.2,0.364,110.0,105.0,107.0,0.297,2.98,84.4,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-23,746457,Strikeout,strikeout,True,628451,641771,Andy Ibáñez,Chad Kuhl,0,abe967ff-835d-41c6-bd47-3848794fa953,641771.0,chadkuhl,Kuhl,Right,Chad Kuhl,CHW,4.38,3.67,24.2,90.0,104.0,90.0,0.795,8.03,5.11,8.39,0.73,1.31,0.236,0.319,0.222,0.292,0.383,69.0,93.0,94.0,73.0,87.0,80.0,141.0,99.0,106.0,86.0,92.0,88.0,0.054,0.107,0.393,0.112,-6.87,0.12,1.3,-0.08,95.2,92.1,87.5,85.5,0.5,1.0,0.375,0.0,0.0,0.385,0.0,0.0,0.333,0.308,0.385,0.2,85.0,85.0,81.0,,,,0.335,,-1.36,,94.2,,0.4,0.633,0.119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-23,746457,Strikeout,strikeout,True,628451,641771,Andy Ibáñez,Chad Kuhl,0,4957620b-47f9-4cff-86b0-b988c9ef88ed,641771.0,chadkuhl,Kuhl,Right,Chad Kuhl,CHW,4.38,3.67,24.2,90.0,104.0,90.0,0.795,8.03,5.11,8.39,0.73,1.31,0.236,0.319,0.222,0.292,0.383,69.0,93.0,94.0,73.0,87.0,80.0,141.0,99.0,106.0,86.0,92.0,88.0,0.054,0.107,0.393,0.112,-6.87,0.12,1.3,-0.08,95.2,92.1,87.5,85.5,0.5,1.0,0.375,0.0,0.0,0.385,0.0,0.0,0.333,0.308,0.385,0.2,85.0,85.0,81.0,,,,0.335,,-1.36,,94.2,,0.4,0.633,0.119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-25,746454,Single,single,False,628451,624133,Andy Ibáñez,Ranger Suárez,0,2b7ce55a-ce34-44d8-ae28-1e7d757e693c,624133.0,rangersuarez,"Suárez, R",Left,Ranger Suárez,PHI,2.76,3.19,114.0,104.0,83.0,101.0,0.797,8.84,2.05,7.34,0.71,2.09,0.185,0.47,0.147,0.3,0.404,75.0,104.0,103.0,69.0,101.0,92.0,22.0,85.0,77.0,102.0,98.0,94.0,0.19,0.125,0.001,0.166,1.37,-1.66,-4.76,0.71,92.0,86.6,80.3,81.3,0.208,0.299,0.184,0.308,0.615,0.125,,,,0.181,0.25,0.393,87.0,106.0,103.0,,,,0.319,,1.26,,90.9,,0.241,0.354,0.109,0.171,0.289,0.335,86.0,106.0,108.0,0.199,1.5,74.5,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-25,746454,Strikeout,strikeout,True,628451,624133,Andy Ibáñez,Ranger Suárez,0,21bf75ad-dd42-4bc8-9a3b-44ebe0ceebb2,624133.0,rangersuarez,"Suárez, R",Left,Ranger Suárez,PHI,2.76,3.19,114.0,104.0,83.0,101.0,0.797,8.84,2.05,7.34,0.71,2.09,0.185,0.47,0.147,0.3,0.404,75.0,104.0,103.0,69.0,101.0,92.0,22.0,85.0,77.0,102.0,98.0,94.0,0.19,0.125,0.001,0.166,1.37,-1.66,-4.76,0.71,92.0,86.6,80.3,81.3,0.208,0.299,0.184,0.308,0.615,0.125,,,,0.181,0.25,0.393,87.0,106.0,103.0,,,,0.319,,1.26,,90.9,,0.241,0.354,0.109,0.171,0.289,0.335,86.0,106.0,108.0,0.199,1.5,74.5,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-25,746454,Single,single,False,628451,624133,Andy Ibáñez,Ranger Suárez,1,cbf1518e-f34c-409c-9cbd-f96800c93551,624133.0,rangersuarez,"Suárez, R",Left,Ranger Suárez,PHI,2.76,3.19,114.0,104.0,83.0,101.0,0.797,8.84,2.05,7.34,0.71,2.09,0.185,0.47,0.147,0.3,0.404,75.0,104.0,103.0,69.0,101.0,92.0,22.0,85.0,77.0,102.0,98.0,94.0,0.19,0.125,0.001,0.166,1.37,-1.66,-4.76,0.71,92.0,86.6,80.3,81.3,0.208,0.299,0.184,0.308,0.615,0.125,,,,0.181,0.25,0.393,87.0,106.0,103.0,,,,0.319,,1.26,,90.9,,0.241,0.354,0.109,0.171,0.289,0.335,86.0,106.0,108.0,0.199,1.5,74.5,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-25,746454,Fielders Choice Out,fielders_choice_out,True,628451,622554,Andy Ibáñez,Seranthony Domínguez,1,efba414c-10b0-4945-9f6c-5c0a0f8d5017,622554.0,seranthonydominguez,Domínguez,Right,Seranthony Domínguez,PHI,4.76,3.19,34.0,97.0,123.0,101.0,0.763,10.32,3.18,7.94,1.59,0.8,0.302,0.375,0.198,0.24,0.434,22.0,105.0,95.0,123.0,94.0,95.0,134.0,100.0,107.0,,,,0.402,,0.394,0.008,0.27,,0.55,-14.14,97.5,,91.5,88.5,0.233,0.372,0.22,,,,0.133,0.383,0.379,,,,102.0,98.0,103.0,,,,0.196,,-1.98,,97.9,,0.355,0.452,0.065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-26,746456,Single,single,False,628451,621237,Andy Ibáñez,José Alvarado,1,dda9d381-28b1-444c-8406-9c89e2b0b431,621237.0,josealvarado,Alvarado,Left,José Alvarado,PHI,4.35,3.64,39.1,95.0,88.0,95.0,0.755,9.38,3.89,7.32,0.69,1.35,0.292,0.406,0.189,0.311,0.413,,,,,,,,,,69.0,97.0,94.0,,0.403,,,,1.06,,,,92.6,,,,,,0.14,0.158,0.432,,,,,,,100.0,94.0,95.0,,,,0.597,,0.58,,97.8,,0.27,0.416,0.132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-28,746214,Strikeout,strikeout,True,628451,668676,Andy Ibáñez,Zach Plesac,0,fa20c78a-e18a-494c-a97e-e4442008a9fa,668676.0,zachplesac,Plesac,Right,Zach Plesac,LAA,8.25,8.6,12.0,94.0,53.0,83.0,0.84,3.75,5.25,9.0,3.0,0.31,0.238,0.405,0.238,0.357,0.462,22.0,80.0,56.0,49.0,99.0,83.0,76.0,97.0,100.0,,,,0.442,,0.269,0.236,-2.76,,-1.5,0.75,90.2,,84.4,83.8,0.304,0.783,0.065,,,,0.25,0.5,0.423,0.111,0.111,0.19,,,,,,,,,,,,,,,,0.333,0.667,0.0,91.0,89.0,92.0,0.053,-5.14,75.9,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-28,746214,Single,single,False,628451,665896,Andy Ibáñez,José Marte,0,232c8017-bc93-44cc-9fed-230fbc7d6071,665896.0,josemarte,"Marte, J",Right,José Marte,LAA,3.55,4.99,12.2,92.0,93.0,89.0,0.765,5.68,4.97,4.97,0.71,1.82,0.235,0.353,0.176,0.235,0.424,62.0,97.0,97.0,99.0,89.0,84.0,,,,82.0,99.0,91.0,0.251,0.403,,0.052,0.2,1.7,,-1.98,96.4,84.9,91.8,,0.25,0.625,0.24,0.118,0.118,0.393,,,,0.667,0.667,0.0,108.0,84.0,88.0,,,,0.293,,1.48,,96.0,,0.077,0.154,0.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-28,746214,Pop Out,field_out,True,628451,519326,Andy Ibáñez,Hunter Strickland,0,628c2fff-36a7-412e-9642-245a4e3a744d,519326.0,hunterstrickland,Strickland,Right,Hunter Strickland,LAA,3.48,3.22,44.0,102.0,109.0,107.0,0.78,7.77,2.45,6.75,1.02,0.7,0.208,0.44,0.168,0.296,0.434,82.0,107.0,102.0,80.0,101.0,99.0,133.0,103.0,115.0,,,,0.282,0.003,0.549,0.061,-0.79,-71.24,2.24,3.81,94.2,90.6,87.6,84.0,0.27,0.486,0.186,,,,0.158,0.284,0.283,0.077,0.077,0.333,69.0,104.0,93.0,,,,0.105,,-1.13,,92.7,,0.375,0.5,0.103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-28,746214,Flyout,field_out,True,628451,608032,Andy Ibáñez,Carlos Estévez,0,8d71e13f-d1b2-4e54-878d-b7bc0d21b38c,608032.0,carlosestevez,Estévez,Right,Carlos Estévez,LAA,2.61,2.56,31.0,104.0,108.0,104.0,0.732,9.0,1.16,5.81,0.87,0.51,0.266,0.354,0.114,0.304,0.495,83.0,94.0,87.0,102.0,107.0,104.0,129.0,99.0,108.0,,,,0.628,,0.261,0.104,2.37,,1.97,0.09,96.4,,89.2,88.9,0.184,0.289,0.274,,,,0.174,0.391,0.302,0.2,0.3,0.3,,,,,,,,,,,,,,,,,,,132.0,80.0,97.0,0.007,2.11,83.2,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-30,746209,Triple,triple,False,628451,542881,Andy Ibáñez,Tyler Anderson,0,1e1dc9c0-32f6-4bd0-99ba-10f2b9edad5e,542881.0,tyleranderson,Anderson,Left,Tyler Anderson,LAA,2.97,4.42,118.0,100.0,95.0,99.0,0.757,6.18,3.58,6.94,1.07,0.82,0.194,0.501,0.157,0.262,0.408,104.0,101.0,106.0,88.0,99.0,96.0,65.0,57.0,84.0,100.0,102.0,98.0,0.403,0.19,0.003,0.366,-0.19,-0.14,-4.61,1.6,89.2,83.8,78.7,77.9,0.239,0.472,0.163,0.221,0.39,0.244,,,,0.18,0.238,0.374,65.0,93.0,79.0,,,,0.038,,-2.78,,88.1,,0.222,0.611,0.067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-30,746209,Single,single,False,628451,542881,Andy Ibáñez,Tyler Anderson,1,7ebc94d9-6076-460d-ab12-34c4faf94eb0,542881.0,tyleranderson,Anderson,Left,Tyler Anderson,LAA,2.97,4.42,118.0,100.0,95.0,99.0,0.757,6.18,3.58,6.94,1.07,0.82,0.194,0.501,0.157,0.262,0.408,104.0,101.0,106.0,88.0,99.0,96.0,65.0,57.0,84.0,100.0,102.0,98.0,0.403,0.19,0.003,0.366,-0.19,-0.14,-4.61,1.6,89.2,83.8,78.7,77.9,0.239,0.472,0.163,0.221,0.39,0.244,,,,0.18,0.238,0.374,65.0,93.0,79.0,,,,0.038,,-2.78,,88.1,,0.222,0.611,0.067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-30,746209,Walk,walk,False,628451,542881,Andy Ibáñez,Tyler Anderson,0,08a41cef-a11a-45be-adc9-00a660249500,542881.0,tyleranderson,Anderson,Left,Tyler Anderson,LAA,2.97,4.42,118.0,100.0,95.0,99.0,0.757,6.18,3.58,6.94,1.07,0.82,0.194,0.501,0.157,0.262,0.408,104.0,101.0,106.0,88.0,99.0,96.0,65.0,57.0,84.0,100.0,102.0,98.0,0.403,0.19,0.003,0.366,-0.19,-0.14,-4.61,1.6,89.2,83.8,78.7,77.9,0.239,0.472,0.163,0.221,0.39,0.244,,,,0.18,0.238,0.374,65.0,93.0,79.0,,,,0.038,,-2.78,,88.1,,0.222,0.611,0.067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-30,746209,Flyout,field_out,True,628451,681806,Andy Ibáñez,Andrew Wantz,0,7b4a5da6-4022-4d1e-82e6-f0d22b3dafcc,681806.0,andrewwantz,Wantz,Right,Andrew Wantz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-30,746209,Pop Out,field_out,True,628451,519043,Andy Ibáñez,Matt Moore,0,76d70484-825f-41d9-9567-e2f28f25d980,519043.0,mattmoore,Moore,Left,Matt Moore,LAA,6.03,4.22,37.1,95.0,110.0,96.0,0.767,7.71,4.34,8.44,2.41,0.59,0.237,0.386,0.202,0.289,0.432,151.0,99.0,109.0,84.0,95.0,89.0,,,,,,,0.504,,,0.301,-0.32,,,-1.81,92.8,,82.8,,0.266,0.516,0.202,,,,,,,0.25,0.5,0.284,,,,114.0,91.0,94.0,,0.194,,-0.45,,82.4,,,,0.143,0.286,0.413,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-03,745888,Strikeout,strikeout,True,628451,681892,Andy Ibáñez,Kody Funderburk,0,d3d2e987-2ab3-4b5c-8c0d-4d9ff54cb382,681892.0,kodyfunderburk,Funderburk,Left,Kody Funderburk,MIN,5.61,5.19,33.2,95.0,102.0,95.0,0.756,8.29,4.01,9.62,1.07,2.29,0.284,0.343,0.167,0.343,0.428,76.0,96.0,95.0,,,,122.0,88.0,95.0,93.0,102.0,98.0,,0.442,0.326,0.029,,-0.69,-2.42,1.2,,92.2,88.6,82.7,,,,0.302,0.491,0.254,0.25,0.462,0.337,0.333,0.667,0.0,98.0,95.0,94.0,,,,0.203,,-0.34,,93.3,,0.286,0.381,0.091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-04,745890,Strikeout,strikeout,True,628451,641927,Andy Ibáñez,Bailey Ober,0,1b8dfb69-edb8-4c52-9d00-735e19ced8ec,641927.0,baileyober,Ober,Right,Bailey Ober,MIN,4.14,3.64,100.0,107.0,91.0,103.0,0.736,9.54,2.16,7.56,1.44,0.67,0.191,0.476,0.202,0.337,0.415,117.0,113.0,113.0,82.0,105.0,97.0,74.0,103.0,101.0,85.0,107.0,103.0,0.389,0.22,0.128,0.251,-1.08,0.2,1.95,1.52,91.9,86.5,83.4,80.5,0.307,0.606,0.247,0.256,0.43,0.224,0.098,0.196,0.319,0.173,0.337,0.37,,,,,,,,,,,,,,,,,,,102.0,97.0,101.0,0.012,4.25,76.0,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-04,745890,Strikeout,strikeout,True,628451,641927,Andy Ibáñez,Bailey Ober,0,1efb9e04-4f0e-4a19-8279-3d7a95e8c0e3,641927.0,baileyober,Ober,Right,Bailey Ober,MIN,4.14,3.64,100.0,107.0,91.0,103.0,0.736,9.54,2.16,7.56,1.44,0.67,0.191,0.476,0.202,0.337,0.415,117.0,113.0,113.0,82.0,105.0,97.0,74.0,103.0,101.0,85.0,107.0,103.0,0.389,0.22,0.128,0.251,-1.08,0.2,1.95,1.52,91.9,86.5,83.4,80.5,0.307,0.606,0.247,0.256,0.43,0.224,0.098,0.196,0.319,0.173,0.337,0.37,,,,,,,,,,,,,,,,,,,102.0,97.0,101.0,0.012,4.25,76.0,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-04,745890,Strikeout,strikeout,True,628451,641927,Andy Ibáñez,Bailey Ober,0,c84cd9bd-96e1-4cd5-b23e-412472b5596b,641927.0,baileyober,Ober,Right,Bailey Ober,MIN,4.14,3.64,100.0,107.0,91.0,103.0,0.736,9.54,2.16,7.56,1.44,0.67,0.191,0.476,0.202,0.337,0.415,117.0,113.0,113.0,82.0,105.0,97.0,74.0,103.0,101.0,85.0,107.0,103.0,0.389,0.22,0.128,0.251,-1.08,0.2,1.95,1.52,91.9,86.5,83.4,80.5,0.307,0.606,0.247,0.256,0.43,0.224,0.098,0.196,0.319,0.173,0.337,0.37,,,,,,,,,,,,,,,,,,,102.0,97.0,101.0,0.012,4.25,76.0,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-06,746694,Walk,walk,False,628451,594580,Andy Ibáñez,Sam Moll,1,dc2c371c-0756-4304-a78d-b8cee4e26562,594580.0,sammoll,Moll,Left,Sam Moll,CIN,2.74,1.81,23.0,100.0,103.0,100.0,0.754,9.39,2.35,6.65,0.39,1.13,0.22,0.458,0.153,0.186,0.425,64.0,89.0,98.0,144.0,105.0,108.0,95.0,97.0,108.0,,,,0.371,,0.253,0.077,0.2,,2.72,-1.8,93.3,,84.6,81.2,0.235,0.353,0.24,,,,0.1,0.1,0.444,0.4,0.4,0.429,70.0,100.0,85.0,,,,0.299,,2.64,,91.9,,0.217,0.348,0.109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-06,746694,Strikeout,strikeout,True,628451,458677,Andy Ibáñez,Justin Wilson,0,73214908-d2e6-434b-9f29-1b05e2fb6cdf,458677.0,justinwilson,Wilson,Left,Justin Wilson,CIN,4.38,2.44,24.2,102.0,104.0,102.0,0.769,10.95,2.19,10.22,1.09,0.97,0.423,0.31,0.211,0.31,0.455,,,,102.0,101.0,102.0,130.0,100.0,101.0,90.0,107.0,106.0,0.499,0.254,0.229,,-1.47,2.12,-0.34,,95.3,92.1,,88.2,0.304,0.478,0.32,0.296,0.444,0.149,0.231,0.269,0.348,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.0,61.0,88.0,0.018,2.17,86.4,,,,,,,,,,,,,,,,,,
2024-07-10,746453,Home Run,home_run,False,628451,656529,Andy Ibáñez,Sam Hentges,0,46a5b58d-df9b-4c91-b281-a24a056f8253,656529.0,samhentges,Hentges,Left,Sam Hentges,CLE,3.04,2.42,23.2,107.0,102.0,103.0,0.725,10.27,1.9,6.85,1.14,1.35,0.207,0.431,0.121,0.328,0.442,,,,83.0,103.0,95.0,124.0,112.0,114.0,,,,0.308,,0.214,,-0.97,,3.68,,95.0,,,87.9,0.32,0.6,0.25,,,,0.15,0.2,0.282,,,,83.0,105.0,91.0,,,,0.16,,0.27,,94.9,,0.182,0.455,0.238,0.172,0.31,0.357,116.0,110.0,110.0,0.319,1.93,80.6,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-11,746452,Flyout,field_out,True,628451,595978,Andy Ibáñez,Austin Hedges,0,02c41245-2bac-4220-847d-e750ed7622c1,595978.0,austinhedges,Hedges,Right,Austin Hedges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-12,746450,Pop Out,field_out,True,628451,572020,Andy Ibáñez,James Paxton,0,9c9c999d-5374-4e1d-905b-81e169f9c7b3,572020.0,jamespaxton,Paxton,Left,James Paxton,LAD,4.38,4.83,84.1,97.0,73.0,90.0,0.821,6.08,4.7,8.32,1.07,0.85,0.269,0.322,0.14,0.337,0.417,71.0,97.0,96.0,69.0,98.0,85.0,,,,82.0,95.0,84.0,0.577,0.037,,0.07,0.34,-3.42,,-1.66,93.2,84.0,82.6,,0.243,0.381,0.138,0.308,0.769,0.13,,,,0.217,0.348,0.31,65.0,98.0,92.0,79.0,96.0,96.0,0.032,0.284,-4.92,-0.23,92.6,80.8,0.462,0.692,0.095,0.224,0.355,0.358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-12,746450,Flyout,field_out,True,628451,572020,Andy Ibáñez,James Paxton,0,6d0ab09f-6e77-4a85-b184-9c9827585dab,572020.0,jamespaxton,Paxton,Left,James Paxton,LAD,4.38,4.83,84.1,97.0,73.0,90.0,0.821,6.08,4.7,8.32,1.07,0.85,0.269,0.322,0.14,0.337,0.417,71.0,97.0,96.0,69.0,98.0,85.0,,,,82.0,95.0,84.0,0.577,0.037,,0.07,0.34,-3.42,,-1.66,93.2,84.0,82.6,,0.243,0.381,0.138,0.308,0.769,0.13,,,,0.217,0.348,0.31,65.0,98.0,92.0,79.0,96.0,96.0,0.032,0.284,-4.92,-0.23,92.6,80.8,0.462,0.692,0.095,0.224,0.355,0.358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-12,746450,Flyout,field_out,True,628451,572020,Andy Ibáñez,James Paxton,0,e3ca713e-e7c0-44ad-9e18-cebefd164f3b,572020.0,jamespaxton,Paxton,Left,James Paxton,LAD,4.38,4.83,84.1,97.0,73.0,90.0,0.821,6.08,4.7,8.32,1.07,0.85,0.269,0.322,0.14,0.337,0.417,71.0,97.0,96.0,69.0,98.0,85.0,,,,82.0,95.0,84.0,0.577,0.037,,0.07,0.34,-3.42,,-1.66,93.2,84.0,82.6,,0.243,0.381,0.138,0.308,0.769,0.13,,,,0.217,0.348,0.31,65.0,98.0,92.0,79.0,96.0,96.0,0.032,0.284,-4.92,-0.23,92.6,80.8,0.462,0.692,0.095,0.224,0.355,0.358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
