date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,SI%,SL%,CH%,wSI/C,wSL/C,wCH/C,vCH,vSI,vSL,SI_ba,SI_slg,SI_whiff,SL_ba,SL_slg,SL_whiff,CH_ba,CH_slg,CH_whiff,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ KC,Loc+ KC,Pit+ KC,Stf+ FC,Loc+ FC,Pit+ FC,FA%,FC%,KC%,wFA/C,wFC/C,wKC/C,vFA,vFC,vKC,FF_ba,FF_slg,FF_whiff,FC_ba,FC_slg,FC_whiff,CU_ba,CU_slg,CU_whiff,Stf+ CU,Loc+ CU,Pit+ CU,CU%,wCU/C,vCU,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,FS_slg,FS_whiff,EP%,wEP/C,vEP,ST_ba,ST_slg,ST_whiff,SV_ba,SV_slg,SV_whiff
2024-08-17,745626,Forceout,force_out,True,687231,806185,Darell Hernaiz,Hayden Birdsong,1,342589a2-eb00-41a0-84c8-08d5ca36269e,806185.0,haydenbirdsong,Birdsong,Right,Hayden Birdsong,SFG,5.14,4.65,49.0,92.0,111.0,96.0,0.713,11.02,5.51,7.35,1.65,0.87,0.238,0.385,0.098,0.385,0.373,156.0,91.0,114.0,,,,124.0,85.0,94.0,,0.189,0.177,,-0.1,-1.4,88.2,,86.7,,,,0.25,0.542,0.417,0.333,0.455,0.382,84.0,88.0,84.0,,,,,,,0.423,,,-1.14,,,95.8,,,0.243,0.568,0.186,,,,0.104,0.125,0.357,115.0,106.0,107.0,0.211,2.01,80.7,,,,,,,,,,,,,,,,,,
2024-08-17,745626,Pop Out,field_out,True,687231,663855,Darell Hernaiz,Jordan Hicks,0,a8e98957-2b95-474c-9937-af04d3b5df4e,663855.0,jordanhicks,"Hicks, J",Right,Jordan Hicks,SFG,3.9,4.94,108.1,94.0,106.0,97.0,0.765,7.89,3.82,8.97,1.0,1.66,0.214,0.422,0.124,0.332,0.404,,,,95.0,96.0,94.0,125.0,94.0,102.0,0.513,0.24,,0.17,-0.06,,,94.5,81.1,0.336,0.489,0.111,,,,,,,79.0,85.0,79.0,,,,,,,0.055,,,-3.83,,,95.4,,,0.238,0.381,0.286,,,,,,,,,,,,,121.0,92.0,106.0,0.192,-0.26,84.3,0.174,0.272,0.407,,,,0.152,0.329,0.372,,,
2024-08-18,745621,Strikeout,strikeout,True,687231,605483,Darell Hernaiz,Blake Snell,0,76fc14e6-033c-4c2e-925f-800f8906af3b,605483.0,blakesnell,Snell,Left,Blake Snell,SFG,3.76,2.79,79.0,97.0,120.0,103.0,0.648,12.08,4.1,5.92,0.68,0.97,0.281,0.393,0.18,0.236,0.352,110.0,103.0,111.0,,,,108.0,88.0,93.0,,0.104,0.16,,-0.02,-0.94,85.3,,88.6,,,,0.185,0.296,0.426,0.341,0.477,0.421,110.0,95.0,98.0,,,,,,,0.464,,,0.78,,,95.8,,,0.214,0.339,0.251,,,,0.079,0.139,0.497,147.0,98.0,109.0,0.273,2.95,81.1,,,,,,,,,,,,,,,,,,
2024-08-18,745621,Strikeout,strikeout,True,687231,605483,Darell Hernaiz,Blake Snell,0,8045af0d-81d8-438d-9e54-82b22818002f,605483.0,blakesnell,Snell,Left,Blake Snell,SFG,3.76,2.79,79.0,97.0,120.0,103.0,0.648,12.08,4.1,5.92,0.68,0.97,0.281,0.393,0.18,0.236,0.352,110.0,103.0,111.0,,,,108.0,88.0,93.0,,0.104,0.16,,-0.02,-0.94,85.3,,88.6,,,,0.185,0.296,0.426,0.341,0.477,0.421,110.0,95.0,98.0,,,,,,,0.464,,,0.78,,,95.8,,,0.214,0.339,0.251,,,,0.079,0.139,0.497,147.0,98.0,109.0,0.273,2.95,81.1,,,,,,,,,,,,,,,,,,
2024-08-18,745621,Walk,walk,False,687231,605483,Darell Hernaiz,Blake Snell,1,8649a9d1-0476-4aa0-b6b6-fd6b34b788bd,605483.0,blakesnell,Snell,Left,Blake Snell,SFG,3.76,2.79,79.0,97.0,120.0,103.0,0.648,12.08,4.1,5.92,0.68,0.97,0.281,0.393,0.18,0.236,0.352,110.0,103.0,111.0,,,,108.0,88.0,93.0,,0.104,0.16,,-0.02,-0.94,85.3,,88.6,,,,0.185,0.296,0.426,0.341,0.477,0.421,110.0,95.0,98.0,,,,,,,0.464,,,0.78,,,95.8,,,0.214,0.339,0.251,,,,0.079,0.139,0.497,147.0,98.0,109.0,0.273,2.95,81.1,,,,,,,,,,,,,,,,,,
2024-08-20,745624,Flyout,field_out,True,687231,669358,Darell Hernaiz,Shane Baz,0,378832e4-d498-49be-a2c8-c685966f47bd,669358.0,shanebaz,Baz,Right,Shane Baz,TBR,3.48,4.23,44.0,97.0,114.0,100.0,0.788,7.36,3.48,8.39,0.82,0.98,0.273,0.424,0.129,0.364,0.45,89.0,95.0,92.0,,,,110.0,96.0,100.0,,0.286,0.089,,1.8,2.18,88.8,,87.6,,,,0.143,0.238,0.222,0.154,0.154,0.32,122.0,99.0,101.0,,,,,,,0.465,,,-0.62,,,96.0,,,0.325,0.481,0.225,,,,0.229,0.314,0.241,115.0,95.0,104.0,0.16,0.18,84.4,,,,,,,,,,,,,,,,,,
2024-08-20,745624,Groundout,field_out,True,687231,669358,Darell Hernaiz,Shane Baz,0,340a742d-67a4-4ff8-bd9a-7c7c679e964f,669358.0,shanebaz,Baz,Right,Shane Baz,TBR,3.48,4.23,44.0,97.0,114.0,100.0,0.788,7.36,3.48,8.39,0.82,0.98,0.273,0.424,0.129,0.364,0.45,89.0,95.0,92.0,,,,110.0,96.0,100.0,,0.286,0.089,,1.8,2.18,88.8,,87.6,,,,0.143,0.238,0.222,0.154,0.154,0.32,122.0,99.0,101.0,,,,,,,0.465,,,-0.62,,,96.0,,,0.325,0.481,0.225,,,,0.229,0.314,0.241,115.0,95.0,104.0,0.16,0.18,84.4,,,,,,,,,,,,,,,,,,
2024-08-20,745624,Single,single,False,687231,669358,Darell Hernaiz,Shane Baz,0,fdd00791-6e9d-41a1-a545-eac77bebc17b,669358.0,shanebaz,Baz,Right,Shane Baz,TBR,3.48,4.23,44.0,97.0,114.0,100.0,0.788,7.36,3.48,8.39,0.82,0.98,0.273,0.424,0.129,0.364,0.45,89.0,95.0,92.0,,,,110.0,96.0,100.0,,0.286,0.089,,1.8,2.18,88.8,,87.6,,,,0.143,0.238,0.222,0.154,0.154,0.32,122.0,99.0,101.0,,,,,,,0.465,,,-0.62,,,96.0,,,0.325,0.481,0.225,,,,0.229,0.314,0.241,115.0,95.0,104.0,0.16,0.18,84.4,,,,,,,,,,,,,,,,,,
2024-08-22,745623,Double,double,False,687231,605488,Darell Hernaiz,Jeffrey Springs,1,9464d7c0-abae-4875-9292-6e36b138eb9f,605488.0,jeffreysprings,Springs,Left,Jeffrey Springs,TBR,3.67,3.73,27.0,99.0,88.0,95.0,0.719,11.0,3.0,10.0,1.33,0.84,0.24,0.44,0.16,0.347,0.361,105.0,100.0,98.0,48.0,55.0,53.0,95.0,107.0,107.0,0.002,0.24,0.319,-3.49,3.59,-2.5,79.5,89.8,82.3,,,,0.133,0.133,0.255,0.375,0.5,0.466,75.0,98.0,91.0,,,,,,,0.42,0.019,,-1.0,-2.47,,89.8,85.1,,0.244,0.512,0.18,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.571,,,
2024-08-22,745623,Double,double,False,687231,605488,Darell Hernaiz,Jeffrey Springs,0,b1b30841-3227-4ae2-a63b-a791799a9865,605488.0,jeffreysprings,Springs,Left,Jeffrey Springs,TBR,3.67,3.73,27.0,99.0,88.0,95.0,0.719,11.0,3.0,10.0,1.33,0.84,0.24,0.44,0.16,0.347,0.361,105.0,100.0,98.0,48.0,55.0,53.0,95.0,107.0,107.0,0.002,0.24,0.319,-3.49,3.59,-2.5,79.5,89.8,82.3,,,,0.133,0.133,0.255,0.375,0.5,0.466,75.0,98.0,91.0,,,,,,,0.42,0.019,,-1.0,-2.47,,89.8,85.1,,0.244,0.512,0.18,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.571,,,
2024-08-22,745623,Strikeout,strikeout,True,687231,669270,Darell Hernaiz,Joel Kuhnel,0,0c476f50-b762-45dc-bc4d-f46a1d15f536,669270.0,joelkuhnel,Kuhnel,Right,Joel Kuhnel,- - -,4.5,3.65,10.0,107.0,88.0,105.0,0.8,4.5,0.0,7.2,0.9,1.07,0.273,0.364,0.242,0.333,0.468,110.0,114.0,127.0,103.0,109.0,109.0,86.0,109.0,108.0,0.171,0.411,0.12,3.81,-0.07,2.4,90.4,94.0,89.5,0.1,0.2,0.0,0.25,0.5,0.419,0.0,0.0,0.125,73.0,105.0,95.0,,,,,,,0.278,,,0.55,,,94.4,,,0.375,0.375,0.174,,,,,,,85.0,106.0,107.0,0.019,0.68,81.3,,,,,,,,,,,,,,,,,,
2024-08-22,745623,Forceout,force_out,True,687231,663992,Darell Hernaiz,Richard Lovelady,1,a8cc05fb-e02d-44e8-95cb-8d63589b978f,663992.0,richardlovelady,Lovelady,Left,Richard Lovelady,- - -,5.64,4.72,22.1,97.0,99.0,98.0,0.771,7.25,2.01,10.88,1.21,1.27,0.28,0.347,0.2,0.36,0.442,,,,97.0,94.0,90.0,115.0,98.0,104.0,0.353,0.468,,-0.41,1.64,,,92.2,85.5,0.323,0.387,0.13,0.2,0.311,0.3,,,,61.0,99.0,98.0,,,,,,,0.179,,,-6.47,,,92.4,,,0.533,1.0,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-08-23,745625,Groundout,field_out,True,687231,650644,Darell Hernaiz,Aaron Civale,0,ef21c8b9-5af8-4f39-8026-db6707749c9c,650644.0,aaroncivale,Civale,Right,Aaron Civale,- - -,4.59,4.09,135.1,99.0,96.0,100.0,0.799,8.45,3.06,9.04,1.6,0.84,0.253,0.405,0.143,0.31,0.394,,,,69.0,94.0,84.0,151.0,102.0,114.0,0.248,0.172,,0.61,-0.87,,,92.6,80.5,0.224,0.405,0.169,0.25,0.375,0.455,,,,66.0,99.0,93.0,,,,93.0,98.0,100.0,0.093,0.311,,-2.99,0.79,,91.9,88.0,,0.361,0.611,0.092,0.249,0.408,0.225,0.247,0.444,0.288,105.0,102.0,109.0,0.155,-1.21,77.1,63.0,94.0,102.0,0.021,-2.53,85.6,0.357,0.429,0.25,,,,0.262,0.467,0.276,,,
2024-08-23,745625,Walk,walk,False,687231,650644,Darell Hernaiz,Aaron Civale,1,fd94e73d-58d1-4586-80b5-3f77ddf9e332,650644.0,aaroncivale,Civale,Right,Aaron Civale,- - -,4.59,4.09,135.1,99.0,96.0,100.0,0.799,8.45,3.06,9.04,1.6,0.84,0.253,0.405,0.143,0.31,0.394,,,,69.0,94.0,84.0,151.0,102.0,114.0,0.248,0.172,,0.61,-0.87,,,92.6,80.5,0.224,0.405,0.169,0.25,0.375,0.455,,,,66.0,99.0,93.0,,,,93.0,98.0,100.0,0.093,0.311,,-2.99,0.79,,91.9,88.0,,0.361,0.611,0.092,0.249,0.408,0.225,0.247,0.444,0.288,105.0,102.0,109.0,0.155,-1.21,77.1,63.0,94.0,102.0,0.021,-2.53,85.6,0.357,0.429,0.25,,,,0.262,0.467,0.276,,,
2024-08-23,745625,Flyout,field_out,True,687231,663542,Darell Hernaiz,Bryan Hudson,0,fd50e681-99c7-46ad-b6b8-3fbfa3da0afb,663542.0,bryanhudson,"Hudson, B",Left,Bryan Hudson,MIL,1.84,2.97,58.2,104.0,82.0,103.0,0.798,9.2,2.15,4.3,1.07,1.02,0.295,0.309,0.209,0.245,0.479,,,,,,,108.0,105.0,107.0,,0.238,,,2.36,,,,81.6,,,,,,,,,,84.0,106.0,103.0,,,,50.0,97.0,99.0,0.522,0.24,,2.59,-0.28,,91.5,86.2,,0.157,0.294,0.189,0.231,0.564,0.172,,,,,,,,,,,,,,,,,,,,,,0.053,0.105,0.352,,,
2024-08-23,745625,Flyout,field_out,True,687231,605452,Darell Hernaiz,Joe Ross,0,42a401b0-e16d-44d7-b51b-43d14cf3e77b,605452.0,joeross,Ross,Right,Joe Ross,MIL,4.19,4.09,58.0,103.0,88.0,98.0,0.752,7.29,3.26,8.84,0.78,1.1,0.264,0.385,0.22,0.335,0.46,79.0,107.0,96.0,84.0,99.0,94.0,95.0,102.0,104.0,0.362,0.376,0.083,0.81,0.26,-0.1,90.2,94.6,86.5,0.237,0.325,0.147,0.247,0.351,0.382,0.286,0.381,0.135,80.0,109.0,97.0,,,,,,,0.158,,,-2.39,,,94.6,,,0.302,0.488,0.278,,,,0.0,0.0,0.308,108.0,102.0,99.0,0.021,2.43,83.2,,,,,,,,,,,,,,,,,,
2024-08-25,745618,Strikeout,strikeout,True,687231,593423,Darell Hernaiz,Frankie Montas,0,dc21ef0d-a426-469c-aaf0-5d7b9f232fce,593423.0,frankiemontas,Montas,Right,Frankie Montas,- - -,4.64,4.53,120.1,101.0,99.0,99.0,0.786,7.93,3.81,8.6,1.2,1.14,0.225,0.39,0.154,0.297,0.426,,,,84.0,100.0,98.0,119.0,101.0,103.0,0.176,0.099,,1.23,-1.51,,,94.6,85.0,0.247,0.36,0.109,0.29,0.548,0.279,,,,84.0,105.0,99.0,,,,107.0,96.0,94.0,0.355,0.18,,0.12,-1.28,,95.5,90.4,,0.209,0.356,0.223,0.338,0.606,0.223,,,,,,,,,,121.0,98.0,106.0,0.191,-0.61,85.9,0.241,0.337,0.407,,,,,,,,,
2024-08-25,745618,Flyout,field_out,True,687231,593423,Darell Hernaiz,Frankie Montas,0,cb09ad14-5e58-43d0-b00b-372f2fe8fb6d,593423.0,frankiemontas,Montas,Right,Frankie Montas,- - -,4.64,4.53,120.1,101.0,99.0,99.0,0.786,7.93,3.81,8.6,1.2,1.14,0.225,0.39,0.154,0.297,0.426,,,,84.0,100.0,98.0,119.0,101.0,103.0,0.176,0.099,,1.23,-1.51,,,94.6,85.0,0.247,0.36,0.109,0.29,0.548,0.279,,,,84.0,105.0,99.0,,,,107.0,96.0,94.0,0.355,0.18,,0.12,-1.28,,95.5,90.4,,0.209,0.356,0.223,0.338,0.606,0.223,,,,,,,,,,121.0,98.0,106.0,0.191,-0.61,85.9,0.241,0.337,0.407,,,,,,,,,
2024-08-25,745618,Walk,walk,False,687231,676879,Darell Hernaiz,Aaron Ashby,0,ea5f2327-bd43-423f-b780-03795e5e5e46,676879.0,aaronashby,Ashby,Left,Aaron Ashby,MIL,4.26,4.62,12.2,95.0,80.0,96.0,0.778,7.11,5.68,5.68,1.42,3.25,0.158,0.474,0.026,0.368,0.437,80.0,91.0,97.0,56.0,98.0,94.0,117.0,82.0,90.0,0.447,0.132,0.298,-1.94,3.99,-0.6,88.1,94.9,82.1,0.25,0.4,0.103,0.0,0.0,0.25,0.2,0.533,0.389,-129.0,135.0,138.0,,,,,,,0.004,,,21.75,,,95.1,,,,,,,,,0.0,0.0,0.143,147.0,106.0,108.0,0.118,4.45,81.1,,,,,,,,,,,,,,,,,,
2024-09-24,745605,Strikeout,strikeout,True,687231,543135,Darell Hernaiz,Nathan Eovaldi,0,7a4d10ff-4be7-4423-8efb-24fd0a8fcdda,543135.0,nathaneovaldi,Eovaldi,Right,Nathan Eovaldi,TEX,3.8,3.86,170.2,104.0,98.0,103.0,0.751,8.75,2.21,7.75,1.21,1.47,0.227,0.399,0.119,0.341,0.458,,,,,,,114.0,102.0,102.0,,0.033,,,-0.69,,,,86.3,,,,0.269,0.462,0.25,,,,75.0,105.0,98.0,,,,91.0,108.0,99.0,0.374,0.148,,0.83,-1.41,,95.4,91.4,,0.212,0.335,0.178,0.327,0.624,0.2,0.214,0.471,0.355,99.0,104.0,104.0,0.137,-0.79,76.7,127.0,101.0,110.0,0.308,1.55,88.4,0.2,0.286,0.366,,,,,,,,,
2024-09-24,745605,Bunt Pop Out,field_out,True,687231,543135,Darell Hernaiz,Nathan Eovaldi,0,2878cfd2-9974-49a9-8b0d-ffbbb39ff0b3,543135.0,nathaneovaldi,Eovaldi,Right,Nathan Eovaldi,TEX,3.8,3.86,170.2,104.0,98.0,103.0,0.751,8.75,2.21,7.75,1.21,1.47,0.227,0.399,0.119,0.341,0.458,,,,,,,114.0,102.0,102.0,,0.033,,,-0.69,,,,86.3,,,,0.269,0.462,0.25,,,,75.0,105.0,98.0,,,,91.0,108.0,99.0,0.374,0.148,,0.83,-1.41,,95.4,91.4,,0.212,0.335,0.178,0.327,0.624,0.2,0.214,0.471,0.355,99.0,104.0,104.0,0.137,-0.79,76.7,127.0,101.0,110.0,0.308,1.55,88.4,0.2,0.286,0.366,,,,,,,,,
2024-09-24,745605,Strikeout,strikeout,True,687231,543135,Darell Hernaiz,Nathan Eovaldi,0,dcc92e9e-6f42-4a28-a6b5-d6230d5427fb,543135.0,nathaneovaldi,Eovaldi,Right,Nathan Eovaldi,TEX,3.8,3.86,170.2,104.0,98.0,103.0,0.751,8.75,2.21,7.75,1.21,1.47,0.227,0.399,0.119,0.341,0.458,,,,,,,114.0,102.0,102.0,,0.033,,,-0.69,,,,86.3,,,,0.269,0.462,0.25,,,,75.0,105.0,98.0,,,,91.0,108.0,99.0,0.374,0.148,,0.83,-1.41,,95.4,91.4,,0.212,0.335,0.178,0.327,0.624,0.2,0.214,0.471,0.355,99.0,104.0,104.0,0.137,-0.79,76.7,127.0,101.0,110.0,0.308,1.55,88.4,0.2,0.286,0.366,,,,,,,,,
2024-09-25,745607,Single,single,False,687231,674003,Darell Hernaiz,Cody Bradford,1,eef6fe5c-f6a2-4a16-9c18-a4dcf17f0a47,674003.0,codybradford,Bradford,Left,Cody Bradford,TEX,3.54,3.64,76.1,105.0,94.0,100.0,0.793,8.25,1.53,7.55,1.18,0.82,0.263,0.357,0.138,0.304,0.427,105.0,104.0,109.0,,,,49.0,114.0,107.0,,0.07,0.273,,-0.79,0.86,80.9,,82.7,,,,0.32,0.48,0.182,0.21,0.333,0.338,94.0,105.0,93.0,,,,70.0,112.0,85.0,0.523,0.007,,1.75,-3.68,,89.8,86.4,,0.185,0.344,0.213,,,,0.306,0.556,0.129,96.0,103.0,104.0,0.128,-2.32,74.9,,,,,,,,,,,,,,,,,,
2024-09-25,745607,Groundout,field_out,True,687231,674003,Darell Hernaiz,Cody Bradford,0,57ca8efc-c426-4434-b55d-c13e91ca1e59,674003.0,codybradford,Bradford,Left,Cody Bradford,TEX,3.54,3.64,76.1,105.0,94.0,100.0,0.793,8.25,1.53,7.55,1.18,0.82,0.263,0.357,0.138,0.304,0.427,105.0,104.0,109.0,,,,49.0,114.0,107.0,,0.07,0.273,,-0.79,0.86,80.9,,82.7,,,,0.32,0.48,0.182,0.21,0.333,0.338,94.0,105.0,93.0,,,,70.0,112.0,85.0,0.523,0.007,,1.75,-3.68,,89.8,86.4,,0.185,0.344,0.213,,,,0.306,0.556,0.129,96.0,103.0,104.0,0.128,-2.32,74.9,,,,,,,,,,,,,,,,,,
2024-09-25,745607,Groundout,field_out,True,687231,670036,Darell Hernaiz,Matt Festa,0,09df6fed-2083-459f-b7b1-e37d1f1bb64a,670036.0,mattfesta,"Festa, M",Right,Matt Festa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.143,0.343,0.292,0.233,0.333,0.281,,,,,,,,,,,,,,,,,,,,,,0.36,0.52,0.197,,,
2024-09-25,745607,Flyout,field_out,True,687231,600917,Darell Hernaiz,José Leclerc,0,2d66b25e-f327-4656-80a4-35726e053d05,600917.0,joseleclerc,Leclerc,Right,José Leclerc,TEX,4.32,3.57,66.2,97.0,110.0,100.0,0.652,12.02,4.32,7.56,0.95,0.82,0.221,0.436,0.166,0.294,0.381,76.0,102.0,94.0,80.0,95.0,84.0,118.0,103.0,104.0,0.07,0.323,0.102,1.51,0.43,-1.53,88.2,95.0,82.0,0.273,0.455,0.191,0.221,0.379,0.457,0.28,0.28,0.5,108.0,90.0,99.0,,,,132.0,97.0,101.0,0.348,0.157,,0.49,-0.26,,95.3,90.2,,0.176,0.294,0.32,0.27,0.351,0.241,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-27,745202,Strikeout,strikeout,True,687231,693433,Darell Hernaiz,Bryan Woo,0,363ad0fb-7f63-43af-bd91-e2bfe8a67484,693433.0,bryanwoo,Woo,Right,Bryan Woo,SEA,2.89,2.72,121.1,107.0,104.0,107.0,0.785,7.49,0.96,7.12,1.04,0.96,0.285,0.344,0.144,0.256,0.499,91.0,104.0,100.0,116.0,109.0,109.0,113.0,101.0,107.0,0.23,0.187,0.094,1.85,1.23,0.0,89.6,94.7,84.2,0.234,0.315,0.097,0.265,0.529,0.229,0.186,0.373,0.207,97.0,109.0,107.0,,,,,,,0.489,,,1.44,,,94.8,,,0.218,0.355,0.273,,,,,,,,,,,,,,,,,,,,,,,,,0.1,0.1,0.417,,,
2024-09-27,745202,Groundout,field_out,True,687231,693433,Darell Hernaiz,Bryan Woo,0,89ff7207-c140-4dbd-b2d7-3f9662d2e30a,693433.0,bryanwoo,Woo,Right,Bryan Woo,SEA,2.89,2.72,121.1,107.0,104.0,107.0,0.785,7.49,0.96,7.12,1.04,0.96,0.285,0.344,0.144,0.256,0.499,91.0,104.0,100.0,116.0,109.0,109.0,113.0,101.0,107.0,0.23,0.187,0.094,1.85,1.23,0.0,89.6,94.7,84.2,0.234,0.315,0.097,0.265,0.529,0.229,0.186,0.373,0.207,97.0,109.0,107.0,,,,,,,0.489,,,1.44,,,94.8,,,0.218,0.355,0.273,,,,,,,,,,,,,,,,,,,,,,,,,0.1,0.1,0.417,,,
2024-09-27,745202,Pop Out,field_out,True,687231,666619,Darell Hernaiz,Gregory Santos,0,ec78e5fa-8370-420c-87ad-d32d72a193ee,666619.0,gregorysantos,Santos,Right,Gregory Santos,SEA,4.91,2.88,7.1,100.0,127.0,106.0,0.814,7.36,1.23,8.59,0.0,2.6,0.304,0.391,0.261,0.261,0.366,74.0,128.0,108.0,102.0,95.0,97.0,148.0,108.0,118.0,0.33,0.589,0.027,-0.86,2.27,4.81,93.1,98.5,89.8,0.273,0.273,0.1,0.188,0.313,0.229,,,,76.0,39.0,30.0,,,,,,,0.054,,,-11.6,,,96.6,,,0.5,0.5,0.667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-29,745201,Double,double,False,687231,700187,Darell Hernaiz,Troy Taylor,1,e2ccbed2-03b6-4332-bcd6-d8a946f54ab3,700187.0,troytaylor,"Taylor, T",Right,Troy Taylor,SEA,3.72,3.29,19.1,97.0,89.0,101.0,0.739,11.64,3.26,6.98,1.86,0.68,0.204,0.408,0.184,0.327,0.409,123.0,69.0,81.0,,,,106.0,102.0,108.0,,0.412,0.015,,-0.39,2.39,88.8,,84.2,,,,,,,,,,83.0,94.0,96.0,,,,,,,0.573,,,0.27,,,97.0,,,0.22,0.415,0.158,,,,,,,,,,,,,,,,,,,,,,,,,0.188,0.438,0.446,,,
