date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ KC,Loc+ KC,Pit+ KC,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FA%,FC%,SL%,KC%,CH%,wFA/C,wFC/C,wSI/C,wSL/C,wKC/C,wCH/C,vFA,vFC,vCH,vSI,vSL,vKC,FF_ba,FF_slg,FF_whiff,CU_ba,CU_slg,CU_whiff,CH_ba,CH_slg,CH_whiff,SL_ba,SL_slg,SL_whiff,FC_ba,FC_slg,FC_whiff,SI_ba,SI_slg,SI_whiff,Stf+ CU,Loc+ CU,Pit+ CU,CU%,wCU/C,vCU,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,FS_slg,FS_whiff,SV_ba,SV_slg,SV_whiff,vKN (sc),KN%,wKN/C,KC_ba,KC_slg,KC_whiff,FO%,wFO/C,vFO,vSC (sc),SC%,wSC/C,ST_ba,ST_slg,ST_whiff,SC_ba,SC_slg,SC_whiff
2024-07-13,745798,Grounded Into DP,grounded_into_double_play,True,553869,676130,Elias Díaz,José Buttó,1,f6681d73-5041-4a1f-9610-867957a1544c,676130.0,josebutto,Buttó,Right,José Buttó,NYM,2.56,3.93,45.2,91.0,89.0,89.0,0.729,9.07,4.73,4.73,0.59,1.02,0.262,0.393,0.14,0.28,0.318,77.0,96.0,86.0,97.0,94.0,93.0,77.0,78.0,74.0,98.0,89.0,94.0,,,,,,,0.228,0.318,,0.263,,0.191,1.91,,2.43,1.27,,-0.09,93.7,,86.6,92.9,84.2,,0.174,0.217,0.281,,,,0.146,0.341,0.411,0.25,0.375,0.25,,,,0.111,0.222,0.151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-13,745798,Grounded Into DP,grounded_into_double_play,True,553869,673380,Elias Díaz,Dedniel Núñez,1,188f886d-90f7-4983-a2b1-8f596dd76694,673380.0,dednielnunez,Núñez,Right,Dedniel Núñez,NYM,2.59,2.32,31.1,104.0,119.0,110.0,0.718,11.78,2.01,6.03,0.86,1.3,0.254,0.38,0.183,0.324,0.479,36.0,108.0,101.0,132.0,107.0,113.0,80.0,131.0,115.0,109.0,100.0,105.0,,,,,,,0.026,0.492,,0.471,,0.009,2.45,,-13.02,1.16,,5.9,96.3,,91.4,93.7,87.3,,0.217,0.37,0.25,,,,,,,0.153,0.254,0.414,,,,0.4,0.6,0.222,30.0,176.0,193.0,0.002,21.74,84.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-19,746531,Groundout,field_out,True,553869,690986,Elias Díaz,Kyle Harrison,0,f1d86b55-e13d-4bdb-982f-9397bb3b99a2,690986.0,kyleharrison,Harrison,Left,Kyle Harrison,SFG,3.86,4.83,91.0,98.0,90.0,92.0,0.808,7.81,3.07,9.0,0.99,1.05,0.272,0.346,0.154,0.353,0.435,73.0,94.0,89.0,96.0,100.0,92.0,,,,93.0,107.0,97.0,,,,,,,,0.61,,0.004,,0.2,0.69,,,-11.76,,-2.37,92.7,,85.4,,88.2,,0.237,0.377,0.212,,,,0.306,0.471,0.224,0.333,0.667,0.5,,,,,,,89.0,94.0,95.0,0.186,-0.51,81.3,,,,,,,,,,0.295,0.477,0.302,,,,,,,,,,,,,,,,,,
2024-07-19,746531,Walk,walk,False,553869,690986,Elias Díaz,Kyle Harrison,0,941d4b44-89f4-44a3-b0de-5723cca4f228,690986.0,kyleharrison,Harrison,Left,Kyle Harrison,SFG,3.86,4.83,91.0,98.0,90.0,92.0,0.808,7.81,3.07,9.0,0.99,1.05,0.272,0.346,0.154,0.353,0.435,73.0,94.0,89.0,96.0,100.0,92.0,,,,93.0,107.0,97.0,,,,,,,,0.61,,0.004,,0.2,0.69,,,-11.76,,-2.37,92.7,,85.4,,88.2,,0.237,0.377,0.212,,,,0.306,0.471,0.224,0.333,0.667,0.5,,,,,,,89.0,94.0,95.0,0.186,-0.51,81.3,,,,,,,,,,0.295,0.477,0.302,,,,,,,,,,,,,,,,,,
2024-07-19,746531,Hit By Pitch,hit_by_pitch,False,553869,678495,Elias Díaz,Randy Rodríguez,0,f9e25371-08dc-47e2-bd82-dd054f27fec4,678495.0,randyrodriguez,"Rodríguez, R",Right,Randy Rodríguez,SFG,4.1,3.03,41.2,97.0,118.0,102.0,0.728,9.07,3.02,6.91,0.86,1.04,0.207,0.405,0.198,0.252,0.412,67.0,76.0,82.0,131.0,99.0,103.0,96.0,88.0,84.0,114.0,99.0,106.0,,,,,,,0.068,0.483,,0.4,,0.049,0.11,,-0.41,1.23,,1.9,97.8,,90.1,96.5,84.9,,0.206,0.412,0.214,,,,0.167,0.167,0.4,0.206,0.338,0.371,,,,0.333,0.333,0.105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-19,746531,Walk,walk,False,553869,676254,Elias Díaz,Ryan Walker,1,779200f1-634f-49c5-8778-be10ee92a768,676254.0,ryanwalker,"Walker, R",Right,Ryan Walker,SFG,2.45,2.85,51.1,101.0,108.0,104.0,0.714,11.05,2.1,6.49,0.53,1.56,0.25,0.383,0.175,0.3,0.451,,,,65.0,122.0,100.0,92.0,101.0,97.0,126.0,101.0,113.0,,,,,,,0.537,0.008,,0.456,,,-6.38,,1.69,1.39,,,94.2,,,95.2,83.6,,,,,,,,,,,0.195,0.299,0.35,,,,0.215,0.29,0.254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-19,746531,Strikeout,strikeout,True,553869,592426,Elias Díaz,Luke Jackson,0,ef8d9796-a4f7-4711-a6a1-f483ed668bda,592426.0,lukejackson,Jackson,Right,Luke Jackson,SFG,5.79,5.12,32.2,93.0,126.0,107.0,0.749,7.71,4.13,9.64,1.38,1.69,0.18,0.43,0.15,0.3,0.393,,,,99.0,96.0,97.0,,,,138.0,91.0,111.0,,,,97.0,75.0,81.0,,0.313,0.007,0.569,,,-0.65,-1.69,,-0.35,,,94.7,90.8,,,87.2,,0.25,0.406,0.265,0.294,0.471,0.258,,,,0.286,0.455,0.255,,,,,,,133.0,106.0,115.0,0.111,-0.61,84.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-20,746527,Grounded Into DP,grounded_into_double_play,True,553869,657277,Elias Díaz,Logan Webb,1,8d8de554-148a-4d54-bb35-8c72a06ec283,657277.0,loganwebb,Webb,Right,Logan Webb,SFG,3.47,4.24,124.1,104.0,112.0,107.0,0.826,7.75,2.03,9.12,0.43,2.59,0.236,0.389,0.153,0.311,0.402,132.0,105.0,115.0,56.0,109.0,91.0,98.0,103.0,101.0,119.0,102.0,112.0,,,,59.0,115.0,105.0,0.388,0.048,0.011,0.223,,0.329,1.24,5.55,1.02,0.18,,0.28,92.3,90.3,87.4,92.2,83.5,,0.1,0.15,0.39,,,,0.283,0.405,0.197,0.247,0.323,0.227,,,,0.276,0.346,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-23,746524,Lineout,field_out,True,553869,681867,Elias Díaz,Cooper Criswell,0,ce946a80-a230-42d3-bc83-c0ff2db67e5d,681867.0,coopercriswell,Criswell,Right,Cooper Criswell,BOS,4.02,3.54,65.0,104.0,105.0,100.0,0.837,7.48,2.22,8.86,0.97,1.57,0.202,0.5,0.202,0.308,0.411,108.0,102.0,100.0,,,,107.0,114.0,105.0,112.0,97.0,100.0,,,,82.0,104.0,93.0,0.275,,0.151,0.3,,0.274,,-0.09,1.59,-1.5,,0.48,,86.1,84.5,89.2,76.9,,,,,,,,0.263,0.364,0.19,0.284,0.463,0.196,0.161,0.355,0.346,0.28,0.44,0.051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-23,746524,Double,double,False,553869,681867,Elias Díaz,Cooper Criswell,0,d7cbf74d-a8f9-4c23-8d67-9ed411912258,681867.0,coopercriswell,Criswell,Right,Cooper Criswell,BOS,4.02,3.54,65.0,104.0,105.0,100.0,0.837,7.48,2.22,8.86,0.97,1.57,0.202,0.5,0.202,0.308,0.411,108.0,102.0,100.0,,,,107.0,114.0,105.0,112.0,97.0,100.0,,,,82.0,104.0,93.0,0.275,,0.151,0.3,,0.274,,-0.09,1.59,-1.5,,0.48,,86.1,84.5,89.2,76.9,,,,,,,,0.263,0.364,0.19,0.284,0.463,0.196,0.161,0.355,0.346,0.28,0.44,0.051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-23,746524,Grounded Into DP,grounded_into_double_play,True,553869,681867,Elias Díaz,Cooper Criswell,1,baf24499-2698-47aa-941d-908748d9e9e5,681867.0,coopercriswell,Criswell,Right,Cooper Criswell,BOS,4.02,3.54,65.0,104.0,105.0,100.0,0.837,7.48,2.22,8.86,0.97,1.57,0.202,0.5,0.202,0.308,0.411,108.0,102.0,100.0,,,,107.0,114.0,105.0,112.0,97.0,100.0,,,,82.0,104.0,93.0,0.275,,0.151,0.3,,0.274,,-0.09,1.59,-1.5,,0.48,,86.1,84.5,89.2,76.9,,,,,,,,0.263,0.364,0.19,0.284,0.463,0.196,0.161,0.355,0.346,0.28,0.44,0.051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-26,745315,Groundout,field_out,True,553869,690986,Elias Díaz,Kyle Harrison,0,dae7bdf1-6891-405e-af8e-55db6608f567,690986.0,kyleharrison,Harrison,Left,Kyle Harrison,SFG,3.69,4.62,97.2,98.0,90.0,92.0,0.799,8.29,3.04,8.48,0.92,1.05,0.277,0.34,0.149,0.348,0.428,73.0,95.0,89.0,97.0,100.0,92.0,,,,93.0,107.0,97.0,,,,,,,,0.605,,0.004,,0.195,0.92,,,-11.76,,-2.08,92.7,,85.3,,88.2,,0.227,0.358,0.221,,,,0.295,0.455,0.222,0.333,0.667,0.5,,,,,,,86.0,93.0,93.0,0.197,-0.26,81.2,,,,,,,,,,0.277,0.447,0.308,,,,,,,,,,,,,,,,,,
2024-07-26,745315,Strikeout,strikeout,True,553869,690986,Elias Díaz,Kyle Harrison,0,d299acdd-37e7-49a4-b973-0c88bc086f00,690986.0,kyleharrison,Harrison,Left,Kyle Harrison,SFG,3.69,4.62,97.2,98.0,90.0,92.0,0.799,8.29,3.04,8.48,0.92,1.05,0.277,0.34,0.149,0.348,0.428,73.0,95.0,89.0,97.0,100.0,92.0,,,,93.0,107.0,97.0,,,,,,,,0.605,,0.004,,0.195,0.92,,,-11.76,,-2.08,92.7,,85.3,,88.2,,0.227,0.358,0.221,,,,0.295,0.455,0.222,0.333,0.667,0.5,,,,,,,86.0,93.0,93.0,0.197,-0.26,81.2,,,,,,,,,,0.277,0.447,0.308,,,,,,,,,,,,,,,,,,
2024-07-26,745315,Groundout,field_out,True,553869,592426,Elias Díaz,Luke Jackson,0,fe59e94d-2f04-4a98-a2fb-962f50e5b1b2,592426.0,lukejackson,Jackson,Right,Luke Jackson,SFG,5.4,4.62,35.0,95.0,126.0,107.0,0.735,8.49,3.86,9.0,1.29,1.7,0.176,0.441,0.147,0.304,0.385,,,,100.0,98.0,99.0,,,,138.0,92.0,111.0,,,,97.0,75.0,81.0,,0.318,0.007,0.559,,,-0.39,-1.73,,-0.03,,,94.8,90.8,,,87.3,,0.242,0.394,0.25,0.278,0.444,0.306,,,,0.268,0.427,0.273,,,,,,,131.0,105.0,117.0,0.116,0.01,84.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-26,745315,Groundout,field_out,True,553869,666808,Elias Díaz,Camilo Doval,1,62f9965b-2e7a-47c4-8329-5d8d599dffa7,666808.0,camilodoval,Doval,Right,Camilo Doval,SFG,4.38,3.76,39.0,97.0,113.0,99.0,0.653,11.77,6.0,8.54,0.69,2.22,0.204,0.485,0.214,0.311,0.391,,,,,,,70.0,93.0,81.0,139.0,94.0,106.0,,,,94.0,102.0,95.0,0.143,,0.366,0.49,,,,-0.77,-1.17,0.29,,,,99.6,,98.0,88.7,,,,,,,,,,,0.205,0.295,0.472,0.275,0.529,0.243,0.304,0.435,0.182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-27,745310,Strikeout,strikeout,True,553869,806185,Elias Díaz,Hayden Birdsong,0,37bd2aac-a42e-4a2d-b3db-01cb9fe87544,806185.0,haydenbirdsong,Birdsong,Right,Hayden Birdsong,SFG,5.14,4.65,49.0,92.0,111.0,96.0,0.713,11.02,5.51,7.35,1.65,0.87,0.238,0.385,0.098,0.385,0.373,156.0,91.0,114.0,84.0,88.0,84.0,,,,124.0,85.0,94.0,,,,,,,,0.423,,0.189,,0.177,-1.14,,,-0.1,,-1.4,95.8,,88.2,,86.7,,0.243,0.568,0.186,0.104,0.125,0.357,0.333,0.455,0.382,0.25,0.542,0.417,,,,,,,115.0,106.0,107.0,0.211,2.01,80.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-27,745310,Groundout,field_out,True,553869,806185,Elias Díaz,Hayden Birdsong,0,524b0c45-34c2-47b4-ae19-a507263f75dd,806185.0,haydenbirdsong,Birdsong,Right,Hayden Birdsong,SFG,5.14,4.65,49.0,92.0,111.0,96.0,0.713,11.02,5.51,7.35,1.65,0.87,0.238,0.385,0.098,0.385,0.373,156.0,91.0,114.0,84.0,88.0,84.0,,,,124.0,85.0,94.0,,,,,,,,0.423,,0.189,,0.177,-1.14,,,-0.1,,-1.4,95.8,,88.2,,86.7,,0.243,0.568,0.186,0.104,0.125,0.357,0.333,0.455,0.382,0.25,0.542,0.417,,,,,,,115.0,106.0,107.0,0.211,2.01,80.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-27,745310,Flyout,field_out,True,553869,573124,Elias Díaz,Taylor Rogers,0,8c7af3a3-bb39-40b7-a182-f3e0cb9a5e3d,573124.0,taylorrogers,"Rogers, Ta",Left,Taylor Rogers,SFG,2.45,3.15,51.1,97.0,92.0,97.0,0.746,10.34,2.81,8.06,1.05,1.12,0.22,0.417,0.22,0.28,0.463,,,,,,,76.0,97.0,91.0,109.0,96.0,102.0,,,,,,,0.518,,,0.482,,,,,1.31,-0.6,,,,,,93.1,79.4,,,,,,,,,,,,,,,,,0.191,0.319,0.158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.292,0.49,0.348,,,
2024-07-30,746197,Single,single,False,553869,656288,Elias Díaz,Griffin Canning,0,f0b4328b-b571-4b3b-99e1-84913ef7e63d,656288.0,griffincanning,Canning,Right,Griffin Canning,LAA,5.19,4.88,144.0,98.0,87.0,97.0,0.778,6.63,3.25,9.25,1.56,1.05,0.223,0.442,0.123,0.361,0.401,96.0,103.0,103.0,73.0,94.0,86.0,78.0,88.0,76.0,104.0,102.0,111.0,,,,,,,0.011,0.373,,0.231,,0.271,-0.91,,-7.81,-1.22,,0.9,93.5,,88.6,93.0,87.9,,0.249,0.534,0.149,0.286,0.405,0.245,0.245,0.353,0.281,0.308,0.481,0.311,,,,0.5,1.0,0.0,72.0,96.0,95.0,0.113,-0.67,80.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-30,746197,Lineout,field_out,True,553869,656288,Elias Díaz,Griffin Canning,0,90973d49-375c-4dc4-a959-ece906029983,656288.0,griffincanning,Canning,Right,Griffin Canning,LAA,5.19,4.88,144.0,98.0,87.0,97.0,0.778,6.63,3.25,9.25,1.56,1.05,0.223,0.442,0.123,0.361,0.401,96.0,103.0,103.0,73.0,94.0,86.0,78.0,88.0,76.0,104.0,102.0,111.0,,,,,,,0.011,0.373,,0.231,,0.271,-0.91,,-7.81,-1.22,,0.9,93.5,,88.6,93.0,87.9,,0.249,0.534,0.149,0.286,0.405,0.245,0.245,0.353,0.281,0.308,0.481,0.311,,,,0.5,1.0,0.0,72.0,96.0,95.0,0.113,-0.67,80.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-30,746197,Groundout,field_out,True,553869,656288,Elias Díaz,Griffin Canning,0,f89ac389-0678-4732-9af8-f03230da6c4e,656288.0,griffincanning,Canning,Right,Griffin Canning,LAA,5.19,4.88,144.0,98.0,87.0,97.0,0.778,6.63,3.25,9.25,1.56,1.05,0.223,0.442,0.123,0.361,0.401,96.0,103.0,103.0,73.0,94.0,86.0,78.0,88.0,76.0,104.0,102.0,111.0,,,,,,,0.011,0.373,,0.231,,0.271,-0.91,,-7.81,-1.22,,0.9,93.5,,88.6,93.0,87.9,,0.249,0.534,0.149,0.286,0.405,0.245,0.245,0.353,0.281,0.308,0.481,0.311,,,,0.5,1.0,0.0,72.0,96.0,95.0,0.113,-0.67,80.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-30,746197,Groundout,field_out,True,553869,519326,Elias Díaz,Hunter Strickland,0,5280dc6e-face-4994-a58f-c4b846f25792,519326.0,hunterstrickland,Strickland,Right,Hunter Strickland,LAA,3.67,3.92,61.1,101.0,106.0,105.0,0.791,6.75,3.08,6.46,1.32,0.67,0.21,0.403,0.176,0.273,0.418,76.0,101.0,93.0,80.0,99.0,97.0,72.0,102.0,92.0,135.0,102.0,115.0,,,,85.0,97.0,107.0,0.095,0.292,0.083,0.472,,0.059,0.41,-0.57,-1.52,1.58,,2.62,94.3,85.8,87.9,92.6,83.6,,0.193,0.386,0.172,,,,0.118,0.118,0.25,0.165,0.339,0.265,0.333,0.5,0.265,0.368,0.632,0.171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-31,746198,Double,double,False,553869,669721,Elias Díaz,Davis Daniel,0,08067f70-850f-42de-bed7-6cec7f7ae1e2,669721.0,davisdaniel,Daniel,Right,Davis Daniel,LAA,6.23,4.41,30.1,105.0,81.0,101.0,0.808,8.31,1.78,11.57,1.48,0.84,0.293,0.424,0.162,0.313,0.435,74.0,112.0,104.0,61.0,107.0,99.0,,,,125.0,101.0,108.0,,,,,,,,0.48,,0.238,,0.205,-1.03,,,-0.39,,-2.84,91.5,,84.6,,81.8,,0.328,0.586,0.147,0.125,0.25,0.333,0.4,0.533,0.226,0.226,0.419,0.239,,,,,,,94.0,89.0,85.0,0.077,2.16,74.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-31,746198,Groundout,field_out,True,553869,669721,Elias Díaz,Davis Daniel,0,2a8eff00-c92f-4679-88df-820d2fd4b306,669721.0,davisdaniel,Daniel,Right,Davis Daniel,LAA,6.23,4.41,30.1,105.0,81.0,101.0,0.808,8.31,1.78,11.57,1.48,0.84,0.293,0.424,0.162,0.313,0.435,74.0,112.0,104.0,61.0,107.0,99.0,,,,125.0,101.0,108.0,,,,,,,,0.48,,0.238,,0.205,-1.03,,,-0.39,,-2.84,91.5,,84.6,,81.8,,0.328,0.586,0.147,0.125,0.25,0.333,0.4,0.533,0.226,0.226,0.419,0.239,,,,,,,94.0,89.0,85.0,0.077,2.16,74.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-31,746198,Groundout,field_out,True,553869,657508,Elias Díaz,Mike Baumann,0,b3989b45-58cf-4f29-8ee3-1f37200eb59b,657508.0,mikebaumann,Baumann,Right,Mike Baumann,- - -,5.01,4.5,46.2,95.0,117.0,100.0,0.784,7.91,4.05,9.26,1.54,0.89,0.317,0.345,0.124,0.317,0.451,90.0,110.0,107.0,124.0,97.0,100.0,,,,99.0,87.0,92.0,128.0,97.0,105.0,,,,0.005,0.373,,0.261,0.336,0.025,-1.95,,-39.67,-0.23,-0.31,0.22,96.5,,89.1,95.7,92.3,87.7,0.286,0.651,0.173,0.221,0.25,0.277,0.2,0.2,0.25,0.267,0.511,0.294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-31,746198,Strikeout,strikeout,True,553869,519043,Elias Díaz,Matt Moore,0,f6f27228-7239-407c-bebc-845f64e642b4,519043.0,mattmoore,Moore,Left,Matt Moore,LAA,5.03,4.41,48.1,93.0,110.0,94.0,0.763,7.63,4.84,7.26,2.05,0.56,0.234,0.376,0.184,0.305,0.416,153.0,96.0,106.0,82.0,92.0,86.0,,,,,,,116.0,92.0,95.0,,,,,0.501,0.007,,0.176,0.315,1.04,-33.15,,,-0.34,-1.8,92.7,88.2,82.8,,,82.1,0.195,0.364,0.21,0.148,0.296,0.364,0.247,0.507,0.324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-08-02,745387,Grounded Into DP,grounded_into_double_play,True,553869,681190,Elias Díaz,Randy Vásquez,1,09a1406f-4d8e-4b7e-a4d1-a21075fc7fc4,681190.0,randyvasquez,"Vásquez, R",Right,Randy Vásquez,SDP,4.52,5.82,87.2,101.0,107.0,100.0,0.838,5.65,2.46,10.98,1.23,1.03,0.205,0.384,0.185,0.32,0.437,98.0,98.0,96.0,91.0,103.0,100.0,102.0,102.0,97.0,136.0,100.0,108.0,,,,107.0,99.0,95.0,0.147,0.298,0.134,0.097,,0.123,-0.72,3.18,-2.03,-0.46,,-3.9,94.3,90.3,88.6,94.2,82.3,,0.321,0.488,0.218,0.213,0.393,0.242,0.383,0.638,0.103,,,,0.208,0.271,0.16,0.433,0.597,0.119,125.0,103.0,107.0,0.202,-0.04,82.2,,,,,,,,,,,,,,,,,,,,,,,,,0.244,0.439,0.239,,,
2024-08-02,745387,Grounded Into DP,grounded_into_double_play,True,553869,681190,Elias Díaz,Randy Vásquez,1,e4a0579f-bc63-4c5b-89d6-a8a6fa59a9fd,681190.0,randyvasquez,"Vásquez, R",Right,Randy Vásquez,SDP,4.52,5.82,87.2,101.0,107.0,100.0,0.838,5.65,2.46,10.98,1.23,1.03,0.205,0.384,0.185,0.32,0.437,98.0,98.0,96.0,91.0,103.0,100.0,102.0,102.0,97.0,136.0,100.0,108.0,,,,107.0,99.0,95.0,0.147,0.298,0.134,0.097,,0.123,-0.72,3.18,-2.03,-0.46,,-3.9,94.3,90.3,88.6,94.2,82.3,,0.321,0.488,0.218,0.213,0.393,0.242,0.383,0.638,0.103,,,,0.208,0.271,0.16,0.433,0.597,0.119,125.0,103.0,107.0,0.202,-0.04,82.2,,,,,,,,,,,,,,,,,,,,,,,,,0.244,0.439,0.239,,,
2024-08-02,745387,Strikeout,strikeout,True,553869,669093,Elias Díaz,Jeremiah Estrada,0,12c2da7e-da28-463a-9048-5b7f5d7f805b,669093.0,jeremiahestrada,Estrada,Right,Jeremiah Estrada,SDP,3.28,2.73,49.1,99.0,141.0,106.0,0.633,14.78,3.1,7.11,0.73,0.72,0.259,0.343,0.194,0.315,0.443,,,,158.0,100.0,109.0,,,,115.0,98.0,101.0,,,,,,,,0.563,,0.225,,,1.28,,,0.48,,,97.1,,,,89.9,,0.204,0.337,0.344,,,,,,,0.289,0.316,0.363,,,,,,,,,,,,,121.0,99.0,106.0,0.212,0.47,83.6,0.163,0.265,0.524,,,,,,,,,,,,,,,,,,,,,
2024-08-02,745387,Pop Out,field_out,True,553869,689690,Elias Díaz,Alek Jacob,0,30f30f59-ea3a-4006-9d80-e34f7bdc5a6d,689690.0,alekjacob,Jacob,Right,Alek Jacob,SDP,1.42,1.96,6.1,100.0,71.0,101.0,0.545,18.47,1.42,5.68,0.0,0.6,0.3,0.2,0.3,0.2,0.417,62.0,95.0,99.0,97.0,111.0,105.0,64.0,100.0,100.0,71.0,96.0,104.0,,,,,,,0.352,0.213,,0.13,,0.306,4.58,,1.14,-0.7,,2.56,87.7,,74.9,87.0,73.5,,0.0,0.0,0.636,,,,0.182,0.182,0.588,,,,,,,0.333,0.333,0.091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-08-03,745388,Strikeout,strikeout,True,553869,527048,Elias Díaz,Martín Pérez,0,eabddd39-80b7-46b8-ab0d-18818ba2b3ce,527048.0,martinperez,"Pérez, M",Left,Martín Pérez,- - -,4.6,5.56,109.2,103.0,72.0,95.0,0.815,7.14,3.2,10.42,1.56,1.25,0.185,0.474,0.156,0.313,0.408,73.0,107.0,97.0,56.0,94.0,91.0,77.0,102.0,95.0,70.0,111.0,119.0,,,,68.0,102.0,93.0,0.344,0.055,0.234,0.001,,0.221,-7.02,-0.81,0.39,-50.92,,-2.37,91.5,88.2,83.4,90.9,82.8,,0.429,0.762,0.024,0.228,0.246,0.273,0.306,0.519,0.352,,,,0.292,0.64,0.198,0.28,0.404,0.101,71.0,101.0,97.0,0.146,1.47,78.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-08-03,745388,Single,single,False,553869,527048,Elias Díaz,Martín Pérez,0,f92c6784-5049-41b6-877c-bf0c2a1132f2,527048.0,martinperez,"Pérez, M",Left,Martín Pérez,- - -,4.6,5.56,109.2,103.0,72.0,95.0,0.815,7.14,3.2,10.42,1.56,1.25,0.185,0.474,0.156,0.313,0.408,73.0,107.0,97.0,56.0,94.0,91.0,77.0,102.0,95.0,70.0,111.0,119.0,,,,68.0,102.0,93.0,0.344,0.055,0.234,0.001,,0.221,-7.02,-0.81,0.39,-50.92,,-2.37,91.5,88.2,83.4,90.9,82.8,,0.429,0.762,0.024,0.228,0.246,0.273,0.306,0.519,0.352,,,,0.292,0.64,0.198,0.28,0.404,0.101,71.0,101.0,97.0,0.146,1.47,78.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-08-03,745388,Flyout,field_out,True,553869,592094,Elias Díaz,Jason Adam,0,232f28b5-0920-41df-a2ee-0bd528b48418,592094.0,jasonadam,Adam,Right,Jason Adam,- - -,2.1,3.15,60.0,98.0,130.0,106.0,0.634,10.65,2.55,5.1,0.75,1.09,0.212,0.372,0.175,0.343,0.394,143.0,103.0,117.0,122.0,100.0,103.0,,,,129.0,91.0,98.0,,,,,,,,0.384,,0.36,,0.257,1.11,,,1.23,,2.78,95.5,,89.7,,82.2,,0.174,0.319,0.264,,,,0.16,0.2,0.414,0.091,0.182,0.545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.241,0.483,0.429,,,
2024-08-06,746519,Forceout,force_out,True,553869,622663,Elias Díaz,Luis Severino,1,07332f8b-3eaf-4f3b-a23e-e005b5fa3ee7,622663.0,luisseverino,"Severino, L",Right,Luis Severino,NYM,3.96,4.03,152.1,100.0,106.0,100.0,0.82,7.74,3.07,8.27,1.12,1.35,0.259,0.379,0.21,0.281,0.439,86.0,92.0,92.0,100.0,103.0,100.0,90.0,97.0,93.0,142.0,100.0,112.0,,,,92.0,93.0,90.0,0.253,0.351,0.084,0.229,,0.082,0.31,0.95,0.88,0.04,,-2.98,96.1,92.7,86.1,95.6,85.7,,0.231,0.382,0.222,,,,0.333,0.622,0.182,0.263,0.342,0.282,0.186,0.279,0.239,0.289,0.434,0.123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.156,0.24,0.357,,,
