date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FA%,FC%,CU%,CH%,wFA/C,wFC/C,wSI/C,wCU/C,wCH/C,vFA,vFC,vCH,vSI,vCU,SI_ba,SI_slg,SI_whiff,CH_ba,CH_slg,CH_whiff,FC_ba,FC_slg,FC_whiff,CU_ba,CU_slg,CU_whiff,FF_ba,FF_slg,FF_whiff,Stf+ SL,Loc+ SL,Pit+ SL,SL%,wSL/C,vSL,SL_ba,SL_slg,SL_whiff,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,FS_slg,FS_whiff,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC,SV_ba,SV_slg,SV_whiff,ST_ba,ST_slg,ST_whiff,vSC (sc),SC%,wSC/C,vKN (sc),KN%,wKN/C,FO%,wFO/C,vFO
2024-08-19,744976,Strikeout,strikeout,True,678225,641540,Ji Hwan Bae,Dane Dunning,0,a8210894-d51f-4838-a7e7-7daac14f4a43,641540.0,danedunning,Dunning,Right,Dane Dunning,TEX,5.05,5.18,87.1,98.0,83.0,93.0,0.776,8.76,4.02,8.66,1.55,1.17,0.161,0.504,0.13,0.343,0.418,84.0,93.0,85.0,,,,40.0,103.0,90.0,78.0,101.0,97.0,76.0,99.0,93.0,0.369,0.03,0.189,,0.129,-2.8,-0.57,0.61,,-1.5,89.2,88.2,85.1,89.8,,0.253,0.39,0.148,0.25,0.525,0.333,0.232,0.446,0.253,0.0,0.0,0.368,0.273,0.636,0.25,104.0,100.0,96.0,0.238,-1.2,80.7,0.273,0.494,0.312,,,,,,,,,,62.0,90.0,99.0,0.044,-0.14,75.7,,,,,,,,,,,,,0.001,-6.36,76.4
2024-08-19,744976,Flyout,field_out,True,678225,570632,Ji Hwan Bae,José Ureña,0,6a475850-366e-42ef-8a01-1f8da74ae3a5,570632.0,joseurena,Ureña,Right,José Ureña,TEX,3.8,4.29,97.0,97.0,85.0,95.0,0.795,5.85,3.25,8.54,1.11,1.54,0.239,0.411,0.142,0.294,0.391,75.0,95.0,89.0,,,,87.0,98.0,93.0,92.0,97.0,95.0,,,,0.401,0.066,,,0.186,-1.91,,0.53,,-0.07,96.5,,88.7,96.0,,0.279,0.391,0.109,0.19,0.444,0.304,,,,,,,0.333,0.667,0.176,81.0,99.0,98.0,0.347,-0.07,86.9,0.23,0.354,0.336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-08-19,744976,Strikeout,strikeout,True,678225,489446,Ji Hwan Bae,Kirby Yates,0,dd154480-fc41-439d-8df8-5ce956be71ae,489446.0,kirbyyates,Yates,Right,Kirby Yates,TEX,1.4,1.86,51.1,103.0,96.0,103.0,0.679,12.97,4.03,3.68,0.53,1.18,0.212,0.444,0.162,0.263,0.395,,,,,,,89.0,104.0,103.0,,,,,,,,0.603,,,,2.12,,,,,93.1,,,,,,,,,,,,,,,,,0.135,0.25,0.378,93.0,96.0,103.0,0.007,0.4,85.8,,,,109.0,100.0,104.0,0.39,1.78,86.4,0.106,0.136,0.313,,,,,,,,,,,,,,,,,,,,,
2024-08-23,745460,Groundout,field_out,True,678225,594580,Ji Hwan Bae,Sam Moll,0,57fce715-eb1f-4fcb-a029-b82b6ed469c1,594580.0,sammoll,Moll,Left,Sam Moll,CIN,2.8,2.54,35.1,100.0,106.0,100.0,0.755,9.42,2.8,6.62,0.51,1.27,0.198,0.473,0.132,0.22,0.433,67.0,94.0,101.0,,,,149.0,105.0,107.0,72.0,98.0,84.0,,,,0.284,0.386,,,0.089,-0.36,,3.34,,-0.58,93.3,,85.2,92.0,,0.2,0.3,0.097,0.3,0.3,0.375,,,,,,,0.25,0.404,0.261,94.0,98.0,109.0,0.241,2.94,81.2,,,,,,,,,,,,,,,,,,,,,,0.118,0.147,0.4,,,,,,,,,
2024-08-23,745460,Fielders Choice,fielders_choice,False,678225,641427,Ji Hwan Bae,Alan Busenitz,1,737d1123-51ea-4bd2-8e6e-18a7afa90e99,641427.0,alanbusenitz,Busenitz,Right,Alan Busenitz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.333,0.333,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-08-23,745460,Strikeout,strikeout,True,678225,518585,Ji Hwan Bae,Fernando Cruz,0,18ce4414-9bac-42d9-95c3-73fbb58ecd63,518585.0,fernandocruz,"Cruz, F",Right,Fernando Cruz,CIN,5.17,4.17,55.2,95.0,117.0,100.0,0.626,13.74,4.69,7.6,1.13,0.91,0.19,0.452,0.175,0.349,0.391,,,,,,,89.0,98.0,92.0,,,,81.0,95.0,95.0,,0.312,0.265,,,-0.08,-1.72,,,,94.6,88.6,,,,,,,,,,0.34,0.745,0.279,,,,0.306,0.532,0.156,,,,,,,,,,161.0,92.0,110.0,0.423,1.6,81.6,0.12,0.16,0.601,,,,,,,,,,,,,,,,,,,,,
2024-08-24,745457,Strikeout,strikeout,True,678225,687924,Ji Hwan Bae,Julian Aguiar,0,ee7f0c2b-492b-4d46-83b7-a56eb4c1da44,687924.0,julianaguiar,Aguiar,Right,Julian Aguiar,CIN,6.43,7.88,14.0,100.0,88.0,102.0,0.796,4.5,2.57,10.93,3.21,0.79,0.196,0.451,0.137,0.314,0.465,101.0,99.0,96.0,81.0,90.0,96.0,,,,87.0,100.0,100.0,,,,0.522,,,0.097,0.204,,,-0.9,-17.48,-0.1,,,83.5,94.0,78.2,0.303,0.667,0.145,0.231,0.308,0.391,,,,0.6,1.8,0.0,,,,81.0,112.0,119.0,0.177,1.52,79.3,0.143,0.143,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-08-24,745457,Walk,walk,False,678225,687924,Ji Hwan Bae,Julian Aguiar,0,f4fac340-d380-43b6-9be4-5110eb17ec45,687924.0,julianaguiar,Aguiar,Right,Julian Aguiar,CIN,6.43,7.88,14.0,100.0,88.0,102.0,0.796,4.5,2.57,10.93,3.21,0.79,0.196,0.451,0.137,0.314,0.465,101.0,99.0,96.0,81.0,90.0,96.0,,,,87.0,100.0,100.0,,,,0.522,,,0.097,0.204,,,-0.9,-17.48,-0.1,,,83.5,94.0,78.2,0.303,0.667,0.145,0.231,0.308,0.391,,,,0.6,1.8,0.0,,,,81.0,112.0,119.0,0.177,1.52,79.3,0.143,0.143,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-08-24,745457,Groundout,field_out,True,678225,543391,Ji Hwan Bae,Casey Kelly,0,94bb0aa0-c0c7-45fd-ac1e-d2c45d89a0f9,543391.0,caseykelly,"Kelly, C",Right,Casey Kelly,CIN,5.06,3.49,5.1,99.0,89.0,99.0,0.721,6.75,1.69,8.44,1.69,0.75,0.313,0.438,0.125,0.25,0.436,27.0,136.0,114.0,95.0,93.0,96.0,73.0,83.0,94.0,117.0,152.0,42.0,,,,0.167,0.256,,0.115,0.205,-3.55,,8.68,2.97,0.34,90.9,,84.6,89.5,80.1,0.2,0.2,0.0,0.25,0.25,0.333,,,,,,,0.286,0.714,0.231,141.0,92.0,111.0,0.256,-2.92,84.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-08-26,745458,Groundout,field_out,True,678225,592791,Ji Hwan Bae,Jameson Taillon,1,46a9e795-9187-4caf-8274-402a3972e493,592791.0,jamesontaillon,Taillon,Right,Jameson Taillon,CHC,3.85,4.0,133.1,108.0,86.0,103.0,0.82,7.02,1.76,9.05,1.35,0.94,0.221,0.437,0.14,0.33,0.462,77.0,100.0,99.0,106.0,112.0,113.0,67.0,106.0,96.0,74.0,102.0,91.0,94.0,104.0,99.0,0.093,0.304,0.239,0.158,0.043,-0.42,2.08,0.74,-1.53,-4.08,92.4,86.6,86.1,92.7,79.7,0.268,0.39,0.093,0.32,0.68,0.116,0.266,0.323,0.186,0.253,0.462,0.229,0.292,0.518,0.139,103.0,117.0,121.0,0.162,0.75,80.6,,,,,,,,,,,,,,,,,,,,,,0.186,0.314,0.34,,,,,,,,,
2024-08-26,745458,Groundout,field_out,True,678225,592791,Ji Hwan Bae,Jameson Taillon,1,3a9dcdb2-37d6-4805-a047-fb6952df92eb,592791.0,jamesontaillon,Taillon,Right,Jameson Taillon,CHC,3.85,4.0,133.1,108.0,86.0,103.0,0.82,7.02,1.76,9.05,1.35,0.94,0.221,0.437,0.14,0.33,0.462,77.0,100.0,99.0,106.0,112.0,113.0,67.0,106.0,96.0,74.0,102.0,91.0,94.0,104.0,99.0,0.093,0.304,0.239,0.158,0.043,-0.42,2.08,0.74,-1.53,-4.08,92.4,86.6,86.1,92.7,79.7,0.268,0.39,0.093,0.32,0.68,0.116,0.266,0.323,0.186,0.253,0.462,0.229,0.292,0.518,0.139,103.0,117.0,121.0,0.162,0.75,80.6,,,,,,,,,,,,,,,,,,,,,,0.186,0.314,0.34,,,,,,,,,
2024-08-26,745458,Single,single,False,678225,592791,Ji Hwan Bae,Jameson Taillon,1,fe781c98-af93-49f9-8856-c3a2bf6ae73a,592791.0,jamesontaillon,Taillon,Right,Jameson Taillon,CHC,3.85,4.0,133.1,108.0,86.0,103.0,0.82,7.02,1.76,9.05,1.35,0.94,0.221,0.437,0.14,0.33,0.462,77.0,100.0,99.0,106.0,112.0,113.0,67.0,106.0,96.0,74.0,102.0,91.0,94.0,104.0,99.0,0.093,0.304,0.239,0.158,0.043,-0.42,2.08,0.74,-1.53,-4.08,92.4,86.6,86.1,92.7,79.7,0.268,0.39,0.093,0.32,0.68,0.116,0.266,0.323,0.186,0.253,0.462,0.229,0.292,0.518,0.139,103.0,117.0,121.0,0.162,0.75,80.6,,,,,,,,,,,,,,,,,,,,,,0.186,0.314,0.34,,,,,,,,,
2024-08-26,745458,Strikeout,strikeout,True,678225,668338,Ji Hwan Bae,Tyson Miller,0,b3c6ee79-e705-42f5-8277-738759ffbeed,668338.0,tysonmiller,"Miller, T",Right,Tyson Miller,- - -,1.64,3.04,49.1,104.0,103.0,107.0,0.761,8.21,1.46,5.66,0.91,0.63,0.244,0.382,0.214,0.206,0.401,96.0,90.0,41.0,38.0,118.0,118.0,112.0,102.0,104.0,97.0,100.0,102.0,,,,0.031,0.505,,0.032,0.02,1.05,,9.13,-7.44,2.83,89.6,,85.5,89.8,78.7,0.0,0.0,0.214,0.25,0.25,0.0,,,,0.3,0.6,0.308,0.216,0.365,0.277,98.0,106.0,113.0,0.41,1.99,80.3,,,,,,,0.003,5.43,81.1,,,,,,,,,,,,,0.138,0.237,0.265,,,,,,,,,
