date,time,opponent,team,location,weather,temp,opposingPitcherId,position,ab,r,h,doubles,triples,hr,rbi,sb,bb,k,lob,avg,obp,slg,ops,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FC%,SL%,CU%,CH%,wFC/C,wSI/C,wSL/C,wCU/C,wCH/C,vFC,vCH,vSI,vSL,vCU,FC_ba,FC_slg,FC_whiff,CU_ba,CU_slg,CU_whiff,SL_ba,SL_slg,SL_whiff,CH_ba,CH_slg,CH_whiff,SI_ba,SI_slg,SI_whiff,ST_ba,ST_slg,ST_whiff,Stf+ FA,Loc+ FA,Pit+ FA,FA%,wFA/C,vFA,FF_ba,FF_slg,FF_whiff,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,FS_slg,FS_whiff,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC,vKN (sc),KN%,wKN/C,SV_ba,SV_slg,SV_whiff
2024/06/17,6:38 PM.,MIL,LAA,home,Clear.,71,692230,2B,3,0,0,0,0,0,0,0,0,0,1,.168,.224,.234,.458,692230,carlosrodriguez,"Rodriguez, C",Right,Carlos Rodriguez,MIL,7.3,6.21,12.1,102.0,84.0,98.0,0.814,6.57,2.19,13.86,2.19,0.67,0.156,0.511,0.133,0.4,0.416,68.0,105.0,100.0,91.0,117.0,122.0,94.0,93.0,90.0,109.0,103.0,107.0,71.0,95.0,83.0,0.215,0.18,0.155,0.107,0.159,2.03,-4.14,-2.06,-2.53,-2.2,89.0,85.7,93.6,81.8,76.1,0.25,0.25,0.25,0.4,0.4,0.2,0.333,0.833,0.133,0.333,0.583,0.185,0.5,0.75,0.182,,,,75.0,105.0,98.0,0.185,-3.72,93.2,0.333,0.667,0.2,,,,,,,,,,,,,,,,,,,,,
2024/05/08,12:38 PM.,PIT,LAA,away,Sunny.,75,527048,1B,3,1,2,2,0,0,1,0,0,0,0,.173,.230,.240,.470,527048,martinperez,"Pérez, M",Left,Martín Pérez,- - -,4.53,5.38,135.0,102.0,73.0,95.0,0.81,7.13,3.27,10.07,1.47,1.24,0.182,0.462,0.145,0.31,0.408,71.0,109.0,99.0,74.0,102.0,98.0,78.0,101.0,93.0,70.0,111.0,119.0,70.0,101.0,93.0,0.358,0.221,0.0,0.141,0.227,-0.61,0.57,-51.06,0.62,-1.27,87.9,83.4,90.7,82.8,77.9,0.28,0.57,0.212,0.246,0.354,0.29,,,,0.28,0.448,0.341,0.275,0.383,0.097,,,,56.0,92.0,86.0,0.053,-8.23,91.3,0.458,0.917,0.043,,,,,,,,,,,,,,,,,,,,,
2024/05/07,7:00 PM.,PIT,LAA,away,Cloudy.,75,682990,2B,5,0,1,0,0,0,0,0,0,2,3,.158,.218,.208,.426,682990,quinnpriester,Priester,Right,Quinn Priester,- - -,4.71,4.43,49.2,100.0,94.0,98.0,0.793,5.98,2.54,10.15,1.27,2.41,0.164,0.456,0.158,0.316,0.425,87.0,91.0,92.0,98.0,99.0,101.0,99.0,100.0,94.0,108.0,103.0,106.0,,,,0.302,,0.279,0.145,0.129,,0.06,-0.99,-1.2,1.51,,88.5,93.1,87.1,80.6,,,,0.375,0.5,0.438,0.246,0.443,0.254,0.161,0.194,0.212,0.29,0.493,0.132,,,,59.0,103.0,93.0,0.144,-1.72,93.0,0.4,0.4,0.186,,,,,,,,,,,,,,,,,,,,,
2024/05/06,6:42 PM.,PIT,LAA,away,Partly Cloudy.,71,656605,2B,3,0,0,0,0,0,0,0,0,0,1,.156,.219,.208,.427,656605,mitchkeller,"Keller, M",Right,Mitch Keller,PIT,4.25,4.31,178.0,101.0,99.0,100.0,0.805,8.39,2.53,9.2,1.16,1.07,0.285,0.376,0.135,0.331,0.442,88.0,103.0,102.0,111.0,96.0,104.0,82.0,102.0,94.0,129.0,100.0,109.0,96.0,99.0,98.0,0.22,0.122,0.25,0.096,0.008,-1.0,-0.26,-1.04,-0.11,-12.5,90.4,89.8,93.4,84.7,78.4,0.272,0.593,0.195,0.233,0.442,0.293,0.338,0.636,0.248,0.667,1.333,0.0,0.266,0.405,0.125,0.204,0.331,0.25,86.0,103.0,96.0,0.304,0.3,94.4,0.257,0.4,0.24,,,,,,,,,,,,,,,,,,,,,
2024/05/05,1:41 PM.,CLE,LAA,away,Cloudy.,66,471911,2B,4,0,0,0,0,0,0,0,0,2,2,.161,.225,.215,.440,471911,carloscarrasco,Carrasco,Right,Carlos Carrasco,CLE,5.64,4.71,103.2,100.0,88.0,97.0,0.79,7.73,2.86,9.72,1.65,1.32,0.184,0.431,0.141,0.322,0.392,101.0,108.0,105.0,103.0,103.0,105.0,90.0,95.0,89.0,96.0,104.0,108.0,,,,0.165,,0.278,0.067,0.23,,-1.96,-0.96,1.49,-1.09,,86.8,91.1,83.5,80.4,,,,0.053,0.158,0.213,0.284,0.52,0.288,0.241,0.472,0.282,0.304,0.609,0.13,0.25,0.313,0.357,62.0,95.0,86.0,0.26,-0.84,91.6,0.337,0.554,0.146,,,,,,,,,,,,,,,,,,,,,
2024/05/04,6:10 PM.,CLE,LAA,away,Overcast.,73,594902,2B,4,0,0,0,0,0,0,0,0,0,2,.169,.235,.225,.460,594902,benlively,Lively,Right,Ben Lively,CLE,3.81,4.0,151.0,102.0,67.0,92.0,0.83,7.03,2.92,8.28,1.37,1.02,0.228,0.407,0.128,0.309,0.433,75.0,108.0,95.0,43.0,106.0,93.0,57.0,108.0,94.0,105.0,102.0,101.0,,,,0.29,,0.218,0.088,0.091,,0.56,-0.01,-0.11,-0.79,,83.9,90.4,79.4,76.9,,,,0.206,0.365,0.18,0.238,0.476,0.419,0.279,0.382,0.185,0.227,0.392,0.133,0.231,0.413,0.241,57.0,94.0,83.0,0.314,-0.21,89.9,0.268,0.504,0.166,,,,,,,,,,,,,,,,,,,,,
2024/04/30,6:38 PM.,PHI,LAA,home,Clear.,68,605513,2B,3,1,0,0,0,0,0,0,0,1,1,.176,.245,.235,.480,605513,spencerturnbull,Turnbull,Right,Spencer Turnbull,PHI,2.65,4.05,54.1,99.0,112.0,100.0,0.76,9.61,3.31,6.13,0.99,1.32,0.194,0.41,0.137,0.309,0.383,125.0,107.0,103.0,103.0,100.0,102.0,88.0,99.0,93.0,127.0,97.0,102.0,,,,0.123,,0.385,0.09,0.053,,-1.59,1.98,2.0,1.35,,87.7,93.2,83.9,78.8,,,,0.067,0.067,0.594,0.071,0.071,0.4,0.0,0.0,0.167,0.238,0.667,0.111,0.145,0.226,0.308,92.0,95.0,94.0,0.348,-0.44,92.0,0.28,0.453,0.162,,,,,,,,,,,,,,,,,,,,,
2024/04/29,6:39 PM.,PHI,LAA,home,Clear.,71,650911,1B,4,1,2,0,0,0,0,0,0,0,1,.183,.244,.244,.488,650911,cristophersanchez,"Sánchez, C",Left,Cristopher Sánchez,PHI,3.32,3.56,181.2,103.0,97.0,106.0,0.78,7.58,2.18,9.02,0.54,2.67,0.214,0.418,0.178,0.285,0.426,97.0,105.0,116.0,,,,95.0,101.0,98.0,102.0,102.0,103.0,86.0,52.0,74.0,0.473,0.001,0.169,,0.357,2.59,-0.55,0.65,,1.56,86.5,85.1,94.5,84.4,,,,,,,,0.219,0.368,0.308,0.177,0.22,0.348,0.345,0.481,0.131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024/04/28,1:09 PM.,MIN,LAA,home,Sunny.,73,641154,2B,4,0,0,0,0,0,0,0,0,1,0,.167,.233,.231,.464,641154,pablolopez,"López, P",Right,Pablo López,MIN,4.08,3.67,185.1,104.0,98.0,105.0,0.749,9.62,1.99,8.74,1.26,1.19,0.245,0.438,0.134,0.298,0.432,95.0,104.0,105.0,92.0,103.0,108.0,97.0,107.0,107.0,106.0,103.0,110.0,,,,0.073,,0.219,0.1,0.201,,-2.77,-0.84,-1.28,-0.14,,88.5,94.5,84.5,82.4,,,,0.23,0.446,0.341,,,,0.281,0.359,0.249,0.426,0.639,0.142,0.239,0.436,0.331,97.0,105.0,101.0,0.407,1.65,95.0,0.208,0.352,0.259,,,,,,,,,,,,,,,,,,,,,
2024/04/27,6:38 PM.,MIN,LAA,home,Clear.,67,663978,2B,3,0,0,0,0,0,1,0,0,0,1,.176,.244,.243,.487,663978,chrispaddack,Paddack,Right,Chris Paddack,MIN,4.99,4.84,88.1,106.0,89.0,104.0,0.781,8.05,2.14,10.39,1.43,0.9,0.233,0.35,0.141,0.311,0.425,108.0,107.0,112.0,106.0,102.0,103.0,,,,71.0,97.0,96.0,,,,,,0.177,0.136,0.259,,,-0.21,-1.69,-1.51,,82.9,,85.9,78.2,,,,0.326,0.435,0.19,0.264,0.434,0.254,0.283,0.519,0.248,,,,,,,79.0,111.0,103.0,0.429,0.63,93.3,0.277,0.4,0.243,,,,,,,,,,,,,,,,,,,,,
2024/04/26,6:40 PM.,MIN,LAA,home,Partly Cloudy.,64,641927,DH,4,0,0,0,0,0,0,0,0,0,0,.183,.256,.254,.510,641927,baileyober,Ober,Right,Bailey Ober,MIN,3.98,3.22,178.2,105.0,91.0,102.0,0.728,9.62,2.17,6.85,1.36,0.67,0.22,0.439,0.183,0.303,0.416,116.0,111.0,111.0,94.0,99.0,103.0,,,,74.0,100.0,101.0,84.0,104.0,100.0,,0.195,0.118,0.011,0.294,-0.86,,2.03,4.57,1.98,86.2,83.4,,80.3,76.0,0.279,0.504,0.229,0.0,0.0,0.375,0.095,0.162,0.307,0.154,0.285,0.395,,,,,,,81.0,104.0,96.0,0.381,-0.01,91.7,0.258,0.506,0.222,,,,,,,,,,,,,,,,,,,,,
2024/04/24,1:07 PM.,BAL,LAA,home,Cloudy.,67,665152,1B,1,0,0,0,0,0,0,0,0,1,0,.194,.270,.269,.539,665152,deankremer,Kremer,Right,Dean Kremer,BAL,4.1,4.49,129.2,100.0,88.0,98.0,0.798,8.54,3.54,7.63,1.25,0.99,0.25,0.394,0.231,0.285,0.423,,,,92.0,98.0,96.0,79.0,105.0,97.0,,,,99.0,102.0,98.0,0.151,0.23,,0.114,,0.33,0.67,,0.29,,86.9,,92.3,,77.0,0.25,0.355,0.237,0.225,0.3,0.198,,,,,,,0.247,0.353,0.072,,,,91.0,100.0,99.0,0.32,-0.18,93.4,0.245,0.503,0.232,72.0,99.0,99.0,0.184,0.73,84.1,0.139,0.248,0.36,,,,,,,,,,,,
2024/04/21,1:41 PM.,CIN,LAA,away,Cloudy.,49,593423,DH,4,0,0,0,0,0,0,0,0,2,4,.197,.274,.273,.547,593423,frankiemontas,Montas,Right,Frankie Montas,- - -,4.84,4.71,150.2,101.0,98.0,99.0,0.777,8.84,3.94,8.36,1.43,1.1,0.235,0.376,0.147,0.311,0.418,,,,,,,83.0,100.0,98.0,117.0,103.0,106.0,109.0,95.0,95.0,0.191,0.187,0.107,,,-1.4,1.13,-1.94,,,90.4,,94.8,85.4,,0.326,0.609,0.223,,,,0.288,0.577,0.325,,,,0.248,0.407,0.113,,,,83.0,105.0,98.0,0.332,-0.02,95.6,0.206,0.367,0.231,119.0,99.0,105.0,0.183,-0.23,86.0,0.218,0.297,0.426,,,,,,,,,,,,
2024/04/20,6:40 PM.,CIN,LAA,away,Partly Cloudy.,54,668933,2B,3,1,1,0,0,0,1,0,1,0,3,.210,.290,.290,.580,668933,grahamashcraft,Ashcraft,Right,Graham Ashcraft,CIN,5.24,5.18,77.1,98.0,113.0,96.0,0.795,6.63,3.14,10.36,1.28,1.54,0.273,0.369,0.154,0.285,0.43,87.0,78.0,79.0,,,,71.0,100.0,83.0,119.0,98.0,109.0,125.0,99.0,92.0,0.172,0.479,0.319,,0.03,-1.57,-2.72,1.37,,-3.78,95.6,90.5,94.8,88.4,,0.329,0.52,0.161,,,,0.145,0.217,0.372,0.333,0.333,0.2,0.333,0.5,0.119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024/04/19,6:40 PM.,CIN,LAA,away,Clear.,61,666157,DH,4,0,1,0,0,0,0,0,0,1,0,.203,.277,.288,.565,666157,nicklodolo,Lodolo,Left,Nick Lodolo,CIN,4.76,3.72,115.1,99.0,106.0,96.0,0.742,9.52,2.89,7.88,1.01,1.25,0.247,0.421,0.142,0.285,0.428,96.0,99.0,92.0,90.0,94.0,100.0,111.0,97.0,93.0,,,,,,,0.133,,,0.273,0.164,,0.99,,-0.75,-0.21,,88.1,94.1,,81.7,,,,0.217,0.302,0.429,,,,0.232,0.39,0.259,0.234,0.453,0.183,,,,119.0,103.0,97.0,0.43,0.11,94.1,0.241,0.407,0.23,,,,,,,,,,,,,,,,,,,,,
2024/04/18,1:10 PM.,TB,LAA,away,Dome.,72,686752,PH,1,0,0,0,0,0,0,0,0,0,2,.200,.279,.291,.570,686752,ryanpepiot,Pepiot,Right,Ryan Pepiot,TBR,3.6,3.64,130.0,99.0,116.0,106.0,0.73,9.83,3.32,7.06,1.18,0.77,0.276,0.405,0.17,0.308,0.422,118.0,105.0,117.0,140.0,75.0,84.0,,,,119.0,95.0,106.0,100.0,103.0,100.0,,0.06,0.173,0.027,0.235,-0.88,,0.51,-1.47,-0.47,91.6,85.8,,89.0,80.6,0.276,0.586,0.141,0.167,0.167,0.5,0.267,0.407,0.317,0.216,0.353,0.286,,,,,,,115.0,98.0,102.0,0.506,1.07,94.9,0.181,0.33,0.316,,,,,,,,,,,,,,,,,,,,,
2024/04/15,6:50 PM.,TB,LAA,away,Dome.,72,621107,2B,3,0,1,1,0,0,0,0,1,0,0,.204,.283,.296,.579,621107,zacheflin,Eflin,Right,Zach Eflin,- - -,3.59,3.67,165.1,107.0,92.0,103.0,0.808,7.29,1.31,9.04,1.2,1.14,0.235,0.446,0.174,0.323,0.45,87.0,101.0,103.0,108.0,112.0,108.0,91.0,109.0,105.0,122.0,107.0,113.0,85.0,105.0,98.0,0.282,0.282,0.097,0.188,0.061,1.54,0.0,0.46,-1.27,0.21,88.2,85.6,91.7,79.7,78.8,0.214,0.345,0.223,0.291,0.472,0.333,,,,0.188,0.354,0.105,0.293,0.404,0.133,0.236,0.473,0.203,61.0,105.0,94.0,0.09,-0.64,92.4,0.236,0.418,0.248,,,,,,,,,,,,,,,,,,,,,
2024/04/14,1:36 PM.,BOS,LAA,away,Sunny.,59,678394,1B,4,1,2,0,0,1,1,0,0,0,2,.196,.268,.275,.543,678394,brayanbello,Bello,Right,Brayan Bello,BOS,4.49,4.56,162.1,99.0,101.0,102.0,0.753,8.48,3.55,8.7,1.05,1.86,0.219,0.384,0.152,0.312,0.405,88.0,99.0,97.0,,,,103.0,100.0,101.0,114.0,98.0,110.0,,,,0.403,,0.28,,0.269,,-0.24,-0.58,,0.15,,87.6,95.7,86.8,,,,,,,,0.268,0.401,0.343,0.177,0.354,0.369,0.309,0.44,0.111,,,,74.0,108.0,101.0,0.048,0.25,95.6,0.12,0.16,0.218,,,,,,,,,,,,,,,,,,,,,
2024/04/13,4:10 PM.,BOS,LAA,away,Cloudy.,54,681867,2B,4,0,1,0,0,0,0,0,0,1,1,.170,.250,.191,.441,681867,coopercriswell,Criswell,Right,Cooper Criswell,BOS,4.08,4.31,99.1,102.0,100.0,99.0,0.848,6.61,2.81,9.33,0.91,1.51,0.208,0.486,0.153,0.358,0.41,99.0,103.0,102.0,,,,102.0,108.0,100.0,110.0,95.0,99.0,79.0,103.0,93.0,0.297,0.154,0.288,,0.261,0.64,0.48,-1.92,,0.55,86.4,84.4,89.1,77.1,,0.163,0.306,0.294,,,,0.429,0.857,0.154,0.256,0.338,0.171,0.33,0.511,0.073,0.287,0.479,0.207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024/04/12,7:12 PM.,BOS,LAA,away,Partly Cloudy.,54,656557,DH,4,0,1,0,0,0,1,0,0,1,1,.163,.250,.186,.436,656557,tannerhouck,Houck,Right,Tanner Houck,BOS,3.12,4.11,178.2,100.0,108.0,104.0,0.789,7.76,2.42,7.86,0.55,2.34,0.193,0.45,0.126,0.305,0.425,,,,,,,93.0,102.0,97.0,116.0,98.0,108.0,95.0,93.0,93.0,0.324,0.015,0.414,,,-0.95,0.67,0.54,,,87.1,,93.5,83.2,,0.2,0.4,0.235,,,,,,,,,,0.27,0.325,0.142,0.23,0.357,0.302,,,,,,,,,,116.0,103.0,109.0,0.248,1.74,88.4,0.195,0.265,0.208,,,,,,,,,,,,
2024/04/10,1:08 PM.,TB,LAA,home,Sunny.,80,641793,1B,4,0,0,0,0,0,0,0,0,1,5,.154,.250,.179,.429,641793,zacklittell,Littell,Right,Zack Littell,TBR,3.63,4.34,156.1,104.0,81.0,99.0,0.785,8.12,1.78,9.44,1.27,0.8,0.218,0.414,0.14,0.293,0.453,,,,,,,67.0,103.0,91.0,102.0,99.0,98.0,,,,0.148,,0.399,,,,-0.6,0.45,,,,,91.6,85.7,,,,,,,,0.257,0.427,0.227,,,,0.265,0.439,0.141,0.406,0.594,0.115,54.0,110.0,91.0,0.221,0.58,92.4,0.245,0.358,0.191,104.0,106.0,112.0,0.232,-0.84,83.0,0.258,0.423,0.344,,,,,,,,,,,,
2024/04/09,6:38 PM.,TB,LAA,home,Clear.,77,650644,2B,4,1,1,1,0,0,0,0,0,0,1,.171,.275,.200,.475,650644,aaroncivale,Civale,Right,Aaron Civale,- - -,4.36,4.0,161.0,100.0,96.0,100.0,0.801,8.33,2.91,8.83,1.62,0.83,0.253,0.411,0.145,0.315,0.399,,,,104.0,104.0,109.0,71.0,93.0,83.0,152.0,101.0,112.0,91.0,100.0,101.0,0.24,0.322,0.163,0.156,,1.08,0.06,-1.03,-1.36,,88.1,,92.6,80.5,77.1,0.232,0.394,0.233,0.25,0.479,0.275,0.25,0.375,0.438,,,,0.241,0.421,0.158,0.267,0.467,0.272,68.0,102.0,96.0,0.099,-1.7,92.0,0.294,0.49,0.095,57.0,96.0,102.0,0.02,-4.86,85.6,0.375,0.625,0.261,,,,,,,,,,,,
2024/04/08,6:38 PM.,TB,LAA,home,Clear.,70,621107,1B,4,0,1,0,0,0,0,0,0,2,3,.161,.278,.161,.439,621107,zacheflin,Eflin,Right,Zach Eflin,- - -,3.59,3.67,165.1,107.0,92.0,103.0,0.808,7.29,1.31,9.04,1.2,1.14,0.235,0.446,0.174,0.323,0.45,87.0,101.0,103.0,108.0,112.0,108.0,91.0,109.0,105.0,122.0,107.0,113.0,85.0,105.0,98.0,0.282,0.282,0.097,0.188,0.061,1.54,0.0,0.46,-1.27,0.21,88.2,85.6,91.7,79.7,78.8,0.214,0.345,0.223,0.291,0.472,0.333,,,,0.188,0.354,0.105,0.293,0.404,0.133,0.236,0.473,0.203,61.0,105.0,94.0,0.09,-0.64,92.4,0.236,0.418,0.248,,,,,,,,,,,,,,,,,,,,,
2024/04/07,1:08 PM.,BOS,LAA,home,Partly Cloudy.,66,656557,2B,2,0,0,0,0,0,0,0,2,0,4,.148,.281,.148,.429,656557,tannerhouck,Houck,Right,Tanner Houck,BOS,3.12,4.11,178.2,100.0,108.0,104.0,0.789,7.76,2.42,7.86,0.55,2.34,0.193,0.45,0.126,0.305,0.425,,,,,,,93.0,102.0,97.0,116.0,98.0,108.0,95.0,93.0,93.0,0.324,0.015,0.414,,,-0.95,0.67,0.54,,,87.1,,93.5,83.2,,0.2,0.4,0.235,,,,,,,,,,0.27,0.325,0.142,0.23,0.357,0.302,,,,,,,,,,116.0,103.0,109.0,0.248,1.74,88.4,0.195,0.265,0.208,,,,,,,,,,,,
2024/04/05,7:06 PM.,BOS,LAA,home,Partly Cloudy.,54,676710,2B,4,1,0,0,0,0,0,0,0,2,3,.160,.250,.160,.410,676710,kuttercrawford,"Crawford, K",Right,Kutter Crawford,BOS,4.36,3.86,183.2,105.0,108.0,107.0,0.766,8.58,2.5,7.6,1.67,0.67,0.244,0.424,0.164,0.288,0.446,,,,,,,,,,100.0,99.0,102.0,114.0,104.0,104.0,,0.32,0.185,,,0.55,,-0.56,,,87.5,,,80.8,,0.216,0.418,0.265,0.143,0.171,0.219,,,,,,,,,,0.222,0.437,0.263,109.0,109.0,112.0,0.337,-0.43,92.6,0.255,0.5,0.198,87.0,102.0,106.0,0.086,0.47,82.4,0.192,0.26,0.404,98.0,97.0,99.0,0.072,1.14,77.3,,,,,,
2024/04/03,1:10 PM.,MIA,LAA,away,Roof Closed.,72,640462,2B,4,1,1,0,0,0,1,0,1,0,3,.190,.261,.190,.451,640462,ajpuk,Puk,Left,A.J. Puk,- - -,3.15,2.72,71.1,103.0,115.0,106.0,0.709,11.1,3.53,6.43,0.63,0.9,0.227,0.381,0.216,0.278,0.462,118.0,111.0,110.0,,,,109.0,95.0,96.0,102.0,103.0,110.0,,,,0.151,,0.38,,0.014,,-0.18,0.1,,-1.95,,90.3,94.7,83.8,,,,,,,,0.161,0.306,0.478,0.4,0.4,0.4,0.286,0.457,0.13,0.235,0.559,0.265,125.0,105.0,108.0,0.429,2.5,95.6,0.145,0.197,0.314,115.0,103.0,113.0,0.026,-4.04,84.4,0.444,0.667,0.111,,,,,,,,,,,,
2024/04/02,6:41 PM.,MIA,LAA,away,Partly Cloudy.,79,666200,2B,3,0,0,0,0,0,0,0,1,0,0,.176,.222,.176,.398,666200,jesusluzardo,Luzardo,Left,Jesús Luzardo,MIA,5.0,4.59,66.2,98.0,95.0,98.0,0.718,7.83,2.97,8.24,1.22,0.92,0.302,0.438,0.12,0.281,0.4,88.0,97.0,95.0,31.0,40.0,52.0,87.0,90.0,88.0,97.0,98.0,108.0,,,,0.083,,0.292,0.002,0.229,,-0.77,0.14,-3.5,1.58,,86.3,94.6,83.5,81.6,,,,,,,0.2,0.347,0.48,0.207,0.328,0.407,0.381,0.571,0.125,,,,98.0,100.0,95.0,0.394,-0.64,95.2,0.28,0.484,0.111,,,,,,,,,,,,,,,,,,,,,
2024/04/01,6:42 PM.,MIA,LAA,away,Partly Cloudy.,77,676974,2B,4,0,0,0,0,0,0,0,0,1,3,.214,.214,.214,.428,676974,maxmeyer,Meyer,Right,Max Meyer,MIA,5.68,4.74,57.0,98.0,98.0,101.0,0.782,7.26,3.0,9.79,2.21,1.38,0.189,0.494,0.144,0.35,0.426,86.0,88.0,88.0,,,,81.0,92.0,82.0,119.0,103.0,115.0,,,,0.021,,0.407,,0.179,,-1.39,-0.21,,-2.48,,86.7,92.7,88.2,,,,,,,,0.24,0.471,0.342,0.233,0.6,0.235,,,,,,,83.0,97.0,94.0,0.394,-2.29,94.1,0.33,0.648,0.139,,,,,,,,,,,,,,,,,,,,,
2024/03/31,1:37 PM.,BAL,LAA,away,Cloudy.,65,669330,2B,4,0,1,0,0,0,0,0,0,2,0,.300,.300,.300,.600,669330,tylerwells,"Wells, T",Right,Tyler Wells,BAL,5.87,7.64,15.1,105.0,103.0,100.0,0.769,7.63,1.76,10.57,1.76,0.83,0.196,0.51,0.216,0.373,0.394,110.0,115.0,116.0,99.0,105.0,99.0,,,,124.0,99.0,91.0,105.0,106.0,96.0,,0.178,0.104,0.185,0.189,-1.33,,-6.34,1.94,2.88,88.1,85.8,,84.3,76.1,0.333,0.667,0.273,0.2,0.2,0.417,0.5,0.833,0.286,0.143,0.143,0.28,,,,,,,93.0,99.0,96.0,0.344,-2.83,92.5,0.32,0.72,0.196,,,,,,,,,,,,,,,,,,,,,
2024/03/30,4:07 PM.,BAL,LAA,away,Cloudy.,68,680570,2B,4,1,2,0,0,0,0,0,0,1,0,.333,.333,.333,.666,680570,graysonrodriguez,"Rodriguez, G",Right,Grayson Rodriguez,BAL,3.86,3.72,116.2,102.0,119.0,107.0,0.728,10.03,2.78,8.41,1.16,1.07,0.219,0.419,0.147,0.325,0.452,140.0,101.0,108.0,114.0,103.0,107.0,133.0,102.0,111.0,118.0,101.0,108.0,,,,0.012,,0.158,0.155,0.21,,5.3,-0.96,0.29,1.63,,83.1,96.1,86.5,81.3,,,,0.26,0.38,0.241,0.25,0.563,0.361,0.161,0.306,0.348,0.167,0.333,0.294,,,,113.0,102.0,106.0,0.465,-0.38,96.1,0.291,0.413,0.269,,,,,,,,,,,,,,,,,,,,,
2024/03/28,3:14 PM.,BAL,LAA,away,Cloudy.,54,669203,2B,2,0,0,0,0,0,0,0,0,1,0,.000,.000,.000,.000,669203,corbinburnes,Burnes,Right,Corbin Burnes,BAL,2.92,3.34,194.1,103.0,120.0,107.0,0.735,8.38,2.22,7.64,1.02,1.4,0.21,0.425,0.19,0.289,0.399,110.0,98.0,103.0,109.0,101.0,106.0,104.0,95.0,89.0,133.0,105.0,120.0,125.0,105.0,108.0,0.078,0.45,0.146,0.215,0.11,1.37,-0.5,0.7,0.44,0.2,95.3,89.2,97.0,87.2,80.3,0.251,0.362,0.19,0.2,0.326,0.378,0.196,0.268,0.463,0.194,0.339,0.377,0.235,0.412,0.157,0.125,0.5,0.457,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
