date,time,opponent,team,location,weather,temp,opposingPitcherId,position,ab,r,h,doubles,triples,hr,rbi,sb,bb,k,lob,avg,obp,slg,ops,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ FC,Loc+ FC,Pit+ FC,Stf+ FS,Loc+ FS,Pit+ FS,SI%,FA%,FC%,FS%,CU%,wFA/C,wFC/C,wFS/C,wSI/C,wCU/C,vFA,vFC,vFS,vSI,vCU,FF_ba,FF_slg,FF_whiff,FC_ba,FC_slg,FC_whiff,FS_ba,FS_slg,FS_whiff,SI_ba,SI_slg,SI_whiff,CU_ba,CU_slg,CU_whiff,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ SL,Loc+ SL,Pit+ SL,SL%,CH%,wSL/C,wCH/C,vCH,vSL,SL_ba,SL_slg,SL_whiff,CH_ba,CH_slg,CH_whiff,ST_ba,ST_slg,ST_whiff,SV_ba,SV_slg,SV_whiff,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC,FO%,wFO/C,vFO,vKN (sc),KN%,wKN/C
2024/07/10,6:48 PM.,STL,KC,away,Partly Cloudy.,84,700669,2B,4,0,2,0,0,0,0,0,0,0,3,.281,.295,.504,.799,700669,gordongraceffo,Graceffo,Right,Gordon Graceffo,STL,4.7,4.97,7.2,94.0,83.0,90.0,0.804,7.04,2.35,8.22,1.17,0.9,0.13,0.565,0.174,0.304,0.467,99.0,94.0,94.0,61.0,93.0,80.0,,,,,,,,,,,0.41,,,0.152,-1.86,,,,4.75,93.6,,,,81.3,0.273,0.727,0.167,,,,,,,,,,0.0,0.0,0.375,90.0,102.0,104.0,109.0,88.0,92.0,0.19,0.248,-4.72,2.27,84.6,86.4,0.5,0.667,0.25,0.143,0.286,0.278,,,,,,,,,,,,,,,,,,
2024/07/10,12:47 PM.,STL,KC,away,Sunny.,83,669467,2B,2,0,0,0,0,0,0,0,0,0,0,.274,.289,.504,.793,669467,andrepallante,Pallante,Right,Andre Pallante,STL,3.78,3.46,121.1,96.0,91.0,97.0,0.82,6.97,3.56,8.16,0.59,2.71,0.23,0.416,0.184,0.266,0.434,,,,87.0,91.0,92.0,85.0,98.0,89.0,,,,,,,0.19,0.512,,,,1.34,,,-0.25,,94.5,,,94.8,,0.23,0.297,0.162,,,,,,,0.265,0.373,0.132,0.157,0.257,0.345,,,,111.0,105.0,110.0,0.172,,-0.64,,,87.5,0.294,0.435,0.282,,,,,,,,,,88.0,102.0,109.0,0.126,0.42,79.5,,,,,,
2024/07/07,1:09 PM.,COL,KC,away,Partly Cloudy.,76,685299,2B,4,1,2,0,0,0,1,0,0,0,1,.278,.293,.511,.804,685299,tannergordon,Gordon,Right,Tanner Gordon,COL,8.65,5.94,34.1,108.0,86.0,100.0,0.834,6.82,1.57,13.89,2.62,0.94,0.232,0.448,0.12,0.328,0.479,83.0,118.0,93.0,74.0,108.0,100.0,101.0,114.0,106.0,,,,,,,0.01,0.488,,,0.044,-1.03,,,6.83,-15.33,92.0,,,93.3,80.4,0.338,0.574,0.119,,,,,,,,,,0.545,1.091,0.2,83.0,107.0,103.0,100.0,111.0,102.0,0.267,0.191,-2.41,-4.31,83.9,85.2,0.324,0.618,0.284,0.371,0.743,0.234,,,,,,,,,,,,,,,,,,
2024/07/06,7:09 PM.,COL,KC,away,Partly Cloudy.,89,596295,PH,1,0,0,0,0,0,0,0,0,0,2,.271,.287,.512,.799,596295,austingomber,Gomber,Left,Austin Gomber,COL,4.75,5.07,165.0,102.0,82.0,98.0,0.821,6.33,2.07,9.71,1.64,0.92,0.213,0.423,0.122,0.394,0.446,,,,71.0,98.0,91.0,51.0,110.0,96.0,,,,,,,0.001,0.404,,,,-1.23,,,-42.96,,90.4,,,90.1,,0.305,0.6,0.096,,,,,,,,,,0.22,0.368,0.269,82.0,103.0,99.0,91.0,103.0,102.0,0.167,0.205,-0.17,-0.15,81.1,83.8,0.274,0.513,0.22,0.28,0.409,0.273,,,,,,,93.0,109.0,107.0,0.224,-0.08,77.6,,,,,,
2024/07/04,7:10 PM.,TB,KC,home,Clear.,83,621107,2B,4,2,1,0,0,1,1,0,0,0,0,.273,.289,.516,.805,621107,zacheflin,Eflin,Right,Zach Eflin,- - -,3.59,3.67,165.1,107.0,92.0,103.0,0.808,7.29,1.31,9.04,1.2,1.14,0.235,0.446,0.174,0.323,0.45,108.0,112.0,108.0,61.0,105.0,94.0,91.0,109.0,105.0,85.0,105.0,98.0,,,,0.282,0.09,0.282,,0.188,-0.64,1.54,,0.0,-1.27,92.4,88.2,,91.7,78.8,0.236,0.418,0.248,0.214,0.345,0.223,,,,0.293,0.404,0.133,0.291,0.472,0.333,87.0,101.0,103.0,122.0,107.0,113.0,0.097,0.061,0.46,0.21,85.6,79.7,,,,0.188,0.354,0.105,0.236,0.473,0.203,,,,,,,,,,,,,,,
2024/07/03,7:11 PM.,TB,KC,home,Rain.,76,686752,DH,4,0,0,0,0,0,0,0,0,0,5,.274,.290,.500,.790,686752,ryanpepiot,Pepiot,Right,Ryan Pepiot,TBR,3.6,3.64,130.0,99.0,116.0,106.0,0.73,9.83,3.32,7.06,1.18,0.77,0.276,0.405,0.17,0.308,0.422,140.0,75.0,84.0,115.0,98.0,102.0,,,,100.0,103.0,100.0,,,,,0.506,0.06,,0.027,1.07,-0.88,,,-1.47,94.9,91.6,,,80.6,0.181,0.33,0.316,0.276,0.586,0.141,,,,,,,0.167,0.167,0.5,118.0,105.0,117.0,119.0,95.0,106.0,0.173,0.235,0.51,-0.47,85.8,89.0,0.267,0.407,0.317,0.216,0.353,0.286,,,,,,,,,,,,,,,,,,
2024/07/02,7:10 PM.,TB,KC,home,Cloudy.,92,641793,DH,4,0,0,0,0,0,0,0,0,1,0,.283,.299,.517,.816,641793,zacklittell,Littell,Right,Zack Littell,TBR,3.63,4.34,156.1,104.0,81.0,99.0,0.785,8.12,1.78,9.44,1.27,0.8,0.218,0.414,0.14,0.293,0.453,,,,54.0,110.0,91.0,67.0,103.0,91.0,,,,104.0,106.0,112.0,0.148,0.221,,0.232,,0.58,,-0.84,-0.6,,92.4,,83.0,91.6,,0.245,0.358,0.191,,,,0.258,0.423,0.344,0.265,0.439,0.141,,,,,,,102.0,99.0,98.0,0.399,,0.45,,,85.7,0.257,0.427,0.227,,,,0.406,0.594,0.115,,,,,,,,,,,,,,,
2024/06/29,3:14 PM.,CLE,KC,home,Cloudy.,89,676440,DH,3,1,2,0,0,1,1,0,0,0,1,.293,.309,.534,.843,676440,tannerbibee,Bibee,Right,Tanner Bibee,CLE,3.47,3.78,173.2,103.0,99.0,104.0,0.76,9.69,2.28,7.77,1.14,0.78,0.285,0.408,0.153,0.297,0.445,119.0,109.0,112.0,92.0,103.0,98.0,89.0,64.0,93.0,,,,,,,0.003,0.434,,,0.105,-0.69,,,-1.41,-0.9,94.6,,,93.9,81.3,0.282,0.476,0.213,0.141,0.225,0.368,,,,,,,0.208,0.458,0.184,82.0,100.0,108.0,113.0,102.0,109.0,0.278,0.18,1.74,0.13,82.5,86.2,0.196,0.411,0.299,0.238,0.431,0.291,,,,,,,,,,,,,,,,,,
2024/06/27,7:11 PM.,CLE,KC,home,Cloudy.,84,594902,DH,2,0,0,0,0,0,0,0,0,1,1,.283,.300,.504,.804,594902,benlively,Lively,Right,Ben Lively,CLE,3.81,4.0,151.0,102.0,67.0,92.0,0.83,7.03,2.92,8.28,1.37,1.02,0.228,0.407,0.128,0.309,0.433,43.0,106.0,93.0,57.0,94.0,83.0,57.0,108.0,94.0,,,,,,,0.29,0.314,,,0.088,-0.21,,,0.56,-0.11,89.9,,,90.4,76.9,0.268,0.504,0.166,,,,,,,0.227,0.392,0.133,0.206,0.365,0.18,75.0,108.0,95.0,105.0,102.0,101.0,0.218,0.091,-0.01,-0.79,83.9,79.4,0.238,0.476,0.419,0.279,0.382,0.185,0.231,0.413,0.241,,,,,,,,,,,,,,,
2024/06/26,1:10 PM.,MIA,KC,home,Partly Cloudy.,79,678368,PH,2,0,0,0,0,0,0,0,0,1,2,.288,.299,.514,.813,678368,valentebellozo,Bellozo,Right,Valente Bellozo,MIA,3.67,5.14,68.2,99.0,73.0,91.0,0.818,5.77,2.75,9.04,1.97,0.58,0.281,0.404,0.184,0.368,0.427,93.0,94.0,94.0,54.0,102.0,84.0,,,,67.0,98.0,91.0,,,,,0.374,0.253,,0.125,-0.41,1.23,,,-3.5,89.2,82.8,,,73.7,0.247,0.454,0.133,0.205,0.438,0.163,,,,,,,0.333,0.741,0.283,99.0,95.0,96.0,100.0,105.0,104.0,0.103,0.144,0.03,-3.12,81.1,77.7,,,,0.326,0.488,0.296,0.233,0.433,0.286,,,,,,,,,,,,,,,
2024/06/25,7:10 PM.,MIA,KC,home,Clear.,94,630023,DH,3,0,1,1,0,0,0,0,0,2,1,.294,.304,.523,.827,630023,yonnychirinos,"Chirinos, Y",Right,Yonny Chirinos,MIA,6.3,4.71,30.0,97.0,115.0,98.0,0.801,7.5,3.9,12.9,2.1,0.77,0.272,0.379,0.214,0.301,0.443,,,,69.0,97.0,84.0,100.0,97.0,97.0,,,,98.0,99.0,92.0,0.297,0.165,,0.148,,-6.18,,0.1,-6.8,,93.0,,85.7,92.7,,0.333,0.833,0.289,,,,0.182,0.318,0.205,0.522,0.826,0.127,,,,,,,154.0,97.0,106.0,0.39,,0.86,,,85.2,0.2,0.286,0.244,,,,,,,,,,,,,,,,,,,,,
2024/06/24,7:11 PM.,MIA,KC,home,Clear.,100,682610,DH,4,1,1,0,0,0,0,0,0,1,1,.292,.304,.519,.823,682610,rodderymunoz,"Muñoz, Rod",Right,Roddery Muñoz,MIA,6.53,6.83,82.2,96.0,92.0,93.0,0.788,7.62,4.57,9.69,2.83,0.75,0.233,0.397,0.134,0.397,0.4,,,,96.0,97.0,94.0,93.0,94.0,91.0,89.0,96.0,90.0,,,,0.228,0.269,0.212,,,-3.28,-0.08,,-0.99,,95.4,89.8,,94.9,,0.325,0.714,0.175,0.229,0.471,0.313,,,,0.27,0.554,0.109,,,,57.0,96.0,89.0,103.0,94.0,100.0,0.198,0.093,-2.57,-2.82,89.3,85.7,0.261,0.536,0.328,0.27,0.595,0.306,,,,,,,,,,,,,,,,,,
2024/05/24,6:51 PM.,TB,KC,away,Dome.,72,542888,2B,3,2,2,0,0,1,3,0,0,1,0,.294,.306,.529,.835,542888,shawnarmstrong,Armstrong,Right,Shawn Armstrong,- - -,4.86,5.11,66.2,105.0,95.0,102.0,0.819,8.91,3.38,10.4,0.81,0.91,0.312,0.307,0.183,0.332,0.462,,,,86.0,110.0,104.0,95.0,100.0,97.0,99.0,103.0,101.0,,,,0.271,0.332,0.315,,,0.72,-1.23,,-1.36,,93.3,90.5,,93.6,,0.198,0.341,0.333,0.314,0.557,0.205,,,,0.388,0.459,0.107,,,,,,,126.0,114.0,117.0,0.082,,-0.2,,,84.5,0.167,0.333,0.273,,,,0.214,0.357,0.25,,,,,,,,,,,,,,,
2024/05/21,6:40 PM.,DET,KC,home,Partly Cloudy.,75,663554,2B,4,0,1,0,0,0,1,0,0,2,1,.283,.295,.495,.790,663554,caseymize,Mize,Right,Casey Mize,DET,4.49,4.74,102.1,102.0,107.0,101.0,0.803,6.86,2.55,10.64,0.97,1.65,0.227,0.405,0.149,0.335,0.435,,,,106.0,105.0,102.0,92.0,108.0,105.0,,,,112.0,99.0,102.0,0.08,0.386,,0.181,,-0.47,,-1.06,1.3,,95.5,,86.2,95.5,,0.306,0.428,0.205,,,,0.286,0.405,0.322,0.293,0.341,0.08,0.261,0.522,0.216,,,,107.0,101.0,102.0,0.277,,-0.46,,,85.7,0.271,0.5,0.218,,,,,,,,,,102.0,90.0,94.0,0.075,-2.21,79.6,,,,,,
2024/05/20,6:41 PM.,DET,KC,home,Cloudy.,81,681857,2B,4,2,3,1,0,1,1,0,0,0,0,.284,.300,.505,.805,681857,reeseolson,Olson,Right,Reese Olson,DET,3.53,3.64,112.1,97.0,91.0,97.0,0.729,8.09,2.64,8.01,0.56,1.62,0.214,0.462,0.128,0.306,0.365,92.0,91.0,90.0,70.0,94.0,86.0,75.0,103.0,95.0,,,,,,,0.205,0.234,,,0.06,-0.39,,,1.85,-3.32,94.2,,,94.2,79.0,0.277,0.386,0.101,,,,,,,0.284,0.385,0.076,0.304,0.652,0.295,102.0,97.0,105.0,111.0,97.0,103.0,0.278,0.223,2.08,-0.05,86.5,84.8,0.143,0.194,0.455,0.222,0.344,0.429,,,,,,,,,,,,,,,,,,
2024/05/19,1:11 PM.,OAK,KC,home,Sunny.,85,676664,2B,2,2,0,0,0,0,0,0,2,0,1,.264,.281,.451,.732,676664,jpsears,Sears,Left,JP Sears,OAK,4.38,4.43,180.2,99.0,90.0,94.0,0.8,6.82,2.44,8.57,1.39,0.79,0.244,0.413,0.171,0.325,0.443,,,,70.0,102.0,92.0,84.0,100.0,87.0,,,,,,,0.106,0.363,,,,-0.8,,,1.37,,91.9,,,90.0,,0.23,0.476,0.256,,,,,,,0.276,0.395,0.104,,,,84.0,94.0,83.0,118.0,100.0,105.0,0.339,0.192,-0.1,-0.21,84.0,78.9,0.23,0.525,0.259,0.297,0.428,0.188,0.239,0.381,0.213,,,,,,,,,,,,,,,
2024/05/18,6:10 PM.,OAK,KC,home,Clear.,87,548389,DH,4,1,2,1,0,0,0,0,0,0,0,.270,.272,.461,.733,548389,rossstripling,Stripling,Right,Ross Stripling,OAK,6.01,4.74,85.1,105.0,86.0,98.0,0.849,5.17,2.32,11.5,0.74,1.11,0.304,0.359,0.175,0.301,0.443,,,,62.0,100.0,87.0,90.0,102.0,90.0,80.0,107.0,92.0,,,,0.142,0.303,0.159,,,-0.05,0.67,,-0.67,,91.7,87.5,,90.2,,0.244,0.422,0.175,0.245,0.367,0.156,,,,0.39,0.441,0.078,0.364,0.455,0.179,90.0,111.0,105.0,121.0,108.0,112.0,0.134,0.176,-1.89,-1.87,82.7,84.7,0.328,0.5,0.157,0.333,0.52,0.241,,,,,,,89.0,105.0,106.0,0.086,-1.1,76.3,,,,,,
2024/05/17,6:40 PM.,OAK,KC,home,Clear.,78,687765,2B,4,1,3,0,0,1,2,0,0,0,1,.259,.261,.447,.708,687765,mitchspence,Spence,Right,Mitch Spence,OAK,4.58,4.14,151.1,103.0,100.0,101.0,0.792,7.49,2.62,9.81,1.19,1.4,0.179,0.472,0.137,0.309,0.406,118.0,117.0,117.0,,,,40.0,97.0,84.0,99.0,100.0,96.0,,,,0.146,,0.396,,0.121,,-0.41,,-1.41,-0.82,,90.7,,91.9,80.4,,,,0.278,0.472,0.176,,,,0.338,0.403,0.16,0.196,0.351,0.31,74.0,86.0,83.0,121.0,105.0,109.0,0.326,0.011,0.01,-7.88,88.4,84.3,0.278,0.493,0.276,0.571,0.857,0.0,,,,,,,,,,,,,,,,,,
2024/05/15,1:10 PM.,SEA,KC,away,Sunny.,61,693433,2B,4,0,1,0,0,0,0,0,0,0,1,.235,.238,.395,.633,693433,bryanwoo,Woo,Right,Bryan Woo,SEA,2.89,2.72,121.1,107.0,104.0,107.0,0.785,7.49,0.96,7.12,1.04,0.96,0.285,0.344,0.144,0.256,0.499,,,,97.0,109.0,107.0,116.0,109.0,109.0,,,,,,,0.23,0.489,,,,1.44,,,1.85,,94.8,,,94.7,,0.218,0.355,0.273,,,,,,,0.234,0.315,0.097,,,,91.0,104.0,100.0,113.0,101.0,107.0,0.187,0.094,1.23,0.0,89.6,84.2,0.265,0.529,0.241,0.186,0.373,0.207,0.1,0.1,0.417,,,,,,,,,,,,,,,
2024/05/14,6:40 PM.,SEA,KC,away,Clear.,67,669302,2B,4,0,0,0,0,0,0,0,0,1,4,.234,.238,.403,.641,669302,logangilbert,"Gilbert, L",Right,Logan Gilbert,SEA,3.23,3.14,208.2,101.0,121.0,106.0,0.705,9.49,1.6,6.38,1.12,1.2,0.236,0.45,0.135,0.325,0.429,124.0,99.0,107.0,106.0,101.0,97.0,91.0,102.0,97.0,116.0,104.0,103.0,99.0,96.0,104.0,0.015,0.308,0.106,0.134,0.118,1.41,0.14,1.18,0.32,0.81,96.6,92.3,84.5,95.5,83.2,0.204,0.383,0.193,0.247,0.483,0.272,0.101,0.162,0.506,0.286,0.286,0.05,0.181,0.301,0.354,,,,146.0,102.0,115.0,0.32,,1.72,,,88.4,0.21,0.375,0.368,,,,,,,,,,,,,,,,,,,,,
2024/05/13,6:41 PM.,SEA,KC,away,Cloudy.,61,669923,2B,4,0,1,1,0,0,2,0,0,2,3,.247,.250,.425,.675,669923,georgekirby,Kirby,Right,George Kirby,SEA,3.53,3.44,191.0,106.0,106.0,106.0,0.786,8.43,1.08,8.53,1.04,1.01,0.298,0.342,0.178,0.294,0.446,,,,102.0,107.0,101.0,106.0,108.0,108.0,97.0,99.0,93.0,109.0,100.0,108.0,0.236,0.339,0.004,0.102,,0.46,0.79,-2.05,1.5,,96.0,92.3,86.0,96.0,,0.221,0.458,0.291,,,,0.253,0.413,0.295,0.263,0.354,0.105,0.333,0.439,0.286,,,,110.0,104.0,110.0,0.237,,1.28,,,87.2,0.226,0.316,0.271,,,,,,,,,,114.0,110.0,113.0,0.082,-1.95,83.4,,,,73.9,0.0,-3.5
2024/05/12,1:07 PM.,LAA,KC,away,Sunny.,73,663776,2B,3,0,1,0,0,0,1,0,0,1,1,.246,.250,.420,.670,663776,patricksandoval,Sandoval,Left,Patrick Sandoval,LAA,5.08,4.25,79.2,98.0,98.0,99.0,0.748,9.15,3.95,9.6,0.9,1.33,0.192,0.415,0.132,0.312,0.421,96.0,94.0,100.0,56.0,95.0,83.0,63.0,96.0,88.0,,,,,,,0.174,0.16,,,0.09,-2.18,,,-1.81,2.03,93.7,,,93.7,76.3,0.381,0.524,0.16,,,,,,,0.413,0.565,0.142,0.118,0.118,0.279,95.0,101.0,104.0,150.0,98.0,105.0,0.293,0.283,0.27,0.73,82.9,86.8,0.265,0.434,0.243,0.208,0.292,0.39,0.235,0.471,0.281,,,,,,,,,,,,,,,
2024/05/10,6:38 PM.,LAA,KC,away,Partly Cloudy.,66,656288,2B,4,0,0,0,0,0,0,0,0,1,2,.242,.246,.424,.670,656288,griffincanning,Canning,Right,Griffin Canning,LAA,5.19,4.74,171.2,98.0,88.0,97.0,0.772,6.82,3.46,9.12,1.63,1.04,0.225,0.434,0.128,0.367,0.401,75.0,96.0,96.0,73.0,94.0,86.0,76.0,89.0,78.0,,,,,,,0.01,0.376,,,0.107,-0.85,,,-6.83,-0.86,93.4,,,93.0,80.6,0.251,0.529,0.147,,,,,,,0.429,0.857,0.0,0.271,0.438,0.241,96.0,102.0,102.0,107.0,100.0,110.0,0.24,0.267,-0.91,0.48,88.6,87.7,0.284,0.444,0.331,0.259,0.387,0.288,,,,,,,,,,,,,,,,,,
2024/05/09,6:38 PM.,LAA,KC,away,Clear.,67,672282,2B,5,0,0,0,0,0,1,0,0,3,1,.258,.262,.452,.714,672282,reiddetmers,Detmers,Left,Reid Detmers,LAA,6.7,4.14,87.1,99.0,95.0,99.0,0.735,11.23,3.92,10.1,1.85,0.88,0.252,0.479,0.132,0.364,0.439,89.0,100.0,103.0,86.0,96.0,92.0,,,,,,,,,,,0.468,,,0.146,-0.56,,,,-3.5,93.8,,,,75.0,0.278,0.508,0.253,,,,,,,,,,0.37,0.804,0.216,92.0,96.0,97.0,117.0,106.0,114.0,0.244,0.142,-0.44,-1.18,84.7,86.2,0.22,0.39,0.368,0.351,0.544,0.319,,,,,,,,,,,,,,,,,,
2024/05/08,1:10 PM.,MIL,KC,home,Partly Cloudy.,67,605452,DH,2,0,0,0,0,0,2,0,0,0,1,.281,.283,.491,.774,605452,joeross,Ross,Right,Joe Ross,MIL,3.77,3.91,74.0,102.0,88.0,98.0,0.752,8.03,3.53,8.76,0.85,0.98,0.29,0.366,0.21,0.321,0.454,110.0,102.0,99.0,84.0,106.0,97.0,85.0,98.0,92.0,,,,,,,0.366,0.16,,,0.017,-2.63,,,0.77,2.4,94.8,,,94.8,83.2,0.288,0.5,0.275,,,,,,,0.248,0.343,0.154,0.0,0.0,0.308,81.0,106.0,97.0,94.0,103.0,104.0,0.373,0.084,0.42,0.43,90.2,86.6,0.237,0.32,0.384,0.286,0.357,0.157,,,,,,,,,,,,,,,,,,
2024/05/07,6:40 PM.,MIL,KC,home,Clear.,77,607067,2B,4,0,1,0,0,0,0,0,0,1,3,.291,.304,.509,.813,607067,colinrea,Rea,Right,Colin Rea,MIL,4.29,4.91,167.2,102.0,84.0,97.0,0.827,7.25,2.31,9.07,1.56,0.95,0.24,0.456,0.137,0.329,0.443,100.0,109.0,104.0,70.0,109.0,95.0,82.0,103.0,96.0,76.0,94.0,88.0,78.0,98.0,96.0,0.311,0.193,0.194,0.088,0.042,0.49,-1.34,-2.02,-0.28,-3.64,92.9,87.6,86.5,92.3,78.7,0.207,0.314,0.248,0.287,0.656,0.168,0.286,0.492,0.277,0.298,0.482,0.115,0.394,0.636,0.18,,,,109.0,106.0,108.0,0.172,,1.41,,,82.0,,,,,,,0.159,0.234,0.227,,,,,,,,,,,,,,,
2024/05/06,6:10 PM.,MIL,KC,home,Cloudy.,74,669060,2B,3,1,1,0,0,1,1,0,0,0,2,.294,.308,.529,.837,669060,brysewilson,"Wilson, B",Right,Bryse Wilson,MIL,4.04,5.35,104.2,105.0,93.0,98.0,0.818,7.05,2.67,8.77,1.72,0.88,0.252,0.369,0.157,0.375,0.453,106.0,107.0,106.0,85.0,113.0,105.0,92.0,106.0,96.0,98.0,101.0,95.0,,,,0.32,0.15,0.349,,0.139,-3.09,1.16,,1.31,-3.29,93.6,88.8,,93.1,80.4,0.288,0.493,0.229,0.23,0.361,0.263,,,,0.236,0.368,0.134,0.309,0.709,0.229,54.0,96.0,85.0,,,,,0.042,,-0.91,88.0,,,,,0.182,0.273,0.174,,,,,,,,,,,,,,,,,,
2024/05/05,2:32 PM.,TEX,KC,home,Cloudy.,63,592351,2B,4,0,1,0,0,0,0,0,0,0,1,.292,.306,.479,.785,592351,jongray,"Gray, Jn",Right,Jon Gray,TEX,4.47,4.65,102.2,103.0,85.0,98.0,0.777,7.54,2.45,9.38,0.96,0.98,0.228,0.412,0.145,0.366,0.457,97.0,97.0,102.0,73.0,103.0,91.0,,,,,,,,,,,0.444,,,0.046,-0.71,,,,-0.7,94.9,,,,78.9,0.311,0.443,0.15,,,,,,,,,,0.333,0.333,0.267,72.0,100.0,94.0,97.0,105.0,105.0,0.439,0.071,0.77,-1.39,88.7,88.6,0.213,0.344,0.334,0.257,0.543,0.19,,,,,,,,,,,,,,,,,,
2024/05/04,6:10 PM.,TEX,KC,home,Cloudy.,65,641540,2B,4,2,3,1,0,0,0,0,0,0,0,.295,.311,.500,.811,641540,danedunning,Dunning,Right,Dane Dunning,TEX,5.31,5.28,95.0,98.0,82.0,94.0,0.785,8.62,3.79,9.19,1.71,1.15,0.158,0.5,0.127,0.345,0.425,,,,40.0,103.0,91.0,79.0,102.0,97.0,74.0,99.0,94.0,,,,0.377,0.028,0.188,,,-2.6,-0.73,,0.0,,89.2,88.1,,89.7,,0.25,0.583,0.259,0.254,0.46,0.242,,,,0.276,0.442,0.133,0.0,0.0,0.429,83.0,94.0,86.0,102.0,100.0,97.0,0.234,0.125,-1.44,-1.22,85.0,80.6,0.274,0.512,0.304,0.233,0.488,0.327,,,,,,,58.0,89.0,98.0,0.047,0.09,75.6,0.001,-6.34,76.4,,,
2024/05/03,6:40 PM.,TEX,KC,home,Partly Cloudy.,74,547179,2B,3,0,2,1,0,0,0,0,1,0,0,.250,.268,.450,.718,547179,michaellorenzen,Lorenzen,Right,Michael Lorenzen,- - -,3.31,4.59,130.1,97.0,93.0,95.0,0.796,6.7,4.14,6.97,1.17,1.03,0.249,0.386,0.188,0.322,0.411,102.0,93.0,96.0,84.0,95.0,89.0,81.0,102.0,94.0,94.0,92.0,91.0,,,,0.212,0.272,0.1,,0.079,1.0,0.04,,-0.25,0.02,93.8,90.1,,93.6,81.7,0.155,0.309,0.184,0.235,0.51,0.236,,,,0.291,0.441,0.062,0.217,0.348,0.352,93.0,101.0,99.0,126.0,98.0,108.0,0.149,0.188,-1.51,1.94,84.6,83.9,0.368,0.632,0.253,0.122,0.173,0.373,0.19,0.429,0.291,,,,,,,,,,,,,,,
2024/05/01,3:08 PM.,TOR,KC,away,Roof Closed.,68,605135,2B,4,1,1,0,0,1,4,0,0,1,2,.216,.216,.405,.621,605135,chrisbassitt,Bassitt,Right,Chris Bassitt,TOR,4.16,4.52,171.0,98.0,94.0,96.0,0.805,8.84,3.68,9.47,0.95,1.14,0.27,0.365,0.177,0.331,0.437,101.0,91.0,102.0,64.0,103.0,94.0,96.0,101.0,97.0,79.0,101.0,91.0,87.0,90.0,86.0,0.407,0.045,0.197,0.043,0.137,-1.6,0.44,-2.64,-0.08,-0.09,92.6,89.6,84.1,92.5,71.0,0.242,0.394,0.25,0.188,0.316,0.268,0.303,0.364,0.167,0.327,0.423,0.128,0.221,0.351,0.292,75.0,87.0,84.0,120.0,96.0,106.0,0.118,0.053,-0.88,-2.29,84.5,77.2,0.375,0.781,0.096,0.321,0.607,0.158,0.154,0.231,0.458,,,,,,,,,,,,,,,
2024/04/30,7:08 PM.,TOR,KC,away,Roof Closed.,68,621244,2B,4,1,1,0,0,1,2,0,0,1,3,.212,.212,.333,.545,621244,joseberrios,Berríos,Right,José Berríos,TOR,3.6,4.74,192.1,103.0,92.0,99.0,0.808,7.16,2.53,7.86,1.45,1.17,0.257,0.421,0.15,0.352,0.414,111.0,102.0,106.0,82.0,99.0,92.0,85.0,103.0,95.0,84.0,108.0,99.0,,,,0.337,0.183,0.035,,0.286,-1.26,-1.83,,1.02,0.28,94.1,91.4,,93.4,83.2,0.305,0.558,0.189,0.36,0.48,0.123,,,,0.268,0.366,0.125,,,,86.0,104.0,101.0,,,,,0.16,,0.88,84.8,,,,,0.171,0.364,0.269,,,,0.188,0.404,0.31,,,,,,,,,,,,
2024/04/29,7:07 PM.,TOR,KC,away,Roof Closed.,68,684320,2B,5,0,1,0,0,0,1,0,0,1,3,.207,.207,.241,.448,684320,yarielrodriguez,Rodríguez,Right,Yariel Rodríguez,TOR,4.47,4.0,86.2,97.0,97.0,97.0,0.765,8.83,4.15,7.68,1.14,0.9,0.268,0.393,0.184,0.272,0.392,97.0,95.0,100.0,86.0,93.0,87.0,84.0,94.0,92.0,,,,85.0,102.0,102.0,0.108,0.409,,0.096,0.105,-0.12,,-1.17,2.98,-2.85,93.9,,88.9,93.4,78.3,0.255,0.439,0.22,,,,0.194,0.306,0.215,0.167,0.167,0.149,0.348,0.739,0.25,,,,120.0,104.0,111.0,0.282,,0.67,,,84.6,0.213,0.36,0.335,,,,,,,,,,,,,,,,,,,,,
