date,time,opponent,team,location,weather,temp,opposingPitcherId,position,ab,r,h,doubles,triples,hr,rbi,sb,bb,k,lob,avg,obp,slg,ops,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FS,Loc+ FS,Pit+ FS,SI%,FA%,FS%,SL%,wFA/C,wFS/C,wSI/C,wSL/C,vFA,vFS,vSI,vSL,FF_ba,FF_slg,FF_whiff,FS_ba,FS_slg,FS_whiff,ST_ba,ST_slg,ST_whiff,SL_ba,SL_slg,SL_whiff,SI_ba,SI_slg,SI_whiff,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FC,Loc+ FC,Pit+ FC,FC%,CU%,CH%,wFC/C,wCU/C,wCH/C,vFC,vCH,vCU,CH_ba,CH_slg,CH_whiff,FC_ba,FC_slg,FC_whiff,CU_ba,CU_slg,CU_whiff,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC,SV_ba,SV_slg,SV_whiff,FO%,wFO/C,vFO
2024/04/21,1:11 PM.,BAL,KC,home,Sunny.,55,608344,CF,2,0,1,0,0,0,0,0,0,0,0,.222,.250,.259,.509,608344,coleirvin,"Irvin, C",Left,Cole Irvin,- - -,5.11,5.78,111.0,101.0,79.0,94.0,0.849,6.32,2.35,10.7,1.46,0.96,0.251,0.414,0.121,0.34,0.478,62.0,99.0,85.0,75.0,101.0,89.0,85.0,121.0,119.0,,,,0.2,0.264,,0.041,-1.16,,-0.49,-3.18,91.9,,91.5,78.1,0.296,0.592,0.163,,,,,,,0.25,0.438,0.196,0.307,0.485,0.088,65.0,108.0,100.0,102.0,98.0,102.0,86.0,102.0,91.0,0.109,0.252,0.134,-0.64,-0.38,-1.52,85.9,84.9,77.3,0.282,0.474,0.243,0.327,0.551,0.181,0.283,0.424,0.189,,,,,,,,,,,,
2024/04/20,6:10 PM.,BAL,KC,home,Partly Cloudy.,53,669203,CF,1,0,0,0,0,0,0,0,0,1,0,.200,.231,.240,.471,669203,corbinburnes,Burnes,Right,Corbin Burnes,BAL,2.92,3.34,194.1,103.0,120.0,107.0,0.735,8.38,2.22,7.64,1.02,1.4,0.21,0.425,0.19,0.289,0.399,,,,104.0,95.0,89.0,133.0,105.0,120.0,,,,0.078,,,0.146,,,-0.5,0.7,,,97.0,87.2,,,,,,,0.125,0.5,0.457,0.196,0.268,0.463,0.235,0.412,0.157,110.0,98.0,103.0,109.0,101.0,106.0,125.0,105.0,108.0,0.45,0.215,0.11,1.37,0.44,0.2,95.3,89.2,80.3,0.194,0.339,0.377,0.251,0.362,0.19,0.2,0.326,0.378,,,,,,,,,,,,
2024/04/17,1:10 PM.,CWS,KC,away,Cloudy.,62,686563,2B,0,0,0,0,0,0,0,0,0,0,0,.200,.238,.250,.488,686563,jonathancannon,Cannon,Right,Jonathan Cannon,CHW,4.49,4.37,124.1,101.0,92.0,99.0,0.806,6.59,2.9,9.05,1.3,0.96,0.223,0.389,0.171,0.29,0.394,73.0,104.0,97.0,86.0,100.0,93.0,117.0,100.0,107.0,,,,0.28,0.123,,0.218,-1.13,,0.44,-1.39,94.3,,93.3,81.9,0.25,0.411,0.252,,,,0.255,0.489,0.282,,,,0.287,0.449,0.132,95.0,105.0,106.0,,,,79.0,101.0,93.0,0.192,,0.187,0.39,,-0.22,90.2,85.7,,0.248,0.394,0.269,0.263,0.45,0.191,,,,,,,,,,,,,,,
2024/04/17,4:25 PM.,CWS,KC,away,Cloudy.,61,607200,3B,4,0,1,0,0,0,0,0,0,1,0,.208,.240,.250,.490,607200,erickfedde,Fedde,Right,Erick Fedde,- - -,3.3,3.91,177.1,104.0,90.0,99.0,0.807,7.82,2.64,7.82,1.02,1.07,0.264,0.367,0.181,0.309,0.399,17.0,112.0,76.0,76.0,105.0,93.0,126.0,101.0,106.0,,,,0.308,0.003,,0.202,-6.18,,0.59,1.28,92.9,,93.0,83.5,0.5,0.5,0.0,,,,0.165,0.309,0.251,,,,0.25,0.358,0.202,86.0,108.0,106.0,,,,78.0,104.0,97.0,0.323,,0.164,0.43,,-0.54,89.9,87.7,,0.228,0.351,0.165,0.262,0.47,0.232,,,,,,,,,,,,,,,
2024/04/14,2:26 PM.,NYM,KC,away,Sunny.,67,676130,CF,1,0,0,0,0,0,0,0,0,1,0,.200,.238,.250,.488,676130,josebutto,Buttó,Right,José Buttó,NYM,2.55,3.44,74.0,91.0,94.0,90.0,0.703,9.61,4.62,4.99,0.73,1.01,0.244,0.401,0.14,0.308,0.311,107.0,93.0,94.0,83.0,81.0,79.0,100.0,88.0,94.0,,,,0.23,0.315,,0.235,2.14,,1.41,1.14,94.2,,93.5,84.0,0.157,0.2,0.319,,,,0.176,0.235,0.262,0.192,0.346,0.426,0.179,0.304,0.161,79.0,95.0,86.0,,,,,,,,,0.22,,,0.06,,87.1,,0.156,0.312,0.426,,,,,,,,,,,,,,,,,,
2024/04/13,1:41 PM.,NYM,KC,away,Cloudy.,51,640455,CF,5,1,2,0,0,0,0,2,0,2,3,.211,.250,.263,.513,640455,seanmanaea,Manaea,Left,Sean Manaea,NYM,3.47,3.75,181.2,97.0,90.0,96.0,0.76,9.12,3.12,6.64,1.04,0.87,0.266,0.376,0.156,0.32,0.436,88.0,103.0,99.0,95.0,100.0,97.0,88.0,88.0,93.0,,,,0.447,0.113,,0.251,1.13,,1.36,0.37,92.3,,92.3,79.5,0.167,0.295,0.311,,,,0.193,0.311,0.388,0.174,0.435,0.32,0.201,0.333,0.21,83.0,98.0,95.0,,,,84.0,88.0,85.0,0.071,,0.118,0.97,,-1.19,88.4,85.3,,0.25,0.438,0.254,0.222,0.25,0.179,,,,,,,,,,,,,,,
2024/04/11,1:10 PM.,HOU,KC,home,Sunny.,61,686613,SS,0,0,0,0,0,0,0,0,0,0,0,.143,.200,.214,.414,686613,hunterbrown,"Brown, H",Right,Hunter Brown,HOU,3.49,3.31,170.0,101.0,103.0,101.0,0.778,9.48,3.18,8.26,0.95,1.61,0.271,0.35,0.192,0.218,0.421,110.0,101.0,102.0,93.0,102.0,98.0,110.0,103.0,107.0,,,,0.182,0.347,,0.051,0.16,,0.92,1.7,96.0,,95.6,89.1,0.244,0.413,0.288,,,,,,,0.2,0.2,0.236,0.275,0.321,0.161,84.0,101.0,102.0,,,,90.0,103.0,101.0,0.17,,0.126,0.14,,0.95,92.4,88.4,,0.221,0.26,0.296,0.23,0.363,0.216,0.237,0.421,0.305,127.0,100.0,106.0,0.125,-0.79,82.9,,,,,,
2024/04/10,6:40 PM.,HOU,KC,home,Cloudy.,63,681293,SS,1,1,1,1,0,0,1,0,0,0,0,.143,.200,.214,.414,681293,spencerarrighetti,Arrighetti,Right,Spencer Arrighetti,HOU,4.53,4.05,145.0,99.0,95.0,99.0,0.739,10.61,4.03,8.63,1.3,0.85,0.247,0.437,0.147,0.314,0.444,91.0,100.0,99.0,,,,117.0,93.0,101.0,,,,,0.41,,0.108,-1.33,,,0.99,94.1,,,80.8,0.303,0.528,0.198,,,,0.113,0.226,0.386,,,,,,,89.0,97.0,90.0,118.0,98.0,104.0,66.0,98.0,96.0,0.196,0.2,0.086,0.57,0.8,-2.52,88.2,85.5,78.4,0.395,0.512,0.378,0.248,0.444,0.228,0.171,0.282,0.424,,,,,,,,,,,,
2024/04/09,6:41 PM.,HOU,KC,home,Clear.,66,664299,PR,0,1,0,0,0,0,0,0,0,0,0,.077,.143,.077,.220,664299,cristianjavier,Javier,Right,Cristian Javier,HOU,3.89,4.56,34.2,92.0,113.0,96.0,0.765,7.01,4.93,7.79,1.04,0.49,0.221,0.433,0.115,0.288,0.391,101.0,88.0,89.0,,,,113.0,93.0,99.0,,,,,0.393,,0.295,-1.3,,,0.38,91.7,,,77.5,0.256,0.535,0.27,,,,,,,0.205,0.341,0.25,,,,137.0,96.0,104.0,,,,,,,,,0.268,,,1.39,,81.2,,0.194,0.306,0.276,,,,0.5,0.667,0.143,81.0,95.0,97.0,0.044,-5.23,75.2,,,,,,
2024/04/07,1:10 PM.,CWS,KC,home,Sunny.,63,676979,CF,2,0,0,0,0,0,0,0,0,1,1,.077,.143,.077,.220,676979,garrettcrochet,Crochet,Left,Garrett Crochet,CHW,3.58,2.85,146.0,103.0,102.0,103.0,0.694,12.88,2.03,7.58,1.11,1.25,0.259,0.394,0.175,0.33,0.458,104.0,103.0,103.0,123.0,98.0,97.0,138.0,102.0,107.0,,,,0.021,0.537,,0.098,1.66,,4.04,-2.29,97.2,,97.9,84.3,0.198,0.295,0.314,,,,0.228,0.561,0.422,,,,0.154,0.154,0.321,66.0,101.0,102.0,,,,94.0,105.0,103.0,0.284,,0.059,-0.14,,-0.36,91.6,91.0,,0.184,0.289,0.339,0.268,0.458,0.334,,,,,,,,,,,,,,,
2024/04/06,6:10 PM.,CWS,KC,home,Clear.,71,623167,2B,4,0,1,0,0,0,0,0,0,3,3,.091,.167,.091,.258,623167,chrisflexen,Flexen,Right,Chris Flexen,CHW,4.95,4.71,160.0,97.0,56.0,92.0,0.789,6.92,3.54,10.13,1.35,0.79,0.249,0.41,0.154,0.308,0.373,2.0,93.0,82.0,74.0,108.0,87.0,148.0,102.0,103.0,,,,0.002,0.37,,0.087,-0.64,,2.01,-2.65,91.3,,91.4,80.0,0.261,0.473,0.132,,,,,,,0.361,0.475,0.271,,,,126.0,99.0,104.0,83.0,98.0,101.0,47.0,101.0,90.0,0.261,0.122,0.157,-0.75,0.43,-1.32,87.4,81.3,72.0,0.257,0.436,0.379,0.319,0.536,0.218,0.246,0.393,0.308,,,,,,,,,,,,
2024/04/04,6:40 PM.,CWS,KC,home,Clear.,60,647336,SS,0,0,0,0,0,0,0,0,0,0,0,.000,.125,.000,.125,647336,michaelsoroka,Soroka,Right,Michael Soroka,CHW,4.74,4.59,79.2,95.0,96.0,94.0,0.775,9.49,4.97,7.46,1.47,0.94,0.269,0.472,0.176,0.292,0.4,96.0,98.0,95.0,77.0,92.0,88.0,103.0,98.0,96.0,,,,0.212,0.325,,0.366,0.28,,-1.33,0.39,93.5,,92.3,81.9,0.195,0.354,0.21,,,,,,,0.168,0.317,0.417,0.289,0.518,0.087,113.0,85.0,92.0,,,,,,,,,0.097,,,-3.52,,82.1,,0.321,0.643,0.13,,,,,,,,,,,,,,,,,,
2024/04/03,6:05 PM.,BAL,KC,away,Drizzle.,46,669203,LF,0,0,0,0,0,0,0,0,0,0,0,.000,.125,.000,.125,669203,corbinburnes,Burnes,Right,Corbin Burnes,BAL,2.92,3.34,194.1,103.0,120.0,107.0,0.735,8.38,2.22,7.64,1.02,1.4,0.21,0.425,0.19,0.289,0.399,,,,104.0,95.0,89.0,133.0,105.0,120.0,,,,0.078,,,0.146,,,-0.5,0.7,,,97.0,87.2,,,,,,,0.125,0.5,0.457,0.196,0.268,0.463,0.235,0.412,0.157,110.0,98.0,103.0,109.0,101.0,106.0,125.0,105.0,108.0,0.45,0.215,0.11,1.37,0.44,0.2,95.3,89.2,80.3,0.194,0.339,0.377,0.251,0.362,0.19,0.2,0.326,0.378,,,,,,,,,,,,
2024/04/02,6:35 PM.,BAL,KC,away,Cloudy.,52,608344,LF,3,1,0,0,0,0,0,0,1,2,0,.000,.125,.000,.125,608344,coleirvin,"Irvin, C",Left,Cole Irvin,- - -,5.11,5.78,111.0,101.0,79.0,94.0,0.849,6.32,2.35,10.7,1.46,0.96,0.251,0.414,0.121,0.34,0.478,62.0,99.0,85.0,75.0,101.0,89.0,85.0,121.0,119.0,,,,0.2,0.264,,0.041,-1.16,,-0.49,-3.18,91.9,,91.5,78.1,0.296,0.592,0.163,,,,,,,0.25,0.438,0.196,0.307,0.485,0.088,65.0,108.0,100.0,102.0,98.0,102.0,86.0,102.0,91.0,0.109,0.252,0.134,-0.64,-0.38,-1.52,85.9,84.9,77.3,0.282,0.474,0.243,0.327,0.551,0.181,0.283,0.424,0.189,,,,,,,,,,,,
2024/04/01,6:36 PM.,BAL,KC,away,Overcast.,57,665152,2B,0,0,0,0,0,0,0,1,0,0,0,.000,.000,.000,.000,665152,deankremer,Kremer,Right,Dean Kremer,BAL,4.1,4.49,129.2,100.0,88.0,98.0,0.798,8.54,3.54,7.63,1.25,0.99,0.25,0.394,0.231,0.285,0.423,91.0,100.0,99.0,79.0,105.0,97.0,,,,72.0,99.0,99.0,0.151,0.32,0.184,,-0.18,0.73,0.67,,93.4,84.1,92.3,,0.245,0.503,0.232,0.139,0.248,0.36,,,,,,,0.247,0.353,0.072,,,,92.0,98.0,96.0,99.0,102.0,98.0,0.23,0.114,,0.33,0.29,,86.9,,77.0,,,,0.25,0.355,0.237,0.225,0.3,0.198,,,,,,,,,,,,
2024/03/31,1:10 PM.,MIN,KC,home,Overcast.,69,641927,CF,2,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,641927,baileyober,Ober,Right,Bailey Ober,MIN,3.98,3.22,178.2,105.0,91.0,102.0,0.728,9.62,2.17,6.85,1.36,0.67,0.22,0.439,0.183,0.303,0.416,81.0,104.0,96.0,,,,74.0,100.0,101.0,,,,,0.381,,0.118,-0.01,,,2.03,91.7,,,80.3,0.258,0.506,0.222,,,,,,,0.095,0.162,0.307,,,,116.0,111.0,111.0,94.0,99.0,103.0,84.0,104.0,100.0,0.195,0.011,0.294,-0.86,4.57,1.98,86.2,83.4,76.0,0.154,0.285,0.395,0.279,0.504,0.229,0.0,0.0,0.375,,,,,,,,,,,,
2024/03/30,3:10 PM.,MIN,KC,home,Sunny.,66,657746,2B,2,0,0,0,0,0,0,0,0,2,1,.000,.000,.000,.000,657746,joeryan,Ryan,Right,Joe Ryan,MIN,3.6,2.87,135.0,107.0,99.0,104.0,0.752,9.8,1.53,7.33,1.27,0.79,0.242,0.427,0.198,0.281,0.481,94.0,110.0,105.0,110.0,108.0,105.0,108.0,103.0,112.0,101.0,103.0,94.0,0.06,0.485,0.221,0.234,1.38,0.2,-0.77,-0.09,94.0,88.6,92.9,83.1,0.194,0.379,0.275,0.202,0.387,0.258,0.207,0.37,0.337,0.343,0.6,0.216,0.345,0.483,0.094,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
