date,time,series,result,opponent,team,location,weather,temp,opposingPitcherId,oppRuns,runs,doubles,triples,homeRuns,strikeOuts,baseOnBalls,hits,atBats,stolenBases,rbi,leftOnBase,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,SI%,FA%,SL%,CH%,wFA/C,wSI/C,wSL/C,wCH/C,vFA,vCH,vSI,vSL,SI_ba,SI_slg,SI_whiff,FF_ba,FF_slg,FF_whiff,SL_ba,SL_slg,SL_whiff,CH_ba,CH_slg,CH_whiff,oppStarterIP,oppStarterH,oppStarterR,oppStarterER,oppStarterBB,oppStarterK,oppStarterHR,oppStarterP,oppStarterS,oppStarterERA,teamPitcherId,teamPitcherName,teamStarterIP,teamStarterER,teamStarterK,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,FS_slg,FS_whiff,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FC,Loc+ FC,Pit+ FC,FC%,CU%,wFC/C,wCU/C,vFC,vCU,FC_ba,FC_slg,FC_whiff,CU_ba,CU_slg,CU_whiff,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC,vKN (sc),KN%,wKN/C,SV_ba,SV_slg,SV_whiff,FO%,wFO/C,vFO,KC_ba,KC_slg,KC_whiff
2023/07/09,1:10 PM.,29,W,CWS,STL,away,Partly Cloudy.,80,608337,3,4,2,0,1,9,4,5,31,0,4,12,608337,lucasgiolito,Giolito,Right,Lucas Giolito,- - -,4.88,4.61,184.1,101.0,95.0,101.0,0.737,9.96,3.56,8.25,2.0,0.79,0.262,0.426,0.183,0.343,0.413,99.0,100.0,107.0,84.0,100.0,95.0,,,,107.0,105.0,104.0,,0.419,0.282,0.283,-0.85,,-0.25,-0.2,93.1,80.9,,84.0,,,,0.262,0.546,0.2,0.236,0.438,0.345,0.209,0.442,0.35200000000000004,7.0,2,2,2,3,5,1,90,57,3.45,571927,Steven Matz,5.1,0,9,,,,,,,,,,81.0,76.0,78.0,,,,,0.015,,-3.72,,77.9,,,,0.5,0.5,0.2,,,,,,,,,,,,,,,,,,
2023/07/14,7:16 PM.,30,L,WSH,STL,home,Partly Cloudy.,91,592866,7,5,1,0,3,10,1,6,35,0,5,9,592866,trevorwilliams,Williams,Right,Trevor Williams,WSN,5.55,5.66,144.1,104.0,81.0,96.0,0.831,6.92,3.3,11.1,2.12,0.96,0.253,0.4,0.163,0.329,0.387,68.0,105.0,96.0,80.0,107.0,96.0,91.0,100.0,95.0,94.0,114.0,103.0,0.146,0.433,0.182,0.171,-0.77,-0.45,-1.7,-2.25,89.7,83.3,88.2,80.9,0.325,0.458,0.188,0.283,0.563,0.16699999999999998,0.313,0.5,0.281,0.315,0.483,0.19899999999999998,2.2,1,1,1,1,5,1,52,34,4.42,571945,Miles Mikolas,3.0,0,2,,,,,,,,,,97.0,95.0,95.0,,,,,0.069,,-1.93,,76.7,,,,0.314,0.629,0.2,,,,,,,,,,,,,,,,,,
2023/07/15,7:20 PM.,30,W,WSH,STL,home,Partly Cloudy.,77,663623,6,9,2,1,2,4,1,17,38,0,9,15,663623,jakeirvin,"Irvin, J",Right,Jake Irvin,WSN,4.61,5.1,121.0,101.0,99.0,98.0,0.839,7.36,4.02,8.78,1.49,1.08,0.252,0.369,0.125,0.374,0.427,78.0,99.0,95.0,92.0,100.0,94.0,101.0,101.0,98.0,,,,0.287,0.356,,0.051,-0.01,-0.75,,1.21,94.5,87.8,93.9,,0.348,0.525,0.09300000000000001,0.208,0.376,0.192,,,,0.25,0.5,0.156,3.0,6,4,4,1,3,1,79,51,4.96,571927,Steven Matz,4.1,4,4,,,,,,,,,,110.0,100.0,103.0,,,,,0.306,,0.08,,80.9,,,,0.197,0.362,0.257,,,,,,,,,,,,,,,,,,
2023/07/16,1:17 PM.,30,W,WSH,STL,home,Sunny.,89,680686,4,8,2,0,2,4,5,13,37,0,8,27,680686,josiahgray,"Gray, Js",Right,Josiah Gray,WSN,3.91,5.03,159.0,95.0,88.0,91.0,0.762,8.09,4.53,8.6,1.25,0.92,0.253,0.453,0.21,0.313,0.389,44.0,96.0,90.0,82.0,91.0,83.0,93.0,101.0,90.0,84.0,92.0,96.0,0.176,0.166,0.299,0.016,-1.21,0.15,-0.07,0.6,93.5,88.6,93.1,85.1,0.313,0.385,0.138,0.291,0.557,0.20199999999999999,0.163,0.233,0.429,0.286,0.357,0.1,5.0,10,4,4,1,2,1,95,61,3.59,656427,Jack Flaherty,6.0,3,7,,,,,,,,,,96.0,95.0,97.0,95.0,95.0,83.0,0.181,0.161,-0.09,0.24,88.8,82.2,0.243,0.461,0.205,0.221,0.358,0.349,,,,,,,,,,,,,,,,,,
2023/07/17,6:47 PM.,31,W,MIA,STL,home,Cloudy.,80,666200,4,6,3,0,0,6,4,11,33,0,6,14,666200,jesusluzardo,Luzardo,Left,Jesús Luzardo,MIA,3.58,3.96,178.2,100.0,104.0,102.0,0.708,10.48,2.77,8.16,1.11,0.98,0.286,0.383,0.163,0.373,0.402,93.0,99.0,100.0,106.0,103.0,100.0,82.0,100.0,97.0,111.0,97.0,105.0,0.04,0.457,0.289,0.21,0.93,-0.81,-0.26,-0.09,96.7,88.3,96.5,85.1,0.314,0.686,0.102,0.232,0.384,0.19399999999999998,0.233,0.389,0.518,0.248,0.429,0.361,4.0,5,3,2,3,2,0,92,52,3.34,571945,Miles Mikolas,6.0,3,3,,,,,,,,,,,,,68.0,87.0,76.0,0.004,,0.74,,91.4,,,,,,,,,,,,,,,,,,,,,,,,,
2023/07/18,6:47 PM.,31,W,MIA,STL,home,Clear.,81,665795,2,5,1,0,2,14,6,6,34,1,5,18,665795,edwardcabrera,"Cabrera, E",Right,Edward Cabrera,MIA,4.24,3.77,99.2,97.0,103.0,97.0,0.718,10.66,5.96,7.04,0.99,1.68,0.159,0.488,0.163,0.293,0.347,91.0,98.0,99.0,106.0,95.0,92.0,109.0,86.0,82.0,115.0,98.0,104.0,0.093,0.279,0.081,0.314,0.19,-0.3,-0.71,1.29,96.2,92.9,96.1,88.2,0.28,0.44,0.233,0.211,0.366,0.191,0.222,0.444,0.306,0.186,0.3,0.363,5.0,2,1,1,3,6,1,74,44,4.50,656756,Jordan Montgomery,6.0,1,5,,,,,,,,,,109.0,102.0,103.0,,,,,0.234,,-0.37,,84.6,,,,0.24,0.38,0.38,,,,,,,,,,,,,,,,,,
2023/07/19,1:16 PM.,31,W,MIA,STL,home,Cloudy.,85,645261,4,6,1,0,1,7,3,11,34,1,5,14,645261,sandyalcantara,"Alcantara, S",Right,Sandy Alcantara,MIA,4.14,4.33,184.2,105.0,113.0,108.0,0.771,7.36,2.34,8.58,1.07,1.69,0.23,0.4,0.149,0.343,0.452,108.0,104.0,107.0,111.0,111.0,107.0,115.0,106.0,108.0,116.0,103.0,110.0,0.29,0.213,0.201,0.273,-0.27,1.72,0.72,-0.43,98.0,91.1,97.6,89.9,0.237,0.366,0.124,0.253,0.448,0.267,0.227,0.364,0.35200000000000004,0.282,0.401,0.299,6.0,8,4,4,2,7,1,103,69,4.70,641712,Dakota Hudson,3.0,2,1,,,,,,,,,,134.0,99.0,105.0,,,,,0.022,,-0.52,,86.1,,,,0.308,0.308,0.182,,,,,,,,,,,,,,,,,,
2023/07/20,7:05 PM.,32,W,CHC,STL,away,Partly Cloudy.,80,573186,2,7,4,0,2,8,7,10,35,1,7,21,573186,marcusstroman,Stroman,Right,Marcus Stroman,CHC,3.95,4.27,136.2,100.0,101.0,99.0,0.793,7.84,3.42,7.9,0.59,2.6,0.207,0.434,0.135,0.302,0.382,,,,58.0,106.0,91.0,102.0,97.0,95.0,78.0,111.0,109.0,0.464,0.082,0.051,,0.34,1.08,-0.41,,92.0,,91.4,86.1,0.245,0.332,0.14300000000000002,0.154,0.256,0.32,0.184,0.237,0.322,,,,3.2,7,5,4,4,4,1,99,56,3.09,571927,Steven Matz,5.0,1,6,46.0,95.0,91.0,0.077,0.12,86.6,0.205,0.308,0.324,139.0,103.0,111.0,105.0,96.0,98.0,0.096,0.23,0.96,0.34,89.7,84.6,0.26,0.42,0.242,,,,,,,,,,,,,0.24,0.38,0.301,,,,,,
2023/07/21,1:20 PM.,32,L,CHC,STL,away,Sunny.,74,657006,4,3,0,0,0,12,5,7,34,2,3,19,657006,justinsteele,Steele,Left,Justin Steele,CHC,3.06,3.5,173.1,102.0,99.0,102.0,0.781,9.14,1.87,8.67,0.73,1.7,0.243,0.433,0.179,0.278,0.467,69.0,85.0,78.0,88.0,102.0,98.0,45.0,95.0,88.0,123.0,104.0,111.0,0.018,0.626,0.339,0.01,0.67,0.89,0.54,-1.94,91.8,87.5,92.2,83.3,0.25,0.333,0.16699999999999998,0.275,0.393,0.203,0.217,0.346,0.311,0.4,0.4,0.1,6.1,6,2,2,1,9,0,100,67,2.52,656427,Jack Flaherty,6.0,4,6,,,,,,,,,,87.0,98.0,109.0,,,,,0.006,,2.44,,80.7,,,,0.0,0.0,0.33299999999999996,,,,,,,,,,,,,,,,,,
2023/07/22,1:45 PM.,32,L,CHC,STL,away,Partly Cloudy.,82,605242,8,6,2,0,2,11,5,10,36,0,5,16,605242,michaelfulmer,Fulmer,Right,Michael Fulmer,CHC,4.42,4.3,57.0,97.0,105.0,100.0,0.694,10.26,4.42,7.58,1.11,0.98,0.254,0.408,0.148,0.296,0.409,67.0,97.0,105.0,104.0,98.0,101.0,102.0,97.0,99.0,124.0,97.0,106.0,0.111,0.286,0.306,0.077,-0.45,-0.8,1.56,-0.45,94.2,89.9,94.8,83.2,0.25,0.464,0.19,0.32,0.52,0.237,0.183,0.225,0.48100000000000004,0.143,0.357,0.581,2.0,3,1,1,1,2,1,29,18,4.43,571945,Miles Mikolas,5.0,5,3,,,,,,,,,,,,,95.0,97.0,91.0,0.22,,0.32,,89.6,,0.244,0.537,0.25,,,,,,,,,,,,,,,,,,,,,
2023/07/23,1:20 PM.,32,L,CHC,STL,away,Sunny.,78,592791,7,2,1,0,0,9,3,9,35,0,2,13,592791,jamesontaillon,Taillon,Right,Jameson Taillon,CHC,4.84,4.7,154.1,106.0,99.0,104.0,0.804,8.16,2.39,9.1,1.57,0.88,0.22,0.418,0.177,0.311,0.437,82.0,94.0,98.0,87.0,104.0,97.0,97.0,107.0,97.0,117.0,113.0,122.0,0.102,0.342,0.154,0.031,-0.69,0.9,0.75,-0.22,93.7,86.5,93.9,80.9,0.296,0.394,0.133,0.261,0.553,0.204,0.233,0.333,0.27399999999999997,0.28,0.44,0.106,5.2,8,1,1,1,6,0,109,75,5.75,656756,Jordan Montgomery,6.0,5,4,,,,,,,,,,109.0,111.0,113.0,101.0,102.0,99.0,0.222,0.149,-0.32,-0.12,88.6,80.5,0.311,0.521,0.27399999999999997,0.198,0.349,0.2,,,,,,,,,,,,,,,,,,
2023/07/24,6:40 PM.,33,W,AZ,STL,away,Roof Closed.,78,669194,6,10,2,0,2,3,5,12,36,0,10,14,669194,rynenelson,"Nelson, R",Right,Ryne Nelson,ARI,5.31,5.27,144.0,104.0,101.0,103.0,0.823,6.0,2.88,9.94,1.5,0.83,0.229,0.413,0.131,0.362,0.463,96.0,96.0,98.0,102.0,104.0,103.0,,,,106.0,105.0,113.0,,0.546,0.134,0.133,-0.72,,0.52,-0.16,94.4,83.3,,81.7,,,,0.308,0.553,0.16699999999999998,0.174,0.565,0.257,0.203,0.407,0.312,6.0,8,5,5,3,1,2,87,56,4.97,425794,Adam Wainwright,5.0,2,3,,,,,,,,,,99.0,94.0,98.0,101.0,111.0,105.0,0.135,0.052,-1.72,-2.44,85.6,76.4,0.326,0.539,0.218,0.429,0.714,0.182,,,,,,,,,,,,,,,,,,
2023/07/25,6:40 PM.,33,L,AZ,STL,away,Roof Closed.,78,518876,3,1,1,0,0,7,4,5,32,2,0,16,518876,merrillkelly,"Kelly, M",Right,Merrill Kelly,ARI,3.29,4.13,177.2,105.0,92.0,103.0,0.753,9.47,3.5,7.24,1.01,1.33,0.195,0.47,0.136,0.359,0.386,99.0,108.0,114.0,78.0,104.0,97.0,85.0,105.0,95.0,104.0,112.0,110.0,0.122,0.301,0.055,0.231,0.04,0.83,-0.64,2.43,92.2,88.7,92.4,85.5,0.261,0.378,0.163,0.224,0.489,0.259,0.217,0.391,0.413,0.18,0.234,0.32,6.0,4,1,1,2,5,0,86,57,3.12,571927,Steven Matz,6.0,0,6,,,,,,,,,,121.0,105.0,111.0,87.0,101.0,99.0,0.181,0.11,0.88,-0.45,90.8,82.1,0.22,0.352,0.244,0.268,0.411,0.256,,,,,,,,,,,,,,,,,,
2023/07/26,12:41 PM.,33,W,AZ,STL,away,Roof Closed.,78,668678,7,11,2,0,5,9,3,15,40,0,10,12,668678,zacgallen,Gallen,Right,Zac Gallen,ARI,3.47,4.16,210.0,104.0,106.0,107.0,0.761,9.43,2.01,8.06,0.94,1.19,0.223,0.418,0.098,0.401,0.419,86.0,107.0,114.0,104.0,104.0,106.0,97.0,95.0,92.0,105.0,116.0,112.0,0.007,0.491,0.045,0.139,1.59,-3.38,0.34,1.05,93.6,86.8,93.0,87.4,0.286,0.714,0.125,0.238,0.36,0.192,0.25,0.389,0.265,0.21,0.336,0.314,6.1,7,5,5,2,8,2,102,69,3.36,656427,Jack Flaherty,5.0,3,4,,,,,,,,,,,,,106.0,99.0,94.0,0.092,,-2.24,,90.2,,0.352,0.648,0.205,0.21,0.344,0.405,121.0,104.0,112.0,0.227,0.46,82.5,,,,,,,,,,,,
2023/07/27,6:46 PM.,34,L,CHC,STL,home,Clear.,99,657006,10,3,3,0,2,8,3,8,35,0,3,18,657006,justinsteele,Steele,Left,Justin Steele,CHC,3.06,3.5,173.1,102.0,99.0,102.0,0.781,9.14,1.87,8.67,0.73,1.7,0.243,0.433,0.179,0.278,0.467,69.0,85.0,78.0,88.0,102.0,98.0,45.0,95.0,88.0,123.0,104.0,111.0,0.018,0.626,0.339,0.01,0.67,0.89,0.54,-1.94,91.8,87.5,92.2,83.3,0.25,0.333,0.16699999999999998,0.275,0.393,0.203,0.217,0.346,0.311,0.4,0.4,0.1,6.0,5,1,1,3,4,1,92,60,2.46,571945,Miles Mikolas,0.2,1,1,,,,,,,,,,87.0,98.0,109.0,,,,,0.006,,2.44,,80.7,,,,0.0,0.0,0.33299999999999996,,,,,,,,,,,,,,,,,,
2023/07/28,7:16 PM.,34,L,CHC,STL,home,Clear.,96,669713,3,2,1,0,2,12,2,7,33,1,2,12,669713,haydenwesneski,Wesneski,Right,Hayden Wesneski,CHC,4.63,5.23,89.1,101.0,101.0,102.0,0.796,8.36,3.22,8.26,2.01,1.07,0.242,0.431,0.142,0.369,0.444,77.0,102.0,103.0,80.0,105.0,94.0,92.0,96.0,91.0,123.0,98.0,110.0,0.189,0.296,0.366,0.049,-1.9,-0.38,1.49,0.65,94.3,84.5,92.9,82.0,0.273,0.545,0.145,0.327,0.636,0.165,0.14,0.231,0.376,0.188,0.188,0.133,2.0,2,1,1,1,4,1,35,24,4.74,656756,Jordan Montgomery,6.0,3,3,,,,,,,,,,,,,100.0,98.0,104.0,0.1,,-0.42,,88.8,,0.308,0.654,0.2,,,,,,,,,,,,,,,,,,,,,
2023/07/29,8:02 PM.,34,L,CHC,STL,home,Rain.,78,592791,5,1,0,0,0,5,5,5,30,0,1,17,592791,jamesontaillon,Taillon,Right,Jameson Taillon,CHC,4.84,4.7,154.1,106.0,99.0,104.0,0.804,8.16,2.39,9.1,1.57,0.88,0.22,0.418,0.177,0.311,0.437,82.0,94.0,98.0,87.0,104.0,97.0,97.0,107.0,97.0,117.0,113.0,122.0,0.102,0.342,0.154,0.031,-0.69,0.9,0.75,-0.22,93.7,86.5,93.9,80.9,0.296,0.394,0.133,0.261,0.553,0.204,0.233,0.333,0.27399999999999997,0.28,0.44,0.106,6.0,2,1,1,4,4,0,84,52,5.46,425794,Adam Wainwright,6.0,4,3,,,,,,,,,,109.0,111.0,113.0,101.0,102.0,99.0,0.222,0.149,-0.32,-0.12,88.6,80.5,0.311,0.521,0.27399999999999997,0.198,0.349,0.2,,,,,,,,,,,,,,,,,,
2023/07/30,1:16 PM.,34,W,CHC,STL,home,Partly Cloudy.,86,543294,0,3,1,0,0,2,2,8,30,1,3,15,543294,kylehendricks,Hendricks,Right,Kyle Hendricks,CHC,3.74,4.13,137.0,105.0,60.0,93.0,0.801,6.11,1.77,9.07,0.85,1.36,0.196,0.438,0.233,0.249,0.383,43.0,107.0,90.0,67.0,100.0,93.0,72.0,110.0,99.0,,,,0.349,0.205,,0.411,-1.61,0.04,,1.43,87.8,80.7,87.5,,0.318,0.46,0.08,0.38,0.658,0.11199999999999999,,,,0.18,0.279,0.324,7.0,8,3,2,1,2,0,93,64,3.38,571927,Steven Matz,6.0,0,2,,,,,,,,,,97.0,79.0,84.0,,,,,0.035,,0.0,,73.3,,,,0.25,0.25,0.43799999999999994,,,,,,,,,,,,,,,,,,
2023/08/01,6:46 PM.,35,L,MIN,STL,home,Partly Cloudy.,84,641154,3,2,0,0,1,8,1,7,33,0,2,8,641154,pablolopez,"López, P",Right,Pablo López,MIN,3.66,3.0,194.0,107.0,99.0,109.0,0.717,10.86,2.23,8.16,1.11,1.25,0.208,0.438,0.175,0.295,0.428,90.0,108.0,109.0,100.0,108.0,105.0,98.0,105.0,104.0,111.0,106.0,114.0,0.106,0.345,0.214,0.211,0.1,2.08,1.34,-0.17,94.9,88.4,94.5,84.4,0.278,0.342,0.126,0.268,0.468,0.315,0.173,0.287,0.366,0.257,0.41,0.284,6.0,4,1,1,0,5,0,94,65,4.01,571945,Miles Mikolas,7.0,2,7,,,,,,,,,,93.0,110.0,114.0,,,,,0.125,,0.25,,82.5,,,,0.202,0.33,0.364,,,,,,,,,,,,,,,,,,
2023/08/02,6:45 PM.,35,W,MIN,STL,home,Overcast.,81,657746,3,7,1,0,4,10,1,10,34,1,7,12,657746,joeryan,Ryan,Right,Joe Ryan,MIN,4.51,3.53,161.2,107.0,99.0,105.0,0.749,10.97,1.89,8.63,1.78,0.63,0.232,0.423,0.147,0.326,0.455,,,,102.0,112.0,108.0,,,,102.0,88.0,94.0,,0.569,0.159,,0.89,,-2.12,,92.3,,,80.3,,,,0.24,0.457,0.287,0.32,0.56,0.24100000000000002,,,,4.0,9,7,7,1,4,4,103,66,4.43,641712,Dakota Hudson,7.0,3,7,91.0,104.0,102.0,0.272,-0.3,83.9,0.242,0.415,0.213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/08/03,6:46 PM.,35,L,MIN,STL,home,Cloudy.,83,543243,5,3,1,0,1,11,0,8,35,0,3,10,543243,sonnygray,"Gray, So",Right,Sonny Gray,MIN,2.79,3.66,184.0,101.0,103.0,104.0,0.759,8.95,2.69,7.63,0.39,1.55,0.255,0.424,0.143,0.3,0.422,84.0,95.0,89.0,105.0,99.0,100.0,82.0,99.0,94.0,122.0,108.0,121.0,0.157,0.271,0.205,0.067,0.61,-0.46,3.25,-0.63,92.9,87.9,92.8,84.3,0.275,0.413,0.177,0.301,0.422,0.16399999999999998,0.096,0.117,0.413,0.27,0.405,0.174,7.0,5,2,2,0,8,1,77,55,3.18,669461,Matthew Liberatore,5.2,5,1,,,,,,,,,,91.0,98.0,101.0,118.0,102.0,102.0,0.131,0.168,1.3,0.87,87.6,79.6,0.265,0.368,0.278,0.257,0.371,0.282,,,,0.001,-0.41,72.9,,,,,,,,,,,,
2023/08/04,7:16 PM.,36,L,COL,STL,home,Cloudy.,83,623167,9,4,2,0,3,4,1,14,39,0,4,14,623167,chrisflexen,Flexen,Right,Chris Flexen,- - -,6.86,6.2,102.1,99.0,83.0,93.0,0.794,6.51,3.34,11.7,2.2,1.05,0.257,0.417,0.137,0.346,0.401,93.0,97.0,97.0,65.0,98.0,84.0,49.0,106.0,76.0,122.0,107.0,111.0,0.019,0.409,0.097,0.16,-2.66,-7.15,-2.44,0.72,91.9,81.0,90.9,80.8,0.6,0.7,0.111,0.379,0.739,0.174,0.389,0.444,0.14800000000000002,0.213,0.32,0.397,5.0,10,3,3,0,2,2,72,47,7.82,425794,Adam Wainwright,3.0,7,5,,,,,,,,,,92.0,95.0,111.0,87.0,100.0,94.0,0.293,0.022,-0.47,2.61,87.9,71.6,0.287,0.504,0.20199999999999999,0.125,0.125,0.35700000000000004,,,,,,,,,,,,,,,,,,
2023/08/05,6:14 PM.,36,W,COL,STL,home,Partly Cloudy.,84,621389,2,6,2,1,1,4,4,11,34,0,6,16,621389,tyblach,Blach,Left,Ty Blach,COL,5.54,7.26,78.0,102.0,75.0,88.0,0.856,5.77,2.77,12.0,1.73,1.18,0.279,0.371,0.121,0.39,0.447,20.0,103.0,96.0,,,,69.0,104.0,84.0,,,,0.55,,,0.221,,-1.22,,-1.35,,79.9,89.3,,0.322,0.561,0.102,,,,,,,0.371,0.486,0.207,4.2,8,4,4,1,2,1,80,54,4.85,571927,Steven Matz,6.0,1,6,,,,,,,,,,66.0,98.0,98.0,170.0,99.0,85.0,0.165,0.064,-2.26,-0.44,83.7,78.9,0.348,0.652,0.184,0.211,0.211,0.257,,,,,,,,,,,,,,,,,,
2023/08/06,1:16 PM.,36,L,COL,STL,home,Partly Cloudy.,83,596295,1,0,2,0,0,5,6,8,35,1,0,25,596295,austingomber,Gomber,Left,Austin Gomber,COL,5.5,5.74,139.0,99.0,78.0,94.0,0.829,5.63,2.78,10.62,1.68,1.1,0.213,0.443,0.151,0.389,0.463,73.0,100.0,98.0,68.0,97.0,85.0,66.0,7.0,2.0,93.0,98.0,102.0,0.012,0.439,0.201,0.181,-1.99,-5.34,0.96,-0.07,90.6,81.6,90.8,84.8,0.4,1.0,0.16699999999999998,0.344,0.656,0.11800000000000001,0.275,0.383,0.247,0.296,0.509,0.19899999999999998,6.0,6,0,0,3,2,0,79,56,5.40,668868,Zack Thompson,4.0,1,8,,,,,,,,,,,,,,,,,,,,,,,,,0.226,0.358,0.28,90.0,103.0,104.0,0.168,-0.75,77.6,,,,,,,,,,,,
2023/08/08,6:40 PM.,37,L,TB,STL,away,Dome.,72,621107,4,2,1,1,2,10,2,6,32,0,2,8,621107,zacheflin,Eflin,Right,Zach Eflin,TBR,3.5,3.02,177.2,108.0,98.0,106.0,0.775,9.42,1.22,8.0,0.96,1.48,0.21,0.449,0.159,0.343,0.449,75.0,99.0,94.0,83.0,123.0,112.0,98.0,107.0,105.0,122.0,120.0,127.0,0.319,0.062,0.044,0.051,2.53,1.09,0.79,-0.61,92.9,86.4,92.2,80.0,0.259,0.315,0.129,0.104,0.208,0.32,0.6,0.6,0.5,0.192,0.308,0.28300000000000003,7.0,5,1,1,0,8,1,99,71,3.34,571945,Miles Mikolas,7.0,2,5,,,,,,,,,,100.0,110.0,107.0,100.0,106.0,102.0,0.261,0.263,-0.01,1.27,88.5,79.1,0.307,0.588,0.16699999999999998,0.185,0.339,0.349,,,,,,,,,,,,,,,,,,
2023/08/09,6:40 PM.,37,W,TB,STL,away,Dome.,72,656222,4,6,1,0,1,6,3,9,35,1,6,12,656222,jalenbeeks,Beeks,Left,Jalen Beeks,TBR,5.95,3.61,42.1,95.0,89.0,90.0,0.729,9.99,4.46,8.93,0.85,1.17,0.285,0.366,0.154,0.309,0.438,112.0,95.0,96.0,65.0,95.0,83.0,,,,106.0,71.0,93.0,,0.435,0.015,0.443,-0.49,,-16.85,-0.18,94.3,89.6,,81.8,,,,0.243,0.419,0.252,1.0,1.5,0.0,0.267,0.373,0.317,2.0,3,2,2,1,1,0,32,22,6.41,641712,Dakota Hudson,5.0,3,2,,,,,,,,,,,,,92.0,105.0,98.0,0.107,,2.73,,85.7,,0.125,0.125,0.588,,,,,,,,,,,,,,,,,,,,,
2023/08/10,6:40 PM.,37,W,TB,STL,away,Dome.,72,641793,2,5,3,0,2,5,0,11,38,0,4,13,641793,zacklittell,Littell,Right,Zack Littell,- - -,4.1,4.24,90.0,105.0,92.0,105.0,0.801,7.4,1.2,9.4,1.3,1.12,0.263,0.401,0.128,0.36,0.469,,,,73.0,109.0,100.0,74.0,108.0,98.0,103.0,100.0,105.0,0.099,0.312,0.397,,0.57,0.28,0.34,,94.1,,92.9,87.1,0.237,0.342,0.063,0.26,0.44,0.22,0.25,0.417,0.3,,,,6.0,7,3,3,0,5,1,73,49,4.10,669461,Matthew Liberatore,8.0,0,7,115.0,107.0,118.0,0.192,-1.3,84.3,0.268,0.415,0.281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/08/11,7:10 PM.,38,L,KC,STL,away,Partly Cloudy.,93,669395,12,8,4,0,2,3,5,11,36,0,8,20,669395,dylancoleman,Coleman,Right,Dylan Coleman,KCR,8.84,5.55,18.1,86.0,103.0,89.0,0.693,10.31,9.33,8.84,1.47,0.95,0.275,0.51,0.196,0.314,0.355,,,,107.0,81.0,79.0,,,,105.0,86.0,95.0,,0.376,0.358,,-1.43,,-2.34,,95.2,,,80.8,,,,0.294,0.529,0.244,0.222,0.361,0.4,,,,1.0,0,0,0,3,0,0,22,8,9.39,425794,Adam Wainwright,1.0,8,0,,,,,,,,,,,,,90.0,88.0,90.0,0.266,,0.1,,90.1,,0.313,0.5,0.275,,,,,,,,,,,,,,,,,,,,,
2023/08/12,6:11 PM.,38,W,KC,STL,away,Partly Cloudy.,90,666142,4,5,1,0,2,8,6,8,33,0,5,21,666142,coleragans,Ragans,Left,Cole Ragans,- - -,3.47,3.33,96.0,99.0,101.0,101.0,0.713,10.59,3.84,6.56,0.66,1.21,0.284,0.364,0.178,0.284,0.409,90.0,97.0,103.0,108.0,100.0,100.0,,,,126.0,114.0,125.0,,0.401,0.104,0.237,0.24,,2.79,2.84,96.5,86.6,,86.6,,,,0.234,0.411,0.27899999999999997,0.18,0.2,0.4,0.152,0.192,0.344,5.0,6,4,3,4,5,1,93,57,4.02,571927,Steven Matz,6.0,2,5,,,,,,,,,,,,,89.0,92.0,87.0,0.134,,1.47,,91.8,,0.27,0.378,0.23800000000000002,0.194,0.306,0.295,,,,0.124,-0.05,81.8,,,,,,,,,,,,
2023/08/14,6:47 PM.,39,W,OAK,STL,home,Cloudy.,79,676664,5,7,0,1,1,11,10,8,31,3,7,20,676664,jpsears,Sears,Left,JP Sears,OAK,4.54,4.64,172.1,101.0,93.0,100.0,0.779,8.41,2.77,8.62,1.78,0.55,0.283,0.416,0.178,0.301,0.438,83.0,100.0,102.0,93.0,102.0,96.0,,,,93.0,102.0,106.0,0.001,0.501,0.346,0.151,-0.84,0.63,-0.06,0.36,93.1,84.1,92.1,81.4,,,,0.256,0.478,0.217,0.21,0.395,0.28300000000000003,0.277,0.438,0.225,5.0,6,3,3,4,6,1,97,60,4.27,571945,Miles Mikolas,6.1,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
