date,time,series,result,opponent,team,location,weather,temp,opposingPitcherId,oppRuns,runs,doubles,triples,homeRuns,strikeOuts,baseOnBalls,hits,atBats,stolenBases,rbi,leftOnBase,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,FA%,SL%,CU%,CH%,wFA/C,wSL/C,wCU/C,wCH/C,vFA,vCH,vSL,vCU,FF_ba,FF_slg,FF_whiff,CH_ba,CH_slg,CH_whiff,SL_ba,SL_slg,SL_whiff,CU_ba,CU_slg,CU_whiff,oppStarterIP,oppStarterH,oppStarterR,oppStarterER,oppStarterBB,oppStarterK,oppStarterHR,oppStarterP,oppStarterS,oppStarterERA,teamPitcherId,teamPitcherName,teamStarterIP,teamStarterER,teamStarterK,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FC%,wFC/C,wSI/C,vFC,vSI,SI_ba,SI_slg,SI_whiff,FC_ba,FC_slg,FC_whiff,Stf+ KC,Loc+ KC,Pit+ KC,Stf+ FS,Loc+ FS,Pit+ FS,FS%,KC%,wFS/C,wKC/C,vFS,vKC,FS_ba,FS_slg,FS_whiff,vKN (sc),KN%,wKN/C,SV_ba,SV_slg,SV_whiff
2023/08/20,1:40 PM.,40,W,CLE,DET,away,Sunny.,83,671106,1,4,0,0,2,8,2,8,33,1,4,12,671106,loganallen,"Allen, L.T.",Left,Logan Allen,CLE,3.81,4.42,125.1,102.0,86.0,100.0,0.773,8.55,3.45,9.12,1.15,1.17,0.247,0.432,0.155,0.337,0.414,60.0,104.0,105.0,,,,82.0,101.0,95.0,108.0,98.0,101.0,0.451,0.247,,0.213,-0.12,-0.74,,1.49,91.4,82.7,79.3,,0.257,0.482,0.177,0.191,0.223,0.33,0.3,0.3,0.368,,,,6.0,4,2,2,2,5,1,99,57,3.31,593958,Eduardo Rodriguez,6.2,1,6,,,,110.0,97.0,98.0,,0.089,-2.1,,86.3,,,,,0.462,0.692,0.17,,,,,,,,,,,,,,,,,,,,,
2023/08/21,6:40 PM.,41,L,CHC,DET,home,Cloudy.,78,665871,7,6,3,0,2,9,4,11,38,0,6,24,665871,javierassad,Assad,Right,Javier Assad,CHC,3.05,4.64,109.1,99.0,92.0,94.0,0.825,7.74,3.38,7.66,1.07,1.36,0.283,0.334,0.18,0.331,0.412,58.0,94.0,87.0,92.0,89.0,86.0,82.0,97.0,90.0,103.0,100.0,103.0,0.194,0.135,0.051,0.04,-0.9,0.28,-3.14,-3.27,93.1,85.0,80.6,76.5,0.313,0.484,0.193,0.357,0.571,0.292,0.163,0.265,0.457,0.25,0.55,0.258,5.1,5,2,2,2,4,2,91,57,3.13,656412,Alex Faedo,6.0,2,4,87.0,103.0,93.0,103.0,99.0,95.0,0.306,0.274,0.48,2.18,89.1,92.7,0.214,0.324,0.142,0.218,0.418,0.18,,,,,,,,,,,,,,,,,,,,,
2023/08/22,6:40 PM.,41,W,CHC,DET,home,Clear.,73,592767,6,8,2,1,2,10,7,9,31,1,7,17,592767,drewsmyly,Smyly,Left,Drew Smyly,CHC,5.0,4.13,142.1,98.0,92.0,95.0,0.755,8.92,3.54,9.3,1.64,0.79,0.229,0.428,0.182,0.31,0.382,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.229,0.399,0.36,3.2,8,7,7,3,4,2,82,48,5.28,681857,Reese Olson,4.2,6,7,77.0,94.0,88.0,86.0,94.0,82.0,0.389,0.117,-0.51,-1.32,88.6,91.9,0.314,0.6,0.17300000000000001,0.293,0.463,0.21600000000000003,105.0,102.0,103.0,,,,,0.494,,-0.09,,78.6,,,,,,,,,
2023/08/23,1:44 PM.,41,L,CHC,DET,home,Cloudy.,69,592791,6,4,0,0,1,12,4,5,32,1,4,16,592791,jamesontaillon,Taillon,Right,Jameson Taillon,CHC,4.84,4.7,154.1,106.0,99.0,104.0,0.804,8.16,2.39,9.1,1.57,0.88,0.22,0.418,0.177,0.311,0.437,82.0,94.0,98.0,109.0,111.0,113.0,87.0,104.0,97.0,117.0,113.0,122.0,0.342,0.154,0.149,0.031,-0.69,0.75,-0.12,-0.22,93.7,86.5,80.9,80.5,0.261,0.553,0.204,0.28,0.44,0.106,0.233,0.333,0.27399999999999997,0.198,0.349,0.2,5.2,4,4,4,1,6,1,99,55,5.60,669373,Tarik Skubal,6.0,4,7,97.0,107.0,97.0,101.0,102.0,99.0,0.102,0.222,-0.32,0.9,88.6,93.9,0.296,0.394,0.133,0.311,0.521,0.27399999999999997,,,,,,,,,,,,,,,,,,,,,
2023/08/25,6:39 PM.,42,W,HOU,DET,home,Cloudy.,76,664285,1,4,0,0,1,8,5,5,29,1,4,14,664285,frambervaldez,"Valdez, F",Left,Framber Valdez,HOU,3.45,4.33,198.0,98.0,106.0,100.0,0.752,9.09,2.59,7.55,0.86,2.13,0.246,0.443,0.109,0.374,0.445,96.0,98.0,94.0,118.0,98.0,106.0,98.0,-63.0,-49.0,,,,0.001,0.087,0.253,0.157,-16.35,-0.32,1.07,0.73,95.7,90.1,84.7,80.2,,,,0.231,0.342,0.311,0.189,0.405,0.43799999999999994,0.158,0.211,0.402,7.0,0,0,0,5,6,0,114,64,3.40,666159,Matt Manning,6.1,0,3,97.0,98.0,96.0,99.0,99.0,95.0,0.468,0.034,0.45,0.93,89.1,95.3,0.274,0.455,0.126,0.182,0.182,0.435,,,,,,,,,,,,,,,,,,,,,
2023/08/26,6:10 PM.,42,L,HOU,DET,home,Clear.,75,686613,9,2,2,0,0,15,2,8,34,2,2,16,686613,hunterbrown,"Brown, H",Right,Hunter Brown,HOU,5.09,4.27,155.2,100.0,104.0,101.0,0.77,10.29,3.18,9.08,1.5,1.78,0.274,0.364,0.135,0.362,0.433,,,,,,,101.0,99.0,96.0,104.0,92.0,97.0,0.461,0.017,,,0.01,-2.64,,,95.7,,84.6,,0.271,0.511,0.223,0.121,0.242,0.37,0.25,0.625,0.33299999999999996,0.247,0.374,0.303,5.0,4,2,2,2,9,0,91,52,4.47,593958,Eduardo Rodriguez,4.2,4,1,90.0,103.0,93.0,,,,0.002,0.235,-0.4,-0.16,91.7,96.0,,,,0.297,0.506,0.20800000000000002,112.0,102.0,110.0,92.0,104.0,105.0,0.048,0.238,0.92,-0.77,88.2,82.9,,,,,,,,,
2023/08/27,1:40 PM.,42,L,HOU,DET,home,Sunny.,71,434378,17,4,0,0,2,13,3,5,32,0,4,19,434378,justinverlander,Verlander,Right,Justin Verlander,- - -,3.22,3.63,162.1,104.0,106.0,105.0,0.8,7.98,2.49,7.71,1.0,0.79,0.232,0.438,0.168,0.307,0.433,102.0,107.0,113.0,105.0,103.0,106.0,97.0,100.0,100.0,127.0,112.0,111.0,0.5,0.253,0.2,0.047,0.89,0.97,0.43,-0.23,94.3,85.2,86.9,78.2,0.235,0.417,0.18100000000000002,0.214,0.286,0.28600000000000003,0.201,0.325,0.292,0.241,0.328,0.244,5.0,2,0,0,2,7,0,98,65,3.06,656412,Alex Faedo,4.2,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/08/28,6:40 PM.,43,L,NYY,DET,home,Clear.,74,622663,4,1,0,2,1,10,0,7,33,0,1,9,622663,luisseverino,"Severino, L",Right,Luis Severino,NYY,6.65,5.89,89.1,103.0,104.0,101.0,0.822,7.96,3.43,11.38,2.32,1.14,0.248,0.399,0.144,0.346,0.447,80.0,99.0,97.0,,,,103.0,104.0,98.0,126.0,109.0,117.0,0.449,0.188,,0.186,-2.42,-2.59,,-1.4,96.5,86.7,84.7,,0.355,0.692,0.196,0.279,0.441,0.21600000000000003,0.289,0.566,0.254,,,,7.0,5,0,0,0,8,0,99,71,6.64,681857,Reese Olson,4.1,1,10,92.0,91.0,87.0,110.0,100.0,98.0,0.028,0.15,-0.08,5.41,90.8,95.7,0.091,0.091,0.20800000000000002,0.208,0.313,0.17300000000000001,,,,,,,,,,,,,,,,,,,,,
2023/08/29,6:40 PM.,43,L,NYY,DET,home,Cloudy.,74,650633,4,2,1,0,0,10,3,7,32,0,2,13,650633,michaelking,King,Right,Michael King,NYY,2.75,3.48,104.2,102.0,113.0,105.0,0.725,10.92,2.75,7.57,0.86,1.2,0.243,0.442,0.169,0.288,0.403,71.0,105.0,97.0,,,,106.0,108.0,106.0,144.0,93.0,108.0,0.227,0.293,,0.145,1.4,-0.8,,3.43,94.7,87.2,81.8,,0.2,0.294,0.25,0.104,0.134,0.41,0.264,0.455,0.395,,,,4.0,3,0,0,0,5,0,61,42,2.96,669373,Tarik Skubal,6.0,2,9,109.0,104.0,104.0,,,,0.335,,,1.26,,94.0,0.273,0.398,0.157,,,,,,,,,,,,,,,,,,,,,,,,
2023/08/30,6:40 PM.,43,L,NYY,DET,home,Clear.,64,543037,6,2,0,0,2,12,3,4,30,0,2,6,543037,gerritcole,Cole,Right,Gerrit Cole,NYY,2.63,3.48,209.0,104.0,121.0,109.0,0.765,9.56,2.07,6.76,0.86,1.01,0.243,0.366,0.151,0.311,0.425,72.0,100.0,96.0,,,,125.0,104.0,108.0,136.0,105.0,114.0,0.53,0.208,,0.071,1.66,1.69,,-0.54,96.7,89.1,89.1,,0.201,0.332,0.228,0.235,0.51,0.28600000000000003,0.186,0.251,0.327,0.215,0.269,0.244,6.0,4,2,2,2,7,2,92,58,2.95,686839,Brendan White,0.2,2,2,,,,107.0,103.0,102.0,,0.07,0.61,,92.7,,,,,0.262,0.377,0.311,114.0,103.0,113.0,,,,,0.121,,0.94,,82.9,,,,,,,,,
2023/08/31,1:10 PM.,43,W,NYY,DET,home,Sunny.,68,657376,3,4,2,0,1,12,7,8,37,2,3,23,657376,clarkeschmidt,Schmidt,Right,Clarke Schmidt,NYY,4.64,4.33,159.0,102.0,102.0,104.0,0.783,8.43,2.6,9.57,1.36,1.16,0.232,0.447,0.154,0.309,0.439,31.0,95.0,88.0,,,,,,,109.0,99.0,107.0,,0.274,,0.015,,-0.59,,-7.35,,89.4,86.0,,,,,0.5,0.5,0.091,0.276,0.559,0.263,0.198,0.314,0.345,4.2,6,3,3,3,7,1,94,59,4.56,666159,Matt Manning,6.0,0,4,68.0,103.0,88.0,96.0,106.0,105.0,0.241,0.279,0.27,-0.2,91.3,93.4,0.288,0.447,0.11,0.28,0.457,0.222,146.0,100.0,118.0,,,,,0.191,,-0.46,,83.7,,,,,,,,,
2023/09/01,7:10 PM.,44,W,CWS,DET,away,Clear.,77,657053,2,4,0,0,0,10,3,11,35,3,3,19,657053,toukitoussaint,Toussaint,Right,Touki Toussaint,- - -,4.97,5.37,87.0,94.0,95.0,93.0,0.769,8.79,5.9,7.14,1.03,1.6,0.179,0.477,0.106,0.315,0.366,,,,108.0,99.0,104.0,79.0,87.0,79.0,88.0,112.0,117.0,0.235,0.023,0.288,,-1.46,-6.26,1.81,,93.6,,86.6,76.1,0.294,0.426,0.217,,,,0.333,1.333,0.35700000000000004,0.115,0.184,0.35600000000000004,5.1,5,3,3,2,6,0,94,63,4.87,593958,Eduardo Rodriguez,6.2,1,7,94.0,94.0,89.0,,,,0.265,,,0.33,,92.9,0.3,0.412,0.095,,,,,,,96.0,96.0,99.0,0.189,,-0.3,,87.5,,0.188,0.348,0.324,,,,,,
2023/09/02,6:11 PM.,44,W,CWS,DET,away,Partly Cloudy.,86,605182,0,10,4,0,1,7,3,18,44,1,10,18,605182,mikeclevinger,Clevinger,Right,Mike Clevinger,CHW,3.77,4.1,131.1,100.0,100.0,100.0,0.8,7.54,2.74,8.29,1.1,0.62,0.259,0.433,0.179,0.269,0.437,80.0,96.0,95.0,80.0,96.0,97.0,101.0,103.0,100.0,113.0,97.0,104.0,0.479,0.271,0.016,0.128,-0.21,0.5,0.55,1.69,94.3,86.1,79.4,76.0,0.283,0.494,0.174,0.175,0.206,0.293,0.203,0.366,0.306,0.167,0.167,0.2,4.0,12,8,8,0,2,1,71,52,3.90,681857,Reese Olson,7.0,0,1,91.0,100.0,90.0,90.0,100.0,100.0,0.024,0.082,-0.07,1.47,84.9,93.1,0.2,0.2,0.2,0.256,0.395,0.264,,,,,,,,,,,,,,,,,,,,,
2023/09/03,1:10 PM.,44,W,CWS,DET,away,Sunny.,90,656629,2,3,1,0,1,10,9,5,29,2,3,23,656629,michaelkopech,Kopech,Right,Michael Kopech,CHW,5.43,5.77,129.1,91.0,108.0,94.0,0.755,9.32,6.33,8.0,2.02,0.75,0.243,0.41,0.155,0.347,0.384,73.0,82.0,76.0,96.0,97.0,97.0,116.0,89.0,94.0,102.0,97.0,99.0,0.614,0.272,0.04,0.074,-0.71,-1.5,-0.94,0.15,95.2,88.7,84.8,80.6,0.244,0.462,0.264,0.133,0.3,0.33899999999999997,0.258,0.516,0.27399999999999997,0.158,0.474,0.19399999999999998,1.2,1,2,2,5,2,0,44,16,5.16,669373,Tarik Skubal,7.0,2,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/09/05,7:08 PM.,45,L,NYY,DET,away,Partly Cloudy.,87,543037,5,1,0,1,0,10,0,9,36,0,1,13,543037,gerritcole,Cole,Right,Gerrit Cole,NYY,2.63,3.48,209.0,104.0,121.0,109.0,0.765,9.56,2.07,6.76,0.86,1.01,0.243,0.366,0.151,0.311,0.425,72.0,100.0,96.0,,,,125.0,104.0,108.0,136.0,105.0,114.0,0.53,0.208,,0.071,1.66,1.69,,-0.54,96.7,89.1,89.1,,0.201,0.332,0.228,0.235,0.51,0.28600000000000003,0.186,0.251,0.327,0.215,0.269,0.244,6.0,8,1,1,0,7,0,104,69,2.90,656412,Alex Faedo,2.2,1,4,,,,107.0,103.0,102.0,,0.07,0.61,,92.7,,,,,0.262,0.377,0.311,114.0,103.0,113.0,,,,,0.121,,0.94,,82.9,,,,,,,,,
2023/09/06,7:09 PM.,45,L,NYY,DET,away,Clear.,90,657376,4,3,1,0,0,11,2,6,32,0,3,8,657376,clarkeschmidt,Schmidt,Right,Clarke Schmidt,NYY,4.64,4.33,159.0,102.0,102.0,104.0,0.783,8.43,2.6,9.57,1.36,1.16,0.232,0.447,0.154,0.309,0.439,31.0,95.0,88.0,,,,,,,109.0,99.0,107.0,,0.274,,0.015,,-0.59,,-7.35,,89.4,86.0,,,,,0.5,0.5,0.091,0.276,0.559,0.263,0.198,0.314,0.345,6.1,5,3,3,0,6,0,99,68,4.54,666159,Matt Manning,1.0,0,1,68.0,103.0,88.0,96.0,106.0,105.0,0.241,0.279,0.27,-0.2,91.3,93.4,0.288,0.447,0.11,0.28,0.457,0.222,146.0,100.0,118.0,,,,,0.191,,-0.46,,83.7,,,,,,,,,
2023/09/07,7:09 PM.,45,W,NYY,DET,away,Partly Cloudy.,90,607074,3,10,3,0,3,14,2,14,40,1,10,14,607074,carlosrodon,Rodón,Left,Carlos Rodón,NYY,6.85,5.34,64.1,97.0,111.0,100.0,0.764,8.95,3.92,9.09,2.1,0.52,0.212,0.402,0.116,0.381,0.429,84.0,67.0,81.0,102.0,92.0,96.0,106.0,101.0,100.0,126.0,95.0,104.0,0.603,0.29,0.065,0.043,-1.05,-0.06,-3.96,0.96,95.3,85.5,85.4,79.7,0.294,0.55,0.217,0.0,0.0,0.42100000000000004,0.2,0.347,0.37200000000000005,0.375,1.25,0.21100000000000002,3.2,8,7,7,0,4,1,73,52,6.60,593958,Eduardo Rodriguez,6.0,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/09/08,6:40 PM.,46,L,CWS,DET,home,Overcast.,67,605182,6,0,1,0,0,8,1,3,27,0,0,6,605182,mikeclevinger,Clevinger,Right,Mike Clevinger,CHW,3.77,4.1,131.1,100.0,100.0,100.0,0.8,7.54,2.74,8.29,1.1,0.62,0.259,0.433,0.179,0.269,0.437,80.0,96.0,95.0,80.0,96.0,97.0,101.0,103.0,100.0,113.0,97.0,104.0,0.479,0.271,0.016,0.128,-0.21,0.5,0.55,1.69,94.3,86.1,79.4,76.0,0.283,0.494,0.174,0.175,0.206,0.293,0.203,0.366,0.306,0.167,0.167,0.2,7.0,3,0,0,0,7,0,90,61,3.64,681857,Reese Olson,6.2,2,5,91.0,100.0,90.0,90.0,100.0,100.0,0.024,0.082,-0.07,1.47,84.9,93.1,0.2,0.2,0.2,0.256,0.395,0.264,,,,,,,,,,,,,,,,,,,,,
2023/09/09,6:10 PM.,46,W,CWS,DET,home,Cloudy.,67,570632,1,3,0,0,1,8,6,6,29,1,3,21,570632,joseurena,Ureña,Right,José Ureña,- - -,6.45,5.77,44.2,99.0,90.0,93.0,0.803,5.84,4.43,10.07,2.62,1.34,0.205,0.53,0.093,0.411,0.372,61.0,98.0,82.0,,,,90.0,95.0,88.0,101.0,103.0,105.0,0.217,0.253,,0.243,-4.06,-0.94,,-0.46,95.4,87.4,86.2,,0.351,1.0,0.075,0.22,0.39,0.258,0.214,0.452,0.36,,,,4.0,4,1,1,2,3,0,75,44,8.46,669373,Tarik Skubal,5.0,0,9,107.0,98.0,98.0,,,,0.288,,,-1.62,,95.0,0.339,0.589,0.171,,,,,,,,,,,,,,,,,,,,,,,,
2023/09/10,1:10 PM.,46,W,CWS,DET,home,Overcast.,71,669947,2,3,2,0,0,8,2,9,33,0,3,13,669947,jessescholtens,Scholtens,Right,Jesse Scholtens,CHW,5.29,4.93,85.0,99.0,82.0,98.0,0.808,6.14,3.18,10.59,1.59,1.02,0.261,0.408,0.146,0.334,0.387,92.0,84.0,86.0,104.0,104.0,106.0,73.0,99.0,93.0,82.0,98.0,101.0,0.435,0.366,0.165,0.035,0.27,-1.82,-0.51,0.73,92.8,85.4,85.4,74.0,0.266,0.462,0.14,0.111,0.111,0.154,0.354,0.472,0.23399999999999999,0.245,0.469,0.34299999999999997,5.0,8,3,3,2,4,0,95,57,4.44,687830,Sawyer Gipson-Long,5.0,2,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/09/12,6:40 PM.,47,L,CIN,DET,home,Partly Cloudy.,69,682227,6,5,2,0,1,11,2,9,38,2,5,17,682227,brandonwilliamson,Williamson,Left,Brandon Williamson,CIN,4.46,4.77,117.0,99.0,93.0,96.0,0.801,7.54,3.0,8.54,1.38,0.88,0.287,0.384,0.139,0.324,0.444,97.0,94.0,99.0,98.0,96.0,103.0,64.0,99.0,86.0,132.0,104.0,113.0,0.372,0.102,0.064,0.165,-0.15,-1.33,-1.75,-0.51,92.8,84.0,81.7,73.1,0.269,0.433,0.171,0.183,0.39,0.39899999999999997,0.0,0.0,0.273,0.333,0.6,0.14300000000000002,4.0,7,5,5,2,4,1,92,57,4.47,666214,Joey Wentz,2.2,2,1,,,,106.0,102.0,98.0,,0.298,1.71,,89.3,,,,,0.252,0.433,0.185,,,,,,,,,,,,,,,,,,,,,
2023/09/13,6:39 PM.,47,L,CIN,DET,home,Partly Cloudy.,64,683175,4,3,1,0,1,10,8,7,34,2,3,27,683175,connorphillips,Phillips,Right,Connor Phillips,CIN,6.97,4.67,20.2,93.0,128.0,98.0,0.78,11.32,5.66,7.84,2.18,0.68,0.339,0.357,0.179,0.268,0.402,59.0,70.0,70.0,119.0,95.0,94.0,125.0,93.0,95.0,142.0,95.0,108.0,0.633,0.255,0.1,0.013,-1.48,3.39,-2.94,-2.97,96.4,91.2,84.4,82.2,0.25,0.558,0.131,,,,0.111,0.111,0.489,0.667,0.667,0.111,4.0,4,3,3,4,3,1,82,42,8.31,593958,Eduardo Rodriguez,5.1,4,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/09/14,1:10 PM.,47,W,CIN,DET,home,Sunny.,67,571882,2,8,0,0,2,7,2,9,35,2,8,18,571882,dereklaw,"Law, D",Right,Derek Law,CIN,3.6,4.77,55.0,100.0,101.0,97.0,0.76,7.36,4.25,8.18,0.98,1.08,0.277,0.38,0.181,0.259,0.401,78.0,96.0,91.0,116.0,104.0,100.0,83.0,110.0,101.0,118.0,103.0,106.0,0.189,0.173,0.104,0.048,-0.99,1.87,0.16,-2.28,95.5,88.7,86.5,78.7,0.262,0.5,0.295,0.167,0.167,0.22699999999999998,0.22,0.268,0.369,0.222,0.389,0.289,1.0,2,1,1,0,1,0,27,13,3.93,681857,Reese Olson,6.0,1,7,95.0,101.0,93.0,104.0,94.0,94.0,0.121,0.365,0.58,0.69,92.1,95.1,0.241,0.31,0.21,0.254,0.388,0.223,,,,,,,,,,,,,,,,,,,,,
2023/09/15,6:38 PM.,48,W,LAA,DET,away,Clear.,73,656288,2,11,3,0,2,9,3,15,41,0,11,12,656288,griffincanning,Canning,Right,Griffin Canning,LAA,4.32,4.01,127.0,102.0,96.0,101.0,0.734,9.85,2.55,8.57,1.56,1.1,0.239,0.41,0.129,0.382,0.442,89.0,101.0,101.0,91.0,98.0,103.0,78.0,101.0,93.0,124.0,105.0,110.0,0.348,0.299,0.134,0.213,-0.21,0.1,-0.53,1.6,94.7,90.2,88.4,81.8,0.235,0.5,0.28300000000000003,0.213,0.339,0.248,0.261,0.344,0.34,0.271,0.667,0.252,6.0,8,4,4,1,7,2,109,68,4.42,669373,Tarik Skubal,7.0,1,9,81.0,95.0,86.0,,,,0.006,,,-8.61,,95.0,0.333,1.333,0.0,,,,,,,,,,,,,,,,,,,,,,,,
2023/09/16,6:08 PM.,48,W,LAA,DET,away,Overcast.,69,542881,4,5,1,0,1,14,8,6,36,3,5,23,542881,tyleranderson,Anderson,Left,Tyler Anderson,LAA,5.43,4.96,141.0,99.0,91.0,96.0,0.747,7.6,4.09,9.32,1.28,0.64,0.246,0.401,0.182,0.289,0.406,92.0,101.0,106.0,105.0,84.0,83.0,81.0,96.0,89.0,105.0,76.0,95.0,0.374,0.007,0.002,0.338,-1.25,-1.06,-0.33,0.08,90.1,80.0,78.1,72.9,0.301,0.566,0.193,0.238,0.381,0.39799999999999996,0.2,0.2,0.33299999999999996,,,,5.0,4,4,4,5,7,1,107,63,5.43,687830,Sawyer Gipson-Long,5.0,1,11,92.0,93.0,81.0,104.0,103.0,98.0,0.055,0.224,0.48,-3.61,85.1,88.5,0.36,0.68,0.102,0.239,0.366,0.268,,,,,,,0.001,,-4.72,,90.1,,,,,,,,,,
2023/09/17,1:08 PM.,48,W,LAA,DET,away,Cloudy.,74,623474,3,5,1,0,2,9,5,7,33,0,5,17,623474,jimmyherget,Herget,Right,Jimmy Herget,LAA,4.66,4.39,29.0,97.0,102.0,103.0,0.808,8.07,2.48,10.24,2.17,0.58,0.253,0.429,0.154,0.385,0.479,64.0,85.0,85.0,131.0,101.0,117.0,73.0,93.0,82.0,108.0,96.0,106.0,0.055,0.31,0.383,0.059,-1.47,-0.54,-0.51,-5.07,92.6,85.7,85.2,77.2,0.25,0.25,0.4,0.333,1.0,0.28600000000000003,0.343,0.657,0.132,0.233,0.45,0.26899999999999996,1.0,0,0,0,0,2,0,12,9,4.13,622766,Miguel Díaz,1.0,0,1,54.0,95.0,83.0,,,,0.193,,,0.08,,91.7,0.333,0.583,0.083,,,,,,,,,,,,,,,,,,,,,,,,
2023/09/18,7:11 PM.,49,L,LAD,DET,away,Partly Cloudy.,69,458681,8,3,1,0,1,13,2,6,33,0,3,11,458681,lancelynn,Lynn,Right,Lance Lynn,- - -,5.73,4.86,183.2,102.0,94.0,100.0,0.74,9.36,3.28,9.26,2.16,0.82,0.241,0.419,0.17,0.32,0.403,56.0,95.0,90.0,109.0,97.0,106.0,92.0,105.0,104.0,97.0,98.0,106.0,0.437,0.063,0.074,0.07,-0.4,-3.65,-2.24,-1.23,92.4,84.9,83.0,80.8,0.255,0.52,0.316,0.302,0.372,0.29600000000000004,0.286,0.446,0.308,0.208,0.453,0.354,5.0,6,3,3,2,6,1,93,58,5.92,593958,Eduardo Rodriguez,3.0,5,1,93.0,95.0,87.0,104.0,105.0,99.0,0.126,0.23,-0.35,1.21,88.7,91.4,0.239,0.394,0.177,0.273,0.512,0.267,,,,,,,,,,,,,,,,,,,,,
2023/09/19,7:10 PM.,49,L,LAD,DET,away,Clear.,68,657571,3,2,1,0,2,8,1,6,33,0,2,11,657571,calebferguson,Ferguson,Left,Caleb Ferguson,LAD,3.43,3.85,60.1,101.0,108.0,100.0,0.767,10.44,3.43,9.55,0.6,1.84,0.296,0.361,0.166,0.32,0.451,,,,,,,108.0,102.0,101.0,120.0,87.0,98.0,0.665,0.028,,,0.19,0.92,,,95.8,,80.0,,0.277,0.34,0.26,,,,0.25,0.25,0.125,,,,1.0,1,1,1,0,3,1,17,13,2.56,622766,Miguel Díaz,0.2,0,1,,,,107.0,101.0,99.0,,0.307,-0.37,,86.6,,,,,0.253,0.427,0.271,,,,,,,,,,,,,,,,,,,,,
2023/09/20,7:10 PM.,49,W,LAD,DET,away,Partly Cloudy.,68,676272,2,4,2,0,0,8,1,7,33,1,4,10,676272,bobbymiller,"Miller, Bo",Right,Bobby Miller,LAD,3.76,3.4,124.1,102.0,123.0,110.0,0.764,8.61,2.32,7.6,0.87,1.46,0.256,0.428,0.147,0.299,0.426,105.0,100.0,117.0,115.0,100.0,110.0,130.0,102.0,105.0,153.0,110.0,121.0,0.289,0.174,0.185,0.16,1.2,-1.0,1.25,0.6,99.0,88.2,89.7,80.6,0.258,0.367,0.20600000000000002,0.133,0.307,0.39899999999999997,0.5,0.75,0.25,0.184,0.303,0.36,6.0,3,2,2,1,7,0,98,63,3.97,681857,Reese Olson,6.0,1,5,107.0,99.0,100.0,,,,0.192,,,1.75,,98.8,0.258,0.382,0.17800000000000002,,,,,,,,,,,,,,,,,,,,,,,,
2023/09/21,6:41 PM.,50,W,OAK,DET,away,Clear.,64,665622,3,7,3,1,0,10,3,9,37,0,4,20,665622,luismedina,Medina,Right,Luis Medina,OAK,5.42,4.8,109.2,94.0,107.0,95.0,0.767,8.7,4.68,8.95,1.15,1.27,0.321,0.349,0.154,0.352,0.416,84.0,86.0,90.0,99.0,96.0,98.0,112.0,93.0,94.0,106.0,97.0,100.0,0.415,0.238,0.117,0.087,-0.35,-0.8,-0.73,1.25,96.1,87.3,85.3,79.6,0.272,0.494,0.121,0.256,0.282,0.304,0.233,0.456,0.484,0.146,0.366,0.308,5.0,6,5,4,1,5,0,80,58,5.64,669373,Tarik Skubal,7.0,0,10,117.0,96.0,96.0,,,,0.142,,,-0.8,,95.5,0.313,0.406,0.141,,,,,,,,,,,,,,,,,,,,,,,,
2023/09/22,6:40 PM.,50,L,OAK,DET,away,Clear.,63,686610,8,2,4,0,1,11,1,5,32,0,2,7,686610,kenwaldichuk,Waldichuk,Left,Ken Waldichuk,OAK,5.36,4.67,141.0,95.0,91.0,93.0,0.767,8.43,4.53,9.51,1.53,0.99,0.223,0.401,0.155,0.31,0.414,92.0,90.0,88.0,93.0,77.0,85.0,89.0,95.0,92.0,96.0,99.0,100.0,0.543,0.271,0.02,0.166,-0.52,-0.79,-3.62,-1.4,93.3,84.2,81.1,74.5,0.275,0.493,0.17800000000000002,0.34,0.515,0.374,0.218,0.423,0.32799999999999996,0.333,0.833,0.0,6.0,4,2,2,0,7,1,101,69,5.29,687830,Sawyer Gipson-Long,5.0,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
