date,time,series,result,opponent,team,location,weather,temp,opposingPitcherId,oppRuns,runs,doubles,triples,homeRuns,strikeOuts,baseOnBalls,hits,atBats,stolenBases,rbi,leftOnBase,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,SI%,FA%,CU%,CH%,wFA/C,wSI/C,wCU/C,wCH/C,vFA,vCH,vSI,vCU,SI_ba,SI_slg,SI_whiff,SV_ba,SV_slg,SV_whiff,CH_ba,CH_slg,CH_whiff,FF_ba,FF_slg,FF_whiff,oppStarterIP,oppStarterH,oppStarterR,oppStarterER,oppStarterBB,oppStarterK,oppStarterHR,oppStarterP,oppStarterS,oppStarterERA,teamPitcherId,teamPitcherName,teamStarterIP,teamStarterER,teamStarterK,Stf+ SL,Loc+ SL,Pit+ SL,SL%,wSL/C,vSL,SL_ba,SL_slg,SL_whiff,Stf+ FC,Loc+ FC,Pit+ FC,Stf+ FS,Loc+ FS,Pit+ FS,FC%,FS%,wFC/C,wFS/C,vFC,vFS,FS_ba,FS_slg,FS_whiff,FC_ba,FC_slg,FC_whiff,CU_ba,CU_slg,CU_whiff,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC,vKN (sc),KN%,wKN/C,FO%,wFO/C,vFO
2023/07/14,6:13 PM.,31,L,SD,PHI,home,Partly Cloudy.,87,506433,8,3,3,0,1,12,5,7,34,0,2,16,506433,yudarvish,Darvish,Right,Yu Darvish,SDP,4.56,3.82,136.1,102.0,112.0,106.0,0.769,9.31,2.84,8.85,1.19,1.19,0.236,0.39,0.181,0.306,0.453,180.0,50.0,53.0,97.0,94.0,104.0,122.0,110.0,114.0,101.0,106.0,102.0,0.186,0.167,0.051,0.001,-1.74,0.46,1.37,-1.35,94.7,82.3,94.3,72.3,0.319,0.418,0.157,,,,,,,0.253,0.538,0.159,6.0,5,1,1,2,9,0,94,58,4.65,650911,Cristopher Sánchez,5.0,3,5,125.0,98.0,108.0,0.363,-0.68,84.0,0.432,0.703,0.244,93.0,95.0,99.0,95.0,104.0,100.0,0.089,0.077,2.4,1.21,90.9,89.2,0.167,0.217,0.4,0.2,0.32,0.196,0.13,0.203,0.391,105.0,111.0,112.0,0.066,3.06,79.3,,,,,,
2023/07/15,1:10 PM.,31,W,SD,PHI,home,Sunny.,90,605483,4,6,1,0,1,11,5,10,35,3,6,23,605483,blakesnell,Snell,Left,Blake Snell,SDP,2.25,3.77,180.0,95.0,107.0,100.0,0.642,11.7,4.95,5.75,0.75,1.3,0.262,0.388,0.168,0.309,0.326,72.0,103.0,106.0,106.0,102.0,110.0,120.0,91.0,96.0,,,,,0.486,0.198,0.184,0.07,,2.55,2.65,95.5,86.7,,81.0,,,,,,,0.185,0.266,0.46799999999999997,0.255,0.389,0.195,5.0,3,0,0,3,7,0,82,53,2.71,624133,Ranger Suárez,6.0,3,3,107.0,91.0,94.0,0.131,0.68,88.4,0.123,0.26,0.536,,,,,,,,,,,,,,,,,,,0.079,0.14,0.563,,,,,,,,,,,,
2023/07/15,7:09 PM.,31,W,SD,PHI,home,Partly Cloudy.,86,677960,4,9,2,0,2,5,5,12,35,1,9,15,677960,ryanweathers,Weathers,Left,Ryan Weathers,- - -,6.55,4.67,57.2,98.0,88.0,94.0,0.789,6.71,4.53,10.61,1.87,0.87,0.293,0.413,0.185,0.299,0.43,67.0,97.0,88.0,,,,91.0,99.0,93.0,,,,0.01,0.551,,0.236,-1.58,9.15,,-1.24,95.1,86.8,94.9,,0.0,0.0,0.0,,,,0.304,0.507,0.27899999999999997,0.35,0.592,0.20600000000000002,4.2,6,4,4,2,2,2,85,52,6.25,592836,Taijuan Walker,5.0,1,3,105.0,99.0,100.0,0.203,-1.09,80.8,0.229,0.521,0.261,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/07/16,4:31 PM.,31,W,SD,PHI,home,Cloudy.,77,607625,6,7,2,1,2,11,2,10,41,0,7,16,607625,sethlugo,"Lugo, S",Right,Seth Lugo,SDP,3.57,4.42,146.1,102.0,103.0,103.0,0.805,8.61,2.21,8.61,1.17,1.34,0.209,0.438,0.139,0.351,0.459,85.0,96.0,97.0,122.0,100.0,105.0,87.0,108.0,103.0,97.0,102.0,97.0,0.199,0.318,0.313,0.059,0.36,1.87,0.26,-2.89,93.4,86.3,93.2,79.6,0.208,0.36,0.08900000000000001,0.0,0.0,0.226,0.303,0.576,0.34299999999999997,0.246,0.464,0.214,5.1,7,5,5,0,5,2,92,57,3.78,554430,Zack Wheeler,7.0,3,7,114.0,96.0,108.0,0.111,-0.6,85.2,0.25,0.417,0.28600000000000003,,,,,,,,,,,,,,,,,,,0.287,0.384,0.265,,,,,,,,,,,,
2023/07/18,6:43 PM.,32,W,MIL,PHI,home,Cloudy.,89,527054,3,4,1,1,1,7,2,12,35,1,4,21,527054,julioteheran,Teheran,Right,Julio Teheran,MIL,4.4,4.93,71.2,104.0,85.0,98.0,0.813,6.28,1.63,8.54,1.63,0.97,0.249,0.362,0.118,0.339,0.428,94.0,107.0,89.0,82.0,103.0,103.0,99.0,109.0,105.0,90.0,104.0,100.0,0.387,0.094,0.115,0.118,-5.82,-0.03,1.98,-0.54,89.2,83.4,90.0,77.4,0.285,0.472,0.121,,,,0.286,0.514,0.257,0.368,1.105,0.265,4.2,7,4,4,2,3,1,80,52,4.01,605400,Aaron Nola,7.1,2,6,,,,,,,,,,79.0,101.0,96.0,,,,0.287,,0.93,,86.4,,,,,0.219,0.359,0.22,0.074,0.185,0.32799999999999996,,,,,,,,,,,,
2023/07/19,6:44 PM.,32,L,MIL,PHI,home,Cloudy.,82,607067,5,3,1,0,1,10,0,7,34,1,3,11,607067,colinrea,Rea,Right,Colin Rea,MIL,4.55,4.42,124.2,104.0,89.0,99.0,0.786,7.94,2.74,7.94,1.66,1.16,0.216,0.436,0.123,0.359,0.419,,,,101.0,105.0,105.0,82.0,111.0,99.0,96.0,105.0,99.0,0.299,0.193,0.079,,2.43,0.31,-0.94,,93.2,,92.6,78.8,0.253,0.42,0.136,,,,,,,0.135,0.27,0.264,5.0,5,3,2,0,3,1,74,54,4.64,650911,Cristopher Sánchez,5.0,1,3,97.0,109.0,109.0,0.109,-0.31,83.1,0.226,0.377,0.36200000000000004,87.0,99.0,95.0,62.0,96.0,91.0,0.265,0.056,-0.01,-5.76,86.7,86.0,0.44,0.84,0.184,0.245,0.519,0.293,0.242,0.455,0.231,,,,,,,,,,,,
2023/07/20,12:39 PM.,32,L,MIL,PHI,home,Partly Cloudy.,84,669203,4,0,0,0,0,13,2,2,29,0,0,13,669203,corbinburnes,Burnes,Right,Corbin Burnes,MIL,3.39,3.38,193.2,102.0,127.0,107.0,0.736,9.29,3.07,6.55,1.02,1.3,0.21,0.459,0.19,0.29,0.38,82.0,105.0,112.0,160.0,104.0,113.0,,,,103.0,97.0,90.0,0.077,,0.171,0.112,,-2.42,1.35,1.07,,89.3,95.3,79.8,0.291,0.564,0.129,,,,0.204,0.258,0.306,,,,8.0,2,0,0,1,10,0,100,70,3.49,592836,Taijuan Walker,6.0,4,6,144.0,110.0,127.0,0.085,1.12,86.0,0.159,0.275,0.43799999999999994,127.0,101.0,103.0,,,,0.554,,1.51,,94.4,,,,,0.209,0.34,0.22699999999999998,0.133,0.211,0.488,,,,,,,,,,,,
2023/07/21,7:10 PM.,33,L,CLE,PHI,away,Clear.,75,668909,6,5,0,1,2,9,8,8,34,0,5,14,668909,gavinwilliams,"Williams, G",Right,Gavin Williams,CLE,3.29,4.21,82.0,100.0,102.0,101.0,0.745,8.89,4.06,7.24,0.88,0.98,0.265,0.354,0.126,0.278,0.426,136.0,95.0,93.0,84.0,90.0,95.0,112.0,101.0,103.0,,,,,0.553,0.17,0.056,0.35,,-1.23,-3.24,95.7,88.2,,76.2,,,,,,,0.353,0.588,0.212,0.25,0.404,0.249,4.0,5,1,1,4,3,0,81,42,3.74,624133,Ranger Suárez,5.0,4,5,83.0,107.0,102.0,0.221,2.27,84.9,0.157,0.241,0.318,,,,,,,,,,,,,,,,,,,0.174,0.391,0.35200000000000004,,,,,,,,,,,,
2023/07/22,7:11 PM.,33,L,CLE,PHI,away,Clear.,78,676440,1,0,1,0,0,10,1,2,28,0,0,10,676440,tannerbibee,Bibee,Right,Tanner Bibee,CLE,2.98,3.69,142.0,100.0,98.0,101.0,0.763,8.94,2.85,7.73,0.82,0.88,0.244,0.383,0.168,0.302,0.427,101.0,98.0,105.0,88.0,98.0,102.0,91.0,97.0,91.0,,,,,0.471,0.093,0.166,0.6,,-1.11,1.07,94.9,83.8,,78.3,,,,,,,0.213,0.298,0.37799999999999995,0.243,0.348,0.19,7.0,2,0,0,1,8,0,102,73,3.04,554430,Zack Wheeler,7.0,1,8,110.0,106.0,115.0,0.27,1.35,84.7,0.206,0.355,0.317,,,,,,,,,,,,,,,,,,,0.271,0.479,0.233,,,,,,,,,,,,
2023/07/23,1:41 PM.,33,W,CLE,PHI,away,Partly Cloudy.,82,675540,5,8,1,1,0,14,7,8,36,5,6,15,675540,xzavioncurry,Curry,Right,Xzavion Curry,CLE,4.07,4.93,95.0,101.0,91.0,99.0,0.815,6.35,2.84,9.28,1.14,0.69,0.266,0.357,0.128,0.364,0.448,74.0,89.0,87.0,90.0,93.0,94.0,82.0,97.0,94.0,,,,,0.484,0.116,0.039,-0.14,,-2.04,-1.29,92.5,87.7,,75.1,,,,,,,0.278,0.5,0.0,0.283,0.478,0.191,3.0,1,1,1,3,3,0,42,22,2.87,605400,Aaron Nola,7.0,3,7,103.0,110.0,110.0,0.361,0.89,85.1,0.238,0.361,0.23199999999999998,,,,,,,,,,,,,,,,,,,0.31,0.524,0.259,,,,,,,,,,,,
2023/07/24,6:43 PM.,34,L,BAL,PHI,home,Partly Cloudy.,85,665152,3,2,0,0,0,3,4,7,31,2,2,10,665152,deankremer,Kremer,Right,Dean Kremer,BAL,4.12,4.93,172.2,102.0,99.0,100.0,0.785,8.18,2.87,8.91,1.41,1.05,0.282,0.38,0.145,0.311,0.423,86.0,91.0,93.0,93.0,94.0,98.0,106.0,103.0,102.0,84.0,106.0,99.0,0.145,0.371,0.089,0.123,0.43,1.81,-2.29,-1.4,94.6,85.3,91.9,78.1,0.269,0.38,0.081,,,,0.26,0.377,0.27,0.252,0.409,0.262,7.0,3,1,1,2,3,0,95,61,4.59,650911,Cristopher Sánchez,7.0,2,8,116.0,98.0,105.0,0.033,-1.43,82.8,0.25,0.417,0.244,104.0,106.0,102.0,,,,0.239,,0.02,,88.8,,,,,0.222,0.416,0.27699999999999997,0.347,0.592,0.24,,,,,,,,,,,,
2023/07/25,6:44 PM.,34,W,BAL,PHI,home,Partly Cloudy.,72,502043,3,4,2,0,1,9,0,8,34,0,4,7,502043,kylegibson,Gibson,Right,Kyle Gibson,BAL,4.73,4.8,192.0,100.0,93.0,97.0,0.768,7.36,2.58,9.28,1.08,1.57,0.205,0.452,0.136,0.311,0.394,88.0,99.0,96.0,90.0,102.0,99.0,78.0,96.0,89.0,93.0,101.0,97.0,0.261,0.134,0.084,0.17,-0.69,-0.08,0.01,-0.29,92.1,85.5,91.9,79.5,0.289,0.459,0.11,,,,0.288,0.453,0.29100000000000004,0.287,0.55,0.156,6.0,4,2,2,0,5,1,92,56,4.68,592836,Taijuan Walker,5.2,2,4,110.0,105.0,107.0,0.184,2.01,81.6,0.147,0.228,0.47100000000000003,90.0,95.0,92.0,,,,0.166,,-1.02,,89.8,,,,,0.345,0.552,0.154,0.279,0.419,0.40399999999999997,,,,,,,,,,,,
2023/07/26,6:07 PM.,34,W,BAL,PHI,home,Clear.,89,680694,4,6,2,0,1,5,3,9,31,0,6,10,680694,kylebradish,Bradish,Right,Kyle Bradish,BAL,2.83,3.77,168.2,103.0,126.0,105.0,0.759,8.96,2.35,7.04,0.75,1.61,0.258,0.336,0.116,0.269,0.432,97.0,100.0,98.0,135.0,105.0,109.0,101.0,96.0,96.0,88.0,104.0,98.0,0.207,0.224,0.173,0.083,-1.0,1.53,3.99,-0.36,94.5,90.8,95.0,84.8,0.23,0.367,0.15,,,,0.259,0.37,0.114,0.366,0.602,0.15,6.2,7,5,5,2,3,1,84,55,3.29,624133,Ranger Suárez,6.0,4,6,171.0,105.0,116.0,0.313,1.77,88.1,0.168,0.272,0.364,,,,,,,,,,,,,,,,,,,0.142,0.165,0.35600000000000004,,,,,,,,,,,,
2023/07/28,7:07 PM.,35,W,PIT,PHI,away,Cloudy.,90,656605,1,2,2,0,1,12,6,7,33,0,2,24,656605,mitchkeller,"Keller, M",Right,Mitch Keller,PIT,4.21,4.18,194.1,103.0,104.0,103.0,0.797,9.73,2.55,8.66,1.16,1.29,0.277,0.358,0.172,0.31,0.456,83.0,104.0,97.0,91.0,94.0,98.0,100.0,106.0,100.0,93.0,106.0,100.0,0.228,0.261,0.08,0.028,0.66,1.66,-1.97,-2.63,95.2,90.7,93.9,78.0,0.258,0.346,0.105,,,,0.36,0.6,0.21100000000000002,0.176,0.351,0.302,5.2,6,2,2,3,8,1,108,70,3.97,554430,Zack Wheeler,6.2,1,11,142.0,104.0,123.0,0.161,-0.5,82.8,0.221,0.324,0.272,99.0,98.0,99.0,,,,0.242,,-0.07,,89.7,,,,,0.316,0.503,0.23600000000000002,0.273,0.614,0.235,,,,,,,,,,,,
2023/07/29,7:06 PM.,35,L,PIT,PHI,away,Cloudy.,79,682990,7,6,3,0,0,13,9,8,32,0,6,23,682990,quinnpriester,Priester,Right,Quinn Priester,PIT,7.74,6.28,50.0,98.0,95.0,96.0,0.786,6.48,4.86,10.44,2.16,1.93,0.167,0.524,0.179,0.357,0.41,69.0,90.0,86.0,113.0,98.0,104.0,76.0,95.0,91.0,99.0,101.0,95.0,0.342,0.191,0.13,0.104,-4.2,0.97,-3.03,-1.98,92.7,89.1,93.6,80.6,0.261,0.406,0.11199999999999999,,,,0.263,0.316,0.25,0.386,0.818,0.14300000000000002,5.0,5,5,5,6,7,0,85,46,9.19,605400,Aaron Nola,4.2,5,6,106.0,99.0,101.0,0.233,-2.71,85.3,0.295,0.659,0.414,,,,,,,,,,,,,,,,,,,0.208,0.5,0.306,,,,,,,,,,,,
2023/07/30,1:38 PM.,35,L,PIT,PHI,away,Cloudy.,70,448179,6,4,1,0,1,14,6,8,34,0,4,21,448179,richhill,Hill,Left,Rich Hill,- - -,5.41,5.66,146.1,97.0,94.0,97.0,0.832,7.93,3.57,10.15,1.41,1.01,0.196,0.459,0.14,0.336,0.448,80.0,81.0,80.0,116.0,94.0,103.0,77.0,102.0,94.0,98.0,101.0,98.0,0.04,0.342,0.354,0.023,-0.32,2.5,-1.16,-0.06,88.4,83.0,86.1,72.0,0.105,0.105,0.226,,,,0.263,0.421,0.037000000000000005,0.249,0.454,0.218,5.0,5,2,2,3,7,1,79,47,4.76,650911,Cristopher Sánchez,5.0,0,3,90.0,92.0,97.0,0.088,-2.52,71.1,0.5,0.929,0.125,85.0,97.0,93.0,,,,0.147,,-1.27,,83.3,,,,,0.39,0.701,0.19899999999999998,0.283,0.47,0.174,,,,0.008,-3.65,67.1,,,,,,
2023/07/31,6:41 PM.,36,W,MIA,PHI,away,Roof Closed.,72,665795,2,4,2,0,0,9,10,6,30,1,4,20,665795,edwardcabrera,"Cabrera, E",Right,Edward Cabrera,MIA,4.24,3.77,99.2,97.0,103.0,97.0,0.718,10.66,5.96,7.04,0.99,1.68,0.159,0.488,0.163,0.293,0.347,91.0,98.0,99.0,109.0,102.0,103.0,106.0,95.0,92.0,109.0,86.0,82.0,0.093,0.279,0.234,0.314,0.19,-0.3,-0.37,1.29,96.2,92.9,96.1,84.6,0.28,0.44,0.233,,,,0.186,0.3,0.363,0.211,0.366,0.191,3.0,2,2,2,6,3,0,76,37,4.79,592836,Taijuan Walker,6.2,2,4,115.0,98.0,104.0,0.081,-0.71,88.2,0.222,0.444,0.306,,,,,,,,,,,,,,,,,,,0.24,0.38,0.38,,,,,,,,,,,,
2023/08/01,6:41 PM.,36,W,MIA,PHI,away,Roof Closed.,72,645261,1,3,2,0,1,6,2,6,31,0,3,7,645261,sandyalcantara,"Alcantara, S",Right,Sandy Alcantara,MIA,4.14,4.33,184.2,105.0,113.0,108.0,0.771,7.36,2.34,8.58,1.07,1.69,0.23,0.4,0.149,0.343,0.452,108.0,104.0,107.0,134.0,99.0,105.0,111.0,111.0,107.0,115.0,106.0,108.0,0.29,0.213,0.022,0.273,-0.27,1.72,-0.52,-0.43,98.0,91.1,97.6,86.1,0.237,0.366,0.124,,,,0.282,0.401,0.299,0.253,0.448,0.267,8.0,4,0,0,1,5,0,101,74,4.21,624133,Ranger Suárez,6.1,1,3,116.0,103.0,110.0,0.201,0.72,89.9,0.227,0.364,0.35200000000000004,,,,,,,,,,,,,,,,,,,0.308,0.308,0.182,,,,,,,,,,,,
2023/08/02,6:41 PM.,36,L,MIA,PHI,away,Roof Closed.,72,666129,9,8,4,0,1,14,6,12,47,2,8,33,666129,braxtongarrett,"Garrett, B",Left,Braxton Garrett,MIA,3.66,4.58,159.2,101.0,91.0,97.0,0.762,8.79,1.63,8.68,1.13,1.72,0.184,0.501,0.13,0.413,0.434,85.0,95.0,86.0,80.0,97.0,95.0,79.0,101.0,93.0,91.0,102.0,97.0,0.317,0.075,0.084,0.088,-1.84,1.06,-4.44,0.73,90.8,84.1,90.5,77.7,0.256,0.377,0.107,,,,0.286,0.327,0.327,0.325,0.575,0.159,5.0,6,3,3,2,5,0,95,61,4.14,554430,Zack Wheeler,6.0,2,4,100.0,102.0,102.0,0.258,0.45,82.8,0.169,0.302,0.408,95.0,100.0,97.0,,,,0.177,,1.53,,87.5,,,,,0.243,0.477,0.247,0.5,1.059,0.2,,,,,,,,,,,,
2023/08/03,12:11 PM.,36,W,MIA,PHI,away,Roof Closed.,72,456501,2,4,0,0,1,10,2,6,31,0,4,10,456501,johnnycueto,Cueto,Right,Johnny Cueto,MIA,6.02,5.13,52.1,107.0,84.0,103.0,0.831,6.71,2.58,8.77,2.92,0.7,0.298,0.472,0.161,0.323,0.408,73.0,106.0,102.0,120.0,47.0,56.0,87.0,116.0,112.0,89.0,103.0,100.0,0.196,0.346,0.004,0.192,-0.03,2.47,-3.06,-3.11,92.2,84.1,92.2,76.0,0.244,0.4,0.035,,,,0.286,0.595,0.278,0.242,0.53,0.245,6.0,5,4,4,2,4,1,100,66,5.32,547179,Michael Lorenzen,8.0,2,5,88.0,95.0,96.0,0.234,-1.92,86.1,0.27,0.73,0.154,69.0,90.0,66.0,,,,0.028,,0.08,,88.1,,,,,0.222,0.333,0.1,,,,,,,,,,,,,,,
2023/08/04,7:07 PM.,37,L,KC,PHI,home,Cloudy.,76,543475,7,5,5,0,1,4,2,9,35,0,5,19,543475,jordanlyles,Lyles,Right,Jordan Lyles,KCR,6.28,4.93,177.2,101.0,85.0,97.0,0.817,6.08,2.28,8.92,1.98,0.69,0.217,0.463,0.139,0.332,0.402,73.0,95.0,90.0,95.0,97.0,99.0,75.0,101.0,92.0,76.0,103.0,88.0,0.131,0.306,0.131,0.109,1.11,-0.01,-1.6,-1.66,91.2,85.5,90.5,79.4,0.248,0.457,0.158,,,,0.26,0.481,0.257,0.227,0.444,0.154,5.2,8,5,5,0,2,1,91,60,6.24,605400,Aaron Nola,5.1,5,8,99.0,107.0,110.0,0.247,-1.31,80.2,0.28,0.543,0.249,96.0,99.0,98.0,,,,0.076,,-0.94,,86.8,,,,,0.314,0.725,0.19,0.238,0.476,0.21899999999999997,,,,,,,,,,,,
2023/08/05,6:08 PM.,37,W,KC,PHI,home,Cloudy.,86,679525,6,9,2,0,3,5,2,13,34,0,9,10,679525,alecmarsh,Marsh,Right,Alec Marsh,KCR,5.69,5.92,74.1,94.0,97.0,94.0,0.728,10.29,4.72,9.32,1.94,0.82,0.178,0.428,0.096,0.356,0.386,78.0,99.0,92.0,100.0,97.0,101.0,96.0,91.0,88.0,98.0,98.0,96.0,0.072,0.373,0.149,0.149,-0.89,1.98,-0.87,-3.65,94.2,87.0,94.1,81.1,0.29,0.452,0.061,,,,0.346,0.654,0.268,0.256,0.523,0.258,4.0,6,3,3,2,4,1,66,42,6.75,650911,Cristopher Sánchez,5.0,6,7,106.0,91.0,99.0,0.258,-1.26,86.1,0.233,0.533,0.365,,,,,,,,,,,,,,,,,,,0.263,0.474,0.304,,,,,,,,,,,,
2023/08/06,1:41 PM.,37,W,KC,PHI,home,Partly Cloudy.,87,425844,4,8,2,0,3,6,0,12,33,0,8,8,425844,zackgreinke,Greinke,Right,Zack Greinke,KCR,5.06,5.06,142.1,104.0,85.0,100.0,0.848,6.13,1.45,9.99,1.58,1.19,0.26,0.39,0.147,0.29,0.425,84.0,109.0,109.0,96.0,97.0,104.0,72.0,103.0,92.0,76.0,106.0,93.0,0.157,0.265,0.141,0.166,0.25,-0.92,-2.99,0.06,89.5,86.5,89.8,72.5,0.333,0.609,0.081,,,,0.241,0.37,0.207,0.276,0.472,0.159,4.0,7,5,5,0,4,2,59,38,5.53,592836,Taijuan Walker,7.0,4,2,94.0,103.0,106.0,0.2,1.12,79.2,0.214,0.282,0.231,100.0,113.0,103.0,,,,0.07,,-0.94,,85.2,,,,,0.32,0.5,0.18600000000000003,0.386,0.729,0.155,,,,0.0,-3.64,57.9,,,,,,
2023/08/08,7:24 PM.,38,L,WSH,PHI,home,Partly Cloudy.,81,680686,5,4,2,0,1,11,4,8,35,4,4,14,680686,josiahgray,"Gray, Js",Right,Josiah Gray,WSN,3.91,5.03,159.0,95.0,88.0,91.0,0.762,8.09,4.53,8.6,1.25,0.92,0.253,0.453,0.21,0.313,0.389,44.0,96.0,90.0,96.0,95.0,97.0,82.0,91.0,83.0,93.0,101.0,90.0,0.176,0.166,0.161,0.016,-1.21,0.15,0.24,0.6,93.5,88.6,93.1,82.2,0.313,0.385,0.138,,,,0.286,0.357,0.1,0.291,0.557,0.20199999999999999,4.2,6,4,4,2,5,1,92,58,3.69,624133,Ranger Suárez,5.2,2,5,84.0,92.0,96.0,0.299,-0.07,85.1,0.163,0.233,0.429,95.0,95.0,83.0,,,,0.181,,-0.09,,88.8,,,,,0.243,0.461,0.205,0.221,0.358,0.349,,,,,,,,,,,,
2023/08/08,4:07 PM.,38,W,WSH,PHI,home,Cloudy.,79,592866,4,8,1,0,4,11,2,10,34,1,8,9,592866,trevorwilliams,Williams,Right,Trevor Williams,WSN,5.55,5.66,144.1,104.0,81.0,96.0,0.831,6.92,3.3,11.1,2.12,0.96,0.253,0.4,0.163,0.329,0.387,68.0,105.0,96.0,97.0,95.0,95.0,80.0,107.0,96.0,91.0,100.0,95.0,0.146,0.433,0.069,0.171,-0.77,-0.45,-1.93,-2.25,89.7,83.3,88.2,76.7,0.325,0.458,0.188,,,,0.315,0.483,0.19899999999999998,0.283,0.563,0.16699999999999998,4.2,8,6,6,1,7,3,103,64,5.00,554430,Zack Wheeler,6.0,3,6,94.0,114.0,103.0,0.182,-1.7,80.9,0.313,0.5,0.281,,,,,,,,,,,,,,,,,,,0.314,0.629,0.2,,,,,,,,,,,,
2023/08/09,6:41 PM.,38,W,WSH,PHI,home,Partly Cloudy.,86,669022,0,7,1,0,3,9,2,8,30,1,7,9,669022,mackenziegore,Gore,Left,MacKenzie Gore,WSN,4.42,5.2,136.1,97.0,100.0,101.0,0.749,9.97,3.76,8.85,1.78,0.97,0.26,0.391,0.158,0.354,0.409,69.0,88.0,90.0,72.0,99.0,104.0,112.0,98.0,100.0,,,,,0.595,0.188,0.029,-0.27,,-0.85,1.1,95.0,86.5,,83.2,,,,,,,0.188,0.25,0.382,0.279,0.503,0.21600000000000003,5.0,7,6,6,1,5,3,83,55,4.62,547179,Michael Lorenzen,9.0,0,5,101.0,97.0,102.0,0.188,0.77,88.5,0.213,0.415,0.375,,,,,,,,,,,,,,,,,,,0.257,0.416,0.379,,,,,,,,,,,,
2023/08/10,6:42 PM.,38,W,WSH,PHI,home,Cloudy.,74,571578,2,6,2,0,3,4,9,6,30,1,6,25,571578,patrickcorbin,Corbin,Left,Patrick Corbin,WSN,5.2,6.16,180.0,101.0,81.0,95.0,0.797,6.2,2.85,10.5,1.65,1.3,0.24,0.392,0.127,0.344,0.411,66.0,101.0,96.0,,,,65.0,103.0,88.0,86.0,102.0,93.0,0.417,0.169,,0.064,-0.69,-0.89,,-2.07,91.8,81.2,92.1,,0.32,0.463,0.07400000000000001,,,,0.29,0.645,0.4,0.327,0.541,0.121,5.0,1,1,0,7,2,0,87,44,4.85,605400,Aaron Nola,5.0,1,6,84.0,99.0,100.0,0.35,-0.51,80.5,0.233,0.461,0.397,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/08/11,7:08 PM.,39,W,MIN,PHI,home,Partly Cloudy.,84,572971,2,13,4,0,3,6,6,15,36,0,13,18,572971,dallaskeuchel,Keuchel,Left,Dallas Keuchel,MIN,5.97,5.59,37.2,98.0,74.0,94.0,0.799,5.97,4.3,10.75,0.72,2.23,0.213,0.504,0.189,0.315,0.333,74.0,110.0,108.0,,,,,,,64.0,92.0,86.0,0.347,,,0.271,,0.39,,-0.58,,80.3,87.4,,0.245,0.367,0.084,,,,0.327,0.473,0.196,,,,1.2,6,6,6,2,0,0,49,27,9.45,650911,Cristopher Sánchez,6.0,2,5,64.0,94.0,95.0,0.129,0.06,78.3,0.222,0.278,0.441,92.0,94.0,90.0,,,,0.254,,-2.63,,84.8,,,,,0.379,0.69,0.24600000000000002,,,,,,,,,,,,,,,
2023/08/12,6:54 PM.,39,L,MIN,PHI,home,Partly Cloudy.,84,641154,8,1,2,0,0,10,1,9,36,0,1,18,641154,pablolopez,"López, P",Right,Pablo López,MIN,3.66,3.0,194.0,107.0,99.0,109.0,0.717,10.86,2.23,8.16,1.11,1.25,0.208,0.438,0.175,0.295,0.428,90.0,108.0,109.0,93.0,110.0,114.0,100.0,108.0,105.0,98.0,105.0,104.0,0.106,0.345,0.125,0.211,0.1,2.08,0.25,-0.17,94.9,88.4,94.5,82.5,0.278,0.342,0.126,,,,0.257,0.41,0.284,0.268,0.468,0.315,6.0,4,0,0,1,7,0,92,60,3.66,592836,Taijuan Walker,5.0,3,2,111.0,106.0,114.0,0.214,1.34,84.4,0.173,0.287,0.366,,,,,,,,,,,,,,,,,,,0.202,0.33,0.364,,,,,,,,,,,,
2023/08/13,1:39 PM.,39,L,MIN,PHI,home,Partly Cloudy.,86,543243,3,0,0,0,0,11,3,5,30,0,0,18,543243,sonnygray,"Gray, So",Right,Sonny Gray,MIN,2.79,3.66,184.0,101.0,103.0,104.0,0.759,8.95,2.69,7.63,0.39,1.55,0.255,0.424,0.143,0.3,0.422,84.0,95.0,89.0,91.0,98.0,101.0,105.0,99.0,100.0,82.0,99.0,94.0,0.157,0.271,0.168,0.067,0.61,-0.46,0.87,-0.63,92.9,87.9,92.8,79.6,0.275,0.413,0.177,,,,0.27,0.405,0.174,0.301,0.422,0.16399999999999998,6.0,2,0,0,3,7,0,80,51,3.04,624133,Ranger Suárez,6.1,2,8,122.0,108.0,121.0,0.205,3.25,84.3,0.096,0.117,0.413,118.0,102.0,102.0,,,,0.131,,1.3,,87.6,,,,,0.265,0.368,0.278,0.257,0.371,0.282,,,,0.001,-0.41,72.9,,,,,,
