date,time,series,result,opponent,team,location,weather,temp,opposingPitcherId,oppRuns,runs,doubles,triples,homeRuns,strikeOuts,baseOnBalls,hits,atBats,stolenBases,rbi,leftOnBase,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,FA%,FC%,SL%,CU%,CH%,wFA/C,wFC/C,wSL/C,wCU/C,wCH/C,vFA,vFC,vCH,vSL,vCU,FF_ba,FF_slg,FF_whiff,SL_ba,SL_slg,SL_whiff,CH_ba,CH_slg,CH_whiff,CU_ba,CU_slg,CU_whiff,FC_ba,FC_slg,FC_whiff,oppStarterIP,oppStarterH,oppStarterR,oppStarterER,oppStarterBB,oppStarterK,oppStarterHR,oppStarterP,oppStarterS,oppStarterERA,teamPitcherId,teamPitcherName,teamStarterIP,teamStarterER,teamStarterK,Stf+ SI,Loc+ SI,Pit+ SI,SI%,wSI/C,vSI,SI_ba,SI_slg,SI_whiff,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FO%,wFO/C,vFO,FS_ba,FS_slg,FS_whiff,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC,SV_ba,SV_slg,SV_whiff,vKN (sc),KN%,wKN/C
2023/08/18,7:10 PM.,40,W,LAD,MIA,away,Clear.,76,664062,3,11,1,1,5,8,6,9,36,0,11,8,664062,tonygonsolin,Gonsolin,Right,Tony Gonsolin,LAD,4.98,5.89,103.0,97.0,97.0,98.0,0.803,7.17,3.5,7.51,1.66,0.79,0.19,0.395,0.141,0.389,0.388,,,,107.0,83.0,90.0,80.0,99.0,91.0,90.0,103.0,108.0,,,,0.395,,0.183,0.151,,1.42,,-0.82,-2.12,,92.4,,,86.8,80.9,0.221,0.436,0.157,0.268,0.439,0.253,,,,0.313,0.656,0.209,,,,3.1,8,10,10,4,2,5,97,55,4.98,645261,Sandy Alcantara,6.0,3,6,,,,,,,,,,120.0,98.0,106.0,0.272,0.21,83.0,,,,0.181,0.315,0.27,,,,,,,,,,,,
2023/08/19,12:00 PM.,40,L,LAD,MIA,away,Partly Cloudy.,79,657571,3,1,1,0,0,6,1,5,31,0,1,7,657571,calebferguson,Ferguson,Left,Caleb Ferguson,LAD,3.43,3.85,60.1,101.0,108.0,100.0,0.767,10.44,3.43,9.55,0.6,1.84,0.296,0.361,0.166,0.32,0.451,,,,,,,108.0,102.0,101.0,120.0,87.0,98.0,107.0,101.0,99.0,0.665,0.307,0.028,,,0.19,-0.37,0.92,,,95.8,86.6,,80.0,,0.277,0.34,0.26,0.25,0.25,0.125,,,,,,,0.253,0.427,0.271,1.0,2,0,0,0,0,0,22,16,2.33,691587,Eury Pérez,6.0,0,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/08/19,6:10 PM.,40,L,LAD,MIA,away,Cloudy.,77,628711,3,1,1,0,1,6,0,8,34,2,1,17,628711,juliourias,"Urías, J",Left,Julio Urías,LAD,4.6,4.16,117.1,105.0,105.0,107.0,0.788,8.97,1.84,8.59,1.84,0.82,0.234,0.471,0.192,0.312,0.453,91.0,109.0,108.0,132.0,103.0,112.0,90.0,101.0,98.0,,,,109.0,124.0,127.0,0.451,0.092,,0.3,0.157,0.02,-0.42,,0.84,-3.03,92.7,87.1,86.1,,79.2,0.267,0.503,0.218,,,,0.296,0.593,0.299,,,,0.186,0.322,0.278,7.0,5,1,1,0,5,1,100,68,4.15,666129,Braxton Garrett,6.0,3,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.233,0.457,0.22899999999999998,,,
2023/08/21,6:42 PM.,41,L,SD,MIA,away,Overcast.,72,608379,6,2,2,0,1,12,3,7,33,0,2,13,608379,michaelwacha,Wacha,Right,Michael Wacha,SDP,3.22,4.27,134.1,102.0,89.0,101.0,0.775,8.31,2.88,7.57,1.0,0.8,0.17,0.488,0.154,0.3,0.43,101.0,106.0,110.0,86.0,92.0,94.0,73.0,104.0,94.0,,,,96.0,100.0,96.0,0.288,0.124,,0.11,0.345,1.23,-2.13,,1.04,1.06,92.0,86.9,81.6,,74.0,0.188,0.323,0.16699999999999998,,,,0.207,0.346,0.359,0.172,0.31,0.27,0.364,0.582,0.165,5.1,5,1,1,2,7,1,94,61,2.63,677960,Ryan Weathers,3.1,5,4,84.0,103.0,103.0,0.133,-0.36,91.9,0.25,0.45,0.111,,,,,,,,,,,,,,,,,,,,,,,,
2023/08/22,6:40 PM.,41,W,SD,MIA,away,Clear.,73,605483,0,3,0,0,1,9,3,8,34,0,2,9,605483,blakesnell,Snell,Left,Blake Snell,SDP,2.25,3.77,180.0,95.0,107.0,100.0,0.642,11.7,4.95,5.75,0.75,1.3,0.262,0.388,0.168,0.309,0.326,72.0,103.0,106.0,106.0,102.0,110.0,120.0,91.0,96.0,107.0,91.0,94.0,,,,0.486,,0.131,0.198,0.184,0.07,,0.68,2.55,2.65,95.5,,86.7,88.4,81.0,0.255,0.389,0.195,0.123,0.26,0.536,0.185,0.266,0.46799999999999997,0.079,0.14,0.563,,,,6.0,6,3,3,2,8,1,96,58,2.73,666200,Jesús Luzardo,6.0,0,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/08/23,1:10 PM.,41,L,SD,MIA,away,Sunny.,74,607625,4,0,1,0,0,9,3,4,32,1,0,18,607625,sethlugo,"Lugo, S",Right,Seth Lugo,SDP,3.57,4.42,146.1,102.0,103.0,103.0,0.805,8.61,2.21,8.61,1.17,1.34,0.209,0.438,0.139,0.351,0.459,85.0,96.0,97.0,122.0,100.0,105.0,87.0,108.0,103.0,114.0,96.0,108.0,,,,0.318,,0.111,0.313,0.059,0.36,,-0.6,0.26,-2.89,93.4,,86.3,85.2,79.6,0.246,0.464,0.214,0.25,0.417,0.28600000000000003,0.303,0.576,0.34299999999999997,0.287,0.384,0.265,,,,6.0,3,0,0,1,4,0,93,54,3.70,645261,Sandy Alcantara,6.2,4,3,97.0,102.0,97.0,0.199,1.87,93.2,0.208,0.36,0.08900000000000001,,,,,,,,,,,,,,,,,,,0.0,0.0,0.226,,,
2023/08/25,6:41 PM.,42,L,WSH,MIA,home,Roof Closed.,72,672851,7,4,2,1,0,6,0,9,35,1,4,12,672851,joanadon,Adon,Right,Joan Adon,WSN,6.45,5.59,51.2,98.0,89.0,93.0,0.802,8.36,4.18,10.45,1.39,1.0,0.242,0.406,0.145,0.406,0.411,86.0,98.0,102.0,104.0,101.0,102.0,79.0,101.0,90.0,98.0,93.0,93.0,,,,0.395,,0.113,0.205,0.152,0.26,,-2.74,-3.51,0.68,94.5,,88.1,87.3,80.8,0.288,0.411,0.221,0.318,0.455,0.28600000000000003,0.148,0.222,0.33899999999999997,0.315,0.63,0.253,,,,6.0,3,0,0,0,3,0,94,60,5.25,666129,Braxton Garrett,6.0,3,3,89.0,89.0,79.0,0.136,-1.28,94.2,0.314,0.629,0.013999999999999999,,,,,,,,,,,,,,,,,,,,,,,,
2023/08/26,4:11 PM.,42,L,WSH,MIA,home,Roof Closed.,72,663623,3,2,1,0,2,5,4,7,31,0,2,13,663623,jakeirvin,"Irvin, J",Right,Jake Irvin,WSN,4.61,5.1,121.0,101.0,99.0,98.0,0.839,7.36,4.02,8.78,1.49,1.08,0.252,0.369,0.125,0.374,0.427,78.0,99.0,95.0,110.0,100.0,103.0,92.0,100.0,94.0,,,,,,,0.356,,,0.306,0.051,-0.01,,,0.08,1.21,94.5,,87.8,,80.9,0.208,0.376,0.192,,,,0.25,0.5,0.156,0.197,0.362,0.257,,,,6.0,4,1,1,3,3,1,96,58,4.30,691587,Eury Pérez,6.0,0,7,101.0,101.0,98.0,0.287,-0.75,93.9,0.348,0.525,0.09300000000000001,,,,,,,,,,,,,,,,,,,,,,,,
2023/08/27,1:40 PM.,42,W,WSH,MIA,home,Roof Closed.,72,592866,1,2,2,0,1,5,2,6,30,0,2,7,592866,trevorwilliams,Williams,Right,Trevor Williams,WSN,5.55,5.66,144.1,104.0,81.0,96.0,0.831,6.92,3.3,11.1,2.12,0.96,0.253,0.4,0.163,0.329,0.387,68.0,105.0,96.0,97.0,95.0,95.0,80.0,107.0,96.0,94.0,114.0,103.0,,,,0.433,,0.182,0.069,0.171,-0.77,,-1.7,-1.93,-2.25,89.7,,83.3,80.9,76.7,0.283,0.563,0.16699999999999998,0.313,0.5,0.281,0.315,0.483,0.19899999999999998,0.314,0.629,0.2,,,,7.0,5,2,2,2,5,1,104,63,4.82,608638,JT Chargois,1.0,0,1,91.0,100.0,95.0,0.146,-0.45,88.2,0.325,0.458,0.188,,,,,,,,,,,,,,,,,,,,,,,,
2023/08/29,6:40 PM.,43,L,TB,MIA,home,Roof Closed.,72,650644,11,2,2,0,1,7,1,10,37,0,2,19,650644,aaroncivale,Civale,Right,Aaron Civale,- - -,3.46,3.69,122.1,106.0,105.0,104.0,0.786,8.53,2.43,8.02,0.88,1.0,0.212,0.458,0.149,0.307,0.413,,,,153.0,113.0,120.0,76.0,101.0,91.0,128.0,111.0,116.0,96.0,104.0,103.0,0.123,0.372,0.058,0.244,,-0.65,1.13,0.15,0.77,,91.8,87.7,,82.5,78.1,0.359,0.436,0.243,0.172,0.345,0.23199999999999998,,,,0.188,0.323,0.273,0.261,0.406,0.23399999999999999,5.0,7,2,2,0,5,1,96,66,2.64,645261,Sandy Alcantara,5.2,4,4,75.0,101.0,89.0,0.185,1.59,92.4,0.202,0.292,0.14400000000000002,58.0,95.0,95.0,0.017,-6.33,85.2,,,,0.5,0.625,0.182,,,,,,,,,,,,
2023/08/30,6:41 PM.,43,L,TB,MIA,home,Roof Closed.,72,621107,3,0,2,0,0,8,1,4,32,0,0,12,621107,zacheflin,Eflin,Right,Zach Eflin,TBR,3.5,3.02,177.2,108.0,98.0,106.0,0.775,9.42,1.22,8.0,0.96,1.48,0.21,0.449,0.159,0.343,0.449,75.0,99.0,94.0,100.0,110.0,107.0,83.0,123.0,112.0,122.0,120.0,127.0,100.0,106.0,102.0,0.062,0.261,0.044,0.263,0.051,2.53,-0.01,0.79,1.27,-0.61,92.9,88.5,86.4,80.0,79.1,0.104,0.208,0.32,0.6,0.6,0.5,0.192,0.308,0.28300000000000003,0.185,0.339,0.349,0.307,0.588,0.16699999999999998,6.1,4,0,0,0,4,0,69,48,3.40,666200,Jesús Luzardo,6.0,0,8,98.0,107.0,105.0,0.319,1.09,92.2,0.259,0.315,0.129,,,,,,,,,,,,,,,,,,,,,,,,
2023/08/31,7:06 PM.,44,W,WSH,MIA,away,Clear.,78,672851,1,6,2,0,2,8,1,13,38,0,5,20,672851,joanadon,Adon,Right,Joan Adon,WSN,6.45,5.59,51.2,98.0,89.0,93.0,0.802,8.36,4.18,10.45,1.39,1.0,0.242,0.406,0.145,0.406,0.411,86.0,98.0,102.0,104.0,101.0,102.0,79.0,101.0,90.0,98.0,93.0,93.0,,,,0.395,,0.113,0.205,0.152,0.26,,-2.74,-3.51,0.68,94.5,,88.1,87.3,80.8,0.288,0.411,0.221,0.318,0.455,0.28600000000000003,0.148,0.222,0.33899999999999997,0.315,0.63,0.253,,,,5.0,9,5,5,1,3,1,84,50,5.90,666129,Braxton Garrett,6.0,1,1,89.0,89.0,79.0,0.136,-1.28,94.2,0.314,0.629,0.013999999999999999,,,,,,,,,,,,,,,,,,,,,,,,
2023/09/01,7:05 PM.,44,W,WSH,MIA,away,Clear.,75,663623,5,8,1,0,1,7,5,9,39,1,8,18,663623,jakeirvin,"Irvin, J",Right,Jake Irvin,WSN,4.61,5.1,121.0,101.0,99.0,98.0,0.839,7.36,4.02,8.78,1.49,1.08,0.252,0.369,0.125,0.374,0.427,78.0,99.0,95.0,110.0,100.0,103.0,92.0,100.0,94.0,,,,,,,0.356,,,0.306,0.051,-0.01,,,0.08,1.21,94.5,,87.8,,80.9,0.208,0.376,0.192,,,,0.25,0.5,0.156,0.197,0.362,0.257,,,,5.0,4,3,3,3,4,0,80,44,4.35,691587,Eury Pérez,4.2,3,5,101.0,101.0,98.0,0.287,-0.75,93.9,0.348,0.525,0.09300000000000001,,,,,,,,,,,,,,,,,,,,,,,,
2023/09/02,4:05 PM.,44,W,WSH,MIA,away,Sunny.,84,592866,5,11,1,0,4,5,0,18,44,0,11,17,592866,trevorwilliams,Williams,Right,Trevor Williams,WSN,5.55,5.66,144.1,104.0,81.0,96.0,0.831,6.92,3.3,11.1,2.12,0.96,0.253,0.4,0.163,0.329,0.387,68.0,105.0,96.0,97.0,95.0,95.0,80.0,107.0,96.0,94.0,114.0,103.0,,,,0.433,,0.182,0.069,0.171,-0.77,,-1.7,-1.93,-2.25,89.7,,83.3,80.9,76.7,0.283,0.563,0.16699999999999998,0.313,0.5,0.281,0.315,0.483,0.19899999999999998,0.314,0.629,0.2,,,,4.0,12,9,8,0,3,4,82,51,5.21,456501,Johnny Cueto,5.0,3,4,91.0,100.0,95.0,0.146,-0.45,88.2,0.325,0.458,0.188,,,,,,,,,,,,,,,,,,,,,,,,
2023/09/03,1:36 PM.,44,W,WSH,MIA,away,Sunny.,91,680686,4,6,2,0,1,8,5,10,35,1,4,23,680686,josiahgray,"Gray, Js",Right,Josiah Gray,WSN,3.91,5.03,159.0,95.0,88.0,91.0,0.762,8.09,4.53,8.6,1.25,0.92,0.253,0.453,0.21,0.313,0.389,44.0,96.0,90.0,96.0,95.0,97.0,82.0,91.0,83.0,84.0,92.0,96.0,95.0,95.0,83.0,0.166,0.181,0.299,0.161,0.016,-1.21,-0.09,-0.07,0.24,0.6,93.5,88.8,88.6,85.1,82.2,0.291,0.557,0.20199999999999999,0.163,0.233,0.429,0.286,0.357,0.1,0.221,0.358,0.349,0.243,0.461,0.205,4.0,4,3,3,4,2,1,86,51,4.13,645261,Sandy Alcantara,8.0,2,3,93.0,101.0,90.0,0.176,0.15,93.1,0.313,0.385,0.138,,,,,,,,,,,,,,,,,,,,,,,,
2023/09/05,6:41 PM.,45,W,LAD,MIA,home,Roof Closed.,72,477132,3,6,0,0,4,6,5,8,30,1,6,14,477132,claytonkershaw,Kershaw,Left,Clayton Kershaw,LAD,2.46,3.77,131.2,100.0,101.0,101.0,0.733,9.36,2.73,6.84,1.3,1.43,0.23,0.493,0.155,0.332,0.425,34.0,98.0,91.0,94.0,100.0,106.0,96.0,97.0,96.0,112.0,102.0,104.0,,,,0.369,,0.434,0.175,0.017,0.23,,2.06,0.13,-0.46,90.7,,84.6,86.5,73.4,0.281,0.451,0.09699999999999999,0.167,0.338,0.36200000000000004,0.2,0.2,0.6,0.212,0.338,0.33799999999999997,,,,5.0,5,3,3,5,3,2,84,51,2.61,666200,Jesús Luzardo,6.0,2,6,90.0,115.0,107.0,0.002,14.84,90.9,0.0,0.0,0.0,116.0,127.0,165.0,0.002,13.51,84.4,,,,0.0,0.0,0.0,,,,,,,,,,,,
2023/09/06,6:40 PM.,45,W,LAD,MIA,home,Roof Closed.,72,458681,4,11,5,0,3,3,3,13,37,0,11,15,458681,lancelynn,Lynn,Right,Lance Lynn,- - -,5.73,4.86,183.2,102.0,94.0,100.0,0.74,9.36,3.28,9.26,2.16,0.82,0.241,0.419,0.17,0.32,0.403,56.0,95.0,90.0,109.0,97.0,106.0,92.0,105.0,104.0,97.0,98.0,106.0,104.0,105.0,99.0,0.437,0.23,0.063,0.074,0.07,-0.4,-0.35,-3.65,-2.24,-1.23,92.4,88.7,84.9,83.0,80.8,0.255,0.52,0.316,0.286,0.446,0.308,0.302,0.372,0.29600000000000004,0.208,0.453,0.354,0.273,0.512,0.267,4.2,7,8,8,3,1,3,90,53,6.09,608638,JT Chargois,1.0,0,2,93.0,95.0,87.0,0.126,1.21,91.4,0.239,0.394,0.177,,,,,,,,,,,,,,,,,,,,,,,,
2023/09/07,6:40 PM.,45,L,LAD,MIA,home,Roof Closed.,72,686752,10,0,0,0,0,6,0,2,29,0,0,4,686752,ryanpepiot,Pepiot,Right,Ryan Pepiot,LAD,2.14,3.23,42.0,104.0,98.0,103.0,0.757,8.14,1.07,5.79,1.5,0.8,0.274,0.416,0.177,0.301,0.424,87.0,115.0,113.0,,,,100.0,100.0,97.0,115.0,96.0,101.0,,,,0.506,,0.147,,0.347,1.83,,0.98,,0.55,94.0,,86.3,88.8,,0.156,0.344,0.22399999999999998,0.174,0.348,0.326,0.203,0.391,0.326,,,,,,,7.0,1,0,0,0,3,0,84,60,0.86,666129,Braxton Garrett,3.2,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/09/08,7:08 PM.,46,W,PHI,MIA,away,Cloudy.,80,650911,2,3,1,0,2,8,2,7,34,0,3,12,650911,cristophersanchez,"Sánchez, C",Left,Cristopher Sánchez,PHI,3.44,3.74,99.1,101.0,83.0,100.0,0.759,8.7,1.45,7.97,1.45,2.19,0.21,0.445,0.157,0.342,0.429,75.0,98.0,104.0,,,,,,,123.0,100.0,100.0,,,,,,0.211,,0.327,,,0.2,,1.1,,,81.8,82.7,,,,,0.25,0.456,0.297,0.148,0.274,0.43,,,,,,,5.0,4,0,0,1,4,0,82,50,3.26,691587,Eury Pérez,5.0,2,4,71.0,104.0,97.0,0.462,0.65,92.1,0.297,0.523,0.107,,,,,,,,,,,,,,,,,,,,,,,,
2023/09/09,6:22 PM.,46,L,PHI,MIA,away,Partly Cloudy.,73,605400,8,4,4,0,1,12,0,10,36,0,4,12,605400,aaronnola,"Nola, Aa",Right,Aaron Nola,PHI,4.46,3.71,193.2,107.0,101.0,106.0,0.76,9.39,2.09,8.27,1.49,1.13,0.215,0.477,0.156,0.323,0.419,70.0,111.0,103.0,,,,95.0,107.0,103.0,,,,111.0,110.0,105.0,0.295,0.075,,,0.126,-0.03,0.4,,,0.14,92.7,86.3,85.9,,,0.246,0.503,0.217,,,,0.22,0.319,0.319,0.221,0.398,0.33299999999999996,0.246,0.508,0.301,4.1,7,4,4,0,6,1,84,58,4.64,456501,Johnny Cueto,3.2,5,3,100.0,107.0,101.0,0.188,0.46,91.8,0.279,0.416,0.106,,,,,,,,,,,,,118.0,105.0,113.0,0.316,0.47,79.4,,,,,,
2023/09/10,1:09 PM.,46,W,PHI,MIA,away,Partly Cloudy.,74,624133,4,5,2,0,1,14,5,5,32,2,5,9,624133,rangersuarez,"Suárez, R",Left,Ranger Suárez,PHI,4.18,4.36,125.0,101.0,85.0,97.0,0.79,8.57,3.46,9.29,0.94,1.58,0.232,0.394,0.164,0.34,0.393,70.0,98.0,99.0,95.0,104.0,102.0,69.0,98.0,88.0,91.0,113.0,108.0,97.0,97.0,94.0,0.215,0.126,0.005,0.19,0.184,-0.65,-1.27,4.65,1.95,-1.45,93.4,87.5,82.9,84.1,75.8,0.304,0.478,0.21899999999999997,0.2,0.2,0.0,0.267,0.444,0.311,0.143,0.226,0.377,0.34,0.585,0.179,6.1,2,3,3,3,10,0,87,56,3.93,595345,Steven Okert,0.2,2,1,96.0,104.0,102.0,0.28,0.52,92.8,0.289,0.409,0.1,,,,,,,,,,,,,,,,,,,,,,,,
2023/09/11,6:40 PM.,47,L,MIL,MIA,away,Roof Closed.,70,605540,12,0,0,0,0,7,1,6,32,1,0,10,605540,brandonwoodruff,Woodruff,Right,Brandon Woodruff,MIL,2.28,2.82,67.0,107.0,114.0,110.0,0.749,9.94,2.01,5.37,1.21,0.81,0.236,0.416,0.168,0.298,0.474,111.0,104.0,118.0,89.0,103.0,105.0,125.0,112.0,115.0,108.0,107.0,108.0,,,,0.41,,0.095,0.079,0.197,0.95,,-0.33,-0.01,3.2,95.8,,85.8,86.9,82.9,0.177,0.385,0.314,0.278,0.611,0.268,0.098,0.118,0.38,0.182,0.455,0.409,,,,9.0,6,0,0,1,7,0,106,77,1.93,666200,Jesús Luzardo,5.0,6,5,108.0,100.0,96.0,0.22,2.76,95.0,0.193,0.281,0.124,,,,,,,,,,,,,,,,,,,,,,,,
2023/09/12,6:40 PM.,47,L,MIL,MIA,away,Roof Closed.,68,642547,3,1,0,0,1,12,1,2,29,0,1,2,642547,freddyperalta,"Peralta, F",Right,Freddy Peralta,MIL,3.86,3.35,165.2,102.0,103.0,105.0,0.698,11.41,2.93,7.12,1.41,1.04,0.267,0.455,0.171,0.308,0.405,50.0,97.0,85.0,85.0,103.0,110.0,117.0,104.0,110.0,115.0,99.0,104.0,,,,0.512,,0.218,0.124,0.146,0.89,,0.36,0.2,0.15,94.4,,88.6,82.4,76.9,0.213,0.387,0.292,0.203,0.392,0.46,0.224,0.388,0.312,0.214,0.381,0.33799999999999997,,,,6.1,2,1,1,0,9,1,95,67,3.79,608638,JT Chargois,1.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/09/13,6:42 PM.,47,W,MIL,MIA,away,Roof Closed.,70,656730,0,2,2,0,0,7,2,8,33,0,2,15,656730,trevormegill,Megill,Right,Trevor Megill,MIL,3.63,3.23,34.2,99.0,123.0,111.0,0.704,13.5,3.12,9.09,0.52,0.68,0.386,0.181,0.157,0.313,0.442,,,,,,,126.0,101.0,111.0,,,,,,,0.721,,,,,0.32,,,,,99.1,,,,,0.281,0.406,0.254,,,,,,,0.222,0.333,0.535,,,,1.0,1,0,0,0,1,0,9,6,3.26,666129,Braxton Garrett,6.0,0,7,,,,,,,,,,,,,,,,,,,,,,123.0,99.0,116.0,0.279,0.13,85.8,,,,,,
2023/09/14,1:10 PM.,47,L,MIL,MIA,away,Partly Cloudy.,70,605288,4,2,1,0,0,8,1,6,32,1,2,8,605288,adrianhouser,Houser,Right,Adrian Houser,MIL,4.12,4.21,111.1,103.0,83.0,97.0,0.839,7.76,2.75,9.78,1.05,1.32,0.194,0.409,0.134,0.36,0.424,88.0,92.0,93.0,67.0,100.0,95.0,80.0,103.0,92.0,83.0,102.0,99.0,,,,0.238,,0.166,0.085,0.04,0.29,,-0.89,-1.08,-2.07,93.4,,84.3,82.3,79.4,0.227,0.34,0.237,0.258,0.484,0.284,0.294,0.471,0.2,0.269,0.538,0.127,,,,5.0,5,2,2,0,5,0,82,56,4.53,691587,Eury Pérez,4.2,3,7,86.0,104.0,100.0,0.471,0.46,92.1,0.296,0.396,0.129,,,,,,,,,,,,,,,,,,,,,,,,
2023/09/15,6:43 PM.,48,W,ATL,MIA,home,Roof Closed.,72,693821,6,9,4,1,2,9,2,13,35,0,9,13,693821,bryceelder,Elder,Right,Bryce Elder,ATL,3.81,4.61,174.2,99.0,80.0,95.0,0.785,6.6,3.25,8.24,0.98,1.68,0.218,0.462,0.113,0.357,0.382,64.0,95.0,91.0,,,,62.0,100.0,86.0,92.0,103.0,107.0,,,,0.134,,0.353,,0.137,-1.13,,0.97,,1.3,90.7,,85.0,82.7,,0.286,0.495,0.19399999999999998,0.21,0.393,0.337,0.188,0.235,0.23600000000000002,,,,,,,5.0,9,4,4,0,6,1,92,57,3.50,456501,Johnny Cueto,4.0,3,2,82.0,96.0,90.0,0.376,0.01,89.5,0.28,0.402,0.134,,,,,,,,,,,,,,,,,,,,,,,,
2023/09/16,4:10 PM.,48,W,ATL,MIA,home,Roof Closed.,72,694363,5,11,1,0,4,10,8,14,36,4,11,13,694363,jaredshuster,Shuster,Left,Jared Shuster,ATL,5.81,5.44,52.2,96.0,64.0,87.0,0.802,5.13,4.44,9.06,1.2,0.76,0.277,0.382,0.133,0.272,0.417,61.0,88.0,85.0,,,,59.0,99.0,83.0,75.0,98.0,95.0,,,,0.441,,0.329,,0.23,-0.83,,1.11,,-2.01,91.4,,82.2,84.9,,0.311,0.489,0.099,0.197,0.311,0.28600000000000003,0.26,0.5,0.33299999999999996,,,,,,,3.0,7,5,5,2,2,2,56,32,5.81,663773,Bryan Hoeing,4.1,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/09/17,1:41 PM.,48,W,ATL,MIA,home,Roof Closed.,72,450203,2,16,3,0,4,5,9,17,40,0,16,17,450203,charliemorton,"Morton, C",Right,Charlie Morton,ATL,3.64,4.64,163.1,96.0,106.0,98.0,0.704,10.08,4.57,8.27,0.77,1.26,0.222,0.389,0.137,0.343,0.379,100.0,91.0,88.0,139.0,100.0,111.0,74.0,95.0,89.0,,,,89.0,92.0,87.0,0.317,0.08,,0.432,0.103,-1.26,0.25,,1.79,0.86,94.9,89.1,86.0,,82.3,0.292,0.482,0.225,,,,0.25,0.339,0.336,0.177,0.258,0.42,0.296,0.407,0.3,4.2,6,6,6,5,5,1,98,58,3.66,666200,Jesús Luzardo,6.0,0,8,81.0,89.0,83.0,0.068,-4.03,94.2,0.474,0.711,0.071,,,,,,,,,,,,,,,,,,,,,,,,
2023/09/18,6:41 PM.,49,L,NYM,MIA,home,Roof Closed.,72,676130,2,1,0,0,0,9,1,5,31,0,0,11,676130,josebutto,Buttó,Right,José Buttó,NYM,3.64,3.9,42.0,96.0,97.0,94.0,0.745,8.14,4.93,7.07,0.64,1.07,0.161,0.458,0.161,0.314,0.364,83.0,96.0,92.0,76.0,88.0,94.0,101.0,96.0,94.0,109.0,104.0,106.0,,,,0.509,,0.151,0.055,0.229,1.65,,1.11,1.56,-2.44,93.8,,85.5,86.2,80.0,0.174,0.275,0.22699999999999998,0.154,0.308,0.389,0.316,0.395,0.373,0.2,0.2,0.267,,,,6.0,4,1,1,1,6,0,95,57,3.09,665795,Edward Cabrera,5.1,1,4,86.0,86.0,79.0,0.056,4.53,92.9,0.231,0.231,0.185,,,,,,,,,,,,,,,,,,,,,,,,
2023/09/19,6:41 PM.,49,W,NYM,MIA,home,Roof Closed.,72,664192,3,4,3,0,0,8,4,8,31,1,3,16,664192,joeylucchesi,Lucchesi,Left,Joey Lucchesi,NYM,2.89,5.44,46.2,97.0,76.0,90.0,0.831,6.17,3.28,8.49,0.77,1.17,0.278,0.285,0.153,0.313,0.399,53.0,67.0,57.0,74.0,96.0,93.0,,,,,,,74.0,97.0,88.0,,0.228,,0.247,0.007,,2.74,,-2.14,0.25,,90.4,81.8,,77.9,,,,,,,,,,0.289,0.421,0.3,0.133,0.2,0.107,5.2,6,3,2,2,5,0,88,55,2.88,666129,Braxton Garrett,6.0,0,7,79.0,99.0,90.0,0.517,0.95,90.0,0.293,0.478,0.151,,,,,,,,,,,,,,,,,,,,,,,,
2023/09/20,6:41 PM.,49,L,NYM,MIA,home,Roof Closed.,72,673540,8,3,1,0,1,7,3,10,33,1,3,14,673540,kodaisenga,Senga,Right,Kodai Senga,NYM,2.98,3.87,166.1,95.0,97.0,97.0,0.721,10.93,4.17,6.82,0.92,1.23,0.252,0.416,0.161,0.333,0.382,,,,91.0,90.0,87.0,109.0,97.0,97.0,100.0,93.0,102.0,93.0,95.0,93.0,0.37,0.25,0.116,0.027,,0.17,2.52,-0.96,-0.23,,95.7,90.8,,82.7,72.8,0.244,0.399,0.17300000000000001,0.333,0.952,0.245,,,,0.125,0.5,0.444,0.244,0.339,0.182,6.0,7,2,2,2,3,1,100,57,2.96,691587,Eury Pérez,3.0,2,2,,,,,,,,,,,,,,,,0.237,0.95,83.2,0.11,0.147,0.595,,,,,,,,,,,,
