date,time,opponent,team,location,weather,temp,opposingPitcherId,position,ab,r,h,doubles,triples,hr,rbi,sb,bb,k,lob,avg,obp,slg,ops,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ KC,Loc+ KC,Pit+ KC,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FC%,KC%,wFC/C,wSI/C,wKC/C,vFC,vSI,vKC,CU_ba,CU_slg,CU_whiff,SI_ba,SI_slg,SI_whiff,FC_ba,FC_slg,FC_whiff,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,FA%,SL%,CU%,CH%,wFA/C,wSL/C,wCU/C,wCH/C,vFA,vCH,vSL,vCU,FF_ba,FF_slg,FF_whiff,CH_ba,CH_slg,CH_whiff,SL_ba,SL_slg,SL_whiff,FS%,wFS/C,vFS,FS_ba,FS_slg,FS_whiff,SV_ba,SV_slg,SV_whiff,Stf+ FS,Loc+ FS,Pit+ FS,FO%,wFO/C,vFO,ST_ba,ST_slg,ST_whiff
2023-04-15,1:10 PM.,BAL,CWS,home,Partly Cloudy.,77,502043,PR,0,1,0,0,0,0,0,0,0,0,0,0.308,0.357,0.615,0.972,502043,kylegibson,Gibson,Right,Kyle Gibson,BAL,4.73,4.8,192.0,100.0,93.0,97.0,0.768,7.36,2.58,9.28,1.08,1.57,0.205,0.452,0.136,0.311,0.394,93.0,101.0,97.0,,,,90.0,95.0,92.0,0.261,0.166,,-1.02,-0.08,,89.8,91.9,,0.279,0.419,0.4039999999999999,0.289,0.459,0.11,0.345,0.552,0.154,88.0,99.0,96.0,90.0,102.0,99.0,78.0,96.0,89.0,110.0,105.0,107.0,0.134,0.184,0.084,0.17,-0.69,2.01,0.01,-0.29,92.1,85.5,81.6,79.5,0.287,0.55,0.156,0.288,0.453,0.291,0.147,0.228,0.471,,,,,,,,,,,,,,,,,,
2023-04-12,12:12 PM.,MIN,CWS,away,Sunny.,76,543243,C,3,0,1,1,0,0,0,0,1,0,0,0.308,0.357,0.615,0.972,543243,sonnygray,"Gray, So",Right,Sonny Gray,MIN,2.79,3.66,184.0,101.0,103.0,104.0,0.759,8.95,2.69,7.63,0.39,1.55,0.255,0.424,0.143,0.3,0.422,82.0,99.0,94.0,,,,118.0,102.0,102.0,0.157,0.131,0.001,1.3,-0.46,-0.41,87.6,92.8,72.9,0.257,0.371,0.282,0.275,0.413,0.177,0.265,0.368,0.278,84.0,95.0,89.0,91.0,98.0,101.0,105.0,99.0,100.0,122.0,108.0,121.0,0.271,0.205,0.168,0.067,0.61,3.25,0.87,-0.63,92.9,87.9,84.3,79.6,0.301,0.422,0.1639999999999999,0.27,0.405,0.174,0.096,0.117,0.413,,,,,,,,,,,,,,,,,,
2023-04-11,6:41 PM.,MIN,CWS,away,Clear.,78,641154,C,0,0,0,0,0,0,0,0,0,0,0,0.3,0.3,0.6,0.9,641154,pablolopez,"López, P",Right,Pablo López,MIN,3.66,3.0,194.0,107.0,99.0,109.0,0.717,10.86,2.23,8.16,1.11,1.25,0.208,0.438,0.175,0.295,0.428,98.0,105.0,104.0,,,,,,,0.106,,,,2.08,,,94.5,,0.202,0.33,0.364,0.278,0.342,0.126,,,,90.0,108.0,109.0,93.0,110.0,114.0,100.0,108.0,105.0,111.0,106.0,114.0,0.345,0.214,0.125,0.211,0.1,1.34,0.25,-0.17,94.9,88.4,84.4,82.5,0.268,0.468,0.315,0.257,0.41,0.284,0.173,0.287,0.366,,,,,,,,,,,,,,,,,,
2023-04-09,1:36 PM.,PIT,CWS,away,Sunny.,56,670912,C,2,0,0,0,0,0,0,0,0,1,2,0.3,0.3,0.6,0.9,670912,johanoviedo,Oviedo,Right,Johan Oviedo,PIT,4.31,4.61,177.2,95.0,91.0,95.0,0.759,8.0,4.2,8.16,0.96,1.24,0.234,0.408,0.164,0.316,0.411,100.0,93.0,92.0,,,,,,,0.05,,,,0.93,,,95.7,,0.193,0.352,0.308,0.276,0.345,0.065,,,,75.0,84.0,82.0,87.0,97.0,101.0,83.0,93.0,87.0,103.0,98.0,104.0,0.392,0.367,0.149,0.041,-1.25,0.8,0.82,-0.07,95.8,88.1,88.2,80.9,0.277,0.477,0.183,0.25,0.3,0.357,0.21,0.349,0.326,,,,,,,,,,,,,,,,,,
2023-04-06,1:11 PM.,SF,CWS,home,Sunny.,46,622072,C,5,2,1,0,0,0,0,1,0,2,3,0.375,0.375,0.75,1.125,622072,alexwood,Wood,Left,Alex Wood,SFG,4.33,4.64,97.2,97.0,87.0,93.0,0.802,6.82,3.87,9.03,0.83,1.23,0.249,0.393,0.138,0.285,0.413,80.0,95.0,88.0,,,,,,,0.446,,0.001,,0.12,-5.8,,91.5,83.6,,,,0.234,0.433,0.242,,,,78.0,103.0,99.0,,,,,,,110.0,93.0,95.0,,0.261,,0.292,,-0.8,,-0.33,,85.2,82.4,,,,,0.273,0.388,0.154,0.288,0.441,0.25,,,,,,,,,,,,,,,,,,
2023-04-01,1:10 PM.,HOU,CWS,away,Roof Closed.,73,664353,C,3,1,2,0,0,1,2,0,0,1,1,0.667,0.667,1.667,2.334,664353,joseurquidy,Urquidy,Right,José Urquidy,HOU,5.29,4.7,63.0,103.0,102.0,104.0,0.784,6.43,3.57,9.29,1.57,0.83,0.281,0.335,0.202,0.266,0.391,83.0,109.0,99.0,,,,,,,0.096,,,,-1.38,,,93.8,,0.174,0.261,0.271,0.405,0.432,0.059,,,,93.0,107.0,106.0,95.0,106.0,104.0,104.0,100.0,102.0,120.0,100.0,108.0,0.385,0.188,0.115,0.216,-1.58,-1.1,0.77,1.98,93.1,86.1,80.6,79.6,0.287,0.632,0.193,0.172,0.259,0.352,0.262,0.476,0.368,,,,,,,,,,,,,,,,,,
2023-03-28,12:05 PM.,CHC,CWS,away,Partly Cloudy.,74,592767,C,3,0,1,0,0,0,0,0,0,0,3,0.289,0.377,0.689,1.066,592767,drewsmyly,Smyly,Left,Drew Smyly,CHC,5.0,4.13,142.1,98.0,92.0,95.0,0.755,8.92,3.54,9.3,1.64,0.79,0.229,0.428,0.182,0.31,0.382,77.0,94.0,88.0,105.0,102.0,103.0,86.0,94.0,82.0,0.389,0.117,0.494,-0.51,-1.32,-0.09,88.6,91.9,78.6,0.229,0.399,0.36,0.314,0.6,0.173,0.293,0.463,0.216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-13,6:41 PM.,CWS,SEA,home,Partly Cloudy.,67,676979,C,1,0,0,0,0,0,0,0,1,1,1,0.154,0.214,0.282,0.496,676979,garrettcrochet,Crochet,Left,Garrett Crochet,CHW,3.58,2.85,146.0,103.0,102.0,103.0,0.694,12.88,2.03,7.58,1.11,1.25,0.259,0.394,0.175,0.33,0.458,123.0,98.0,97.0,,,,94.0,105.0,103.0,0.021,0.284,,-0.14,4.04,,91.6,97.9,,,,,0.154,0.154,0.321,0.268,0.458,0.334,66.0,101.0,102.0,,,,104.0,103.0,103.0,138.0,102.0,107.0,0.537,0.098,,0.059,1.66,-2.29,,-0.36,97.2,91.0,84.3,,0.198,0.295,0.314,0.184,0.289,0.339,,,,,,,,,,,,,,,,,,,0.228,0.561,0.422
2024-06-01,4:16 PM.,LAA,SEA,home,Cloudy.,65,672282,C,1,0,0,0,0,0,0,0,0,0,2,0.158,0.2,0.289,0.489,672282,reiddetmers,Detmers,Left,Reid Detmers,LAA,6.7,4.14,87.1,99.0,95.0,99.0,0.735,11.23,3.92,10.1,1.85,0.88,0.252,0.479,0.132,0.364,0.439,,,,,,,,,,,,,,,,,,,0.37,0.804,0.216,,,,,,,92.0,96.0,97.0,89.0,100.0,103.0,86.0,96.0,92.0,117.0,106.0,114.0,0.468,0.244,0.146,0.142,-0.56,-0.44,-3.5,-1.18,93.8,84.7,86.2,75.0,0.278,0.508,0.253,0.351,0.544,0.319,0.22,0.39,0.368,,,,,,,,,,,,,,,,,,
2024-05-26,1:35 PM.,WSH,SEA,away,Partly Cloudy.,84,571578,C,3,0,0,0,0,0,0,0,0,0,1,0.162,0.205,0.297,0.502,571578,patrickcorbin,Corbin,Left,Patrick Corbin,WSN,5.62,5.53,174.2,101.0,76.0,94.0,0.788,7.16,2.78,10.72,1.29,1.42,0.218,0.384,0.141,0.333,0.396,71.0,103.0,92.0,,,,76.0,107.0,98.0,0.338,0.192,0.001,-0.37,-1.9,4.71,85.7,91.5,63.2,0.5,1.25,0.526,0.339,0.567,0.091,0.301,0.434,0.223,87.0,96.0,96.0,73.0,100.0,97.0,55.0,97.0,84.0,88.0,97.0,97.0,0.076,0.343,0.016,0.034,-1.46,0.41,-2.3,-5.53,91.3,81.0,80.0,70.0,0.311,0.578,0.133,0.409,0.773,0.279,0.216,0.335,0.354,,,,,,,,,,,,,,,,,,
2024-05-23,12:38 PM.,NYY,SEA,away,Overcast.,71,661563,C,2,0,0,0,0,0,0,0,1,1,1,0.176,0.222,0.324,0.546,661563,luisgil,Gil,Right,Luis Gil,NYY,3.5,3.8,151.2,95.0,110.0,100.0,0.742,10.15,4.57,6.17,1.07,0.76,0.266,0.429,0.168,0.321,0.398,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.0,93.0,93.0,,,,128.0,96.0,102.0,108.0,94.0,105.0,0.488,0.259,,0.253,0.06,1.37,,0.37,96.6,91.6,87.5,,0.205,0.395,0.285,0.179,0.282,0.269,0.171,0.312,0.315,,,,,,,,,,,,,,,,,,
2024-05-19,1:36 PM.,BAL,SEA,away,Overcast.,70,669203,C,2,0,0,0,0,0,0,0,1,1,2,0.188,0.212,0.344,0.556,669203,corbinburnes,Burnes,Right,Corbin Burnes,BAL,2.92,3.34,194.1,103.0,120.0,107.0,0.735,8.38,2.22,7.64,1.02,1.4,0.21,0.425,0.19,0.289,0.399,104.0,95.0,89.0,,,,125.0,105.0,108.0,0.078,0.45,,1.37,-0.5,,95.3,97.0,,0.2,0.326,0.378,0.235,0.412,0.157,0.251,0.362,0.19,110.0,98.0,103.0,109.0,101.0,106.0,,,,133.0,105.0,120.0,,0.146,0.215,0.11,,0.7,0.44,0.2,,89.2,87.2,80.3,,,,0.194,0.339,0.377,0.196,0.268,0.463,,,,,,,,,,,,,,,,0.125,0.5,0.457
2024-05-17,7:05 PM.,BAL,SEA,away,Cloudy.,69,607644,C,0,0,0,0,0,0,0,0,0,0,0,0.2,0.2,0.367,0.567,607644,johnmeans,Means,Left,John Means,BAL,2.61,4.68,20.2,101.0,87.0,102.0,0.76,6.97,0.87,6.97,0.87,0.32,0.23,0.541,0.164,0.377,0.419,,,,88.0,92.0,100.0,,,,,,0.109,,,1.37,,,75.7,0.2,0.2,0.111,,,,,,,89.0,113.0,112.0,,,,88.0,96.0,96.0,83.0,101.0,100.0,0.375,0.231,,0.284,0.78,1.72,,0.89,90.5,82.0,84.5,,0.231,0.5,0.182,0.222,0.333,0.353,0.167,0.278,0.333,,,,,,,,,,,,,,,,,,
2024-05-12,1:11 PM.,OAK,SEA,home,Sunny.,65,622072,C,3,1,1,0,0,1,1,0,0,1,1,0.2,0.2,0.367,0.567,622072,alexwood,Wood,Left,Alex Wood,OAK,5.26,6.66,39.1,98.0,71.0,93.0,0.814,7.55,4.35,11.67,1.37,0.98,0.287,0.318,0.109,0.357,0.44,82.0,99.0,93.0,,,,,,,0.462,,,,-1.92,,,90.5,,,,,0.351,0.635,0.199,,,,42.0,103.0,97.0,,,,,,,74.0,94.0,90.0,,0.315,,0.224,,-0.4,,-2.67,,84.5,81.4,,,,,0.4,0.6,0.161,0.205,0.25,0.288,,,,,,,,,,,,,,,,,,
2024-05-10,6:40 PM.,OAK,SEA,home,Clear.,77,621112,C,0,0,0,0,0,0,0,0,0,0,0,0.185,0.185,0.259,0.444,621112,paulblackburn,Blackburn,Right,Paul Blackburn,- - -,4.66,4.59,75.1,105.0,91.0,100.0,0.79,7.05,2.51,9.08,1.43,1.34,0.193,0.442,0.172,0.24,0.396,69.0,107.0,93.0,,,,105.0,106.0,99.0,0.136,0.22,,-0.19,-4.04,,89.1,91.2,,0.125,0.208,0.25,0.478,0.674,0.095,0.299,0.493,0.244,83.0,110.0,106.0,91.0,107.0,106.0,74.0,96.0,90.0,116.0,106.0,108.0,0.195,0.167,0.101,0.181,-2.3,1.35,2.06,1.56,91.9,85.7,81.3,79.4,0.286,0.694,0.125,0.164,0.236,0.347,0.163,0.245,0.284,,,,,,,,,,,,,,,,,,
2024-05-09,12:11 PM.,MIN,SEA,away,Partly Cloudy.,63,641154,C,1,0,0,0,0,0,0,0,0,1,2,0.185,0.185,0.259,0.444,641154,pablolopez,"López, P",Right,Pablo López,MIN,4.08,3.67,185.1,104.0,98.0,105.0,0.749,9.62,1.99,8.74,1.26,1.19,0.245,0.438,0.134,0.298,0.432,97.0,107.0,107.0,,,,,,,0.073,,,,-2.77,,,94.5,,0.23,0.446,0.341,0.426,0.639,0.142,,,,95.0,104.0,105.0,92.0,103.0,108.0,97.0,105.0,101.0,106.0,103.0,110.0,0.407,0.219,0.1,0.201,1.65,-0.84,-1.28,-0.14,95.0,88.5,84.5,82.4,0.208,0.352,0.259,0.281,0.359,0.249,,,,,,,,,,,,,,,,,,,0.239,0.436,0.331
2024-05-07,6:41 PM.,MIN,SEA,away,Partly Cloudy.,68,641927,C,2,0,0,0,0,0,0,0,0,1,1,0.192,0.192,0.269,0.461,641927,baileyober,Ober,Right,Bailey Ober,MIN,3.98,3.22,178.2,105.0,91.0,102.0,0.728,9.62,2.17,6.85,1.36,0.67,0.22,0.439,0.183,0.303,0.416,,,,,,,84.0,104.0,100.0,,0.195,,-0.86,,,86.2,,,0.0,0.0,0.375,,,,0.279,0.504,0.229,116.0,111.0,111.0,94.0,99.0,103.0,81.0,104.0,96.0,74.0,100.0,101.0,0.381,0.118,0.011,0.294,-0.01,2.03,4.57,1.98,91.7,83.4,80.3,76.0,0.258,0.506,0.222,0.154,0.285,0.395,0.095,0.162,0.307,,,,,,,,,,,,,,,,,,
2024-05-01,12:41 PM.,ATL,SEA,home,Partly Cloudy.,53,519242,C,3,1,2,1,0,0,0,0,0,1,0,0.208,0.208,0.292,0.5,519242,chrissale,Sale,Left,Chris Sale,ATL,2.38,2.8,177.2,103.0,96.0,102.0,0.711,11.4,1.98,7.14,0.46,1.34,0.247,0.435,0.167,0.249,0.435,113.0,100.0,96.0,,,,,,,0.072,,,,-1.99,,,94.2,,,,,0.327,0.551,0.133,,,,64.0,107.0,98.0,,,,96.0,105.0,101.0,105.0,100.0,104.0,0.378,0.403,,0.147,-0.12,2.16,,2.97,94.8,87.1,78.6,,0.281,0.443,0.241,0.159,0.195,0.236,0.171,0.236,0.427,,,,,,,,,,,,,,,,,,
2024-04-28,1:10 PM.,AZ,SEA,home,Roof Closed.,54,694297,C,2,0,0,0,0,0,0,0,0,2,1,0.143,0.143,0.19,0.333,694297,brandonpfaadt,Pfaadt,Right,Brandon Pfaadt,ARI,4.71,3.78,181.2,106.0,107.0,107.0,0.768,9.17,2.08,9.07,1.19,1.07,0.25,0.427,0.131,0.306,0.449,89.0,106.0,104.0,,,,,,,0.222,,,,-0.09,,,93.7,,0.429,0.571,0.295,0.286,0.365,0.119,,,,92.0,102.0,96.0,106.0,102.0,104.0,95.0,106.0,103.0,143.0,109.0,119.0,0.334,0.273,0.053,0.112,0.37,-0.12,-1.37,0.84,93.8,87.5,84.8,80.8,0.265,0.466,0.224,0.25,0.289,0.312,,,,0.006,0.45,89.6,0.2,0.8,0.0,,,,,,,,,,0.215,0.455,0.362
2024-04-24,7:07 PM.,TEX,SEA,away,Roof Closed.,74,592351,C,3,0,0,0,0,0,0,0,0,2,2,0.158,0.158,0.211,0.369,592351,jongray,"Gray, Jn",Right,Jon Gray,TEX,4.47,4.65,102.2,103.0,85.0,98.0,0.777,7.54,2.45,9.38,0.96,0.98,0.228,0.412,0.145,0.366,0.457,,,,,,,,,,,,,,,,,,,0.333,0.333,0.267,,,,,,,72.0,100.0,94.0,97.0,97.0,102.0,73.0,103.0,91.0,97.0,105.0,105.0,0.444,0.439,0.046,0.071,-0.71,0.77,-0.7,-1.39,94.9,88.7,88.6,78.9,0.311,0.443,0.15,0.257,0.543,0.19,0.213,0.344,0.334,,,,,,,,,,,,,,,,,,
2024-04-21,6:11 PM.,COL,SEA,away,Partly Cloudy.,63,663567,C,4,2,3,1,0,0,1,0,0,0,0,0.188,0.188,0.25,0.438,663567,peterlambert,"Lambert, P",Right,Peter Lambert,COL,5.72,4.46,61.1,95.0,96.0,95.0,0.805,7.34,4.26,10.71,1.03,1.09,0.288,0.439,0.146,0.308,0.416,87.0,97.0,93.0,,,,,,,0.023,0.01,,-4.56,-0.8,,90.0,93.9,,0.375,1.0,0.222,0.25,0.25,0.0,,,,90.0,93.0,94.0,89.0,99.0,95.0,88.0,93.0,91.0,118.0,96.0,103.0,0.385,0.188,0.144,0.25,-0.84,-0.87,-3.8,-0.05,94.5,87.0,86.9,80.4,0.315,0.528,0.117,0.23,0.328,0.376,0.34,0.472,0.19,,,,,,,0.308,0.462,0.27,,,,,,,,,
2024-04-13,6:41 PM.,CHC,SEA,home,Clear.,57,684007,C,2,0,0,0,0,0,0,0,0,2,2,0.0,0.0,0.0,0.0,684007,shotaimanaga,Imanaga,Left,Shota Imanaga,CHC,2.91,3.39,173.1,105.0,90.0,103.0,0.739,9.03,1.45,7.74,1.4,0.82,0.217,0.45,0.166,0.309,0.438,76.0,102.0,91.0,,,,50.0,107.0,96.0,0.021,0.005,0.0,-6.3,0.77,-76.55,89.8,88.7,53.9,0.444,0.556,0.0,0.25,0.333,0.37,0.333,1.333,0.143,82.0,105.0,104.0,70.0,96.0,97.0,96.0,104.0,106.0,103.0,105.0,104.0,0.52,0.077,0.032,0.039,0.36,0.14,-0.59,0.48,91.7,81.6,81.6,72.7,0.229,0.47,0.176,0.194,0.226,0.333,,,,0.306,1.39,82.9,0.204,0.283,0.431,,,,81.0,106.0,100.0,,,,0.267,0.311,0.347
2024-04-07,1:11 PM.,MIL,SEA,away,Roof Closed.,64,607067,C,4,0,0,0,0,0,0,0,0,1,3,0.0,0.0,0.0,0.0,607067,colinrea,Rea,Right,Colin Rea,MIL,4.29,4.91,167.2,102.0,84.0,97.0,0.827,7.25,2.31,9.07,1.56,0.95,0.24,0.456,0.137,0.329,0.443,82.0,103.0,96.0,,,,76.0,94.0,88.0,0.311,0.194,,-1.34,-0.28,,87.6,92.3,,0.394,0.636,0.18,0.298,0.482,0.115,0.287,0.656,0.168,,,,100.0,109.0,104.0,70.0,109.0,95.0,109.0,106.0,108.0,0.193,0.172,0.042,,0.49,1.41,-3.64,,92.9,,82.0,78.7,0.207,0.314,0.248,,,,,,,0.088,-2.02,86.5,0.286,0.492,0.277,,,,78.0,98.0,96.0,,,,0.159,0.234,0.227
2024-04-03,1:11 PM.,CLE,SEA,home,Partly Cloudy.,52,671106,C,3,0,0,0,0,0,0,0,0,1,2,0.0,0.0,0.0,0.0,671106,loganallen,"Allen, L.T.",Left,Logan Allen,CLE,5.73,5.9,97.1,96.0,77.0,91.0,0.803,7.3,3.79,10.45,2.03,1.13,0.234,0.396,0.136,0.328,0.405,,,,,,,91.0,97.0,96.0,,0.146,,-0.03,,,85.3,,,,,,,,,0.245,0.491,0.202,99.0,92.0,94.0,,,,60.0,98.0,88.0,89.0,98.0,86.0,0.484,0.187,,0.183,-1.54,-2.55,,-0.92,91.2,81.7,78.6,,0.342,0.609,0.147,0.237,0.438,0.269,,,,,,,,,,,,,,,,,,,0.273,0.576,0.333
2024-03-31,1:11 PM.,BOS,SEA,home,Sunny.,52,676477,C,3,0,0,0,0,0,0,0,0,1,4,0.0,0.0,0.0,0.0,676477,garrettwhitlock,Whitlock,Right,Garrett Whitlock,BOS,1.96,4.49,18.1,101.0,104.0,102.0,0.837,8.35,3.44,6.87,0.49,1.47,0.22,0.42,0.14,0.28,0.449,101.0,97.0,91.0,,,,77.0,96.0,93.0,0.227,0.193,,-1.84,-0.25,,86.6,93.4,,,,,0.333,0.4,0.167,0.308,0.692,0.207,90.0,101.0,107.0,,,,,,,143.0,108.0,112.0,,0.296,,0.283,,2.3,,1.81,,84.4,82.4,,,,,0.174,0.217,0.204,0.091,0.091,0.103,,,,,,,,,,,,,,,,0.0,0.0,0.125
