date,time,opponent,team,location,weather,temp,opposingPitcherId,position,ab,r,h,doubles,triples,hr,rbi,sb,bb,k,lob,avg,obp,slg,ops,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,SI%,FA%,SL%,CH%,wFA/C,wSI/C,wSL/C,wCH/C,vFA,vCH,vSI,vSL,FF_ba,FF_slg,FF_whiff,SI_ba,SI_slg,SI_whiff,SL_ba,SL_slg,SL_whiff,CH_ba,CH_slg,CH_whiff,Stf+ CU,Loc+ CU,Pit+ CU,CU%,wCU/C,vCU,CU_ba,CU_slg,CU_whiff,Stf+ FC,Loc+ FC,Pit+ FC,FC%,wFC/C,vFC,FC_ba,FC_slg,FC_whiff,FS%,wFS/C,vFS,FS_ba,FS_slg,FS_whiff,Stf+ FS,Loc+ FS,Pit+ FS,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC,SV_ba,SV_slg,SV_whiff,ST_ba,ST_slg,ST_whiff,vKN (sc),KN%,wKN/C,KC_ba,KC_slg,KC_whiff
2024-07-14,1:40 PM.,CIN,MIA,away,Sunny.,90,666157,3B,4,0,2,0,0,0,2,0,0,0,0,0.231,0.25,0.269,0.519,666157,nicklodolo,Lodolo,Left,Nick Lodolo,CIN,4.76,3.72,115.1,99.0,106.0,96.0,0.742,9.52,2.89,7.88,1.01,1.25,0.247,0.421,0.142,0.285,0.428,96.0,99.0,92.0,119.0,103.0,97.0,111.0,97.0,93.0,,,,0.133,0.43,,0.164,0.11,0.99,,-0.21,94.1,88.1,94.1,,0.241,0.407,0.23,0.234,0.453,0.183,,,,0.232,0.39,0.259,90.0,94.0,100.0,0.273,-0.75,81.7,0.217,0.302,0.429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-13,4:11 PM.,CIN,MIA,away,Partly Cloudy.,91,671096,2B,2,1,1,0,0,0,0,0,0,0,2,0.182,0.208,0.227,0.435,671096,andrewabbott,"Abbott, A",Left,Andrew Abbott,CIN,3.72,4.02,138.0,98.0,92.0,97.0,0.805,7.43,3.39,8.28,1.63,0.68,0.256,0.364,0.16,0.287,0.428,96.0,94.0,97.0,78.0,96.0,89.0,,,,125.0,106.0,112.0,,0.535,0.186,0.163,-0.26,,0.49,0.23,92.8,84.8,,82.9,0.254,0.451,0.194,,,,,,,0.214,0.429,0.273,101.0,98.0,99.0,0.116,-1.56,80.8,0.327,0.653,0.179,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.189,0.307,0.287,,,,,,
2024-07-10,7:12 PM.,HOU,MIA,away,Roof Closed.,73,664285,3B,3,0,1,0,0,0,0,0,0,2,0,0.15,0.182,0.2,0.382,664285,frambervaldez,"Valdez, F",Left,Framber Valdez,HOU,2.91,3.41,176.1,97.0,114.0,102.0,0.744,8.63,2.81,7.15,0.66,3.02,0.205,0.416,0.129,0.321,0.425,130.0,96.0,104.0,60.0,102.0,94.0,98.0,99.0,97.0,107.0,102.0,110.0,0.458,0.012,0.043,0.175,-4.64,1.46,-0.2,0.62,94.5,89.9,94.1,85.1,0.4,1.0,0.273,0.276,0.399,0.116,0.233,0.467,0.383,0.226,0.278,0.354,129.0,96.0,108.0,0.313,1.59,79.7,0.121,0.187,0.398,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-06,4:10 PM.,CWS,MIA,home,Roof Closed.,72,676979,DH,3,0,0,0,0,0,0,0,0,2,1,0.118,0.158,0.176,0.334,676979,garrettcrochet,Crochet,Left,Garrett Crochet,CHW,3.58,2.85,146.0,103.0,102.0,103.0,0.694,12.88,2.03,7.58,1.11,1.25,0.259,0.394,0.175,0.33,0.458,66.0,101.0,102.0,104.0,103.0,103.0,123.0,98.0,97.0,138.0,102.0,107.0,0.021,0.537,0.098,0.059,1.66,4.04,-2.29,-0.36,97.2,91.0,97.9,84.3,0.198,0.295,0.314,0.154,0.154,0.321,,,,0.184,0.289,0.339,,,,,,,,,,94.0,105.0,103.0,0.284,-0.14,91.6,0.268,0.458,0.334,,,,,,,,,,,,,,,,,,,0.228,0.561,0.422,,,,,,
2024-07-04,1:10 PM.,BOS,MIA,home,Roof Closed.,72,601713,3B,2,0,0,0,0,0,1,0,0,1,3,0.143,0.188,0.214,0.402,601713,nickpivetta,Pivetta,Right,Nick Pivetta,BOS,4.14,3.51,145.2,104.0,133.0,108.0,0.775,10.63,2.22,7.91,1.73,0.69,0.238,0.42,0.142,0.378,0.449,,,,122.0,105.0,108.0,,,,155.0,103.0,111.0,,0.486,0.291,,0.73,,-0.1,,93.9,,,82.6,0.239,0.399,0.218,,,,0.143,0.393,0.326,,,,118.0,104.0,104.0,0.163,0.61,80.0,0.167,0.4,0.206,104.0,96.0,82.0,0.059,-4.63,88.3,0.394,0.879,0.211,,,,,,,,,,,,,,,,,,,0.224,0.436,0.35,,,,,,
2024-05-05,1:07 PM.,OAK,MIA,away,Partly Cloudy.,59,671212,1B,5,1,1,1,0,0,2,0,0,0,3,0.167,0.231,0.25,0.481,671212,joeboyle,Boyle,Right,Joe Boyle,OAK,6.42,4.34,47.2,89.0,122.0,93.0,0.727,10.57,7.55,7.93,0.76,0.96,0.27,0.278,0.167,0.254,0.395,,,,108.0,85.0,86.0,,,,140.0,103.0,117.0,,0.59,0.373,,-0.77,,0.1,,97.7,,,87.7,0.27,0.39,0.253,,,,0.164,0.224,0.379,,,,110.0,75.0,87.0,0.037,0.56,80.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4,0.8,0.25,,,,,,
2024-05-04,4:30 PM.,OAK,MIA,away,Cloudy.,56,621112,1B,0,0,0,0,0,0,0,0,0,0,0,0.143,0.25,0.143,0.393,621112,paulblackburn,Blackburn,Right,Paul Blackburn,- - -,4.66,4.59,75.1,105.0,91.0,100.0,0.79,7.05,2.51,9.08,1.43,1.34,0.193,0.442,0.172,0.24,0.396,83.0,110.0,106.0,74.0,96.0,90.0,69.0,107.0,93.0,116.0,106.0,108.0,0.136,0.195,0.167,0.181,-2.3,-4.04,1.35,1.56,91.9,85.7,91.2,81.3,0.286,0.694,0.125,0.478,0.674,0.095,0.163,0.245,0.284,0.164,0.236,0.347,91.0,107.0,106.0,0.101,2.06,79.4,0.125,0.208,0.25,105.0,106.0,99.0,0.22,-0.19,89.1,0.299,0.493,0.244,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-04-03,1:10 PM.,LAA,MIA,home,Roof Closed.,72,663776,3B,0,0,0,0,0,0,0,0,0,0,0,0.143,0.25,0.143,0.393,663776,patricksandoval,Sandoval,Left,Patrick Sandoval,LAA,5.08,4.25,79.2,98.0,98.0,99.0,0.748,9.15,3.95,9.6,0.9,1.33,0.192,0.415,0.132,0.312,0.421,95.0,101.0,104.0,56.0,95.0,83.0,63.0,96.0,88.0,150.0,98.0,105.0,0.174,0.16,0.293,0.283,-2.18,-1.81,0.27,0.73,93.7,82.9,93.7,86.8,0.381,0.524,0.16,0.413,0.565,0.142,0.265,0.434,0.243,0.208,0.292,0.39,96.0,94.0,100.0,0.09,2.03,76.3,0.118,0.118,0.279,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.235,0.471,0.281,,,,,,
2024-04-02,6:41 PM.,LAA,MIA,home,Partly Cloudy.,79,542881,3B,3,0,0,0,0,0,0,0,0,2,2,0.143,0.25,0.143,0.393,542881,tyleranderson,Anderson,Left,Tyler Anderson,LAA,3.81,4.37,179.1,99.0,96.0,99.0,0.741,7.13,3.66,7.93,1.2,0.88,0.193,0.51,0.157,0.267,0.396,105.0,100.0,105.0,89.0,99.0,96.0,66.0,95.0,83.0,80.0,141.0,142.0,0.033,0.396,0.013,0.371,-0.73,-3.87,-0.06,1.32,89.4,78.9,88.1,81.3,0.272,0.494,0.183,0.261,0.696,0.152,0.0,0.0,0.357,0.185,0.259,0.396,,,,0.001,-3.14,71.6,,,,99.0,100.0,96.0,0.185,-0.41,84.3,0.264,0.455,0.247,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-03-31,1:41 PM.,PIT,MIA,home,Sunny.,77,663559,3B,0,0,0,0,0,0,0,0,0,0,0,0.25,0.4,0.25,0.65,663559,baileyfalter,Falter,Left,Bailey Falter,PIT,4.43,4.81,142.1,99.0,90.0,97.0,0.824,6.13,2.85,8.73,1.07,0.86,0.292,0.369,0.144,0.324,0.477,,,,85.0,100.0,97.0,99.0,101.0,99.0,91.0,96.0,96.0,0.142,0.484,0.216,,0.38,1.23,0.27,,91.8,,92.0,86.1,0.255,0.41,0.166,0.26,0.448,0.157,0.245,0.304,0.287,,,,100.0,99.0,98.0,0.152,-1.24,77.7,0.305,0.61,0.207,,,,,,,,,,0.006,-7.04,86.9,0.333,1.333,0.125,43.0,95.0,70.0,,,,,,,,,,,,,,,,,,
2024-03-29,7:12 PM.,PIT,MIA,home,Partly Cloudy.,73,527048,3B,3,0,1,0,0,0,0,0,1,0,2,0.25,0.4,0.25,0.65,527048,martinperez,"Pérez, M",Left,Martín Pérez,- - -,4.53,5.38,135.0,102.0,73.0,95.0,0.81,7.13,3.27,10.07,1.47,1.24,0.182,0.462,0.145,0.31,0.408,71.0,109.0,99.0,56.0,92.0,86.0,78.0,101.0,93.0,70.0,111.0,119.0,0.358,0.053,0.0,0.227,-8.23,0.57,-51.06,-1.27,91.3,83.4,90.7,82.8,0.458,0.917,0.043,0.275,0.383,0.097,,,,0.28,0.448,0.341,74.0,102.0,98.0,0.141,0.62,77.9,0.246,0.354,0.29,70.0,101.0,93.0,0.221,-0.61,87.9,0.28,0.57,0.212,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-03-28,4:10 PM.,PIT,MIA,home,Roof Closed.,72,656605,PH,1,0,0,0,0,0,0,0,0,0,2,0.0,0.0,0.0,0.0,656605,mitchkeller,"Keller, M",Right,Mitch Keller,PIT,4.25,4.31,178.0,101.0,99.0,100.0,0.805,8.39,2.53,9.2,1.16,1.07,0.285,0.376,0.135,0.331,0.442,88.0,103.0,102.0,86.0,103.0,96.0,82.0,102.0,94.0,129.0,100.0,109.0,0.22,0.304,0.25,0.008,0.3,-0.26,-1.04,-12.5,94.4,89.8,93.4,84.7,0.257,0.4,0.24,0.266,0.405,0.125,0.338,0.636,0.248,0.667,1.333,0.0,111.0,96.0,104.0,0.096,-0.11,78.4,0.233,0.442,0.293,96.0,99.0,98.0,0.122,-1.0,90.4,0.272,0.593,0.195,,,,,,,,,,,,,,,,,,,0.204,0.331,0.25,,,,,,
