date,time,opponent,team,location,weather,temp,opposingPitcherId,position,ab,r,h,doubles,triples,hr,rbi,sb,bb,k,lob,avg,obp,slg,ops,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FS,Loc+ FS,Pit+ FS,FA%,FS%,SL%,wFA/C,wFS/C,wSL/C,vFA,vFS,vSL,FF_ba,FF_slg,FF_whiff,FS_ba,FS_slg,FS_whiff,SL_ba,SL_slg,SL_whiff,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ SI,Loc+ SI,Pit+ SI,SI%,CU%,CH%,wSI/C,wCU/C,wCH/C,vCH,vSI,vCU,SI_ba,SI_slg,SI_whiff,CU_ba,CU_slg,CU_whiff,CH_ba,CH_slg,CH_whiff,Stf+ FC,Loc+ FC,Pit+ FC,FC%,wFC/C,vFC,FC_ba,FC_slg,FC_whiff,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC,SV_ba,SV_slg,SV_whiff,vKN (sc),KN%,wKN/C,ST_ba,ST_slg,ST_whiff,KC_ba,KC_slg,KC_whiff
2024-04-28,7:10 PM.,CHC,BOS,home,Cloudy.,66,669713,2B,4,0,0,0,0,0,0,0,0,1,3,0.146,0.18,0.256,0.436,669713,haydenwesneski,Wesneski,Right,Hayden Wesneski,CHC,3.86,4.17,67.2,101.0,92.0,99.0,0.76,8.91,2.79,7.45,1.6,1.12,0.28,0.399,0.212,0.264,0.404,51.0,101.0,86.0,134.0,101.0,112.0,,,,0.365,,0.406,-0.68,,0.59,94.6,,82.4,0.254,0.465,0.143,,,,,,,92.0,102.0,104.0,,,,91.0,100.0,96.0,0.112,,0.03,-0.56,,1.66,87.2,93.5,,0.273,0.545,0.121,,,,0.125,0.125,0.25,76.0,98.0,98.0,0.088,3.38,88.1,0.167,0.167,0.213,,,,,,,,,,,,,0.174,0.348,0.433,,,
2024-04-27,4:10 PM.,CHC,BOS,home,Partly Cloudy.,61,676962,2B,2,0,1,0,0,0,0,0,0,1,1,0.154,0.188,0.269,0.457,676962,benbrown,"Brown, Be",Right,Ben Brown,CHC,3.58,4.17,55.1,96.0,110.0,100.0,0.708,10.41,3.09,6.67,0.81,0.85,0.283,0.348,0.181,0.362,0.448,98.0,98.0,96.0,,,,,,,0.627,,,0.79,,,96.4,,,0.25,0.352,0.185,,,,,,,112.0,95.0,87.0,,,,,,,,,0.016,,,-3.61,90.6,,,,,,0.141,0.294,0.51,0.5,0.5,0.25,,,,,,,,,,130.0,92.0,107.0,0.357,1.42,86.5,,,,,,,,,,,,
2024-04-26,7:14 PM.,CHC,BOS,home,Clear.,54,684007,2B,4,0,1,1,0,0,0,0,0,1,1,0.145,0.181,0.263,0.444,684007,shotaimanaga,Imanaga,Left,Shota Imanaga,CHC,2.91,3.39,173.1,105.0,90.0,103.0,0.739,9.03,1.45,7.74,1.4,0.82,0.217,0.45,0.166,0.309,0.438,96.0,104.0,106.0,103.0,105.0,104.0,81.0,106.0,100.0,0.52,0.306,0.077,0.36,1.39,0.14,91.7,82.9,81.6,0.229,0.47,0.176,0.204,0.283,0.431,,,,82.0,105.0,104.0,70.0,96.0,97.0,76.0,102.0,91.0,0.021,0.032,0.039,0.77,-0.59,0.48,81.6,88.7,72.7,0.25,0.333,0.37,0.444,0.556,0.0,0.194,0.226,0.333,50.0,107.0,96.0,0.005,-6.3,89.8,0.333,1.333,0.143,,,,0.0,-76.55,53.9,,,,,,,0.267,0.311,0.347,,,
2024-04-25,1:10 PM.,CLE,BOS,away,Partly Cloudy.,47,663474,2B,2,0,0,0,0,0,0,0,0,2,2,0.139,0.177,0.25,0.427,663474,tristonmckenzie,McKenzie,Right,Triston McKenzie,CLE,5.11,5.67,75.2,90.0,99.0,90.0,0.784,8.8,5.83,8.21,2.26,0.68,0.251,0.386,0.149,0.321,0.406,98.0,86.0,87.0,106.0,87.0,90.0,,,,0.524,,0.21,-2.18,,1.48,91.1,,85.4,0.303,0.652,0.103,,,,0.143,0.143,0.376,,,,97.0,102.0,100.0,,,,,0.266,,,-0.16,,,,77.7,,,,0.176,0.341,0.373,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-04-24,6:10 PM.,CLE,BOS,away,Cloudy.,43,471911,2B,4,0,0,0,0,0,1,0,0,1,3,0.143,0.182,0.257,0.439,471911,carloscarrasco,Carrasco,Right,Carlos Carrasco,CLE,5.64,4.71,103.2,100.0,88.0,97.0,0.79,7.73,2.86,9.72,1.65,1.32,0.184,0.431,0.141,0.322,0.392,62.0,95.0,86.0,96.0,104.0,108.0,,,,0.26,,0.278,-0.84,,-0.96,91.6,,83.5,0.337,0.554,0.146,,,,0.284,0.52,0.288,101.0,108.0,105.0,103.0,103.0,105.0,90.0,95.0,89.0,0.165,0.067,0.23,-1.96,1.49,-1.09,86.8,91.1,80.4,0.304,0.609,0.13,0.053,0.158,0.213,0.241,0.472,0.282,,,,,,,,,,,,,,,,,,,,,,0.25,0.313,0.357,,,
2024-04-23,6:09 PM.,CLE,BOS,away,Overcast.,53,594902,2B,3,0,0,0,0,0,0,0,0,2,2,0.152,0.194,0.273,0.467,594902,benlively,Lively,Right,Ben Lively,CLE,3.81,4.0,151.0,102.0,67.0,92.0,0.83,7.03,2.92,8.28,1.37,1.02,0.228,0.407,0.128,0.309,0.433,57.0,94.0,83.0,105.0,102.0,101.0,,,,0.314,,0.218,-0.21,,-0.01,89.9,,79.4,0.268,0.504,0.166,,,,0.238,0.476,0.419,75.0,108.0,95.0,43.0,106.0,93.0,57.0,108.0,94.0,0.29,0.088,0.091,0.56,-0.11,-0.79,83.9,90.4,76.9,0.227,0.392,0.133,0.206,0.365,0.18,0.279,0.382,0.185,,,,,,,,,,,,,,,,,,,,,,0.231,0.413,0.241,,,
2024-04-21,1:37 PM.,PIT,BOS,away,Cloudy.,48,527048,2B,4,0,0,0,0,0,0,0,0,2,2,0.159,0.203,0.286,0.489,527048,martinperez,"Pérez, M",Left,Martín Pérez,- - -,4.53,5.38,135.0,102.0,73.0,95.0,0.81,7.13,3.27,10.07,1.47,1.24,0.182,0.462,0.145,0.31,0.408,56.0,92.0,86.0,70.0,111.0,119.0,,,,0.053,,0.0,-8.23,,-51.06,91.3,,82.8,0.458,0.917,0.043,,,,,,,71.0,109.0,99.0,74.0,102.0,98.0,78.0,101.0,93.0,0.358,0.141,0.227,0.57,0.62,-1.27,83.4,90.7,77.9,0.275,0.383,0.097,0.246,0.354,0.29,0.28,0.448,0.341,70.0,101.0,93.0,0.221,-0.61,87.9,0.28,0.57,0.212,,,,,,,,,,,,,,,,,,
2024-04-20,4:06 PM.,PIT,BOS,away,Partly Cloudy.,57,656605,2B,3,0,1,0,0,0,0,0,1,1,3,0.169,0.215,0.305,0.52,656605,mitchkeller,"Keller, M",Right,Mitch Keller,PIT,4.25,4.31,178.0,101.0,99.0,100.0,0.805,8.39,2.53,9.2,1.16,1.07,0.285,0.376,0.135,0.331,0.442,86.0,103.0,96.0,129.0,100.0,109.0,,,,0.304,,0.25,0.3,,-1.04,94.4,,84.7,0.257,0.4,0.24,,,,0.338,0.636,0.248,88.0,103.0,102.0,111.0,96.0,104.0,82.0,102.0,94.0,0.22,0.096,0.008,-0.26,-0.11,-12.5,89.8,93.4,78.4,0.266,0.405,0.125,0.233,0.442,0.293,0.667,1.333,0.0,96.0,99.0,98.0,0.122,-1.0,90.4,0.272,0.593,0.195,,,,,,,,,,,,,0.204,0.331,0.25,,,
2024-04-19,6:41 PM.,PIT,BOS,away,Cloudy.,63,682990,2B,4,0,1,1,0,0,2,0,0,0,1,0.161,0.197,0.304,0.501,682990,quinnpriester,Priester,Right,Quinn Priester,- - -,4.71,4.43,49.2,100.0,94.0,98.0,0.793,5.98,2.54,10.15,1.27,2.41,0.164,0.456,0.158,0.316,0.425,59.0,103.0,93.0,108.0,103.0,106.0,,,,0.144,,0.279,-1.72,,-0.99,93.0,,87.1,0.4,0.4,0.186,,,,0.246,0.443,0.254,87.0,91.0,92.0,98.0,99.0,101.0,99.0,100.0,94.0,0.302,0.145,0.129,0.06,-1.2,1.51,88.5,93.1,80.6,0.29,0.493,0.132,0.375,0.5,0.438,0.161,0.194,0.212,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-04-18,1:36 PM.,CLE,BOS,home,Cloudy.,48,471911,2B,3,0,1,0,0,0,0,0,0,0,2,0.154,0.193,0.288,0.481,471911,carloscarrasco,Carrasco,Right,Carlos Carrasco,CLE,5.64,4.71,103.2,100.0,88.0,97.0,0.79,7.73,2.86,9.72,1.65,1.32,0.184,0.431,0.141,0.322,0.392,62.0,95.0,86.0,96.0,104.0,108.0,,,,0.26,,0.278,-0.84,,-0.96,91.6,,83.5,0.337,0.554,0.146,,,,0.284,0.52,0.288,101.0,108.0,105.0,103.0,103.0,105.0,90.0,95.0,89.0,0.165,0.067,0.23,-1.96,1.49,-1.09,86.8,91.1,80.4,0.304,0.609,0.13,0.053,0.158,0.213,0.241,0.472,0.282,,,,,,,,,,,,,,,,,,,,,,0.25,0.313,0.357,,,
2024-04-17,7:11 PM.,CLE,BOS,home,Cloudy.,51,594902,2B,3,0,0,0,0,0,0,0,0,2,1,0.143,0.185,0.286,0.471,594902,benlively,Lively,Right,Ben Lively,CLE,3.81,4.0,151.0,102.0,67.0,92.0,0.83,7.03,2.92,8.28,1.37,1.02,0.228,0.407,0.128,0.309,0.433,57.0,94.0,83.0,105.0,102.0,101.0,,,,0.314,,0.218,-0.21,,-0.01,89.9,,79.4,0.268,0.504,0.166,,,,0.238,0.476,0.419,75.0,108.0,95.0,43.0,106.0,93.0,57.0,108.0,94.0,0.29,0.088,0.091,0.56,-0.11,-0.79,83.9,90.4,76.9,0.227,0.392,0.133,0.206,0.365,0.18,0.279,0.382,0.185,,,,,,,,,,,,,,,,,,,,,,0.231,0.413,0.241,,,
2024-04-16,7:11 PM.,CLE,BOS,home,Partly Cloudy.,64,676440,2B,4,1,2,0,0,1,1,0,0,1,2,0.152,0.196,0.304,0.5,676440,tannerbibee,Bibee,Right,Tanner Bibee,CLE,3.47,3.78,173.2,103.0,99.0,104.0,0.76,9.69,2.28,7.77,1.14,0.78,0.285,0.408,0.153,0.297,0.445,92.0,103.0,98.0,113.0,102.0,109.0,,,,0.434,,0.278,-0.69,,1.74,94.6,,86.2,0.282,0.476,0.213,,,,0.196,0.411,0.299,82.0,100.0,108.0,119.0,109.0,112.0,89.0,64.0,93.0,0.003,0.105,0.18,-1.41,-0.9,0.13,82.5,93.9,81.3,,,,0.208,0.458,0.184,0.238,0.431,0.291,,,,,,,0.141,0.225,0.368,,,,,,,,,,,,,,,,,,
2024-04-15,11:13 AM.,CLE,BOS,home,Partly Cloudy.,60,675540,2B,3,0,0,0,0,0,0,0,0,1,1,0.119,0.17,0.214,0.384,675540,xzavioncurry,Curry,Right,Xzavion Curry,- - -,4.64,5.07,42.2,104.0,84.0,101.0,0.837,5.91,1.48,8.02,1.69,0.42,0.263,0.321,0.146,0.401,0.46,73.0,102.0,97.0,101.0,109.0,109.0,57.0,81.0,85.0,0.495,0.008,0.344,-0.07,4.59,0.7,92.1,83.8,84.6,0.262,0.492,0.196,,,,0.236,0.444,0.221,76.0,94.0,90.0,78.0,98.0,100.0,,,,,0.139,0.014,,-0.65,4.86,87.4,,73.9,,,,0.185,0.593,0.229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-04-13,4:10 PM.,LAA,BOS,home,Cloudy.,54,656288,2B,2,1,1,1,0,0,0,0,1,1,0,0.128,0.182,0.231,0.413,656288,griffincanning,Canning,Right,Griffin Canning,LAA,5.19,4.74,171.2,98.0,88.0,97.0,0.772,6.82,3.46,9.12,1.63,1.04,0.225,0.434,0.128,0.367,0.401,73.0,94.0,86.0,107.0,100.0,110.0,,,,0.376,,0.24,-0.85,,-0.91,93.4,,87.7,0.251,0.529,0.147,,,,0.284,0.444,0.331,96.0,102.0,102.0,75.0,96.0,96.0,76.0,89.0,78.0,0.01,0.107,0.267,-6.83,-0.86,0.48,88.6,93.0,80.6,0.429,0.857,0.0,0.271,0.438,0.241,0.259,0.387,0.288,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-04-11,7:11 PM.,BAL,BOS,home,Cloudy.,50,680570,2B,2,0,0,0,0,0,0,0,1,1,1,0.108,0.146,0.189,0.335,680570,graysonrodriguez,"Rodriguez, G",Right,Grayson Rodriguez,BAL,3.86,3.72,116.2,102.0,119.0,107.0,0.728,10.03,2.78,8.41,1.16,1.07,0.219,0.419,0.147,0.325,0.452,113.0,102.0,106.0,118.0,101.0,108.0,,,,0.465,,0.158,-0.38,,-0.96,96.1,,86.5,0.291,0.413,0.269,,,,0.25,0.563,0.361,140.0,101.0,108.0,114.0,103.0,107.0,133.0,102.0,111.0,0.012,0.155,0.21,5.3,0.29,1.63,83.1,96.1,81.3,0.167,0.333,0.294,0.26,0.38,0.241,0.161,0.306,0.348,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-04-09,2:31 PM.,BAL,BOS,home,Sunny.,57,669203,2B,3,0,0,0,0,0,0,0,0,0,1,0.114,0.132,0.2,0.332,669203,corbinburnes,Burnes,Right,Corbin Burnes,BAL,2.92,3.34,194.1,103.0,120.0,107.0,0.735,8.38,2.22,7.64,1.02,1.4,0.21,0.425,0.19,0.289,0.399,,,,133.0,105.0,120.0,,,,,,0.146,,,0.7,,,87.2,,,,,,,0.196,0.268,0.463,110.0,98.0,103.0,109.0,101.0,106.0,104.0,95.0,89.0,0.078,0.215,0.11,-0.5,0.44,0.2,89.2,97.0,80.3,0.235,0.412,0.157,0.2,0.326,0.378,0.194,0.339,0.377,125.0,105.0,108.0,0.45,1.37,95.3,0.251,0.362,0.19,,,,,,,,,,,,,0.125,0.5,0.457,,,
2024-04-07,1:08 PM.,LAA,BOS,away,Partly Cloudy.,66,681217,2B,4,1,0,0,0,0,1,0,1,3,2,0.125,0.143,0.219,0.362,681217,chasesilseth,Silseth,Right,Chase Silseth,LAA,6.75,6.37,8.0,96.0,103.0,98.0,0.676,13.5,4.5,9.0,3.38,0.5,0.143,0.429,0.143,0.429,0.407,92.0,94.0,91.0,110.0,79.0,90.0,122.0,123.0,131.0,0.425,0.192,0.263,1.15,-2.09,0.89,93.7,85.7,80.0,0.167,0.417,0.313,0.2,0.467,0.3,,,,,,,68.0,91.0,86.0,102.0,101.0,92.0,0.09,0.03,,-16.7,0.48,,,93.7,78.4,1.0,2.0,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.444,,,
2024-04-06,6:38 PM.,LAA,BOS,away,Clear.,61,672282,2B,3,0,0,0,0,0,0,0,0,0,1,0.143,0.133,0.25,0.383,672282,reiddetmers,Detmers,Left,Reid Detmers,LAA,6.7,4.14,87.1,99.0,95.0,99.0,0.735,11.23,3.92,10.1,1.85,0.88,0.252,0.479,0.132,0.364,0.439,86.0,96.0,92.0,117.0,106.0,114.0,,,,0.468,,0.244,-0.56,,-0.44,93.8,,86.2,0.278,0.508,0.253,,,,0.22,0.39,0.368,92.0,96.0,97.0,89.0,100.0,103.0,,,,,0.146,0.142,,-3.5,-1.18,84.7,,75.0,,,,0.37,0.804,0.216,0.351,0.544,0.319,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-04-05,7:06 PM.,LAA,BOS,away,Partly Cloudy.,54,656288,2B,4,0,0,0,0,0,1,0,0,1,2,0.16,0.148,0.28,0.428,656288,griffincanning,Canning,Right,Griffin Canning,LAA,5.19,4.74,171.2,98.0,88.0,97.0,0.772,6.82,3.46,9.12,1.63,1.04,0.225,0.434,0.128,0.367,0.401,73.0,94.0,86.0,107.0,100.0,110.0,,,,0.376,,0.24,-0.85,,-0.91,93.4,,87.7,0.251,0.529,0.147,,,,0.284,0.444,0.331,96.0,102.0,102.0,75.0,96.0,96.0,76.0,89.0,78.0,0.01,0.107,0.267,-6.83,-0.86,0.48,88.6,93.0,80.6,0.429,0.857,0.0,0.271,0.438,0.241,0.259,0.387,0.288,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-04-03,12:37 PM.,OAK,BOS,away,Cloudy.,56,548389,2B,3,0,1,0,0,0,1,0,0,2,0,0.19,0.182,0.333,0.515,548389,rossstripling,Stripling,Right,Ross Stripling,OAK,6.01,4.74,85.1,105.0,86.0,98.0,0.849,5.17,2.32,11.5,0.74,1.11,0.304,0.359,0.175,0.301,0.443,62.0,100.0,87.0,121.0,108.0,112.0,,,,0.303,,0.134,-0.05,,-1.89,91.7,,84.7,0.244,0.422,0.175,,,,0.328,0.5,0.157,90.0,111.0,105.0,,,,90.0,102.0,90.0,0.142,,0.176,-0.67,,-1.87,82.7,90.2,,0.39,0.441,0.078,0.364,0.455,0.179,0.333,0.52,0.241,80.0,107.0,92.0,0.159,0.67,87.5,0.245,0.367,0.156,89.0,105.0,106.0,0.086,-1.1,76.3,,,,,,,,,,,,
2024-04-02,6:40 PM.,OAK,BOS,away,Clear.,64,622072,2B,1,0,0,0,0,0,0,0,0,0,1,0.167,0.167,0.333,0.5,622072,alexwood,Wood,Left,Alex Wood,OAK,5.26,6.66,39.1,98.0,71.0,93.0,0.814,7.55,4.35,11.67,1.37,0.98,0.287,0.318,0.109,0.357,0.44,,,,74.0,94.0,90.0,,,,,,0.315,,,-0.4,,,81.4,,,,,,,0.205,0.25,0.288,42.0,103.0,97.0,,,,82.0,99.0,93.0,0.462,,0.224,-1.92,,-2.67,84.5,90.5,,0.351,0.635,0.199,,,,0.4,0.6,0.161,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-04-01,6:40 PM.,OAK,BOS,away,Clear.,64,671212,2B,5,2,1,0,0,0,0,0,0,2,4,0.176,0.176,0.353,0.529,671212,joeboyle,Boyle,Right,Joe Boyle,OAK,6.42,4.34,47.2,89.0,122.0,93.0,0.727,10.57,7.55,7.93,0.76,0.96,0.27,0.278,0.167,0.254,0.395,108.0,85.0,86.0,140.0,103.0,117.0,,,,0.59,,0.373,-0.77,,0.1,97.7,,87.7,0.27,0.39,0.253,,,,0.164,0.224,0.379,,,,110.0,75.0,87.0,,,,,0.037,,,0.56,,,,80.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4,0.8,0.25,,,
2024-03-31,1:11 PM.,SEA,BOS,away,Sunny.,52,682243,2B,4,1,1,0,0,1,3,0,0,1,4,0.167,0.167,0.417,0.584,682243,brycemiller,"Miller, B",Right,Bryce Miller,SEA,2.94,3.72,180.1,101.0,112.0,105.0,0.774,8.53,2.25,6.54,1.05,0.86,0.249,0.404,0.14,0.318,0.442,124.0,102.0,106.0,122.0,96.0,101.0,95.0,107.0,111.0,0.423,0.171,0.168,1.53,1.51,-0.21,95.2,84.4,84.5,0.184,0.348,0.266,0.148,0.225,0.29,0.243,0.568,0.261,,,,,,,100.0,102.0,99.0,0.171,,,1.55,,,,94.7,,0.248,0.358,0.092,0.231,0.308,0.378,,,,93.0,80.0,85.0,0.023,0.14,92.1,0.25,0.333,0.207,92.0,104.0,111.0,0.044,-0.4,85.0,,,,,,,0.24,0.4,0.188,,,
2024-03-30,6:40 PM.,SEA,BOS,away,Roof Closed.,54,669302,2B,4,0,0,0,0,0,0,0,0,2,3,0.125,0.125,0.125,0.25,669302,logangilbert,"Gilbert, L",Right,Logan Gilbert,SEA,3.23,3.14,208.2,101.0,121.0,106.0,0.705,9.49,1.6,6.38,1.12,1.2,0.236,0.45,0.135,0.325,0.429,106.0,101.0,97.0,146.0,102.0,115.0,99.0,96.0,104.0,0.308,0.134,0.32,1.41,1.18,1.72,96.6,84.5,88.4,0.204,0.383,0.193,0.101,0.162,0.506,0.21,0.375,0.368,,,,124.0,99.0,107.0,91.0,102.0,97.0,0.015,0.118,,0.32,0.81,,,95.5,83.2,0.286,0.286,0.05,0.181,0.301,0.354,,,,116.0,104.0,103.0,0.106,0.14,92.3,0.247,0.483,0.272,,,,,,,,,,,,,,,,,,
2024-03-29,6:40 PM.,SEA,BOS,away,Clear.,53,669923,2B,2,0,0,0,0,0,0,0,0,0,0,0.25,0.25,0.25,0.5,669923,georgekirby,Kirby,Right,George Kirby,SEA,3.53,3.44,191.0,106.0,106.0,106.0,0.786,8.43,1.08,8.53,1.04,1.01,0.298,0.342,0.178,0.294,0.446,102.0,107.0,101.0,110.0,104.0,110.0,109.0,100.0,108.0,0.339,0.102,0.237,0.46,-2.05,1.28,96.0,86.0,87.2,0.221,0.458,0.291,0.253,0.413,0.295,0.226,0.316,0.271,,,,,,,106.0,108.0,108.0,0.236,,,1.5,,,,96.0,,0.263,0.354,0.105,0.333,0.439,0.286,,,,97.0,99.0,93.0,0.004,0.79,92.3,,,,114.0,110.0,113.0,0.082,-1.95,83.4,,,,73.9,0.0,-3.5,,,,,,
2024-03-28,7:11 PM.,SEA,BOS,away,Roof Closed.,53,622491,2B,2,1,1,0,0,0,0,0,0,0,2,0.5,0.5,0.5,1.0,622491,luiscastillo,"Castillo, L",Right,Luis Castillo,SEA,3.64,3.91,175.1,105.0,101.0,102.0,0.768,8.98,2.41,8.11,1.28,0.94,0.26,0.409,0.159,0.319,0.406,120.0,105.0,103.0,72.0,106.0,108.0,,,,0.454,,0.224,0.97,,0.65,95.6,,85.7,0.203,0.365,0.273,,,,0.207,0.357,0.358,89.0,104.0,97.0,,,,100.0,102.0,98.0,0.179,,0.143,-0.41,,-1.63,88.1,95.6,,0.298,0.457,0.105,,,,0.287,0.545,0.265,,,,,,,,,,,,,,,,,,,,,,,,,,,
