date,time,opponent,team,location,weather,temp,opposingPitcherId,position,ab,r,h,doubles,triples,hr,rbi,sb,bb,k,lob,avg,obp,slg,ops,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,SI%,FA%,FS%,SL%,CU%,CH%,wFA/C,wFS/C,wSI/C,wSL/C,wCU/C,wCH/C,vFA,vFS,vCH,vSI,vSL,vCU,FF_ba,FF_slg,FF_whiff,CU_ba,CU_slg,CU_whiff,SL_ba,SL_slg,SL_whiff,SI_ba,SI_slg,SI_whiff,CH_ba,CH_slg,CH_whiff,FS_ba,FS_slg,FS_whiff,KC%,wKC/C,vKC,Stf+ KC,Loc+ KC,Pit+ KC,Stf+ FC,Loc+ FC,Pit+ FC,FC%,wFC/C,vFC,FC_ba,FC_slg,FC_whiff,Stf+ FS,Loc+ FS,Pit+ FS,FO%,wFO/C,vFO,ST_ba,ST_slg,ST_whiff,SV_ba,SV_slg,SV_whiff,vKN (sc),KN%,wKN/C,KC_ba,KC_slg,KC_whiff
2024-07-04,6:10 PM.,AZ,LAD,home,Clear.,76,668678,PH,1,0,0,0,0,0,0,0,0,1,0,0.196,0.311,0.266,0.577,668678,zacgallen,Gallen,Right,Zac Gallen,ARI,3.65,3.97,148.0,101.0,101.0,101.0,0.761,9.49,3.28,8.09,0.79,1.38,0.231,0.396,0.133,0.351,0.348,88.0,107.0,98.0,,,,101.0,95.0,96.0,132.0,80.0,80.0,107.0,102.0,102.0,0.001,0.463,,0.087,,0.14,-0.55,,-1.02,-0.56,,0.43,93.7,,86.6,94.7,87.0,,0.28,0.46,0.133,0.148,0.23,0.392,0.31,0.476,0.337,,,,0.27,0.382,0.265,,,,0.277,2.29,81.0,107.0,108.0,112.0,89.0,87.0,79.0,0.031,-0.78,90.3,0.25,0.625,0.36,,,,,,,,,,,,,,,,,,
2024-07-03,7:10 PM.,AZ,LAD,home,Clear.,74,691441,1B,0,0,0,0,0,0,0,0,0,0,0,0.197,0.313,0.268,0.581,691441,cristianmena,Mena,Right,Cristian Mena,ARI,12.0,10.57,3.0,94.0,109.0,95.0,0.735,6.0,9.0,12.0,6.0,0.8,0.1,0.3,0.1,0.3,0.357,114.0,76.0,65.0,108.0,92.0,90.0,116.0,92.0,92.0,81.0,91.0,90.0,121.0,125.0,138.0,0.086,0.386,,0.1,0.314,0.114,-3.63,,-1.34,-14.93,-0.59,-6.61,95.3,,92.7,95.6,87.5,87.1,0.333,1.333,0.273,0.167,0.167,0.273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-30,1:05 PM.,SF,LAD,away,Sunny.,71,702352,1B,2,0,1,0,0,0,0,0,0,0,0,0.197,0.313,0.268,0.581,702352,spencerbivens,Bivens,Right,Spencer Bivens,SFG,3.14,4.05,48.2,102.0,102.0,101.0,0.835,6.84,2.03,8.69,1.66,1.61,0.268,0.405,0.157,0.32,0.447,106.0,103.0,103.0,,,,72.0,90.0,77.0,91.0,101.0,101.0,136.0,104.0,110.0,0.466,0.061,,0.238,,0.135,-2.59,,-0.78,0.96,,0.19,94.2,,88.6,94.4,81.0,,0.25,0.625,0.235,,,,,,,0.307,0.489,0.108,0.16,0.4,0.174,,,,,,,,,,83.0,110.0,99.0,0.099,2.89,90.9,0.217,0.348,0.182,,,,,,,0.205,0.341,0.326,,,,,,,,,
2024-06-29,4:15 PM.,SF,LAD,away,Sunny.,68,669062,3B,2,0,0,0,0,0,0,0,0,0,2,0.193,0.311,0.264,0.575,669062,erikmiller,"Miller, E",Left,Erik Miller,SFG,3.88,3.14,67.1,96.0,110.0,99.0,0.712,11.63,5.08,6.68,0.94,1.46,0.165,0.475,0.177,0.348,0.386,118.0,97.0,105.0,,,,95.0,94.0,91.0,,,,137.0,101.0,110.0,,0.497,,0.164,0.001,0.338,0.99,,,-1.06,3.94,0.1,96.9,,85.5,,83.3,81.1,0.184,0.311,0.291,,,,0.244,0.415,0.375,,,,0.21,0.35,0.302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-28,7:15 PM.,SF,LAD,away,Clear.,64,657277,3B,3,0,0,0,0,0,0,0,0,2,1,0.196,0.315,0.268,0.583,657277,loganwebb,Webb,Right,Logan Webb,SFG,3.47,4.31,204.2,104.0,111.0,106.0,0.814,7.56,2.2,8.88,0.48,2.5,0.23,0.36,0.17,0.292,0.403,137.0,105.0,112.0,,,,57.0,106.0,88.0,95.0,104.0,102.0,126.0,104.0,114.0,0.399,0.053,,0.212,,0.309,0.2,,1.32,0.16,,-0.13,92.6,,87.4,92.6,83.8,,0.179,0.231,0.329,,,,,,,0.268,0.338,0.144,0.275,0.411,0.216,,,,,,,,,,52.0,95.0,88.0,0.026,4.3,91.0,0.077,0.077,0.265,,,,,,,0.239,0.331,0.268,,,,,,,,,
2024-06-25,7:11 PM.,CWS,LAD,away,Partly Cloudy.,81,623167,3B,4,0,0,0,0,0,0,0,0,2,5,0.2,0.321,0.274,0.595,623167,chrisflexen,Flexen,Right,Chris Flexen,CHW,4.95,4.71,160.0,97.0,56.0,92.0,0.789,6.92,3.54,10.13,1.35,0.79,0.249,0.41,0.154,0.308,0.373,126.0,99.0,104.0,83.0,98.0,101.0,2.0,93.0,82.0,74.0,108.0,87.0,148.0,102.0,103.0,0.002,0.37,,0.087,0.122,0.157,-0.64,,2.01,-2.65,0.43,-1.32,91.3,,81.3,91.4,80.0,72.0,0.261,0.473,0.132,0.246,0.393,0.308,0.361,0.475,0.271,,,,0.257,0.436,0.379,,,,,,,,,,47.0,101.0,90.0,0.261,-0.75,87.4,0.319,0.536,0.218,,,,,,,,,,,,,,,,,,
2024-06-22,7:09 PM.,LAA,LAD,home,Clear.,79,668676,3B,4,2,2,0,0,0,0,0,0,2,1,0.206,0.329,0.282,0.611,668676,zachplesac,Plesac,Right,Zach Plesac,LAA,8.25,8.44,12.0,94.0,53.0,83.0,0.84,3.75,5.25,9.0,3.0,0.31,0.238,0.405,0.238,0.357,0.462,22.0,80.0,55.0,91.0,89.0,92.0,49.0,99.0,83.0,,,,76.0,97.0,100.0,,0.442,,0.269,0.053,0.236,-2.74,,,-1.46,-5.16,0.77,90.2,,84.4,,83.8,75.9,0.304,0.783,0.065,0.333,0.667,0.0,0.25,0.5,0.423,,,,0.111,0.111,0.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-21,7:10 PM.,LAA,LAD,home,Clear.,76,663776,PR,0,0,0,0,0,0,0,0,0,0,0,0.197,0.325,0.276,0.601,663776,patricksandoval,Sandoval,Left,Patrick Sandoval,LAA,5.08,4.25,79.2,98.0,98.0,99.0,0.748,9.15,3.95,9.6,0.9,1.33,0.192,0.415,0.132,0.312,0.421,95.0,101.0,104.0,96.0,94.0,100.0,56.0,95.0,83.0,63.0,96.0,88.0,150.0,98.0,105.0,0.174,0.16,,0.293,0.09,0.283,-2.18,,-1.81,0.27,2.03,0.73,93.7,,82.9,93.7,86.8,76.3,0.381,0.524,0.16,0.118,0.118,0.279,0.265,0.434,0.243,0.413,0.565,0.142,0.208,0.292,0.39,,,,,,,,,,,,,,,,,,,,,,,,,0.235,0.471,0.281,,,,,,,,,
2024-06-19,6:41 PM.,COL,LAD,away,Partly Cloudy.,73,663372,RF,3,1,0,0,0,0,0,0,0,2,2,0.197,0.325,0.276,0.601,663372,ryanfeltner,Feltner,Right,Ryan Feltner,COL,4.49,4.31,162.1,100.0,97.0,99.0,0.781,7.65,2.88,9.15,1.11,1.28,0.226,0.394,0.158,0.327,0.452,117.0,95.0,102.0,108.0,107.0,113.0,81.0,102.0,96.0,93.0,93.0,89.0,109.0,99.0,104.0,0.128,0.37,,0.254,0.101,0.147,0.63,,-0.45,-0.87,1.28,-1.02,94.6,,85.2,94.2,87.4,79.2,0.24,0.376,0.177,0.164,0.26,0.248,0.355,0.523,0.226,0.299,0.403,0.159,0.299,0.485,0.394,,,,,,,,,,,,,,,,,,,,,,,,,0.156,0.375,0.35,,,,,,,,,
2024-06-17,6:41 PM.,COL,LAD,away,Partly Cloudy.,87,615698,3B,4,1,1,0,0,0,1,0,1,1,3,0.202,0.327,0.282,0.609,615698,calquantrill,Quantrill,Right,Cal Quantrill,COL,4.98,5.31,148.1,96.0,90.0,94.0,0.81,6.67,4.19,9.47,1.4,1.33,0.219,0.425,0.133,0.367,0.407,88.0,97.0,103.0,98.0,101.0,104.0,,,,79.0,95.0,89.0,,,,0.402,,0.32,,0.126,0.018,,0.4,-2.0,,-0.77,1.81,,86.5,84.9,93.8,,79.6,,,,0.25,0.531,0.282,,,,0.35,0.596,0.184,0.222,0.222,0.167,0.206,0.314,0.234,,,,,,,76.0,96.0,93.0,0.135,-0.41,87.8,0.296,0.507,0.203,109.0,94.0,97.0,,,,,,,,,,,,,,,
2024-06-16,1:11 PM.,KC,LAD,home,Sunny.,78,663903,3B,2,0,1,0,0,0,0,0,0,0,0,0.2,0.324,0.283,0.607,663903,bradysinger,Singer,Right,Brady Singer,KCR,3.71,4.65,179.2,99.0,84.0,94.0,0.769,8.52,2.71,8.77,1.1,1.62,0.191,0.419,0.159,0.326,0.414,80.0,77.0,69.0,,,,63.0,96.0,86.0,70.0,101.0,91.0,106.0,99.0,102.0,0.413,0.113,,0.455,,0.019,-2.09,,0.77,0.0,,-5.71,91.6,,88.1,92.2,82.9,,0.326,0.609,0.197,,,,0.207,0.361,0.354,0.267,0.389,0.127,0.429,0.5,0.111,,,,,,,,,,,,,,,,,,,,,,,,,0.327,0.571,0.35,,,,,,,,,
2024-06-15,6:10 PM.,KC,LAD,home,Clear.,77,607625,RF,4,0,0,0,0,0,0,0,0,3,6,0.195,0.321,0.28,0.601,607625,sethlugo,"Lugo, S",Right,Seth Lugo,KCR,3.0,3.75,206.2,101.0,97.0,100.0,0.795,7.88,2.09,7.71,0.7,1.2,0.212,0.386,0.156,0.303,0.43,93.0,100.0,98.0,126.0,100.0,110.0,75.0,103.0,95.0,68.0,101.0,92.0,125.0,97.0,105.0,0.185,0.24,0.026,0.135,0.262,0.069,0.7,0.07,0.65,-0.67,1.44,0.08,92.2,85.7,87.4,92.1,85.2,79.4,0.234,0.392,0.176,0.178,0.271,0.339,0.213,0.387,0.2,0.274,0.381,0.129,0.208,0.333,0.291,0.105,0.421,0.351,,,,,,,97.0,103.0,103.0,0.082,2.86,90.1,0.228,0.228,0.23,93.0,107.0,106.0,,,,0.375,0.75,0.109,0.215,0.28,0.285,,,,,,
2024-06-13,7:10 PM.,TEX,LAD,home,Clear.,68,547179,3B,1,0,0,0,0,0,0,0,1,0,0,0.202,0.331,0.289,0.62,547179,michaellorenzen,Lorenzen,Right,Michael Lorenzen,- - -,3.31,4.59,130.1,97.0,93.0,95.0,0.796,6.7,4.14,6.97,1.17,1.03,0.249,0.386,0.188,0.322,0.411,93.0,101.0,99.0,102.0,93.0,96.0,84.0,95.0,89.0,81.0,102.0,94.0,126.0,98.0,108.0,0.212,0.272,,0.149,0.079,0.188,1.0,,-0.25,-1.51,0.02,1.94,93.8,,84.6,93.6,83.9,81.7,0.155,0.309,0.184,0.217,0.348,0.352,0.368,0.632,0.253,0.291,0.441,0.062,0.122,0.173,0.373,,,,,,,,,,94.0,92.0,91.0,0.1,0.04,90.1,0.235,0.51,0.236,,,,,,,0.19,0.429,0.291,,,,,,,,,
2024-06-12,7:10 PM.,TEX,LAD,home,Clear.,69,592351,3B,3,0,1,0,0,0,0,0,0,0,2,0.204,0.323,0.292,0.615,592351,jongray,"Gray, Jn",Right,Jon Gray,TEX,4.47,4.65,102.2,103.0,85.0,98.0,0.777,7.54,2.45,9.38,0.96,0.98,0.228,0.412,0.145,0.366,0.457,72.0,100.0,94.0,97.0,97.0,102.0,73.0,103.0,91.0,,,,97.0,105.0,105.0,,0.444,,0.439,0.046,0.071,-0.71,,,0.77,-0.7,-1.39,94.9,,88.7,,88.6,78.9,0.311,0.443,0.15,0.333,0.333,0.267,0.213,0.344,0.334,,,,0.257,0.543,0.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-06,1:07 PM.,BAL,TOR,home,Partly Cloudy.,73,700249,DH,0,0,0,0,0,0,0,0,0,0,0,0.2,0.323,0.291,0.614,700249,cadepovich,Povich,Left,Cade Povich,BAL,5.2,4.11,79.2,99.0,87.0,97.0,0.788,7.79,3.84,9.04,1.36,0.75,0.22,0.447,0.179,0.289,0.454,63.0,101.0,95.0,93.0,101.0,104.0,81.0,97.0,93.0,80.0,98.0,90.0,113.0,107.0,108.0,0.084,0.407,,0.13,0.196,0.109,0.56,,0.86,-0.43,-2.26,-2.05,92.4,,86.1,91.5,82.6,76.3,0.223,0.379,0.185,0.333,0.517,0.269,,,,0.2,0.24,0.103,0.25,0.542,0.235,,,,,,,,,,97.0,94.0,94.0,0.075,-3.12,88.3,0.333,0.81,0.288,,,,,,,0.232,0.411,0.276,,,,,,,,,
2024-06-05,7:08 PM.,BAL,TOR,home,Roof Closed.,68,544150,PR,0,1,0,0,0,0,0,0,0,0,0,0.2,0.323,0.291,0.614,544150,albertsuarez,"Suárez, A",Right,Albert Suárez,BAL,3.7,4.05,133.2,100.0,89.0,97.0,0.786,7.27,2.9,8.75,1.14,0.8,0.241,0.426,0.136,0.304,0.391,99.0,100.0,106.0,94.0,99.0,98.0,90.0,101.0,96.0,,,,,,,,0.5,,,0.132,0.172,-0.36,,,,0.41,-0.5,94.8,,86.1,,,79.0,0.276,0.469,0.228,0.174,0.348,0.252,,,,,,,0.274,0.434,0.228,,,,,,,,,,74.0,99.0,92.0,0.195,0.73,86.3,0.24,0.365,0.308,,,,,,,,,,,,,,,,,,
2024-06-01,3:07 PM.,PIT,TOR,home,Partly Cloudy.,70,656605,2B,3,0,0,0,0,0,0,0,0,1,1,0.2,0.323,0.291,0.614,656605,mitchkeller,"Keller, M",Right,Mitch Keller,PIT,4.25,4.31,178.0,101.0,99.0,100.0,0.805,8.39,2.53,9.2,1.16,1.07,0.285,0.376,0.135,0.331,0.442,88.0,103.0,102.0,111.0,96.0,104.0,86.0,103.0,96.0,82.0,102.0,94.0,129.0,100.0,109.0,0.22,0.304,,0.25,0.096,0.008,0.3,,-0.26,-1.04,-0.11,-12.5,94.4,,89.8,93.4,84.7,78.4,0.257,0.4,0.24,0.233,0.442,0.293,0.338,0.636,0.248,0.266,0.405,0.125,0.667,1.333,0.0,,,,,,,,,,96.0,99.0,98.0,0.122,-1.0,90.4,0.272,0.593,0.195,,,,,,,0.204,0.331,0.25,,,,,,,,,
2024-05-31,7:07 PM.,PIT,TOR,home,Clear.,71,663559,2B,3,2,0,0,0,0,0,0,0,2,6,0.206,0.331,0.299,0.63,663559,baileyfalter,Falter,Left,Bailey Falter,PIT,4.43,4.81,142.1,99.0,90.0,97.0,0.824,6.13,2.85,8.73,1.07,0.86,0.292,0.369,0.144,0.324,0.477,,,,100.0,99.0,98.0,85.0,100.0,97.0,99.0,101.0,99.0,91.0,96.0,96.0,0.142,0.484,0.006,0.216,0.152,,0.38,-7.04,1.23,0.27,-1.24,,91.8,86.9,,92.0,86.1,77.7,0.255,0.41,0.166,0.305,0.61,0.207,0.245,0.304,0.287,0.26,0.448,0.157,,,,0.333,1.333,0.125,,,,,,,,,,,,,,,,43.0,95.0,70.0,,,,,,,,,,,,,,,
2024-05-29,6:41 PM.,CWS,TOR,away,Clear.,60,623167,1B,0,0,0,0,0,0,0,0,0,0,0,0.212,0.339,0.308,0.647,623167,chrisflexen,Flexen,Right,Chris Flexen,CHW,4.95,4.71,160.0,97.0,56.0,92.0,0.789,6.92,3.54,10.13,1.35,0.79,0.249,0.41,0.154,0.308,0.373,126.0,99.0,104.0,83.0,98.0,101.0,2.0,93.0,82.0,74.0,108.0,87.0,148.0,102.0,103.0,0.002,0.37,,0.087,0.122,0.157,-0.64,,2.01,-2.65,0.43,-1.32,91.3,,81.3,91.4,80.0,72.0,0.261,0.473,0.132,0.246,0.393,0.308,0.361,0.475,0.271,,,,0.257,0.436,0.379,,,,,,,,,,47.0,101.0,90.0,0.261,-0.75,87.4,0.319,0.536,0.218,,,,,,,,,,,,,,,,,,
2024-05-27,1:11 PM.,CWS,TOR,away,Cloudy.,66,680897,2B,3,0,1,0,0,0,0,1,1,1,3,0.212,0.339,0.308,0.647,680897,nicknastrini,Nastrini,Right,Nick Nastrini,CHW,7.07,6.45,35.2,84.0,100.0,86.0,0.736,6.56,9.08,8.07,1.77,0.58,0.216,0.477,0.234,0.297,0.361,86.0,75.0,75.0,90.0,81.0,88.0,101.0,78.0,78.0,,,,105.0,94.0,99.0,,0.454,,0.362,0.086,0.098,-1.37,,,0.09,-1.7,-4.58,93.7,,85.8,,84.5,79.2,0.189,0.415,0.204,0.364,0.455,0.333,0.222,0.444,0.346,,,,0.4,0.6,0.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-26,11:35 AM.,DET,TOR,away,Partly Cloudy.,74,663554,RF,4,2,2,0,0,1,2,0,1,1,0,0.208,0.333,0.307,0.64,663554,caseymize,Mize,Right,Casey Mize,DET,4.49,4.74,102.1,102.0,107.0,101.0,0.803,6.86,2.55,10.64,0.97,1.65,0.227,0.405,0.149,0.335,0.435,,,,,,,106.0,105.0,102.0,92.0,108.0,105.0,107.0,101.0,102.0,0.08,0.386,0.181,0.277,,,-0.47,-1.06,1.3,-0.46,,,95.5,86.2,,95.5,85.7,,0.306,0.428,0.205,0.261,0.522,0.216,0.271,0.5,0.218,0.293,0.341,0.08,,,,0.286,0.405,0.322,0.075,-2.21,79.6,102.0,90.0,94.0,,,,,,,,,,112.0,99.0,102.0,,,,,,,,,,,,,,,
2024-05-24,6:41 PM.,DET,TOR,away,Partly Cloudy.,80,628317,2B,3,0,0,0,0,0,0,0,0,2,2,0.196,0.322,0.268,0.59,628317,kentamaeda,Maeda,Right,Kenta Maeda,DET,6.09,4.43,112.1,101.0,93.0,100.0,0.776,7.69,2.48,9.93,1.76,0.83,0.19,0.466,0.185,0.27,0.388,,,,80.0,75.0,78.0,67.0,99.0,91.0,59.0,104.0,93.0,101.0,95.0,98.0,0.072,0.225,0.312,0.359,0.016,,-2.6,-0.22,-0.02,-0.34,-4.36,,90.8,83.9,,90.4,81.4,76.4,0.359,0.667,0.13,0.5,0.75,0.0,0.31,0.569,0.268,0.294,0.324,0.133,,,,0.217,0.42,0.303,,,,,,,65.0,94.0,79.0,0.016,1.08,84.8,0.333,0.333,0.391,110.0,105.0,110.0,,,,0.241,0.379,0.207,,,,,,,,,
2024-05-23,6:40 PM.,DET,TOR,away,Clear.,82,656427,DH,0,1,0,0,0,0,0,0,0,0,0,0.202,0.33,0.277,0.607,656427,jackflaherty,Flaherty,Right,Jack Flaherty,- - -,3.17,3.54,162.0,102.0,94.0,102.0,0.712,10.78,2.11,7.5,1.33,1.05,0.223,0.436,0.157,0.3,0.38,87.0,83.0,81.0,,,,92.0,104.0,101.0,75.0,85.0,72.0,95.0,102.0,102.0,0.023,0.441,,0.29,,0.027,0.5,,-5.05,0.02,,-0.55,93.3,,85.7,90.6,84.7,,0.245,0.401,0.238,0.164,0.219,0.436,0.222,0.455,0.363,0.6,1.2,0.4,0.111,0.333,0.111,,,,0.218,2.19,77.4,101.0,103.0,107.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-22,7:08 PM.,CWS,TOR,home,Partly Cloudy.,69,680897,RF,3,0,1,0,0,0,0,0,1,1,3,0.202,0.33,0.277,0.607,680897,nicknastrini,Nastrini,Right,Nick Nastrini,CHW,7.07,6.45,35.2,84.0,100.0,86.0,0.736,6.56,9.08,8.07,1.77,0.58,0.216,0.477,0.234,0.297,0.361,86.0,75.0,75.0,90.0,81.0,88.0,101.0,78.0,78.0,,,,105.0,94.0,99.0,,0.454,,0.362,0.086,0.098,-1.37,,,0.09,-1.7,-4.58,93.7,,85.8,,84.5,79.2,0.189,0.415,0.204,0.364,0.455,0.333,0.222,0.444,0.346,,,,0.4,0.6,0.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-18,3:08 PM.,TB,TOR,home,Partly Cloudy.,61,621107,3B,3,0,0,0,0,0,0,0,0,0,3,0.198,0.318,0.275,0.593,621107,zacheflin,Eflin,Right,Zach Eflin,- - -,3.59,3.67,165.1,107.0,92.0,103.0,0.808,7.29,1.31,9.04,1.2,1.14,0.235,0.446,0.174,0.323,0.45,87.0,101.0,103.0,108.0,112.0,108.0,61.0,105.0,94.0,91.0,109.0,105.0,122.0,107.0,113.0,0.282,0.09,,0.097,0.188,0.061,-0.64,,0.0,0.46,-1.27,0.21,92.4,,85.6,91.7,79.7,78.8,0.236,0.418,0.248,0.291,0.472,0.333,,,,0.293,0.404,0.133,0.188,0.354,0.105,,,,,,,,,,85.0,105.0,98.0,0.282,1.54,88.2,0.214,0.345,0.223,,,,,,,0.236,0.473,0.203,,,,,,,,,
2024-05-17,7:08 PM.,TB,TOR,home,Roof Closed.,68,641302,3B,1,0,1,0,0,0,1,0,0,0,0,0.205,0.327,0.284,0.611,641302,tyleralexander,"Alexander, T",Left,Tyler Alexander,TBR,5.1,4.68,107.2,106.0,94.0,104.0,0.815,7.52,2.01,9.2,1.92,0.62,0.28,0.372,0.155,0.351,0.441,102.0,103.0,103.0,,,,85.0,110.0,103.0,61.0,113.0,105.0,114.0,107.0,109.0,0.131,0.223,,0.191,,0.137,-0.2,,-1.02,1.43,,-2.94,89.6,,81.3,89.7,77.8,,0.232,0.495,0.244,,,,,,,0.288,0.492,0.109,0.339,0.5,0.181,,,,,,,,,,98.0,101.0,99.0,0.318,-0.5,85.0,0.265,0.549,0.216,,,,,,,0.227,0.364,0.188,,,,,,,,,
2024-05-13,6:36 PM.,BAL,TOR,away,Partly Cloudy.,75,669203,RF,4,1,0,0,0,0,0,0,0,1,0,0.195,0.32,0.276,0.596,669203,corbinburnes,Burnes,Right,Corbin Burnes,BAL,2.92,3.34,194.1,103.0,120.0,107.0,0.735,8.38,2.22,7.64,1.02,1.4,0.21,0.425,0.19,0.289,0.399,110.0,98.0,103.0,109.0,101.0,106.0,,,,104.0,95.0,89.0,133.0,105.0,120.0,0.078,,,0.146,0.215,0.11,,,-0.5,0.7,0.44,0.2,,,89.2,97.0,87.2,80.3,,,,0.2,0.326,0.378,0.196,0.268,0.463,0.235,0.412,0.157,0.194,0.339,0.377,,,,,,,,,,125.0,105.0,108.0,0.45,1.37,95.3,0.251,0.362,0.19,,,,,,,0.125,0.5,0.457,,,,,,,,,
2024-05-11,3:07 PM.,MIN,TOR,home,Roof Closed.,68,680573,RF,2,1,1,0,0,0,0,0,1,1,1,0.205,0.333,0.289,0.622,680573,simeonwoodsrichardson,Woods Richardson,Right,Simeon Woods Richardson,MIN,4.17,4.05,133.2,104.0,87.0,100.0,0.807,7.88,3.23,8.42,1.08,0.8,0.289,0.421,0.155,0.282,0.436,103.0,106.0,113.0,106.0,103.0,102.0,71.0,100.0,88.0,,,,92.0,108.0,106.0,,0.403,,0.312,0.093,0.193,0.82,,,0.76,1.68,-3.33,93.1,,82.8,,86.4,76.1,0.258,0.356,0.219,0.186,0.326,0.221,0.214,0.313,0.239,,,,0.311,0.622,0.205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-10,7:08 PM.,MIN,TOR,home,Roof Closed.,68,657746,RF,3,0,0,0,0,0,0,0,1,2,2,0.198,0.323,0.284,0.607,657746,joeryan,Ryan,Right,Joe Ryan,MIN,3.6,2.87,135.0,107.0,99.0,104.0,0.752,9.8,1.53,7.33,1.27,0.79,0.242,0.427,0.198,0.281,0.481,,,,,,,94.0,110.0,105.0,110.0,108.0,105.0,108.0,103.0,112.0,0.06,0.485,0.221,0.234,,,1.38,0.2,-0.77,-0.09,,,94.0,88.6,,92.9,83.1,,0.194,0.379,0.275,,,,0.343,0.6,0.216,0.345,0.483,0.094,,,,0.202,0.387,0.258,,,,,,,,,,,,,,,,101.0,103.0,94.0,,,,0.207,0.37,0.337,,,,,,,,,
2024-05-04,4:05 PM.,WSH,TOR,away,Drizzle.,53,663623,2B,4,0,0,0,0,0,0,0,0,3,4,0.205,0.326,0.295,0.621,663623,jakeirvin,"Irvin, J",Right,Jake Irvin,WSN,4.41,4.31,187.2,103.0,94.0,101.0,0.803,7.48,2.49,8.3,1.39,1.2,0.241,0.424,0.181,0.334,0.462,99.0,91.0,93.0,110.0,104.0,106.0,82.0,104.0,97.0,97.0,102.0,102.0,110.0,115.0,117.0,0.205,0.379,,0.003,0.313,0.035,0.44,,-0.64,-14.34,0.24,1.34,93.9,,88.4,93.3,85.9,81.1,0.204,0.381,0.235,0.226,0.42,0.251,,,,0.325,0.497,0.149,0.125,0.125,0.349,,,,,,,,,,78.0,102.0,93.0,0.065,0.06,89.9,0.283,0.522,0.204,,,,,,,,,,,,,,,,,,
2024-05-03,6:45 PM.,WSH,TOR,away,Partly Cloudy.,64,571578,PH,1,0,0,0,0,0,0,0,0,0,0,0.216,0.341,0.311,0.652,571578,patrickcorbin,Corbin,Left,Patrick Corbin,WSN,5.62,5.53,174.2,101.0,76.0,94.0,0.788,7.16,2.78,10.72,1.29,1.42,0.218,0.384,0.141,0.333,0.396,87.0,96.0,96.0,73.0,100.0,97.0,55.0,97.0,84.0,71.0,103.0,92.0,88.0,97.0,97.0,0.338,0.076,,0.343,0.016,0.034,-1.46,,-1.9,0.41,-2.3,-5.53,91.3,,81.0,91.5,80.0,70.0,0.311,0.578,0.133,0.5,1.25,0.526,0.216,0.335,0.354,0.339,0.567,0.091,0.409,0.773,0.279,,,,0.001,4.71,63.2,,,,76.0,107.0,98.0,0.192,-0.37,85.7,0.301,0.434,0.223,,,,,,,,,,,,,,,,,,
2024-05-01,3:08 PM.,KC,TOR,home,Roof Closed.,68,607625,PR,0,0,0,0,0,0,0,0,0,0,0,0.219,0.345,0.315,0.66,607625,sethlugo,"Lugo, S",Right,Seth Lugo,KCR,3.0,3.75,206.2,101.0,97.0,100.0,0.795,7.88,2.09,7.71,0.7,1.2,0.212,0.386,0.156,0.303,0.43,93.0,100.0,98.0,126.0,100.0,110.0,75.0,103.0,95.0,68.0,101.0,92.0,125.0,97.0,105.0,0.185,0.24,0.026,0.135,0.262,0.069,0.7,0.07,0.65,-0.67,1.44,0.08,92.2,85.7,87.4,92.1,85.2,79.4,0.234,0.392,0.176,0.178,0.271,0.339,0.213,0.387,0.2,0.274,0.381,0.129,0.208,0.333,0.291,0.105,0.421,0.351,,,,,,,97.0,103.0,103.0,0.082,2.86,90.1,0.228,0.228,0.23,93.0,107.0,106.0,,,,0.375,0.75,0.109,0.215,0.28,0.285,,,,,,
