date,time,opponent,team,location,weather,temp,opposingPitcherId,position,ab,r,h,doubles,triples,hr,rbi,sb,bb,k,lob,avg,obp,slg,ops,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,SI%,FA%,SL%,CU%,CH%,wFA/C,wSI/C,wSL/C,wCU/C,wCH/C,vFA,vCH,vSI,vSL,vCU,FF_ba,FF_slg,FF_whiff,SL_ba,SL_slg,SL_whiff,SI_ba,SI_slg,SI_whiff,CH_ba,CH_slg,CH_whiff,CU_ba,CU_slg,CU_whiff,Stf+ FC,Loc+ FC,Pit+ FC,FC%,wFC/C,vFC,FC_ba,FC_slg,FC_whiff,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,FS_slg,FS_whiff,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC,SV_ba,SV_slg,SV_whiff,vKN (sc),KN%,wKN/C
2023/05/19,7:10 PM.,HOU,OAK,away,Roof Closed.,73,656232,2B,2,0,1,0,0,0,0,0,1,0,1,.227,.261,.424,.685,656232,brandonbielak,Bielak,Right,Brandon Bielak,HOU,3.83,5.44,80.0,97.0,85.0,91.0,0.785,6.98,4.05,9.68,1.35,1.55,0.192,0.46,0.14,0.364,0.394,90.0,100.0,98.0,101.0,90.0,88.0,73.0,97.0,87.0,78.0,99.0,88.0,99.0,93.0,95.0,0.214,0.306,0.118,0.111,0.247,-1.15,-0.12,-3.74,-0.81,0.83,92.1,87.1,92.1,82.0,79.5,0.273,0.505,0.159,0.333,0.722,0.355,0.338,0.477,0.135,0.227,0.352,0.332,0.217,0.217,0.302,,,,0.004,-0.48,84.4,,,,,,,,,,,,,,,,,,,,,,,,
2023/05/16,6:42 PM.,AZ,OAK,home,Clear.,70,674072,2B,3,0,0,0,0,0,0,0,0,1,1,.219,.242,.422,.664,674072,tommyhenry,Henry,Left,Tommy Henry,ARI,4.15,4.3,89.0,96.0,83.0,91.0,0.788,6.47,3.54,8.7,1.21,0.82,0.277,0.403,0.162,0.317,0.407,91.0,102.0,99.0,95.0,101.0,102.0,72.0,91.0,83.0,,,,92.0,101.0,93.0,,0.49,0.127,0.191,0.193,-0.88,,2.53,0.71,-0.09,90.7,84.0,,83.1,79.1,0.292,0.523,0.155,0.158,0.281,0.287,,,,0.278,0.444,0.331,0.229,0.325,0.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/05/15,6:40 PM.,AZ,OAK,home,Clear.,63,518876,2B,2,0,0,0,0,0,0,0,1,1,0,.230,.254,.443,.697,518876,merrillkelly,"Kelly, M",Right,Merrill Kelly,ARI,3.29,4.13,177.2,105.0,92.0,103.0,0.753,9.47,3.5,7.24,1.01,1.33,0.195,0.47,0.136,0.359,0.386,99.0,108.0,114.0,121.0,105.0,111.0,78.0,104.0,97.0,85.0,105.0,95.0,104.0,112.0,110.0,0.122,0.301,0.055,0.11,0.231,0.04,0.83,-0.64,-0.45,2.43,92.2,88.7,92.4,85.5,82.1,0.224,0.489,0.259,0.217,0.391,0.413,0.261,0.378,0.163,0.18,0.234,0.32,0.268,0.411,0.256,87.0,101.0,99.0,0.181,0.88,90.8,0.22,0.352,0.244,,,,,,,,,,,,,,,,,,,,,
2023/05/14,1:07 PM.,TEX,OAK,home,Sunny.,71,571760,2B,4,0,0,0,0,0,0,0,0,2,2,.237,.250,.458,.708,571760,andrewheaney,Heaney,Left,Andrew Heaney,TEX,4.15,4.55,147.1,100.0,103.0,100.0,0.768,9.22,3.67,8.74,1.4,0.96,0.255,0.44,0.121,0.343,0.399,101.0,97.0,92.0,80.0,143.0,68.0,107.0,99.0,99.0,,,,94.0,104.0,108.0,,0.579,0.252,0.0,0.169,0.1,,-1.35,-3.87,-0.11,92.5,84.0,,82.0,74.4,0.236,0.431,0.256,0.259,0.443,0.29600000000000004,,,,0.274,0.452,0.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/05/13,1:09 PM.,TEX,OAK,home,Sunny.,74,592351,DH,3,0,1,0,0,0,0,0,0,0,1,.255,.268,.491,.759,592351,jongray,"Gray, Jn",Right,Jon Gray,TEX,4.12,4.48,157.1,101.0,97.0,100.0,0.758,8.12,3.09,8.52,1.26,1.1,0.288,0.348,0.157,0.324,0.437,77.0,96.0,97.0,99.0,90.0,98.0,82.0,100.0,92.0,,,,116.0,103.0,109.0,,0.424,0.398,0.062,0.116,-1.83,,2.33,-1.69,1.71,95.7,88.8,,87.2,78.2,0.346,0.551,0.179,0.105,0.211,0.324,,,,0.211,0.268,0.213,0.263,0.737,0.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/05/12,6:41 PM.,TEX,OAK,home,Clear.,65,527048,2B,4,0,1,0,0,0,0,0,0,0,2,.250,.264,.500,.764,527048,martinperez,"Pérez, M",Left,Martín Pérez,TEX,4.45,4.9,141.2,104.0,74.0,95.0,0.837,5.91,3.11,9.53,1.33,1.28,0.223,0.431,0.139,0.294,0.399,71.0,110.0,99.0,78.0,101.0,100.0,75.0,102.0,99.0,73.0,102.0,95.0,88.0,94.0,96.0,0.428,0.04,0.01,0.037,0.265,3.25,0.44,2.0,3.35,-0.75,91.8,84.1,91.6,83.4,79.1,0.167,0.222,0.146,0.0,0.0,0.2,0.244,0.394,0.09699999999999999,0.316,0.447,0.278,0.063,0.063,0.353,79.0,99.0,88.0,0.221,-2.02,89.2,0.342,0.64,0.11699999999999999,,,,,,,,,,,,,,,,,,,,,
2023/05/11,6:42 PM.,TEX,OAK,home,Clear.,60,543135,2B,3,0,0,0,0,0,0,0,0,1,0,.250,.265,.521,.786,543135,nathaneovaldi,Eovaldi,Right,Nathan Eovaldi,TEX,3.63,3.98,144.0,100.0,101.0,98.0,0.758,8.25,2.94,7.31,0.94,1.59,0.196,0.469,0.14,0.367,0.397,,,,99.0,104.0,102.0,92.0,97.0,93.0,,,,101.0,113.0,109.0,,0.372,0.04,0.135,,0.41,,-3.23,0.86,,95.1,,,83.9,76.0,0.234,0.423,0.183,0.303,0.606,0.13699999999999998,,,,,,,0.2,0.22,0.41700000000000004,86.0,98.0,92.0,0.176,1.33,90.6,0.238,0.417,0.198,125.0,101.0,106.0,0.276,1.26,87.9,0.196,0.314,0.355,,,,,,,,,,,,
2023/05/10,12:39 PM.,NYY,OAK,away,Sunny.,65,666745,2B,3,0,0,0,0,0,0,0,0,0,4,.267,.283,.556,.839,666745,jhonybrito,Brito,Right,Jhony Brito,NYY,4.28,4.55,90.1,103.0,93.0,102.0,0.809,7.17,2.79,8.17,1.39,1.1,0.261,0.399,0.134,0.347,0.424,87.0,104.0,106.0,,,,77.0,99.0,88.0,106.0,105.0,104.0,115.0,84.0,89.0,0.327,0.166,0.113,,0.29,-0.97,1.05,0.17,,0.5,95.8,88.8,96.0,83.0,,0.167,0.5,0.179,0.172,0.31,0.28,0.282,0.436,0.149,0.232,0.392,0.282,0.348,0.696,0.188,,,,,,,,,,,,,,,,,,,,,,0.104,-1.87,80.4,,,,,,
2023/05/09,7:10 PM.,NYY,OAK,away,Partly Cloudy.,62,657376,2B,4,3,3,0,0,3,4,0,0,0,2,.286,.286,.595,.881,657376,clarkeschmidt,Schmidt,Right,Clarke Schmidt,NYY,4.64,4.33,159.0,102.0,102.0,104.0,0.783,8.43,2.6,9.57,1.36,1.16,0.232,0.447,0.154,0.309,0.439,31.0,95.0,88.0,,,,,,,68.0,103.0,88.0,109.0,99.0,107.0,0.241,,0.274,,0.015,,-0.2,-0.59,,-7.35,,89.4,93.4,86.0,,,,,0.276,0.559,0.263,0.288,0.447,0.11,0.5,0.5,0.091,0.198,0.314,0.345,96.0,106.0,105.0,0.279,0.27,91.3,0.28,0.457,0.222,,,,,,,,,,146.0,100.0,118.0,0.191,-0.46,83.7,,,,,,
2023/05/08,7:08 PM.,NYY,OAK,away,Clear.,73,641482,2B,2,0,1,0,0,0,0,0,0,0,0,.237,.237,.342,.579,641482,nestorcortes,Cortes,Left,Nestor Cortes,NYY,4.97,3.66,63.1,103.0,104.0,104.0,0.79,9.52,2.84,8.38,1.56,0.46,0.233,0.432,0.176,0.29,0.441,92.0,111.0,110.0,,,,102.0,106.0,106.0,138.0,99.0,111.0,92.0,103.0,103.0,0.005,0.521,0.158,,0.028,0.68,4.05,-1.47,,-6.99,91.6,83.4,89.3,76.9,,0.213,0.352,0.249,0.2,0.2,0.429,,,,0.5,0.6,0.294,,,,110.0,102.0,102.0,0.288,0.39,86.6,0.26,0.545,0.20600000000000002,,,,,,,,,,,,,,,,,,,,,
2023/05/07,1:13 PM.,KC,OAK,away,Sunny.,86,642232,2B,3,0,0,0,0,0,0,0,0,0,2,.222,.222,.333,.555,642232,ryanyarbrough,Yarbrough,Left,Ryan Yarbrough,- - -,4.52,4.39,89.2,105.0,79.0,97.0,0.794,6.72,1.41,9.64,1.3,0.95,0.267,0.358,0.219,0.285,0.444,61.0,105.0,94.0,102.0,98.0,108.0,,,,76.0,108.0,89.0,,,,0.002,0.308,,0.26,0.182,0.59,1.21,,-0.24,-2.4,87.0,78.5,88.2,,71.9,0.283,0.37,0.127,,,,,,,0.329,0.6,0.27699999999999997,0.208,0.386,0.382,77.0,106.0,93.0,0.248,1.48,84.2,0.289,0.378,0.121,,,,,,,,,,,,,,,,,,,,,
2023/05/05,7:10 PM.,KC,OAK,away,Cloudy.,76,641745,2B,0,0,0,0,0,0,0,0,0,0,0,.242,.242,.364,.606,641745,bradkeller,"Keller, B",Right,Brad Keller,KCR,4.57,5.66,45.1,87.0,100.0,89.0,0.789,6.15,8.93,8.34,0.6,2.08,0.22,0.439,0.106,0.242,0.382,91.0,90.0,78.0,120.0,90.0,92.0,94.0,88.0,90.0,66.0,74.0,70.0,135.0,84.0,78.0,0.104,0.311,0.265,0.197,0.123,-2.21,0.62,0.26,-0.24,1.66,93.3,90.8,92.5,84.3,85.1,0.359,0.564,0.165,0.5,0.5,0.0,0.143,0.143,0.08,0.125,0.125,0.273,0.267,0.378,0.27899999999999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/04/30,1:08 PM.,CIN,OAK,home,Partly Cloudy.,63,666157,2B,2,0,0,0,0,0,0,0,0,1,1,.242,.242,.364,.606,666157,nicklodolo,Lodolo,Left,Nick Lodolo,CIN,6.29,4.83,34.1,101.0,97.0,98.0,0.722,12.32,2.62,13.11,2.62,1.24,0.304,0.382,0.137,0.314,0.412,78.0,99.0,88.0,97.0,94.0,97.0,103.0,106.0,100.0,92.0,102.0,101.0,,,,0.053,0.464,,0.358,0.125,-0.45,-7.52,,-2.74,-4.06,93.2,87.3,93.4,,79.6,0.297,0.578,0.19,,,,0.7,1.0,0.0,0.471,0.706,0.326,0.286,0.536,0.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/04/29,1:08 PM.,CIN,OAK,home,Partly Cloudy.,63,668881,2B,4,0,2,0,0,0,1,0,0,1,2,.258,.258,.387,.645,668881,huntergreene,"Greene, H",Right,Hunter Greene,CIN,4.82,3.82,112.0,103.0,124.0,107.0,0.725,12.21,3.86,8.92,1.53,0.74,0.241,0.407,0.128,0.345,0.42,69.0,88.0,90.0,,,,127.0,103.0,105.0,,,,126.0,104.0,112.0,,0.544,0.404,,0.053,-0.95,,0.16,,-2.39,98.3,91.1,,87.3,,0.265,0.518,0.252,0.229,0.416,0.392,,,,0.304,0.478,0.242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/04/28,6:41 PM.,CIN,OAK,home,Partly Cloudy.,64,570666,2B,4,0,0,0,0,0,0,0,0,2,3,.222,.222,.370,.592,570666,luiscessa,Cessa,Right,Luis Cessa,CIN,9.0,9.18,26.0,102.0,84.0,98.0,0.876,3.81,4.15,15.92,1.04,1.52,0.213,0.398,0.167,0.333,0.432,88.0,105.0,110.0,,,,50.0,97.0,77.0,87.0,105.0,96.0,102.0,103.0,104.0,0.166,0.235,0.376,,0.222,-1.2,-7.56,-2.29,,-1.48,91.9,86.3,92.0,81.2,,0.355,0.581,0.053,0.389,0.5,0.125,0.522,0.957,0.136,0.346,0.462,0.259,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/04/27,1:07 PM.,LAA,OAK,away,Sunny.,74,660271,2B,2,0,1,0,0,0,0,0,0,0,0,.261,.261,.435,.696,660271,shoheiohtani,Ohtani,Right,Shohei Ohtani,LAA,3.14,3.82,132.0,96.0,121.0,103.0,0.722,11.39,3.75,5.8,1.23,1.25,0.253,0.441,0.185,0.343,0.457,,,,87.0,97.0,105.0,114.0,99.0,100.0,104.0,94.0,95.0,136.0,97.0,112.0,0.06,0.33,0.356,0.036,,1.64,-0.53,1.81,1.15,,96.8,,94.5,83.7,75.7,0.164,0.236,0.27,0.146,0.339,0.365,0.273,0.409,0.225,,,,0.111,0.167,0.41700000000000004,96.0,89.0,88.0,0.156,-0.82,88.6,0.31,0.606,0.228,129.0,93.0,108.0,0.062,-0.25,88.6,0.179,0.205,0.41100000000000003,,,,,,,,,,,,
2023/04/26,6:38 PM.,LAA,OAK,away,Clear.,73,663776,2B,4,0,0,0,0,0,0,0,0,2,4,.238,.238,.429,.667,663776,patricksandoval,Sandoval,Left,Patrick Sandoval,LAA,4.11,4.7,144.2,97.0,92.0,97.0,0.741,7.96,4.6,9.02,0.75,1.55,0.196,0.427,0.166,0.297,0.414,99.0,98.0,100.0,99.0,96.0,101.0,63.0,94.0,89.0,69.0,97.0,86.0,123.0,100.0,107.0,0.111,0.256,0.285,0.09,0.258,-1.22,0.36,0.02,0.27,0.3,93.0,83.0,93.2,86.5,76.5,0.336,0.507,0.156,0.2,0.5,0.306,0.269,0.327,0.129,0.184,0.33,0.43200000000000005,0.286,0.286,0.237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/04/25,6:39 PM.,LAA,OAK,away,Partly Cloudy.,65,656288,2B,2,0,1,1,0,0,1,0,0,1,1,.294,.294,.529,.823,656288,griffincanning,Canning,Right,Griffin Canning,LAA,4.32,4.01,127.0,102.0,96.0,101.0,0.734,9.85,2.55,8.57,1.56,1.1,0.239,0.41,0.129,0.382,0.442,89.0,101.0,101.0,91.0,98.0,103.0,78.0,101.0,93.0,81.0,95.0,86.0,124.0,105.0,110.0,0.006,0.348,0.299,0.134,0.213,-0.21,-8.61,0.1,-0.53,1.6,94.7,90.2,95.0,88.4,81.8,0.235,0.5,0.28300000000000003,0.261,0.344,0.34,0.333,1.333,0.0,0.213,0.339,0.248,0.271,0.667,0.252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/04/24,6:39 PM.,LAA,OAK,away,Clear.,67,660761,2B,4,0,0,0,0,0,0,0,0,3,1,.267,.267,.467,.734,660761,josesuarez,"Suarez, J",Left,José Suarez,LAA,8.29,6.0,33.2,94.0,92.0,96.0,0.735,7.49,5.35,12.3,2.67,0.69,0.241,0.466,0.19,0.319,0.428,84.0,100.0,103.0,,,,89.0,92.0,89.0,74.0,94.0,82.0,105.0,90.0,103.0,0.052,0.398,0.267,,0.269,-0.97,-3.55,-3.72,,-2.55,92.3,82.0,90.8,81.5,,0.273,0.477,0.222,0.591,1.091,0.25,0.444,0.778,0.067,0.31,0.548,0.385,,,,99.0,68.0,88.0,0.015,0.89,88.1,0.0,0.0,0.5,,,,,,,,,,,,,,,,,,,,,
2023/04/23,1:37 PM.,TEX,OAK,away,Roof Closed.,74,594798,2B,4,1,1,0,0,0,0,0,0,1,2,.364,.364,.636,1.000,594798,jacobdegrom,deGrom,Right,Jacob deGrom,TEX,2.67,1.87,30.1,106.0,161.0,117.0,0.603,13.35,1.19,5.64,0.59,0.83,0.333,0.273,0.212,0.212,0.371,132.0,101.0,106.0,133.0,116.0,132.0,155.0,104.0,112.0,,,,179.0,110.0,125.0,,0.521,0.37,0.02,0.089,2.0,,0.39,6.08,3.57,98.7,91.4,,91.8,84.8,0.177,0.339,0.35,0.189,0.378,0.5329999999999999,,,,0.1,0.1,0.318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/04/22,6:07 PM.,TEX,OAK,away,Roof Closed.,74,571760,2B,4,1,1,0,0,0,1,0,0,1,3,.429,.429,.857,1.286,571760,andrewheaney,Heaney,Left,Andrew Heaney,TEX,4.15,4.55,147.1,100.0,103.0,100.0,0.768,9.22,3.67,8.74,1.4,0.96,0.255,0.44,0.121,0.343,0.399,101.0,97.0,92.0,80.0,143.0,68.0,107.0,99.0,99.0,,,,94.0,104.0,108.0,,0.579,0.252,0.0,0.169,0.1,,-1.35,-3.87,-0.11,92.5,84.0,,82.0,74.4,0.236,0.431,0.256,0.259,0.443,0.29600000000000004,,,,0.274,0.452,0.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/04/21,7:08 PM.,TEX,OAK,away,Partly Cloudy.,73,592351,2B,1,1,1,0,0,1,1,0,0,0,0,.667,.667,1.667,2.334,592351,jongray,"Gray, Jn",Right,Jon Gray,TEX,4.12,4.48,157.1,101.0,97.0,100.0,0.758,8.12,3.09,8.52,1.26,1.1,0.288,0.348,0.157,0.324,0.437,77.0,96.0,97.0,99.0,90.0,98.0,82.0,100.0,92.0,,,,116.0,103.0,109.0,,0.424,0.398,0.062,0.116,-1.83,,2.33,-1.69,1.71,95.7,88.8,,87.2,78.2,0.346,0.551,0.179,0.105,0.211,0.324,,,,0.211,0.268,0.213,0.263,0.737,0.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/04/19,12:37 PM.,CHC,OAK,home,Partly Cloudy.,56,657006,2B,2,0,1,0,0,0,0,0,0,0,0,.500,.500,.500,1.000,657006,justinsteele,Steele,Left,Justin Steele,CHC,3.06,3.5,173.1,102.0,99.0,102.0,0.781,9.14,1.87,8.67,0.73,1.7,0.243,0.433,0.179,0.278,0.467,69.0,85.0,78.0,87.0,98.0,109.0,88.0,102.0,98.0,45.0,95.0,88.0,123.0,104.0,111.0,0.018,0.626,0.339,0.006,0.01,0.67,0.89,0.54,2.44,-1.94,91.8,87.5,92.2,83.3,80.7,0.275,0.393,0.203,0.217,0.346,0.311,0.25,0.333,0.16699999999999998,0.4,0.4,0.1,0.0,0.0,0.33299999999999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
