date,time,opponent,team,location,weather,temp,opposingPitcherId,position,ab,r,h,doubles,triples,hr,rbi,sb,bb,k,lob,avg,obp,slg,ops,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ KC,Loc+ KC,Pit+ KC,Stf+ FS,Loc+ FS,Pit+ FS,SI%,FA%,FS%,SL%,KC%,wFA/C,wFS/C,wSI/C,wSL/C,wKC/C,vFA,vFS,vSI,vSL,vKC,FF_ba,FF_slg,FF_whiff,SL_ba,SL_slg,SL_whiff,FS_ba,FS_slg,FS_whiff,CU_ba,CU_slg,CU_whiff,SI_ba,SI_slg,SI_whiff,vKN (sc),Stf+ CH,Loc+ CH,Pit+ CH,CH%,KN%,wCH/C,wKN/C,vCH,CH_ba,CH_slg,CH_whiff,Stf+ CU,Loc+ CU,Pit+ CU,CU%,wCU/C,vCU,Stf+ FC,Loc+ FC,Pit+ FC,FC%,wFC/C,vFC,FC_ba,FC_slg,FC_whiff,SV_ba,SV_slg,SV_whiff
2023/05/19,7:10 PM.,HOU,OAK,away,Roof Closed.,73,656232,LF,4,0,0,0,0,0,0,0,0,2,4,.255,.300,.511,.811,656232,brandonbielak,Bielak,Right,Brandon Bielak,HOU,3.83,5.44,80.0,97.0,85.0,91.0,0.785,6.98,4.05,9.68,1.35,1.55,0.192,0.46,0.14,0.364,0.394,73.0,97.0,87.0,78.0,99.0,88.0,99.0,93.0,95.0,,,,,,,0.214,0.306,,0.118,,-1.15,,-0.12,-3.74,,92.1,,92.1,82.0,,0.273,0.505,0.159,0.333,0.722,0.355,,,,0.217,0.217,0.302,0.338,0.477,0.135,,90.0,100.0,98.0,0.247,,0.83,,87.1,0.227,0.352,0.332,101.0,90.0,88.0,0.111,-0.81,79.5,,,,0.004,-0.48,84.4,,,,,,
2023/05/17,12:40 PM.,AZ,OAK,home,Sunny.,68,669194,LF,3,0,0,0,0,0,0,0,1,0,4,.279,.326,.558,.884,669194,rynenelson,"Nelson, R",Right,Ryne Nelson,ARI,5.31,5.27,144.0,104.0,101.0,103.0,0.823,6.0,2.88,9.94,1.5,0.83,0.229,0.413,0.131,0.362,0.463,102.0,104.0,103.0,,,,106.0,105.0,113.0,,,,,,,,0.546,,0.134,,-0.72,,,0.52,,94.4,,,81.7,,0.308,0.553,0.16699999999999998,0.174,0.565,0.257,,,,0.429,0.714,0.182,,,,,96.0,96.0,98.0,0.133,,-0.16,,83.3,0.203,0.407,0.312,99.0,94.0,98.0,0.052,-2.44,76.4,101.0,111.0,105.0,0.135,-1.72,85.6,0.326,0.539,0.218,,,
2023/05/15,6:40 PM.,AZ,OAK,home,Clear.,63,518876,LF,3,0,0,0,0,0,0,0,0,2,0,.300,.333,.600,.933,518876,merrillkelly,"Kelly, M",Right,Merrill Kelly,ARI,3.29,4.13,177.2,105.0,92.0,103.0,0.753,9.47,3.5,7.24,1.01,1.33,0.195,0.47,0.136,0.359,0.386,78.0,104.0,97.0,85.0,105.0,95.0,104.0,112.0,110.0,,,,,,,0.122,0.301,,0.055,,0.04,,0.83,-0.64,,92.2,,92.4,85.5,,0.224,0.489,0.259,0.217,0.391,0.413,,,,0.268,0.411,0.256,0.261,0.378,0.163,,99.0,108.0,114.0,0.231,,2.43,,88.7,0.18,0.234,0.32,121.0,105.0,111.0,0.11,-0.45,82.1,87.0,101.0,99.0,0.181,0.88,90.8,0.22,0.352,0.244,,,
2023/05/13,1:09 PM.,TEX,OAK,home,Sunny.,74,592351,LF,3,0,0,0,0,0,0,0,0,1,1,.324,.359,.649,1.008,592351,jongray,"Gray, Jn",Right,Jon Gray,TEX,4.12,4.48,157.1,101.0,97.0,100.0,0.758,8.12,3.09,8.52,1.26,1.1,0.288,0.348,0.157,0.324,0.437,82.0,100.0,92.0,,,,116.0,103.0,109.0,,,,,,,,0.424,,0.398,,-1.83,,,2.33,,95.7,,,87.2,,0.346,0.551,0.179,0.105,0.211,0.324,,,,0.263,0.737,0.27,,,,,77.0,96.0,97.0,0.116,,1.71,,88.8,0.211,0.268,0.213,99.0,90.0,98.0,0.062,-1.69,78.2,,,,,,,,,,,,
2023/05/12,6:41 PM.,TEX,OAK,home,Clear.,65,527048,RF,2,1,1,0,0,0,0,0,0,0,2,.353,.389,.706,1.095,527048,martinperez,"Pérez, M",Left,Martín Pérez,TEX,4.45,4.9,141.2,104.0,74.0,95.0,0.837,5.91,3.11,9.53,1.33,1.28,0.223,0.431,0.139,0.294,0.399,75.0,102.0,99.0,73.0,102.0,95.0,88.0,94.0,96.0,,,,,,,0.428,0.04,,0.01,,3.25,,0.44,2.0,,91.8,,91.6,83.4,,0.167,0.222,0.146,0.0,0.0,0.2,,,,0.063,0.063,0.353,0.244,0.394,0.09699999999999999,,71.0,110.0,99.0,0.265,,-0.75,,84.1,0.316,0.447,0.278,78.0,101.0,100.0,0.037,3.35,79.1,79.0,99.0,88.0,0.221,-2.02,89.2,0.342,0.64,0.11699999999999999,,,
2023/05/11,6:42 PM.,TEX,OAK,home,Clear.,60,543135,RF,3,0,0,0,0,0,0,0,0,2,1,.344,.382,.719,1.101,543135,nathaneovaldi,Eovaldi,Right,Nathan Eovaldi,TEX,3.63,3.98,144.0,100.0,101.0,98.0,0.758,8.25,2.94,7.31,0.94,1.59,0.196,0.469,0.14,0.367,0.397,92.0,97.0,93.0,,,,101.0,113.0,109.0,,,,125.0,101.0,106.0,,0.372,0.276,0.04,,0.41,1.26,,-3.23,,95.1,87.9,,83.9,,0.234,0.423,0.183,0.303,0.606,0.13699999999999998,0.196,0.314,0.355,0.2,0.22,0.41700000000000004,,,,,,,,,,,,,,,,99.0,104.0,102.0,0.135,0.86,76.0,86.0,98.0,92.0,0.176,1.33,90.6,0.238,0.417,0.198,,,
2023/05/10,12:39 PM.,NYY,OAK,away,Sunny.,65,666745,RF,5,1,2,1,0,1,1,0,0,0,5,.379,.419,.793,1.212,666745,jhonybrito,Brito,Right,Jhony Brito,NYY,4.28,4.55,90.1,103.0,93.0,102.0,0.809,7.17,2.79,8.17,1.39,1.1,0.261,0.399,0.134,0.347,0.424,77.0,99.0,88.0,106.0,105.0,104.0,115.0,84.0,89.0,,,,,,,0.327,0.166,,0.113,0.104,-0.97,,1.05,0.17,-1.87,95.8,,96.0,83.0,80.4,0.167,0.5,0.179,0.172,0.31,0.28,,,,0.348,0.696,0.188,0.282,0.436,0.149,,87.0,104.0,106.0,0.29,,0.5,,88.8,0.232,0.392,0.282,,,,,,,,,,,,,,,,,,
2023/05/09,7:10 PM.,NYY,OAK,away,Partly Cloudy.,62,657376,RF,2,1,1,1,0,0,0,0,1,0,0,.375,.423,.708,1.131,657376,clarkeschmidt,Schmidt,Right,Clarke Schmidt,NYY,4.64,4.33,159.0,102.0,102.0,104.0,0.783,8.43,2.6,9.57,1.36,1.16,0.232,0.447,0.154,0.309,0.439,,,,68.0,103.0,88.0,109.0,99.0,107.0,146.0,100.0,118.0,,,,0.241,,,0.274,0.191,,,-0.2,-0.59,-0.46,,,93.4,86.0,83.7,,,,0.276,0.559,0.263,,,,0.198,0.314,0.345,0.288,0.447,0.11,,31.0,95.0,88.0,0.015,,-7.35,,89.4,0.5,0.5,0.091,,,,,,,96.0,106.0,105.0,0.279,0.27,91.3,0.28,0.457,0.222,,,
2023/05/08,7:08 PM.,NYY,OAK,away,Clear.,73,641482,RF,4,0,1,0,0,0,0,0,0,2,4,.364,.391,.682,1.073,641482,nestorcortes,Cortes,Left,Nestor Cortes,NYY,4.97,3.66,63.1,103.0,104.0,104.0,0.79,9.52,2.84,8.38,1.56,0.46,0.233,0.432,0.176,0.29,0.441,102.0,106.0,106.0,138.0,99.0,111.0,92.0,103.0,103.0,,,,,,,0.005,0.521,,0.158,,0.68,,4.05,-1.47,,91.6,,89.3,76.9,,0.213,0.352,0.249,0.2,0.2,0.429,,,,,,,,,,,92.0,111.0,110.0,0.028,,-6.99,,83.4,0.5,0.6,0.294,,,,,,,110.0,102.0,102.0,0.288,0.39,86.6,0.26,0.545,0.20600000000000002,,,
2023/05/07,1:13 PM.,KC,OAK,away,Sunny.,86,642232,DH,2,0,1,0,0,0,0,0,0,0,0,.389,.421,.778,1.199,642232,ryanyarbrough,Yarbrough,Left,Ryan Yarbrough,- - -,4.52,4.39,89.2,105.0,79.0,97.0,0.794,6.72,1.41,9.64,1.3,0.95,0.267,0.358,0.219,0.285,0.444,,,,76.0,108.0,89.0,,,,,,,,,,0.002,0.308,,,,0.59,,1.21,,,87.0,,88.2,,,0.283,0.37,0.127,,,,,,,0.208,0.386,0.382,,,,,61.0,105.0,94.0,0.182,,-2.4,,78.5,0.329,0.6,0.27699999999999997,102.0,98.0,108.0,0.26,-0.24,71.9,77.0,106.0,93.0,0.248,1.48,84.2,0.289,0.378,0.121,,,
2023/05/06,6:16 PM.,KC,OAK,away,Clear.,93,663903,CF,5,2,2,1,0,1,1,0,0,2,1,.375,.412,.813,1.225,663903,bradysinger,Singer,Right,Brady Singer,KCR,5.52,4.93,159.2,100.0,84.0,95.0,0.789,7.5,2.76,10.26,1.13,1.62,0.23,0.439,0.119,0.387,0.443,89.0,-304.0,-276.0,86.0,99.0,90.0,86.0,101.0,104.0,,,,,,,0.51,0.002,,0.426,,-2.24,,-1.24,0.01,,90.9,,92.1,84.0,,,,,0.0,0.0,0.6,,,,,,,0.339,0.555,0.113,,53.0,96.0,88.0,0.063,,-0.3,,87.7,0.265,0.353,0.10400000000000001,,,,,,,,,,,,,,,,,,
2023/05/05,7:10 PM.,KC,OAK,away,Cloudy.,76,641745,LF,3,1,2,0,0,0,0,0,1,0,1,.364,.417,.636,1.053,641745,bradkeller,"Keller, B",Right,Brad Keller,KCR,4.57,5.66,45.1,87.0,100.0,89.0,0.789,6.15,8.93,8.34,0.6,2.08,0.22,0.439,0.106,0.242,0.382,94.0,88.0,90.0,66.0,74.0,70.0,135.0,84.0,78.0,,,,,,,0.104,0.311,,0.265,,-2.21,,0.62,0.26,,93.3,,92.5,84.3,,0.359,0.564,0.165,0.5,0.5,0.0,,,,0.267,0.378,0.27899999999999997,0.143,0.143,0.08,,91.0,90.0,78.0,0.123,,1.66,,90.8,0.125,0.125,0.273,120.0,90.0,92.0,0.197,-0.24,85.1,,,,,,,,,,,,
2023/05/04,12:38 PM.,SEA,OAK,home,Cloudy.,59,669923,RF,4,1,2,0,0,1,1,0,0,0,2,.250,.250,.625,.875,669923,georgekirby,Kirby,Right,George Kirby,SEA,3.35,3.9,190.2,110.0,106.0,109.0,0.799,8.12,0.9,8.45,1.04,1.19,0.298,0.407,0.177,0.327,0.482,97.0,111.0,105.0,106.0,110.0,109.0,126.0,106.0,112.0,,,,95.0,103.0,110.0,0.216,0.394,0.061,0.197,0.115,1.34,1.07,0.43,1.03,0.35,96.1,84.9,95.8,86.3,81.8,0.234,0.392,0.28,0.264,0.377,0.22,0.143,0.286,0.35700000000000004,0.265,0.458,0.159,0.261,0.383,0.131,75.1,94.0,107.0,111.0,0.018,0.001,-5.31,0.26,86.6,0.5,0.9,0.125,,,,,,,,,,,,,,,,,,
2023/05/03,7:45 PM.,SEA,OAK,home,Overcast.,53,669302,LF,4,0,0,0,0,0,0,0,0,1,1,.000,.000,.000,.000,669302,logangilbert,"Gilbert, L",Right,Logan Gilbert,SEA,3.73,3.69,190.2,102.0,106.0,102.0,0.767,8.92,1.7,7.98,1.37,1.02,0.238,0.427,0.125,0.333,0.47,88.0,103.0,99.0,55.0,90.0,81.0,133.0,101.0,99.0,110.0,95.0,103.0,98.0,103.0,117.0,0.003,0.419,0.148,0.297,0.134,0.01,0.25,-11.33,1.84,0.39,95.7,85.6,93.7,88.7,80.3,0.28,0.491,0.177,0.211,0.349,0.322,0.174,0.34,0.35,0.214,0.371,0.306,0.667,1.0,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
