date,time,opponent,team,location,weather,temp,opposingPitcherId,position,ab,r,h,doubles,triples,hr,rbi,sb,bb,k,lob,avg,obp,slg,ops,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,FA%,SL%,CU%,CH%,wFA/C,wSL/C,wCU/C,wCH/C,vFA,vCH,vSL,vCU,FF_ba,FF_slg,FF_whiff,SL_ba,SL_slg,SL_whiff,CU_ba,CU_slg,CU_whiff,CH_ba,CH_slg,CH_whiff,Stf+ FC,Loc+ FC,Pit+ FC,FC%,wFC/C,vFC,FC_ba,FC_slg,FC_whiff,Stf+ SI,Loc+ SI,Pit+ SI,SI%,wSI/C,vSI,SI_ba,SI_slg,SI_whiff,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,FS_slg,FS_whiff,FO%,wFO/C,vFO,SV_ba,SV_slg,SV_whiff,vKN (sc),KN%,wKN/C
2023/04/25,6:36 PM.,PIT,LAD,away,Partly Cloudy.,56,670912,3B,4,2,3,0,0,1,3,0,0,0,0,.163,.236,.469,.705,670912,johanoviedo,Oviedo,Right,Johan Oviedo,PIT,4.31,4.61,177.2,95.0,91.0,95.0,0.759,8.0,4.2,8.16,0.96,1.24,0.234,0.408,0.164,0.316,0.411,75.0,84.0,82.0,87.0,97.0,101.0,83.0,93.0,87.0,103.0,98.0,104.0,0.392,0.367,0.149,0.041,-1.25,0.8,0.82,-0.07,95.8,88.1,88.2,80.9,0.277,0.477,0.183,0.21,0.349,0.326,0.193,0.352,0.308,0.25,0.3,0.35700000000000004,,,,,,,,,,100.0,93.0,92.0,0.05,0.93,95.7,0.276,0.345,0.065,,,,,,,,,,,,,,,,,,,,,,,,
2023/04/22,1:20 PM.,CHC,LAD,away,Overcast.,41,669713,SS,3,0,0,0,0,0,0,1,1,1,3,.111,.196,.378,.574,669713,haydenwesneski,Wesneski,Right,Hayden Wesneski,CHC,4.63,5.23,89.1,101.0,101.0,102.0,0.796,8.36,3.22,8.26,2.01,1.07,0.242,0.431,0.142,0.369,0.444,77.0,102.0,103.0,,,,80.0,105.0,94.0,123.0,98.0,110.0,0.296,0.366,,0.049,-1.9,1.49,,0.65,94.3,84.5,82.0,,0.327,0.636,0.165,0.14,0.231,0.376,,,,0.188,0.188,0.133,100.0,98.0,104.0,0.1,-0.42,88.8,0.308,0.654,0.2,92.0,96.0,91.0,0.189,-0.38,92.9,0.273,0.545,0.145,,,,,,,,,,,,,,,,,,,,,,,,
2023/04/21,1:20 PM.,CHC,LAD,away,Partly Cloudy.,53,592767,3B,2,0,0,0,0,0,0,0,0,2,2,.119,.191,.405,.596,592767,drewsmyly,Smyly,Left,Drew Smyly,CHC,5.0,4.13,142.1,98.0,92.0,95.0,0.755,8.92,3.54,9.3,1.64,0.79,0.229,0.428,0.182,0.31,0.382,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.229,0.399,0.36,,,,86.0,94.0,82.0,0.117,-0.51,88.6,0.293,0.463,0.21600000000000003,77.0,94.0,88.0,0.389,-1.32,91.9,0.314,0.6,0.17300000000000001,105.0,102.0,103.0,0.494,-0.09,78.6,,,,,,,,,,,,,,,,,,
2023/04/19,12:11 PM.,NYM,LAD,home,Sunny.,68,453286,DH,0,0,0,0,0,0,0,0,0,0,0,.125,.200,.425,.625,453286,maxscherzer,Scherzer,Right,Max Scherzer,- - -,3.77,3.28,152.2,103.0,101.0,103.0,0.737,10.26,2.65,7.43,1.65,0.68,0.239,0.412,0.183,0.319,0.434,94.0,106.0,106.0,96.0,101.0,104.0,104.0,101.0,101.0,106.0,108.0,108.0,0.463,0.168,0.124,0.141,0.72,-0.21,0.51,0.03,93.7,83.8,84.0,75.4,0.255,0.458,0.23800000000000002,0.25,0.545,0.364,0.187,0.373,0.326,0.207,0.283,0.275,98.0,108.0,99.0,0.104,2.12,88.4,0.135,0.243,0.33299999999999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/04/17,7:10 PM.,NYM,LAD,home,Clear.,58,656849,LF,3,0,0,0,0,0,0,0,0,2,0,.125,.200,.425,.625,656849,davidpeterson,"Peterson, D",Left,David Peterson,NYM,5.03,4.96,111.0,97.0,90.0,94.0,0.727,10.38,4.05,10.05,1.3,2.18,0.256,0.422,0.13,0.338,0.378,84.0,97.0,93.0,89.0,97.0,99.0,76.0,95.0,87.0,105.0,99.0,102.0,0.273,0.197,0.088,0.189,-0.83,-2.58,2.63,-1.35,92.7,85.3,85.3,78.6,0.287,0.425,0.281,0.268,0.472,0.39399999999999996,0.2,0.2,0.365,0.325,0.55,0.309,,,,,,,,,,97.0,97.0,95.0,0.253,0.66,91.5,0.314,0.486,0.165,,,,,,,,,,,,,,,,,,,,,,,,
2023/04/16,1:10 PM.,CHC,LAD,home,Partly Cloudy.,63,592767,SS,2,2,1,0,0,1,1,0,1,0,1,.135,.214,.459,.673,592767,drewsmyly,Smyly,Left,Drew Smyly,CHC,5.0,4.13,142.1,98.0,92.0,95.0,0.755,8.92,3.54,9.3,1.64,0.79,0.229,0.428,0.182,0.31,0.382,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.229,0.399,0.36,,,,86.0,94.0,82.0,0.117,-0.51,88.6,0.293,0.463,0.21600000000000003,77.0,94.0,88.0,0.389,-1.32,91.9,0.314,0.6,0.17300000000000001,105.0,102.0,103.0,0.494,-0.09,78.6,,,,,,,,,,,,,,,,,,
2023/04/14,7:10 PM.,CHC,LAD,home,Clear.,59,657006,LF,2,1,1,0,0,1,1,0,0,1,0,.114,.179,.371,.550,657006,justinsteele,Steele,Left,Justin Steele,CHC,3.06,3.5,173.1,102.0,99.0,102.0,0.781,9.14,1.87,8.67,0.73,1.7,0.243,0.433,0.179,0.278,0.467,69.0,85.0,78.0,87.0,98.0,109.0,88.0,102.0,98.0,123.0,104.0,111.0,0.626,0.339,0.006,0.01,0.67,0.54,2.44,-1.94,91.8,87.5,83.3,80.7,0.275,0.393,0.203,0.217,0.346,0.311,0.0,0.0,0.33299999999999996,0.4,0.4,0.1,,,,,,,,,,45.0,95.0,88.0,0.018,0.89,92.2,0.25,0.333,0.16699999999999998,,,,,,,,,,,,,,,,,,,,,,,,
2023/04/12,6:45 PM.,SF,LAD,away,Clear.,55,502171,SS,2,1,0,0,0,0,0,0,1,1,0,.091,.162,.273,.435,502171,alexcobb,Cobb,Right,Alex Cobb,SFG,3.87,4.73,151.1,102.0,91.0,100.0,0.808,7.79,2.2,9.69,1.13,2.6,0.216,0.43,0.142,0.356,0.399,,,,,,,61.0,79.0,76.0,113.0,111.0,115.0,0.003,0.051,,,-3.47,-1.31,,,95.8,,86.2,,,,,0.333,0.542,0.306,0.379,0.638,0.32,,,,,,,,,,,,,92.0,103.0,96.0,0.397,0.33,94.5,0.28,0.435,0.129,115.0,95.0,103.0,0.162,-1.38,83.6,78.0,103.0,103.0,0.388,0.2,89.5,0.239,0.386,0.24600000000000002,,,,,,,,,
2023/04/11,6:46 PM.,SF,LAD,away,Partly Cloudy.,56,622072,3B,3,0,0,0,0,0,0,0,0,3,6,.097,.147,.290,.437,622072,alexwood,Wood,Left,Alex Wood,SFG,4.33,4.64,97.2,97.0,87.0,93.0,0.802,6.82,3.87,9.03,0.83,1.23,0.249,0.393,0.138,0.285,0.413,78.0,103.0,99.0,,,,,,,110.0,93.0,95.0,,0.261,,0.292,,-0.8,,-0.33,,85.2,82.4,,,,,0.288,0.441,0.25,,,,0.273,0.388,0.154,,,,,,,,,,80.0,95.0,88.0,0.446,0.12,91.5,0.234,0.433,0.242,,,,0.001,-5.8,83.6,,,,,,,,,,,,,,,,,,
2023/04/10,6:45 PM.,SF,LAD,away,Cloudy.,55,657277,SS,4,0,0,0,0,0,0,0,0,2,2,.107,.161,.321,.482,657277,loganwebb,Webb,Right,Logan Webb,SFG,3.25,3.63,216.0,104.0,104.0,103.0,0.81,8.08,1.29,8.38,0.83,2.94,0.187,0.465,0.143,0.325,0.419,112.0,106.0,103.0,,,,88.0,119.0,100.0,91.0,100.0,111.0,0.037,0.212,,0.416,-1.37,0.11,,2.18,92.6,87.5,84.3,,0.226,0.452,0.3,0.208,0.369,0.28600000000000003,,,,0.225,0.309,0.228,,,,,,,,,,105.0,103.0,98.0,0.336,0.31,92.3,0.313,0.481,0.10400000000000001,,,,,,,,,,,,,,,,,,,,,,,,
2023/04/08,5:10 PM.,AZ,LAD,away,Clear.,81,605200,SS,3,0,0,0,0,0,0,0,1,2,0,.125,.185,.375,.560,605200,zachdavies,Davies,Right,Zach Davies,ARI,7.0,5.48,82.1,100.0,75.0,92.0,0.799,7.87,4.26,10.71,1.09,1.3,0.239,0.398,0.14,0.371,0.36,78.0,106.0,100.0,89.0,99.0,100.0,72.0,100.0,91.0,113.0,105.0,101.0,0.226,0.027,0.061,0.248,-0.05,-1.83,-0.55,-1.19,89.3,80.7,80.8,77.0,0.21,0.355,0.18100000000000002,0.25,0.5,0.16699999999999998,0.188,0.5,0.2,0.275,0.477,0.37200000000000005,73.0,93.0,88.0,0.113,0.13,87.5,0.3,0.3,0.145,71.0,97.0,88.0,0.325,-1.5,89.6,0.381,0.552,0.096,,,,,,,,,,,,,,,,,,,,,,,,
2023/04/07,6:40 PM.,AZ,LAD,away,Clear.,77,518516,SS,3,1,1,0,0,1,1,0,1,1,3,.143,.174,.429,.603,518516,madisonbumgarner,Bumgarner,Left,Madison Bumgarner,ARI,10.26,8.96,16.2,91.0,84.0,83.0,0.855,5.4,8.1,13.5,2.16,0.92,0.234,0.484,0.172,0.359,0.414,78.0,79.0,70.0,80.0,102.0,95.0,68.0,84.0,78.0,,,,0.331,,0.197,0.123,-0.68,,-3.0,-12.26,89.5,84.3,,77.2,0.133,0.4,0.237,,,,0.333,0.571,0.083,1.0,2.75,0.273,103.0,97.0,87.0,0.349,-1.77,86.2,0.375,0.5,0.16399999999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/04/06,7:11 PM.,AZ,LAD,away,Partly Cloudy.,75,518876,SS,4,0,1,0,0,0,1,0,0,1,3,.111,.105,.278,.383,518876,merrillkelly,"Kelly, M",Right,Merrill Kelly,ARI,3.29,4.13,177.2,105.0,92.0,103.0,0.753,9.47,3.5,7.24,1.01,1.33,0.195,0.47,0.136,0.359,0.386,99.0,108.0,114.0,121.0,105.0,111.0,78.0,104.0,97.0,104.0,112.0,110.0,0.301,0.055,0.11,0.231,0.04,-0.64,-0.45,2.43,92.2,88.7,85.5,82.1,0.224,0.489,0.259,0.217,0.391,0.413,0.268,0.411,0.256,0.18,0.234,0.32,87.0,101.0,99.0,0.181,0.88,90.8,0.22,0.352,0.244,85.0,105.0,95.0,0.122,0.83,92.4,0.261,0.378,0.163,,,,,,,,,,,,,,,,,,,,,,,,
2023/04/04,7:10 PM.,COL,LAD,home,Partly Cloudy.,58,608566,SS,3,0,0,0,0,0,0,0,0,2,1,.071,.067,.286,.353,608566,germanmarquez,Márquez,Right,Germán Márquez,COL,4.95,4.83,20.0,101.0,95.0,100.0,0.777,7.65,1.35,8.55,1.8,1.56,0.276,0.466,0.052,0.414,0.45,97.0,88.0,103.0,,,,79.0,106.0,97.0,106.0,91.0,97.0,0.342,0.249,,0.013,-1.46,2.84,,0.49,95.7,85.8,88.5,,0.348,0.696,0.109,0.158,0.368,0.513,0.167,0.333,0.24,,,,,,,,,,,,,72.0,103.0,99.0,0.219,-1.84,94.8,0.357,0.714,0.067,139.0,104.0,110.0,0.176,-0.42,86.4,,,,,,,,,,,,,,,,,,
2023/04/03,7:10 PM.,COL,LAD,home,Clear.,57,663372,SS,4,1,1,0,0,1,2,0,0,0,1,.091,.083,.364,.447,663372,ryanfeltner,Feltner,Right,Ryan Feltner,COL,5.82,4.64,43.1,101.0,96.0,100.0,0.81,7.89,5.82,9.35,0.42,1.29,0.241,0.331,0.188,0.248,0.448,93.0,90.0,96.0,91.0,110.0,117.0,96.0,100.0,93.0,95.0,106.0,105.0,0.278,0.313,0.089,0.147,-0.01,1.27,-2.31,2.91,94.8,84.1,88.6,79.7,0.25,0.295,0.225,0.178,0.289,0.163,0.333,0.4,0.11800000000000001,0.08,0.08,0.42100000000000004,,,,,,,,,,103.0,99.0,95.0,0.173,-4.88,94.3,0.475,0.675,0.15,,,,,,,,,,,,,,,,,,,,,,,,
2023/04/02,1:10 PM.,AZ,LAD,home,Sunny.,68,605200,3B,4,0,0,0,0,0,0,0,0,3,2,.000,.000,.000,.000,605200,zachdavies,Davies,Right,Zach Davies,ARI,7.0,5.48,82.1,100.0,75.0,92.0,0.799,7.87,4.26,10.71,1.09,1.3,0.239,0.398,0.14,0.371,0.36,78.0,106.0,100.0,89.0,99.0,100.0,72.0,100.0,91.0,113.0,105.0,101.0,0.226,0.027,0.061,0.248,-0.05,-1.83,-0.55,-1.19,89.3,80.7,80.8,77.0,0.21,0.355,0.18100000000000002,0.25,0.5,0.16699999999999998,0.188,0.5,0.2,0.275,0.477,0.37200000000000005,73.0,93.0,88.0,0.113,0.13,87.5,0.3,0.3,0.145,71.0,97.0,88.0,0.325,-1.5,89.6,0.381,0.552,0.096,,,,,,,,,,,,,,,,,,,,,,,,
2023/04/01,6:10 PM.,AZ,LAD,home,Clear.,64,518516,3B,3,0,0,0,0,0,1,0,0,0,1,.000,.000,.000,.000,518516,madisonbumgarner,Bumgarner,Left,Madison Bumgarner,ARI,10.26,8.96,16.2,91.0,84.0,83.0,0.855,5.4,8.1,13.5,2.16,0.92,0.234,0.484,0.172,0.359,0.414,78.0,79.0,70.0,80.0,102.0,95.0,68.0,84.0,78.0,,,,0.331,,0.197,0.123,-0.68,,-3.0,-12.26,89.5,84.3,,77.2,0.133,0.4,0.237,,,,0.333,0.571,0.083,1.0,2.75,0.273,103.0,97.0,87.0,0.349,-1.77,86.2,0.375,0.5,0.16399999999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/03/28,6:08 PM.,LAA,LAD,away,Partly Cloudy.,66,672282,3B,2,2,1,1,0,0,0,0,2,1,2,.158,.294,.333,.627,672282,reiddetmers,Detmers,Left,Reid Detmers,LAA,4.48,4.55,148.2,99.0,101.0,99.0,0.749,10.17,3.63,8.54,1.15,0.91,0.223,0.444,0.139,0.362,0.438,92.0,101.0,97.0,93.0,94.0,105.0,87.0,101.0,95.0,124.0,100.0,102.0,0.432,0.319,0.194,0.054,-0.38,0.91,0.14,-2.03,94.3,84.8,88.7,74.7,0.291,0.505,0.212,0.0,0.0,0.267,0.191,0.326,0.28600000000000003,0.242,0.424,0.24600000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
