,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,SI%,FA%,SL%,CH%,wFA/C,wSI/C,wSL/C,wCH/C,vFA,vCH,vSI,vSL,FF_ba,FF_slg,FF_whiff,SI_ba,SI_slg,SI_whiff,CH_ba,CH_slg,CH_whiff,SL_ba,SL_slg,SL_whiff,Stf+ FC,Loc+ FC,Pit+ FC,FC%,wFC/C,vFC,ST_ba,ST_slg,ST_whiff,Stf+ CU,Loc+ CU,Pit+ CU,CU%,wCU/C,vCU,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC,FC_ba,FC_slg,FC_whiff,CU_ba,CU_slg,CU_whiff,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,FS_slg,FS_whiff
69,2024-09-28,745203,Walk,walk,False,664238,519008,Dylan Moore,T.J. McFarland,0,853ed2a6-2898-429f-be1d-d672e42a7728,519008.0,tjmcfarland,McFarland,Left,T.J. McFarland,OAK,3.81,3.24,56.2,101.0,64.0,102.0,0.812,6.19,2.7,8.42,0.64,2.45,0.234,0.423,0.166,0.234,0.416,80.0,96.0,95.0,-23.0,83.0,85.0,40.0,106.0,105.0,92.0,96.0,101.0,0.486,0.006,0.384,0.123,4.87,1.02,0.94,-1.02,88.5,81.4,88.0,78.2,,,,0.281,0.386,0.108,0.231,0.385,0.286,,,,62.0,114.0,74.0,0.001,5.48,82.2,0.217,0.333,0.285,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,2024-09-28,745203,Strikeout,strikeout,True,668942,519008,Josh Rojas,T.J. McFarland,0,433f8424-9db1-4efd-844f-10f01ced7561,519008.0,tjmcfarland,McFarland,Left,T.J. McFarland,OAK,3.81,3.24,56.2,101.0,64.0,102.0,0.812,6.19,2.7,8.42,0.64,2.45,0.234,0.423,0.166,0.234,0.416,80.0,96.0,95.0,-23.0,83.0,85.0,40.0,106.0,105.0,92.0,96.0,101.0,0.486,0.006,0.384,0.123,4.87,1.02,0.94,-1.02,88.5,81.4,88.0,78.2,,,,0.281,0.386,0.108,0.231,0.385,0.286,,,,62.0,114.0,74.0,0.001,5.48,82.2,0.217,0.333,0.285,,,,,,,,,,,,,,,,,,,,,,,,,,,
71,2024-09-28,745203,Groundout,field_out,True,645302,519008,Victor Robles,T.J. McFarland,1,d3e0b2db-590f-4def-9bbc-8aee7ec0f7d8,519008.0,tjmcfarland,McFarland,Left,T.J. McFarland,OAK,3.81,3.24,56.2,101.0,64.0,102.0,0.812,6.19,2.7,8.42,0.64,2.45,0.234,0.423,0.166,0.234,0.416,80.0,96.0,95.0,-23.0,83.0,85.0,40.0,106.0,105.0,92.0,96.0,101.0,0.486,0.006,0.384,0.123,4.87,1.02,0.94,-1.02,88.5,81.4,88.0,78.2,,,,0.281,0.386,0.108,0.231,0.385,0.286,,,,62.0,114.0,74.0,0.001,5.48,82.2,0.217,0.333,0.285,,,,,,,,,,,,,,,,,,,,,,,,,,,
72,2024-09-28,745203,Single,single,False,680474,676092,Max Schuemann,Collin Snider,0,902047a6-508b-46ae-9f5a-e987de4ba746,676092.0,collinsnider,Snider,Right,Collin Snider,SEA,1.94,3.97,41.2,104.0,115.0,101.0,0.726,10.15,2.81,7.78,1.08,0.72,0.275,0.422,0.257,0.294,0.43,,,,117.0,101.0,93.0,60.0,102.0,81.0,121.0,108.0,116.0,0.05,0.411,0.376,,0.85,6.43,0.19,,94.2,,94.6,82.4,0.211,0.298,0.315,0.0,0.0,0.059,,,,,,,114.0,103.0,95.0,0.163,-0.26,89.6,0.227,0.439,0.299,,,,,,,,,,,,,0.333,0.481,0.352,,,,,,,,,,,,
73,2024-09-28,745203,Strikeout,strikeout,True,671732,676092,Lawrence Butler,Collin Snider,0,935446a7-35a7-4f23-98fa-187429d79a82,676092.0,collinsnider,Snider,Right,Collin Snider,SEA,1.94,3.97,41.2,104.0,115.0,101.0,0.726,10.15,2.81,7.78,1.08,0.72,0.275,0.422,0.257,0.294,0.43,,,,117.0,101.0,93.0,60.0,102.0,81.0,121.0,108.0,116.0,0.05,0.411,0.376,,0.85,6.43,0.19,,94.2,,94.6,82.4,0.211,0.298,0.315,0.0,0.0,0.059,,,,,,,114.0,103.0,95.0,0.163,-0.26,89.6,0.227,0.439,0.299,,,,,,,,,,,,,0.333,0.481,0.352,,,,,,,,,,,,
74,2024-09-28,745203,Flyout,field_out,True,667670,676092,Brent Rooker,Collin Snider,0,054d5049-bfdc-45c4-9ce8-4930fe517f41,676092.0,collinsnider,Snider,Right,Collin Snider,SEA,1.94,3.97,41.2,104.0,115.0,101.0,0.726,10.15,2.81,7.78,1.08,0.72,0.275,0.422,0.257,0.294,0.43,,,,117.0,101.0,93.0,60.0,102.0,81.0,121.0,108.0,116.0,0.05,0.411,0.376,,0.85,6.43,0.19,,94.2,,94.6,82.4,0.211,0.298,0.315,0.0,0.0,0.059,,,,,,,114.0,103.0,95.0,0.163,-0.26,89.6,0.227,0.439,0.299,,,,,,,,,,,,,0.333,0.481,0.352,,,,,,,,,,,,
75,2024-09-28,745203,Single,single,False,668709,676092,JJ Bleday,Collin Snider,1,051be00b-54f1-4467-83ae-abe408940bab,676092.0,collinsnider,Snider,Right,Collin Snider,SEA,1.94,3.97,41.2,104.0,115.0,101.0,0.726,10.15,2.81,7.78,1.08,0.72,0.275,0.422,0.257,0.294,0.43,,,,117.0,101.0,93.0,60.0,102.0,81.0,121.0,108.0,116.0,0.05,0.411,0.376,,0.85,6.43,0.19,,94.2,,94.6,82.4,0.211,0.298,0.315,0.0,0.0,0.059,,,,,,,114.0,103.0,95.0,0.163,-0.26,89.6,0.227,0.439,0.299,,,,,,,,,,,,,0.333,0.481,0.352,,,,,,,,,,,,
76,2024-09-28,745203,Home Run,home_run,False,669127,676092,Shea Langeliers,Collin Snider,1,c8732750-95b7-49ed-92e7-e6b349ae188d,676092.0,collinsnider,Snider,Right,Collin Snider,SEA,1.94,3.97,41.2,104.0,115.0,101.0,0.726,10.15,2.81,7.78,1.08,0.72,0.275,0.422,0.257,0.294,0.43,,,,117.0,101.0,93.0,60.0,102.0,81.0,121.0,108.0,116.0,0.05,0.411,0.376,,0.85,6.43,0.19,,94.2,,94.6,82.4,0.211,0.298,0.315,0.0,0.0,0.059,,,,,,,114.0,103.0,95.0,0.163,-0.26,89.6,0.227,0.439,0.299,,,,,,,,,,,,,0.333,0.481,0.352,,,,,,,,,,,,
77,2024-09-28,745203,Strikeout,strikeout,True,691016,676092,Tyler Soderstrom,Collin Snider,0,ca0394d5-a64b-4a97-ace1-971ab99d8942,676092.0,collinsnider,Snider,Right,Collin Snider,SEA,1.94,3.97,41.2,104.0,115.0,101.0,0.726,10.15,2.81,7.78,1.08,0.72,0.275,0.422,0.257,0.294,0.43,,,,117.0,101.0,93.0,60.0,102.0,81.0,121.0,108.0,116.0,0.05,0.411,0.376,,0.85,6.43,0.19,,94.2,,94.6,82.4,0.211,0.298,0.315,0.0,0.0,0.059,,,,,,,114.0,103.0,95.0,0.163,-0.26,89.6,0.227,0.439,0.299,,,,,,,,,,,,,0.333,0.481,0.352,,,,,,,,,,,,
78,2024-09-28,745203,Single,single,False,677594,695243,Julio Rodríguez,Mason Miller,0,febef27a-b35d-45b2-8b92-74952e910228,695243.0,masonmiller,"Miller, M",Right,Mason Miller,OAK,2.49,1.76,65.0,100.0,145.0,106.0,0.625,14.4,2.91,4.98,0.83,0.94,0.333,0.317,0.236,0.276,0.426,107.0,93.0,103.0,137.0,101.0,106.0,,,,160.0,101.0,109.0,,0.631,0.35,0.017,1.83,,1.9,6.39,100.9,92.3,,87.5,0.178,0.319,0.371,,,,0.0,0.0,0.444,0.14,0.186,0.472,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.0,44.0,89.0,0.003,4.59,96.5,,,
79,2024-09-28,745203,Strikeout,strikeout,True,663728,695243,Cal Raleigh,Mason Miller,0,a4077831-c576-42a3-a574-384b1578c814,695243.0,masonmiller,"Miller, M",Right,Mason Miller,OAK,2.49,1.76,65.0,100.0,145.0,106.0,0.625,14.4,2.91,4.98,0.83,0.94,0.333,0.317,0.236,0.276,0.426,107.0,93.0,103.0,137.0,101.0,106.0,,,,160.0,101.0,109.0,,0.631,0.35,0.017,1.83,,1.9,6.39,100.9,92.3,,87.5,0.178,0.319,0.371,,,,0.0,0.0,0.444,0.14,0.186,0.472,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.0,44.0,89.0,0.003,4.59,96.5,,,
80,2024-09-28,745203,Home Run,home_run,False,670042,695243,Luke Raley,Mason Miller,1,46255583-6b33-4124-b3d4-4ab0a05326f2,695243.0,masonmiller,"Miller, M",Right,Mason Miller,OAK,2.49,1.76,65.0,100.0,145.0,106.0,0.625,14.4,2.91,4.98,0.83,0.94,0.333,0.317,0.236,0.276,0.426,107.0,93.0,103.0,137.0,101.0,106.0,,,,160.0,101.0,109.0,,0.631,0.35,0.017,1.83,,1.9,6.39,100.9,92.3,,87.5,0.178,0.319,0.371,,,,0.0,0.0,0.444,0.14,0.186,0.472,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.0,44.0,89.0,0.003,4.59,96.5,,,
81,2024-09-28,745203,Strikeout,strikeout,True,593871,695243,Jorge Polanco,Mason Miller,0,3c2fa3e0-59c9-4b71-82f4-cef7c2ab5e74,695243.0,masonmiller,"Miller, M",Right,Mason Miller,OAK,2.49,1.76,65.0,100.0,145.0,106.0,0.625,14.4,2.91,4.98,0.83,0.94,0.333,0.317,0.236,0.276,0.426,107.0,93.0,103.0,137.0,101.0,106.0,,,,160.0,101.0,109.0,,0.631,0.35,0.017,1.83,,1.9,6.39,100.9,92.3,,87.5,0.178,0.319,0.371,,,,0.0,0.0,0.444,0.14,0.186,0.472,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.0,44.0,89.0,0.003,4.59,96.5,,,
82,2024-09-28,745203,Strikeout,strikeout,True,571745,695243,Mitch Haniger,Mason Miller,0,5882dfdb-2499-4fcf-a778-906db0af74b1,695243.0,masonmiller,"Miller, M",Right,Mason Miller,OAK,2.49,1.76,65.0,100.0,145.0,106.0,0.625,14.4,2.91,4.98,0.83,0.94,0.333,0.317,0.236,0.276,0.426,107.0,93.0,103.0,137.0,101.0,106.0,,,,160.0,101.0,109.0,,0.631,0.35,0.017,1.83,,1.9,6.39,100.9,92.3,,87.5,0.178,0.319,0.371,,,,0.0,0.0,0.444,0.14,0.186,0.472,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.0,44.0,89.0,0.003,4.59,96.5,,,
83,2024-09-28,745203,Flyout,field_out,True,664913,660825,Seth Brown,Eduard Bazardo,0,8c14cf99-b3a7-4340-a837-30704df4f14a,660825.0,eduardbazardo,Bazardo,Right,Eduard Bazardo,SEA,4.88,2.38,27.2,103.0,108.0,105.0,0.73,10.73,2.93,6.51,0.65,1.64,0.227,0.455,0.106,0.288,0.385,,,,89.0,96.0,94.0,98.0,101.0,95.0,123.0,108.0,114.0,0.193,0.27,0.467,,0.6,1.77,1.23,,94.4,,94.1,82.7,0.24,0.36,0.237,0.167,0.278,0.182,,,,0.222,0.311,0.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.0,103.0,108.0,0.07,2.73,90.9,0.1,0.1,0.5
84,2024-09-28,745203,Strikeout,strikeout,True,680869,660825,Zack Gelof,Eduard Bazardo,0,109fa3cf-eb46-408c-bd9f-5729b4a9263b,660825.0,eduardbazardo,Bazardo,Right,Eduard Bazardo,SEA,4.88,2.38,27.2,103.0,108.0,105.0,0.73,10.73,2.93,6.51,0.65,1.64,0.227,0.455,0.106,0.288,0.385,,,,89.0,96.0,94.0,98.0,101.0,95.0,123.0,108.0,114.0,0.193,0.27,0.467,,0.6,1.77,1.23,,94.4,,94.1,82.7,0.24,0.36,0.237,0.167,0.278,0.182,,,,0.222,0.311,0.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.0,103.0,108.0,0.07,2.73,90.9,0.1,0.1,0.5
85,2024-09-28,745203,Groundout,field_out,True,669397,660825,Nick Allen,Eduard Bazardo,0,00cc4d5b-4446-4abe-90e5-d8677d386e49,660825.0,eduardbazardo,Bazardo,Right,Eduard Bazardo,SEA,4.88,2.38,27.2,103.0,108.0,105.0,0.73,10.73,2.93,6.51,0.65,1.64,0.227,0.455,0.106,0.288,0.385,,,,89.0,96.0,94.0,98.0,101.0,95.0,123.0,108.0,114.0,0.193,0.27,0.467,,0.6,1.77,1.23,,94.4,,94.1,82.7,0.24,0.36,0.237,0.167,0.278,0.182,,,,0.222,0.311,0.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.0,103.0,108.0,0.07,2.73,90.9,0.1,0.1,0.5
86,2024-09-28,745203,Groundout,field_out,True,641487,518397,J.P. Crawford,Scott Alexander,1,501b9540-145e-4980-ac4e-b5d50d11a17b,518397.0,scottalexander,Alexander,Left,Scott Alexander,OAK,2.56,3.97,38.2,97.0,90.0,92.0,0.823,7.22,3.49,7.22,0.7,2.44,0.268,0.455,0.134,0.304,0.408,76.0,101.0,100.0,,,,88.0,94.0,88.0,106.0,100.0,99.0,0.645,,0.226,0.129,,1.35,3.03,-2.67,,84.5,92.1,82.7,,,,0.261,0.359,0.104,0.278,0.667,0.487,0.069,0.069,0.319,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87,2024-09-28,745203,Intent Walk,intent_walk,False,664238,518397,Dylan Moore,Scott Alexander,0,07452036-0886-1033-000c-f08cd117d70a,518397.0,scottalexander,Alexander,Left,Scott Alexander,OAK,2.56,3.97,38.2,97.0,90.0,92.0,0.823,7.22,3.49,7.22,0.7,2.44,0.268,0.455,0.134,0.304,0.408,76.0,101.0,100.0,,,,88.0,94.0,88.0,106.0,100.0,99.0,0.645,,0.226,0.129,,1.35,3.03,-2.67,,84.5,92.1,82.7,,,,0.261,0.359,0.104,0.278,0.667,0.487,0.069,0.069,0.319,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88,2024-09-28,745203,Fielders Choice,fielders_choice,False,457759,518397,Justin Turner,Scott Alexander,1,99262bbd-ff8c-43fb-b7b3-a9615b65cecb,518397.0,scottalexander,Alexander,Left,Scott Alexander,OAK,2.56,3.97,38.2,97.0,90.0,92.0,0.823,7.22,3.49,7.22,0.7,2.44,0.268,0.455,0.134,0.304,0.408,76.0,101.0,100.0,,,,88.0,94.0,88.0,106.0,100.0,99.0,0.645,,0.226,0.129,,1.35,3.03,-2.67,,84.5,92.1,82.7,,,,0.261,0.359,0.104,0.278,0.667,0.487,0.069,0.069,0.319,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
