,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,SI%,FA%,SL%,CU%,CH%,wFA/C,wSI/C,wSL/C,wCU/C,wCH/C,vFA,vCH,vSI,vSL,vCU,FF_ba,FF_slg,FF_whiff,CH_ba,CH_slg,CH_whiff,SI_ba,SI_slg,SI_whiff,CU_ba,CU_slg,CU_whiff,SL_ba,SL_slg,SL_whiff,Stf+ FC,Loc+ FC,Pit+ FC,FC%,wFC/C,vFC,FC_ba,FC_slg,FC_whiff,ST_ba,ST_slg,ST_whiff,FS%,wFS/C,vFS,Stf+ FS,Loc+ FS,Pit+ FS
68,2024-09-11,746100,Walk,walk,False,500743,542888,Miguel Rojas,Shawn Armstrong,0,d1ab773a-4890-458d-9acf-cdedb138eb79,542888.0,shawnarmstrong,Armstrong,Right,Shawn Armstrong,- - -,4.71,4.89,65.0,106.0,96.0,102.0,0.819,9.0,3.46,9.97,0.83,0.9,0.303,0.318,0.185,0.338,0.462,,,,,,,86.0,109.0,104.0,95.0,100.0,97.0,127.0,115.0,119.0,0.274,0.337,0.083,,,0.98,-1.42,-0.06,,,93.3,,93.6,84.5,,0.182,0.33,0.337,,,,0.383,0.457,0.11,,,,0.167,0.333,0.273,99.0,103.0,101.0,0.307,-1.15,90.4,0.304,0.536,0.202,0.214,0.357,0.25,,,,,,
69,2024-09-11,746100,Single,single,False,666158,542888,Gavin Lux,Shawn Armstrong,1,66cd7f9c-aae5-4113-a68f-aeb30d913298,542888.0,shawnarmstrong,Armstrong,Right,Shawn Armstrong,- - -,4.71,4.89,65.0,106.0,96.0,102.0,0.819,9.0,3.46,9.97,0.83,0.9,0.303,0.318,0.185,0.338,0.462,,,,,,,86.0,109.0,104.0,95.0,100.0,97.0,127.0,115.0,119.0,0.274,0.337,0.083,,,0.98,-1.42,-0.06,,,93.3,,93.6,84.5,,0.182,0.33,0.337,,,,0.383,0.457,0.11,,,,0.167,0.333,0.273,99.0,103.0,101.0,0.307,-1.15,90.4,0.304,0.536,0.202,0.214,0.357,0.25,,,,,,
70,2024-09-11,746100,Flyout,field_out,True,660271,542888,Shohei Ohtani,Shawn Armstrong,0,db9313e3-c445-427c-9fd3-60f2e29bedcf,542888.0,shawnarmstrong,Armstrong,Right,Shawn Armstrong,- - -,4.71,4.89,65.0,106.0,96.0,102.0,0.819,9.0,3.46,9.97,0.83,0.9,0.303,0.318,0.185,0.338,0.462,,,,,,,86.0,109.0,104.0,95.0,100.0,97.0,127.0,115.0,119.0,0.274,0.337,0.083,,,0.98,-1.42,-0.06,,,93.3,,93.6,84.5,,0.182,0.33,0.337,,,,0.383,0.457,0.11,,,,0.167,0.333,0.273,99.0,103.0,101.0,0.307,-1.15,90.4,0.304,0.536,0.202,0.214,0.357,0.25,,,,,,
71,2024-09-11,746100,Flyout,field_out,True,691718,623465,Pete Crow-Armstrong,Evan Phillips,0,6bafcfe8-2368-47af-9f6f-b47d9ef310ae,623465.0,evanphillips,"Phillips, E",Right,Evan Phillips,LAD,3.78,3.4,50.0,102.0,121.0,107.0,0.741,10.44,2.88,8.1,1.08,1.04,0.281,0.311,0.185,0.259,0.445,,,,,,,115.0,106.0,106.0,97.0,93.0,100.0,140.0,103.0,115.0,0.105,0.349,0.393,,,1.51,-2.17,0.03,,,96.2,,95.6,85.0,,0.208,0.292,0.362,,,,0.421,0.632,0.119,,,,,,,101.0,95.0,93.0,0.153,-0.61,92.8,0.29,0.516,0.159,0.191,0.33,0.302,,,,,,
72,2024-09-11,746100,Flyout,field_out,True,643565,623465,Mike Tauchman,Evan Phillips,0,f51f881e-df09-44a7-8f7e-1479352ef2c9,623465.0,evanphillips,"Phillips, E",Right,Evan Phillips,LAD,3.78,3.4,50.0,102.0,121.0,107.0,0.741,10.44,2.88,8.1,1.08,1.04,0.281,0.311,0.185,0.259,0.445,,,,,,,115.0,106.0,106.0,97.0,93.0,100.0,140.0,103.0,115.0,0.105,0.349,0.393,,,1.51,-2.17,0.03,,,96.2,,95.6,85.0,,0.208,0.292,0.362,,,,0.421,0.632,0.119,,,,,,,101.0,95.0,93.0,0.153,-0.61,92.8,0.29,0.516,0.159,0.191,0.33,0.302,,,,,,
73,2024-09-11,746100,Strikeout,strikeout,True,664023,623465,Ian Happ,Evan Phillips,0,b13b9392-75c4-499a-a324-582c45c278f6,623465.0,evanphillips,"Phillips, E",Right,Evan Phillips,LAD,3.78,3.4,50.0,102.0,121.0,107.0,0.741,10.44,2.88,8.1,1.08,1.04,0.281,0.311,0.185,0.259,0.445,,,,,,,115.0,106.0,106.0,97.0,93.0,100.0,140.0,103.0,115.0,0.105,0.349,0.393,,,1.51,-2.17,0.03,,,96.2,,95.6,85.0,,0.208,0.292,0.362,,,,0.421,0.632,0.119,,,,,,,101.0,95.0,93.0,0.153,-0.61,92.8,0.29,0.516,0.159,0.191,0.33,0.302,,,,,,
74,2024-09-11,746100,Groundout,field_out,True,605141,622259,Mookie Betts,Trey Wingenter,0,d71d2c18-15b6-4de9-a1eb-9ed8c6d145bd,622259.0,treywingenter,Wingenter,Right,Trey Wingenter,- - -,12.79,6.5,6.1,98.0,108.0,97.0,0.742,5.68,4.26,15.63,2.84,2.0,0.077,0.462,0.077,0.423,0.437,,,,,,,86.0,95.0,88.0,,,,139.0,100.0,107.0,,0.535,0.415,,,-1.99,,-2.66,,,97.1,,,86.2,,0.375,0.625,0.114,,,,,,,,,,0.333,0.583,0.5,,,,,,,,,,,,,0.049,-4.6,88.7,89.0,121.0,120.0
75,2024-09-11,746100,Groundout,field_out,True,518692,622259,Freddie Freeman,Trey Wingenter,0,1b17e342-981f-4669-81b8-8e8491ec2686,622259.0,treywingenter,Wingenter,Right,Trey Wingenter,- - -,12.79,6.5,6.1,98.0,108.0,97.0,0.742,5.68,4.26,15.63,2.84,2.0,0.077,0.462,0.077,0.423,0.437,,,,,,,86.0,95.0,88.0,,,,139.0,100.0,107.0,,0.535,0.415,,,-1.99,,-2.66,,,97.1,,,86.2,,0.375,0.625,0.114,,,,,,,,,,0.333,0.583,0.5,,,,,,,,,,,,,0.049,-4.6,88.7,89.0,121.0,120.0
76,2024-09-11,746100,Single,single,False,606192,622259,Teoscar Hernández,Trey Wingenter,0,617a4b33-b1f9-4e50-8b4f-ff1c18835a8f,622259.0,treywingenter,Wingenter,Right,Trey Wingenter,- - -,12.79,6.5,6.1,98.0,108.0,97.0,0.742,5.68,4.26,15.63,2.84,2.0,0.077,0.462,0.077,0.423,0.437,,,,,,,86.0,95.0,88.0,,,,139.0,100.0,107.0,,0.535,0.415,,,-1.99,,-2.66,,,97.1,,,86.2,,0.375,0.625,0.114,,,,,,,,,,0.333,0.583,0.5,,,,,,,,,,,,,0.049,-4.6,88.7,89.0,121.0,120.0
77,2024-09-11,746100,Home Run,home_run,False,669242,622259,Tommy Edman,Trey Wingenter,1,9ac67e20-951c-4461-ac41-9a02cb715457,622259.0,treywingenter,Wingenter,Right,Trey Wingenter,- - -,12.79,6.5,6.1,98.0,108.0,97.0,0.742,5.68,4.26,15.63,2.84,2.0,0.077,0.462,0.077,0.423,0.437,,,,,,,86.0,95.0,88.0,,,,139.0,100.0,107.0,,0.535,0.415,,,-1.99,,-2.66,,,97.1,,,86.2,,0.375,0.625,0.114,,,,,,,,,,0.333,0.583,0.5,,,,,,,,,,,,,0.049,-4.6,88.7,89.0,121.0,120.0
78,2024-09-11,746100,Flyout,field_out,True,669257,622259,Will Smith,Trey Wingenter,0,15718a8b-2afd-446e-8194-278144ea9695,622259.0,treywingenter,Wingenter,Right,Trey Wingenter,- - -,12.79,6.5,6.1,98.0,108.0,97.0,0.742,5.68,4.26,15.63,2.84,2.0,0.077,0.462,0.077,0.423,0.437,,,,,,,86.0,95.0,88.0,,,,139.0,100.0,107.0,,0.535,0.415,,,-1.99,,-2.66,,,97.1,,,86.2,,0.375,0.625,0.114,,,,,,,,,,0.333,0.583,0.5,,,,,,,,,,,,,0.049,-4.6,88.7,89.0,121.0,120.0
79,2024-09-11,746100,Walk,walk,False,621020,656629,Dansby Swanson,Michael Kopech,0,7f5d0d1c-51dd-42d7-a8a0-0a75f82c8d2b,656629.0,michaelkopech,Kopech,Right,Michael Kopech,- - -,3.59,3.58,62.2,98.0,142.0,108.0,0.686,11.92,4.6,5.89,1.15,0.82,0.25,0.386,0.129,0.307,0.418,,,,,,,151.0,97.0,109.0,,,,121.0,94.0,103.0,,0.791,0.109,,,0.92,,-1.02,,,98.6,,,87.0,,0.185,0.333,0.343,,,,,,,,,,0.2,0.286,0.245,94.0,107.0,101.0,0.1,0.69,91.1,0.2,0.2,0.308,,,,,,,,,
80,2024-09-11,746100,Walk,walk,False,673548,656629,Seiya Suzuki,Michael Kopech,1,310dfa29-b6b3-4e37-8717-0bd9fb56abde,656629.0,michaelkopech,Kopech,Right,Michael Kopech,- - -,3.59,3.58,62.2,98.0,142.0,108.0,0.686,11.92,4.6,5.89,1.15,0.82,0.25,0.386,0.129,0.307,0.418,,,,,,,151.0,97.0,109.0,,,,121.0,94.0,103.0,,0.791,0.109,,,0.92,,-1.02,,,98.6,,,87.0,,0.185,0.333,0.343,,,,,,,,,,0.2,0.286,0.245,94.0,107.0,101.0,0.1,0.69,91.1,0.2,0.2,0.308,,,,,,,,,
81,2024-09-11,746100,Walk,walk,False,641355,656629,Cody Bellinger,Michael Kopech,1,f2879131-7297-4584-8373-32c36e8d4e78,656629.0,michaelkopech,Kopech,Right,Michael Kopech,- - -,3.59,3.58,62.2,98.0,142.0,108.0,0.686,11.92,4.6,5.89,1.15,0.82,0.25,0.386,0.129,0.307,0.418,,,,,,,151.0,97.0,109.0,,,,121.0,94.0,103.0,,0.791,0.109,,,0.92,,-1.02,,,98.6,,,87.0,,0.185,0.333,0.343,,,,,,,,,,0.2,0.286,0.245,94.0,107.0,101.0,0.1,0.69,91.1,0.2,0.2,0.308,,,,,,,,,
82,2024-09-11,746100,Sac Fly,sac_fly,True,670623,656629,Isaac Paredes,Michael Kopech,1,178cd909-a115-4f7a-b896-366a2dbc5a13,656629.0,michaelkopech,Kopech,Right,Michael Kopech,- - -,3.59,3.58,62.2,98.0,142.0,108.0,0.686,11.92,4.6,5.89,1.15,0.82,0.25,0.386,0.129,0.307,0.418,,,,,,,151.0,97.0,109.0,,,,121.0,94.0,103.0,,0.791,0.109,,,0.92,,-1.02,,,98.6,,,87.0,,0.185,0.333,0.343,,,,,,,,,,0.2,0.286,0.245,94.0,107.0,101.0,0.1,0.69,91.1,0.2,0.2,0.308,,,,,,,,,
83,2024-09-11,746100,Strikeout,strikeout,True,683737,656629,Michael Busch,Michael Kopech,1,11584d10-4a2f-4d87-afd7-78cbea64717b,656629.0,michaelkopech,Kopech,Right,Michael Kopech,- - -,3.59,3.58,62.2,98.0,142.0,108.0,0.686,11.92,4.6,5.89,1.15,0.82,0.25,0.386,0.129,0.307,0.418,,,,,,,151.0,97.0,109.0,,,,121.0,94.0,103.0,,0.791,0.109,,,0.92,,-1.02,,,98.6,,,87.0,,0.185,0.333,0.343,,,,,,,,,,0.2,0.286,0.245,94.0,107.0,101.0,0.1,0.69,91.1,0.2,0.2,0.308,,,,,,,,,
