,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FA%,FC%,SL%,CU%,CH%,wFA/C,wFC/C,wSI/C,wSL/C,wCU/C,wCH/C,vFA,vFC,vCH,vSI,vSL,vCU,SI_ba,SI_slg,SI_whiff,FF_ba,FF_slg,FF_whiff,ST_ba,ST_slg,ST_whiff,FC_ba,FC_slg,FC_whiff,SL_ba,SL_slg,SL_whiff,CU_ba,CU_slg,CU_whiff,CH_ba,CH_slg,CH_whiff,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,FS_slg,FS_whiff,vSC (sc),SC%,wSC/C
65,2024-09-26,745443,Strikeout,strikeout,True,668930,669387,Brice Turang,Carmen Mlodzinski,0,d6487a03-7438-447b-a825-2b97ce3921fa,669387.0,carmenmlodzinski,Mlodzinski,Right,Carmen Mlodzinski,PIT,3.38,3.41,50.2,100.0,102.0,103.0,0.774,8.17,3.38,7.28,0.53,1.23,0.275,0.458,0.134,0.282,0.418,114.0,81.0,85.0,,,,95.0,100.0,98.0,,,,118.0,99.0,114.0,93.0,101.0,97.0,,0.398,0.2,0.398,,0.003,1.09,1.68,,-0.03,,-28.1,96.2,92.5,88.6,,86.7,,,,,0.174,0.304,0.255,0.304,0.391,0.339,0.235,0.353,0.143,0.228,0.246,0.321,,,,,,,,,,,,,,,,,,
66,2024-09-26,745443,Walk,walk,False,668804,657649,Bryan Reynolds,Jared Koenig,0,630b33a1-107c-4eff-80d8-4dd182564916,657649.0,jaredkoenig,Koenig,Left,Jared Koenig,MIL,2.47,3.44,62.0,103.0,90.0,100.0,0.789,9.15,3.34,7.84,0.58,1.27,0.23,0.408,0.218,0.287,0.484,70.0,98.0,95.0,96.0,112.0,108.0,83.0,92.0,94.0,92.0,101.0,98.0,,,,88.0,102.0,98.0,0.572,0.006,0.252,,0.131,0.039,1.53,-0.39,1.13,,0.27,1.61,96.8,90.3,85.5,95.0,,81.1,0.231,0.299,0.175,,,,,,,0.254,0.424,0.186,,,,0.2,0.2,0.442,0.143,0.143,0.524,,,,,,,,,,,,
67,2024-09-26,745443,Forceout,force_out,True,665833,657649,Oneil Cruz,Jared Koenig,1,52fb0e1e-85ec-438b-a852-db919b974c34,657649.0,jaredkoenig,Koenig,Left,Jared Koenig,MIL,2.47,3.44,62.0,103.0,90.0,100.0,0.789,9.15,3.34,7.84,0.58,1.27,0.23,0.408,0.218,0.287,0.484,70.0,98.0,95.0,96.0,112.0,108.0,83.0,92.0,94.0,92.0,101.0,98.0,,,,88.0,102.0,98.0,0.572,0.006,0.252,,0.131,0.039,1.53,-0.39,1.13,,0.27,1.61,96.8,90.3,85.5,95.0,,81.1,0.231,0.299,0.175,,,,,,,0.254,0.424,0.186,,,,0.2,0.2,0.442,0.143,0.143,0.524,,,,,,,,,,,,
68,2024-09-26,745443,Double Play,double_play,True,457705,657649,Andrew McCutchen,Jared Koenig,1,f2338e6e-5c37-466c-af6a-98bc564adf71,657649.0,jaredkoenig,Koenig,Left,Jared Koenig,MIL,2.47,3.44,62.0,103.0,90.0,100.0,0.789,9.15,3.34,7.84,0.58,1.27,0.23,0.408,0.218,0.287,0.484,70.0,98.0,95.0,96.0,112.0,108.0,83.0,92.0,94.0,92.0,101.0,98.0,,,,88.0,102.0,98.0,0.572,0.006,0.252,,0.131,0.039,1.53,-0.39,1.13,,0.27,1.61,96.8,90.3,85.5,95.0,,81.1,0.231,0.299,0.175,,,,,,,0.254,0.424,0.186,,,,0.2,0.2,0.442,0.143,0.143,0.524,,,,,,,,,,,,
69,2024-09-26,745443,Single,single,False,596142,656222,Gary Sánchez,Jalen Beeks,0,0c71d677-8d51-4f0c-84cf-b0c77d462883,656222.0,jalenbeeks,Beeks,Left,Jalen Beeks,- - -,4.5,3.78,70.0,94.0,78.0,89.0,0.795,7.07,3.47,9.9,0.77,1.23,0.264,0.383,0.185,0.282,0.404,82.0,90.0,89.0,88.0,116.0,122.0,73.0,96.0,89.0,,,,,,,87.0,96.0,91.0,0.002,0.554,0.177,0.003,0.01,0.254,0.54,-0.6,-0.45,0.61,0.89,-1.16,94.5,84.9,88.9,89.3,82.9,74.8,,,,0.287,0.382,0.161,,,,0.273,0.485,0.239,,,,0.2,0.2,0.167,0.267,0.367,0.421,,,,,,,,,,82.9,0.001,-2.42
70,2024-09-26,745443,Single,single,False,694192,656222,Jackson Chourio,Jalen Beeks,1,97b650c1-4b8f-4ba7-832f-49a6e159bb5b,656222.0,jalenbeeks,Beeks,Left,Jalen Beeks,- - -,4.5,3.78,70.0,94.0,78.0,89.0,0.795,7.07,3.47,9.9,0.77,1.23,0.264,0.383,0.185,0.282,0.404,82.0,90.0,89.0,88.0,116.0,122.0,73.0,96.0,89.0,,,,,,,87.0,96.0,91.0,0.002,0.554,0.177,0.003,0.01,0.254,0.54,-0.6,-0.45,0.61,0.89,-1.16,94.5,84.9,88.9,89.3,82.9,74.8,,,,0.287,0.382,0.161,,,,0.273,0.485,0.239,,,,0.2,0.2,0.167,0.267,0.367,0.421,,,,,,,,,,82.9,0.001,-2.42
71,2024-09-26,745443,Lineout,field_out,True,642715,656222,Willy Adames,Jalen Beeks,0,5016f923-7c89-4221-bd25-b330f17cf307,656222.0,jalenbeeks,Beeks,Left,Jalen Beeks,- - -,4.5,3.78,70.0,94.0,78.0,89.0,0.795,7.07,3.47,9.9,0.77,1.23,0.264,0.383,0.185,0.282,0.404,82.0,90.0,89.0,88.0,116.0,122.0,73.0,96.0,89.0,,,,,,,87.0,96.0,91.0,0.002,0.554,0.177,0.003,0.01,0.254,0.54,-0.6,-0.45,0.61,0.89,-1.16,94.5,84.9,88.9,89.3,82.9,74.8,,,,0.287,0.382,0.161,,,,0.273,0.485,0.239,,,,0.2,0.2,0.167,0.267,0.367,0.421,,,,,,,,,,82.9,0.001,-2.42
72,2024-09-26,745443,Flyout,field_out,True,656555,656222,Rhys Hoskins,Jalen Beeks,0,1f0dc227-5ee9-43ba-a2a9-5e451432d2a4,656222.0,jalenbeeks,Beeks,Left,Jalen Beeks,- - -,4.5,3.78,70.0,94.0,78.0,89.0,0.795,7.07,3.47,9.9,0.77,1.23,0.264,0.383,0.185,0.282,0.404,82.0,90.0,89.0,88.0,116.0,122.0,73.0,96.0,89.0,,,,,,,87.0,96.0,91.0,0.002,0.554,0.177,0.003,0.01,0.254,0.54,-0.6,-0.45,0.61,0.89,-1.16,94.5,84.9,88.9,89.3,82.9,74.8,,,,0.287,0.382,0.161,,,,0.273,0.485,0.239,,,,0.2,0.2,0.167,0.267,0.367,0.421,,,,,,,,,,82.9,0.001,-2.42
73,2024-09-26,745443,Flyout,field_out,True,663368,656222,Blake Perkins,Jalen Beeks,0,ac503066-8bcd-4877-8c8f-6a1004b1557b,656222.0,jalenbeeks,Beeks,Left,Jalen Beeks,- - -,4.5,3.78,70.0,94.0,78.0,89.0,0.795,7.07,3.47,9.9,0.77,1.23,0.264,0.383,0.185,0.282,0.404,82.0,90.0,89.0,88.0,116.0,122.0,73.0,96.0,89.0,,,,,,,87.0,96.0,91.0,0.002,0.554,0.177,0.003,0.01,0.254,0.54,-0.6,-0.45,0.61,0.89,-1.16,94.5,84.9,88.9,89.3,82.9,74.8,,,,0.287,0.382,0.161,,,,0.273,0.485,0.239,,,,0.2,0.2,0.167,0.267,0.367,0.421,,,,,,,,,,82.9,0.001,-2.42
74,2024-09-26,745443,Flyout,field_out,True,663698,642207,Joey Bart,Devin Williams,0,32debcca-0a75-42ad-98bc-23a36b150b94,642207.0,devinwilliams,"Williams, D",Right,Devin Williams,MIL,1.25,2.08,21.2,97.0,139.0,106.0,0.627,15.78,4.57,4.15,0.42,1.14,0.243,0.378,0.189,0.216,0.379,180.0,98.0,118.0,,,,106.0,94.0,96.0,,,,,,,50.0,118.0,116.0,,0.535,0.015,,,0.45,1.75,6.89,,,,0.97,94.7,90.3,84.4,,,,,,,0.111,0.25,0.327,,,,,,,,,,,,,0.162,0.216,0.488,,,,,,,,,,,,
75,2024-09-26,745443,Double,double,False,693304,642207,Nick Gonzales,Devin Williams,0,8f698d89-7fb4-4412-8fac-050f935e7c14,642207.0,devinwilliams,"Williams, D",Right,Devin Williams,MIL,1.25,2.08,21.2,97.0,139.0,106.0,0.627,15.78,4.57,4.15,0.42,1.14,0.243,0.378,0.189,0.216,0.379,180.0,98.0,118.0,,,,106.0,94.0,96.0,,,,,,,50.0,118.0,116.0,,0.535,0.015,,,0.45,1.75,6.89,,,,0.97,94.7,90.3,84.4,,,,,,,0.111,0.25,0.327,,,,,,,,,,,,,0.162,0.216,0.488,,,,,,,,,,,,
76,2024-09-26,745443,Strikeout,strikeout,True,650559,642207,Bryan De La Cruz,Devin Williams,0,82786192-e5bc-479a-8dcb-664f563491a0,642207.0,devinwilliams,"Williams, D",Right,Devin Williams,MIL,1.25,2.08,21.2,97.0,139.0,106.0,0.627,15.78,4.57,4.15,0.42,1.14,0.243,0.378,0.189,0.216,0.379,180.0,98.0,118.0,,,,106.0,94.0,96.0,,,,,,,50.0,118.0,116.0,,0.535,0.015,,,0.45,1.75,6.89,,,,0.97,94.7,90.3,84.4,,,,,,,0.111,0.25,0.327,,,,,,,,,,,,,0.162,0.216,0.488,,,,,,,,,,,,
77,2024-09-26,745443,Flyout,field_out,True,669707,642207,Jared Triolo,Devin Williams,0,2c22709f-b62a-4228-b2eb-b4a02c81b59c,642207.0,devinwilliams,"Williams, D",Right,Devin Williams,MIL,1.25,2.08,21.2,97.0,139.0,106.0,0.627,15.78,4.57,4.15,0.42,1.14,0.243,0.378,0.189,0.216,0.379,180.0,98.0,118.0,,,,106.0,94.0,96.0,,,,,,,50.0,118.0,116.0,,0.535,0.015,,,0.45,1.75,6.89,,,,0.97,94.7,90.3,84.4,,,,,,,0.111,0.25,0.327,,,,,,,,,,,,,0.162,0.216,0.488,,,,,,,,,,,,
