,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,FA%,SL%,CU%,CH%,wFA/C,wSL/C,wCU/C,wCH/C,vFA,vCH,vSL,vCU,SL_ba,SL_slg,SL_whiff,FF_ba,FF_slg,FF_whiff,CH_ba,CH_slg,CH_whiff,CU_ba,CU_slg,CU_whiff,Stf+ SI,Loc+ SI,Pit+ SI,SI%,wSI/C,vSI,SI_ba,SI_slg,SI_whiff,ST_ba,ST_slg,ST_whiff,Stf+ FC,Loc+ FC,Pit+ FC,FC%,wFC/C,vFC,FC_ba,FC_slg,FC_whiff,SV_ba,SV_slg,SV_whiff
75,2024-09-21,746338,Strikeout,strikeout,True,666160,657571,Mickey Moniak,Caleb Ferguson,0,9f3476ba-3e88-40d4-b397-f5839075ddeb,657571.0,calebferguson,Ferguson,Left,Caleb Ferguson,- - -,4.73,4.23,53.1,103.0,89.0,98.0,0.764,11.14,4.22,9.45,1.01,1.59,0.258,0.325,0.185,0.285,0.43,,,,86.0,105.0,104.0,88.0,102.0,96.0,129.0,42.0,60.0,0.437,0.002,0.198,,-1.66,-2.75,0.01,,93.8,,79.1,81.1,,,,0.313,0.594,0.216,,,,,,,94.0,96.0,93.0,0.098,-0.73,94.0,0.316,0.316,0.213,,,,89.0,104.0,98.0,0.264,2.04,89.0,0.132,0.151,0.346,0.271,0.292,0.333
76,2024-09-21,746338,Flyout,field_out,True,676694,683021,Jake Meyers,Michael Stefanic,0,4eb6eea6-3b0e-40cf-a306-fc2cd8dcaa66,683021.0,michaelstefanic,Stefanic,Right,Michael Stefanic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77,2024-09-21,746338,Pop Out,field_out,True,643289,683021,Mauricio Dubón,Michael Stefanic,0,c442055d-23a5-48f4-86b5-a2b6e862f371,683021.0,michaelstefanic,Stefanic,Right,Michael Stefanic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78,2024-09-21,746338,Hit By Pitch,hit_by_pitch,False,514888,683021,Jose Altuve,Michael Stefanic,0,1f3c3b21-23bd-4822-8513-2fff71e373b5,683021.0,michaelstefanic,Stefanic,Right,Michael Stefanic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79,2024-09-21,746338,Single,single,False,663967,683021,César Salazar,Michael Stefanic,1,a74b3d37-b18e-46c8-b2c0-3ffd33dbc600,683021.0,michaelstefanic,Stefanic,Right,Michael Stefanic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,2024-09-21,746338,Lineout,field_out,True,518792,683021,Jason Heyward,Michael Stefanic,0,ee5bcae1-e0b4-45a3-a464-e97382ab2bee,683021.0,michaelstefanic,Stefanic,Right,Michael Stefanic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81,2024-09-21,746338,Single,single,False,681351,661527,Logan O'Hoppe,Seth Martinez,0,66bf8cda-680f-4ab3-b307-bdd0ef2b2856,661527.0,sethmartinez,"Martinez, S",Right,Seth Martinez,HOU,3.59,4.12,52.2,100.0,94.0,96.0,0.803,6.15,3.08,8.37,1.2,0.98,0.238,0.421,0.201,0.329,0.402,32.0,96.0,86.0,,,,73.0,100.0,94.0,136.0,102.0,108.0,0.326,0.319,,0.146,0.5,-1.46,,-0.85,90.8,84.7,79.1,,,,,0.271,0.424,0.186,0.258,0.387,0.286,,,,104.0,101.0,91.0,0.21,2.08,89.8,0.217,0.283,0.141,0.238,0.54,0.298,,,,,,,,,,,,
82,2024-09-21,746338,Single,single,False,672569,661527,Gustavo Campero,Seth Martinez,1,561d9503-e12d-48c4-b2da-a5139e1e47be,661527.0,sethmartinez,"Martinez, S",Right,Seth Martinez,HOU,3.59,4.12,52.2,100.0,94.0,96.0,0.803,6.15,3.08,8.37,1.2,0.98,0.238,0.421,0.201,0.329,0.402,32.0,96.0,86.0,,,,73.0,100.0,94.0,136.0,102.0,108.0,0.326,0.319,,0.146,0.5,-1.46,,-0.85,90.8,84.7,79.1,,,,,0.271,0.424,0.186,0.258,0.387,0.286,,,,104.0,101.0,91.0,0.21,2.08,89.8,0.217,0.283,0.141,0.238,0.54,0.298,,,,,,,,,,,,
83,2024-09-21,746338,Single,single,False,605346,661527,Jack López,Seth Martinez,1,6f249598-1f56-48d2-b4fd-db76ff5be901,661527.0,sethmartinez,"Martinez, S",Right,Seth Martinez,HOU,3.59,4.12,52.2,100.0,94.0,96.0,0.803,6.15,3.08,8.37,1.2,0.98,0.238,0.421,0.201,0.329,0.402,32.0,96.0,86.0,,,,73.0,100.0,94.0,136.0,102.0,108.0,0.326,0.319,,0.146,0.5,-1.46,,-0.85,90.8,84.7,79.1,,,,,0.271,0.424,0.186,0.258,0.387,0.286,,,,104.0,101.0,91.0,0.21,2.08,89.8,0.217,0.283,0.141,0.238,0.54,0.298,,,,,,,,,,,,
84,2024-09-21,746338,Hit By Pitch,hit_by_pitch,False,621493,661527,Taylor Ward,Seth Martinez,1,719c66f8-4b8b-4b32-9a83-552675ebaaa7,661527.0,sethmartinez,"Martinez, S",Right,Seth Martinez,HOU,3.59,4.12,52.2,100.0,94.0,96.0,0.803,6.15,3.08,8.37,1.2,0.98,0.238,0.421,0.201,0.329,0.402,32.0,96.0,86.0,,,,73.0,100.0,94.0,136.0,102.0,108.0,0.326,0.319,,0.146,0.5,-1.46,,-0.85,90.8,84.7,79.1,,,,,0.271,0.424,0.186,0.258,0.387,0.286,,,,104.0,101.0,91.0,0.21,2.08,89.8,0.217,0.283,0.141,0.238,0.54,0.298,,,,,,,,,,,,
85,2024-09-21,746338,Strikeout,strikeout,True,687263,661527,Zach Neto,Seth Martinez,0,d54841f3-bd1e-443a-b9ee-375232829eed,661527.0,sethmartinez,"Martinez, S",Right,Seth Martinez,HOU,3.59,4.12,52.2,100.0,94.0,96.0,0.803,6.15,3.08,8.37,1.2,0.98,0.238,0.421,0.201,0.329,0.402,32.0,96.0,86.0,,,,73.0,100.0,94.0,136.0,102.0,108.0,0.326,0.319,,0.146,0.5,-1.46,,-0.85,90.8,84.7,79.1,,,,,0.271,0.424,0.186,0.258,0.387,0.286,,,,104.0,101.0,91.0,0.21,2.08,89.8,0.217,0.283,0.141,0.238,0.54,0.298,,,,,,,,,,,,
86,2024-09-21,746338,Forceout,force_out,True,694384,661527,Nolan Schanuel,Seth Martinez,1,6c98259b-0960-41fa-a1b7-1607daf7a980,661527.0,sethmartinez,"Martinez, S",Right,Seth Martinez,HOU,3.59,4.12,52.2,100.0,94.0,96.0,0.803,6.15,3.08,8.37,1.2,0.98,0.238,0.421,0.201,0.329,0.402,32.0,96.0,86.0,,,,73.0,100.0,94.0,136.0,102.0,108.0,0.326,0.319,,0.146,0.5,-1.46,,-0.85,90.8,84.7,79.1,,,,,0.271,0.424,0.186,0.258,0.387,0.286,,,,104.0,101.0,91.0,0.21,2.08,89.8,0.217,0.283,0.141,0.238,0.54,0.298,,,,,,,,,,,,
87,2024-09-21,746338,Strikeout,strikeout,True,683021,661527,Michael Stefanic,Seth Martinez,0,295858d6-705e-4377-b1b5-d20c0d34e977,661527.0,sethmartinez,"Martinez, S",Right,Seth Martinez,HOU,3.59,4.12,52.2,100.0,94.0,96.0,0.803,6.15,3.08,8.37,1.2,0.98,0.238,0.421,0.201,0.329,0.402,32.0,96.0,86.0,,,,73.0,100.0,94.0,136.0,102.0,108.0,0.326,0.319,,0.146,0.5,-1.46,,-0.85,90.8,84.7,79.1,,,,,0.271,0.424,0.186,0.258,0.387,0.286,,,,104.0,101.0,91.0,0.21,2.08,89.8,0.217,0.283,0.141,0.238,0.54,0.298,,,,,,,,,,,,
