,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ KC,Loc+ KC,Pit+ KC,FA%,SL%,KC%,CH%,wFA/C,wSL/C,wKC/C,wCH/C,vFA,vCH,vSL,vKC,FF_ba,FF_slg,FF_whiff,SL_ba,SL_slg,SL_whiff,CH_ba,CH_slg,CH_whiff,CU_ba,CU_slg,CU_whiff,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FC,Loc+ FC,Pit+ FC,FC%,CU%,wFC/C,wCU/C,vFC,vCU,FC_ba,FC_slg,FC_whiff,Stf+ SI,Loc+ SI,Pit+ SI,SI%,wSI/C,vSI,SI_ba,SI_slg,SI_whiff,SV_ba,SV_slg,SV_whiff
73,2024-03-29,746412,Strikeout,strikeout,True,665161,657571,Jeremy Peña,Caleb Ferguson,1,51f18ffe-257e-46b3-908d-e9f196aeb4e3,657571.0,calebferguson,Ferguson,Left,Caleb Ferguson,NYY,5.1,4.33,30.0,105.0,87.0,99.0,0.755,11.1,3.9,9.3,1.2,1.31,0.306,0.365,0.153,0.318,0.436,,,,89.0,106.0,100.0,129.0,42.0,60.0,,,,0.548,0.004,,,-0.82,-2.71,,,93.7,,79.1,,0.284,0.554,0.217,,,,,,,,,,67.0,96.0,95.0,89.0,108.0,102.0,0.28,0.113,2.27,-1.56,88.7,80.9,0.067,0.067,0.424,81.0,93.0,84.0,0.056,-6.72,93.6,1.0,1.0,0.429,0.357,0.429,0.296
74,2024-03-29,746412,Groundout,field_out,True,676694,657571,Jake Meyers,Caleb Ferguson,0,c1c02d52-9296-4e4d-81dc-dbf16ce52392,657571.0,calebferguson,Ferguson,Left,Caleb Ferguson,NYY,5.1,4.33,30.0,105.0,87.0,99.0,0.755,11.1,3.9,9.3,1.2,1.31,0.306,0.365,0.153,0.318,0.436,,,,89.0,106.0,100.0,129.0,42.0,60.0,,,,0.548,0.004,,,-0.82,-2.71,,,93.7,,79.1,,0.284,0.554,0.217,,,,,,,,,,67.0,96.0,95.0,89.0,108.0,102.0,0.28,0.113,2.27,-1.56,88.7,80.9,0.067,0.067,0.424,81.0,93.0,84.0,0.056,-6.72,93.6,1.0,1.0,0.429,0.357,0.429,0.296
75,2024-03-29,746412,Groundout,field_out,True,519203,656232,Anthony Rizzo,Brandon Bielak,0,ce7a0480-6912-4ced-a7d7-c990eb5bf880,656232.0,brandonbielak,Bielak,Right,Brandon Bielak,- - -,5.09,5.99,23.0,94.0,80.0,90.0,0.878,4.7,3.13,12.13,1.57,0.89,0.195,0.448,0.092,0.287,0.387,107.0,98.0,101.0,75.0,84.0,74.0,68.0,94.0,101.0,,,,0.18,0.132,,0.316,-0.56,0.85,,-0.86,92.3,87.4,83.1,,0.333,0.444,0.069,0.111,0.222,0.313,0.294,0.471,0.2,0.429,0.857,0.118,67.0,86.0,86.0,,,,,0.122,,-4.11,,80.8,,,,67.0,98.0,86.0,0.251,-2.84,92.3,0.355,0.645,0.151,,,
76,2024-03-29,746412,Home Run,home_run,False,519317,656232,Giancarlo Stanton,Brandon Bielak,0,77276d7a-5600-4cbb-bfc8-fcb6cb09e6f8,656232.0,brandonbielak,Bielak,Right,Brandon Bielak,- - -,5.09,5.99,23.0,94.0,80.0,90.0,0.878,4.7,3.13,12.13,1.57,0.89,0.195,0.448,0.092,0.287,0.387,107.0,98.0,101.0,75.0,84.0,74.0,68.0,94.0,101.0,,,,0.18,0.132,,0.316,-0.56,0.85,,-0.86,92.3,87.4,83.1,,0.333,0.444,0.069,0.111,0.222,0.313,0.294,0.471,0.2,0.429,0.857,0.118,67.0,86.0,86.0,,,,,0.122,,-4.11,,80.8,,,,67.0,98.0,86.0,0.251,-2.84,92.3,0.355,0.645,0.151,,,
77,2024-03-29,746412,Single,single,False,657077,656232,Alex Verdugo,Brandon Bielak,0,29b4b778-40b0-451f-a846-613acb47d2a2,656232.0,brandonbielak,Bielak,Right,Brandon Bielak,- - -,5.09,5.99,23.0,94.0,80.0,90.0,0.878,4.7,3.13,12.13,1.57,0.89,0.195,0.448,0.092,0.287,0.387,107.0,98.0,101.0,75.0,84.0,74.0,68.0,94.0,101.0,,,,0.18,0.132,,0.316,-0.56,0.85,,-0.86,92.3,87.4,83.1,,0.333,0.444,0.069,0.111,0.222,0.313,0.294,0.471,0.2,0.429,0.857,0.118,67.0,86.0,86.0,,,,,0.122,,-4.11,,80.8,,,,67.0,98.0,86.0,0.251,-2.84,92.3,0.355,0.645,0.151,,,
78,2024-03-29,746412,Double,double,False,683011,656232,Anthony Volpe,Brandon Bielak,1,f17a2c16-02c9-4c62-b305-af59c0fba2d7,656232.0,brandonbielak,Bielak,Right,Brandon Bielak,- - -,5.09,5.99,23.0,94.0,80.0,90.0,0.878,4.7,3.13,12.13,1.57,0.89,0.195,0.448,0.092,0.287,0.387,107.0,98.0,101.0,75.0,84.0,74.0,68.0,94.0,101.0,,,,0.18,0.132,,0.316,-0.56,0.85,,-0.86,92.3,87.4,83.1,,0.333,0.444,0.069,0.111,0.222,0.313,0.294,0.471,0.2,0.429,0.857,0.118,67.0,86.0,86.0,,,,,0.122,,-4.11,,80.8,,,,67.0,98.0,86.0,0.251,-2.84,92.3,0.355,0.645,0.151,,,
79,2024-03-29,746412,Flyout,field_out,True,669224,656232,Austin Wells,Brandon Bielak,0,ae2db172-1b67-413a-91a5-dfd444e848a1,656232.0,brandonbielak,Bielak,Right,Brandon Bielak,- - -,5.09,5.99,23.0,94.0,80.0,90.0,0.878,4.7,3.13,12.13,1.57,0.89,0.195,0.448,0.092,0.287,0.387,107.0,98.0,101.0,75.0,84.0,74.0,68.0,94.0,101.0,,,,0.18,0.132,,0.316,-0.56,0.85,,-0.86,92.3,87.4,83.1,,0.333,0.444,0.069,0.111,0.222,0.313,0.294,0.471,0.2,0.429,0.857,0.118,67.0,86.0,86.0,,,,,0.122,,-4.11,,80.8,,,,67.0,98.0,86.0,0.251,-2.84,92.3,0.355,0.645,0.151,,,
80,2024-03-29,746412,Strikeout,strikeout,True,665828,656232,Oswaldo Cabrera,Brandon Bielak,0,f2a164b2-f7d7-4080-800b-0ba83eeaa959,656232.0,brandonbielak,Bielak,Right,Brandon Bielak,- - -,5.09,5.99,23.0,94.0,80.0,90.0,0.878,4.7,3.13,12.13,1.57,0.89,0.195,0.448,0.092,0.287,0.387,107.0,98.0,101.0,75.0,84.0,74.0,68.0,94.0,101.0,,,,0.18,0.132,,0.316,-0.56,0.85,,-0.86,92.3,87.4,83.1,,0.333,0.444,0.069,0.111,0.222,0.313,0.294,0.471,0.2,0.429,0.857,0.118,67.0,86.0,86.0,,,,,0.122,,-4.11,,80.8,,,,67.0,98.0,86.0,0.251,-2.84,92.3,0.355,0.645,0.151,,,
81,2024-03-29,746412,Single,single,False,514888,690925,Jose Altuve,Clayton Beeter,0,626e56fc-3ab1-40b8-a317-51e1e23c2236,690925.0,claytonbeeter,Beeter,Right,Clayton Beeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.333,0.333,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82,2024-03-29,746412,Forceout,force_out,True,670541,690925,Yordan Alvarez,Clayton Beeter,1,304b20c1-1b8e-4a44-acdf-952ba851dfdd,690925.0,claytonbeeter,Beeter,Right,Clayton Beeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.333,0.333,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83,2024-03-29,746412,Flyout,field_out,True,663656,690925,Kyle Tucker,Clayton Beeter,0,938855d1-ee01-403e-818b-0f6348012178,690925.0,claytonbeeter,Beeter,Right,Clayton Beeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.333,0.333,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
