,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,FA%,SL%,CU%,CH%,wFA/C,wSL/C,wCU/C,wCH/C,vFA,vCH,vSL,vCU,FF_ba,FF_slg,FF_whiff,CH_ba,CH_slg,CH_whiff,CU_ba,CU_slg,CU_whiff,SL_ba,SL_slg,SL_whiff,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ FS,Loc+ FS,Pit+ FS,SI%,FS%,wFS/C,wSI/C,vFS,vSI,FS_ba,FS_slg,FS_whiff,SI_ba,SI_slg,SI_whiff,Stf+ FC,Loc+ FC,Pit+ FC,FC%,wFC/C,vFC,FC_ba,FC_slg,FC_whiff,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC,ST_ba,ST_slg,ST_whiff
69,2024-09-19,746579,Lineout,field_out,True,571657,661403,Kyle Farmer,Emmanuel Clase,0,86e32c1d-db56-4522-8a98-1f35c59c0f8c,661403.0,emmanuelclase,"Clase, E",Right,Emmanuel Clase,CLE,0.63,2.36,71.1,106.0,146.0,114.0,0.76,8.07,1.01,4.67,0.25,2.52,0.25,0.348,0.179,0.223,0.453,,,,,,,244.0,133.0,138.0,144.0,113.0,125.0,0.012,0.203,,,-3.72,3.1,,,99.8,,90.9,,0.5,0.5,0.286,,,,,,,0.133,0.15,0.353,137.0,101.0,65.0,,,,0.004,,,0.83,,100.7,,,,,,,146.0,104.0,111.0,0.781,3.3,99.5,0.151,0.212,0.244,,,,,,,,,
70,2024-09-19,746579,Strikeout,strikeout,True,682657,643377,Angel Martínez,Griffin Jax,0,a1f92a53-5e0a-4709-813d-cbf4d2d0db02,643377.0,griffinjax,Jax,Right,Griffin Jax,MIN,2.1,2.31,68.2,106.0,134.0,117.0,0.647,11.93,1.97,5.9,0.52,1.62,0.234,0.411,0.234,0.304,0.425,109.0,107.0,115.0,151.0,119.0,124.0,116.0,109.0,113.0,169.0,102.0,125.0,0.3,0.37,0.063,0.171,2.35,0.94,1.14,1.5,97.1,92.3,88.8,86.5,0.158,0.303,0.287,0.157,0.255,0.481,0.133,0.267,0.333,,,,88.0,101.0,102.0,,,,0.096,,,2.16,,96.7,,,,0.217,0.261,0.229,,,,,,,,,,,,,,,,0.22,0.28,0.443
71,2024-09-19,746579,Strikeout,strikeout,True,682177,643377,Daniel Schneemann,Griffin Jax,0,5389ea49-f69b-4ecf-a66b-f12116306dfa,643377.0,griffinjax,Jax,Right,Griffin Jax,MIN,2.1,2.31,68.2,106.0,134.0,117.0,0.647,11.93,1.97,5.9,0.52,1.62,0.234,0.411,0.234,0.304,0.425,109.0,107.0,115.0,151.0,119.0,124.0,116.0,109.0,113.0,169.0,102.0,125.0,0.3,0.37,0.063,0.171,2.35,0.94,1.14,1.5,97.1,92.3,88.8,86.5,0.158,0.303,0.287,0.157,0.255,0.481,0.133,0.267,0.333,,,,88.0,101.0,102.0,,,,0.096,,,2.16,,96.7,,,,0.217,0.261,0.229,,,,,,,,,,,,,,,,0.22,0.28,0.443
72,2024-09-19,746579,Groundout,field_out,True,608070,643377,José Ramírez,Griffin Jax,0,93b7183a-fc6c-430d-a672-a16320730ffb,643377.0,griffinjax,Jax,Right,Griffin Jax,MIN,2.1,2.31,68.2,106.0,134.0,117.0,0.647,11.93,1.97,5.9,0.52,1.62,0.234,0.411,0.234,0.304,0.425,109.0,107.0,115.0,151.0,119.0,124.0,116.0,109.0,113.0,169.0,102.0,125.0,0.3,0.37,0.063,0.171,2.35,0.94,1.14,1.5,97.1,92.3,88.8,86.5,0.158,0.303,0.287,0.157,0.255,0.481,0.133,0.267,0.333,,,,88.0,101.0,102.0,,,,0.096,,,2.16,,96.7,,,,0.217,0.261,0.229,,,,,,,,,,,,,,,,0.22,0.28,0.443
73,2024-09-19,746579,Hit By Pitch,hit_by_pitch,False,670242,669212,Matt Wallner,Eli Morgan,0,20c5de2a-b081-4b92-9e0c-5199c297e3d9,669212.0,elimorgan,Morgan,Right,Eli Morgan,CLE,1.6,2.38,39.1,104.0,89.0,101.0,0.782,7.32,2.29,6.41,0.46,0.63,0.327,0.363,0.23,0.177,0.432,90.0,118.0,115.0,,,,64.0,102.0,93.0,115.0,98.0,101.0,0.402,0.367,,0.232,0.98,0.68,,2.73,92.1,78.9,86.8,,0.196,0.348,0.19,0.182,0.25,0.241,,,,0.212,0.308,0.319,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74,2024-09-19,746579,Sac Bunt,sac_bunt,True,650489,669212,Willi Castro,Eli Morgan,1,798317e6-bed3-4216-88b9-33c592b48f5b,669212.0,elimorgan,Morgan,Right,Eli Morgan,CLE,1.6,2.38,39.1,104.0,89.0,101.0,0.782,7.32,2.29,6.41,0.46,0.63,0.327,0.363,0.23,0.177,0.432,90.0,118.0,115.0,,,,64.0,102.0,93.0,115.0,98.0,101.0,0.402,0.367,,0.232,0.98,0.68,,2.73,92.1,78.9,86.8,,0.196,0.348,0.19,0.182,0.25,0.241,,,,0.212,0.308,0.319,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75,2024-09-19,746579,Walk,walk,False,622534,669212,Manuel Margot,Eli Morgan,0,162654b1-21a0-46b2-955a-cadf19c43c68,669212.0,elimorgan,Morgan,Right,Eli Morgan,CLE,1.6,2.38,39.1,104.0,89.0,101.0,0.782,7.32,2.29,6.41,0.46,0.63,0.327,0.363,0.23,0.177,0.432,90.0,118.0,115.0,,,,64.0,102.0,93.0,115.0,98.0,101.0,0.402,0.367,,0.232,0.98,0.68,,2.73,92.1,78.9,86.8,,0.196,0.348,0.19,0.182,0.25,0.241,,,,0.212,0.308,0.319,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76,2024-09-19,746579,Pop Out,field_out,True,621043,669212,Carlos Correa,Eli Morgan,0,8d1a6745-cacd-4c91-a9e7-977d031eee33,669212.0,elimorgan,Morgan,Right,Eli Morgan,CLE,1.6,2.38,39.1,104.0,89.0,101.0,0.782,7.32,2.29,6.41,0.46,0.63,0.327,0.363,0.23,0.177,0.432,90.0,118.0,115.0,,,,64.0,102.0,93.0,115.0,98.0,101.0,0.402,0.367,,0.232,0.98,0.68,,2.73,92.1,78.9,86.8,,0.196,0.348,0.19,0.182,0.25,0.241,,,,0.212,0.308,0.319,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77,2024-09-19,746579,Lineout,field_out,True,621439,669212,Byron Buxton,Eli Morgan,0,8a23c835-731c-4cc3-9013-bfe59063df06,669212.0,elimorgan,Morgan,Right,Eli Morgan,CLE,1.6,2.38,39.1,104.0,89.0,101.0,0.782,7.32,2.29,6.41,0.46,0.63,0.327,0.363,0.23,0.177,0.432,90.0,118.0,115.0,,,,64.0,102.0,93.0,115.0,98.0,101.0,0.402,0.367,,0.232,0.98,0.68,,2.73,92.1,78.9,86.8,,0.196,0.348,0.19,0.182,0.25,0.241,,,,0.212,0.308,0.319,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78,2024-09-19,746579,Strikeout,strikeout,True,647304,573204,Josh Naylor,Caleb Thielbar,0,f28c23fc-1e19-44b7-9274-0aa9c7e54ad0,573204.0,calebthielbar,Thielbar,Left,Caleb Thielbar,MIN,5.4,4.29,45.0,105.0,112.0,105.0,0.768,10.4,4.6,9.8,1.0,1.0,0.205,0.462,0.167,0.258,0.456,,,,117.0,107.0,111.0,88.0,104.0,97.0,139.0,104.0,111.0,0.432,0.322,0.246,,-0.92,-1.03,1.17,,93.2,,81.6,74.1,0.319,0.468,0.179,,,,0.088,0.176,0.389,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.308,0.442,0.289
79,2024-09-19,746579,Intent Walk,intent_walk,False,657041,573204,Lane Thomas,Caleb Thielbar,0,07465796-0806-1033-000c-f08cd117d70a,573204.0,calebthielbar,Thielbar,Left,Caleb Thielbar,MIN,5.4,4.29,45.0,105.0,112.0,105.0,0.768,10.4,4.6,9.8,1.0,1.0,0.205,0.462,0.167,0.258,0.456,,,,117.0,107.0,111.0,88.0,104.0,97.0,139.0,104.0,111.0,0.432,0.322,0.246,,-0.92,-1.03,1.17,,93.2,,81.6,74.1,0.319,0.468,0.179,,,,0.088,0.176,0.389,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.308,0.442,0.289
80,2024-09-19,746579,Single,single,False,665926,573204,Andrés Giménez,Caleb Thielbar,1,05206fde-175b-4413-8289-8f0ac2776179,573204.0,calebthielbar,Thielbar,Left,Caleb Thielbar,MIN,5.4,4.29,45.0,105.0,112.0,105.0,0.768,10.4,4.6,9.8,1.0,1.0,0.205,0.462,0.167,0.258,0.456,,,,117.0,107.0,111.0,88.0,104.0,97.0,139.0,104.0,111.0,0.432,0.322,0.246,,-0.92,-1.03,1.17,,93.2,,81.6,74.1,0.319,0.468,0.179,,,,0.088,0.176,0.389,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.308,0.442,0.289
