,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ KC,Loc+ KC,Pit+ KC,FA%,SL%,KC%,CH%,wFA/C,wSL/C,wKC/C,wCH/C,vFA,vCH,vSL,vKC,FF_ba,FF_slg,FF_whiff,SL_ba,SL_slg,SL_whiff,CU_ba,CU_slg,CU_whiff,CH_ba,CH_slg,CH_whiff,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FC%,CU%,wFC/C,wSI/C,wCU/C,vFC,vSI,vCU,FC_ba,FC_slg,FC_whiff,SI_ba,SI_slg,SI_whiff,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,FS_slg,FS_whiff
71,2024-07-13,746447,Flyout,field_out,True,681624,605177,Andy Pages,Andrew Chafin,0,56da3b43-5234-4ad3-a122-92f06792a5ca,605177.0,andrewchafin,Chafin,Left,Andrew Chafin,DET,3.55,3.03,33.0,93.0,85.0,95.0,0.677,11.45,4.09,9.27,0.55,0.8,0.275,0.308,0.11,0.264,0.316,,,,72.0,95.0,84.0,98.0,89.0,105.0,,,,0.156,0.456,,,4.95,1.36,,,91.9,,82.1,,0.125,0.125,0.244,0.131,0.164,0.52,,,,,,,,,,77.0,95.0,87.0,,,,0.388,,,,-2.43,,,92.0,,,,,0.5,0.674,0.127,,,,,,,,,
72,2024-07-13,746447,Forceout,force_out,True,621035,605177,Chris Taylor,Andrew Chafin,1,402ec500-f74b-4eb2-a4f8-4d809a31868d,605177.0,andrewchafin,Chafin,Left,Andrew Chafin,DET,3.55,3.03,33.0,93.0,85.0,95.0,0.677,11.45,4.09,9.27,0.55,0.8,0.275,0.308,0.11,0.264,0.316,,,,72.0,95.0,84.0,98.0,89.0,105.0,,,,0.156,0.456,,,4.95,1.36,,,91.9,,82.1,,0.125,0.125,0.244,0.131,0.164,0.52,,,,,,,,,,77.0,95.0,87.0,,,,0.388,,,,-2.43,,,92.0,,,,,0.5,0.674,0.127,,,,,,,,,
73,2024-07-13,746447,Flyout,field_out,True,608348,681911,Carson Kelly,Alex Vesia,0,c0d138e8-ad95-4193-b560-7b7d6d4c5bbe,681911.0,alexvesia,Vesia,Left,Alex Vesia,LAD,1.25,2.56,43.1,102.0,122.0,106.0,0.71,11.84,3.74,4.15,0.83,0.33,0.326,0.303,0.225,0.247,0.421,80.0,101.0,94.0,130.0,101.0,106.0,112.0,106.0,107.0,,,,0.649,0.309,,0.043,2.08,0.75,,1.68,93.6,86.2,85.5,,0.128,0.287,0.293,0.171,0.22,0.43,,,,0.125,0.125,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74,2024-07-13,746447,Strikeout,strikeout,True,690993,681911,Colt Keith,Alex Vesia,0,a6a4e510-cd70-4e9a-8c9f-9a9205e2df80,681911.0,alexvesia,Vesia,Left,Alex Vesia,LAD,1.25,2.56,43.1,102.0,122.0,106.0,0.71,11.84,3.74,4.15,0.83,0.33,0.326,0.303,0.225,0.247,0.421,80.0,101.0,94.0,130.0,101.0,106.0,112.0,106.0,107.0,,,,0.649,0.309,,0.043,2.08,0.75,,1.68,93.6,86.2,85.5,,0.128,0.287,0.293,0.171,0.22,0.43,,,,0.125,0.125,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75,2024-07-13,746447,Double,double,False,656716,681911,Zach McKinstry,Alex Vesia,0,fe6a87fb-67cb-49d4-af14-89fc661b3f40,681911.0,alexvesia,Vesia,Left,Alex Vesia,LAD,1.25,2.56,43.1,102.0,122.0,106.0,0.71,11.84,3.74,4.15,0.83,0.33,0.326,0.303,0.225,0.247,0.421,80.0,101.0,94.0,130.0,101.0,106.0,112.0,106.0,107.0,,,,0.649,0.309,,0.043,2.08,0.75,,1.68,93.6,86.2,85.5,,0.128,0.287,0.293,0.171,0.22,0.43,,,,0.125,0.125,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76,2024-07-13,746447,Strikeout,strikeout,True,668723,681911,Ryan Vilade,Alex Vesia,0,fc190d7d-c55f-461c-a5fb-0ac772ccb165,681911.0,alexvesia,Vesia,Left,Alex Vesia,LAD,1.25,2.56,43.1,102.0,122.0,106.0,0.71,11.84,3.74,4.15,0.83,0.33,0.326,0.303,0.225,0.247,0.421,80.0,101.0,94.0,130.0,101.0,106.0,112.0,106.0,107.0,,,,0.649,0.309,,0.043,2.08,0.75,,1.68,93.6,86.2,85.5,,0.128,0.287,0.293,0.171,0.22,0.43,,,,0.125,0.125,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77,2024-07-13,746447,Lineout,field_out,True,666158,571946,Gavin Lux,Shelby Miller,0,df5a9b35-1e97-47af-8401-eda8bf8dc36d,571946.0,shelbymiller,"Miller, S",Right,Shelby Miller,DET,5.23,4.13,32.2,96.0,105.0,98.0,0.766,8.27,1.93,6.34,1.65,0.82,0.261,0.435,0.109,0.348,0.459,,,,109.0,97.0,97.0,87.0,102.0,96.0,,,,0.607,0.177,,,1.32,-1.7,,,93.2,,88.3,,0.156,0.344,0.257,0.25,0.583,0.238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,99.0,107.0,0.216,-0.28,86.6,0.233,0.4,0.236
78,2024-07-13,746447,Groundout,field_out,True,571771,571946,Enrique Hernández,Shelby Miller,0,a7c0ae94-c36e-4082-986b-b6e6b37deee0,571946.0,shelbymiller,"Miller, S",Right,Shelby Miller,DET,5.23,4.13,32.2,96.0,105.0,98.0,0.766,8.27,1.93,6.34,1.65,0.82,0.261,0.435,0.109,0.348,0.459,,,,109.0,97.0,97.0,87.0,102.0,96.0,,,,0.607,0.177,,,1.32,-1.7,,,93.2,,88.3,,0.156,0.344,0.257,0.25,0.583,0.238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,99.0,107.0,0.216,-0.28,86.6,0.233,0.4,0.236
79,2024-07-13,746447,Groundout,field_out,True,624415,571946,Cavan Biggio,Shelby Miller,0,d75d748f-d7de-4458-a8a1-ebff333baf00,571946.0,shelbymiller,"Miller, S",Right,Shelby Miller,DET,5.23,4.13,32.2,96.0,105.0,98.0,0.766,8.27,1.93,6.34,1.65,0.82,0.261,0.435,0.109,0.348,0.459,,,,109.0,97.0,97.0,87.0,102.0,96.0,,,,0.607,0.177,,,1.32,-1.7,,,93.2,,88.3,,0.156,0.344,0.257,0.25,0.583,0.238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,99.0,107.0,0.216,-0.28,86.6,0.233,0.4,0.236
80,2024-07-13,746447,Single,single,False,672761,676568,Wenceel Pérez,Ricky Vanasco,0,ffa60cad-00f2-47e1-9e29-95821cbf83f2,676568.0,rickyvanasco,Vanasco,Right,Ricky Vanasco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.667,1.0,0.3,,,,0.167,0.167,0.167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81,2024-07-13,746447,Single,single,False,669234,676568,Justyn-Henry Malloy,Ricky Vanasco,1,eeca9ea3-130f-457f-ad30-474b31a09588,676568.0,rickyvanasco,Vanasco,Right,Ricky Vanasco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.667,1.0,0.3,,,,0.167,0.167,0.167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82,2024-07-13,746447,Double,double,False,663837,676568,Matt Vierling,Ricky Vanasco,1,0db97bbb-b2e9-411d-9b49-eda173933380,676568.0,rickyvanasco,Vanasco,Right,Ricky Vanasco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.667,1.0,0.3,,,,0.167,0.167,0.167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83,2024-07-13,746447,Groundout,field_out,True,682985,623465,Riley Greene,Evan Phillips,1,5644708b-4b0a-4b4b-a428-8bc237a04526,623465.0,evanphillips,"Phillips, E",Right,Evan Phillips,LAD,2.73,3.05,29.2,104.0,122.0,109.0,0.737,9.71,2.43,7.28,1.21,1.1,0.228,0.342,0.203,0.203,0.466,,,,120.0,110.0,112.0,142.0,106.0,116.0,,,,0.3,0.393,,,1.69,0.89,,,96.3,,84.9,,0.2,0.2,0.348,0.172,0.328,0.315,,,,,,,,,,97.0,97.0,105.0,101.0,96.0,93.0,0.099,0.209,,-2.03,0.79,,92.9,95.7,,0.304,0.609,0.2,0.3,0.3,0.107,,,,,,,,,
84,2024-07-13,746447,Strikeout,strikeout,True,668670,623465,Jake Rogers,Evan Phillips,0,021e6dab-c8d7-42ff-bdb2-d748676ec293,623465.0,evanphillips,"Phillips, E",Right,Evan Phillips,LAD,2.73,3.05,29.2,104.0,122.0,109.0,0.737,9.71,2.43,7.28,1.21,1.1,0.228,0.342,0.203,0.203,0.466,,,,120.0,110.0,112.0,142.0,106.0,116.0,,,,0.3,0.393,,,1.69,0.89,,,96.3,,84.9,,0.2,0.2,0.348,0.172,0.328,0.315,,,,,,,,,,97.0,97.0,105.0,101.0,96.0,93.0,0.099,0.209,,-2.03,0.79,,92.9,95.7,,0.304,0.609,0.2,0.3,0.3,0.107,,,,,,,,,
85,2024-07-13,746447,Single,single,False,608348,623465,Carson Kelly,Evan Phillips,1,2624e5f4-4915-48e8-99f4-4f3dd4b4ef7d,623465.0,evanphillips,"Phillips, E",Right,Evan Phillips,LAD,2.73,3.05,29.2,104.0,122.0,109.0,0.737,9.71,2.43,7.28,1.21,1.1,0.228,0.342,0.203,0.203,0.466,,,,120.0,110.0,112.0,142.0,106.0,116.0,,,,0.3,0.393,,,1.69,0.89,,,96.3,,84.9,,0.2,0.2,0.348,0.172,0.328,0.315,,,,,,,,,,97.0,97.0,105.0,101.0,96.0,93.0,0.099,0.209,,-2.03,0.79,,92.9,95.7,,0.304,0.609,0.2,0.3,0.3,0.107,,,,,,,,,
86,2024-07-13,746447,Home Run,home_run,False,690993,623465,Colt Keith,Evan Phillips,1,a556c6e1-e1f6-486f-8bc8-b01067cbc70f,623465.0,evanphillips,"Phillips, E",Right,Evan Phillips,LAD,2.73,3.05,29.2,104.0,122.0,109.0,0.737,9.71,2.43,7.28,1.21,1.1,0.228,0.342,0.203,0.203,0.466,,,,120.0,110.0,112.0,142.0,106.0,116.0,,,,0.3,0.393,,,1.69,0.89,,,96.3,,84.9,,0.2,0.2,0.348,0.172,0.328,0.315,,,,,,,,,,97.0,97.0,105.0,101.0,96.0,93.0,0.099,0.209,,-2.03,0.79,,92.9,95.7,,0.304,0.609,0.2,0.3,0.3,0.107,,,,,,,,,
87,2024-07-13,746447,Single,single,False,656716,623465,Zach McKinstry,Evan Phillips,0,b596c8dc-323c-4b4f-a8a9-692e611a5bea,623465.0,evanphillips,"Phillips, E",Right,Evan Phillips,LAD,2.73,3.05,29.2,104.0,122.0,109.0,0.737,9.71,2.43,7.28,1.21,1.1,0.228,0.342,0.203,0.203,0.466,,,,120.0,110.0,112.0,142.0,106.0,116.0,,,,0.3,0.393,,,1.69,0.89,,,96.3,,84.9,,0.2,0.2,0.348,0.172,0.328,0.315,,,,,,,,,,97.0,97.0,105.0,101.0,96.0,93.0,0.099,0.209,,-2.03,0.79,,92.9,95.7,,0.304,0.609,0.2,0.3,0.3,0.107,,,,,,,,,
88,2024-07-13,746447,Groundout,field_out,True,668723,623465,Ryan Vilade,Evan Phillips,1,a2f9546b-e711-4db3-bcbb-8be0042f8272,623465.0,evanphillips,"Phillips, E",Right,Evan Phillips,LAD,2.73,3.05,29.2,104.0,122.0,109.0,0.737,9.71,2.43,7.28,1.21,1.1,0.228,0.342,0.203,0.203,0.466,,,,120.0,110.0,112.0,142.0,106.0,116.0,,,,0.3,0.393,,,1.69,0.89,,,96.3,,84.9,,0.2,0.2,0.348,0.172,0.328,0.315,,,,,,,,,,97.0,97.0,105.0,101.0,96.0,93.0,0.099,0.209,,-2.03,0.79,,92.9,95.7,,0.304,0.609,0.2,0.3,0.3,0.107,,,,,,,,,
89,2024-07-13,746447,Strikeout,strikeout,True,605131,676684,Austin Barnes,Will Vest,0,17d8c168-714a-4382-b96f-6e3a904e4d45,676684.0,willvest,Vest,Right,Will Vest,DET,3.24,3.72,41.2,102.0,96.0,101.0,0.767,7.78,2.38,8.64,0.43,1.82,0.407,0.285,0.146,0.358,0.477,83.0,89.0,91.0,96.0,107.0,105.0,102.0,98.0,99.0,,,,0.532,0.255,,0.077,1.94,-1.7,,3.23,95.8,88.4,86.6,,0.219,0.26,0.233,0.347,0.51,0.337,,,,0.0,0.0,0.35,,,,94.0,98.0,95.0,,,,0.137,,,,0.47,,,94.4,,,,,0.318,0.455,0.216,,,,,,,,,
90,2024-07-13,746447,Intent Walk,intent_walk,False,660271,676684,Shohei Ohtani,Will Vest,0,07464476-0916-1033-000c-f08cd117d70a,676684.0,willvest,Vest,Right,Will Vest,DET,3.24,3.72,41.2,102.0,96.0,101.0,0.767,7.78,2.38,8.64,0.43,1.82,0.407,0.285,0.146,0.358,0.477,83.0,89.0,91.0,96.0,107.0,105.0,102.0,98.0,99.0,,,,0.532,0.255,,0.077,1.94,-1.7,,3.23,95.8,88.4,86.6,,0.219,0.26,0.233,0.347,0.51,0.337,,,,0.0,0.0,0.35,,,,94.0,98.0,95.0,,,,0.137,,,,0.47,,,94.4,,,,,0.318,0.455,0.216,,,,,,,,,
91,2024-07-13,746447,Hit By Pitch,hit_by_pitch,False,606192,676684,Teoscar Hernández,Will Vest,1,994dce29-68ac-40ed-860b-df218c88dc38,676684.0,willvest,Vest,Right,Will Vest,DET,3.24,3.72,41.2,102.0,96.0,101.0,0.767,7.78,2.38,8.64,0.43,1.82,0.407,0.285,0.146,0.358,0.477,83.0,89.0,91.0,96.0,107.0,105.0,102.0,98.0,99.0,,,,0.532,0.255,,0.077,1.94,-1.7,,3.23,95.8,88.4,86.6,,0.219,0.26,0.233,0.347,0.51,0.337,,,,0.0,0.0,0.35,,,,94.0,98.0,95.0,,,,0.137,,,,0.47,,,94.4,,,,,0.318,0.455,0.216,,,,,,,,,
92,2024-07-13,746447,Grounded Into DP,grounded_into_double_play,True,518692,676684,Freddie Freeman,Will Vest,1,76dd3719-6868-4a7a-bec9-8f9bcb861e4e,676684.0,willvest,Vest,Right,Will Vest,DET,3.24,3.72,41.2,102.0,96.0,101.0,0.767,7.78,2.38,8.64,0.43,1.82,0.407,0.285,0.146,0.358,0.477,83.0,89.0,91.0,96.0,107.0,105.0,102.0,98.0,99.0,,,,0.532,0.255,,0.077,1.94,-1.7,,3.23,95.8,88.4,86.6,,0.219,0.26,0.233,0.347,0.51,0.337,,,,0.0,0.0,0.35,,,,94.0,98.0,95.0,,,,0.137,,,,0.47,,,94.4,,,,,0.318,0.455,0.216,,,,,,,,,
93,2024-07-13,746447,Sac Bunt,sac_bunt,True,672761,670990,Wenceel Pérez,Yohan Ramírez,1,d34d212d-b15a-49dd-9446-2a4d76985845,670990.0,yohanramirez,"Ramírez, Y",Right,Yohan Ramírez,- - -,4.68,4.1,42.1,94.0,120.0,100.0,0.782,8.93,2.76,8.5,0.85,1.19,0.283,0.408,0.183,0.233,0.441,,,,98.0,91.0,92.0,150.0,98.0,108.0,,,,0.167,0.311,,,1.16,-0.66,,,94.9,,81.6,,0.226,0.323,0.172,0.229,0.375,0.364,0.125,0.25,0.419,,,,104.0,93.0,103.0,111.0,90.0,93.0,,,,0.393,,0.129,,-0.69,0.34,,94.4,81.3,,,,0.317,0.492,0.153,,,,,,,,,
94,2024-07-13,746447,Home Run,home_run,False,570482,670990,Gio Urshela,Yohan Ramírez,1,9460a420-b1a6-47f1-86ad-192546cefc3a,670990.0,yohanramirez,"Ramírez, Y",Right,Yohan Ramírez,- - -,4.68,4.1,42.1,94.0,120.0,100.0,0.782,8.93,2.76,8.5,0.85,1.19,0.283,0.408,0.183,0.233,0.441,,,,98.0,91.0,92.0,150.0,98.0,108.0,,,,0.167,0.311,,,1.16,-0.66,,,94.9,,81.6,,0.226,0.323,0.172,0.229,0.375,0.364,0.125,0.25,0.419,,,,104.0,93.0,103.0,111.0,90.0,93.0,,,,0.393,,0.129,,-0.69,0.34,,94.4,81.3,,,,0.317,0.492,0.153,,,,,,,,,
