,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FA%,FC%,SL%,CU%,CH%,wFA/C,wFC/C,wSI/C,wSL/C,wCU/C,wCH/C,vFA,vFC,vCH,vSI,vSL,vCU,ST_ba,ST_slg,ST_whiff,SI_ba,SI_slg,SI_whiff,FC_ba,FC_slg,FC_whiff,FF_ba,FF_slg,FF_whiff,CH_ba,CH_slg,CH_whiff,CU_ba,CU_slg,CU_whiff,SL_ba,SL_slg,SL_whiff,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,FS_slg,FS_whiff
64,2024-08-26,745133,Groundout,field_out,True,543309,542888,Kyle Higashioka,Shawn Armstrong,1,a8633c63-cf52-4068-90d2-76ed84d095b1,542888.0,shawnarmstrong,Armstrong,Right,Shawn Armstrong,- - -,4.85,4.81,59.1,106.0,97.0,103.0,0.812,9.4,3.19,10.16,0.91,0.89,0.309,0.315,0.18,0.348,0.465,,,,,,,87.0,110.0,105.0,95.0,101.0,98.0,129.0,113.0,116.0,102.0,103.0,101.0,0.278,0.352,0.29,0.08,,,1.32,-1.59,-1.61,-1.02,,,93.3,90.4,,93.7,84.3,,0.273,0.455,0.25,0.385,0.462,0.11,0.31,0.586,0.194,0.174,0.314,0.344,,,,,,,0.167,0.333,0.3,,,,,,,,,
65,2024-08-26,745133,Fielders Choice Out,fielders_choice_out,True,669200,542888,Mason McCoy,Shawn Armstrong,1,9a8334dd-e2f5-4926-9be1-fd41d0e0321c,542888.0,shawnarmstrong,Armstrong,Right,Shawn Armstrong,- - -,4.85,4.81,59.1,106.0,97.0,103.0,0.812,9.4,3.19,10.16,0.91,0.89,0.309,0.315,0.18,0.348,0.465,,,,,,,87.0,110.0,105.0,95.0,101.0,98.0,129.0,113.0,116.0,102.0,103.0,101.0,0.278,0.352,0.29,0.08,,,1.32,-1.59,-1.61,-1.02,,,93.3,90.4,,93.7,84.3,,0.273,0.455,0.25,0.385,0.462,0.11,0.31,0.586,0.194,0.174,0.314,0.344,,,,,,,0.167,0.333,0.3,,,,,,,,,
66,2024-08-26,745133,Flyout,field_out,True,650333,667463,Luis Arraez,John King,0,055cfdfb-f2ac-47ba-b065-9fd8224d2e06,667463.0,johnking,"King, J",Left,John King,STL,3.1,3.73,49.1,105.0,81.0,101.0,0.848,5.84,1.46,9.67,0.91,2.62,0.293,0.383,0.156,0.287,0.439,88.0,105.0,103.0,,,,62.0,122.0,120.0,79.0,106.0,98.0,78.0,104.0,109.0,,,,0.585,0.013,,0.12,,0.282,4.22,,1.12,-2.77,,-0.09,93.5,,84.1,93.4,83.3,,,,,0.303,0.376,0.115,,,,,,,0.241,0.362,0.234,,,,0.261,0.522,0.317,,,,,,,,,
67,2024-08-26,745133,Groundout,field_out,True,502054,656945,Tommy Pham,Tanner Scott,0,3642e2bf-248e-4dfe-8ca0-0879e40ea198,656945.0,tannerscott,"Scott, Tan",Left,Tanner Scott,- - -,1.54,2.81,58.1,98.0,145.0,108.0,0.69,10.03,4.63,4.78,0.46,1.56,0.326,0.355,0.232,0.225,0.441,,,,,,,151.0,97.0,106.0,,,,136.0,100.0,110.0,,,,,0.59,,0.409,,0.001,1.99,,,1.31,,-2.01,97.0,,92.0,,88.5,,,,,,,,,,,0.11,0.147,0.274,,,,,,,0.211,0.311,0.412,,,,,,,,,
68,2024-08-26,745133,Groundout,field_out,True,671056,656945,Iván Herrera,Tanner Scott,0,694bf18b-f5cb-4267-bb7a-1df9763bff1f,656945.0,tannerscott,"Scott, Tan",Left,Tanner Scott,- - -,1.54,2.81,58.1,98.0,145.0,108.0,0.69,10.03,4.63,4.78,0.46,1.56,0.326,0.355,0.232,0.225,0.441,,,,,,,151.0,97.0,106.0,,,,136.0,100.0,110.0,,,,,0.59,,0.409,,0.001,1.99,,,1.31,,-2.01,97.0,,92.0,,88.5,,,,,,,,,,,0.11,0.147,0.274,,,,,,,0.211,0.311,0.412,,,,,,,,,
69,2024-08-26,745133,Single,single,False,680977,656945,Brendan Donovan,Tanner Scott,1,e2f69653-3e1a-4941-8b60-ac00cbc9d3b3,656945.0,tannerscott,"Scott, Tan",Left,Tanner Scott,- - -,1.54,2.81,58.1,98.0,145.0,108.0,0.69,10.03,4.63,4.78,0.46,1.56,0.326,0.355,0.232,0.225,0.441,,,,,,,151.0,97.0,106.0,,,,136.0,100.0,110.0,,,,,0.59,,0.409,,0.001,1.99,,,1.31,,-2.01,97.0,,92.0,,88.5,,,,,,,,,,,0.11,0.147,0.274,,,,,,,0.211,0.311,0.412,,,,,,,,,
70,2024-08-26,745133,Lineout,field_out,True,502671,656945,Paul Goldschmidt,Tanner Scott,0,5cb7eb97-0ead-4eca-a0e3-28517e4a41f2,656945.0,tannerscott,"Scott, Tan",Left,Tanner Scott,- - -,1.54,2.81,58.1,98.0,145.0,108.0,0.69,10.03,4.63,4.78,0.46,1.56,0.326,0.355,0.232,0.225,0.441,,,,,,,151.0,97.0,106.0,,,,136.0,100.0,110.0,,,,,0.59,,0.409,,0.001,1.99,,,1.31,,-2.01,97.0,,92.0,,88.5,,,,,,,,,,,0.11,0.147,0.274,,,,,,,0.211,0.311,0.412,,,,,,,,,
71,2024-08-26,745133,Hit By Pitch,hit_by_pitch,False,595777,681517,Jurickson Profar,Kyle Leahy,0,41e38f23-961a-4813-b5cf-ac4bc43b4f15,681517.0,kyleleahy,Leahy,Right,Kyle Leahy,STL,3.74,4.47,43.1,103.0,110.0,104.0,0.785,5.4,1.87,7.06,0.83,0.98,0.227,0.364,0.121,0.386,0.45,96.0,98.0,101.0,122.0,101.0,104.0,101.0,100.0,95.0,,,,124.0,107.0,115.0,,,,,0.447,,0.414,0.059,0.08,0.9,,,1.69,2.61,0.85,95.5,,89.8,,88.2,81.3,0.132,0.211,0.296,,,,,,,0.273,0.491,0.197,0.2,0.2,0.24,0.0,0.0,0.0,0.25,0.354,0.239,,,,,,,,,
72,2024-08-26,745133,Grounded Into DP,grounded_into_double_play,True,630105,681517,Jake Cronenworth,Kyle Leahy,1,d30c20a3-28d9-46f9-9439-8d9182312c79,681517.0,kyleleahy,Leahy,Right,Kyle Leahy,STL,3.74,4.47,43.1,103.0,110.0,104.0,0.785,5.4,1.87,7.06,0.83,0.98,0.227,0.364,0.121,0.386,0.45,96.0,98.0,101.0,122.0,101.0,104.0,101.0,100.0,95.0,,,,124.0,107.0,115.0,,,,,0.447,,0.414,0.059,0.08,0.9,,,1.69,2.61,0.85,95.5,,89.8,,88.2,81.3,0.132,0.211,0.296,,,,,,,0.273,0.491,0.197,0.2,0.2,0.24,0.0,0.0,0.0,0.25,0.354,0.239,,,,,,,,,
73,2024-08-26,745133,Groundout,field_out,True,592518,681517,Manny Machado,Kyle Leahy,0,e85eaeef-b2ac-4a30-80b3-40002222985b,681517.0,kyleleahy,Leahy,Right,Kyle Leahy,STL,3.74,4.47,43.1,103.0,110.0,104.0,0.785,5.4,1.87,7.06,0.83,0.98,0.227,0.364,0.121,0.386,0.45,96.0,98.0,101.0,122.0,101.0,104.0,101.0,100.0,95.0,,,,124.0,107.0,115.0,,,,,0.447,,0.414,0.059,0.08,0.9,,,1.69,2.61,0.85,95.5,,89.8,,88.2,81.3,0.132,0.211,0.296,,,,,,,0.273,0.491,0.197,0.2,0.2,0.24,0.0,0.0,0.0,0.25,0.354,0.239,,,,,,,,,
74,2024-08-26,745133,Flyout,field_out,True,663609,663158,Luken Baker,Robert Suarez,0,c41eabe7-2547-4979-99ea-ec09864fba36,663158.0,robertsuarez,"Suarez, R",Right,Robert Suarez,SDP,2.04,2.66,53.0,104.0,138.0,111.0,0.773,8.49,1.7,6.79,0.68,1.03,0.327,0.347,0.177,0.32,0.46,111.0,96.0,101.0,,,,144.0,106.0,115.0,133.0,102.0,99.0,,,,,,,0.141,0.742,0.003,,,0.114,2.25,0.75,2.56,,,-2.9,99.0,93.2,91.1,98.6,,,,,,0.188,0.219,0.083,,,,0.204,0.279,0.249,0.25,0.625,0.455,,,,,,,,,,,,,,,
75,2024-08-26,745133,Flyout,field_out,True,687363,663158,Victor Scott II,Robert Suarez,0,189b4def-ca6e-4028-a6a1-c524992cde37,663158.0,robertsuarez,"Suarez, R",Right,Robert Suarez,SDP,2.04,2.66,53.0,104.0,138.0,111.0,0.773,8.49,1.7,6.79,0.68,1.03,0.327,0.347,0.177,0.32,0.46,111.0,96.0,101.0,,,,144.0,106.0,115.0,133.0,102.0,99.0,,,,,,,0.141,0.742,0.003,,,0.114,2.25,0.75,2.56,,,-2.9,99.0,93.2,91.1,98.6,,,,,,0.188,0.219,0.083,,,,0.204,0.279,0.249,0.25,0.625,0.455,,,,,,,,,,,,,,,
76,2024-08-26,745133,Single,single,False,691026,663158,Masyn Winn,Robert Suarez,0,b86ec053-f828-46ad-83d8-ffe140888f5d,663158.0,robertsuarez,"Suarez, R",Right,Robert Suarez,SDP,2.04,2.66,53.0,104.0,138.0,111.0,0.773,8.49,1.7,6.79,0.68,1.03,0.327,0.347,0.177,0.32,0.46,111.0,96.0,101.0,,,,144.0,106.0,115.0,133.0,102.0,99.0,,,,,,,0.141,0.742,0.003,,,0.114,2.25,0.75,2.56,,,-2.9,99.0,93.2,91.1,98.6,,,,,,0.188,0.219,0.083,,,,0.204,0.279,0.249,0.25,0.625,0.455,,,,,,,,,,,,,,,
77,2024-08-26,745133,Single,single,False,676475,663158,Alec Burleson,Robert Suarez,1,653711c2-13bb-486a-9a27-975506fecb6d,663158.0,robertsuarez,"Suarez, R",Right,Robert Suarez,SDP,2.04,2.66,53.0,104.0,138.0,111.0,0.773,8.49,1.7,6.79,0.68,1.03,0.327,0.347,0.177,0.32,0.46,111.0,96.0,101.0,,,,144.0,106.0,115.0,133.0,102.0,99.0,,,,,,,0.141,0.742,0.003,,,0.114,2.25,0.75,2.56,,,-2.9,99.0,93.2,91.1,98.6,,,,,,0.188,0.219,0.083,,,,0.204,0.279,0.249,0.25,0.625,0.455,,,,,,,,,,,,,,,
78,2024-08-26,745133,Groundout,field_out,True,571448,663158,Nolan Arenado,Robert Suarez,1,0bab7bb0-34aa-4909-9eb0-b4e7cee98eba,663158.0,robertsuarez,"Suarez, R",Right,Robert Suarez,SDP,2.04,2.66,53.0,104.0,138.0,111.0,0.773,8.49,1.7,6.79,0.68,1.03,0.327,0.347,0.177,0.32,0.46,111.0,96.0,101.0,,,,144.0,106.0,115.0,133.0,102.0,99.0,,,,,,,0.141,0.742,0.003,,,0.114,2.25,0.75,2.56,,,-2.9,99.0,93.2,91.1,98.6,,,,,,0.188,0.219,0.083,,,,0.204,0.279,0.249,0.25,0.625,0.455,,,,,,,,,,,,,,,
