,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,FA%,FC%,SL%,CU%,CH%,wFA/C,wFC/C,wSL/C,wCU/C,wCH/C,vFA,vFC,vCH,vSL,vCU,FF_ba,FF_slg,FF_whiff,CH_ba,CH_slg,CH_whiff,FC_ba,FC_slg,FC_whiff,SL_ba,SL_slg,SL_whiff,Stf+ SI,Loc+ SI,Pit+ SI,SI%,wSI/C,vSI,CU_ba,CU_slg,CU_whiff,SI_ba,SI_slg,SI_whiff,ST_ba,ST_slg,ST_whiff,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,FS_slg,FS_whiff
71,2024-08-26,745865,Home Run,home_run,False,571657,572955,Kyle Farmer,Pierce Johnson,0,229bd71d-4319-4ca4-837c-be8eae5d13aa,572955.0,piercejohnson,Johnson,Right,Pierce Johnson,ATL,3.47,3.81,46.2,101.0,135.0,104.0,0.736,10.61,4.24,7.91,0.58,1.46,0.175,0.417,0.142,0.342,0.442,,,,147.0,103.0,108.0,98.0,97.0,95.0,,,,108.0,86.0,85.0,0.214,0.031,,0.754,,-1.26,0.88,,0.89,,95.4,92.0,,,85.5,0.28,0.36,0.241,,,,0.0,0.0,0.286,,,,,,,,,,0.231,0.34,0.297,,,,,,,,,,,,,,,
72,2024-08-26,745865,Lineout,field_out,True,666397,572955,Edouard Julien,Pierce Johnson,0,72dd7da0-44c0-4df7-89bb-70377bd2078f,572955.0,piercejohnson,Johnson,Right,Pierce Johnson,ATL,3.47,3.81,46.2,101.0,135.0,104.0,0.736,10.61,4.24,7.91,0.58,1.46,0.175,0.417,0.142,0.342,0.442,,,,147.0,103.0,108.0,98.0,97.0,95.0,,,,108.0,86.0,85.0,0.214,0.031,,0.754,,-1.26,0.88,,0.89,,95.4,92.0,,,85.5,0.28,0.36,0.241,,,,0.0,0.0,0.286,,,,,,,,,,0.231,0.34,0.297,,,,,,,,,,,,,,,
73,2024-08-26,745865,Flyout,field_out,True,543877,572955,Christian Vázquez,Pierce Johnson,0,5be82e27-5e96-4c95-a189-1c20d03806f4,572955.0,piercejohnson,Johnson,Right,Pierce Johnson,ATL,3.47,3.81,46.2,101.0,135.0,104.0,0.736,10.61,4.24,7.91,0.58,1.46,0.175,0.417,0.142,0.342,0.442,,,,147.0,103.0,108.0,98.0,97.0,95.0,,,,108.0,86.0,85.0,0.214,0.031,,0.754,,-1.26,0.88,,0.89,,95.4,92.0,,,85.5,0.28,0.36,0.241,,,,0.0,0.0,0.286,,,,,,,,,,0.231,0.34,0.297,,,,,,,,,,,,,,,
74,2024-08-26,745865,Lineout,field_out,True,518595,678692,Travis d'Arnaud,Ronny Henriquez,0,76e0d3fa-d11f-484f-855b-286c942c845c,678692.0,ronnyhenriquez,Henriquez,Right,Ronny Henriquez,MIN,2.7,4.2,10.0,103.0,98.0,107.0,0.702,9.0,2.7,9.0,0.9,1.2,0.167,0.267,0.133,0.433,0.451,65.0,103.0,102.0,,,,126.0,111.0,124.0,101.0,96.0,98.0,,,,0.329,,0.341,,0.311,-0.7,,-2.33,,3.22,95.5,,90.4,88.5,,0.267,0.6,0.139,0.133,0.133,0.462,,,,0.444,0.556,0.429,149.0,99.0,101.0,0.018,9.15,94.3,,,,,,,,,,,,,,,,,,
75,2024-08-26,745865,Lineout,field_out,True,657656,678692,Ramón Laureano,Ronny Henriquez,0,db051a07-a67a-4059-b79d-6b37b68db5a0,678692.0,ronnyhenriquez,Henriquez,Right,Ronny Henriquez,MIN,2.7,4.2,10.0,103.0,98.0,107.0,0.702,9.0,2.7,9.0,0.9,1.2,0.167,0.267,0.133,0.433,0.451,65.0,103.0,102.0,,,,126.0,111.0,124.0,101.0,96.0,98.0,,,,0.329,,0.341,,0.311,-0.7,,-2.33,,3.22,95.5,,90.4,88.5,,0.267,0.6,0.139,0.133,0.133,0.462,,,,0.444,0.556,0.429,149.0,99.0,101.0,0.018,9.15,94.3,,,,,,,,,,,,,,,,,,
76,2024-08-26,745865,Strikeout,strikeout,True,672284,678692,Jarred Kelenic,Ronny Henriquez,0,115c034a-9c18-4e46-8b39-da795a4cfcb5,678692.0,ronnyhenriquez,Henriquez,Right,Ronny Henriquez,MIN,2.7,4.2,10.0,103.0,98.0,107.0,0.702,9.0,2.7,9.0,0.9,1.2,0.167,0.267,0.133,0.433,0.451,65.0,103.0,102.0,,,,126.0,111.0,124.0,101.0,96.0,98.0,,,,0.329,,0.341,,0.311,-0.7,,-2.33,,3.22,95.5,,90.4,88.5,,0.267,0.6,0.139,0.133,0.133,0.462,,,,0.444,0.556,0.429,149.0,99.0,101.0,0.018,9.15,94.3,,,,,,,,,,,,,,,,,,
77,2024-08-26,745865,Home Run,home_run,False,670242,669276,Matt Wallner,Dylan Lee,0,1aceab6b-5ee6-4db8-a8cb-9331f1cb0181,669276.0,dylanlee,"Lee, D",Left,Dylan Lee,ATL,1.94,2.48,51.0,103.0,97.0,104.0,0.661,10.41,2.47,7.24,0.88,0.82,0.138,0.492,0.077,0.277,0.444,105.0,105.0,99.0,,,,88.0,102.0,99.0,100.0,103.0,109.0,,,,0.333,,0.54,,0.127,-0.31,,1.9,,0.51,92.1,,85.6,83.9,,0.305,0.525,0.156,0.226,0.355,0.446,,,,0.167,0.271,0.454,,,,,,,,,,,,,,,,,,,,,,,,
78,2024-08-26,745865,Strikeout,strikeout,True,668885,669276,Austin Martin,Dylan Lee,0,af2b83e1-9694-41a9-948a-dec9c65841db,669276.0,dylanlee,"Lee, D",Left,Dylan Lee,ATL,1.94,2.48,51.0,103.0,97.0,104.0,0.661,10.41,2.47,7.24,0.88,0.82,0.138,0.492,0.077,0.277,0.444,105.0,105.0,99.0,,,,88.0,102.0,99.0,100.0,103.0,109.0,,,,0.333,,0.54,,0.127,-0.31,,1.9,,0.51,92.1,,85.6,83.9,,0.305,0.525,0.156,0.226,0.355,0.446,,,,0.167,0.271,0.454,,,,,,,,,,,,,,,,,,,,,,,,
79,2024-08-26,745865,Groundout,field_out,True,622534,669276,Manuel Margot,Dylan Lee,0,3bbea47e-9986-4987-b8ec-7dc88bdd8ca0,669276.0,dylanlee,"Lee, D",Left,Dylan Lee,ATL,1.94,2.48,51.0,103.0,97.0,104.0,0.661,10.41,2.47,7.24,0.88,0.82,0.138,0.492,0.077,0.277,0.444,105.0,105.0,99.0,,,,88.0,102.0,99.0,100.0,103.0,109.0,,,,0.333,,0.54,,0.127,-0.31,,1.9,,0.51,92.1,,85.6,83.9,,0.305,0.525,0.156,0.226,0.355,0.446,,,,0.167,0.271,0.454,,,,,,,,,,,,,,,,,,,,,,,,
80,2024-08-26,745865,Strikeout,strikeout,True,668904,669276,Royce Lewis,Dylan Lee,0,983acd4a-b433-4694-b16b-86e9b06e1fe8,669276.0,dylanlee,"Lee, D",Left,Dylan Lee,ATL,1.94,2.48,51.0,103.0,97.0,104.0,0.661,10.41,2.47,7.24,0.88,0.82,0.138,0.492,0.077,0.277,0.444,105.0,105.0,99.0,,,,88.0,102.0,99.0,100.0,103.0,109.0,,,,0.333,,0.54,,0.127,-0.31,,1.9,,0.51,92.1,,85.6,83.9,,0.305,0.525,0.156,0.226,0.355,0.446,,,,0.167,0.271,0.454,,,,,,,,,,,,,,,,,,,,,,,,
