,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FA%,FC%,SL%,CU%,CH%,wFA/C,wFC/C,wSI/C,wSL/C,wCU/C,wCH/C,vFA,vFC,vCH,vSI,vSL,vCU,CH_ba,CH_slg,CH_whiff,SL_ba,SL_slg,SL_whiff,FC_ba,FC_slg,FC_whiff,FF_ba,FF_slg,FF_whiff,SI_ba,SI_slg,SI_whiff,CU_ba,CU_slg,CU_whiff,Stf+ FS,Loc+ FS,Pit+ FS,FS%,KC%,wFS/C,wKC/C,vFS,vKC,FS_ba,FS_slg,FS_whiff,SV_ba,SV_slg,SV_whiff
58,2024-04-03,747219,Pop Out,field_out,True,682998,641656,Corbin Carroll,Ian Hamilton,0,dad911db-f85c-4a92-90ac-70c17df78ae2,641656.0,ianhamilton,"Hamilton, I",Right,Ian Hamilton,NYY,4.55,4.1,29.2,101.0,117.0,101.0,0.668,9.1,4.25,10.01,0.3,1.39,0.281,0.371,0.135,0.202,0.401,,,,,,,86.0,98.0,96.0,90.0,96.0,93.0,144.0,108.0,109.0,,,,0.247,0.224,,0.53,,,1.11,,-3.02,-0.09,,,96.3,,,95.6,88.4,,,,,0.254,0.343,0.454,,,,0.136,0.273,0.24,0.5,0.615,0.122,,,,,,,,,,,,,,,,,,
59,2024-04-03,747219,Groundout,field_out,True,666971,641656,Lourdes Gurriel Jr.,Ian Hamilton,0,4a881032-2670-424e-8764-c1736c61da96,641656.0,ianhamilton,"Hamilton, I",Right,Ian Hamilton,NYY,4.55,4.1,29.2,101.0,117.0,101.0,0.668,9.1,4.25,10.01,0.3,1.39,0.281,0.371,0.135,0.202,0.401,,,,,,,86.0,98.0,96.0,90.0,96.0,93.0,144.0,108.0,109.0,,,,0.247,0.224,,0.53,,,1.11,,-3.02,-0.09,,,96.3,,,95.6,88.4,,,,,0.254,0.343,0.454,,,,0.136,0.273,0.24,0.5,0.615,0.122,,,,,,,,,,,,,,,,,,
60,2024-04-03,747219,Strikeout,strikeout,True,572233,641656,Christian Walker,Ian Hamilton,0,ad9e9615-273a-4e6f-9a21-210b29d3406a,641656.0,ianhamilton,"Hamilton, I",Right,Ian Hamilton,NYY,4.55,4.1,29.2,101.0,117.0,101.0,0.668,9.1,4.25,10.01,0.3,1.39,0.281,0.371,0.135,0.202,0.401,,,,,,,86.0,98.0,96.0,90.0,96.0,93.0,144.0,108.0,109.0,,,,0.247,0.224,,0.53,,,1.11,,-3.02,-0.09,,,96.3,,,95.6,88.4,,,,,0.254,0.343,0.454,,,,0.136,0.273,0.24,0.5,0.615,0.122,,,,,,,,,,,,,,,,,,
61,2024-04-03,747219,Pop Out,field_out,True,592450,657044,Aaron Judge,Ryan Thompson,0,5ba15e33-3fec-4e6e-b215-fecda57714cc,657044.0,ryanthompson,"Thompson, R",Right,Ryan Thompson,ARI,1.99,3.49,40.2,104.0,113.0,109.0,0.82,6.42,1.55,7.52,0.89,2.59,0.172,0.484,0.18,0.328,0.45,,,,,,,127.0,123.0,115.0,106.0,101.0,104.0,131.0,104.0,119.0,,,,0.668,0.094,,0.238,,,0.23,,1.32,0.21,,,92.4,,,90.9,78.7,,,,,0.212,0.364,0.288,,,,0.091,0.273,0.24,0.248,0.381,0.161,,,,,,,,,,,,,,,,,,
62,2024-04-03,747219,Flyout,field_out,True,519203,657044,Anthony Rizzo,Ryan Thompson,0,14e70003-e243-47f1-ac90-8b92b310e3af,657044.0,ryanthompson,"Thompson, R",Right,Ryan Thompson,ARI,1.99,3.49,40.2,104.0,113.0,109.0,0.82,6.42,1.55,7.52,0.89,2.59,0.172,0.484,0.18,0.328,0.45,,,,,,,127.0,123.0,115.0,106.0,101.0,104.0,131.0,104.0,119.0,,,,0.668,0.094,,0.238,,,0.23,,1.32,0.21,,,92.4,,,90.9,78.7,,,,,0.212,0.364,0.288,,,,0.091,0.273,0.24,0.248,0.381,0.161,,,,,,,,,,,,,,,,,,
63,2024-04-03,747219,Strikeout,strikeout,True,683011,657044,Anthony Volpe,Ryan Thompson,0,28fe84e7-4940-4b0f-89dc-1d5da8730854,657044.0,ryanthompson,"Thompson, R",Right,Ryan Thompson,ARI,1.99,3.49,40.2,104.0,113.0,109.0,0.82,6.42,1.55,7.52,0.89,2.59,0.172,0.484,0.18,0.328,0.45,,,,,,,127.0,123.0,115.0,106.0,101.0,104.0,131.0,104.0,119.0,,,,0.668,0.094,,0.238,,,0.23,,1.32,0.21,,,92.4,,,90.9,78.7,,,,,0.212,0.364,0.288,,,,0.091,0.273,0.24,0.248,0.381,0.161,,,,,,,,,,,,,,,,,,
64,2024-04-03,747219,Strikeout,strikeout,True,553993,642528,Eugenio Suárez,Jonathan Loáisiga,0,add23cfd-7cbe-49fb-b9ba-eb7fc9ee8dee,642528.0,jonathanloaisiga,Loáisiga,Right,Jonathan Loáisiga,NYY,0.0,4.22,4.0,106.0,104.0,110.0,0.844,6.75,2.25,15.75,0.0,4.5,0.438,0.125,0.375,0.313,0.41,67.0,108.0,102.0,158.0,75.0,93.0,86.0,52.0,52.0,101.0,113.0,117.0,,,,,,,0.672,0.016,,,0.148,0.164,-2.0,,-3.43,,0.35,6.58,98.4,,89.8,97.9,,87.8,0.0,0.0,0.143,,,,,,,,,,0.438,0.438,0.05,,,,,,,,,,,,,,,,,,
65,2024-04-03,747219,Groundout,field_out,True,607054,642528,Jace Peterson,Jonathan Loáisiga,0,855fcfb3-9746-464f-b2bc-846b4987a97c,642528.0,jonathanloaisiga,Loáisiga,Right,Jonathan Loáisiga,NYY,0.0,4.22,4.0,106.0,104.0,110.0,0.844,6.75,2.25,15.75,0.0,4.5,0.438,0.125,0.375,0.313,0.41,67.0,108.0,102.0,158.0,75.0,93.0,86.0,52.0,52.0,101.0,113.0,117.0,,,,,,,0.672,0.016,,,0.148,0.164,-2.0,,-3.43,,0.35,6.58,98.4,,89.8,97.9,,87.8,0.0,0.0,0.143,,,,,,,,,,0.438,0.438,0.05,,,,,,,,,,,,,,,,,,
66,2024-04-03,747219,Groundout,field_out,True,678489,642528,Jorge Barrosa,Jonathan Loáisiga,0,0e22f18e-3dfe-4ce4-9900-bd72f89145e8,642528.0,jonathanloaisiga,Loáisiga,Right,Jonathan Loáisiga,NYY,0.0,4.22,4.0,106.0,104.0,110.0,0.844,6.75,2.25,15.75,0.0,4.5,0.438,0.125,0.375,0.313,0.41,67.0,108.0,102.0,158.0,75.0,93.0,86.0,52.0,52.0,101.0,113.0,117.0,,,,,,,0.672,0.016,,,0.148,0.164,-2.0,,-3.43,,0.35,6.58,98.4,,89.8,97.9,,87.8,0.0,0.0,0.143,,,,,,,,,,0.438,0.438,0.05,,,,,,,,,,,,,,,,,,
67,2024-04-03,747219,Home Run,home_run,False,657077,656464,Alex Verdugo,Kevin Ginkel,1,334d746f-54db-4c1d-883d-3ada9660776c,656464.0,kevinginkel,Ginkel,Right,Kevin Ginkel,ARI,2.55,3.36,42.1,104.0,105.0,105.0,0.768,9.14,1.49,8.5,0.64,1.27,0.262,0.402,0.115,0.352,0.407,,,,,,,89.0,105.0,99.0,88.0,103.0,101.0,134.0,103.0,115.0,,,,0.108,0.523,,0.369,,,0.98,,1.28,-0.37,,,96.0,,,94.5,87.6,,,,,0.246,0.41,0.392,,,,0.235,0.346,0.184,0.286,0.286,0.116,,,,,,,,,,,,,,,,,,
68,2024-04-03,747219,Flyout,field_out,True,665828,656464,Oswaldo Cabrera,Kevin Ginkel,0,bf43f23c-09f8-494b-a18d-e69e937c66ee,656464.0,kevinginkel,Ginkel,Right,Kevin Ginkel,ARI,2.55,3.36,42.1,104.0,105.0,105.0,0.768,9.14,1.49,8.5,0.64,1.27,0.262,0.402,0.115,0.352,0.407,,,,,,,89.0,105.0,99.0,88.0,103.0,101.0,134.0,103.0,115.0,,,,0.108,0.523,,0.369,,,0.98,,1.28,-0.37,,,96.0,,,94.5,87.6,,,,,0.246,0.41,0.392,,,,0.235,0.346,0.184,0.286,0.286,0.116,,,,,,,,,,,,,,,,,,
69,2024-04-03,747219,Flyout,field_out,True,669224,656464,Austin Wells,Kevin Ginkel,0,3c46997d-ea01-4dbc-be57-0b2f3f7750b8,656464.0,kevinginkel,Ginkel,Right,Kevin Ginkel,ARI,2.55,3.36,42.1,104.0,105.0,105.0,0.768,9.14,1.49,8.5,0.64,1.27,0.262,0.402,0.115,0.352,0.407,,,,,,,89.0,105.0,99.0,88.0,103.0,101.0,134.0,103.0,115.0,,,,0.108,0.523,,0.369,,,0.98,,1.28,-0.37,,,96.0,,,94.5,87.6,,,,,0.246,0.41,0.392,,,,0.235,0.346,0.184,0.286,0.286,0.116,,,,,,,,,,,,,,,,,,
70,2024-04-03,747219,Groundout,field_out,True,542932,656464,Jon Berti,Kevin Ginkel,0,581ff092-6118-4e62-aea6-51ccfd12b2f4,656464.0,kevinginkel,Ginkel,Right,Kevin Ginkel,ARI,2.55,3.36,42.1,104.0,105.0,105.0,0.768,9.14,1.49,8.5,0.64,1.27,0.262,0.402,0.115,0.352,0.407,,,,,,,89.0,105.0,99.0,88.0,103.0,101.0,134.0,103.0,115.0,,,,0.108,0.523,,0.369,,,0.98,,1.28,-0.37,,,96.0,,,94.5,87.6,,,,,0.246,0.41,0.392,,,,0.235,0.346,0.184,0.286,0.286,0.116,,,,,,,,,,,,,,,,,,
71,2024-04-03,747219,Groundout,field_out,True,592626,605280,Joc Pederson,Clay Holmes,1,166657e8-6d3e-493c-87a9-acf9cf797d90,605280.0,clayholmes,"Holmes, C",Right,Clay Holmes,NYY,2.77,2.96,39.0,99.0,127.0,107.0,0.758,9.46,2.31,9.46,0.46,3.55,0.216,0.379,0.207,0.259,0.425,,,,,,,,,,104.0,97.0,102.0,180.0,103.0,114.0,,,,0.617,,,0.383,,,,,-0.78,1.82,,,,,,96.5,85.8,,,,,0.25,0.3,0.41,,,,,,,0.327,0.433,0.181,,,,,,,,,,,,,,,,,,
72,2024-04-03,747219,Field Error,field_error,False,672695,605280,Geraldo Perdomo,Clay Holmes,1,090d3deb-8457-44f2-ad32-5460e8ddb508,605280.0,clayholmes,"Holmes, C",Right,Clay Holmes,NYY,2.77,2.96,39.0,99.0,127.0,107.0,0.758,9.46,2.31,9.46,0.46,3.55,0.216,0.379,0.207,0.259,0.425,,,,,,,,,,104.0,97.0,102.0,180.0,103.0,114.0,,,,0.617,,,0.383,,,,,-0.78,1.82,,,,,,96.5,85.8,,,,,0.25,0.3,0.41,,,,,,,0.327,0.433,0.181,,,,,,,,,,,,,,,,,,
73,2024-04-03,747219,Groundout,field_out,True,606466,605280,Ketel Marte,Clay Holmes,1,e343928f-2baf-4918-9725-e1bdcc266724,605280.0,clayholmes,"Holmes, C",Right,Clay Holmes,NYY,2.77,2.96,39.0,99.0,127.0,107.0,0.758,9.46,2.31,9.46,0.46,3.55,0.216,0.379,0.207,0.259,0.425,,,,,,,,,,104.0,97.0,102.0,180.0,103.0,114.0,,,,0.617,,,0.383,,,,,-0.78,1.82,,,,,,96.5,85.8,,,,,0.25,0.3,0.41,,,,,,,0.327,0.433,0.181,,,,,,,,,,,,,,,,,,
74,2024-04-03,747219,Single,single,False,682998,605280,Corbin Carroll,Clay Holmes,1,23cb0d81-9de4-40d2-b2d7-2bec8a5d131d,605280.0,clayholmes,"Holmes, C",Right,Clay Holmes,NYY,2.77,2.96,39.0,99.0,127.0,107.0,0.758,9.46,2.31,9.46,0.46,3.55,0.216,0.379,0.207,0.259,0.425,,,,,,,,,,104.0,97.0,102.0,180.0,103.0,114.0,,,,0.617,,,0.383,,,,,-0.78,1.82,,,,,,96.5,85.8,,,,,0.25,0.3,0.41,,,,,,,0.327,0.433,0.181,,,,,,,,,,,,,,,,,,
75,2024-04-03,747219,Groundout,field_out,True,666971,605280,Lourdes Gurriel Jr.,Clay Holmes,0,ea163311-470f-4604-8b47-1522700a4b4d,605280.0,clayholmes,"Holmes, C",Right,Clay Holmes,NYY,2.77,2.96,39.0,99.0,127.0,107.0,0.758,9.46,2.31,9.46,0.46,3.55,0.216,0.379,0.207,0.259,0.425,,,,,,,,,,104.0,97.0,102.0,180.0,103.0,114.0,,,,0.617,,,0.383,,,,,-0.78,1.82,,,,,,96.5,85.8,,,,,0.25,0.3,0.41,,,,,,,0.327,0.433,0.181,,,,,,,,,,,,,,,,,,
76,2024-04-03,747219,Single,single,False,650402,543518,Gleyber Torres,Scott McGough,1,7630d1e5-a210-4765-8f56-edcb09571e44,543518.0,scottmcgough,McGough,Right,Scott McGough,ARI,7.33,5.61,27.0,95.0,89.0,93.0,0.749,6.67,6.0,9.33,1.67,0.97,0.282,0.271,0.129,0.341,0.418,,,,,,,99.0,94.0,93.0,82.0,112.0,99.0,117.0,102.0,108.0,,,,0.041,0.49,,0.137,,,-3.54,,6.02,1.24,,,93.1,,,93.4,87.3,,,,,0.267,0.4,0.2,,,,0.37,0.741,0.192,0.0,0.0,0.125,,,,63.0,93.0,87.0,0.33,0.002,-0.4,4.87,85.0,78.6,0.133,0.267,0.405,,,
77,2024-04-03,747219,Lineout,field_out,True,665742,543518,Juan Soto,Scott McGough,1,6289de5f-7fe1-4a4b-8187-3a22deeab5db,543518.0,scottmcgough,McGough,Right,Scott McGough,ARI,7.33,5.61,27.0,95.0,89.0,93.0,0.749,6.67,6.0,9.33,1.67,0.97,0.282,0.271,0.129,0.341,0.418,,,,,,,99.0,94.0,93.0,82.0,112.0,99.0,117.0,102.0,108.0,,,,0.041,0.49,,0.137,,,-3.54,,6.02,1.24,,,93.1,,,93.4,87.3,,,,,0.267,0.4,0.2,,,,0.37,0.741,0.192,0.0,0.0,0.125,,,,63.0,93.0,87.0,0.33,0.002,-0.4,4.87,85.0,78.6,0.133,0.267,0.405,,,
78,2024-04-03,747219,Double,double,False,592450,543518,Aaron Judge,Scott McGough,1,dad2b236-139a-418a-b10c-b2fbd22a150c,543518.0,scottmcgough,McGough,Right,Scott McGough,ARI,7.33,5.61,27.0,95.0,89.0,93.0,0.749,6.67,6.0,9.33,1.67,0.97,0.282,0.271,0.129,0.341,0.418,,,,,,,99.0,94.0,93.0,82.0,112.0,99.0,117.0,102.0,108.0,,,,0.041,0.49,,0.137,,,-3.54,,6.02,1.24,,,93.1,,,93.4,87.3,,,,,0.267,0.4,0.2,,,,0.37,0.741,0.192,0.0,0.0,0.125,,,,63.0,93.0,87.0,0.33,0.002,-0.4,4.87,85.0,78.6,0.133,0.267,0.405,,,
79,2024-04-03,747219,Strikeout,strikeout,True,519203,543518,Anthony Rizzo,Scott McGough,0,ee54e268-fa91-4b87-9674-0c258fee3f2b,543518.0,scottmcgough,McGough,Right,Scott McGough,ARI,7.33,5.61,27.0,95.0,89.0,93.0,0.749,6.67,6.0,9.33,1.67,0.97,0.282,0.271,0.129,0.341,0.418,,,,,,,99.0,94.0,93.0,82.0,112.0,99.0,117.0,102.0,108.0,,,,0.041,0.49,,0.137,,,-3.54,,6.02,1.24,,,93.1,,,93.4,87.3,,,,,0.267,0.4,0.2,,,,0.37,0.741,0.192,0.0,0.0,0.125,,,,63.0,93.0,87.0,0.33,0.002,-0.4,4.87,85.0,78.6,0.133,0.267,0.405,,,
80,2024-04-03,747219,Flyout,field_out,True,683011,543518,Anthony Volpe,Scott McGough,0,ad7e3fd7-3e50-479f-973c-c8640b803d66,543518.0,scottmcgough,McGough,Right,Scott McGough,ARI,7.33,5.61,27.0,95.0,89.0,93.0,0.749,6.67,6.0,9.33,1.67,0.97,0.282,0.271,0.129,0.341,0.418,,,,,,,99.0,94.0,93.0,82.0,112.0,99.0,117.0,102.0,108.0,,,,0.041,0.49,,0.137,,,-3.54,,6.02,1.24,,,93.1,,,93.4,87.3,,,,,0.267,0.4,0.2,,,,0.37,0.741,0.192,0.0,0.0,0.125,,,,63.0,93.0,87.0,0.33,0.002,-0.4,4.87,85.0,78.6,0.133,0.267,0.405,,,
81,2024-04-03,747219,Hit By Pitch,hit_by_pitch,False,572233,605280,Christian Walker,Clay Holmes,0,e47a2efa-9558-4332-a47c-c708430a36f4,605280.0,clayholmes,"Holmes, C",Right,Clay Holmes,NYY,2.77,2.96,39.0,99.0,127.0,107.0,0.758,9.46,2.31,9.46,0.46,3.55,0.216,0.379,0.207,0.259,0.425,,,,,,,,,,104.0,97.0,102.0,180.0,103.0,114.0,,,,0.617,,,0.383,,,,,-0.78,1.82,,,,,,96.5,85.8,,,,,0.25,0.3,0.41,,,,,,,0.327,0.433,0.181,,,,,,,,,,,,,,,,,,
82,2024-04-03,747219,Strikeout,strikeout,True,553993,605280,Eugenio Suárez,Clay Holmes,0,9488213f-df48-403a-9513-2ed69267f120,605280.0,clayholmes,"Holmes, C",Right,Clay Holmes,NYY,2.77,2.96,39.0,99.0,127.0,107.0,0.758,9.46,2.31,9.46,0.46,3.55,0.216,0.379,0.207,0.259,0.425,,,,,,,,,,104.0,97.0,102.0,180.0,103.0,114.0,,,,0.617,,,0.383,,,,,-0.78,1.82,,,,,,96.5,85.8,,,,,0.25,0.3,0.41,,,,,,,0.327,0.433,0.181,,,,,,,,,,,,,,,,,,
83,2024-04-03,747219,Strikeout,strikeout,True,607054,657571,Jace Peterson,Caleb Ferguson,0,33d47e1f-2b2f-49c1-abdb-a5be8cb63fa2,657571.0,calebferguson,Ferguson,Left,Caleb Ferguson,NYY,5.1,4.33,30.0,105.0,87.0,99.0,0.755,11.1,3.9,9.3,1.2,1.31,0.306,0.365,0.153,0.318,0.436,,,,67.0,96.0,95.0,89.0,106.0,100.0,81.0,93.0,84.0,129.0,42.0,60.0,89.0,108.0,102.0,0.056,0.548,0.28,0.004,0.113,,-0.82,2.27,-6.72,-2.71,-1.56,,93.7,88.7,,93.6,79.1,80.9,,,,,,,0.067,0.067,0.424,0.284,0.554,0.217,1.0,1.0,0.429,,,,,,,,,,,,,,,,0.357,0.429,0.296
84,2024-04-03,747219,Single,single,False,678489,657571,Jorge Barrosa,Caleb Ferguson,1,c924234a-8c03-4208-a654-146c003506cd,657571.0,calebferguson,Ferguson,Left,Caleb Ferguson,NYY,5.1,4.33,30.0,105.0,87.0,99.0,0.755,11.1,3.9,9.3,1.2,1.31,0.306,0.365,0.153,0.318,0.436,,,,67.0,96.0,95.0,89.0,106.0,100.0,81.0,93.0,84.0,129.0,42.0,60.0,89.0,108.0,102.0,0.056,0.548,0.28,0.004,0.113,,-0.82,2.27,-6.72,-2.71,-1.56,,93.7,88.7,,93.6,79.1,80.9,,,,,,,0.067,0.067,0.424,0.284,0.554,0.217,1.0,1.0,0.429,,,,,,,,,,,,,,,,0.357,0.429,0.296
85,2024-04-03,747219,Intent Walk,intent_walk,False,672515,657571,Gabriel Moreno,Caleb Ferguson,1,07472196-0866-1033-000c-f08cd117d70a,657571.0,calebferguson,Ferguson,Left,Caleb Ferguson,NYY,5.1,4.33,30.0,105.0,87.0,99.0,0.755,11.1,3.9,9.3,1.2,1.31,0.306,0.365,0.153,0.318,0.436,,,,67.0,96.0,95.0,89.0,106.0,100.0,81.0,93.0,84.0,129.0,42.0,60.0,89.0,108.0,102.0,0.056,0.548,0.28,0.004,0.113,,-0.82,2.27,-6.72,-2.71,-1.56,,93.7,88.7,,93.6,79.1,80.9,,,,,,,0.067,0.067,0.424,0.284,0.554,0.217,1.0,1.0,0.429,,,,,,,,,,,,,,,,0.357,0.429,0.296
86,2024-04-03,747219,Strikeout,strikeout,True,543518,657571,Scott McGough,Caleb Ferguson,0,e307ff46-2295-45fc-be3e-d24d0156ab73,657571.0,calebferguson,Ferguson,Left,Caleb Ferguson,NYY,5.1,4.33,30.0,105.0,87.0,99.0,0.755,11.1,3.9,9.3,1.2,1.31,0.306,0.365,0.153,0.318,0.436,,,,67.0,96.0,95.0,89.0,106.0,100.0,81.0,93.0,84.0,129.0,42.0,60.0,89.0,108.0,102.0,0.056,0.548,0.28,0.004,0.113,,-0.82,2.27,-6.72,-2.71,-1.56,,93.7,88.7,,93.6,79.1,80.9,,,,,,,0.067,0.067,0.424,0.284,0.554,0.217,1.0,1.0,0.429,,,,,,,,,,,,,,,,0.357,0.429,0.296
