,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ KC,Loc+ KC,Pit+ KC,Stf+ FS,Loc+ FS,Pit+ FS,SI%,FA%,FS%,SL%,KC%,wFA/C,wFS/C,wSI/C,wSL/C,wKC/C,vFA,vFS,vSI,vSL,vKC,SI_ba,SI_slg,SI_whiff,CU_ba,CU_slg,CU_whiff,FF_ba,FF_slg,FF_whiff,FS_ba,FS_slg,FS_whiff,SL_ba,SL_slg,SL_whiff,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FC,Loc+ FC,Pit+ FC,FC%,CU%,CH%,wFC/C,wCU/C,wCH/C,vFC,vCH,vCU,FC_ba,FC_slg,FC_whiff,CH_ba,CH_slg,CH_whiff
69,2024-05-13,746233,Single,single,False,607680,681676,Kevin Pillar,Ryan Fernandez,1,e5857547-aedb-4e2a-842f-e0c7756132ca,681676.0,ryanfernandez,Fernandez,Right,Ryan Fernandez,STL,2.08,3.27,43.1,99.0,99.0,99.0,0.711,8.93,3.53,6.85,0.42,1.6,0.191,0.452,0.087,0.261,0.394,109.0,91.0,86.0,88.0,94.0,92.0,109.0,105.0,107.0,,,,,,,0.348,0.025,,0.462,,-2.54,,1.31,2.1,,95.4,,95.2,86.9,,0.241,0.259,0.214,,,,0.5,0.5,0.286,,,,0.153,0.222,0.408,,,,,,,96.0,99.0,95.0,0.165,,,-0.43,,,89.9,,,0.28,0.44,0.188,,,
70,2024-05-13,746233,Strikeout,strikeout,True,681351,552640,Logan O'Hoppe,Andrew Kittredge,0,7d8531c1-0e52-448b-8c01-2260d62ef6c9,552640.0,andrewkittredge,Kittredge,Right,Andrew Kittredge,STL,3.53,4.57,43.1,106.0,116.0,111.0,0.754,8.93,2.7,8.1,1.66,1.16,0.197,0.484,0.156,0.279,0.438,98.0,115.0,116.0,97.0,103.0,102.0,133.0,106.0,117.0,,,,,,,0.392,0.114,,0.485,,0.02,,-0.46,0.45,,93.7,,94.6,88.1,,0.293,0.466,0.112,,,,0.217,0.348,0.22,,,,0.2,0.45,0.41,,,,,,,171.0,88.0,76.0,0.009,,,-5.76,,,88.2,,,,,,,,
71,2024-05-13,746233,Field Error,field_error,False,571448,660761,Nolan Arenado,José Suarez,0,d487a51b-9e28-4528-8121-37ee59b664a7,660761.0,josesuarez,"Suarez, J",Left,José Suarez,LAA,8.15,5.29,35.1,92.0,99.0,93.0,0.736,9.42,5.6,11.21,1.27,1.15,0.202,0.45,0.211,0.358,0.371,105.0,93.0,95.0,73.0,101.0,88.0,102.0,93.0,90.0,,,,,,,0.122,0.36,,0.256,,-1.96,,-7.21,0.41,,92.9,,91.8,81.3,,0.5,1.045,0.136,,,,0.36,0.76,0.311,,,,0.286,0.5,0.212,94.0,88.0,93.0,77.0,124.0,123.0,111.0,93.0,94.0,0.02,0.001,0.242,-8.06,-2.43,-0.87,88.7,82.7,74.1,0.5,1.0,0.143,0.255,0.431,0.329
72,2024-05-13,746233,Single,single,False,669357,660761,Nolan Gorman,José Suarez,1,1b0f27f2-838c-4882-970c-0598691fdf3d,660761.0,josesuarez,"Suarez, J",Left,José Suarez,LAA,8.15,5.29,35.1,92.0,99.0,93.0,0.736,9.42,5.6,11.21,1.27,1.15,0.202,0.45,0.211,0.358,0.371,105.0,93.0,95.0,73.0,101.0,88.0,102.0,93.0,90.0,,,,,,,0.122,0.36,,0.256,,-1.96,,-7.21,0.41,,92.9,,91.8,81.3,,0.5,1.045,0.136,,,,0.36,0.76,0.311,,,,0.286,0.5,0.212,94.0,88.0,93.0,77.0,124.0,123.0,111.0,93.0,94.0,0.02,0.001,0.242,-8.06,-2.43,-0.87,88.7,82.7,74.1,0.5,1.0,0.143,0.255,0.431,0.329
73,2024-05-13,746233,Walk,walk,False,671056,660761,Iván Herrera,José Suarez,1,2e5777ea-da46-498e-8c6e-eb4285c593e7,660761.0,josesuarez,"Suarez, J",Left,José Suarez,LAA,8.15,5.29,35.1,92.0,99.0,93.0,0.736,9.42,5.6,11.21,1.27,1.15,0.202,0.45,0.211,0.358,0.371,105.0,93.0,95.0,73.0,101.0,88.0,102.0,93.0,90.0,,,,,,,0.122,0.36,,0.256,,-1.96,,-7.21,0.41,,92.9,,91.8,81.3,,0.5,1.045,0.136,,,,0.36,0.76,0.311,,,,0.286,0.5,0.212,94.0,88.0,93.0,77.0,124.0,123.0,111.0,93.0,94.0,0.02,0.001,0.242,-8.06,-2.43,-0.87,88.7,82.7,74.1,0.5,1.0,0.143,0.255,0.431,0.329
74,2024-05-13,746233,Fielders Choice,fielders_choice,False,680977,660761,Brendan Donovan,José Suarez,1,4971b7f0-be5a-4eb0-abfb-9ac8bc8f95e2,660761.0,josesuarez,"Suarez, J",Left,José Suarez,LAA,8.15,5.29,35.1,92.0,99.0,93.0,0.736,9.42,5.6,11.21,1.27,1.15,0.202,0.45,0.211,0.358,0.371,105.0,93.0,95.0,73.0,101.0,88.0,102.0,93.0,90.0,,,,,,,0.122,0.36,,0.256,,-1.96,,-7.21,0.41,,92.9,,91.8,81.3,,0.5,1.045,0.136,,,,0.36,0.76,0.311,,,,0.286,0.5,0.212,94.0,88.0,93.0,77.0,124.0,123.0,111.0,93.0,94.0,0.02,0.001,0.242,-8.06,-2.43,-0.87,88.7,82.7,74.1,0.5,1.0,0.143,0.255,0.431,0.329
75,2024-05-13,746233,Pop Out,field_out,True,691026,660761,Masyn Winn,José Suarez,0,cf680b35-74cd-4ef7-8de8-81c096ab1e76,660761.0,josesuarez,"Suarez, J",Left,José Suarez,LAA,8.15,5.29,35.1,92.0,99.0,93.0,0.736,9.42,5.6,11.21,1.27,1.15,0.202,0.45,0.211,0.358,0.371,105.0,93.0,95.0,73.0,101.0,88.0,102.0,93.0,90.0,,,,,,,0.122,0.36,,0.256,,-1.96,,-7.21,0.41,,92.9,,91.8,81.3,,0.5,1.045,0.136,,,,0.36,0.76,0.311,,,,0.286,0.5,0.212,94.0,88.0,93.0,77.0,124.0,123.0,111.0,93.0,94.0,0.02,0.001,0.242,-8.06,-2.43,-0.87,88.7,82.7,74.1,0.5,1.0,0.143,0.255,0.431,0.329
76,2024-05-13,746233,Strikeout,strikeout,True,666185,660761,Dylan Carlson,José Suarez,0,7771e370-a21c-4e68-b447-17b03c349d96,660761.0,josesuarez,"Suarez, J",Left,José Suarez,LAA,8.15,5.29,35.1,92.0,99.0,93.0,0.736,9.42,5.6,11.21,1.27,1.15,0.202,0.45,0.211,0.358,0.371,105.0,93.0,95.0,73.0,101.0,88.0,102.0,93.0,90.0,,,,,,,0.122,0.36,,0.256,,-1.96,,-7.21,0.41,,92.9,,91.8,81.3,,0.5,1.045,0.136,,,,0.36,0.76,0.311,,,,0.286,0.5,0.212,94.0,88.0,93.0,77.0,124.0,123.0,111.0,93.0,94.0,0.02,0.001,0.242,-8.06,-2.43,-0.87,88.7,82.7,74.1,0.5,1.0,0.143,0.255,0.431,0.329
77,2024-05-13,746233,Groundout,field_out,True,572761,660761,Matt Carpenter,José Suarez,0,ec2e74c0-5473-4bb0-a157-800a15d12b17,660761.0,josesuarez,"Suarez, J",Left,José Suarez,LAA,8.15,5.29,35.1,92.0,99.0,93.0,0.736,9.42,5.6,11.21,1.27,1.15,0.202,0.45,0.211,0.358,0.371,105.0,93.0,95.0,73.0,101.0,88.0,102.0,93.0,90.0,,,,,,,0.122,0.36,,0.256,,-1.96,,-7.21,0.41,,92.9,,91.8,81.3,,0.5,1.045,0.136,,,,0.36,0.76,0.311,,,,0.286,0.5,0.212,94.0,88.0,93.0,77.0,124.0,123.0,111.0,93.0,94.0,0.02,0.001,0.242,-8.06,-2.43,-0.87,88.7,82.7,74.1,0.5,1.0,0.143,0.255,0.431,0.329
78,2024-05-13,746233,Groundout,field_out,True,641432,687798,Willie Calhoun,Nick Robertson,0,ea339e11-bd4f-4cbb-8c68-629d75306a32,687798.0,nickrobertson,Robertson,Right,Nick Robertson,STL,4.38,4.76,12.1,100.0,88.0,99.0,0.771,10.22,1.46,10.95,2.19,0.71,0.25,0.444,0.111,0.306,0.444,69.0,103.0,97.0,,,,108.0,108.0,112.0,,,,,,,,0.434,,0.317,,-2.53,,,1.13,,94.4,,,85.1,,,,,,,,0.391,0.739,0.2,,,,0.143,0.143,0.357,96.0,95.0,94.0,,,,68.0,115.0,107.0,0.015,,0.234,0.99,,-0.93,89.0,87.9,,,,,0.3,0.3,0.346
79,2024-05-13,746233,Groundout,field_out,True,592348,687798,Niko Goodrum,Nick Robertson,0,f358ad11-9555-4abd-9841-b76674082e81,687798.0,nickrobertson,Robertson,Right,Nick Robertson,STL,4.38,4.76,12.1,100.0,88.0,99.0,0.771,10.22,1.46,10.95,2.19,0.71,0.25,0.444,0.111,0.306,0.444,69.0,103.0,97.0,,,,108.0,108.0,112.0,,,,,,,,0.434,,0.317,,-2.53,,,1.13,,94.4,,,85.1,,,,,,,,0.391,0.739,0.2,,,,0.143,0.143,0.357,96.0,95.0,94.0,,,,68.0,115.0,107.0,0.015,,0.234,0.99,,-0.93,89.0,87.9,,,,,0.3,0.3,0.346
80,2024-05-13,746233,Walk,walk,False,687263,687798,Zach Neto,Nick Robertson,0,42a6e8b1-f3dd-4fd1-a807-f68368ce121b,687798.0,nickrobertson,Robertson,Right,Nick Robertson,STL,4.38,4.76,12.1,100.0,88.0,99.0,0.771,10.22,1.46,10.95,2.19,0.71,0.25,0.444,0.111,0.306,0.444,69.0,103.0,97.0,,,,108.0,108.0,112.0,,,,,,,,0.434,,0.317,,-2.53,,,1.13,,94.4,,,85.1,,,,,,,,0.391,0.739,0.2,,,,0.143,0.143,0.357,96.0,95.0,94.0,,,,68.0,115.0,107.0,0.015,,0.234,0.99,,-0.93,89.0,87.9,,,,,0.3,0.3,0.346
81,2024-05-13,746233,Groundout,field_out,True,677347,687798,Kyren Paris,Nick Robertson,1,8c373944-d624-4b25-8acb-635ea242254d,687798.0,nickrobertson,Robertson,Right,Nick Robertson,STL,4.38,4.76,12.1,100.0,88.0,99.0,0.771,10.22,1.46,10.95,2.19,0.71,0.25,0.444,0.111,0.306,0.444,69.0,103.0,97.0,,,,108.0,108.0,112.0,,,,,,,,0.434,,0.317,,-2.53,,,1.13,,94.4,,,85.1,,,,,,,,0.391,0.739,0.2,,,,0.143,0.143,0.357,96.0,95.0,94.0,,,,68.0,115.0,107.0,0.015,,0.234,0.99,,-0.93,89.0,87.9,,,,,0.3,0.3,0.346
