,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FA%,FC%,SL%,CU%,CH%,wFA/C,wFC/C,wSI/C,wSL/C,wCU/C,wCH/C,vFA,vFC,vCH,vSI,vSL,vCU,FF_ba,FF_slg,FF_whiff,CU_ba,CU_slg,CU_whiff,SI_ba,SI_slg,SI_whiff,CH_ba,CH_slg,CH_whiff,FC_ba,FC_slg,FC_whiff,SL_ba,SL_slg,SL_whiff,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,FS_slg,FS_whiff
71,2024-06-25,747022,Single,single,False,672356,666974,Gabriel Arias,Yennier Cano,1,f0e4d7e8-5c37-4f2a-a86d-d16d8fcc6842,666974.0,yenniercano,Cano,Right,Yennier Cano,BAL,2.79,3.91,38.2,106.0,116.0,106.0,0.723,8.84,4.42,7.45,1.16,3.45,0.137,0.48,0.167,0.363,0.393,137.0,115.0,108.0,,,,59.0,107.0,97.0,112.0,103.0,106.0,145.0,96.0,111.0,,,,0.498,0.115,,0.107,,0.279,2.39,,0.62,-3.54,,0.32,96.5,,90.7,95.8,87.0,,0.077,0.077,0.406,,,,0.288,0.409,0.244,0.176,0.294,0.317,,,,0.3,0.9,0.526,,,,,,,,,
72,2024-06-25,747022,Flyout,field_out,True,677587,666974,Brayan Rocchio,Yennier Cano,0,5e83a5c1-9a59-493b-b735-89f173820313,666974.0,yenniercano,Cano,Right,Yennier Cano,BAL,2.79,3.91,38.2,106.0,116.0,106.0,0.723,8.84,4.42,7.45,1.16,3.45,0.137,0.48,0.167,0.363,0.393,137.0,115.0,108.0,,,,59.0,107.0,97.0,112.0,103.0,106.0,145.0,96.0,111.0,,,,0.498,0.115,,0.107,,0.279,2.39,,0.62,-3.54,,0.32,96.5,,90.7,95.8,87.0,,0.077,0.077,0.406,,,,0.288,0.409,0.244,0.176,0.294,0.317,,,,0.3,0.9,0.526,,,,,,,,,
73,2024-06-25,747022,Caught Stealing 2B,caught_stealing_2b,True,680757,666974,Steven Kwan,Yennier Cano,0,5fdcd35c-6be7-4e6e-b7bd-f355baa19811,666974.0,yenniercano,Cano,Right,Yennier Cano,BAL,2.79,3.91,38.2,106.0,116.0,106.0,0.723,8.84,4.42,7.45,1.16,3.45,0.137,0.48,0.167,0.363,0.393,137.0,115.0,108.0,,,,59.0,107.0,97.0,112.0,103.0,106.0,145.0,96.0,111.0,,,,0.498,0.115,,0.107,,0.279,2.39,,0.62,-3.54,,0.32,96.5,,90.7,95.8,87.0,,0.077,0.077,0.406,,,,0.288,0.409,0.244,0.176,0.294,0.317,,,,0.3,0.9,0.526,,,,,,,,,
74,2024-06-25,747022,Single,single,False,668939,656529,Adley Rutschman,Sam Hentges,0,7b33d359-42c3-4c55-a0ae-138b6464a766,656529.0,samhentges,Hentges,Left,Sam Hentges,CLE,3.04,2.42,23.2,107.0,102.0,103.0,0.725,10.27,1.9,6.85,1.14,1.35,0.207,0.431,0.121,0.328,0.442,,,,116.0,110.0,110.0,83.0,103.0,95.0,83.0,105.0,91.0,124.0,112.0,114.0,,,,0.16,0.308,,0.214,0.319,,-0.97,,0.27,3.68,1.93,,95.0,,,94.9,87.9,80.6,0.32,0.6,0.25,0.172,0.31,0.357,0.182,0.455,0.238,,,,,,,0.15,0.2,0.282,,,,,,,,,
75,2024-06-25,747022,Grounded Into DP,grounded_into_double_play,True,663624,656529,Ryan Mountcastle,Sam Hentges,1,ab0b6897-db7f-4638-b75c-858d2e482aab,656529.0,samhentges,Hentges,Left,Sam Hentges,CLE,3.04,2.42,23.2,107.0,102.0,103.0,0.725,10.27,1.9,6.85,1.14,1.35,0.207,0.431,0.121,0.328,0.442,,,,116.0,110.0,110.0,83.0,103.0,95.0,83.0,105.0,91.0,124.0,112.0,114.0,,,,0.16,0.308,,0.214,0.319,,-0.97,,0.27,3.68,1.93,,95.0,,,94.9,87.9,80.6,0.32,0.6,0.25,0.172,0.31,0.357,0.182,0.455,0.238,,,,,,,0.15,0.2,0.282,,,,,,,,,
76,2024-06-25,747022,Home Run,home_run,False,623993,656529,Anthony Santander,Sam Hentges,0,df9f2a38-454d-4f5d-aa5c-2695d9ef78d8,656529.0,samhentges,Hentges,Left,Sam Hentges,CLE,3.04,2.42,23.2,107.0,102.0,103.0,0.725,10.27,1.9,6.85,1.14,1.35,0.207,0.431,0.121,0.328,0.442,,,,116.0,110.0,110.0,83.0,103.0,95.0,83.0,105.0,91.0,124.0,112.0,114.0,,,,0.16,0.308,,0.214,0.319,,-0.97,,0.27,3.68,1.93,,95.0,,,94.9,87.9,80.6,0.32,0.6,0.25,0.172,0.31,0.357,0.182,0.455,0.238,,,,,,,0.15,0.2,0.282,,,,,,,,,
77,2024-06-25,747022,Walk,walk,False,683002,656529,Gunnar Henderson,Sam Hentges,0,8ec0eddb-8c1a-496a-b47b-653c41bf6e94,656529.0,samhentges,Hentges,Left,Sam Hentges,CLE,3.04,2.42,23.2,107.0,102.0,103.0,0.725,10.27,1.9,6.85,1.14,1.35,0.207,0.431,0.121,0.328,0.442,,,,116.0,110.0,110.0,83.0,103.0,95.0,83.0,105.0,91.0,124.0,112.0,114.0,,,,0.16,0.308,,0.214,0.319,,-0.97,,0.27,3.68,1.93,,95.0,,,94.9,87.9,80.6,0.32,0.6,0.25,0.172,0.31,0.357,0.182,0.455,0.238,,,,,,,0.15,0.2,0.282,,,,,,,,,
78,2024-06-25,747022,Single,single,False,676059,656529,Jordan Westburg,Sam Hentges,1,78c34292-2a6c-489e-b467-c03d5f2b79fa,656529.0,samhentges,Hentges,Left,Sam Hentges,CLE,3.04,2.42,23.2,107.0,102.0,103.0,0.725,10.27,1.9,6.85,1.14,1.35,0.207,0.431,0.121,0.328,0.442,,,,116.0,110.0,110.0,83.0,103.0,95.0,83.0,105.0,91.0,124.0,112.0,114.0,,,,0.16,0.308,,0.214,0.319,,-0.97,,0.27,3.68,1.93,,95.0,,,94.9,87.9,80.6,0.32,0.6,0.25,0.172,0.31,0.357,0.182,0.455,0.238,,,,,,,0.15,0.2,0.282,,,,,,,,,
79,2024-06-25,747022,Strikeout,strikeout,True,656811,656529,Ryan O'Hearn,Sam Hentges,0,dbb28d0d-9808-4287-8904-24bbfdb40850,656529.0,samhentges,Hentges,Left,Sam Hentges,CLE,3.04,2.42,23.2,107.0,102.0,103.0,0.725,10.27,1.9,6.85,1.14,1.35,0.207,0.431,0.121,0.328,0.442,,,,116.0,110.0,110.0,83.0,103.0,95.0,83.0,105.0,91.0,124.0,112.0,114.0,,,,0.16,0.308,,0.214,0.319,,-0.97,,0.27,3.68,1.93,,95.0,,,94.9,87.9,80.6,0.32,0.6,0.25,0.172,0.31,0.357,0.182,0.455,0.238,,,,,,,0.15,0.2,0.282,,,,,,,,,
80,2024-06-25,747022,Flyout,field_out,True,680757,622253,Steven Kwan,Dillon Tate,0,2cc8fb25-341b-442b-be7f-64c353ebae5a,622253.0,dillontate,Tate,Right,Dillon Tate,BAL,4.59,3.91,33.1,97.0,101.0,98.0,0.826,6.21,2.43,10.26,0.54,1.84,0.205,0.473,0.179,0.125,0.453,87.0,95.0,99.0,,,,,,,88.0,99.0,95.0,129.0,94.0,102.0,,,,0.56,0.002,,0.319,,0.119,-3.42,,0.02,0.18,,-2.74,94.0,,83.9,92.6,79.4,,,,,,,,0.318,0.435,0.062,0.278,0.389,0.278,,,,0.194,0.226,0.387,,,,,,,,,
81,2024-06-25,747022,Groundout,field_out,True,665926,622253,Andrés Giménez,Dillon Tate,0,61c08edf-ac4b-4559-8b13-289d9d55cf02,622253.0,dillontate,Tate,Right,Dillon Tate,BAL,4.59,3.91,33.1,97.0,101.0,98.0,0.826,6.21,2.43,10.26,0.54,1.84,0.205,0.473,0.179,0.125,0.453,87.0,95.0,99.0,,,,,,,88.0,99.0,95.0,129.0,94.0,102.0,,,,0.56,0.002,,0.319,,0.119,-3.42,,0.02,0.18,,-2.74,94.0,,83.9,92.6,79.4,,,,,,,,0.318,0.435,0.062,0.278,0.389,0.278,,,,0.194,0.226,0.387,,,,,,,,,
82,2024-06-25,747022,Strikeout,strikeout,True,608070,622253,José Ramírez,Dillon Tate,0,f8ec325b-3c92-436e-a86b-b981db016834,622253.0,dillontate,Tate,Right,Dillon Tate,BAL,4.59,3.91,33.1,97.0,101.0,98.0,0.826,6.21,2.43,10.26,0.54,1.84,0.205,0.473,0.179,0.125,0.453,87.0,95.0,99.0,,,,,,,88.0,99.0,95.0,129.0,94.0,102.0,,,,0.56,0.002,,0.319,,0.119,-3.42,,0.02,0.18,,-2.74,94.0,,83.9,92.6,79.4,,,,,,,,0.318,0.435,0.062,0.278,0.389,0.278,,,,0.194,0.226,0.387,,,,,,,,,
83,2024-06-25,747022,Strikeout,strikeout,True,602104,661403,Ramón Urías,Emmanuel Clase,0,f0f580ba-76ca-451a-9924-cefb40e7ac84,661403.0,emmanuelclase,"Clase, E",Right,Emmanuel Clase,CLE,0.81,2.81,44.1,106.0,146.0,113.0,0.763,7.92,1.02,5.08,0.2,2.36,0.246,0.347,0.161,0.237,0.448,,,,,,,123.0,123.0,53.0,,,,142.0,115.0,129.0,148.0,104.0,110.0,,0.005,0.81,0.185,,,0.15,3.05,,1.3,,,99.8,99.3,,,90.4,,,,,,,,,,,,,,0.16,0.227,0.239,0.171,0.2,0.313,,,,,,,,,
84,2024-06-25,747022,Double,double,False,656775,661403,Cedric Mullins,Emmanuel Clase,0,498fc515-e257-4cd7-b0ec-9e73133fd692,661403.0,emmanuelclase,"Clase, E",Right,Emmanuel Clase,CLE,0.81,2.81,44.1,106.0,146.0,113.0,0.763,7.92,1.02,5.08,0.2,2.36,0.246,0.347,0.161,0.237,0.448,,,,,,,123.0,123.0,53.0,,,,142.0,115.0,129.0,148.0,104.0,110.0,,0.005,0.81,0.185,,,0.15,3.05,,1.3,,,99.8,99.3,,,90.4,,,,,,,,,,,,,,0.16,0.227,0.239,0.171,0.2,0.313,,,,,,,,,
85,2024-06-25,747022,Groundout,field_out,True,681297,661403,Colton Cowser,Emmanuel Clase,1,5311fefd-1151-49c5-acf6-cd3a3f8e2e55,661403.0,emmanuelclase,"Clase, E",Right,Emmanuel Clase,CLE,0.81,2.81,44.1,106.0,146.0,113.0,0.763,7.92,1.02,5.08,0.2,2.36,0.246,0.347,0.161,0.237,0.448,,,,,,,123.0,123.0,53.0,,,,142.0,115.0,129.0,148.0,104.0,110.0,,0.005,0.81,0.185,,,0.15,3.05,,1.3,,,99.8,99.3,,,90.4,,,,,,,,,,,,,,0.16,0.227,0.239,0.171,0.2,0.313,,,,,,,,,
86,2024-06-25,747022,Lineout,field_out,True,668939,661403,Adley Rutschman,Emmanuel Clase,0,897dc50f-8cb4-4482-8087-ee3be1bc9504,661403.0,emmanuelclase,"Clase, E",Right,Emmanuel Clase,CLE,0.81,2.81,44.1,106.0,146.0,113.0,0.763,7.92,1.02,5.08,0.2,2.36,0.246,0.347,0.161,0.237,0.448,,,,,,,123.0,123.0,53.0,,,,142.0,115.0,129.0,148.0,104.0,110.0,,0.005,0.81,0.185,,,0.15,3.05,,1.3,,,99.8,99.3,,,90.4,,,,,,,,,,,,,,0.16,0.227,0.239,0.171,0.2,0.313,,,,,,,,,
